"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005912","GO:0005912","adherens junction","10/285","284/21298",0.00511991456969762,0.138751744479828,0.113892214585297,"Lpxn/Pard3/Cdh1/Anxa6/Itgb3/Nectin1/Prag1/Bcar1/Lin7b/Itgb1",10
"GO:0044304","GO:0044304","main axon","5/285","85/21298",0.00568847430117865,0.138751744479828,0.113892214585297,"Pard3/Cdh1/Ank3/Thy1/Tnfrsf1b",5
"GO:0098858","GO:0098858","actin-based cell projection","8/285","203/21298",0.00617050309487849,0.138751744479828,0.113892214585297,"Cd44/Itgb3/Myo1g/Myo1b/Lhfpl5/Myo6/Itgb1/Clic5",8
"GO:0045334","GO:0045334","clathrin-coated endocytic vesicle","3/285","29/21298",0.00669833126349099,0.138751744479828,0.113892214585297,"Hip1/Fcho2/Myo6",3
"GO:0070161","GO:0070161","anchoring junction","10/285","299/21298",0.00726557001524849,0.138751744479828,0.113892214585297,"Lpxn/Pard3/Cdh1/Anxa6/Itgb3/Nectin1/Prag1/Bcar1/Lin7b/Itgb1",10
"GO:0043235","GO:0043235","receptor complex","12/285","398/21298",0.00766405698200151,0.138751744479828,0.113892214585297,"Itgae/Chrne/Itga9/Cd44/P2rx3/Itpr2/Plxnc1/Itgb3/Il6st/Smad3/Il12rb1/Itgb1",12
"GO:0031253","GO:0031253","cell projection membrane","10/285","302/21298",0.00776780204137584,0.138751744479828,0.113892214585297,"Abcc2/Cd44/Scimp/Itgb3/Plek/Prkcb/Thy1/Synj2/Myo6/Itgb1",10
"GO:0001931","GO:0001931","uropod","2/285","11/21298",0.00906230242065873,0.138751744479828,0.113892214585297,"Scimp/Pip5k1b",2
"GO:0031254","GO:0031254","cell trailing edge","2/285","11/21298",0.00906230242065873,0.138751744479828,0.113892214585297,"Scimp/Pip5k1b",2
"GO:1990907","GO:1990907","beta-catenin-TCF complex","2/285","11/21298",0.00906230242065873,0.138751744479828,0.113892214585297,"Lef1/Tle3",2
"GO:0045121","GO:0045121","membrane raft","11/285","360/21298",0.00952980123194732,0.138751744479828,0.113892214585297,"Card11/Cd28/Cdh1/P2rx3/Itpr1/Thy1/Tnfrsf1b/Cd2/Unc5b/Atp1b3/Itgb1",11
"GO:0098857","GO:0098857","membrane microdomain","11/285","361/21298",0.00971628909913463,0.138751744479828,0.113892214585297,"Card11/Cd28/Cdh1/P2rx3/Itpr1/Thy1/Tnfrsf1b/Cd2/Unc5b/Atp1b3/Itgb1",11
"GO:0012506","GO:0012506","vesicle membrane","10/285","315/21298",0.0102603977171848,0.138751744479828,0.113892214585297,"Mctp2/Hip1/Fcho2/Atp13a2/Itpr2/Rab27a/Itpr1/Ica1/Znrf2/Myo6",10
"GO:0045177","GO:0045177","apical part of cell","12/285","415/21298",0.0104607411725717,0.138751744479828,0.113892214585297,"Abcc2/Pard3/Cdh1/Slc22a4/Cd44/Anxa6/Rab27a/Itgb3/Thy1/Myo1b/Lhfpl5/Myo6",12
"GO:0005667","GO:0005667","transcription factor complex","12/285","417/21298",0.010835809852006,0.138751744479828,0.113892214585297,"Arnt2/Lef1/Runx3/Glis2/Rbpj/Yy1/Mef2a/Lpin1/Rara/Ascc1/Smad3/Tle3",12
"GO:0032809","GO:0032809","neuronal cell body membrane","3/285","35/21298",0.011313186685964,0.138751744479828,0.113892214585297,"Il6st/Thy1/Rgs8",3
"GO:0098802","GO:0098802","plasma membrane receptor complex","7/285","182/21298",0.0114957580972193,0.138751744479828,0.113892214585297,"Itgae/Chrne/Itga9/Itgb3/Il6st/Il12rb1/Itgb1",7
"GO:0043296","GO:0043296","apical junction complex","6/285","141/21298",0.0118894330706791,0.138751744479828,0.113892214585297,"Pard3/Cdh1/Ank3/Nectin1/Lim2/Lin7b",6
"GO:0098589","GO:0098589","membrane region","11/285","373/21298",0.0121804865389397,0.138751744479828,0.113892214585297,"Card11/Cd28/Cdh1/P2rx3/Itpr1/Thy1/Tnfrsf1b/Cd2/Unc5b/Atp1b3/Itgb1",11
"GO:0001772","GO:0001772","immunological synapse","3/285","36/21298",0.0122216562495185,0.138751744479828,0.113892214585297,"Card11/Cd28/Scimp",3
"GO:0044298","GO:0044298","cell body membrane","3/285","36/21298",0.0122216562495185,0.138751744479828,0.113892214585297,"Il6st/Thy1/Rgs8",3
"GO:0098833","GO:0098833","presynaptic endocytic zone","2/285","13/21298",0.0126276233227049,0.139264645787545,0.11431322165817,"Fcho2/Myo6",2
"GO:0098862","GO:0098862","cluster of actin-based cell projections","7/285","189/21298",0.0139116327644661,0.146545480006136,0.120289581352187,"Abcc2/Pls1/Prkcb/Myo1b/Lhfpl5/Myo6/Clic5",7
"GO:0030122","GO:0030122","AP-2 adaptor complex","2/285","14/21298",0.0146032798048563,0.146545480006136,0.120289581352187,"Hip1/Fcho2",2
"GO:0098871","GO:0098871","postsynaptic actin cytoskeleton","2/285","14/21298",0.0146032798048563,0.146545480006136,0.120289581352187,"Filip1/Myo6",2
"GO:0005925","GO:0005925","focal adhesion","6/285","148/21298",0.0148064086016562,0.146545480006136,0.120289581352187,"Lpxn/Anxa6/Itgb3/Prag1/Bcar1/Itgb1",6
"GO:0030128","GO:0030128","clathrin coat of endocytic vesicle","2/285","15/21298",0.0167026200999977,0.155317262649531,0.127489762905669,"Hip1/Fcho2",2
"GO:0043220","GO:0043220","Schmidt-Lanterman incisure","2/285","15/21298",0.0167026200999977,0.155317262649531,0.127489762905669,"Pard3/Cdh1",2
"GO:0005758","GO:0005758","mitochondrial intermembrane space","4/285","74/21298",0.0173811772946408,0.155317262649531,0.127489762905669,"Ak2/Glrx/Prelid3b/Timm8a2",4
"GO:0005924","GO:0005924","cell-substrate adherens junction","6/285","154/21298",0.0176746607143612,0.155317262649531,0.127489762905669,"Lpxn/Anxa6/Itgb3/Prag1/Bcar1/Itgb1",6
"GO:0005637","GO:0005637","nuclear inner membrane","3/285","42/21298",0.0185342813920224,0.155317262649531,0.127489762905669,"P2rx3/Itpr1/Smad3",3
"GO:0030669","GO:0030669","clathrin-coated endocytic vesicle membrane","2/285","16/21298",0.0189220044274272,0.155317262649531,0.127489762905669,"Hip1/Fcho2",2
"GO:0098890","GO:0098890","extrinsic component of postsynaptic membrane","2/285","16/21298",0.0189220044274272,0.155317262649531,0.127489762905669,"Hip1/Farp1",2
"GO:0005884","GO:0005884","actin filament","5/285","115/21298",0.0193140637491645,0.155317262649531,0.127489762905669,"Tpm4/Pls1/Gas7/Myo1b/Myo6",5
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse","5/285","115/21298",0.0193140637491645,0.155317262649531,0.127489762905669,"P2rx3/Abr/Itpr1/Myo6/Itgb1",5
"GO:0005938","GO:0005938","cell cortex","9/285","300/21298",0.0201658377524252,0.158857415764003,0.130395642609667,"Pard3/Sept9/Cdh1/Hip1/Tpm4/Itpr2/Pls1/Ctgf/Stim1",9
"GO:0033268","GO:0033268","node of Ranvier","2/285","17/21298",0.0212578676729463,0.16255553485849,0.133431186235084,"Cdh1/Ank3",2
"GO:0030055","GO:0030055","cell-substrate junction","6/285","161/21298",0.0214775447610958,0.16255553485849,0.133431186235084,"Lpxn/Anxa6/Itgb3/Prag1/Bcar1/Itgb1",6
"GO:0030667","GO:0030667","secretory granule membrane","4/285","82/21298",0.0243384713507993,0.177257546064312,0.145499103805176,"Itpr2/Rab27a/Itpr1/Ica1",4
"GO:0044291","GO:0044291","cell-cell contact zone","4/285","82/21298",0.0243384713507993,0.177257546064312,0.145499103805176,"Anxa6/Ank3/Nectin1/Itgb1",4
"GO:0016324","GO:0016324","apical plasma membrane","9/285","314/21298",0.0260890566558446,0.178403184398018,0.146439483239169,"Abcc2/Pard3/Slc22a4/Cd44/Anxa6/Rab27a/Itgb3/Thy1/Lhfpl5",9
"GO:0043218","GO:0043218","compact myelin","2/285","19/21298",0.0262651358061423,0.178403184398018,0.146439483239169,"Pard3/Cdh1",2
"GO:0099571","GO:0099571","postsynaptic cytoskeleton","2/285","19/21298",0.0262651358061423,0.178403184398018,0.146439483239169,"Filip1/Myo6",2
"GO:0031902","GO:0031902","late endosome membrane","3/285","48/21298",0.0263445116857176,0.178403184398018,0.146439483239169,"Anxa6/Rab27a/Stard3nl",3
"GO:0030132","GO:0030132","clathrin coat of coated pit","2/285","20/21298",0.0289297718933933,0.189329525703115,0.155408200808938,"Hip1/Fcho2",2
"GO:0030119","GO:0030119","AP-type membrane coat adaptor complex","3/285","50/21298",0.0292816231194122,0.189329525703115,0.155408200808938,"Hip1/Fcho2/Ap5b1",3
"GO:0031970","GO:0031970","organelle envelope lumen","4/285","87/21298",0.0294294599538521,0.189329525703115,0.155408200808938,"Ak2/Glrx/Prelid3b/Timm8a2",4
"GO:0016363","GO:0016363","nuclear matrix","4/285","89/21298",0.0316292262034574,0.200145595320239,0.164286403576198,"Zfp326/Hlcs/Yy1/Atxn1",4
"GO:0030175","GO:0030175","filopodium","4/285","91/21298",0.0339231282769862,0.208468039094827,0.171117752297636,"Itgb3/Myo1g/Myo1b/Itgb1",4
"GO:0016323","GO:0016323","basolateral plasma membrane","7/285","228/21298",0.0342697556308894,0.208468039094827,0.171117752297636,"Itga9/Cdh1/Nod1/Cd44/Ank3/Entpd1/Lin7b",7
"GO:0071782","GO:0071782","endoplasmic reticulum tubular network","2/285","22/21298",0.0345646489690905,0.208468039094827,0.171117752297636,"Spast/Stim1",2
"GO:0005902","GO:0005902","microvillus","4/285","92/21298",0.0351054968739867,0.208472642974752,0.171121531320972,"Cd44/Itgb3/Myo1g/Myo6",4
"GO:0099243","GO:0099243","extrinsic component of synaptic membrane","2/285","23/21298",0.0375285342020655,0.217585647168673,0.178601799284894,"Hip1/Farp1",2
"GO:0005903","GO:0005903","brush border","5/285","138/21298",0.0382410550438997,0.217585647168673,0.178601799284894,"Abcc2/Pls1/Prkcb/Myo1b/Myo6",5
"GO:0033267","GO:0033267","axon part","11/285","447/21298",0.0390590208728076,0.217585647168673,0.178601799284894,"Pard3/Cdh1/P2rx3/Ank3/Prex1/Prkcb/Thy1/Tnfrsf1b/Nectin1/Stim1/Synj2",11
"GO:0030136","GO:0030136","clathrin-coated vesicle","4/285","96/21298",0.0400718004727035,0.217585647168673,0.178601799284894,"Hip1/Fcho2/Rab27a/Myo6",4
"GO:0031234","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","4/285","96/21298",0.0400718004727035,0.217585647168673,0.178601799284894,"Hip1/Farp1/Blk/Rgs8",4
"GO:0030666","GO:0030666","endocytic vesicle membrane","2/285","24/21298",0.0405859238242085,0.217585647168673,0.178601799284894,"Hip1/Fcho2",2
"GO:0033017","GO:0033017","sarcoplasmic reticulum membrane","2/285","24/21298",0.0405859238242085,0.217585647168673,0.178601799284894,"Itpr2/Stim1",2
"GO:0030659","GO:0030659","cytoplasmic vesicle membrane","8/285","289/21298",0.041359617921144,0.218696061884405,0.179513265959111,"Mctp2/Hip1/Fcho2/Itpr2/Rab27a/Itpr1/Ica1/Znrf2",8
"GO:0031594","GO:0031594","neuromuscular junction","4/285","98/21298",0.0426972568282623,0.22271812345553,0.182814712735519,"Chrne/Ank3/Ascc1/Itgb1",4
"GO:0030125","GO:0030125","clathrin vesicle coat","2/285","25/21298",0.0437338038112138,0.225083310281714,0.184756139609479,"Hip1/Fcho2",2
"GO:0010494","GO:0010494","cytoplasmic stress granule","3/285","60/21298",0.0464277404672907,0.225931662928044,0.185452496703958,"Mbnl1/Larp1/Lin28a",3
"GO:0016459","GO:0016459","myosin complex","3/285","60/21298",0.0464277404672907,0.225931662928044,0.185452496703958,"Myo1g/Myo1b/Myo6",3
"GO:0002102","GO:0002102","podosome","2/285","26/21298",0.0469692235592141,0.225931662928044,0.185452496703958,"Lpxn/Tpm4",2
"GO:0097386","GO:0097386","glial cell projection","2/285","26/21298",0.0469692235592141,0.225931662928044,0.185452496703958,"Adgrg1/Itgb1",2
"GO:0044448","GO:0044448","cell cortex part","6/285","195/21298",0.0477308866815147,0.225931662928044,0.185452496703958,"Sept9/Cdh1/Hip1/Tpm4/Pls1/Stim1",6
"GO:0005905","GO:0005905","clathrin-coated pit","3/285","61/21298",0.0483629077112569,0.225931662928044,0.185452496703958,"Hip1/Fcho2/Myo6",3
"GO:0005635","GO:0005635","nuclear envelope","10/285","409/21298",0.0494635429077748,0.225931662928044,0.185452496703958,"Nup50/P2rx3/Tmc6/Spast/Itpr1/Lpin1/Dusp2/Sephs1/Smad3/Myo6",10
"GO:0072686","GO:0072686","mitotic spindle","4/285","103/21298",0.0496756017459195,0.225931662928044,0.185452496703958,"Gem/Tbl1xr1/Cdc14a/Fam83d",4
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","6/285","197/21298",0.0497049246079813,0.225931662928044,0.185452496703958,"Mbnl1/Larp1/Mov10/Nfkbiz/Poli/Lin28a",6
"GO:0005911","GO:0005911","cell-cell junction","11/285","466/21298",0.0499571478498527,0.225931662928044,0.185452496703958,"Abcc2/Pard3/Cdh1/Anxa6/Ank3/Cd2/Nectin1/Lim2/Lin7b/Gja10/Itgb1",11
"GO:0014704","GO:0014704","intercalated disc","3/285","62/21298",0.0503371062482172,0.225931662928044,0.185452496703958,"Anxa6/Ank3/Itgb1",3
"GO:0016607","GO:0016607","nuclear speck","8/285","311/21298",0.0586859008870288,0.257497762492861,0.211363039297385,"Bmp2k/Lpxn/Glis2/Tfip11/Nfkbiz/Rbm39/Poli/Sgk1",8
"GO:0150034","GO:0150034","distal axon","9/285","366/21298",0.0587041531071808,0.257497762492861,0.211363039297385,"Pard3/Cdh1/P2rx3/Prex1/Prkcb/Thy1/Nectin1/Stim1/Synj2",9
"GO:0035770","GO:0035770","ribonucleoprotein granule","6/285","210/21298",0.0637497182215745,0.270034036754521,0.221653245331636,"Mbnl1/Larp1/Mov10/Nfkbiz/Poli/Lin28a",6
"GO:0030131","GO:0030131","clathrin adaptor complex","2/285","31/21298",0.0643604439933056,0.270034036754521,0.221653245331636,"Hip1/Fcho2",2
"GO:0042470","GO:0042470","melanosome","2/285","31/21298",0.0643604439933056,0.270034036754521,0.221653245331636,"Rab27a/Itgb3",2
"GO:0048770","GO:0048770","pigment granule","2/285","31/21298",0.0643604439933056,0.270034036754521,0.221653245331636,"Rab27a/Itgb3",2
"GO:0090575","GO:0090575","RNA polymerase II transcription factor complex","5/285","164/21298",0.069848521232634,0.289908916083836,0.237967231364152,"Lef1/Runx3/Rara/Smad3/Tle3",5
"GO:0030027","GO:0030027","lamellipodium","5/285","165/21298",0.0712849843785481,0.291869719713213,0.239576726571249,"Cdh1/Cd44/Itgb3/Myo1g/Bcar1",5
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","2/285","33/21298",0.0718332211729409,0.291869719713213,0.239576726571249,"Hip1/Fcho2",2
"GO:0005881","GO:0005881","cytoplasmic microtubule","3/285","73/21298",0.0745309745523788,0.299676626846023,0.245984905046776,"Hid1/Bcas3/Synj2",3
"GO:0030863","GO:0030863","cortical cytoskeleton","4/285","119/21298",0.0759262487046994,0.302139505154783,0.248006520457021,"Cdh1/Hip1/Tpm4/Pls1",4
"GO:0034399","GO:0034399","nuclear periphery","4/285","120/21298",0.0777601570577905,0.306279802288848,0.251405019059022,"Zfp326/Hlcs/Yy1/Atxn1",4
"GO:0005923","GO:0005923","bicellular tight junction","4/285","121/21298",0.0796161315864884,0.310422492852369,0.25480548227042,"Pard3/Ank3/Lim2/Lin7b",4
"GO:0099568","GO:0099568","cytoplasmic region","10/285","460/21298",0.091318796912496,0.352490556082235,0.28933639863854,"Pard3/Sept9/Cdh1/Hip1/Atg7/Tpm4/Itpr2/Pls1/Ctgf/Stim1",10
"GO:0070160","GO:0070160","tight junction","4/285","128/21298",0.093214055504488,0.356243816086459,0.292417203823355,"Pard3/Ank3/Lim2/Lin7b",4
"GO:0001650","GO:0001650","fibrillar center","4/285","131/21298",0.0993580825868292,0.376002155671726,0.308635530016879,"Cdca7l/Pak6/Kdm4a/Mllt1",4
"GO:0005795","GO:0005795","Golgi stack","3/285","84/21298",0.102894700224553,0.377727773104551,0.310051976287074,"Hid1/B4galnt3/Ica1",3
"GO:0017053","GO:0017053","transcriptional repressor complex","3/285","84/21298",0.102894700224553,0.377727773104551,0.310051976287074,"Gatad2a/Tbl1xr1/Rbpj",3
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","5/285","185/21298",0.103346596830535,0.377727773104551,0.310051976287074,"Cdh1/Hip1/Farp1/Blk/Rgs8",5
"GO:0005771","GO:0005771","multivesicular body","2/285","41/21298",0.104180106519746,0.377727773104551,0.310051976287074,"Atp13a2/Rab27a",2
"GO:0030864","GO:0030864","cortical actin cytoskeleton","3/285","85/21298",0.105659505587283,0.377727773104551,0.310051976287074,"Cdh1/Hip1/Pls1",3
"GO:0030176","GO:0030176","integral component of endoplasmic reticulum membrane","4/285","134/21298",0.105685490920444,0.377727773104551,0.310051976287074,"Insig2/Abcb9/Itpr1/Stim1",4
"GO:0009925","GO:0009925","basal plasma membrane","2/285","42/21298",0.108462397776132,0.384096197629237,0.315279398653942,"Itga9/Ank3",2
"GO:0032432","GO:0032432","actin filament bundle","3/285","87/21298",0.111275572258101,0.39047609901479,0.320516241623812,"Sept9/Tpm4/Pls1",3
"GO:0005764","GO:0005764","lysosome","9/285","422/21298",0.11495533512184,0.396272593469675,0.32527420407519,"Cd164/Atp13a2/Anxa6/Rab27a/Ank3/Abcb9/M6pr/Laptm5/Znrf2",9
"GO:0005770","GO:0005770","late endosome","5/285","192/21298",0.116010335587159,0.396272593469675,0.32527420407519,"Atp13a2/Anxa6/Rab27a/Stard3nl/M6pr",5
"GO:0000323","GO:0000323","lytic vacuole","9/285","423/21298",0.11616436270909,0.396272593469675,0.32527420407519,"Cd164/Atp13a2/Anxa6/Rab27a/Ank3/Abcb9/M6pr/Laptm5/Znrf2",9
"GO:0031227","GO:0031227","intrinsic component of endoplasmic reticulum membrane","4/285","142/21298",0.123417766862569,0.396272593469675,0.32527420407519,"Insig2/Abcb9/Itpr1/Stim1",4
"GO:0005891","GO:0005891","voltage-gated calcium channel complex","2/285","46/21298",0.126032322653269,0.396272593469675,0.32527420407519,"Ppm1a/Pde4b",2
"GO:0016600","GO:0016600","flotillin complex","1/285","10/21298",0.12606339771029,0.396272593469675,0.32527420407519,"Cdh1",1
"GO:0030056","GO:0030056","hemidesmosome","1/285","10/21298",0.12606339771029,0.396272593469675,0.32527420407519,"Itgb1",1
"GO:0031597","GO:0031597","cytosolic proteasome complex","1/285","10/21298",0.12606339771029,0.396272593469675,0.32527420407519,"Psmd14",1
"GO:0034709","GO:0034709","methylosome","1/285","10/21298",0.12606339771029,0.396272593469675,0.32527420407519,"Prmt5",1
"GO:0046581","GO:0046581","intercellular canaliculus","1/285","10/21298",0.12606339771029,0.396272593469675,0.32527420407519,"Abcc2",1
"GO:0071014","GO:0071014","post-mRNA release spliceosomal complex","1/285","10/21298",0.12606339771029,0.396272593469675,0.32527420407519,"Tfip11",1
"GO:0019898","GO:0019898","extrinsic component of membrane","7/285","312/21298",0.126767379098611,0.396272593469675,0.32527420407519,"Hid1/Cdh1/Hip1/Farp1/Blk/Synj2/Rgs8",7
"GO:0097730","GO:0097730","non-motile cilium","4/285","144/21298",0.128037736233743,0.396272593469675,0.32527420407519,"Sept9/Glis2/Rab27a/Mdm1",4
"GO:0010008","GO:0010008","endosome membrane","5/285","199/21298",0.129375332260878,0.396272593469675,0.32527420407519,"Anxa6/Rab27a/Snx20/Stard3nl/Myo1b",5
"GO:1904949","GO:1904949","ATPase complex","3/285","94/21298",0.131787819221479,0.396272593469675,0.32527420407519,"Gatad2a/Yy1/Atp1b3",3
"GO:0030426","GO:0030426","growth cone","5/285","201/21298",0.133317865467835,0.396272593469675,0.32527420407519,"Pard3/Prex1/Thy1/Nectin1/Stim1",5
"GO:0035097","GO:0035097","histone methyltransferase complex","3/285","95/21298",0.134820204839229,0.396272593469675,0.32527420407519,"Aebp2/Kdm4a/Prmt5",3
"GO:0031519","GO:0031519","PcG protein complex","2/285","48/21298",0.135054988748769,0.396272593469675,0.32527420407519,"Aebp2/Yy1",2
"GO:0032420","GO:0032420","stereocilium","2/285","48/21298",0.135054988748769,0.396272593469675,0.32527420407519,"Lhfpl5/Clic5",2
"GO:0005744","GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","1/285","11/21298",0.137763507239253,0.396272593469675,0.32527420407519,"Dnajc15",1
"GO:0030479","GO:0030479","actin cortical patch","1/285","11/21298",0.137763507239253,0.396272593469675,0.32527420407519,"Hip1",1
"GO:0061645","GO:0061645","endocytic patch","1/285","11/21298",0.137763507239253,0.396272593469675,0.32527420407519,"Hip1",1
"GO:0090533","GO:0090533","cation-transporting ATPase complex","1/285","11/21298",0.137763507239253,0.396272593469675,0.32527420407519,"Atp1b3",1
"GO:0030427","GO:0030427","site of polarized growth","5/285","204/21298",0.139331711385008,0.396272593469675,0.32527420407519,"Pard3/Prex1/Thy1/Nectin1/Stim1",5
"GO:0044798","GO:0044798","nuclear transcription factor complex","5/285","204/21298",0.139331711385008,0.396272593469675,0.32527420407519,"Lef1/Runx3/Rara/Smad3/Tle3",5
"GO:0098686","GO:0098686","hippocampal mossy fiber to CA3 synapse","2/285","49/21298",0.139619359357191,0.396272593469675,0.32527420407519,"P2rx3/Nectin1",2
"GO:0005765","GO:0005765","lysosomal membrane","3/285","98/21298",0.14405944195478,0.405890106529525,0.333168590306482,"Atp13a2/Anxa6/Abcb9",3
"GO:0098852","GO:0098852","lytic vacuole membrane","3/285","99/21298",0.147184875605246,0.408742572584998,0.33550999276816,"Atp13a2/Anxa6/Abcb9",3
"GO:0030118","GO:0030118","clathrin coat","2/285","51/21298",0.148845513286152,0.408742572584998,0.33550999276816,"Hip1/Fcho2",2
"GO:0042405","GO:0042405","nuclear inclusion body","1/285","12/21298",0.149307520037525,0.408742572584998,0.33550999276816,"Atxn1",1
"GO:0097524","GO:0097524","sperm plasma membrane","1/285","12/21298",0.149307520037525,0.408742572584998,0.33550999276816,"Abhd2",1
"GO:0005819","GO:0005819","spindle","6/285","268/21298",0.151441914208662,0.411666048482701,0.337909682556021,"Pard3/Gem/Tbl1xr1/Cdc14a/Haspin/Fam83d",6
"GO:0005774","GO:0005774","vacuolar membrane","4/285","155/21298",0.154680248473728,0.415944379255311,0.341421483926503,"Atp13a2/Anxa6/Atp6v1g3/Abcb9",4
"GO:0030117","GO:0030117","membrane coat","3/285","102/21298",0.156691227044653,0.415944379255311,0.341421483926503,"Hip1/Fcho2/Ap5b1",3
"GO:0048475","GO:0048475","coated membrane","3/285","102/21298",0.156691227044653,0.415944379255311,0.341421483926503,"Hip1/Fcho2/Ap5b1",3
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","2/285","53/21298",0.158190462248768,0.415944379255311,0.341421483926503,"Hid1/Synj2",2
"GO:0005652","GO:0005652","nuclear lamina","1/285","13/21298",0.160697511430427,0.415944379255311,0.341421483926503,"Hlcs",1
"GO:0098533","GO:0098533","ATPase dependent transmembrane transport complex","1/285","13/21298",0.160697511430427,0.415944379255311,0.341421483926503,"Atp1b3",1
"GO:0030120","GO:0030120","vesicle coat","2/285","54/21298",0.16290347047618,0.415944379255311,0.341421483926503,"Hip1/Fcho2",2
"GO:0000790","GO:0000790","nuclear chromatin","8/285","397/21298",0.164764316277389,0.415944379255311,0.341421483926503,"Gatad2a/Runx3/Yy1/Mef2a/Gata3/Rara/Smad3/Dnmt3b",8
"GO:0005940","GO:0005940","septin ring","1/285","14/21298",0.171935529247778,0.415944379255311,0.341421483926503,"Sept9",1
"GO:0031105","GO:0031105","septin complex","1/285","14/21298",0.171935529247778,0.415944379255311,0.341421483926503,"Sept9",1
"GO:0032160","GO:0032160","septin filament array","1/285","14/21298",0.171935529247778,0.415944379255311,0.341421483926503,"Sept9",1
"GO:0097449","GO:0097449","astrocyte projection","1/285","14/21298",0.171935529247778,0.415944379255311,0.341421483926503,"Adgrg1",1
"GO:0005913","GO:0005913","cell-cell adherens junction","3/285","107/21298",0.172938741380371,0.415944379255311,0.341421483926503,"Pard3/Cdh1/Nectin1",3
"GO:0043209","GO:0043209","myelin sheath","5/285","220/21298",0.173307381758439,0.415944379255311,0.341421483926503,"Pard3/Cdh1/Itpr2/Thy1/Itgb1",5
"GO:0044440","GO:0044440","endosomal part","5/285","223/21298",0.180008238090373,0.415944379255311,0.341421483926503,"Anxa6/Rab27a/Snx20/Stard3nl/Myo1b",5
"GO:0016328","GO:0016328","lateral plasma membrane","2/285","58/21298",0.181990199097104,0.415944379255311,0.341421483926503,"Cdh1/Ank3",2
"GO:0032421","GO:0032421","stereocilium bundle","2/285","58/21298",0.181990199097104,0.415944379255311,0.341421483926503,"Lhfpl5/Clic5",2
