"","seqnames","start","end","width","strand","V4","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"12","chr1",192752683,192753709,1027,"*","Merged-chr1-192753229-57","Intron (uc007edp.2/226861, intron 2 of 11)",1,192512828,192771219,258392,2,"226861","uc007edp.2",17510,"ENSMUSG00000037375","Hhat","hedgehog acyltransferase"
"13","chrX",101737145,101737881,737,"*","Merged-chrX-101737471-46","Promoter (2-3kb)",20,101731535,101734147,2613,2,"12766","uc009tye.2",-2998,"ENSMUSG00000050232","Cxcr3","chemokine (C-X-C motif) receptor 3"
"14","chr7",110824113,110824568,456,"*","Merged-chr7-110824322-44","Intron (uc009jfp.1/67150, intron 4 of 5)",7,110816535,110837529,20995,2,"67150","uc009jfp.1",12961,"ENSMUSG00000030788","Rnf141","ring finger protein 141"
"15","chr2",32714895,32715475,581,"*","Merged-chr2-32715137-51","Promoter (1-2kb)",2,32712900,32712972,73,2,"100628606","uc029twr.1",-1923,"ENSMUSG00000105841","Mir3960","microRNA 3960"
"16","chr17",46388181,46388540,360,"*","Merged-chr17-46388393-29","Promoter (4-5kb)",17,46383766,46420920,37155,1,"57908","uc008csr.3",4415,"ENSMUSG00000015597","Zfp318","zinc finger protein 318"
"17","chr18",60501909,60502840,932,"*","Merged-chr18-60502470-34","Promoter (<=1kb)",18,60474191,60501983,27793,2,"106878","uc008fag.1",0,"ENSMUSG00000038059","Smim3","small integral membrane protein 3"
"18","chr11",53810224,53810647,424,"*","Merged-chr11-53810428-22","Intron (uc007ixa.1/622459, intron 3 of 3)",11,53812961,53850110,37150,2,"622459","uc007ixb.1",39463,"ENSMUSG00000081769","Gm12216","predicted gene 12216"
"19","chr2",59166881,59167452,572,"*","Merged-chr2-59167123-35","Intron (uc008jsz.1/227937, intron 1 of 14)",2,59160850,59355205,194356,1,"227937","uc008jtd.1",6031,"ENSMUSG00000026991","Pkp4","plakophilin 4"
"20","chr13",44770691,44771310,620,"*","Merged-chr13-44771057-26","Intron (uc007qgr.2/16468, intron 2 of 18)",13,44731271,44921643,190373,1,"16468","uc007qgu.2",39420,"ENSMUSG00000038518","Jarid2","jumonji, AT rich interactive domain 2"
"21","chr17",8190028,8190974,947,"*","Merged-chr17-8190546-24","Intron (uc008ajb.2/75296, intron 9 of 11)",17,8165518,8196470,30953,1,"75296","uc008ajc.2",24510,"ENSMUSG00000069135","Fgfr1op","Fgfr1 oncogene partner"
"22","chr8",106948813,106949255,443,"*","Merged-chr8-106949012-29","Intron (uc009ngt.1/20650, intron 1 of 6)",8,106935750,107014192,78443,1,"20650","uc012gjx.1",13063,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"23","chr4",63942870,63943414,545,"*","Merged-chr4-63943077-12","Distal Intergenic",4,63959785,64020725,60941,2,"21923","uc008thf.1",77311,"ENSMUSG00000028364","Tnc","tenascin C"
"24","chr2",23005989,23006668,680,"*","Merged-chr2-23006422-36","Intron (uc008inr.2/11308, intron 1 of 9)",2,22939989,23040241,100253,2,"11308","uc008inr.2",33573,"ENSMUSG00000058835","Abi1","abl-interactor 1"
"25","chr16",52107877,52108270,394,"*","Merged-chr16-52108040-37","Intron (uc007zle.2/208650, intron 3 of 17)",16,52032217,52208047,175831,1,"208650","uc007zlh.2",75660,"ENSMUSG00000022637","Cblb","Casitas B-lineage lymphoma b"
"26","chr1",121240984,121241884,901,"*","Merged-chr1-121241343-38","Distal Intergenic",1,121304353,121312325,7973,2,"72999","uc011wqv.1",70441,"ENSMUSG00000003721","Insig2","insulin induced gene 2"
"27","chr7",92758144,92758550,407,"*","Merged-chr7-92758323-11","Intron (uc009iif.1/75985, intron 1 of 4)",7,92741714,92837117,95404,1,"75985","uc009iif.1",16430,"ENSMUSG00000030643","Rab30","RAB30, member RAS oncogene family"
"28","chrX",59951121,59951583,463,"*","Merged-chrX-59951386-23","Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"29","chr4",41240896,41241279,384,"*","Merged-chr4-41241074-39","Intron (uc008sik.1/68926, intron 2 of 28)",4,41194315,41275135,80821,2,"68926","uc008sik.1",33856,"ENSMUSG00000028433","Ubap2","ubiquitin-associated protein 2"
"30","chr5",105636694,105637196,503,"*","Merged-chr5-105636927-69","Distal Intergenic",5,105699969,105815215,115247,1,"231549","uc008ylg.2",-62773,"ENSMUSG00000046079","Lrrc8d","leucine rich repeat containing 8D"
"31","chr18",32902555,32902870,316,"*","Merged-chr18-32902700-12","Distal Intergenic",18,32880573,32880673,101,2,"102465186","uc033hga.1",-21882,"ENSMUSG00000098252","Mir6361","microRNA 6361"
"32","chr1",69768753,69769239,487,"*","Merged-chr1-69769016-55","Distal Intergenic",1,69826970,69926250,99281,1,"66722","uc033fjj.1",-57731,"ENSMUSG00000053153","Spag16","sperm associated antigen 16"
"33","chr5",105839974,105840308,335,"*","Merged-chr5-105840151-44","Distal Intergenic",5,105876568,105915818,39251,1,"54367","uc008ylj.4",-36260,"ENSMUSG00000029290","Zfp326","zinc finger protein 326"
"34","chr11",43703653,43704035,383,"*","Merged-chr11-43703862-10","Intron (uc007imu.3/70802, intron 1 of 1)",11,43681998,43722633,40636,1,"70802","uc011xti.1",21655,"ENSMUSG00000044950","Pwwp2a","PWWP domain containing 2A"
"35","chr4",152362041,152362572,532,"*","Merged-chr4-152362349-23","Intron (uc008wai.1/269610, intron 9 of 41)",4,152376969,152390194,13226,1,"269610","uc008waj.1",-14397,"ENSMUSG00000005045","Chd5","chromodomain helicase DNA binding protein 5"
"36","chr19",32138074,32139028,955,"*","Merged-chr19-32138517-38","Intron (uc008hfc.2/208449, intron 3 of 5)",19,32041472,32108168,66697,2,"54447","uc008hfb.1",-29906,"ENSMUSG00000024887","Asah2","N-acylsphingosine amidohydrolase 2"
"37","chr1",191097073,191097796,724,"*","Merged-chr1-191097500-32","Promoter (<=1kb)",1,191097880,191108943,11064,1,"381319","uc007ecc.1",-84,"ENSMUSG00000026630","Batf3","basic leucine zipper transcription factor, ATF-like 3"
"38","chr14",78438128,78438465,338,"*","Merged-chr14-78438304-11","Distal Intergenic",14,78492246,78522702,30457,2,"219181","uc057ktg.1",84237,"ENSMUSG00000022016","Akap11","A kinase (PRKA) anchor protein 11"
"39","chr2",104176536,104176777,242,"*","Merged-chr2-104176652-3","Intron (uc008ljq.2/241589, intron 7 of 11)",2,104122769,104124746,1978,1,"68243","uc008ljp.1",53767,"ENSMUSG00000032671","A930018P22Rik","RIKEN cDNA A930018P22 gene"
"40","chr12",106008603,106009006,404,"*","Merged-chr12-106008779-30","Promoter (1-2kb)",12,106010263,106077410,67148,1,"22367","uc007ozb.1",-1257,"ENSMUSG00000021115","Vrk1","vaccinia related kinase 1"
"41","chr6",85147552,85147986,435,"*","Merged-chr6-85147771-14","Distal Intergenic",6,85133680,85137764,4085,2,"20751","uc012eod.1",-9788,"ENSMUSG00000033735","Spr","sepiapterin reductase"
"42","chr8",106936875,106937494,620,"*","Merged-chr8-106937202-30","Promoter (1-2kb)",8,106935750,107014192,78443,1,"20650","uc012gjx.1",1125,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"43","chr4",62629841,62630363,523,"*","Merged-chr4-62630130-56","Promoter (4-5kb)",4,62634378,62697928,63551,1,"50780","uc008tfg.1",-4015,"ENSMUSG00000059810","Rgs3","regulator of G-protein signaling 3"
"44","chr9",7472666,7473253,588,"*","Merged-chr9-7473003-16","Intron (uc009ocp.1/83995, intron 7 of 10)",9,7464141,7476869,12729,1,"83995","uc009ocp.1",8525,"ENSMUSG00000043089","Mmp1a","matrix metallopeptidase 1a (interstitial collagenase)"
"45","chr3",65434931,65435432,502,"*","Merged-chr3-65435198-48","Distal Intergenic",3,65382030,65392553,10524,2,"67437","uc008pko.1",-42378,"ENSMUSG00000027828","Ssr3","signal sequence receptor, gamma"
"46","chr2",157118634,157118832,199,"*","Merged-chr2-157118732-1","Intron (uc008non.2/56045, intron 6 of 16)",2,157097529,157135222,37694,2,"56045","uc008non.2",16390,"ENSMUSG00000027639","Samhd1","SAM domain and HD domain, 1"
"47","chr10",67840868,67841408,541,"*","Merged-chr10-67841086-29","Distal Intergenic",10,67886105,67901337,15233,2,"216049","uc007fma.1",59929,"ENSMUSG00000037855","Zfp365","zinc finger protein 365"
"48","chr2",90570178,90570668,491,"*","Merged-chr2-90570407-26","Intron (uc008ksv.2/19271, intron 1 of 23)",2,90432889,90580647,147759,2,"19271","uc008ksv.2",9979,"ENSMUSG00000025314","Ptprj","protein tyrosine phosphatase, receptor type, J"
"49","chr1",80641639,80642154,516,"*","Merged-chr1-80641880-28","Intron (uc011wny.2/210293, intron 2 of 56)",1,80501068,80665352,164285,2,"210293","uc011wny.2",23198,"ENSMUSG00000038608","Dock10","dedicator of cytokinesis 10"
"50","chr2",163154968,163155550,583,"*","Merged-chr2-163155228-25","Distal Intergenic",2,163087031,163089601,2571,2,"68236","uc008nsm.1",-65367,"ENSMUSG00000070708","Gtsf1l","gametocyte specific factor 1-like"
"51","chr19",43809279,43809705,427,"*","Merged-chr19-43809499-23","Intron (uc008how.1/12780, intron 11 of 31)",19,43782308,43838218,55911,1,"12780","uc008how.1",26971,"ENSMUSG00000025194","Abcc2","ATP-binding cassette, sub-family C (CFTR/MRP), member 2"
"52","chr6",100479359,100480100,742,"*","Merged-chr6-100479761-33","Distal Intergenic",6,100527400,100533426,6027,1,"73395","uc009dbx.1",-47300,"ENSMUSG00000101553","1700049E22Rik","RIKEN cDNA 1700049E22 gene"
"53","chr10",67493610,67494002,393,"*","Merged-chr10-67493801-11","Distal Intergenic",10,67537869,67542188,4320,1,"13654","uc007flx.1",-43867,"ENSMUSG00000037868","Egr2","early growth response 2"
"54","chr16",45093153,45093654,502,"*","Merged-chr16-45093384-16","Promoter (<=1kb)",16,45093676,45127924,34249,1,"67896","uc007zif.1",-22,"ENSMUSG00000022665","Ccdc80","coiled-coil domain containing 80"
"55","chr16",55770138,55770696,559,"*","Merged-chr16-55770435-39","Distal Intergenic",16,55811377,55822138,10762,2,"80859","uc007zlm.2",51442,"ENSMUSG00000035356","Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta"
"56","chr1",160785819,160786201,383,"*","Merged-chr1-160785999-15","Intron (uc007dej.2/29809, intron 1 of 20)",1,160256572,160792938,536367,2,"29809","uc007dej.2",6737,"ENSMUSG00000026721","Rabgap1l","RAB GTPase activating protein 1-like"
"57","chr8",34654768,34655097,330,"*","Merged-chr8-34654936-23","Distal Intergenic",8,34589420,34640316,50897,2,"330734","uc029wsg.1",-14452,"ENSMUSG00000109819","B930018H19Rik","RIKEN cDNA B930018H19 gene"
"58","chr5",146861619,146861971,353,"*","Merged-chr5-146861818-11","Distal Intergenic",5,146845416,146847726,2311,1,"68895","uc009ann.1",16203,"ENSMUSG00000029641","Rasl11a","RAS-like, family 11, member A"
"59","chr1",138973499,138973947,449,"*","Merged-chr1-138973780-39","Promoter (3-4kb)",1,138977657,138979246,1590,1,"78229","uc007cwa.1",-3710,"ENSMUSG00000104900","4930596I21Rik","RIKEN cDNA 4930596I21 gene"
"60","chr18",50051344,50051852,509,"*","Merged-chr18-50051621-24","Promoter (1-2kb)",18,50053282,50093229,39948,1,"106869","uc008ewv.2",-1430,"ENSMUSG00000062210","Tnfaip8","tumor necrosis factor, alpha-induced protein 8"
"61","chr1",52012326,52012838,513,"*","Merged-chr1-52012625-13","Promoter (4-5kb)",1,52008240,52107189,98950,1,"20849","uc007axx.2",4086,"ENSMUSG00000062939","Stat4","signal transducer and activator of transcription 4"
"62","chr11",109410120,109410974,855,"*","Merged-chr11-109410653-15","Distal Intergenic",11,109425946,109453359,27414,1,"100503496","uc007mci.2",-14972,NA,"Gm45916","predicted gene, 45916"
"63","chr7",114356428,114356784,357,"*","Merged-chr7-114356592-29","Intron (uc009jia.2/71045, intron 1 of 3)",7,114315479,114415161,99683,2,"71045","uc009jia.2",58377,"ENSMUSG00000087475","4933406I18Rik","RIKEN cDNA 4933406I18 gene"
"64","chr1",87988390,87988808,419,"*","Merged-chr1-87988595-7","Intron (uc007bxw.1/227334, intron 10 of 27)",1,87949932,87975931,26000,2,"227334","uc011wot.1",-12459,"ENSMUSG00000005501","Usp40","ubiquitin specific peptidase 40"
"65","chr18",65263128,65263513,386,"*","Merged-chr18-65263314-18","Downstream (2-3kb)",18,65248861,65248926,66,1,"387231","uc012bec.1",14267,"ENSMUSG00000065402","Mir122","microRNA 122"
"66","chr3",130691830,130692028,199,"*","Merged-chr3-130691928-1","Distal Intergenic",3,130695917,130709444,13528,2,"66357","uc008rjc.2",17416,"ENSMUSG00000041084","Ostc","oligosaccharyltransferase complex subunit (non-catalytic)"
"67","chr17",79603475,79603913,439,"*","Merged-chr17-79603742-19","Distal Intergenic",17,79614900,79682152,67253,1,"381110","uc008dpy.1",-10987,"ENSMUSG00000036368","Rmdn2","regulator of microtubule dynamics 2"
"68","chr4",55442006,55443256,1251,"*","Merged-chr4-55442539-69","Distal Intergenic",4,55410443,55418842,8400,2,"100415914","uc029uuj.1",-23164,"ENSMUSG00000087070","Gm12505","predicted gene 12505"
"69","chr5",52908189,52908613,425,"*","Merged-chr5-52908402-27","Distal Intergenic",5,52834135,52866734,32600,1,"52206","uc008xkx.1",74054,"ENSMUSG00000029176","Anapc4","anaphase promoting complex subunit 4"
"70","chr1",164075319,164075840,522,"*","Merged-chr1-164075608-37","Intron (uc007dhy.2/20343, intron 7 of 8)",1,164063053,164080785,17733,1,"20343","uc011wuw.1",12266,"ENSMUSG00000026581","Sell","selectin, lymphocyte"
"71","chr15",58731955,58732890,936,"*","Merged-chr15-58732350-53","Distal Intergenic",15,58782269,58823427,41159,2,"74868","uc007vto.1",90537,"ENSMUSG00000062373","Tmem65","transmembrane protein 65"
"72","chr19",53407456,53407781,326,"*","Merged-chr19-53407600-23","Distal Intergenic",19,53379214,53390573,11360,2,"76479","uc008hwt.1",-16883,"ENSMUSG00000025024","Smndc1","survival motor neuron domain containing 1"
"73","chr3",152444056,152444476,421,"*","Merged-chr3-152444289-29","Intron (uc008rtm.1/108946, intron 3 of 12)",3,152422618,152462826,40209,1,"108946","uc057lgx.1",21438,"ENSMUSG00000039068","Zzz3","zinc finger, ZZ domain containing 3"
"74","chr18",23848199,23848986,788,"*","Merged-chr18-23848494-27","Intron (uc008egd.1/212307, intron 3 of 4)",18,23803970,23893861,89892,1,"212307","uc008egf.2",44229,"ENSMUSG00000024277","Mapre2","microtubule-associated protein, RP/EB family, member 2"
"75","chr6",129747053,129747784,732,"*","Merged-chr6-129747542-62","Distal Intergenic",6,129729041,129740484,11444,2,"320407","uc009egr.2",-6569,"ENSMUSG00000043932","Klri2","killer cell lectin-like receptor family I member 2"
"76","chr9",44526421,44526860,440,"*","Merged-chr9-44526635-59","Promoter (<=1kb)",9,44511787,44526440,14654,2,"12145","uc009pdx.1",0,"ENSMUSG00000047880","Cxcr5","chemokine (C-X-C motif) receptor 5"
"77","chr1",165075618,165076190,573,"*","Merged-chr1-165075837-38","Intron (uc007div.2/75857, intron 1 of 4)",1,165066617,165091930,25314,2,"75857","uc007div.2",15740,"ENSMUSG00000102408","4930568G15Rik","RIKEN cDNA 4930568G15 gene"
"78","chr12",71294348,71294967,620,"*","Merged-chr12-71294636-41","Distal Intergenic",12,71309884,71320107,10224,1,"59036","uc007nup.2",-14917,"ENSMUSG00000044548","Dact1","dishevelled-binding antagonist of beta-catenin 1"
"79","chr1",4748105,4748571,467,"*","Merged-chr1-4748298-21","Distal Intergenic",1,4773198,4785726,12529,2,"27395","uc007afd.4",37155,"ENSMUSG00000033845","Mrpl15","mitochondrial ribosomal protein L15"
"80","chr2",60370108,60370659,552,"*","Merged-chr2-60370406-27","Exon (uc008juf.1/uc008juf.1, exon 6 of 6)",2,60293760,60383231,89472,2,"17076","uc008jud.1",12572,"ENSMUSG00000026980","Ly75","lymphocyte antigen 75"
"81","chr14",30185536,30185776,241,"*","Merged-chr14-30185655-2","Intron (uc007suu.2/12289, intron 4 of 46)",14,30039941,30082758,42818,2,"12289","uc007sut.2",-102778,"ENSMUSG00000015968","Cacna1d","calcium channel, voltage-dependent, L type, alpha 1D subunit"
"82","chr12",16006551,16007105,555,"*","Merged-chr12-16006817-52","Distal Intergenic",12,15791727,15816785,25059,2,"217410","uc007nbq.1",-189766,"ENSMUSG00000020601","Trib2","tribbles pseudokinase 2"
"83","chr12",99564536,99564934,399,"*","Merged-chr12-99564769-43","Promoter (<=1kb)",12,99563841,99620038,56198,1,"102639404","uc007orz.1",695,"ENSMUSG00000097917","Gm26839","predicted gene, 26839"
"84","chr1",165722600,165722981,382,"*","Merged-chr1-165722797-48","Distal Intergenic",1,165648945,165708094,59150,2,"226594","uc007djk.1",-14506,"ENSMUSG00000040723","Rcsd1","RCSD domain containing 1"
"85","chr16",95196462,95197194,733,"*","Merged-chr16-95196835-29","Intron (uc008abr.2/102633941, intron 3 of 4)",16,95257558,95300260,42703,1,"16516","uc008abs.3",-60364,"ENSMUSG00000062609","Kcnj15","potassium inwardly-rectifying channel, subfamily J, member 15"
"86","chr13",94144529,94145060,532,"*","Merged-chr13-94144726-31","Intron (uc007rlp.1/218454, intron 2 of 3)",13,94173992,94195409,21418,1,"218454","uc007rlq.1",-28932,"ENSMUSG00000045312","Lhfpl2","lipoma HMGIC fusion partner-like 2"
"87","chr8",56398667,56399201,535,"*","Merged-chr8-56398896-15","Distal Intergenic",8,56465622,56484968,19347,2,"75123","uc057alj.1",85767,"ENSMUSG00000110310","4930518J21Rik","RIKEN cDNA 4930518J21 gene"
"88","chr19",41366454,41367071,618,"*","Merged-chr19-41366765-21","Intron (uc008hlu.1/83490, intron 2 of 16)",19,41274218,41385070,110853,2,"83490","uc008hlu.1",17999,"ENSMUSG00000025017","Pik3ap1","phosphoinositide-3-kinase adaptor protein 1"
"89","chr11",106545936,106546619,684,"*","Merged-chr11-106546230-32","Intron (uc007lzb.1/21763, intron 3 of 10)",11,106502139,106568627,66489,2,"21763","uc007lzb.1",22008,"ENSMUSG00000040548","Tex2","testis expressed gene 2"
"90","chr5",96171677,96172073,397,"*","Merged-chr5-96171884-25","Distal Intergenic",5,96070333,96161990,91658,2,"231464","uc008yfg.2",-9687,"ENSMUSG00000034724","Cnot6l","CCR4-NOT transcription complex, subunit 6-like"
"91","chr14",122998112,122998459,348,"*","Merged-chr14-122998304-4","Distal Intergenic",14,122932485,122983261,50777,2,"70551","uc007vbm.1",-14851,"ENSMUSG00000041594","Tmtc4","transmembrane and tetratricopeptide repeat containing 4"
"92","chr6",108658209,108659067,859,"*","Merged-chr6-108658696-65","Promoter (1-2kb)",6,108660629,108666925,6297,1,"20893","uc009ddn.1",-1562,"ENSMUSG00000030103","Bhlhe40","basic helix-loop-helix family, member e40"
"93","chr6",54925781,54926307,527,"*","Merged-chr6-54926058-40","Intron (uc009caf.2/107607, intron 11 of 11)",6,54923942,54971661,47720,2,"107607","uc009caf.2",45354,"ENSMUSG00000038058","Nod1","nucleotide-binding oligomerization domain containing 1"
"94","chr17",3104815,3105234,420,"*","Merged-chr17-3105029-21","Intron (uc008aeh.1/uc008aeh.1, intron 4 of 4)",17,3114972,3190280,75309,1,"106583","uc008aei.2",-9738,"ENSMUSG00000046201","Scaf8","SR-related CTD-associated factor 8"
"95","chr3",61368721,61369000,280,"*","Merged-chr3-61368860-22","Promoter (4-5kb)",3,61364507,61368703,4197,1,"74012","uc008pjl.1",4214,"ENSMUSG00000036894","Rap2b","RAP2B, member of RAS oncogene family"
"96","chr9",116091181,116091839,659,"*","Merged-chr9-116091467-52","Intron (uc009rys.2/21813, intron 7 of 7)",9,116087695,116175363,87669,2,"21813","uc009rys.2",83524,"ENSMUSG00000032440","Tgfbr2","transforming growth factor, beta receptor II"
"97","chr6",55014907,55015331,425,"*","Merged-chr6-55015168-7","Distal Intergenic",6,54985095,54992867,7773,2,"110175","uc009cah.1",-22040,"ENSMUSG00000002797","Ggct","gamma-glutamyl cyclotransferase"
"98","chr15",36374708,36375377,670,"*","Merged-chr15-36375084-60","Distal Intergenic",15,36265119,36283147,18029,2,"30945","uc007vmr.1",-91561,"ENSMUSG00000022280","Rnf19a","ring finger protein 19A"
"99","chr1",92086135,92087275,1141,"*","Merged-chr1-92086703-67","Intron (uc007cbg.3/208727, intron 2 of 26)",1,91928779,92006855,78077,2,"208727","uc007cbe.3",-79280,"ENSMUSG00000026313","Hdac4","histone deacetylase 4"
"100","chr9",89869632,89869905,274,"*","Merged-chr9-89869766-3","Distal Intergenic",9,89909775,89915847,6073,1,"19417","uc009qzr.1",-39870,"ENSMUSG00000032356","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1"
"101","chr1",173451353,173452412,1060,"*","Merged-chr1-173451815-42","Promoter (2-3kb)",1,173455334,173462320,6987,1,"383619","uc033foc.2",-2922,"ENSMUSG00000037860","Aim2","absent in melanoma 2"
"102","chr2",57114642,57115333,692,"*","Merged-chr2-57114932-107","Promoter (<=1kb)",2,57107226,57115038,7813,2,"18227","uc008jrw.2",0,"ENSMUSG00000026826","Nr4a2","nuclear receptor subfamily 4, group A, member 2"
"103","chr3",60787803,60788402,600,"*","Merged-chr3-60788099-46","Distal Intergenic",3,61002785,61008982,6198,1,"18441","uc008pjj.2",-214383,"ENSMUSG00000027765","P2ry1","purinergic receptor P2Y, G-protein coupled 1"
"104","chr15",67161617,67162094,478,"*","Merged-chr15-67161850-18","Intron (uc007wba.1/20442, intron 1 of 8)",15,67102875,67176882,74008,2,"20442","uc007wba.1",14788,"ENSMUSG00000013846","St3gal1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"105","chr5",53402277,53402837,561,"*","Merged-chr5-53402586-70","Distal Intergenic",5,53267106,53278540,11435,1,"66278","uc008xlg.2",135171,"ENSMUSG00000061461","Smim20","small integral membrane protein 20"
"106","chr7",110120362,110120561,200,"*","Merged-chr7-110120460-2","Promoter (1-2kb)",7,110122059,110143299,21241,1,"22390","uc009jey.1",-1498,"ENSMUSG00000031016","Wee1","WEE 1 homolog 1 (S. pombe)"
"107","chr11",4803861,4804738,878,"*","Merged-chr11-4804243-58","Intron (uc007hvf.2/18016, intron 6 of 15)",11,4808257,4820493,12237,2,"18016","uc007hvj.1",15755,"ENSMUSG00000009073","Nf2","neurofibromin 2"
"108","chr4",147808491,147808870,380,"*","Merged-chr4-147808670-28","Promoter (<=1kb)",4,147753974,147809788,55815,2,"100041677","uc012dpf.2",918,"ENSMUSG00000078495","Zfp984","zinc finger protein 984"
"109","chr1",138614542,138615047,506,"*","Merged-chr1-138614789-18","Promoter (4-5kb)",1,138483837,138619757,135921,2,"59125","uc007cvn.2",4710,"ENSMUSG00000026393","Nek7","NIMA (never in mitosis gene a)-related expressed kinase 7"
"110","chr7",35127580,35128174,595,"*","Merged-chr7-35127925-16","Distal Intergenic",7,35119293,35121928,2636,1,"12606","uc009gjl.3",8287,"ENSMUSG00000034957","Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha"
"111","chr9",40994072,40994538,467,"*","Merged-chr9-40994306-17","Exon (uc009pae.2/54698, exon 2 of 10)",9,40972798,40984467,11670,2,"54698","uc009pad.1",-9605,"ENSMUSG00000032021","Crtam","cytotoxic and regulatory T cell molecule"
"112","chr5",74105315,74105788,474,"*","Merged-chr5-74105575-19","Distal Intergenic",5,74093530,74093650,121,1,"100313943","uc012dxg.1",11785,"ENSMUSG00000093355","Snora26","small nucleolar RNA, H/ACA box 26"
"113","chr16",95869381,95869853,473,"*","Merged-chr16-95869616-44","Intron (uc008acf.1/69776, intron 2 of 3)",16,95831123,95898713,67591,2,"69776","uc008acf.1",28860,"ENSMUSG00000117232","1600002D24Rik","RIKEN cDNA 1600002D24 gene"
"114","chr4",95187929,95188521,593,"*","Merged-chr4-95188222-47","Distal Intergenic",4,95049036,95052222,3187,2,"16476","uc008tsq.2",-135707,"ENSMUSG00000052684","Jun","jun proto-oncogene"
"115","chr9",96782144,96782739,596,"*","Merged-chr9-96782451-32","Distal Intergenic",9,96765562,96774397,8836,1,"319707","uc033jmi.1",16582,"ENSMUSG00000101581","C430002N11Rik","RIKEN cDNA C430002N11 gene"
"116","chr4",102982676,102983092,417,"*","Merged-chr4-102982899-26","Promoter (3-4kb)",4,102986379,103005594,19216,1,"67344","uc008twx.2",-3287,"ENSMUSG00000028523","Tctex1d1","Tctex1 domain containing 1"
"117","chr13",96697875,96698312,438,"*","Merged-chr13-96698036-39","Distal Intergenic",13,96648962,96670936,21975,2,"15357","uc007rnm.3",-26939,"ENSMUSG00000021670","Hmgcr","3-hydroxy-3-methylglutaryl-Coenzyme A reductase"
