"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"57","chr1",171355861,171356328,468,"*","Merged-chr1-171356062-20",0,"+",NA,"Promoter (4-5kb)",1,171358449,171360798,2350,2,"68874","uc007dod.1",4470,"ENSMUSG00000045259","Klhdc9","kelch domain containing 9"
"58","chr7",27541372,27541859,488,"*","Merged-chr7-27541584-49",0,"+",NA,"Exon (uc009fwm.2/18807, exon 6 of 14)",7,27532000,27553218,21219,2,"18807","uc009fwm.2",11359,"ENSMUSG00000003363","Pld3","phospholipase D family, member 3"
"59","chr18",62177325,62177605,281,"*","Merged-chr18-62177451-3",0,"+",NA,"Promoter (2-3kb)",18,62177713,62179981,2269,2,"11555","uc008fcy.2",2376,"ENSMUSG00000045730","Adrb2","adrenergic receptor, beta 2"
"60","chr2",102040027,102040428,402,"*","Merged-chr2-102040255-6",0,"+",NA,"Intron (uc057ldr.1/uc057ldr.1, intron 1 of 1)",2,102057907,102113679,55773,2,"241576","uc012cae.1",73251,"ENSMUSG00000048058","Ldlrad3","low density lipoprotein receptor class A domain containing 3"
"61","chr4",63486449,63487115,667,"*","Merged-chr4-63486767-20",0,"+",NA,"Intron (uc008tgl.1/73750, intron 1 of 8)",4,63414910,63495951,81042,2,"73750","uc008tgl.1",8836,"ENSMUSG00000039137","Whrn","whirlin"
"62","chr3",38283660,38284038,379,"*","Merged-chr3-38283861-14",0,"+",NA,"Distal Intergenic",3,38203151,38208119,4969,2,"71342","uc029ulo.1",-75541,"ENSMUSG00000106002","5430434I15Rik","RIKEN cDNA 5430434I15 gene"
"63","chr8",92819128,92819466,339,"*","Merged-chr8-92819296-2",0,"+",NA,"Distal Intergenic",8,92827297,92853421,26125,1,"17390","uc009mue.2",-7831,"ENSMUSG00000031740","Mmp2","matrix metallopeptidase 2"
"64","chr9",35423118,35423622,505,"*","Merged-chr9-35423425-41",0,"+",NA,"Promoter (1-2kb)",9,35421124,35506606,85483,1,"57810","uc009otd.1",1994,"ENSMUSG00000038119","Cdon","cell adhesion molecule-related/down-regulated by oncogenes"
"65","chr17",17404836,17405304,469,"*","Merged-chr17-17405112-12",0,"+",NA,"Promoter (2-3kb)",17,17402686,17459387,56702,1,"66643","uc008apg.3",2150,"ENSMUSG00000047786","Lix1","limb and CNS expressed 1"
"66","chr7",110952938,110953425,488,"*","Merged-chr7-110953237-23",0,"+",NA,"Intron (uc009jfu.3/17540, intron 1 of 20)",7,110868257,110946187,77931,2,"17540","uc009jft.3",-6751,"ENSMUSG00000005611","Mrvi1","MRV integration site 1"
"67","chr16",54849025,54849281,257,"*","Merged-chr16-54849152-2",0,"+",NA,"Distal Intergenic",16,55225175,55283283,58109,2,"239852","uc007zlk.1",434002,"ENSMUSG00000064310","Zpld1","zona pellucida like domain containing 1"
"68","chr10",105399978,105400257,280,"*","Merged-chr10-105400117-2",0,"+",NA,"Intron (uc007gym.2/278279, intron 2 of 11)",10,105187663,105574479,386817,2,"278279","uc007gym.2",174222,"ENSMUSG00000036019","Tmtc2","transmembrane and tetratricopeptide repeat containing 2"
"69","chr13",46337820,46338239,420,"*","Merged-chr13-46338006-40",0,"+",NA,"Distal Intergenic",13,46273721,46300115,26395,1,"380842","uc007qhd.1",64099,"ENSMUSG00000063529","Stmnd1","stathmin domain containing 1"
"70","chr5",20249579,20250401,823,"*","Merged-chr5-20250018-19",0,"+",NA,"Intron (uc012dsm.1/50791, intron 6 of 22)",5,20228221,20651678,423458,1,"50791","uc008wnx.1",21358,"ENSMUSG00000040003","Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
"71","chr2",148636960,148637176,217,"*","Merged-chr2-148637070-3",0,"+",NA,"Distal Intergenic",2,148672615,148676026,3412,1,"56488","uc008mtf.2",-35439,"ENSMUSG00000036992","Nxt1","NTF2-related export protein 1"
"72","chr3",27463251,27463584,334,"*","Merged-chr3-27463402-3",0,"+",NA,"Intron (uc008otq.2/72007, intron 17 of 26)",3,27371351,27378010,6660,1,"208188","uc008oto.1",91900,"ENSMUSG00000051136","Ghsr","growth hormone secretagogue receptor"
"73","chr17",89539798,89540044,247,"*","Merged-chr17-89539919-3",0,"+",NA,"Distal Intergenic",17,89379241,89384993,5753,1,"100043904","uc029tlh.1",160557,NA,"Gm4719","predicted gene 4719"
"74","chr3",59262012,59262387,376,"*","Merged-chr3-59262212-10",0,"+",NA,"Promoter (<=1kb)",3,59216271,59262831,46561,2,"70839","uc008pir.2",444,"ENSMUSG00000036353","P2ry12","purinergic receptor P2Y, G-protein coupled 12"
"75","chr8",70699589,70700215,627,"*","Merged-chr8-70699898-12",0,"+",NA,"Promoter (1-2kb)",8,70697739,70700616,2878,1,"16478","uc009mbe.2",1850,"ENSMUSG00000071076","Jund","jun D proto-oncogene"
"76","chr14",15099900,15100391,492,"*","Merged-chr14-15100120-43",0,"+",NA,"Distal Intergenic",14,14865222,14971658,106437,1,"674895","uc007sgs.2",234678,"ENSMUSG00000042567","Nek10","NIMA (never in mitosis gene a)- related kinase 10"
"77","chr4",8774902,8775296,395,"*","Merged-chr4-8775093-51",0,"+",NA,"Intron (uc008rxz.2/320790, intron 2 of 37)",4,8856671,8868449,11779,1,"320790","uc012daj.2",-81375,"ENSMUSG00000041235","Chd7","chromodomain helicase DNA binding protein 7"
"78","chr17",17749205,17749813,609,"*","Merged-chr17-17749561-18",0,"+",NA,"Distal Intergenic",17,17703941,17734167,30227,1,"626942","uc009vau.1",45264,"ENSMUSG00000092120","Vmn2r90","vomeronasal 2, receptor 90"
"79","chr5",57715295,57716132,838,"*","Merged-chr5-57715632-30",0,"+",NA,"Promoter (1-2kb)",5,57570084,57717919,147836,2,"319216","uc008xls.1",1787,"ENSMUSG00000097216","4932441J04Rik","RIKEN cDNA 4932441J04 gene"
"80","chr11",17236546,17236899,354,"*","Merged-chr11-17236712-13",0,"+",NA,"Distal Intergenic",11,17257618,17269176,11559,1,"57316","uc007ice.1",-20719,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"81","chr6",71920778,71921139,362,"*","Merged-chr6-71920942-9",0,"+",NA,"3' UTR",6,71912392,71955150,42759,1,"20019","uc009chw.1",8386,"ENSMUSG00000049553","Polr1a","polymerase (RNA) I polypeptide A"
"82","chr10",68105139,68105683,545,"*","Merged-chr10-68105401-48",0,"+",NA,"Intron (uc007fmf.1/71371, intron 5 of 6)",10,68095593,68136626,41034,2,"71371","uc007fmf.1",30943,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"83","chr3",75240460,75241028,569,"*","Merged-chr3-75240815-11",0,"+",NA,"Downstream (1-2kb)",3,75242357,75270078,27722,2,"67931","uc008pna.2",29050,"ENSMUSG00000034139","Serpini2","serine (or cysteine) peptidase inhibitor, clade I, member 2"
"84","chr1",162615536,162615827,292,"*","Merged-chr1-162615694-15",0,"+",NA,"Distal Intergenic",1,162639150,162649694,10545,1,"17926","uc007dgm.2",-23323,"ENSMUSG00000026697","Myoc","myocilin"
"85","chr12",25095174,25095568,395,"*","Merged-chr12-25095376-8",0,"+",NA,"Promoter (<=1kb)",12,25093799,25096092,2294,2,"15902","uc007nfe.2",524,"ENSMUSG00000020644","Id2","inhibitor of DNA binding 2"
"86","chr17",88757911,88758454,544,"*","Merged-chr17-88758216-29",0,"+",NA,"Exon (uc012ayp.1/16867, exon 5 of 7)",17,88716483,88774056,57574,2,"16867","uc012ayp.1",15602,"ENSMUSG00000024107","Lhcgr","luteinizing hormone/choriogonadotropin receptor"
"87","chr5",142896620,142897107,488,"*","Merged-chr5-142896891-14",0,"+",NA,"Promoter (1-2kb)",5,142882419,142895238,12820,2,"231863","uc009ajj.1",-1382,"ENSMUSG00000066640","Fbxl18","F-box and leucine-rich repeat protein 18"
"88","chr14",15083821,15084177,357,"*","Merged-chr14-15083991-11",0,"+",NA,"Distal Intergenic",14,14865222,14971658,106437,1,"674895","uc007sgs.2",218599,"ENSMUSG00000042567","Nek10","NIMA (never in mitosis gene a)- related kinase 10"
"89","chr10",40462084,40462578,495,"*","Merged-chr10-40462347-27",0,"+",NA,"Intron (uc007ewt.2/78334, intron 4 of 11)",10,40570362,40604132,33771,1,"70840","uc007ewz.1",-107784,"ENSMUSG00000019834","Slc22a16","solute carrier family 22 (organic cation transporter), member 16"
"90","chr10",78594498,78594962,465,"*","Merged-chr10-78594668-32",0,"+",NA,"Promoter (2-3kb)",10,78584503,78591964,7462,2,"71709","uc007fyb.2",-2534,"ENSMUSG00000032714","Syde1","synapse defective 1, Rho GTPase, homolog 1 (C. elegans)"
"91","chr12",36039630,36040067,438,"*","Merged-chr12-36039807-28",0,"+",NA,"Promoter (2-3kb)",12,36014555,36042478,27924,2,"66109","uc007njn.1",2411,"ENSMUSG00000020577","Tspan13","tetraspanin 13"
"92","chr15",74769030,74769544,515,"*","Merged-chr15-74769291-9",0,"+",NA,"Downstream (1-2kb)",15,74762056,74763567,1512,2,"17068","uc007wfx.1",-5463,"ENSMUSG00000034634","Ly6d","lymphocyte antigen 6 complex, locus D"
"93","chr5",20332482,20333238,757,"*","Merged-chr5-20332815-50",0,"+",NA,"Intron (uc012dsm.1/50791, intron 6 of 22)",5,20228221,20651678,423458,1,"50791","uc008wnx.1",104261,"ENSMUSG00000040003","Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
"94","chr15",100732586,100732993,408,"*","Merged-chr15-100732818-41",0,"+",NA,"Promoter (<=1kb)",15,100730505,100732737,2233,2,"619313","uc007xsd.2",0,"ENSMUSG00000116504","I730030J21Rik","RIKEN cDNA I730030J21 gene"
"95","chr7",16907869,16908762,894,"*","Merged-chr7-16908180-25",0,"+",NA,"Promoter (1-2kb)",7,16906490,16910905,4416,1,"19222","uc009fim.2",1379,"ENSMUSG00000043017","Ptgir","prostaglandin I receptor (IP)"
"96","chr16",11461556,11462009,454,"*","Merged-chr16-11461779-30",0,"+",NA,"Intron (uc029swd.1/74478, intron 13 of 20)",16,11447308,11661555,214248,1,"74478","uc007yfk.1",14248,"ENSMUSG00000071669","Snx29","sorting nexin 29"
"97","chr11",99163001,99163593,593,"*","Merged-chr11-99163230-42",0,"+",NA,"Distal Intergenic",11,99144199,99155077,10879,2,"12775","uc056yok.1",-7924,"ENSMUSG00000037944","Ccr7","chemokine (C-C motif) receptor 7"
"98","chr2",56028457,56028886,430,"*","Merged-chr2-56028640-17",0,"+",NA,"Distal Intergenic",2,55435970,55598145,162176,1,"16519","uc008jrv.2",592487,"ENSMUSG00000026824","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3"
"99","chr12",88437243,88437803,561,"*","Merged-chr12-88437518-14",0,"+",NA,"Intron (uc007oju.2/72113, intron 5 of 10)",12,88365314,88377323,12010,2,"71818","uc029rul.1",-59920,"ENSMUSG00000113434","3200001D21Rik","RIKEN cDNA 3200001D21 gene"
"100","chr7",134751368,134751745,378,"*","Merged-chr7-134751572-5",0,"+",NA,"Intron (uc009kdt.1/330662, intron 10 of 20)",7,134782349,135163476,381128,1,"330662","uc009kdx.1",-30604,"ENSMUSG00000058325","Dock1","dedicator of cytokinesis 1"
"101","chr16",23228551,23228833,283,"*","Merged-chr16-23228699-10",0,"+",NA,"Promoter (2-3kb)",16,23226021,23360350,134330,1,"20440","uc029swp.1",2530,"ENSMUSG00000022885","St6gal1","beta galactoside alpha 2,6 sialyltransferase 1"
"102","chr13",67214018,67214600,583,"*","Merged-chr13-67214299-31",0,"+",NA,"Distal Intergenic",13,67194506,67209298,14793,1,"218311","uc011zbf.1",19512,"ENSMUSG00000051037","Zfp455","zinc finger protein 455"
"103","chr14",54216927,54217531,605,"*","Merged-chr14-54217138-35",0,"+",NA,"Intron (uc057ksl.1/uc057ksl.1, intron 3 of 5)",14,54235485,54253929,18445,2,"13135","uc007tvm.2",36398,"ENSMUSG00000022174","Dad1","defender against cell death 1"
"104","chr6",87040928,87041417,490,"*","Merged-chr6-87041204-35",0,"+",NA,"Promoter (1-2kb)",6,87042846,87055424,12579,1,"14583","uc009csx.2",-1429,"ENSMUSG00000029992","Gfpt1","glutamine fructose-6-phosphate transaminase 1"
"105","chr5",134482084,134482716,633,"*","Merged-chr5-134482403-23",0,"+",NA,"Distal Intergenic",5,134402903,134456716,53814,2,"57080","uc008zwh.2",-25368,"ENSMUSG00000023079","Gtf2ird1","general transcription factor II I repeat domain-containing 1"
"106","chr18",82846955,82847443,489,"*","Merged-chr18-82847210-15",0,"+",NA,"Distal Intergenic",18,82855897,82859162,3266,1,"73985","uc008fuc.2",-8454,"ENSMUSG00000097738","4930445N18Rik","RIKEN cDNA 4930445N18 gene"
"107","chr10",95195716,95196163,448,"*","Merged-chr10-95195945-40",0,"+",NA,"Intron (uc007gwa.1/12905, intron 1 of 1)",10,95120582,95145825,25244,2,"628062","uc056yhz.1",-49891,"ENSMUSG00000112481","Gm29684","predicted gene, 29684"
"108","chr4",105157773,105158561,789,"*","Merged-chr4-105158074-57",0,"+",NA,"Promoter (<=1kb)",4,105157347,105232767,75421,1,"67916","uc008tye.1",426,"ENSMUSG00000028517","Plpp3","phospholipid phosphatase 3"
"109","chr6",125259980,125260341,362,"*","Merged-chr6-125260143-17",0,"+",NA,"Distal Intergenic",6,125265476,125287286,21811,1,"73870","uc009dug.1",-5135,"ENSMUSG00000108129","4930417O13Rik","RIKEN cDNA 4930417O13 gene"
