"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"74","chr7",19859713,19860265,553,"*","Merged-chr7-19860000-22",0,"+",NA,"Promoter (1-2kb)",7,19852097,19861299,9203,2,"330483","uc009fnm.1",1034,"ENSMUSG00000014686","Ceacam16","carcinoembryonic antigen-related cell adhesion molecule 16"
"75","chr10",24579947,24580424,478,"*","Merged-chr10-24580208-16",0,"+",NA,"Distal Intergenic",10,24595442,24598683,3242,1,"14219","uc011xbr.2",-15018,"ENSMUSG00000019997","Ctgf","connective tissue growth factor"
"76","chr10",19505900,19506455,556,"*","Merged-chr10-19506242-43",0,"+",NA,"Exon (uc007enf.1/102635880, exon 3 of 4)",10,19486715,19507311,20597,1,"102635880","uc007enf.1",19185,"ENSMUSG00000110902","Gm33104","predicted gene, 33104"
"77","chr6",122274507,122274913,407,"*","Merged-chr6-122274694-14",0,"+",NA,"Intron (uc009dov.3/50928, intron 3 of 4)",6,122270596,122282833,12238,2,"50928","uc009dov.3",7920,"ENSMUSG00000030114","Klrg1","killer cell lectin-like receptor subfamily G, member 1"
"78","chr11",67563038,67563548,511,"*","Merged-chr11-67563339-33",0,"+",NA,"Intron (uc011xwn.1/14457, intron 1 of 13)",11,67586500,67688992,102493,1,"14457","uc011xwo.2",-22952,"ENSMUSG00000033066","Gas7","growth arrest specific 7"
"79","chr17",83846257,83846712,456,"*","Merged-chr17-83846499-25",0,"+",NA,"Promoter (<=1kb)",17,83831354,83846790,15437,2,"107766","uc008dsk.1",78,"ENSMUSG00000000673","Haao","3-hydroxyanthranilate 3,4-dioxygenase"
"80","chr15",101387809,101388475,667,"*","Merged-chr15-101388154-52",0,"+",NA,"Intron (uc007xsy.1/uc007xsy.1, intron 3 of 4)",15,101356934,101370125,13192,2,"74127","uc007xtc.1",-17684,"ENSMUSG00000037185","Krt80","keratin 80"
"81","chr7",68133668,68134147,480,"*","Merged-chr7-68133865-25",0,"+",NA,"Intron (uc009hja.1/16001, intron 2 of 20)",7,68148571,68187969,39399,1,"16001","uc009hjb.1",-14424,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor"
"82","chr17",84061228,84061435,208,"*","Merged-chr17-84061332-3",0,"+",NA,"Distal Intergenic",17,84078660,84089875,11216,1,"74473","uc029tkx.1",-17225,NA,"4933433H22Rik","RIKEN cDNA 4933433H22 gene"
"83","chr3",131049914,131050194,281,"*","Merged-chr3-131050062-6",0,"+",NA,"Distal Intergenic",3,131110297,131224357,114061,1,"16842","uc008rjf.2",-60103,"ENSMUSG00000027985","Lef1","lymphoid enhancer binding factor 1"
"84","chr14",102982183,102982799,617,"*","Merged-chr14-102982512-180",0,"+",NA,"Promoter (<=1kb)",14,102976581,102982637,6057,2,"239217","uc007uwe.1",0,"ENSMUSG00000098557","Kctd12","potassium channel tetramerisation domain containing 12"
"85","chr8",94969851,94970225,375,"*","Merged-chr8-94970048-23",0,"+",NA,"Distal Intergenic",8,94977109,95014196,37088,1,"14766","uc009mxm.2",-6884,"ENSMUSG00000031785","Adgrg1","adhesion G protein-coupled receptor G1"
"86","chr9",124099113,124099497,385,"*","Merged-chr9-124099299-15",0,"+",NA,"Promoter (2-3kb)",9,124102183,124109140,6958,1,"12772","uc012hdh.1",-2686,"ENSMUSG00000049103","Ccr2","chemokine (C-C motif) receptor 2"
"87","chr10",45026857,45027363,507,"*","Merged-chr10-45027140-22",0,"+",NA,"Distal Intergenic",10,45067214,45158995,91782,1,"19072","uc007ezx.1",-39851,"ENSMUSG00000019849","Prep","prolyl endopeptidase"
"88","chr19",40679747,40680088,342,"*","Merged-chr19-40679899-13",0,"+",NA,"Intron (uc008hld.2/12495, intron 1 of 9)",19,40659770,40741602,81833,1,"12495","uc008hlf.2",19977,"ENSMUSG00000048120","Entpd1","ectonucleoside triphosphate diphosphohydrolase 1"
"89","chr10",17566025,17566494,470,"*","Merged-chr10-17566277-15",0,"+",NA,"Distal Intergenic",10,17723228,17725674,2447,1,"17684","uc007elt.2",-156734,"ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"90","chr18",80609581,80610206,626,"*","Merged-chr18-80609939-56",0,"+",NA,"Intron (uc012bfk.1/18018, intron 9 of 9)",18,80541892,80544546,2655,2,"100039348","uc008ftc.1",-65035,NA,"Gm2176","glucosamine-6-phosphate deaminase 1 pseudogene"
"91","chr10",60816621,60817241,621,"*","Merged-chr10-60817010-28",0,"+",NA,"Promoter (3-4kb)",10,60762595,60820641,58047,2,"107449","uc007ffd.1",3400,"ENSMUSG00000020099","Unc5b","unc-5 netrin receptor B"
"92","chr5",148769410,148769895,486,"*","Merged-chr5-148769647-40",0,"+",NA,"Distal Intergenic",5,148777963,148783080,5118,1,"78015","uc057ace.1",-8068,"ENSMUSG00000085740","4930505K14Rik","RIKEN cDNA 4930505K14 gene"
"93","chr6",129608309,129608921,613,"*","Merged-chr6-129608600-43",0,"+",NA,"Downstream (1-2kb)",6,129610323,129622769,12447,2,"27007","uc009egf.2",13848,"ENSMUSG00000030149","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"94","chr12",108764910,108765281,372,"*","Merged-chr12-108765103-15",0,"+",NA,"Distal Intergenic",12,108793311,108816632,23322,1,"22632","uc007pac.1",-28030,"ENSMUSG00000021264","Yy1","YY1 transcription factor"
"95","chr10",67663091,67663596,506,"*","Merged-chr10-67663351-25",0,"+",NA,"Distal Intergenic",10,67544511,67548955,4445,2,"211488","uc007flz.2",-114136,"ENSMUSG00000057134","Ado","2-aminoethanethiol (cysteamine) dioxygenase"
"96","chr15",97843266,97843836,571,"*","Merged-chr15-97843455-26",0,"+",NA,"Promoter (<=1kb)",15,97792664,97844502,51839,2,"56233","uc007xlh.2",666,"ENSMUSG00000022475","Hdac7","histone deacetylase 7"
"97","chr13",45442929,45443492,564,"*","Merged-chr13-45443236-24",0,"+",NA,"Distal Intergenic",13,45389742,45411940,22199,1,"218203","uc007qgz.1",53187,"ENSMUSG00000038175","Mylip","myosin regulatory light chain interacting protein"
"98","chr16",78545301,78545603,303,"*","Merged-chr16-78545439-4",0,"+",NA,"Intron (uc007zsr.3/67102, intron 4 of 4)",16,78560316,78564869,4554,1,"75818","uc029sye.1",-14713,"ENSMUSG00000116628","4930478L05Rik","RIKEN cDNA 4930478L05 gene"
"99","chr3",68790613,68790867,255,"*","Merged-chr3-68790735-6",0,"+",NA,"Distal Intergenic",3,68869586,68872163,2578,1,"68725","uc012cqj.1",-78719,"ENSMUSG00000046999","1110032F04Rik","RIKEN cDNA 1110032F04 gene"
"100","chr9",41078428,41078652,225,"*","Merged-chr9-41078542-5",0,"+",NA,"Intron (uc009pag.1/72828, intron 1 of 13)",9,40972798,41004628,31831,2,"54698","uc012grk.2",-73800,"ENSMUSG00000032021","Crtam","cytotoxic and regulatory T cell molecule"
"101","chr2",180741431,180741711,281,"*","Merged-chr2-180741561-6",0,"+",NA,"3' UTR",2,180736418,180742278,5861,1,"228993","uc012cme.1",5013,"ENSMUSG00000023393","Slc17a9","solute carrier family 17, member 9"
"102","chr2",153651227,153651643,417,"*","Merged-chr2-153651465-6",0,"+",NA,"Promoter (1-2kb)",2,153649449,153687730,38282,1,"13436","uc008nij.3",1778,"ENSMUSG00000027478","Dnmt3b","DNA methyltransferase 3B"
"103","chr2",114135228,114135497,270,"*","Merged-chr2-114135366-6",0,"+",NA,"Intron (uc008lqd.4/11834, intron 17 of 34)",2,114150516,114150570,55,2,"102465982","uc033hpi.1",15073,"ENSMUSG00000098464","Mir7002","microRNA 7002"
"104","chr5",113614449,113614822,374,"*","Merged-chr5-113614606-8",0,"+",NA,"Exon (uc012ebo.1/14747, exon 3 of 3)",5,113612355,113650390,38036,2,"14747","uc012ebo.1",35568,"ENSMUSG00000042190","Cmklr1","chemokine-like receptor 1"
"105","chr12",25362863,25363186,324,"*","Merged-chr12-25363030-6",0,"+",NA,"Distal Intergenic",12,25129174,25132274,3101,1,"432641","uc029rrm.1",233689,NA,"Gm17746","predicted gene, 17746"
"106","chr9",120057139,120057420,282,"*","Merged-chr9-120057282-6",0,"+",NA,"Intron (uc009sbz.2/13051, intron 1 of 1)",9,120048683,120068296,19614,2,"13051","uc009sbz.2",10876,"ENSMUSG00000052336","Cx3cr1","chemokine (C-X3-C motif) receptor 1"
"107","chr19",40617879,40618217,339,"*","Merged-chr19-40618053-6",0,"+",NA,"Intron (uc008hld.2/12495, intron 1 of 9)",19,40612366,40741602,129237,1,"12495","uc008hld.2",5513,"ENSMUSG00000048120","Entpd1","ectonucleoside triphosphate diphosphohydrolase 1"
"108","chr10",17511999,17512321,323,"*","Merged-chr10-17512175-6",0,"+",NA,"Distal Intergenic",10,17723228,17725674,2447,1,"17684","uc007elt.2",-210907,"ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"109","chrX",50789808,50790029,222,"*","Merged-chrX-50789917-6",0,"+",NA,"Distal Intergenic",20,50841371,50893098,51728,1,"70415","uc009tdr.2",-51342,"ENSMUSG00000031112","Stk26","serine/threonine kinase 26"
