"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"11","chr1",127619219,127619585,367,"*","Merged-chr1-127619429-18",0,"+",NA,"Intron (uc007cku.1/72160, intron 2 of 8)",1,127486552,127678021,191470,2,"72160","uc007cku.1",58436,"ENSMUSG00000026347","Tmem163","transmembrane protein 163"
"12","chr5",33468483,33469118,636,"*","Merged-chr5-33468852-15",0,"+",NA,"Distal Intergenic",5,33430734,33434090,3357,2,"672284","uc056zzg.1",-34393,"ENSMUSG00000029112","Nkx1-1","NK1 homeobox 1"
"13","chr17",71680847,71681287,441,"*","Merged-chr17-71681067-13",0,"+",NA,"Intron (uc008dmt.1/320159, intron 1 of 19)",17,71686701,71729669,42969,1,"320159","uc008dmu.1",-5414,"ENSMUSG00000045761","Togaram2","TOG array regulator of axonemal microtubules 2"
"14","chr8",115495948,115496471,524,"*","Merged-chr8-115496222-29",0,"+",NA,"Distal Intergenic",8,115703253,115706894,3642,2,"17132","uc009nof.1",210423,"ENSMUSG00000055435","Maf","avian musculoaponeurotic fibrosarcoma oncogene homolog"
"15","chr6",140722088,140723175,1088,"*","Merged-chr6-140722560-90",0,"+",NA,"Distal Intergenic",6,140626885,140655481,28597,1,"11569","uc057byq.1",95203,"ENSMUSG00000030232","Aebp2","AE binding protein 2"
"16","chr17",50157883,50158195,313,"*","Merged-chr17-50158037-7",0,"+",NA,"Intron (uc008cyr.1/76438, intron 2 of 9)",17,49993307,50190497,197191,2,"76438","uc008cyr.1",32302,"ENSMUSG00000039316","Rftn1","raftlin lipid raft linker 1"
"17","chr4",155207857,155208439,583,"*","Merged-chr4-155208089-31",0,"+",NA,"Intron (uc008wcz.1/20481, intron 1 of 6)",4,155154075,155222535,68461,2,"20481","uc008wcz.1",14096,"ENSMUSG00000029050","Ski","ski sarcoma viral oncogene homolog (avian)"
"18","chr9",14498735,14498964,230,"*","Merged-chr9-14498849-2",0,"+",NA,"Promoter (1-2kb)",9,14462581,14500482,37902,2,"244694","uc009oen.1",1518,"ENSMUSG00000053914","Kdm4d","lysine (K)-specific demethylase 4D"
"19","chr8",114982577,114982860,284,"*","Merged-chr8-114982721-9",0,"+",NA,"Intron (uc009nod.2/80707, intron 8 of 8)",8,114439652,115352712,913061,1,"80707","uc009nod.2",542925,"ENSMUSG00000004637","Wwox","WW domain-containing oxidoreductase"
"20","chr3",135440177,135440595,419,"*","Merged-chr3-135440382-31",0,"+",NA,"Promoter (1-2kb)",3,135439167,135467178,28012,1,"66105","uc008rlq.1",1010,"ENSMUSG00000078578","Ube2d3","ubiquitin-conjugating enzyme E2D 3"
"21","chr10",117975379,117975962,584,"*","Merged-chr10-117975710-27",0,"+",NA,"Distal Intergenic",10,117925459,117948307,22849,1,"71067","uc029rfv.1",49920,"ENSMUSG00000112500","4933411E08Rik","RIKEN cDNA 4933411E08 gene"
"22","chr6",108309940,108310295,356,"*","Merged-chr6-108310107-36",0,"+",NA,"Intron (uc009ddg.1/16438, intron 4 of 5)",6,108252958,108393000,140043,1,"16438","uc009ddi.1",56982,"ENSMUSG00000030102","Itpr1","inositol 1,4,5-trisphosphate receptor 1"
"23","chr1",171628728,171629769,1042,"*","Merged-chr1-171629248-54",0,"+",NA,"Downstream (2-3kb)",1,171641840,171641900,61,2,"102465784","uc056yfc.1",12131,"ENSMUSG00000098316","Mir7683","microRNA 7683"
"24","chr16",32434128,32434463,336,"*","Merged-chr16-32434269-25",0,"+",NA,"Promoter (2-3kb)",16,32431230,32475065,43836,1,"13026","uc012aen.1",2898,"ENSMUSG00000005615","Pcyt1a","phosphate cytidylyltransferase 1, choline, alpha isoform"
"25","chr15",82156323,82156898,576,"*","Merged-chr15-82156630-19",0,"+",NA,"Intron (uc007wyh.1/20788, intron 1 of 3)",15,82147269,82204960,57692,1,"20788","uc007wyi.1",9054,"ENSMUSG00000022463","Srebf2","sterol regulatory element binding factor 2"
"26","chr1",43544625,43544933,309,"*","Merged-chr1-43544775-22",0,"+",NA,"Intron (uc007avo.2/17974, intron 3 of 4)",1,43445751,43570518,124768,1,"17974","uc007avo.2",98874,"ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2"
"27","chr1",108038332,108038731,400,"*","Merged-chr1-108038539-17",0,"+",NA,"Distal Intergenic",1,107917259,107950947,33689,1,"319596","uc011wqh.1",121073,"ENSMUSG00000100457","D830032E09Rik","RIKEN cDNA D830032E09 gene"
"28","chr16",93747241,93747774,534,"*","Merged-chr16-93747513-18",0,"+",NA,"Exon (uc007zzv.1/70028, exon 5 of 37)",16,93763158,93810588,47431,1,"70028","uc007zzx.1",-15384,"ENSMUSG00000022946","Dop1b","DOP1 leucine zipper like protein B"
"29","chr15",37679476,37679935,460,"*","Merged-chr15-37679688-19",0,"+",NA,"Intron (uc011zsg.1/52589, intron 1 of 6)",15,37619769,37734636,114868,2,"52589","uc007vnk.1",54701,"ENSMUSG00000051359","Ncald","neurocalcin delta"
"30","chr10",117665619,117666041,423,"*","Merged-chr10-117665862-11",0,"+",NA,"Intron (uc007hdi.2/70574, intron 3 of 8)",10,117675893,117687352,11460,1,"70574","uc007hdk.2",-9852,"ENSMUSG00000020183","Cpm","carboxypeptidase M"
"31","chr2",72282770,72283146,377,"*","Merged-chr2-72282934-17",0,"+",NA,"Promoter (2-3kb)",2,72285637,72389839,104203,1,"65964","uc008kbs.2",-2491,"ENSMUSG00000004085","Map3k20","mitogen-activated protein kinase kinase kinase 20"
"32","chr9",56273590,56274010,421,"*","Merged-chr9-56273762-19",0,"+",NA,"Intron (uc009psz.3/244895, intron 3 of 6)",9,56144087,56161070,16984,2,"56434","uc009psy.2",-112520,"ENSMUSG00000032324","Tspan3","tetraspanin 3"
"33","chr9",15526019,15526287,269,"*","Merged-chr9-15526156-7",0,"+",NA,"Intron (uc009ogb.2/170748, intron 2 of 2)",9,15505218,15545260,40043,1,"170748","uc009ogc.2",20801,"ENSMUSG00000058173","Smco4","single-pass membrane protein with coiled-coil domains 4"
"34","chrX",57184927,57185294,368,"*","Merged-chrX-57185087-24",0,"+",NA,"Distal Intergenic",20,57200637,57204378,3742,1,"100502842","uc009tha.3",-15343,"ENSMUSG00000085808","Gm14718","predicted gene 14718"
"35","chr4",135077161,135077482,322,"*","Merged-chr4-135077339-17",0,"+",NA,"Distal Intergenic",4,135120645,135177990,57346,1,"12399","uc008vgb.1",-43163,"ENSMUSG00000070691","Runx3","runt related transcription factor 3"
"36","chr5",107759143,107759537,395,"*","Merged-chr5-107759301-16",0,"+",NA,"Intron (uc008yna.1/14020, intron 7 of 7)",5,107716655,107726247,9593,2,"14581","uc008ymx.2",-32896,"ENSMUSG00000029275","Gfi1","growth factor independent 1 transcription repressor"
"37","chr2",68881984,68882400,417,"*","Merged-chr2-68882205-16",0,"+",NA,"Intron (uc008jxs.1/241447, intron 1 of 9)",2,68861557,69111290,249734,1,"241447","uc057ldf.1",20427,"ENSMUSG00000027035","Cers6","ceramide synthase 6"
"38","chr10",79691880,79692339,460,"*","Merged-chr10-79692164-17",0,"+",NA,"Promoter (1-2kb)",10,79693826,79695261,1436,1,"16904","uc056yhm.1",-1487,"ENSMUSG00000054206","Gzmm","granzyme M (lymphocyte met-ase 1)"
"39","chr7",98809429,98810052,624,"*","Merged-chr7-98809754-32",0,"+",NA,"Distal Intergenic",7,98835112,98854747,19636,1,"22411","uc009ikv.3",-25060,"ENSMUSG00000015957","Wnt11","wingless-type MMTV integration site family, member 11"
"40","chr14",67911628,67912296,669,"*","Merged-chr14-67911920-26",0,"+",NA,"Intron (uc007ull.1/68813, intron 1 of 51)",14,67751928,67933572,181645,2,"68813","uc007ull.1",21276,"ENSMUSG00000044447","Dock5","dedicator of cytokinesis 5"
"41","chr3",30965598,30966093,496,"*","Merged-chr3-30965854-44",0,"+",NA,"Promoter (3-4kb)",3,30899295,30969415,70121,2,"241915","uc008ovl.2",3322,"ENSMUSG00000037652","Phc3","polyhomeotic 3"
"42","chr2",62618790,62619258,469,"*","Merged-chr2-62619105-22",0,"+",NA,"Intron (uc008jvm.2/71586, intron 4 of 15)",2,62595793,62646255,50463,2,"71586","uc008jvm.2",26997,"ENSMUSG00000026896","Ifih1","interferon induced with helicase C domain 1"
"43","chr4",8834594,8835033,440,"*","Merged-chr4-8834782-18",0,"+",NA,"Intron (uc008rxz.2/320790, intron 15 of 37)",4,8856671,8868449,11779,1,"320790","uc012daj.2",-21638,"ENSMUSG00000041235","Chd7","chromodomain helicase DNA binding protein 7"
"44","chr2",128335749,128336000,252,"*","Merged-chr2-128335870-5",0,"+",NA,"Intron (uc008mgo.2/100043424, intron 1 of 2)",2,128298663,128429351,130689,2,"100043424","uc008mgo.2",93351,NA,"Gm14005","predicted gene 14005"
"45","chr7",79262405,79262902,498,"*","Merged-chr7-79262630-29",0,"+",NA,"Distal Intergenic",7,79273266,79345371,72106,1,"54608","uc012fnf.1",-10364,"ENSMUSG00000039202","Abhd2","abhydrolase domain containing 2"
"46","chr2",172390389,172390749,361,"*","Merged-chr2-172390550-32",0,"+",NA,"Promoter (3-4kb)",2,172393794,172429554,35761,1,"320664","uc008ocr.1",-3045,"ENSMUSG00000074570","Cass4","Cas scaffolding protein family member 4"
"47","chr14",25522381,25522732,352,"*","Merged-chr14-25522595-18",0,"+",NA,"Intron (uc007srm.2/328365, intron 2 of 10)",14,25534439,25534523,85,1,"100526533","uc011zhn.1",-11707,"ENSMUSG00000093081","Mir3075","microRNA 3075"
"48","chr10",76542761,76543301,541,"*","Merged-chr10-76543066-52",0,"+",NA,"Intron (uc007fuq.2/16987, intron 11 of 21)",10,76531605,76557139,25535,1,"16987","uc011xha.2",11156,"ENSMUSG00000033105","Lss","lanosterol synthase"
"49","chr1",51934514,51935047,534,"*","Merged-chr1-51934774-44",0,"+",NA,"Distal Intergenic",1,51862645,51915978,53334,2,"17912","uc007axv.3",-18536,"ENSMUSG00000018417","Myo1b","myosin IB"
"50","chr15",64155830,64156093,264,"*","Merged-chr15-64155964-10",0,"+",NA,"Intron (uc007vzh.2/13196, intron 9 of 28)",15,63929094,64060448,131355,2,"223601","uc007vzg.2",-95382,"ENSMUSG00000022378","Fam49b","family with sequence similarity 49, member B"
"51","chr2",38987775,38988518,744,"*","Merged-chr2-38988240-32",0,"+",NA,"Distal Intergenic",2,38998309,39001584,3276,1,"76646","uc008jnx.2",-9791,"ENSMUSG00000035295","Wdr38","WD repeat domain 38"
"52","chr13",115099404,115099657,254,"*","Merged-chr13-115099527-3",0,"+",NA,"Promoter (2-3kb)",13,115088355,115101964,13610,2,"105083","uc007ryd.2",2307,"ENSMUSG00000042275","Pelo","pelota mRNA surveillance and ribosome rescue factor"
"53","chr10",59589138,59589378,241,"*","Merged-chr10-59589264-3",0,"+",NA,"Intron (uc007fdt.3/215999, intron 1 of 7)",10,59446984,59616692,169709,2,"215999","uc007fdt.3",27314,"ENSMUSG00000009647","Mcu","mitochondrial calcium uniporter"
"54","chr16",96089189,96089951,763,"*","Merged-chr16-96089683-18",0,"+",NA,"Distal Intergenic",16,96066668,96082428,15761,2,"93871","uc008acn.2",-6761,"ENSMUSG00000022914","Brwd1","bromodomain and WD repeat domain containing 1"
"55","chr16",58543074,58543623,550,"*","Merged-chr16-58543350-40",0,"+",NA,"Distal Intergenic",16,58470541,58524246,53706,2,"54613","uc007znv.2",-18828,"ENSMUSG00000022747","St3gal6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"56","chr1",43463979,43464416,438,"*","Merged-chr1-43464156-11",0,"+",NA,"Intron (uc007avo.2/17974, intron 1 of 4)",1,43445751,43570518,124768,1,"17974","uc007avo.2",18228,"ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2"
"57","chr13",112474227,112474703,477,"*","Merged-chr13-112474497-27",0,"+",NA,"Intron (uc007rwf.2/16195, intron 3 of 5)",13,112464070,112506860,42791,1,"16195","uc007rwg.2",10157,"ENSMUSG00000021756","Il6st","interleukin 6 signal transducer"
"58","chr9",122191205,122191528,324,"*","Merged-chr9-122191366-2",0,"+",NA,"Intron (uc009ser.2/102566, intron 12 of 12)",9,122201339,122263789,62451,2,"102566","uc009seu.1",72261,"ENSMUSG00000037949","Ano10","anoctamin 10"
"59","chr12",70890875,70891312,438,"*","Merged-chr12-70891118-10",0,"+",NA,"Intron (uc007ntv.1/319710, intron 10 of 13)",12,70871525,70902234,30710,1,"319710","uc007ntx.1",19350,"ENSMUSG00000048285","Frmd6","FERM domain containing 6"
"60","chr19",5571797,5572407,611,"*","Merged-chr19-5572133-30",0,"+",NA,"Promoter (3-4kb)",19,5568074,5571261,3188,1,"381201","uc008gdw.1",3723,"ENSMUSG00000049562","Ap5b1","adaptor-related protein complex 5, beta 1 subunit"
"61","chr13",98832549,98832975,427,"*","Merged-chr13-98832743-37",0,"+",NA,"Distal Intergenic",13,98755568,98815449,59882,2,"218503","uc011zdl.2",-17100,"ENSMUSG00000041685","Fcho2","FCH domain only 2"
"62","chr10",81538584,81538965,382,"*","Merged-chr10-81538773-24",0,"+",NA,"Intron (uc007gil.1/14672, intron 1 of 6)",10,81528732,81545046,16315,2,"14672","uc007gil.1",6081,"ENSMUSG00000034781","Gna11","guanine nucleotide binding protein, alpha 11"
"63","chr11",97145893,97146237,345,"*","Merged-chr11-97146058-3",0,"+",NA,"Promoter (<=1kb)",11,97146364,97146419,56,2,"102466822","uc033fzp.1",182,"ENSMUSG00000099286","Mir7235","microRNA 7235"
"64","chr1",173451352,173452412,1061,"*","Merged-chr1-173451815-42",0,"+",NA,"Promoter (2-3kb)",1,173455334,173462320,6987,1,"383619","uc033foc.2",-2922,"ENSMUSG00000037860","Aim2","absent in melanoma 2"
"65","chr15",25884249,25885328,1080,"*","Merged-chr15-25884835-36",0,"+",NA,"Intron (uc007vjf.2/66270, intron 1 of 8)",15,25843298,25973696,130399,1,"66270","uc007vjf.2",40951,"ENSMUSG00000022270","Retreg1","reticulophagy regulator 1"
"66","chr10",96356977,96357672,696,"*","Merged-chr10-96357351-35",0,"+",NA,"Distal Intergenic",10,96226207,96248708,22502,1,"74881","uc033fsi.1",130770,"ENSMUSG00000112762","4930459C07Rik","RIKEN cDNA 4930459C07 gene"
"67","chr10",24579947,24580424,478,"*","Merged-chr10-24580208-16",0,"+",NA,"Distal Intergenic",10,24595442,24598683,3242,1,"14219","uc011xbr.2",-15018,"ENSMUSG00000019997","Ctgf","connective tissue growth factor"
"68","chr11",67563038,67563548,511,"*","Merged-chr11-67563339-33",0,"+",NA,"Intron (uc011xwn.1/14457, intron 1 of 13)",11,67586500,67688992,102493,1,"14457","uc011xwo.2",-22952,"ENSMUSG00000033066","Gas7","growth arrest specific 7"
"69","chr1",95674036,95674431,396,"*","Merged-chr1-95674241-20",0,"+",NA,"Distal Intergenic",1,95658314,95667594,9281,2,"20452","uc007cfb.1",-6442,"ENSMUSG00000040710","St8sia4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"70","chr17",83846257,83846712,456,"*","Merged-chr17-83846499-25",0,"+",NA,"Promoter (<=1kb)",17,83831354,83846790,15437,2,"107766","uc008dsk.1",78,"ENSMUSG00000000673","Haao","3-hydroxyanthranilate 3,4-dioxygenase"
"71","chr6",85147551,85147986,436,"*","Merged-chr6-85147771-14",0,"+",NA,"Distal Intergenic",6,85133680,85137764,4085,2,"20751","uc012eod.1",-9787,"ENSMUSG00000033735","Spr","sepiapterin reductase"
"72","chr3",108831670,108832103,434,"*","Merged-chr3-108831875-17",0,"+",NA,"Intron (uc008qzr.3/20912, intron 1 of 18)",3,108793180,108840502,47323,2,"20912","uc008qzr.3",8399,"ENSMUSG00000027882","Stxbp3","syntaxin binding protein 3"
"73","chr7",68133668,68134147,480,"*","Merged-chr7-68133865-25",0,"+",NA,"Intron (uc009hja.1/16001, intron 2 of 20)",7,68148571,68187969,39399,1,"16001","uc009hjb.1",-14424,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor"
"74","chr9",22645816,22646816,1001,"*","Merged-chr9-22646332-59",0,"+",NA,"Promoter (<=1kb)",9,22645964,22888280,242317,1,"319845","uc012gpo.1",0,"ENSMUSG00000035919","Bbs9","Bardet-Biedl syndrome 9 (human)"
"75","chr11",101194679,101195104,426,"*","Merged-chr11-101194910-10",0,"+",NA,"Exon (uc011yfk.2/14055, exon 17 of 21)",11,101176117,101190720,14604,1,"53321","uc007lnt.1",18562,"ENSMUSG00000017167","Cntnap1","contactin associated protein-like 1"
"76","chr14",102982183,102982799,617,"*","Merged-chr14-102982512-180",0,"+",NA,"Promoter (<=1kb)",14,102976581,102982637,6057,2,"239217","uc007uwe.1",0,"ENSMUSG00000098557","Kctd12","potassium channel tetramerisation domain containing 12"
"77","chr8",94969851,94970225,375,"*","Merged-chr8-94970048-23",0,"+",NA,"Distal Intergenic",8,94977109,95014196,37088,1,"14766","uc009mxm.2",-6884,"ENSMUSG00000031785","Adgrg1","adhesion G protein-coupled receptor G1"
"78","chr9",124099113,124099497,385,"*","Merged-chr9-124099299-15",0,"+",NA,"Promoter (2-3kb)",9,124102183,124109140,6958,1,"12772","uc012hdh.1",-2686,"ENSMUSG00000049103","Ccr2","chemokine (C-C motif) receptor 2"
"79","chr10",45026857,45027363,507,"*","Merged-chr10-45027140-22",0,"+",NA,"Distal Intergenic",10,45067214,45158995,91782,1,"19072","uc007ezx.1",-39851,"ENSMUSG00000019849","Prep","prolyl endopeptidase"
"80","chr3",148419445,148419972,528,"*","Merged-chr3-148419698-33",0,"+",NA,"Distal Intergenic",3,148815586,148823051,7466,2,"99633","uc008rry.1",403079,"ENSMUSG00000028184","Adgrl2","adhesion G protein-coupled receptor L2"
"81","chr3",52790945,52791350,406,"*","Merged-chr3-52791161-46",0,"+",NA,"Distal Intergenic",3,52764600,52776654,12055,1,"329639","uc008pel.1",26345,"ENSMUSG00000102785","Gm2447","predicted gene 2447"
"82","chr10",17566025,17566494,470,"*","Merged-chr10-17566277-15",0,"+",NA,"Distal Intergenic",10,17723228,17725674,2447,1,"17684","uc007elt.2",-156734,"ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"83","chr4",149663938,149664428,491,"*","Merged-chr4-149664202-47",0,"+",NA,"Promoter (<=1kb)",4,149649168,149663316,14149,2,"18707","uc008vwq.1",-622,"ENSMUSG00000039936","Pik3cd","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"84","chr3",68790613,68790867,255,"*","Merged-chr3-68790735-6",0,"+",NA,"Distal Intergenic",3,68869586,68872163,2578,1,"68725","uc012cqj.1",-78719,"ENSMUSG00000046999","1110032F04Rik","RIKEN cDNA 1110032F04 gene"
"85","chr11",21314284,21314774,491,"*","Merged-chr11-21314524-33",0,"+",NA,"Intron (uc007ido.3/245944, intron 20 of 22)",11,21344588,21344675,88,2,"100316753","uc011xrz.1",29901,"ENSMUSG00000089555","Mir1933","microRNA 1933"
"86","chr9",41078428,41078652,225,"*","Merged-chr9-41078542-5",0,"+",NA,"Intron (uc009pag.1/72828, intron 1 of 13)",9,40972798,41004628,31831,2,"54698","uc012grk.2",-73800,"ENSMUSG00000032021","Crtam","cytotoxic and regulatory T cell molecule"
"87","chr14",121313232,121313564,333,"*","Merged-chr14-121313397-5",0,"+",NA,"Intron (uc007vac.1/223255, intron 2 of 10)",14,121286341,121379230,92890,2,"223255","uc007vac.1",65666,"ENSMUSG00000063410","Stk24","serine/threonine kinase 24"
"88","chr15",64205686,64206666,981,"*","Merged-chr15-64206221-85",0,"+",NA,"Intron (uc007vzh.2/13196, intron 2 of 28)",15,64086840,64312475,225636,2,"13196","uc007vzh.2",105809,"ENSMUSG00000022377","Asap1","ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
"89","chr12",106008602,106009006,405,"*","Merged-chr12-106008779-30",0,"+",NA,"Promoter (1-2kb)",12,106010263,106077410,67148,1,"22367","uc007ozb.1",-1257,"ENSMUSG00000021115","Vrk1","vaccinia related kinase 1"
"90","chr16",36985571,36986082,512,"*","Merged-chr16-36985776-57",0,"+",NA,"Promoter (4-5kb)",16,36966073,36990216,24144,2,"207215","uc007zdl.1",4134,"ENSMUSG00000047746","Fbxo40","F-box protein 40"
"91","chr13",107940211,107940617,407,"*","Merged-chr13-107940409-34",0,"+",NA,"Distal Intergenic",13,107724617,107890064,165448,2,"67263","uc007ruq.2",-50147,"ENSMUSG00000032846","Zswim6","zinc finger SWIM-type containing 6"
"92","chr3",146158191,146159142,952,"*","Merged-chr3-146158588-31",0,"+",NA,"Intron (uc008rqy.1/68279, intron 1 of 13)",3,146150174,146195512,45339,1,"68279","uc008rqz.1",8017,"ENSMUSG00000011008","Mcoln2","mucolipin 2"
"93","chr5",43823794,43824263,470,"*","Merged-chr5-43824036-4",0,"+",NA,"Promoter (2-3kb)",5,43821502,43843468,21967,1,"12182","uc008xib.1",2292,"ENSMUSG00000029082","Bst1","bone marrow stromal cell antigen 1"
"94","chr4",119896790,119897142,353,"*","Merged-chr4-119896979-3",0,"+",NA,"Intron (uc008una.1/16656, intron 1 of 8)",4,119814678,120135411,320734,1,"16656","uc008una.1",82112,"ENSMUSG00000028634","Hivep3","human immunodeficiency virus type I enhancer binding protein 3"
"95","chr2",146496936,146498135,1200,"*","Merged-chr2-146497617-49",0,"+",NA,"Intron (uc008msj.3/241694, intron 1 of 40)",2,146241296,146512004,270709,2,"241694","uc008msj.3",13869,"ENSMUSG00000037110","Ralgapa2","Ral GTPase activating protein, alpha subunit 2 (catalytic)"
"96","chr7",142353800,142354512,713,"*","Merged-chr7-142354183-49",0,"+",NA,"Intron (uc009kmt.1/320802, intron 2 of 3)",7,142326110,142372259,46150,2,"320802","uc009kmt.1",17747,"ENSMUSG00000045777","Ifitm10","interferon induced transmembrane protein 10"
"97","chr13",54073431,54073873,443,"*","Merged-chr13-54073650-18",0,"+",NA,"Promoter (1-2kb)",13,54071845,54108346,36502,1,"14057","uc007qoa.3",1586,"ENSMUSG00000021474","Sfxn1","sideroflexin 1"
"98","chr4",134041489,134041949,461,"*","Merged-chr4-134041766-28",0,"+",NA,"Distal Intergenic",4,134003330,134018816,15487,2,"83557","uc008vdw.1",-22673,"ENSMUSG00000050966","Lin28a","lin-28 homolog A (C. elegans)"
"99","chr6",121214964,121215387,424,"*","Merged-chr6-121215137-42",0,"+",NA,"Promoter (4-5kb)",6,121210734,121226098,15365,1,"53857","uc009dof.2",4230,"ENSMUSG00000030137","Tuba8","tubulin, alpha 8"
"100","chr15",85983064,85983485,422,"*","Merged-chr15-85983267-29",0,"+",NA,"Promoter (3-4kb)",15,85899862,85979240,79379,2,"12614","uc007xdu.1",-3824,"ENSMUSG00000016028","Celsr1","cadherin, EGF LAG seven-pass G-type receptor 1"
"101","chr4",55591507,55591888,382,"*","Merged-chr4-55591721-13",0,"+",NA,"Intron (uc008sxl.1/uc008sxl.1, intron 1 of 1)",4,55527137,55532475,5339,2,"16600","uc008sxk.2",-59032,"ENSMUSG00000003032","Klf4","Kruppel-like factor 4 (gut)"
"102","chr17",80632264,80632685,422,"*","Merged-chr17-80632464-23",0,"+",NA,"Intron (uc008drk.2/225028, intron 13 of 33)",17,80580513,80624986,44474,2,"225028","uc008drj.2",-7278,"ENSMUSG00000024242","Map4k3","mitogen-activated protein kinase kinase kinase kinase 3"
"103","chr8",122923818,122924454,637,"*","Merged-chr8-122924206-41",0,"+",NA,"Intron (uc009ntz.2/77087, intron 2 of 12)",8,122889639,122903725,14087,2,"77087","uc009nty.1",-20093,"ENSMUSG00000035569","Ankrd11","ankyrin repeat domain 11"
"104","chr6",87436710,87437229,520,"*","Merged-chr6-87436992-13",0,"+",NA,"Distal Intergenic",6,87428994,87434512,5519,1,"12154","uc012eol.2",7716,"ENSMUSG00000030046","Bmp10","bone morphogenetic protein 10"
"105","chr6",142834861,142835389,529,"*","Merged-chr6-142835169-31",0,"+",NA,"Intron (uc009epv.1/20449, intron 4 of 4)",6,142814231,142833494,19264,1,"665037","uc009epu.1",20630,"ENSMUSG00000072683","Gm7457","predicted gene 7457"
"106","chr4",130921102,130921518,417,"*","Merged-chr4-130921297-32",0,"+",NA,"Intron (uc012dlx.1/16792, intron 1 of 8)",4,130913334,130936148,22815,1,"16792","uc008uzv.1",7768,"ENSMUSG00000028581","Laptm5","lysosomal-associated protein transmembrane 5"
"107","chr11",51577517,51577993,477,"*","Merged-chr11-51577778-26",0,"+",NA,"Intron (uc033fvk.1/237759, intron 27 of 28)",11,51584757,51592828,8072,1,"72947","uc007itw.1",-6764,"ENSMUSG00000020359","Phykpl","5-phosphohydroxy-L-lysine phospholyase"
"108","chr5",92327150,92327756,607,"*","Merged-chr5-92327493-24",0,"+",NA,"Promoter (<=1kb)",5,92321331,92328079,6749,2,"17329","uc008ycv.2",323,"ENSMUSG00000029417","Cxcl9","chemokine (C-X-C motif) ligand 9"
