"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"27","chr2",52455756,52456210,455,"*","Merged-chr2-52455990-26",0,"+",NA,"Intron (uc008jra.2/12298, intron 8 of 12)",2,52397951,52424874,26924,2,"75423","uc008jqy.1",-30882,"ENSMUSG00000036093","Arl5a","ADP-ribosylation factor-like 5A"
"28","chr6",127360901,127361351,451,"*","Merged-chr6-127361114-14",0,"+",NA,"Distal Intergenic",6,127296186,127307967,11782,2,"232386","uc033ivc.1",-52934,"ENSMUSG00000107153","Gm38404","predicted gene, 38404"
"29","chr1",127619219,127619585,367,"*","Merged-chr1-127619429-18",0,"+",NA,"Intron (uc007cku.1/72160, intron 2 of 8)",1,127486552,127678021,191470,2,"72160","uc007cku.1",58436,"ENSMUSG00000026347","Tmem163","transmembrane protein 163"
"30","chr5",33468483,33469118,636,"*","Merged-chr5-33468852-15",0,"+",NA,"Distal Intergenic",5,33430734,33434090,3357,2,"672284","uc056zzg.1",-34393,"ENSMUSG00000029112","Nkx1-1","NK1 homeobox 1"
"31","chr17",71680847,71681287,441,"*","Merged-chr17-71681067-13",0,"+",NA,"Intron (uc008dmt.1/320159, intron 1 of 19)",17,71686701,71729669,42969,1,"320159","uc008dmu.1",-5414,"ENSMUSG00000045761","Togaram2","TOG array regulator of axonemal microtubules 2"
"32","chr7",112136610,112137009,400,"*","Merged-chr7-112136797-13",0,"+",NA,"Intron (uc009jgi.1/50781, intron 3 of 6)",7,112121590,112150748,29159,2,"50781","uc009jgk.1",13739,"ENSMUSG00000030772","Dkk3","dickkopf WNT signaling pathway inhibitor 3"
"33","chr18",75454663,75455784,1122,"*","Merged-chr18-75455371-73",0,"+",NA,"Intron (uc008fqf.3/269037, intron 3 of 4)",18,75514645,75522806,8162,1,"100038353","uc029tqc.1",-58861,"ENSMUSG00000097712","Gm10532","predicted gene 10532"
"34","chr8",115495948,115496471,524,"*","Merged-chr8-115496222-29",0,"+",NA,"Distal Intergenic",8,115703253,115706894,3642,2,"17132","uc009nof.1",210423,"ENSMUSG00000055435","Maf","avian musculoaponeurotic fibrosarcoma oncogene homolog"
"35","chr6",140722088,140723175,1088,"*","Merged-chr6-140722560-90",0,"+",NA,"Distal Intergenic",6,140626885,140655481,28597,1,"11569","uc057byq.1",95203,"ENSMUSG00000030232","Aebp2","AE binding protein 2"
"36","chr10",39433979,39434279,301,"*","Merged-chr10-39434101-6",0,"+",NA,"Intron (uc007evx.3/14360, intron 2 of 13)",10,39369799,39565381,195583,1,"14360","uc011xcv.2",64180,"ENSMUSG00000019843","Fyn","Fyn proto-oncogene"
"37","chr11",102407362,102407799,438,"*","Merged-chr11-102407562-21",0,"+",NA,"Promoter (<=1kb)",11,102402969,102407517,4549,2,"68066","uc007lrt.4",0,"ENSMUSG00000018677","Slc25a39","solute carrier family 25, member 39"
"38","chr4",155207857,155208439,583,"*","Merged-chr4-155208089-31",0,"+",NA,"Intron (uc008wcz.1/20481, intron 1 of 6)",4,155154075,155222535,68461,2,"20481","uc008wcz.1",14096,"ENSMUSG00000029050","Ski","ski sarcoma viral oncogene homolog (avian)"
"39","chr9",14498735,14498964,230,"*","Merged-chr9-14498849-2",0,"+",NA,"Promoter (1-2kb)",9,14462581,14500482,37902,2,"244694","uc009oen.1",1518,"ENSMUSG00000053914","Kdm4d","lysine (K)-specific demethylase 4D"
"40","chr8",114982577,114982860,284,"*","Merged-chr8-114982721-9",0,"+",NA,"Intron (uc009nod.2/80707, intron 8 of 8)",8,114439652,115352712,913061,1,"80707","uc009nod.2",542925,"ENSMUSG00000004637","Wwox","WW domain-containing oxidoreductase"
"41","chr3",135440177,135440595,419,"*","Merged-chr3-135440382-31",0,"+",NA,"Promoter (1-2kb)",3,135439167,135467178,28012,1,"66105","uc008rlq.1",1010,"ENSMUSG00000078578","Ube2d3","ubiquitin-conjugating enzyme E2D 3"
"42","chr5",36727056,36727429,374,"*","Merged-chr5-36727295-8",0,"+",NA,"Distal Intergenic",5,36747374,36748679,1306,2,"117197","uc008xez.1",21250,"ENSMUSG00000060708","Bloc1s4","biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino"
"43","chr13",33001306,33001757,452,"*","Merged-chr13-33001523-50",0,"+",NA,"Promoter (2-3kb)",13,33004541,33017955,13415,1,"20723","uc007pzz.1",-2784,"ENSMUSG00000045827","Serpinb9","serine (or cysteine) peptidase inhibitor, clade B, member 9"
"44","chr3",116855625,116856279,655,"*","Merged-chr3-116855977-19",0,"+",NA,"Promoter (3-4kb)",3,116859567,116903750,44184,1,"20321","uc008rcv.2",-3288,"ENSMUSG00000033386","Frrs1","ferric-chelate reductase 1"
"45","chr17",79603474,79603913,440,"*","Merged-chr17-79603742-19",0,"+",NA,"Distal Intergenic",17,79614900,79682152,67253,1,"381110","uc008dpy.1",-10987,"ENSMUSG00000036368","Rmdn2","regulator of microtubule dynamics 2"
"46","chr10",117975379,117975962,584,"*","Merged-chr10-117975710-27",0,"+",NA,"Distal Intergenic",10,117925459,117948307,22849,1,"71067","uc029rfv.1",49920,"ENSMUSG00000112500","4933411E08Rik","RIKEN cDNA 4933411E08 gene"
"47","chr4",63589933,63590969,1037,"*","Merged-chr4-63590584-39",0,"+",NA,"Distal Intergenic",4,63596901,63600764,3864,2,"670833","uc008tgx.1",9795,"ENSMUSG00000084782","Gm11213","predicted gene 11213"
"48","chr6",108309940,108310295,356,"*","Merged-chr6-108310107-36",0,"+",NA,"Intron (uc009ddg.1/16438, intron 4 of 5)",6,108252958,108393000,140043,1,"16438","uc009ddi.1",56982,"ENSMUSG00000030102","Itpr1","inositol 1,4,5-trisphosphate receptor 1"
"49","chr2",167940518,167940981,464,"*","Merged-chr2-167940755-12",0,"+",NA,"Intron (uc008oaj.1/19246, intron 1 of 8)",2,167932327,167979385,47059,1,"19246","uc008oak.1",8191,"ENSMUSG00000027540","Ptpn1","protein tyrosine phosphatase, non-receptor type 1"
"50","chr12",17372755,17373182,428,"*","Merged-chr12-17372970-11",0,"+",NA,"Intron (uc007ncu.1/217431, intron 11 of 20)",12,17355392,17355474,83,1,"100526470","uc011yko.1",17363,"ENSMUSG00000093037","Mir3066","microRNA 3066"
"51","chr6",108658208,108659067,860,"*","Merged-chr6-108658696-65",0,"+",NA,"Promoter (1-2kb)",6,108660629,108666925,6297,1,"20893","uc009ddn.1",-1562,"ENSMUSG00000030103","Bhlhe40","basic helix-loop-helix family, member e40"
"52","chr1",171628728,171629769,1042,"*","Merged-chr1-171629248-54",0,"+",NA,"Downstream (2-3kb)",1,171641840,171641900,61,2,"102465784","uc056yfc.1",12131,"ENSMUSG00000098316","Mir7683","microRNA 7683"
"53","chr7",142460572,142461328,757,"*","Merged-chr7-142461005-80",0,"+",NA,"Promoter (<=1kb)",7,142460812,142494868,34057,1,"16985","uc009knb.3",0,"ENSMUSG00000018819","Lsp1","lymphocyte specific 1"
"54","chr14",63194559,63194940,382,"*","Merged-chr14-63194714-49",0,"+",NA,"Promoter (1-2kb)",14,63182636,63193525,10890,2,"382913","uc011zni.1",-1034,"ENSMUSG00000035121","Neil2","nei like 2 (E. coli)"
"55","chr15",82156323,82156898,576,"*","Merged-chr15-82156630-19",0,"+",NA,"Intron (uc007wyh.1/20788, intron 1 of 3)",15,82147269,82204960,57692,1,"20788","uc007wyi.1",9054,"ENSMUSG00000022463","Srebf2","sterol regulatory element binding factor 2"
"56","chr9",75409068,75409411,344,"*","Merged-chr9-75409220-17",0,"+",NA,"Promoter (<=1kb)",9,75386782,75409359,22578,2,"50772","uc009qsd.2",0,"ENSMUSG00000042688","Mapk6","mitogen-activated protein kinase 6"
"57","chr5",146861618,146861971,354,"*","Merged-chr5-146861818-11",0,"+",NA,"Distal Intergenic",5,146845416,146847726,2311,1,"68895","uc009ann.1",16202,"ENSMUSG00000029641","Rasl11a","RAS-like, family 11, member A"
"58","chr2",18911371,18911804,434,"*","Merged-chr2-18911586-19",0,"+",NA,"Intron (uc008imb.1/18718, intron 1 of 9)",2,18842256,18998121,155866,2,"18718","uc008imb.1",86317,"ENSMUSG00000026737","Pip4k2a","phosphatidylinositol-5-phosphate 4-kinase, type II, alpha"
"59","chr1",43544625,43544933,309,"*","Merged-chr1-43544775-22",0,"+",NA,"Intron (uc007avo.2/17974, intron 3 of 4)",1,43445751,43570518,124768,1,"17974","uc007avo.2",98874,"ENSMUSG00000066877","Nck2","non-catalytic region of tyrosine kinase adaptor protein 2"
"60","chr17",34899509,34900123,615,"*","Merged-chr17-34899910-24",0,"+",NA,"Promoter (<=1kb)",17,34898974,34914051,15078,1,"110147","uc008cee.4",535,"ENSMUSG00000013787","Ehmt2","euchromatic histone lysine N-methyltransferase 2"
"61","chr8",120895482,120896007,526,"*","Merged-chr8-120895709-34",0,"+",NA,"Distal Intergenic",8,120738639,120756694,18056,1,"15900","uc057anf.2",156843,"ENSMUSG00000041515","Irf8","interferon regulatory factor 8"
"62","chr7",142379115,142379548,434,"*","Merged-chr7-142379334-29",0,"+",NA,"Intron (uc009kmv.1/13033, intron 5 of 8)",7,142355965,142373578,17614,2,"320802","uc057lwa.1",-5537,"ENSMUSG00000045777","Ifitm10","interferon induced transmembrane protein 10"
"63","chr5",135106641,135107077,437,"*","Merged-chr5-135106892-30",0,"+",NA,"Promoter (<=1kb)",5,135106891,135123042,16152,1,"58805","uc008zxs.2",0,"ENSMUSG00000005373","Mlxipl","MLX interacting protein-like"
"64","chr5",90257045,90257507,463,"*","Merged-chr5-90257254-26",0,"+",NA,"Promoter (2-3kb)",5,90227166,90254811,27646,2,"81702","uc012dyh.1",-2234,"ENSMUSG00000055204","Ankrd17","ankyrin repeat domain 17"
"65","chr2",168491880,168492455,576,"*","Merged-chr2-168492092-36",0,"+",NA,"Intron (uc008oau.2/18019, intron 9 of 9)",2,168476410,168590365,113956,2,"18019","uc008oau.2",97910,"ENSMUSG00000027544","Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2"
"66","chr16",93747241,93747774,534,"*","Merged-chr16-93747513-18",0,"+",NA,"Exon (uc007zzv.1/70028, exon 5 of 37)",16,93763158,93810588,47431,1,"70028","uc007zzx.1",-15384,"ENSMUSG00000022946","Dop1b","DOP1 leucine zipper like protein B"
"67","chr2",128454523,128454902,380,"*","Merged-chr2-128454709-13",0,"+",NA,"Distal Intergenic",2,128372106,128429589,57484,2,"100043424","uc057leb.1",-24934,NA,"Gm14005","predicted gene 14005"
"68","chr9",73055210,73056345,1136,"*","Merged-chr9-73055673-50",0,"+",NA,"Intron (uc009qqv.2/11891, intron 1 of 5)",9,73064148,73097614,33467,1,"11891","uc009qqx.2",-7803,"ENSMUSG00000032202","Rab27a","RAB27A, member RAS oncogene family"
"69","chr13",102878629,102879142,514,"*","Merged-chr13-102878910-11",0,"+",NA,"Intron (uc007rsb.3/328329, intron 4 of 28)",13,102734398,102787449,53052,2,"328329","uc007rsa.1",-91180,"ENSMUSG00000034751","Mast4","microtubule associated serine/threonine kinase family member 4"
"70","chr2",72282770,72283146,377,"*","Merged-chr2-72282934-17",0,"+",NA,"Promoter (2-3kb)",2,72285637,72389839,104203,1,"65964","uc008kbs.2",-2491,"ENSMUSG00000004085","Map3k20","mitogen-activated protein kinase kinase kinase 20"
"71","chr9",56273590,56274010,421,"*","Merged-chr9-56273762-19",0,"+",NA,"Intron (uc009psz.3/244895, intron 3 of 6)",9,56144087,56161070,16984,2,"56434","uc009psy.2",-112520,"ENSMUSG00000032324","Tspan3","tetraspanin 3"
"72","chr1",85953159,85953861,703,"*","Merged-chr1-85953523-25",0,"+",NA,"Intron (uc007buq.1/227326, intron 1 of 1)",1,85939537,85961055,21519,2,"227326","uc007buq.1",7194,"ENSMUSG00000049608","Gpr55","G protein-coupled receptor 55"
"73","chrX",57184927,57185294,368,"*","Merged-chrX-57185087-24",0,"+",NA,"Distal Intergenic",20,57200637,57204378,3742,1,"100502842","uc009tha.3",-15343,"ENSMUSG00000085808","Gm14718","predicted gene 14718"
"74","chr16",64789641,64790138,498,"*","Merged-chr16-64789852-34",0,"+",NA,"Promoter (2-3kb)",16,64780347,64786802,6456,2,"72020","uc007zqd.2",-2839,"ENSMUSG00000047141","Zfp654","zinc finger protein 654"
"75","chr17",5330858,5331678,821,"*","Merged-chr17-5331323-35",0,"+",NA,"Intron (uc008aey.1/239985, intron 15 of 19)",17,5417323,5418767,1445,2,"106557","uc008afb.1",87089,"ENSMUSG00000101959","Ldhal6b","lactate dehydrogenase A-like 6B"
"76","chr18",65691266,65691918,653,"*","Merged-chr18-65691617-34",0,"+",NA,"Distal Intergenic",18,65698268,65751537,53270,1,"319888","uc008ffg.1",-6350,"ENSMUSG00000046610","Oacyl","O-acyltransferase like"
"77","chr4",135077161,135077482,322,"*","Merged-chr4-135077339-17",0,"+",NA,"Distal Intergenic",4,135120645,135177990,57346,1,"12399","uc008vgb.1",-43163,"ENSMUSG00000070691","Runx3","runt related transcription factor 3"
"78","chr5",107759143,107759537,395,"*","Merged-chr5-107759301-16",0,"+",NA,"Intron (uc008yna.1/14020, intron 7 of 7)",5,107716655,107726247,9593,2,"14581","uc008ymx.2",-32896,"ENSMUSG00000029275","Gfi1","growth factor independent 1 transcription repressor"
"79","chr2",68881984,68882400,417,"*","Merged-chr2-68882205-16",0,"+",NA,"Intron (uc008jxs.1/241447, intron 1 of 9)",2,68861557,69111290,249734,1,"241447","uc057ldf.1",20427,"ENSMUSG00000027035","Cers6","ceramide synthase 6"
"80","chr10",79691880,79692339,460,"*","Merged-chr10-79692164-17",0,"+",NA,"Promoter (1-2kb)",10,79693826,79695261,1436,1,"16904","uc056yhm.1",-1487,"ENSMUSG00000054206","Gzmm","granzyme M (lymphocyte met-ase 1)"
"81","chr7",98809429,98810052,624,"*","Merged-chr7-98809754-32",0,"+",NA,"Distal Intergenic",7,98835112,98854747,19636,1,"22411","uc009ikv.3",-25060,"ENSMUSG00000015957","Wnt11","wingless-type MMTV integration site family, member 11"
"82","chr6",53286748,53288025,1278,"*","Merged-chr6-53287448-61",0,"+",NA,"Promoter (<=1kb)",6,53287303,53391409,104107,1,"231991","uc009bzd.3",0,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"83","chr13",32966056,32966412,357,"*","Merged-chr13-32966239-7",0,"+",NA,"Promoter (<=1kb)",13,32965513,32979037,13525,1,"20708","uc011yyc.1",543,"ENSMUSG00000042842","Serpinb6b","serine (or cysteine) peptidase inhibitor, clade B, member 6b"
"84","chr11",83828579,83829021,443,"*","Merged-chr11-83828814-21",0,"+",NA,"Distal Intergenic",11,83850869,83905917,55049,1,"21410","uc007kpx.2",-21848,"ENSMUSG00000020679","Hnf1b","HNF1 homeobox B"
"85","chr14",63227784,63228150,367,"*","Merged-chr14-63227977-21",0,"+",NA,"Intron (uc007uhn.2/14463, intron 2 of 6)",14,63198914,63245271,46358,2,"14463","uc007uhn.2",17121,"ENSMUSG00000021944","Gata4","GATA binding protein 4"
"86","chr14",67911628,67912296,669,"*","Merged-chr14-67911920-26",0,"+",NA,"Intron (uc007ull.1/68813, intron 1 of 51)",14,67751928,67933572,181645,2,"68813","uc007ull.1",21276,"ENSMUSG00000044447","Dock5","dedicator of cytokinesis 5"
"87","chr5",52908188,52908613,426,"*","Merged-chr5-52908402-27",0,"+",NA,"Distal Intergenic",5,52834135,52866734,32600,1,"52206","uc008xkx.1",74053,"ENSMUSG00000029176","Anapc4","anaphase promoting complex subunit 4"
"88","chr8",115409923,115410509,587,"*","Merged-chr8-115410237-10",0,"+",NA,"Distal Intergenic",8,115703253,115706894,3642,2,"17132","uc009nof.1",296385,"ENSMUSG00000055435","Maf","avian musculoaponeurotic fibrosarcoma oncogene homolog"
"89","chr15",94565797,94566229,433,"*","Merged-chr15-94566031-29",0,"+",NA,"Intron (uc007xjk.3/266632, intron 10 of 11)",15,94543660,94568317,24658,1,"266632","uc007xjk.3",22137,"ENSMUSG00000059883","Irak4","interleukin-1 receptor-associated kinase 4"
"90","chr4",101298248,101298869,622,"*","Merged-chr4-101298593-40",0,"+",NA,"Distal Intergenic",4,101151974,101265282,113309,2,"16451","uc008tvk.1",-32966,"ENSMUSG00000028530","Jak1","Janus kinase 1"
"91","chr7",112094917,112095322,406,"*","Merged-chr7-112095114-21",0,"+",NA,"Intron (uc009jgg.2/74996, intron 20 of 27)",7,112121590,112150748,29159,2,"50781","uc009jgk.1",55426,"ENSMUSG00000030772","Dkk3","dickkopf WNT signaling pathway inhibitor 3"
"92","chr9",89872201,89872622,422,"*","Merged-chr9-89872399-22",0,"+",NA,"Distal Intergenic",9,89909775,89915847,6073,1,"19417","uc009qzr.1",-37153,"ENSMUSG00000032356","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1"
"93","chr1",71594252,71594634,383,"*","Merged-chr1-71594444-22",0,"+",NA,"Intron (uc007bju.2/14268, intron 41 of 45)",1,71604110,71620819,16710,2,"14268","uc007bkb.2",26185,"ENSMUSG00000026193","Fn1","fibronectin 1"
"94","chr15",76188407,76188865,459,"*","Merged-chr15-76188638-22",0,"+",NA,"Exon (uc007wir.2/18810, exon 15 of 32)",15,76170974,76195710,24737,2,"18810","uc007wir.2",6845,"ENSMUSG00000022565","Plec","plectin"
"95","chr8",88177291,88177645,355,"*","Merged-chr8-88177484-22",0,"+",NA,"Distal Intergenic",8,88161518,88171952,10435,1,"234549","uc009mre.2",15773,"ENSMUSG00000031657","Heatr3","HEAT repeat containing 3"
"96","chr2",79657097,79657587,491,"*","Merged-chr2-79657336-22",0,"+",NA,"Exon (uc008kgv.3/70599, exon 11 of 19)",2,79639182,79672966,33785,1,"70599","uc008kgx.2",17915,"ENSMUSG00000027007","Itprid2","ITPR interacting domain containing 2"
"97","chr9",103332691,103333115,425,"*","Merged-chr9-103332910-23",0,"+",NA,"Promoter (4-5kb)",9,103327810,103336913,9104,1,"235559","uc009rgm.1",4881,"ENSMUSG00000032555","Topbp1","topoisomerase (DNA) II binding protein 1"
"98","chr11",71033085,71033713,629,"*","Merged-chr11-71033460-26",0,"+",NA,"Promoter (<=1kb)",11,71031941,71033617,1677,2,"103712","uc007jxo.1",0,"ENSMUSG00000018451","6330403K07Rik","RIKEN cDNA 6330403K07 gene"
"99","chr13",115096967,115097328,362,"*","Merged-chr13-115097149-22",0,"+",NA,"Promoter (4-5kb)",13,115088355,115101964,13610,2,"105083","uc007ryd.2",4636,"ENSMUSG00000042275","Pelo","pelota mRNA surveillance and ribosome rescue factor"
"100","chr2",155867747,155868509,763,"*","Merged-chr2-155868244-34",0,"+",NA,"Intron (uc008nlo.2/56046, intron 7 of 9)",2,155829183,155834854,5672,2,"71405","uc008nlm.2",-32893,"ENSMUSG00000074647","Fam83c","family with sequence similarity 83, member C"
"101","chr5",3374711,3375105,395,"*","Merged-chr5-3374924-22",0,"+",NA,"Intron (uc008wgu.3/12571, intron 2 of 7)",5,3343893,3531008,187116,1,"12571","uc008wgu.3",30818,"ENSMUSG00000040274","Cdk6","cyclin-dependent kinase 6"
"102","chr11",114765052,114765553,502,"*","Merged-chr11-114765312-24",0,"+",NA,"Promoter (<=1kb)",11,114765389,114790575,25187,1,"286942","uc007mfq.1",0,"ENSMUSG00000010021","Kif19a","kinesin family member 19A"
"103","chr11",3703481,3703864,384,"*","Merged-chr11-3703654-26",0,"+",NA,"3' UTR",11,3703731,3722227,18497,2,"74309","uc007hto.2",18363,"ENSMUSG00000020435","Osbp2","oxysterol binding protein 2"
"104","chr8",111720151,111720542,392,"*","Merged-chr8-111720342-23",0,"+",NA,"Promoter (3-4kb)",8,111715283,111716614,1332,2,"12927","uc009nmv.1",-3537,"ENSMUSG00000031955","Bcar1","breast cancer anti-estrogen resistance 1"
"105","chr19",30125196,30125618,423,"*","Merged-chr19-30125411-22",0,"+",NA,"Intron (uc008hej.2/104174, intron 15 of 24)",19,30098441,30175441,77001,2,"104174","uc008hej.2",49823,"ENSMUSG00000024827","Gldc","glycine decarboxylase"
"106","chr8",126539575,126540035,461,"*","Merged-chr8-126539798-23",0,"+",NA,"Distal Intergenic",8,126588296,126593436,5141,2,"270110","uc009nyw.2",53401,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"107","chr11",102074210,102074719,510,"*","Merged-chr11-102074455-23",0,"+",NA,"Intron (uc007lqk.2/50997, intron 2 of 11)",11,102057017,102082484,25468,2,"50997","uc007lqk.2",7765,"ENSMUSG00000017314","Mpp2","membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)"
"108","chr13",37783585,37784215,631,"*","Merged-chr13-37783892-22",0,"+",NA,"Distal Intergenic",13,37826038,37935545,109508,1,"68750","uc007qcw.3",-41823,"ENSMUSG00000039087","Rreb1","ras responsive element binding protein 1"
"109","chr5",65914298,65914655,358,"*","Merged-chr5-65914511-22",0,"+",NA,"Distal Intergenic",5,65863569,65896700,33132,1,"74734","uc008xoe.1",50729,"ENSMUSG00000029204","Rhoh","ras homolog family member H"
