"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"37","chr10",95195716,95196163,448,"*","Merged-chr10-95195945-40",0,"+",NA,"Intron (uc007gwa.1/12905, intron 1 of 1)",10,95120582,95145825,25244,2,"628062","uc056yhz.1",-49891,"ENSMUSG00000112481","Gm29684","predicted gene, 29684"
"38","chr10",80618196,80618557,362,"*","Merged-chr10-80618406-31",0,"+",NA,"Promoter (4-5kb)",10,80622780,80640771,17992,1,"103236","uc007gea.2",-4223,"ENSMUSG00000003345","Csnk1g2","casein kinase 1, gamma 2"
"39","chr5",134243971,134244555,585,"*","Merged-chr5-134244216-41",0,"+",NA,"Intron (uc008zvj.3/14886, intron 26 of 34)",5,134220260,134229625,9366,2,"17969","uc008zvi.2",-14346,"ENSMUSG00000015950","Ncf1","neutrophil cytosolic factor 1"
"40","chr3",116466360,116466765,406,"*","Merged-chr3-116466531-15",0,"+",NA,"Distal Intergenic",3,116504420,116506978,2559,2,"66368","uc008rcf.1",40213,"ENSMUSG00000000339","Rtca","RNA 3'-terminal phosphate cyclase"
"41","chr14",63377223,63377854,632,"*","Merged-chr14-63377518-21",0,"+",NA,"Intron (uc007uhq.1/12143, intron 10 of 12)",14,63372837,63417187,44351,2,"12143","uc007uhq.1",39333,"ENSMUSG00000014453","Blk","B lymphoid kinase"
"42","chr5",150262583,150263093,511,"*","Merged-chr5-150262822-29",0,"+",NA,"Promoter (2-3kb)",5,150259930,150497753,237824,1,"320365","uc009atv.2",2653,"ENSMUSG00000056602","Fry","FRY microtubule binding protein"
"43","chr4",145283471,145283890,420,"*","Merged-chr4-145283676-27",0,"+",NA,"Intron (uc008vrv.1/21941, intron 10 of 12)",4,145268976,145315147,46172,2,"21941","uc008vrv.1",31257,"ENSMUSG00000028602","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8"
"44","chr6",136493440,136493851,412,"*","Merged-chr6-136493676-34",0,"+",NA,"Distal Intergenic",6,136518851,136561439,42589,1,"54343","uc009elu.1",-25000,"ENSMUSG00000030213","Atf7ip","activating transcription factor 7 interacting protein"
"45","chr12",3781323,3781728,406,"*","Merged-chr12-3781537-41",0,"+",NA,"3' UTR",12,3806523,3867484,60962,1,"13435","uc007mxa.2",-24795,"ENSMUSG00000020661","Dnmt3a","DNA methyltransferase 3A"
"46","chr13",112341883,112342219,337,"*","Merged-chr13-112342046-22",0,"+",NA,"Intron (uc011zen.1/77318, intron 5 of 5)",13,112318425,112339874,21450,1,"77318","uc007rwe.1",23458,"ENSMUSG00000049985","Ankrd55","ankyrin repeat domain 55"
"47","chr11",83540933,83541255,323,"*","Merged-chr11-83541106-19",0,"+",NA,"Distal Intergenic",11,83525778,83530518,4741,2,"20304","uc007kpi.3",-10415,"ENSMUSG00000035042","Ccl5","chemokine (C-C motif) ligand 5"
"48","chr1",165821969,165822454,486,"*","Merged-chr1-165822211-30",0,"+",NA,"Intron (uc007djn.2/12503, intron 1 of 7)",1,165788681,165871153,82473,1,"12503","uc007djr.2",33288,"ENSMUSG00000005763","Cd247","CD247 antigen"
"49","chr11",73132196,73132480,285,"*","Merged-chr11-73132319-6",0,"+",NA,"Intron (uc007jzx.2/16407, intron 23 of 25)",11,73135484,73138294,2811,2,"14841","uc007jzz.2",5814,"ENSMUSG00000050107","Haspin","histone H3 associated protein kinase"
"50","chr17",6746002,6746336,335,"*","Merged-chr17-6746171-15",0,"+",NA,"Intron (uc008ahv.1/22350, intron 7 of 12)",17,6738131,6782780,44650,2,"22350","uc008ahv.1",36444,"ENSMUSG00000052397","Ezr","ezrin"
"51","chr4",147808490,147808870,381,"*","Merged-chr4-147808670-28",0,"+",NA,"Promoter (<=1kb)",4,147753974,147809788,55815,2,"100041677","uc012dpf.2",918,"ENSMUSG00000078495","Zfp984","zinc finger protein 984"
"52","chr5",105540578,105541431,854,"*","Merged-chr5-105541026-23",0,"+",NA,"Intron (uc008ylf.1/100604, intron 1 of 3)",5,105519471,105608954,89484,1,"100604","uc008ylf.1",21107,"ENSMUSG00000054720","Lrrc8c","leucine rich repeat containing 8 family, member C"
"53","chr2",90570177,90570668,492,"*","Merged-chr2-90570407-26",0,"+",NA,"Intron (uc008ksv.2/19271, intron 1 of 23)",2,90432889,90580647,147759,2,"19271","uc008ksv.2",9979,"ENSMUSG00000025314","Ptprj","protein tyrosine phosphatase, receptor type, J"
"54","chr4",135169119,135169528,410,"*","Merged-chr4-135169344-25",0,"+",NA,"Intron (uc008vgb.1/12399, intron 4 of 5)",4,135152496,135171258,18763,1,"12399","uc008vgc.1",16623,"ENSMUSG00000070691","Runx3","runt related transcription factor 3"
"55","chr3",116384399,116384769,371,"*","Merged-chr3-116384613-7",0,"+",NA,"Intron (uc008rca.1/229776, intron 4 of 15)",3,116272553,116424032,151480,2,"229776","uc008rca.1",39263,"ENSMUSG00000033502","Cdc14a","CDC14 cell division cycle 14A"
"56","chr2",32867467,32867817,351,"*","Merged-chr2-32867635-14",0,"+",NA,"Distal Intergenic",2,32876134,32925253,49120,1,"227737","uc008jhc.2",-8317,"ENSMUSG00000026796","Fam129b","family with sequence similarity 129, member B"
"57","chr8",115411703,115412165,463,"*","Merged-chr8-115411945-32",0,"+",NA,"Distal Intergenic",8,115703253,115706894,3642,2,"17132","uc009nof.1",294729,"ENSMUSG00000055435","Maf","avian musculoaponeurotic fibrosarcoma oncogene homolog"
"58","chr2",93448856,93449055,200,"*","Merged-chr2-93448955-1",0,"+",NA,"Promoter (3-4kb)",2,93419102,93452672,33571,2,"12521","uc033hon.1",3617,"ENSMUSG00000027215","Cd82","CD82 antigen"
"59","chr9",41109891,41110090,200,"*","Merged-chr9-41109990-1",0,"+",NA,"Intron (uc009pag.1/72828, intron 1 of 13)",9,41013641,41157494,143854,2,"72828","uc009pag.1",47404,"ENSMUSG00000032020","Ubash3b","ubiquitin associated and SH3 domain containing, B"
"60","chr10",24639650,24640014,365,"*","Merged-chr10-24639829-10",0,"+",NA,"3' UTR",10,24595442,24598683,3242,1,"14219","uc011xbr.2",44208,"ENSMUSG00000019997","Ctgf","connective tissue growth factor"
"61","chr3",21910976,21911404,429,"*","Merged-chr3-21911228-38",0,"+",NA,"Distal Intergenic",3,22076652,22216594,139943,1,"81004","uc008osw.1",-165248,"ENSMUSG00000027630","Tbl1xr1","transducin (beta)-like 1X-linked receptor 1"
"62","chr16",94383259,94383744,486,"*","Merged-chr16-94383515-34",0,"+",NA,"Promoter (<=1kb)",16,94383872,94451159,67288,1,"22129","uc012aiu.1",-128,"ENSMUSG00000040785","Ttc3","tetratricopeptide repeat domain 3"
"63","chr19",24526962,24527732,771,"*","Merged-chr19-24527365-48",0,"+",NA,"Intron (uc008hap.1/18719, intron 1 of 14)",19,24294796,24555827,261032,2,"18719","uc008hap.1",28095,"ENSMUSG00000024867","Pip5k1b","phosphatidylinositol-4-phosphate 5-kinase, type 1 beta"
"64","chr10",20119476,20119856,381,"*","Merged-chr10-20119637-31",0,"+",NA,"Intron (uc007enm.2/26408, intron 23 of 29)",10,20148920,20257538,108619,1,"17761","uc007enn.2",-29064,"ENSMUSG00000019996","Map7","microtubule-associated protein 7"
"65","chr6",119201563,119201956,394,"*","Merged-chr6-119201806-8",0,"+",NA,"Intron (uc009dlx.2/319618, intron 5 of 8)",6,118587240,119196409,609170,2,"12288","uc012eri.3",-5154,"ENSMUSG00000051331","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit"
"66","chr10",118446105,118446597,493,"*","Merged-chr10-118446344-23",0,"+",NA,"Distal Intergenic",10,118441046,118445894,4849,1,"15978","uc007hdy.2",5059,"ENSMUSG00000055170","Ifng","interferon gamma"
"67","chr5",68033279,68033734,456,"*","Merged-chr5-68033501-23",0,"+",NA,"Promoter (1-2kb)",5,68031835,68166398,134564,1,"433899","uc008xqi.1",1444,"ENSMUSG00000068082","Grxcr1","glutaredoxin, cysteine rich 1"
"68","chr2",71809800,71810391,592,"*","Merged-chr2-71810145-53",0,"+",NA,"Intron (uc008kbb.2/16403, intron 1 of 3)",2,71825509,71852635,27127,1,"16403","uc008kbe.1",-15118,"ENSMUSG00000027111","Itga6","integrin alpha 6"
"69","chr18",80652869,80653155,287,"*","Merged-chr18-80653014-8",0,"+",NA,"Intron (uc012bfk.1/18018, intron 7 of 9)",18,80606205,80708173,101969,2,"18018","uc012bfk.1",55018,"ENSMUSG00000033016","Nfatc1","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1"
"70","chr12",8844705,8845089,385,"*","Merged-chr12-8844937-14",0,"+",NA,"Distal Intergenic",12,8771396,8793688,22293,1,"20969","uc007nad.2",73309,"ENSMUSG00000020592","Sdc1","syndecan 1"
"71","chr6",136547131,136547390,260,"*","Merged-chr6-136547260-16",0,"+",NA,"Intron (uc009elu.1/54343, intron 1 of 2)",6,136532950,136587683,54734,1,"54343","uc009elw.1",14181,"ENSMUSG00000030213","Atf7ip","activating transcription factor 7 interacting protein"
"72","chr10",95008936,95009463,528,"*","Merged-chr10-95009173-43",0,"+",NA,"Distal Intergenic",10,94790866,94944578,153713,2,"54712","uc007gvz.3",-64358,"ENSMUSG00000074785","Plxnc1","plexin C1"
"73","chr7",135580742,135581321,580,"*","Merged-chr7-135581080-39",0,"+",NA,"Intron (uc009kee.1/19267, intron 1 of 20)",7,135593481,135686294,92814,1,"19267","uc009kef.1",-12160,"ENSMUSG00000041836","Ptpre","protein tyrosine phosphatase, receptor type, E"
"74","chr12",118423287,118423600,314,"*","Merged-chr12-118423452-8",0,"+",NA,"Distal Intergenic",12,118518297,118530193,11897,2,"100384890","uc029ryq.1",106593,"ENSMUSG00000113875","D230030E09Rik","Riken cDNA D230030E09 gene"
"75","chr9",41082875,41083158,284,"*","Merged-chr9-41083004-6",0,"+",NA,"Intron (uc009pag.1/72828, intron 1 of 13)",9,41013641,41157494,143854,2,"72828","uc009pag.1",74336,"ENSMUSG00000032020","Ubash3b","ubiquitin associated and SH3 domain containing, B"
"76","chr3",79253009,79253722,714,"*","Merged-chr3-79253290-92",0,"+",NA,"Exon (uc029umu.1/70924, exon 3 of 3)",3,79212919,79253913,40995,1,"70924","uc029umu.1",40090,"ENSMUSG00000104585","4921511C10Rik","RIKEN cDNA 4921511C10 gene"
"77","chr9",79898801,79899269,469,"*","Merged-chr9-79898964-27",0,"+",NA,"Intron (uc009quy.1/70598, intron 1 of 5)",9,79817898,79961982,144085,2,"70598","uc009quz.1",62713,"ENSMUSG00000034898","Filip1","filamin A interacting protein 1"
"78","chr8",122295880,122296195,316,"*","Merged-chr8-122296025-8",0,"+",NA,"Intron (uc009nsj.1/22761, intron 1 of 9)",8,122282141,122337247,55107,1,"22761","uc009nsj.1",13739,"ENSMUSG00000049577","Zfpm1","zinc finger protein, multitype 1"
"79","chr9",118715844,118716420,577,"*","Merged-chr9-118716150-51",0,"+",NA,"Promoter (4-5kb)",9,118711692,118901003,189312,1,"104099","uc009rzx.2",4152,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"80","chr10",68137385,68137791,407,"*","Merged-chr10-68137569-23",0,"+",NA,"Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-759,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"81","chr17",5798287,5798732,446,"*","Merged-chr17-5798527-14",0,"+",NA,"Promoter (<=1kb)",17,5798657,5803242,4586,1,"78512","uc029szi.1",0,"ENSMUSG00000096965","3300005D01Rik","RIKEN cDNA 3300005D01 gene"
"82","chr1",161767287,161767486,200,"*","Merged-chr1-161767386-1",0,"+",NA,"Distal Intergenic",1,161780691,161788495,7805,2,"14103","uc007dfr.3",21009,"ENSMUSG00000000817","Fasl","Fas ligand (TNF superfamily, member 6)"
"83","chr2",6350121,6350320,200,"*","Merged-chr2-6350220-1",0,"+",NA,"Promoter (2-3kb)",2,6352736,6443820,91085,1,"98910","uc008igl.1",-2416,"ENSMUSG00000039046","Usp6nl","USP6 N-terminal like"
"84","chr8",104439486,104439685,200,"*","Merged-chr8-104439585-1",0,"+",NA,"Promoter (3-4kb)",8,104417674,104443047,25374,2,"234663","uc009nao.2",3362,"ENSMUSG00000035770","Dync1li2","dynein, cytoplasmic 1 light intermediate chain 2"
"85","chr2",127332713,127332912,200,"*","Merged-chr2-127332812-1",0,"+",NA,"Promoter (3-4kb)",2,127336159,127338377,2219,1,"13537","uc008mff.1",-3247,"ENSMUSG00000027368","Dusp2","dual specificity phosphatase 2"
"86","chr8",114814971,114815170,200,"*","Merged-chr8-114815070-1",0,"+",NA,"Intron (uc009nod.2/80707, intron 8 of 8)",8,114439652,115352712,913061,1,"80707","uc009nod.2",375319,"ENSMUSG00000004637","Wwox","WW domain-containing oxidoreductase"
"87","chr7",97695842,97696041,200,"*","Merged-chr7-97695941-1",0,"+",NA,"Promoter (<=1kb)",7,97650010,97696543,46534,2,"102641859","uc009ijp.1",502,NA,"Rsf1os2","remodeling and spacing factor 1, opposite strand 2"
"88","chr5",23620739,23621005,267,"*","Merged-chr5-23620874-12",0,"+",NA,"Promoter (4-5kb)",5,23525496,23616571,91076,2,"20817","uc008wqg.1",-4168,"ENSMUSG00000062604","Srpk2","serine/arginine-rich protein specific kinase 2"
"89","chr4",145262237,145262601,365,"*","Merged-chr4-145262431-6",0,"+",NA,"Distal Intergenic",4,145212368,145246870,34503,2,"21938","uc008vrt.1",-15367,"ENSMUSG00000028599","Tnfrsf1b","tumor necrosis factor receptor superfamily, member 1b"
"90","chr12",25155414,25155796,383,"*","Merged-chr12-25155613-40",0,"+",NA,"Distal Intergenic",12,25129174,25132274,3101,1,"432641","uc029rrm.1",26240,NA,"Gm17746","predicted gene, 17746"
"91","chr17",84044668,84045042,375,"*","Merged-chr17-84044858-12",0,"+",NA,"Distal Intergenic",17,84078660,84089875,11216,1,"74473","uc029tkx.1",-33618,NA,"4933433H22Rik","RIKEN cDNA 4933433H22 gene"
"92","chr13",30912172,30912548,377,"*","Merged-chr13-30912363-13",0,"+",NA,"Intron (uc007pzc.1/66482, intron 7 of 28)",13,30877243,30925847,48605,2,"66482","uc011yxx.1",13299,"ENSMUSG00000021357","Exoc2","exocyst complex component 2"
"93","chr15",3271334,3271550,217,"*","Merged-chr15-3271441-2",0,"+",NA,"Promoter (<=1kb)",15,3270977,3280508,9532,1,"20363","uc007vca.2",357,"ENSMUSG00000064373","Selenop","selenoprotein P"
"94","chr11",85564124,85564474,351,"*","Merged-chr11-85564330-12",0,"+",NA,"Intron (uc007krp.2/192197, intron 20 of 23)",11,85640704,85826058,185355,1,"192197","uc007kru.2",-76230,"ENSMUSG00000059439","Bcas3","breast carcinoma amplified sequence 3"
"95","chr19",31910299,31910648,350,"*","Merged-chr19-31910490-12",0,"+",NA,"Promoter (1-2kb)",19,31908792,31949406,40615,1,"69865","uc008hev.1",1507,"ENSMUSG00000052595","A1cf","APOBEC1 complementation factor"
"96","chr2",127310098,127310521,424,"*","Merged-chr2-127310323-17",0,"+",NA,"Distal Intergenic",2,127336159,127338377,2219,1,"13537","uc008mff.1",-25638,"ENSMUSG00000027368","Dusp2","dual specificity phosphatase 2"
"97","chr5",67437312,67437716,405,"*","Merged-chr5-67437495-24",0,"+",NA,"Distal Intergenic",5,67392147,67427799,35653,2,"666938","uc012dws.1",-9513,"ENSMUSG00000092060","Bend4","BEN domain containing 4"
"98","chr7",43399666,43400138,473,"*","Merged-chr7-43399918-26",0,"+",NA,"Distal Intergenic",7,43408280,43418349,10070,1,"243958","uc009gmo.1",-8142,"ENSMUSG00000030468","Siglecg","sialic acid binding Ig-like lectin G"
"99","chr8",94973330,94973771,442,"*","Merged-chr8-94973516-27",0,"+",NA,"Promoter (3-4kb)",8,94977109,95014196,37088,1,"14766","uc009mxm.2",-3338,"ENSMUSG00000031785","Adgrg1","adhesion G protein-coupled receptor G1"
"100","chr4",133619818,133620216,399,"*","Merged-chr4-133619983-15",0,"+",NA,"Intron (uc008vde.1/503610, intron 2 of 7)",4,133606553,133610482,3930,2,"503610","uc008vdd.1",-9336,"ENSMUSG00000037553","Zdhhc18","zinc finger, DHHC domain containing 18"
"101","chr12",111853130,111853619,490,"*","Merged-chr12-111853330-20",0,"+",NA,"Intron (uc007ped.1/21981, intron 4 of 16)",12,111828458,111844996,16539,2,"21981","uc007pec.1",-8134,"ENSMUSG00000021285","Ppp1r13b","protein phosphatase 1, regulatory subunit 13B"
"102","chr12",76312011,76312329,319,"*","Merged-chr12-76312183-20",0,"+",NA,"Intron (uc007nxz.2/108156, intron 24 of 27)",12,76324891,76334151,9261,1,"238276","uc007nya.2",-12562,"ENSMUSG00000021057","Akap5","A kinase (PRKA) anchor protein 5"
"103","chr13",19517886,19518632,747,"*","Merged-chr13-19518295-27",0,"+",NA,"Distal Intergenic",13,19465769,19504367,38599,2,"319466","uc007ppd.1",-13519,"ENSMUSG00000114189","9330199G10Rik","RIKEN cDNA 9330199G10 gene"
"104","chr11",117109589,117110081,493,"*","Merged-chr11-117109823-31",0,"+",NA,"Distal Intergenic",11,117115172,117128763,13592,1,"74136","uc007mmz.2",-5091,"ENSMUSG00000020823","Sec14l1","SEC14-like lipid binding 1"
"105","chr5",146882098,146882836,739,"*","Merged-chr5-146882424-24",0,"+",NA,"Distal Intergenic",5,146845416,146847726,2311,1,"68895","uc009ann.1",36682,"ENSMUSG00000029641","Rasl11a","RAS-like, family 11, member A"
"106","chr15",86051212,86051609,398,"*","Merged-chr15-86051383-21",0,"+",NA,"Distal Intergenic",15,86057695,86137636,79942,1,"223752","uc007xdv.3",-6086,"ENSMUSG00000035900","Gramd4","GRAM domain containing 4"
"107","chr18",70533001,70533264,264,"*","Merged-chr18-70533141-8",0,"+",NA,"Promoter (2-3kb)",18,70522702,70530321,7620,2,"26447","uc008fol.1",-2680,"ENSMUSG00000038425","Poli","polymerase (DNA directed), iota"
"108","chr7",142396589,142396989,401,"*","Merged-chr7-142396800-18",0,"+",NA,"Distal Intergenic",7,142375916,142387870,11955,2,"13033","uc012fxl.1",-8719,"ENSMUSG00000007891","Ctsd","cathepsin D"
"109","chr5",107524315,107524950,636,"*","Merged-chr5-107524666-44",0,"+",NA,"Intron (uc008ymj.2/76421, intron 1 of 5)",5,107534711,107548377,13667,1,"76421","uc008ymk.1",-9761,"ENSMUSG00000089798","1700028K03Rik","RIKEN cDNA 1700028K03 gene"
