"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"12","chr17",13668270,13669124,855,"*","Merged-chr17-13668793-34",0,"+",NA,"Distal Intergenic",17,13760541,13905794,145254,1,"17356","uc008amr.1",-91417,"ENSMUSG00000068036","Afdn","afadin, adherens junction formation factor"
"13","chr1",178819150,178819392,243,"*","Merged-chr1-178819275-3",0,"+",NA,"Intron (uc007dvh.2/269152, intron 4 of 14)",1,178529125,178932857,403733,1,"269152","uc007dvh.2",290025,"ENSMUSG00000026494","Kif26b","kinesin family member 26B"
"14","chr2",135824287,135824652,366,"*","Merged-chr2-135824469-2",0,"+",NA,"Intron (uc008mob.1/18798, intron 2 of 28)",2,135887691,135987902,100212,1,"18798","uc008moe.1",-63039,"ENSMUSG00000039943","Plcb4","phospholipase C, beta 4"
"15","chr15",10236799,10237183,385,"*","Merged-chr15-10236967-13",0,"+",NA,"Intron (uc007vfs.2/19116, intron 1 of 4)",15,10223906,10349180,125275,1,"19116","uc007vfx.2",12893,"ENSMUSG00000005268","Prlr","prolactin receptor"
"16","chr17",79052110,79052776,667,"*","Merged-chr17-79052493-40",0,"+",NA,"Promoter (<=1kb)",17,79051906,79090378,38473,1,"70536","uc008dpw.2",204,"ENSMUSG00000024084","Qpct","glutaminyl-peptide cyclotransferase (glutaminyl cyclase)"
"17","chr4",32238810,32239429,620,"*","Merged-chr4-32239199-133",0,"+",NA,"Promoter (<=1kb)",4,32238950,32563367,324418,1,"12014","uc012dbf.1",0,"ENSMUSG00000040270","Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2"
"18","chr5",71903260,71903874,615,"*","Merged-chr5-71903621-28",0,"+",NA,"Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203244,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"19","chr1",88684736,88685178,443,"*","Merged-chr1-88684968-21",0,"+",NA,"Intron (uc011woz.1/uc011woz.1, intron 1 of 2)",1,88698225,88702191,3967,2,"320982","uc007byt.2",17013,"ENSMUSG00000049866","Arl4c","ADP-ribosylation factor-like 4C"
"20","chr16",21845850,21846343,494,"*","Merged-chr16-21846082-27",0,"+",NA,"Distal Intergenic",16,21891969,21931877,39909,1,"71751","uc007yrr.2",-45626,"ENSMUSG00000033618","Map3k13","mitogen-activated protein kinase kinase kinase 13"
"21","chr15",101135443,101135688,246,"*","Merged-chr15-101135569-5",0,"+",NA,"Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6921,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"22","chr17",65957608,65957912,305,"*","Merged-chr17-65957772-5",0,"+",NA,"Distal Intergenic",17,65923065,65951187,28123,2,"65960","uc008dgr.2",-6421,"ENSMUSG00000024098","Twsg1","twisted gastrulation BMP signaling modulator 1"
"23","chr7",116231106,116231581,476,"*","Merged-chr7-116231324-41",0,"+",NA,"Intron (uc012fsm.2/233765, intron 1 of 24)",7,116123485,116237776,114292,2,"233765","uc012fsm.2",6195,"ENSMUSG00000045659","Plekha7","pleckstrin homology domain containing, family A member 7"
"24","chr9",96696203,96696635,433,"*","Merged-chr9-96696442-50",0,"+",NA,"Intron (uc009rcp.1/245007, intron 2 of 2)",9,96685423,96719445,34023,2,"245007","uc009rcp.1",22810,"ENSMUSG00000040433","Zbtb38","zinc finger and BTB domain containing 38"
"25","chr2",132039927,132040374,448,"*","Merged-chr2-132040154-56",0,"+",NA,"Distal Intergenic",2,131992850,132029988,37139,2,"215653","uc008mmf.2",-9939,"ENSMUSG00000027339","Rassf2","Ras association (RalGDS/AF-6) domain family member 2"
"26","chr8",8984068,8985610,1543,"*","Merged-chr8-8985040-52",0,"+",NA,"Distal Intergenic",8,9125412,9132288,6877,2,"71249","uc029wqj.1",146678,"ENSMUSG00000108848","4933430N04Rik","RIKEN cDNA 4933430N04 gene"
"27","chr1",143031184,143031429,246,"*","Merged-chr1-143031306-2",0,"+",NA,"Distal Intergenic",1,143640697,143649937,9241,1,"26878","uc007cwy.2",-609268,"ENSMUSG00000033849","B3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2"
"28","chr6",99909534,99909768,235,"*","Merged-chr6-99909650-2",0,"+",NA,"Distal Intergenic",6,99722105,99726392,4288,2,"50501","uc009dbv.1",-183142,"ENSMUSG00000030069","Prok2","prokineticin 2"
"29","chr10",19333473,19333823,351,"*","Merged-chr10-19333654-15",0,"+",NA,"Distal Intergenic",10,19356539,19358604,2066,1,"94222","uc007ene.1",-22716,"ENSMUSG00000045591","Olig3","oligodendrocyte transcription factor 3"
"30","chr6",67184614,67185032,419,"*","Merged-chr6-67184785-39",0,"+",NA,"Distal Intergenic",6,67266979,67274010,7032,1,"66870","uc009cfh.1",-81947,"ENSMUSG00000036371","Serbp1","serpine1 mRNA binding protein 1"
"31","chr1",51934514,51935047,534,"*","Merged-chr1-51934774-44",0,"+",NA,"Distal Intergenic",1,51862645,51915978,53334,2,"17912","uc007axv.3",-18536,"ENSMUSG00000018417","Myo1b","myosin IB"
"32","chr18",70053238,70053657,420,"*","Merged-chr18-70053424-8",0,"+",NA,"Promoter (<=1kb)",18,69979131,70053588,74458,2,"80718","uc008fnz.2",0,"ENSMUSG00000024511","Rab27b","RAB27B, member RAS oncogene family"
"33","chr9",11513779,11514271,493,"*","Merged-chr9-11513974-36",0,"+",NA,"Distal Intergenic",9,9660891,10904775,1243885,2,"244682","uc012goa.1",-609004,"ENSMUSG00000039488","Cntn5","contactin 5"
"34","chr2",38987775,38988518,744,"*","Merged-chr2-38988240-32",0,"+",NA,"Distal Intergenic",2,38998309,39001584,3276,1,"76646","uc008jnx.2",-9791,"ENSMUSG00000035295","Wdr38","WD repeat domain 38"
"35","chr7",118739965,118740200,236,"*","Merged-chr7-118740082-2",0,"+",NA,"Promoter (<=1kb)",7,118740271,118747965,7695,1,"71517","uc009jkm.2",-71,"ENSMUSG00000030982","Vps35l","VPS35 endosomal protein sorting factor like"
"36","chr7",120918444,120918810,367,"*","Merged-chr7-120918613-12",0,"+",NA,"Promoter (<=1kb)",7,120917744,120947432,29689,1,"26939","uc009jnh.2",700,"ENSMUSG00000030880","Polr3e","polymerase (RNA) III (DNA directed) polypeptide E"
"37","chr18",46092329,46093028,700,"*","Merged-chr18-46092706-65",0,"+",NA,"Distal Intergenic",18,45683487,46045260,361774,2,"107003","uc029tmq.1",-47069,NA,"A330093E20Rik","RIKEN cDNA A330093E20 gene"
"38","chr16",93572360,93572737,378,"*","Merged-chr16-93572534-34",0,"+",NA,"Distal Intergenic",16,93583460,93603815,20356,2,"224440","uc007zzq.3",31078,"ENSMUSG00000022948","Setd4","SET domain containing 4"
"39","chr10",18407197,18407783,587,"*","Merged-chr10-18407539-30",0,"+",NA,"Promoter (<=1kb)",10,18407638,18421140,13503,1,"215819","uc007emg.1",0,"ENSMUSG00000039835","Nhsl1","NHS-like 1"
"40","chr2",53809061,53809426,366,"*","Merged-chr2-53809276-5",0,"+",NA,"Distal Intergenic",2,54084093,54085552,1460,2,"67874","uc008jrp.1",276126,"ENSMUSG00000075334","Rprm","reprimo, TP53 dependent G2 arrest mediator candidate"
"41","chr16",58543074,58543623,550,"*","Merged-chr16-58543350-40",0,"+",NA,"Distal Intergenic",16,58470541,58524246,53706,2,"54613","uc007znv.2",-18828,"ENSMUSG00000022747","St3gal6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"42","chr17",63405352,63405866,515,"*","Merged-chr17-63405591-44",0,"+",NA,"Intron (uc008dfj.3/50758, intron 1 of 5)",17,63045949,63451698,405750,2,"50758","uc008dfj.3",45832,"ENSMUSG00000023965","Fbxl17","F-box and leucine-rich repeat protein 17"
"43","chr6",71322416,71323193,778,"*","Merged-chr6-71322825-41",0,"+",NA,"Promoter (<=1kb)",6,71322812,71337451,14640,1,"12526","uc009cgp.1",0,"ENSMUSG00000053044","Cd8b1","CD8 antigen, beta chain 1"
"44","chr3",136669563,136670319,757,"*","Merged-chr3-136670047-60",0,"+",NA,"Promoter (<=1kb)",3,136670066,136937727,267662,1,"19055","uc008rmg.2",0,"ENSMUSG00000028161","Ppp3ca","protein phosphatase 3, catalytic subunit, alpha isoform"
"45","chr7",27541372,27541859,488,"*","Merged-chr7-27541584-49",0,"+",NA,"Exon (uc009fwm.2/18807, exon 6 of 14)",7,27532000,27553218,21219,2,"18807","uc009fwm.2",11359,"ENSMUSG00000003363","Pld3","phospholipase D family, member 3"
"46","chr3",38283660,38284038,379,"*","Merged-chr3-38283861-14",0,"+",NA,"Distal Intergenic",3,38203151,38208119,4969,2,"71342","uc029ulo.1",-75541,"ENSMUSG00000106002","5430434I15Rik","RIKEN cDNA 5430434I15 gene"
"47","chr4",53920315,53921044,730,"*","Merged-chr4-53920761-26",0,"+",NA,"Distal Intergenic",4,53826045,53862018,35974,1,"52076","uc008sxh.2",94270,"ENSMUSG00000028420","Tmem38b","transmembrane protein 38B"
"48","chr14",102982183,102982799,617,"*","Merged-chr14-102982512-180",0,"+",NA,"Promoter (<=1kb)",14,102976581,102982637,6057,2,"239217","uc007uwe.1",0,"ENSMUSG00000098557","Kctd12","potassium channel tetramerisation domain containing 12"
"49","chr10",105399978,105400257,280,"*","Merged-chr10-105400117-2",0,"+",NA,"Intron (uc007gym.2/278279, intron 2 of 11)",10,105187663,105574479,386817,2,"278279","uc007gym.2",174222,"ENSMUSG00000036019","Tmtc2","transmembrane and tetratricopeptide repeat containing 2"
"50","chr2",148636960,148637176,217,"*","Merged-chr2-148637070-3",0,"+",NA,"Distal Intergenic",2,148672615,148676026,3412,1,"56488","uc008mtf.2",-35439,"ENSMUSG00000036992","Nxt1","NTF2-related export protein 1"
"51","chr6",129608309,129608921,613,"*","Merged-chr6-129608600-43",0,"+",NA,"Downstream (1-2kb)",6,129610323,129622769,12447,2,"27007","uc009egf.2",13848,"ENSMUSG00000030149","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"52","chr14",15099900,15100391,492,"*","Merged-chr14-15100120-43",0,"+",NA,"Distal Intergenic",14,14865222,14971658,106437,1,"674895","uc007sgs.2",234678,"ENSMUSG00000042567","Nek10","NIMA (never in mitosis gene a)- related kinase 10"
"53","chr11",17236546,17236899,354,"*","Merged-chr11-17236712-13",0,"+",NA,"Distal Intergenic",11,17257618,17269176,11559,1,"57316","uc007ice.1",-20719,"ENSMUSG00000000581","C1d","C1D nuclear receptor co-repressor"
"54","chr6",71920778,71921139,362,"*","Merged-chr6-71920942-9",0,"+",NA,"3' UTR",6,71912392,71955150,42759,1,"20019","uc009chw.1",8386,"ENSMUSG00000049553","Polr1a","polymerase (RNA) I polypeptide A"
"55","chr3",75240460,75241028,569,"*","Merged-chr3-75240815-11",0,"+",NA,"Downstream (1-2kb)",3,75242357,75270078,27722,2,"67931","uc008pna.2",29050,"ENSMUSG00000034139","Serpini2","serine (or cysteine) peptidase inhibitor, clade I, member 2"
"56","chr14",15083821,15084177,357,"*","Merged-chr14-15083991-11",0,"+",NA,"Distal Intergenic",14,14865222,14971658,106437,1,"674895","uc007sgs.2",218599,"ENSMUSG00000042567","Nek10","NIMA (never in mitosis gene a)- related kinase 10"
"57","chr15",84313433,84313965,533,"*","Merged-chr15-84313700-40",0,"+",NA,"3' UTR",15,84324720,84342978,18259,1,"64099","uc007xbz.2",-10755,"ENSMUSG00000022439","Parvg","parvin, gamma"
"58","chr2",135748340,135748931,592,"*","Merged-chr2-135748609-5",0,"+",NA,"Intron (uc008mob.1/18798, intron 2 of 28)",2,135741830,136013068,271239,1,"18798","uc008mod.1",6510,"ENSMUSG00000039943","Plcb4","phospholipase C, beta 4"
"59","chr1",164503193,164503825,633,"*","Merged-chr1-164503488-46",0,"+",NA,"Distal Intergenic",1,164437099,164458355,21257,2,"11931","uc007dip.2",-44838,"ENSMUSG00000026576","Atp1b1","ATPase, Na+/K+ transporting, beta 1 polypeptide"
"60","chr15",74769030,74769544,515,"*","Merged-chr15-74769291-9",0,"+",NA,"Downstream (1-2kb)",15,74762056,74763567,1512,2,"17068","uc007wfx.1",-5463,"ENSMUSG00000034634","Ly6d","lymphocyte antigen 6 complex, locus D"
"61","chr9",115617904,115618305,402,"*","Merged-chr9-115618092-17",0,"+",NA,"Distal Intergenic",9,115381819,115381939,121,1,"100316675","uc057aqj.1",236085,"ENSMUSG00000080409","Mir467h","microRNA 467h"
"62","chr2",148719017,148719734,718,"*","Merged-chr2-148719478-21",0,"+",NA,"Intron (uc008mti.1/17957, intron 1 of 10)",2,148694657,148732420,37764,2,"17957","uc008mti.1",12686,"ENSMUSG00000027438","Napb","N-ethylmaleimide sensitive fusion protein attachment protein beta"
"63","chr7",142353800,142354512,713,"*","Merged-chr7-142354183-49",0,"+",NA,"Intron (uc009kmt.1/320802, intron 2 of 3)",7,142326110,142372259,46150,2,"320802","uc009kmt.1",17747,"ENSMUSG00000045777","Ifitm10","interferon induced transmembrane protein 10"
"64","chr11",99154464,99155357,894,"*","Merged-chr11-99155104-54",0,"+",NA,"Promoter (<=1kb)",11,99144199,99155077,10879,2,"12775","uc007lih.1",0,"ENSMUSG00000037944","Ccr7","chemokine (C-C motif) receptor 7"
"65","chr5",20332482,20333238,757,"*","Merged-chr5-20332815-50",0,"+",NA,"Intron (uc012dsm.1/50791, intron 6 of 22)",5,20228221,20651678,423458,1,"50791","uc008wnx.1",104261,"ENSMUSG00000040003","Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
"66","chr16",11461556,11462009,454,"*","Merged-chr16-11461779-30",0,"+",NA,"Intron (uc029swd.1/74478, intron 13 of 20)",16,11447308,11661555,214248,1,"74478","uc007yfk.1",14248,"ENSMUSG00000071669","Snx29","sorting nexin 29"
"67","chr3",37205186,37205657,472,"*","Merged-chr3-37205453-40",0,"+",NA,"Distal Intergenic",3,37222759,37232636,9878,2,"60505","uc008paj.2",26979,"ENSMUSG00000027718","Il21","interleukin 21"
"68","chr11",99163001,99163593,593,"*","Merged-chr11-99163230-42",0,"+",NA,"Distal Intergenic",11,99144199,99155077,10879,2,"12775","uc056yok.1",-7924,"ENSMUSG00000037944","Ccr7","chemokine (C-C motif) receptor 7"
"69","chr12",88437243,88437803,561,"*","Merged-chr12-88437518-14",0,"+",NA,"Intron (uc007oju.2/72113, intron 5 of 10)",12,88365314,88377323,12010,2,"71818","uc029rul.1",-59920,"ENSMUSG00000113434","3200001D21Rik","RIKEN cDNA 3200001D21 gene"
"70","chr14",54216927,54217531,605,"*","Merged-chr14-54217138-35",0,"+",NA,"Intron (uc057ksl.1/uc057ksl.1, intron 3 of 5)",14,54235485,54253929,18445,2,"13135","uc007tvm.2",36398,"ENSMUSG00000022174","Dad1","defender against cell death 1"
"71","chr6",87040928,87041417,490,"*","Merged-chr6-87041204-35",0,"+",NA,"Promoter (1-2kb)",6,87042846,87055424,12579,1,"14583","uc009csx.2",-1429,"ENSMUSG00000029992","Gfpt1","glutamine fructose-6-phosphate transaminase 1"
"72","chr5",134482084,134482716,633,"*","Merged-chr5-134482403-23",0,"+",NA,"Distal Intergenic",5,134402903,134456716,53814,2,"57080","uc008zwh.2",-25368,"ENSMUSG00000023079","Gtf2ird1","general transcription factor II I repeat domain-containing 1"
"73","chr18",82846955,82847443,489,"*","Merged-chr18-82847210-15",0,"+",NA,"Distal Intergenic",18,82855897,82859162,3266,1,"73985","uc008fuc.2",-8454,"ENSMUSG00000097738","4930445N18Rik","RIKEN cDNA 4930445N18 gene"
"74","chr18",84026403,84026826,424,"*","Merged-chr18-84026622-26",0,"+",NA,"Intron (uc008ful.1/110796, intron 1 of 1)",18,84011627,84086390,74764,2,"110796","uc008ful.1",59564,"ENSMUSG00000046982","Tshz1","teashirt zinc finger family member 1"
"75","chr10",95195716,95196163,448,"*","Merged-chr10-95195945-40",0,"+",NA,"Intron (uc007gwa.1/12905, intron 1 of 1)",10,95120582,95145825,25244,2,"628062","uc056yhz.1",-49891,"ENSMUSG00000112481","Gm29684","predicted gene, 29684"
"76","chr4",105157773,105158561,789,"*","Merged-chr4-105158074-57",0,"+",NA,"Promoter (<=1kb)",4,105157347,105232767,75421,1,"67916","uc008tye.1",426,"ENSMUSG00000028517","Plpp3","phospholipid phosphatase 3"
"77","chr14",103648911,103649185,275,"*","Merged-chr14-103649060-6",0,"+",NA,"Promoter (1-2kb)",14,103650243,103704802,54560,1,"105439","uc007uws.2",-1058,"ENSMUSG00000055717","Slain1","SLAIN motif family, member 1"
"78","chr1",60416736,60417145,410,"*","Merged-chr1-60416960-33",0,"+",NA,"Intron (uc007bep.2/329165, intron 1 of 11)",1,60409619,60481163,71545,1,"329165","uc007ber.2",7117,"ENSMUSG00000026782","Abi2","abl-interactor 2"
"79","chr12",32489807,32490080,274,"*","Merged-chr12-32489955-4",0,"+",NA,"Distal Intergenic",12,32378789,32382943,4155,1,"72123","uc007nie.2",111018,"ENSMUSG00000090946","Ccdc71l","coiled-coil domain containing 71 like"
"80","chr7",58568698,58569257,560,"*","Merged-chr7-58568960-29",0,"+",NA,"Distal Intergenic",7,58658202,58829426,171225,1,"11982","uc009hef.2",-88945,"ENSMUSG00000025324","Atp10a","ATPase, class V, type 10A"
"81","chr10",41615465,41615956,492,"*","Merged-chr10-41615681-31",0,"+",NA,"Distal Intergenic",10,41538849,41606595,67747,2,"75973","uc056ygq.3",-8870,"ENSMUSG00000075225","Ccdc162","coiled-coil domain containing 162"
"82","chr1",54421690,54422281,592,"*","Merged-chr1-54421982-33",0,"+",NA,"Intron (uc007azp.2/98488, intron 8 of 17)",1,54395877,54439026,43150,2,"98488","uc007azp.2",16745,"ENSMUSG00000041303","Gtf3c3","general transcription factor IIIC, polypeptide 3"
"83","chr5",63967737,63968038,302,"*","Merged-chr5-63967869-11",0,"+",NA,"Promoter (<=1kb)",5,63908898,63968897,60000,2,"100532","uc008xmh.1",859,"ENSMUSG00000047881","Rell1","RELT-like 1"
"84","chr17",26507426,26507833,408,"*","Merged-chr17-26507632-4",0,"+",NA,"Promoter (<=1kb)",17,26505591,26508472,2882,2,"19252","uc008bee.2",639,"ENSMUSG00000024190","Dusp1","dual specificity phosphatase 1"
"85","chr6",136743752,136744185,434,"*","Merged-chr6-136743937-14",0,"+",NA,"Exon (uc009emb.2/14917, exon 10 of 26)",6,136697284,136781742,84459,2,"14917","uc009emb.2",37557,"ENSMUSG00000042638","Gucy2c","guanylate cyclase 2c"
"86","chr1",126549141,126549450,310,"*","Merged-chr1-126549295-2",0,"+",NA,"Intron (uc007ckm.1/210356, intron 2 of 16)",1,125913636,126492927,579292,2,"210356","uc007ckl.1",-56214,"ENSMUSG00000049690","Nckap5","NCK-associated protein 5"
"87","chr2",84347376,84348005,630,"*","Merged-chr2-84347720-20",0,"+",NA,"Intron (uc008kii.4/54598, intron 11 of 15)",2,84330626,84425266,94641,2,"54598","uc008kii.4",77261,"ENSMUSG00000059588","Calcrl","calcitonin receptor-like"
"88","chr14",8641832,8642352,521,"*","Merged-chr14-8642088-9",0,"+",NA,"Intron (uc007sfe.2/74430, intron 4 of 15)",14,8431172,8666290,235119,2,"74430","uc007sfe.2",23938,"ENSMUSG00000021747","4930452B06Rik","RIKEN cDNA 4930452B06 gene"
"89","chr3",60320255,60320727,473,"*","Merged-chr3-60320504-44",0,"+",NA,"Distal Intergenic",3,60472830,60629750,156921,1,"56758","uc008pjb.3",-152103,"ENSMUSG00000027763","Mbnl1","muscleblind like splicing factor 1"
"90","chr6",98842786,98843395,610,"*","Merged-chr6-98843089-22",0,"+",NA,"Distal Intergenic",6,98952201,99003680,51480,2,"108655","uc009dbn.1",160285,"ENSMUSG00000030067","Foxp1","forkhead box P1"
"91","chr12",92775664,92776297,634,"*","Merged-chr12-92775980-7",0,"+",NA,"Distal Intergenic",12,93416457,93444823,28367,2,"75295","uc056yrw.1",668526,"ENSMUSG00000113164","4930559C10Rik","RIKEN cDNA 4930559C10 gene"
"92","chr1",170167747,170168261,515,"*","Merged-chr1-170167960-28",0,"+",NA,"Intron (uc007dlw.2/107652, intron 1 of 10)",1,170141223,170174964,33742,2,"107652","uc007dlw.2",6703,"ENSMUSG00000026670","Uap1","UDP-N-acetylglucosamine pyrophosphorylase 1"
"93","chr1",106607027,106607346,320,"*","Merged-chr1-106607160-12",0,"+",NA,"Intron (uc007cgw.3/12043, intron 1 of 1)",1,106546496,106546631,136,2,"102466254","uc056ydp.1",-60396,"ENSMUSG00000098344","Mir3473f","microRNA 3473f"
"94","chr10",69320938,69321628,691,"*","Merged-chr10-69321352-47",0,"+",NA,"Distal Intergenic",10,69336635,69352912,16278,2,"12534","uc007fmr.1",31284,"ENSMUSG00000019942","Cdk1","cyclin-dependent kinase 1"
"95","chr14",48376118,48376540,423,"*","Merged-chr14-48376361-15",0,"+",NA,"Distal Intergenic",14,48446123,48515130,69008,1,"218989","uc007tjk.3",-69583,"ENSMUSG00000036339","Tmem260","transmembrane protein 260"
"96","chr3",83791323,83791829,507,"*","Merged-chr3-83791522-17",0,"+",NA,"Distal Intergenic",3,83766321,83774314,7994,1,"20319","uc008ppl.2",25002,"ENSMUSG00000027996","Sfrp2","secreted frizzled-related protein 2"
"97","chr2",35981829,35982254,426,"*","Merged-chr2-35982030-31",0,"+",NA,"Promoter (2-3kb)",2,35751226,35979624,228399,2,"74410","uc008jkz.3",-2205,"ENSMUSG00000026885","Ttll11","tubulin tyrosine ligase-like family, member 11"
"98","chr15",68959315,68959784,470,"*","Merged-chr15-68959550-7",0,"+",NA,"Intron (uc007wbf.1/13992, intron 1 of 8)",15,68928420,69094516,166097,1,"13992","uc007wbf.1",30895,"ENSMUSG00000022332","Khdrbs3","KH domain containing, RNA binding, signal transduction associated 3"
"99","chr19",14695354,14695767,414,"*","Merged-chr19-14695584-43",0,"+",NA,"Distal Intergenic",19,14543703,14598183,54481,2,"21888","uc008gwm.2",-97171,"ENSMUSG00000024642","Tle4","transducin-like enhancer of split 4"
"100","chr2",55436736,55437631,896,"*","Merged-chr2-55437134-25",0,"+",NA,"Promoter (<=1kb)",2,55435970,55598145,162176,1,"16519","uc008jrv.2",766,"ENSMUSG00000026824","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3"
"101","chr1",143201978,143202749,772,"*","Merged-chr1-143202432-31",0,"+",NA,"Distal Intergenic",1,143640697,143649937,9241,1,"26878","uc007cwy.2",-437948,"ENSMUSG00000033849","B3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2"
"102","chr4",117477865,117478540,676,"*","Merged-chr4-117478210-39",0,"+",NA,"Intron (uc008uip.2/66743, intron 2 of 14)",4,117271463,117497052,225590,2,"66743","uc008uip.2",18512,"ENSMUSG00000028677","Rnf220","ring finger protein 220"
"103","chr2",148100057,148100293,237,"*","Merged-chr2-148100174-2",0,"+",NA,"Distal Intergenic",2,148042877,148046969,4093,2,"15376","uc008mtb.2",-53088,"ENSMUSG00000037025","Foxa2","forkhead box A2"
"104","chr7",89232597,89232980,384,"*","Merged-chr7-89232776-19",0,"+",NA,"Intron (uc009ifw.2/72759, intron 5 of 14)",7,89139721,89338787,199067,2,"72759","uc009ifw.2",105807,"ENSMUSG00000039428","Tmem135","transmembrane protein 135"
"105","chr12",99794969,99795388,420,"*","Merged-chr12-99795230-13",0,"+",NA,"Intron (uc007osb.1/78767, intron 5 of 5)",12,99693047,99883442,190396,2,"78767","uc007osb.1",88054,"ENSMUSG00000021176","Efcab11","EF-hand calcium binding domain 11"
"106","chr5",9086851,9087455,605,"*","Merged-chr5-9087139-39",0,"+",NA,"Distal Intergenic",5,9100737,9118983,18247,1,"652925","uc008wkv.1",-13282,"ENSMUSG00000079659","Tmem243","transmembrane protein 243, mitochondrial"
"107","chr10",71239556,71240014,459,"*","Merged-chr10-71239715-44",0,"+",NA,"Promoter (1-2kb)",10,71225477,71238273,12797,2,"21780","uc007fon.1",-1283,"ENSMUSG00000003923","Tfam","transcription factor A, mitochondrial"
"108","chr7",104369888,104370314,427,"*","Merged-chr7-104370069-34",0,"+",NA,"Promoter (<=1kb)",7,104355382,104369884,14503,2,"244183","uc009iwd.1",-4,"ENSMUSG00000052749","Trim30b","tripartite motif-containing 30B"
"109","chr3",101745944,101746307,364,"*","Merged-chr3-101746125-14",0,"+",NA,"Distal Intergenic",3,101813076,101836223,23148,2,"242125","uc008qrk.2",89916,"ENSMUSG00000044313","Mab21l3","mab-21-like 3 (C. elegans)"
