"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"43","chr2",49482173,49482736,564,"*","Merged-chr2-49482478-20",0,"+",NA,"Intron (uc008jpw.2/227867, intron 1 of 13)",2,49451486,49551609,100124,1,"227867","uc008jpw.2",30687,"ENSMUSG00000069495","Epc2","enhancer of polycomb homolog 2"
"44","chr2",68784800,68785119,320,"*","Merged-chr2-68784946-12",0,"+",NA,"Distal Intergenic",2,68861557,69111290,249734,1,"241447","uc008jxs.1",-76438,"ENSMUSG00000027035","Cers6","ceramide synthase 6"
"45","chr15",10236799,10237183,385,"*","Merged-chr15-10236967-13",0,"+",NA,"Intron (uc007vfs.2/19116, intron 1 of 4)",15,10223906,10349180,125275,1,"19116","uc007vfx.2",12893,"ENSMUSG00000005268","Prlr","prolactin receptor"
"46","chr16",46008718,46009188,471,"*","Merged-chr16-46008957-18",0,"+",NA,"Promoter (1-2kb)",16,45959261,46010413,51153,2,"433022","uc007zje.2",1225,"ENSMUSG00000087141","Plcxd2","phosphatidylinositol-specific phospholipase C, X domain containing 2"
"47","chr17",79052110,79052776,667,"*","Merged-chr17-79052493-40",0,"+",NA,"Promoter (<=1kb)",17,79051906,79090378,38473,1,"70536","uc008dpw.2",204,"ENSMUSG00000024084","Qpct","glutaminyl-peptide cyclotransferase (glutaminyl cyclase)"
"48","chr4",32238810,32239429,620,"*","Merged-chr4-32239199-133",0,"+",NA,"Promoter (<=1kb)",4,32238950,32563367,324418,1,"12014","uc012dbf.1",0,"ENSMUSG00000040270","Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2"
"49","chr5",71903260,71903874,615,"*","Merged-chr5-71903621-28",0,"+",NA,"Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203244,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"50","chr10",30627606,30628060,455,"*","Merged-chr10-30627801-15",0,"+",NA,"Downstream (<1kb)",10,30608207,30618366,10160,2,"66847","uc007etg.1",-9240,"ENSMUSG00000019791","Hint3","histidine triad nucleotide binding protein 3"
"51","chr5",149458876,149459633,758,"*","Merged-chr5-149459249-24",0,"+",NA,"Exon (uc012ehf.2/75860, exon 4 of 7)",5,149439660,149470979,31320,1,"75860","uc057lop.1",19216,"ENSMUSG00000029660","Tex26","testis expressed 26"
"52","chr1",132038728,132039221,494,"*","Merged-chr1-132038967-32",0,"+",NA,"Promoter (2-3kb)",1,132036783,132041928,5146,2,"213006","uc011wrt.1",2707,"ENSMUSG00000059149","Mfsd4a","major facilitator superfamily domain containing 4A"
"53","chr8",10924535,10924949,415,"*","Merged-chr8-10924739-10",0,"+",NA,"Promoter (3-4kb)",8,10924427,10928457,4031,2,"665306","uc009kuy.1",3508,"ENSMUSG00000038917","3930402G23Rik","RIKEN cDNA 3930402G23 gene"
"54","chr10",112270026,112270692,667,"*","Merged-chr10-112270386-10",0,"+",NA,"Promoter (<=1kb)",10,112271123,112465874,194752,1,"268345","uc007hao.1",-431,"ENSMUSG00000035681","Kcnc2","potassium voltage gated channel, Shaw-related subfamily, member 2"
"55","chr16",21845850,21846343,494,"*","Merged-chr16-21846082-27",0,"+",NA,"Distal Intergenic",16,21891969,21931877,39909,1,"71751","uc007yrr.2",-45626,"ENSMUSG00000033618","Map3k13","mitogen-activated protein kinase kinase kinase 13"
"56","chr9",14199940,14200852,913,"*","Merged-chr9-14200294-59",0,"+",NA,"Distal Intergenic",9,14276301,14326134,49834,1,"75747","uc009oej.1",-75449,"ENSMUSG00000032009","Sesn3","sestrin 3"
"57","chr6",54851168,54851423,256,"*","Merged-chr6-54851291-5",0,"+",NA,"Intron (uc009cae.2/387524, intron 1 of 4)",6,54816916,54890224,73309,1,"387524","uc009cae.2",34252,"ENSMUSG00000058446","Znrf2","zinc and ring finger 2"
"58","chr15",101135443,101135688,246,"*","Merged-chr15-101135569-5",0,"+",NA,"Exon (uc007xsm.2/11482, exon 4 of 11)",15,101128522,101145336,16815,1,"11482","uc007xsq.2",6921,"ENSMUSG00000000530","Acvrl1","activin A receptor, type II-like 1"
"59","chr17",65957608,65957912,305,"*","Merged-chr17-65957772-5",0,"+",NA,"Distal Intergenic",17,65923065,65951187,28123,2,"65960","uc008dgr.2",-6421,"ENSMUSG00000024098","Twsg1","twisted gastrulation BMP signaling modulator 1"
"60","chr2",158689662,158690538,877,"*","Merged-chr2-158690200-39",0,"+",NA,"Intron (uc012cil.1/228852, intron 1 of 10)",2,158667135,158766334,99200,1,"228852","uc008nqp.2",22527,"ENSMUSG00000037754","Ppp1r16b","protein phosphatase 1, regulatory subunit 16B"
"61","chr7",116231106,116231581,476,"*","Merged-chr7-116231324-41",0,"+",NA,"Intron (uc012fsm.2/233765, intron 1 of 24)",7,116123485,116237776,114292,2,"233765","uc012fsm.2",6195,"ENSMUSG00000045659","Plekha7","pleckstrin homology domain containing, family A member 7"
"62","chr11",113612096,113612452,357,"*","Merged-chr11-113612276-39",0,"+",NA,"Intron (uc007meo.1/69806, intron 1 of 7)",11,113619481,113625366,5886,1,"20606","uc011yha.2",-7029,"ENSMUSG00000047904","Sstr2","somatostatin receptor 2"
"63","chr2",173578105,173578585,481,"*","Merged-chr2-173578364-53",0,"+",NA,"Promoter (<=1kb)",2,173568661,173578341,9681,2,"70065","uc008odu.2",0,"ENSMUSG00000027517","Ankrd60","ankyrin repeat domain 60"
"64","chr6",135827953,135828434,482,"*","Merged-chr6-135828198-15",0,"+",NA,"Intron (uc009elq.2/14812, intron 6 of 14)",6,135658913,135683391,24479,1,"75024","uc009elp.2",169040,"ENSMUSG00000107396","4930425L21Rik","RIKEN cDNA 4930425L21 gene"
"65","chr3",142710583,142711039,457,"*","Merged-chr3-142710808-19",0,"+",NA,"Intron (uc008roz.2/229905, intron 2 of 13)",3,142701048,142744911,43864,1,"229905","uc008rpa.2",9535,"ENSMUSG00000040213","Kyat3","kynurenine aminotransferase 3"
"66","chr14",64212555,64213291,737,"*","Merged-chr14-64212873-33",0,"+",NA,"Intron (uc007uig.2/110265, intron 4 of 5)",14,64104323,64113751,9429,1,"73382","uc007uie.1",108232,"ENSMUSG00000021966","Prss52","protease, serine 52"
"67","chr12",117173322,117173554,233,"*","Merged-chr12-117173433-4",0,"+",NA,"Intron (uc007phx.2/19276, intron 13 of 22)",12,117144523,117151269,6747,2,"100038689","uc007phz.2",-22053,"ENSMUSG00000099907","Gm10421","predicted gene 10421"
"68","chr11",32061861,32062312,452,"*","Merged-chr11-32062095-48",0,"+",NA,"Distal Intergenic",11,32095259,32101228,5970,2,"104692","uc056ykj.1",38916,"ENSMUSG00000086386","Gm12108","predicted gene 12108"
"69","chr9",96696203,96696635,433,"*","Merged-chr9-96696442-50",0,"+",NA,"Intron (uc009rcp.1/245007, intron 2 of 2)",9,96685423,96719445,34023,2,"245007","uc009rcp.1",22810,"ENSMUSG00000040433","Zbtb38","zinc finger and BTB domain containing 38"
"70","chr2",132039927,132040374,448,"*","Merged-chr2-132040154-56",0,"+",NA,"Distal Intergenic",2,131992850,132029988,37139,2,"215653","uc008mmf.2",-9939,"ENSMUSG00000027339","Rassf2","Ras association (RalGDS/AF-6) domain family member 2"
"71","chr2",13792877,13793926,1050,"*","Merged-chr2-13793433-83",0,"+",NA,"Promoter (<=1kb)",2,13654934,13793520,138587,2,"241230","uc008ikc.3",0,"ENSMUSG00000003418","St8sia6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"72","chr8",8984068,8985610,1543,"*","Merged-chr8-8985040-52",0,"+",NA,"Distal Intergenic",8,9125412,9132288,6877,2,"71249","uc029wqj.1",146678,"ENSMUSG00000108848","4933430N04Rik","RIKEN cDNA 4933430N04 gene"
"73","chr1",143031184,143031429,246,"*","Merged-chr1-143031306-2",0,"+",NA,"Distal Intergenic",1,143640697,143649937,9241,1,"26878","uc007cwy.2",-609268,"ENSMUSG00000033849","B3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2"
"74","chr6",99909534,99909768,235,"*","Merged-chr6-99909650-2",0,"+",NA,"Distal Intergenic",6,99722105,99726392,4288,2,"50501","uc009dbv.1",-183142,"ENSMUSG00000030069","Prok2","prokineticin 2"
"75","chr7",30322934,30323250,317,"*","Merged-chr7-30323096-14",0,"+",NA,"Promoter (<=1kb)",7,30321409,30322375,967,2,"68332","uc009ged.1",-559,"ENSMUSG00000074211","Sdhaf1","succinate dehydrogenase complex assembly factor 1"
"76","chr10",19333473,19333823,351,"*","Merged-chr10-19333654-15",0,"+",NA,"Distal Intergenic",10,19356539,19358604,2066,1,"94222","uc007ene.1",-22716,"ENSMUSG00000045591","Olig3","oligodendrocyte transcription factor 3"
"77","chr16",57317784,57318418,635,"*","Merged-chr16-57318126-31",0,"+",NA,"Exon (uc007zng.2/66497, exon 3 of 10)",16,57269309,57292851,23543,2,"71027","uc007znf.1",-24933,"ENSMUSG00000022753","Tmem30c","transmembrane protein 30C"
"78","chr6",67184614,67185032,419,"*","Merged-chr6-67184785-39",0,"+",NA,"Distal Intergenic",6,67266979,67274010,7032,1,"66870","uc009cfh.1",-81947,"ENSMUSG00000036371","Serbp1","serpine1 mRNA binding protein 1"
"79","chr12",116315329,116315957,629,"*","Merged-chr12-116315725-53",0,"+",NA,"Intron (uc007phn.1/52635, intron 1 of 24)",12,116347726,116373098,25373,1,"52635","uc007phq.1",-31769,"ENSMUSG00000021171","Esyt2","extended synaptotagmin-like protein 2"
"80","chr18",70053238,70053657,420,"*","Merged-chr18-70053424-8",0,"+",NA,"Promoter (<=1kb)",18,69979131,70053588,74458,2,"80718","uc008fnz.2",0,"ENSMUSG00000024511","Rab27b","RAB27B, member RAS oncogene family"
"81","chr9",11513779,11514271,493,"*","Merged-chr9-11513974-36",0,"+",NA,"Distal Intergenic",9,9660891,10904775,1243885,2,"244682","uc012goa.1",-609004,"ENSMUSG00000039488","Cntn5","contactin 5"
"82","chr2",38987775,38988518,744,"*","Merged-chr2-38988240-32",0,"+",NA,"Distal Intergenic",2,38998309,39001584,3276,1,"76646","uc008jnx.2",-9791,"ENSMUSG00000035295","Wdr38","WD repeat domain 38"
"83","chr1",39280936,39281437,502,"*","Merged-chr1-39281232-20",0,"+",NA,"Intron (uc007atd.2/18143, intron 2 of 20)",1,39367851,39371366,3516,1,"114641","uc007ate.2",-86414,"ENSMUSG00000073702","Rpl31","ribosomal protein L31"
"84","chr18",24039511,24039877,367,"*","Merged-chr18-24039685-13",0,"+",NA,"Distal Intergenic",18,24012267,24020771,8505,2,"59057","uc008egn.1",-18740,"ENSMUSG00000051469","Zfp24","zinc finger protein 24"
"85","chr15",61423026,61423409,384,"*","Merged-chr15-61423219-20",0,"+",NA,"Distal Intergenic",15,61534676,61739217,204542,2,"432956","uc007vye.1",315808,"ENSMUSG00000116031","D030024E09Rik","RIKEN cDNA D030024E09 gene"
"86","chr17",63356107,63356633,527,"*","Merged-chr17-63356437-30",0,"+",NA,"Intron (uc008dfj.3/50758, intron 3 of 5)",17,63305679,63312973,7295,2,"414079","uc057kyi.1",-43134,"ENSMUSG00000090565","4930405O22Rik","RIKEN cDNA 4930405O22 gene"
"87","chr7",128376164,128376622,459,"*","Merged-chr7-128376440-37",0,"+",NA,"Intron (uc009jyw.1/67865, intron 4 of 4)",7,128373625,128418172,44548,2,"67865","uc009jyw.1",41550,"ENSMUSG00000030844","Rgs10","regulator of G-protein signalling 10"
"88","chr1",191579582,191579824,243,"*","Merged-chr1-191579701-24",0,"+",NA,"Promoter (3-4kb)",1,191575636,191623690,48055,1,"77065","uc007ecr.2",3946,"ENSMUSG00000037461","Ints7","integrator complex subunit 7"
"89","chr6",34494927,34495424,498,"*","Merged-chr6-34495216-31",0,"+",NA,"Intron (uc009bhg.1/12183, intron 2 of 2)",6,34476356,34505610,29255,1,"12183","uc009bhg.1",18571,"ENSMUSG00000038871","Bpgm","2,3-bisphosphoglycerate mutase"
"90","chr5",29195534,29196204,671,"*","Merged-chr5-29195906-68",0,"+",NA,"Promoter (<=1kb)",5,29195993,29207651,11659,1,"56874","uc008wud.2",0,"ENSMUSG00000029130","Rnf32","ring finger protein 32"
"91","chr9",7176780,7177199,420,"*","Merged-chr9-7176976-53",0,"+",NA,"Promoter (<=1kb)",9,6928503,7177230,248728,2,"110350","uc009occ.1",31,"ENSMUSG00000047193","Dync2h1","dynein cytoplasmic 2 heavy chain 1"
"92","chr18",46092329,46093028,700,"*","Merged-chr18-46092706-65",0,"+",NA,"Distal Intergenic",18,45683487,46045260,361774,2,"107003","uc029tmq.1",-47069,NA,"A330093E20Rik","RIKEN cDNA A330093E20 gene"
"93","chr14",8002588,8003355,768,"*","Merged-chr14-8003012-65",0,"+",NA,"Promoter (<=1kb)",14,8002902,8056555,53654,1,"66082","uc007sen.1",0,"ENSMUSG00000025277","Abhd6","abhydrolase domain containing 6"
"94","chr16",23224606,23225710,1105,"*","Merged-chr16-23225194-112",0,"+",NA,"Promoter (<=1kb)",16,23224740,23360350,135611,1,"20440","uc007yto.2",0,"ENSMUSG00000022885","St6gal1","beta galactoside alpha 2,6 sialyltransferase 1"
"95","chr6",83437246,83437626,381,"*","Merged-chr6-83437448-19",0,"+",NA,"Promoter (4-5kb)",6,83362373,83441678,79306,2,"194388","uc009cni.3",4052,"ENSMUSG00000034832","Tet3","tet methylcytosine dioxygenase 3"
"96","chr16",93572360,93572737,378,"*","Merged-chr16-93572534-34",0,"+",NA,"Distal Intergenic",16,93583460,93603815,20356,2,"224440","uc007zzq.3",31078,"ENSMUSG00000022948","Setd4","SET domain containing 4"
"97","chr2",29689523,29689874,352,"*","Merged-chr2-29689675-19",0,"+",NA,"Intron (uc008izt.1/107746, intron 4 of 15)",2,29702193,29730612,28420,1,"107746","uc008izx.1",-12319,"ENSMUSG00000039844","Rapgef1","Rap guanine nucleotide exchange factor (GEF) 1"
"98","chr10",18407197,18407783,587,"*","Merged-chr10-18407539-30",0,"+",NA,"Promoter (<=1kb)",10,18407638,18421140,13503,1,"215819","uc007emg.1",0,"ENSMUSG00000039835","Nhsl1","NHS-like 1"
"99","chr3",144402089,144402564,476,"*","Merged-chr3-144402343-18",0,"+",NA,"Distal Intergenic",3,144434561,144435619,1059,2,"23908","uc008rpq.1",33055,"ENSMUSG00000040151","Hs2st1","heparan sulfate 2-O-sulfotransferase 1"
"100","chr2",53809061,53809426,366,"*","Merged-chr2-53809276-5",0,"+",NA,"Distal Intergenic",2,54084093,54085552,1460,2,"67874","uc008jrp.1",276126,"ENSMUSG00000075334","Rprm","reprimo, TP53 dependent G2 arrest mediator candidate"
"101","chr15",30462950,30463285,336,"*","Merged-chr15-30463100-4",0,"+",NA,"Intron (uc007vjz.2/18163, intron 2 of 22)",15,30172593,31029344,856752,1,"18163","uc011zrs.2",290357,"ENSMUSG00000022240","Ctnnd2","catenin (cadherin associated protein), delta 2"
"102","chr17",7877986,7878397,412,"*","Merged-chr17-7878189-16",0,"+",NA,"Distal Intergenic",17,7926000,7934897,8898,1,"72536","uc008air.2",-47603,"ENSMUSG00000033450","Tagap","T cell activation Rho GTPase activating protein"
"103","chr17",79916877,79917548,672,"*","Merged-chr17-79917226-25",0,"+",NA,"Distal Intergenic",17,79873401,79896123,22723,2,"56298","uc008dqh.1",-20754,"ENSMUSG00000059811","Atl2","atlastin GTPase 2"
"104","chr9",95113321,95113827,507,"*","Merged-chr9-95113538-34",0,"+",NA,"Intron (uc009ray.2/331004, intron 12 of 15)",9,95121686,95124551,2866,1,"331004","uc057maj.1",-7859,"ENSMUSG00000031129","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9"
"105","chr2",3285039,3285250,212,"*","Merged-chr2-3285142-5",0,"+",NA,"Promoter (<=1kb)",2,3284212,3328877,44666,1,"18108","uc056ziz.1",827,"ENSMUSG00000026643","Nmt2","N-myristoyltransferase 2"
"106","chr17",63405352,63405866,515,"*","Merged-chr17-63405591-44",0,"+",NA,"Intron (uc008dfj.3/50758, intron 1 of 5)",17,63045949,63451698,405750,2,"50758","uc008dfj.3",45832,"ENSMUSG00000023965","Fbxl17","F-box and leucine-rich repeat protein 17"
"107","chr13",95393293,95393734,442,"*","Merged-chr13-95393533-22",0,"+",NA,"Distal Intergenic",13,95353502,95375357,21856,2,"66549","uc007rmj.2",-17936,"ENSMUSG00000021681","Aggf1","angiogenic factor with G patch and FHA domains 1"
"108","chr12",108098239,108098656,418,"*","Merged-chr12-108098455-21",0,"+",NA,"Distal Intergenic",12,108118242,108163065,44824,2,"52690","uc011yrq.1",64409,"ENSMUSG00000056770","Setd3","SET domain containing 3"
