"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"28","chr6",129817582,129818091,510,"*","Merged-chr6-129817846-22",0,"+",NA,"Distal Intergenic",6,129766647,129775849,9203,2,"232415","uc009egs.1",-41733,"ENSMUSG00000071158","Gm156","predicted gene 156"
"29","chr11",17004979,17005398,420,"*","Merged-chr11-17005179-7",0,"+",NA,"Promoter (3-4kb)",11,16971206,17008718,37513,2,"56193","uc007ibv.2",3320,"ENSMUSG00000020120","Plek","pleckstrin"
"30","chr5",74476446,74477045,600,"*","Merged-chr5-74476772-23",0,"+",NA,"Intron (uc008xtk.3/212986, intron 3 of 8)",5,74204816,74531742,326927,2,"212986","uc008xtk.3",54697,"ENSMUSG00000062110","Scfd2","Sec1 family domain containing 2"
"31","chr16",11461556,11462009,454,"*","Merged-chr16-11461779-30",0,"+",NA,"Intron (uc029swd.1/74478, intron 13 of 20)",16,11447308,11661555,214248,1,"74478","uc007yfk.1",14248,"ENSMUSG00000071669","Snx29","sorting nexin 29"
"32","chr5",8985554,8985905,352,"*","Merged-chr5-8985734-11",0,"+",NA,"Intron (uc008wkt.1/74114, intron 6 of 17)",5,8986181,8997042,10862,2,"74114","uc008wku.1",11137,"ENSMUSG00000003623","Crot","carnitine O-octanoyltransferase"
"33","chr1",88253028,88253792,765,"*","Merged-chr1-88253408-28",0,"+",NA,"Intron (uc033fki.1/100040766, intron 31 of 41)",1,88258856,88269413,10558,2,"381280","uc011wow.1",15621,"ENSMUSG00000044783","Hjurp","Holliday junction recognition protein"
"34","chr11",53805834,53806082,249,"*","Merged-chr11-53805960-3",0,"+",NA,"Intron (uc007ixa.1/622459, intron 3 of 3)",11,53770473,53777324,6852,1,"16362","uc007iwz.2",35361,"ENSMUSG00000018899","Irf1","interferon regulatory factor 1"
"35","chr14",63377223,63377854,632,"*","Merged-chr14-63377518-21",0,"+",NA,"Intron (uc007uhq.1/12143, intron 10 of 12)",14,63372837,63417187,44351,2,"12143","uc007uhq.1",39333,"ENSMUSG00000014453","Blk","B lymphoid kinase"
"36","chr5",150262583,150263093,511,"*","Merged-chr5-150262822-29",0,"+",NA,"Promoter (2-3kb)",5,150259930,150497753,237824,1,"320365","uc009atv.2",2653,"ENSMUSG00000056602","Fry","FRY microtubule binding protein"
"37","chr14",20798645,20799095,451,"*","Merged-chr14-20798877-51",0,"+",NA,"Promoter (4-5kb)",14,20794239,20796551,2313,1,"102631887","uc007skw.1",4406,"ENSMUSG00000114241","Gm30108","predicted gene, 30108"
"38","chr4",145283471,145283890,420,"*","Merged-chr4-145283676-27",0,"+",NA,"Intron (uc008vrv.1/21941, intron 10 of 12)",4,145268976,145315147,46172,2,"21941","uc008vrv.1",31257,"ENSMUSG00000028602","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8"
"39","chr19",40639854,40640300,447,"*","Merged-chr19-40640084-33",0,"+",NA,"Intron (uc008hld.2/12495, intron 1 of 9)",19,40659770,40741602,81833,1,"12495","uc008hlf.2",-19470,"ENSMUSG00000048120","Entpd1","ectonucleoside triphosphate diphosphohydrolase 1"
"40","chr8",106017190,106017607,418,"*","Merged-chr8-106017356-24",0,"+",NA,"Intron (uc009nfa.2/66369, intron 2 of 15)",8,106009616,106011486,1871,2,"71986","uc009nez.2",-5704,"ENSMUSG00000045538","Ddx28","DEAD (Asp-Glu-Ala-Asp) box polypeptide 28"
"41","chr18",55040277,55040888,612,"*","Merged-chr18-55040581-27",0,"+",NA,"Intron (uc008eyi.1/uc008eyi.1, intron 1 of 4)",18,54944882,54992591,47710,2,"269023","uc008eyg.1",-47686,"ENSMUSG00000052713","Zfp608","zinc finger protein 608"
"42","chr19",55260669,55261214,546,"*","Merged-chr19-55260920-21",0,"+",NA,"Intron (uc008hxp.1/433256, intron 1 of 21)",19,55253369,55296628,43260,1,"433256","uc008hxp.1",7300,"ENSMUSG00000024981","Acsl5","acyl-CoA synthetase long-chain family member 5"
"43","chr13",112341883,112342219,337,"*","Merged-chr13-112342046-22",0,"+",NA,"Intron (uc011zen.1/77318, intron 5 of 5)",13,112318425,112339874,21450,1,"77318","uc007rwe.1",23458,"ENSMUSG00000049985","Ankrd55","ankyrin repeat domain 55"
"44","chr11",83540933,83541255,323,"*","Merged-chr11-83541106-19",0,"+",NA,"Distal Intergenic",11,83525778,83530518,4741,2,"20304","uc007kpi.3",-10415,"ENSMUSG00000035042","Ccl5","chemokine (C-C motif) ligand 5"
"45","chr1",165821969,165822454,486,"*","Merged-chr1-165822211-30",0,"+",NA,"Intron (uc007djn.2/12503, intron 1 of 7)",1,165788681,165871153,82473,1,"12503","uc007djr.2",33288,"ENSMUSG00000005763","Cd247","CD247 antigen"
"46","chr14",70994318,70994841,524,"*","Merged-chr14-70994576-24",0,"+",NA,"Exon (uc057kte.1/uc057kte.1, exon 1 of 2)",14,70941886,70979322,37437,1,"14586","uc007upc.1",52432,"ENSMUSG00000022103","Gfra2","glial cell line derived neurotrophic factor family receptor alpha 2"
"47","chr9",80252117,80252526,410,"*","Merged-chr9-80252331-18",0,"+",NA,"Intron (uc009qvg.2/17920, intron 10 of 32)",9,80281461,80311729,30269,1,"17920","uc009qvh.1",-28935,"ENSMUSG00000033577","Myo6","myosin VI"
"48","chr10",94036232,94036445,214,"*","Merged-chr10-94036338-4",0,"+",NA,"Promoter (<=1kb)",10,94036001,94145339,109339,1,"13998","uc011xlz.1",231,"ENSMUSG00000020021","Fgd6","FYVE, RhoGEF and PH domain containing 6"
"49","chr5",107545931,107546329,399,"*","Merged-chr5-107546120-23",0,"+",NA,"Exon (uc008ymj.2/76421, exon 5 of 6)",5,107534711,107551542,16832,1,"76421","uc012eam.1",11220,"ENSMUSG00000089798","1700028K03Rik","RIKEN cDNA 1700028K03 gene"
"50","chr6",115574215,115574517,303,"*","Merged-chr6-115574362-14",0,"+",NA,"Intron (uc009diu.1/381802, intron 8 of 11)",6,115583547,115592576,9030,2,"70291","uc009div.2",18059,"ENSMUSG00000068011","Mkrn2os","makorin, ring finger protein 2, opposite strand"
"51","chr17",6746002,6746336,335,"*","Merged-chr17-6746171-15",0,"+",NA,"Intron (uc008ahv.1/22350, intron 7 of 12)",17,6738131,6782780,44650,2,"22350","uc008ahv.1",36444,"ENSMUSG00000052397","Ezr","ezrin"
"52","chr4",147808490,147808870,381,"*","Merged-chr4-147808670-28",0,"+",NA,"Promoter (<=1kb)",4,147753974,147809788,55815,2,"100041677","uc012dpf.2",918,"ENSMUSG00000078495","Zfp984","zinc finger protein 984"
"53","chr11",97825239,97825674,436,"*","Merged-chr11-97825467-43",0,"+",NA,"Intron (uc007lew.1/16796, intron 4 of 6)",11,97840780,97843043,2264,1,"68127","uc007lex.1",-15106,"ENSMUSG00000050538","B230217C12Rik","RIKEN cDNA B230217C12 gene"
"54","chr5",105540578,105541431,854,"*","Merged-chr5-105541026-23",0,"+",NA,"Intron (uc008ylf.1/100604, intron 1 of 3)",5,105519471,105608954,89484,1,"100604","uc008ylf.1",21107,"ENSMUSG00000054720","Lrrc8c","leucine rich repeat containing 8 family, member C"
"55","chr4",135169119,135169528,410,"*","Merged-chr4-135169344-25",0,"+",NA,"Intron (uc008vgb.1/12399, intron 4 of 5)",4,135152496,135171258,18763,1,"12399","uc008vgc.1",16623,"ENSMUSG00000070691","Runx3","runt related transcription factor 3"
"56","chr3",116384399,116384769,371,"*","Merged-chr3-116384613-7",0,"+",NA,"Intron (uc008rca.1/229776, intron 4 of 15)",3,116272553,116424032,151480,2,"229776","uc008rca.1",39263,"ENSMUSG00000033502","Cdc14a","CDC14 cell division cycle 14A"
"57","chr6",8648224,8649145,922,"*","Merged-chr6-8648625-101",0,"+",NA,"Intron (uc009axx.1/15893, intron 10 of 11)",6,8630527,8758458,127932,2,"15893","uc009axx.1",109313,"ENSMUSG00000062995","Ica1","islet cell autoantigen 1"
"58","chr10",76802058,76802557,500,"*","Merged-chr10-76802342-40",0,"+",NA,"Intron (uc007fuy.2/59093, intron 1 of 11)",10,76761854,76822797,60944,2,"59093","uc007fuy.2",20240,"ENSMUSG00000001120","Pcbp3","poly(rC) binding protein 3"
"59","chr10",95973361,95973599,239,"*","Merged-chr10-95973477-5",0,"+",NA,"Intron (uc011xmf.2/216238, intron 1 of 9)",10,95940663,96045518,104856,1,"216238","uc007gwv.1",32698,"ENSMUSG00000036499","Eea1","early endosome antigen 1"
"60","chr8",115411703,115412165,463,"*","Merged-chr8-115411945-32",0,"+",NA,"Distal Intergenic",8,115703253,115706894,3642,2,"17132","uc009nof.1",294729,"ENSMUSG00000055435","Maf","avian musculoaponeurotic fibrosarcoma oncogene homolog"
"61","chr10",24639650,24640014,365,"*","Merged-chr10-24639829-10",0,"+",NA,"3' UTR",10,24595442,24598683,3242,1,"14219","uc011xbr.2",44208,"ENSMUSG00000019997","Ctgf","connective tissue growth factor"
"62","chr13",115042544,115043016,473,"*","Merged-chr13-115042812-10",0,"+",NA,"Intron (uc007rxx.2/109700, intron 2 of 28)",13,115088355,115090158,1804,2,"105083","uc007ryb.2",47142,"ENSMUSG00000042275","Pelo","pelota mRNA surveillance and ribosome rescue factor"
"63","chr6",31216462,31217021,560,"*","Merged-chr6-31216711-63",0,"+",NA,"Promoter (1-2kb)",6,31093563,31218474,124912,2,"232685","uc033ioo.1",1453,"ENSMUSG00000044471","Lncpint","long non-protein coding RNA, Trp53 induced transcript"
"64","chr19",24526962,24527732,771,"*","Merged-chr19-24527365-48",0,"+",NA,"Intron (uc008hap.1/18719, intron 1 of 14)",19,24294796,24555827,261032,2,"18719","uc008hap.1",28095,"ENSMUSG00000024867","Pip5k1b","phosphatidylinositol-4-phosphate 5-kinase, type 1 beta"
"65","chr3",89491317,89491939,623,"*","Merged-chr3-89491722-16",0,"+",NA,"Distal Intergenic",3,89520164,89672494,152331,1,"140493","uc012cso.1",-28225,"ENSMUSG00000000794","Kcnn3","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3"
"66","chr10",20119476,20119856,381,"*","Merged-chr10-20119637-31",0,"+",NA,"Intron (uc007enm.2/26408, intron 23 of 29)",10,20148920,20257538,108619,1,"17761","uc007enn.2",-29064,"ENSMUSG00000019996","Map7","microtubule-associated protein 7"
"67","chr6",119201563,119201956,394,"*","Merged-chr6-119201806-8",0,"+",NA,"Intron (uc009dlx.2/319618, intron 5 of 8)",6,118587240,119196409,609170,2,"12288","uc012eri.3",-5154,"ENSMUSG00000051331","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit"
"68","chr5",68033279,68033734,456,"*","Merged-chr5-68033501-23",0,"+",NA,"Promoter (1-2kb)",5,68031835,68166398,134564,1,"433899","uc008xqi.1",1444,"ENSMUSG00000068082","Grxcr1","glutaredoxin, cysteine rich 1"
"69","chr18",14675564,14676027,464,"*","Merged-chr18-14675814-20",0,"+",NA,"Intron (uc008ede.1/268996, intron 2 of 10)",18,14625629,14682914,57286,2,"268996","uc008ede.1",6887,"ENSMUSG00000037013","Ss18","SS18, nBAF chromatin remodeling complex subunit"
"70","chr18",53801312,53801747,436,"*","Merged-chr18-53801567-20",0,"+",NA,"Distal Intergenic",18,53685495,53744547,59053,2,"225523","uc008exz.1",-56765,"ENSMUSG00000048799","Cep120","centrosomal protein 120"
"71","chr2",71809800,71810391,592,"*","Merged-chr2-71810145-53",0,"+",NA,"Intron (uc008kbb.2/16403, intron 1 of 3)",2,71825509,71852635,27127,1,"16403","uc008kbe.1",-15118,"ENSMUSG00000027111","Itga6","integrin alpha 6"
"72","chr18",80652869,80653155,287,"*","Merged-chr18-80653014-8",0,"+",NA,"Intron (uc012bfk.1/18018, intron 7 of 9)",18,80606205,80708173,101969,2,"18018","uc012bfk.1",55018,"ENSMUSG00000033016","Nfatc1","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1"
"73","chr12",8844705,8845089,385,"*","Merged-chr12-8844937-14",0,"+",NA,"Distal Intergenic",12,8771396,8793688,22293,1,"20969","uc007nad.2",73309,"ENSMUSG00000020592","Sdc1","syndecan 1"
"74","chr6",136547131,136547390,260,"*","Merged-chr6-136547260-16",0,"+",NA,"Intron (uc009elu.1/54343, intron 1 of 2)",6,136532950,136587683,54734,1,"54343","uc009elw.1",14181,"ENSMUSG00000030213","Atf7ip","activating transcription factor 7 interacting protein"
"75","chr7",135580742,135581321,580,"*","Merged-chr7-135581080-39",0,"+",NA,"Intron (uc009kee.1/19267, intron 1 of 20)",7,135593481,135686294,92814,1,"19267","uc009kef.1",-12160,"ENSMUSG00000041836","Ptpre","protein tyrosine phosphatase, receptor type, E"
"76","chr12",118423287,118423600,314,"*","Merged-chr12-118423452-8",0,"+",NA,"Distal Intergenic",12,118518297,118530193,11897,2,"100384890","uc029ryq.1",106593,"ENSMUSG00000113875","D230030E09Rik","Riken cDNA D230030E09 gene"
"77","chr9",41082875,41083158,284,"*","Merged-chr9-41083004-6",0,"+",NA,"Intron (uc009pag.1/72828, intron 1 of 13)",9,41013641,41157494,143854,2,"72828","uc009pag.1",74336,"ENSMUSG00000032020","Ubash3b","ubiquitin associated and SH3 domain containing, B"
"78","chr10",118166089,118166454,366,"*","Merged-chr10-118166257-15",0,"+",NA,"Intron (uc007hdt.2/17245, intron 12 of 13)",10,118141787,118168999,27213,1,"17245","uc011xns.1",24302,"ENSMUSG00000020212","Mdm1","transformed mouse 3T3 cell double minute 1"
"79","chr3",79253009,79253722,714,"*","Merged-chr3-79253290-92",0,"+",NA,"Exon (uc029umu.1/70924, exon 3 of 3)",3,79212919,79253913,40995,1,"70924","uc029umu.1",40090,"ENSMUSG00000104585","4921511C10Rik","RIKEN cDNA 4921511C10 gene"
"80","chr9",79898801,79899269,469,"*","Merged-chr9-79898964-27",0,"+",NA,"Intron (uc009quy.1/70598, intron 1 of 5)",9,79817898,79961982,144085,2,"70598","uc009quz.1",62713,"ENSMUSG00000034898","Filip1","filamin A interacting protein 1"
"81","chr14",61589456,61590005,550,"*","Merged-chr14-61589696-23",0,"+",NA,"Distal Intergenic",14,61598226,61605946,7721,1,"66597","uc007ufy.3",-8221,"ENSMUSG00000035235","Trim13","tripartite motif-containing 13"
"82","chr5",91015183,91015641,459,"*","Merged-chr5-91015407-22",0,"+",NA,"Intron (uc008ybp.3/665563, intron 7 of 7)",5,91027517,91035212,7696,1,"71920","uc008ybq.1",-11876,"ENSMUSG00000035020","Epgn","epithelial mitogen"
"83","chr8",116952204,116952723,520,"*","Merged-chr8-116952526-34",0,"+",NA,"Intron (uc009nop.2/234776, intron 1 of 3)",8,116943393,116960445,17053,1,"234776","uc009nop.2",8811,"ENSMUSG00000047388","Atmin","ATM interactor"
"84","chr9",118715844,118716420,577,"*","Merged-chr9-118716150-51",0,"+",NA,"Promoter (4-5kb)",9,118711692,118901003,189312,1,"104099","uc009rzx.2",4152,"ENSMUSG00000039115","Itga9","integrin alpha 9"
"85","chr10",68137385,68137791,407,"*","Merged-chr10-68137569-23",0,"+",NA,"Promoter (<=1kb)",10,68118235,68136626,18392,2,"71371","uc007fmi.1",-759,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
"86","chr17",5798287,5798732,446,"*","Merged-chr17-5798527-14",0,"+",NA,"Promoter (<=1kb)",17,5798657,5803242,4586,1,"78512","uc029szi.1",0,"ENSMUSG00000096965","3300005D01Rik","RIKEN cDNA 3300005D01 gene"
"87","chr7",5061193,5061392,200,"*","Merged-chr7-5061292-3",0,"+",NA,"Promoter (<=1kb)",7,5062143,5079945,17803,1,"22185","uc009ezt.3",-751,"ENSMUSG00000030435","U2af2","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2"
"88","chr8",104439486,104439685,200,"*","Merged-chr8-104439585-1",0,"+",NA,"Promoter (3-4kb)",8,104417674,104443047,25374,2,"234663","uc009nao.2",3362,"ENSMUSG00000035770","Dync1li2","dynein, cytoplasmic 1 light intermediate chain 2"
"89","chr7",141008388,141008587,200,"*","Merged-chr7-141008487-1",0,"+",NA,"Promoter (2-3kb)",7,141009590,141010744,1155,2,"66141","uc009kjc.1",2157,"ENSMUSG00000025492","Ifitm3","interferon induced transmembrane protein 3"
"90","chr14",74850108,74850307,200,"*","Merged-chr14-74850207-1",0,"+",NA,"Intron (uc007uqf.1/380916, intron 2 of 19)",14,74763323,74806058,42736,2,"380916","uc007uqh.1",-44050,"ENSMUSG00000068015","Lrch1","leucine-rich repeats and calponin homology (CH) domain containing 1"
"91","chr11",5215386,5215585,200,"*","Merged-chr11-5215485-1",0,"+",NA,"Exon (uc007hwh.2/84035, exon 4 of 9)",11,5204834,5238502,33669,2,"84035","uc007hwi.1",22917,"ENSMUSG00000020393","Kremen1","kringle containing transmembrane protein 1"
"92","chr12",25155414,25155796,383,"*","Merged-chr12-25155613-40",0,"+",NA,"Distal Intergenic",12,25129174,25132274,3101,1,"432641","uc029rrm.1",26240,NA,"Gm17746","predicted gene, 17746"
"93","chr13",30912172,30912548,377,"*","Merged-chr13-30912363-13",0,"+",NA,"Intron (uc007pzc.1/66482, intron 7 of 28)",13,30877243,30925847,48605,2,"66482","uc011yxx.1",13299,"ENSMUSG00000021357","Exoc2","exocyst complex component 2"
"94","chr12",116269404,116269967,564,"*","Merged-chr12-116269685-29",0,"+",NA,"Distal Intergenic",12,116255038,116263025,7988,2,"217935","uc007phm.1",-6379,"ENSMUSG00000042050","Wdr60","WD repeat domain 60"
"95","chr16",25963628,25963827,200,"*","Merged-chr16-25963727-1",0,"+",NA,"Intron (uc007yuy.1/210530, intron 14 of 14)",16,25865677,25877144,11468,1,"22061","uc007yux.2",97951,"ENSMUSG00000022510","Trp63","transformation related protein 63"
"96","chr18",35848592,35848791,200,"*","Merged-chr18-35848691-1",0,"+",NA,"Intron (uc008emx.1/67393, intron 1 of 2)",18,35854691,35861688,6998,1,"67393","uc008emy.1",-5900,"ENSMUSG00000046668","Cxxc5","CXXC finger 5"
"97","chr1",194978187,194978483,297,"*","Merged-chr1-194978350-5",0,"+",NA,"Promoter (1-2kb)",1,194955759,194976959,21201,2,"320400","uc011wzd.1",-1228,"ENSMUSG00000097325","Gm16897","predicted gene, 16897"
"98","chr5",67437312,67437716,405,"*","Merged-chr5-67437495-24",0,"+",NA,"Distal Intergenic",5,67392147,67427799,35653,2,"666938","uc012dws.1",-9513,"ENSMUSG00000092060","Bend4","BEN domain containing 4"
"99","chr7",43399666,43400138,473,"*","Merged-chr7-43399918-26",0,"+",NA,"Distal Intergenic",7,43408280,43418349,10070,1,"243958","uc009gmo.1",-8142,"ENSMUSG00000030468","Siglecg","sialic acid binding Ig-like lectin G"
"100","chr8",94973330,94973771,442,"*","Merged-chr8-94973516-27",0,"+",NA,"Promoter (3-4kb)",8,94977109,95014196,37088,1,"14766","uc009mxm.2",-3338,"ENSMUSG00000031785","Adgrg1","adhesion G protein-coupled receptor G1"
"101","chr10",13468865,13469266,402,"*","Merged-chr10-13469041-19",0,"+",NA,"Intron (uc007eks.2/215789, intron 1 of 12)",10,13207717,13474396,266680,2,"215789","uc007eks.2",5130,"ENSMUSG00000062866","Phactr2","phosphatase and actin regulator 2"
"102","chr2",35445134,35445804,671,"*","Merged-chr2-35445506-29",0,"+",NA,"Intron (uc008jkk.3/14594, intron 1 of 8)",2,35400179,35461449,61271,2,"14594","uc008jkk.3",15645,"ENSMUSG00000035778","Ggta1","glycoprotein galactosyltransferase alpha 1, 3"
"103","chr12",111853130,111853619,490,"*","Merged-chr12-111853330-20",0,"+",NA,"Intron (uc007ped.1/21981, intron 4 of 16)",12,111828458,111844996,16539,2,"21981","uc007pec.1",-8134,"ENSMUSG00000021285","Ppp1r13b","protein phosphatase 1, regulatory subunit 13B"
"104","chr10",78399323,78399685,363,"*","Merged-chr10-78399498-14",0,"+",NA,"Downstream (<1kb)",10,78408475,78408545,71,2,"102465547","uc033fqq.1",8860,"ENSMUSG00000098376","Mir6907","microRNA 6907"
"105","chr17",74500330,74500600,271,"*","Merged-chr17-74500451-4",0,"+",NA,"Distal Intergenic",17,74489493,74500277,10785,1,"67864","uc012axg.2",10837,"ENSMUSG00000024072","Yipf4","Yip1 domain family, member 4"
"106","chr12",76312011,76312329,319,"*","Merged-chr12-76312183-20",0,"+",NA,"Intron (uc007nxz.2/108156, intron 24 of 27)",12,76324891,76334151,9261,1,"238276","uc007nya.2",-12562,"ENSMUSG00000021057","Akap5","A kinase (PRKA) anchor protein 5"
