"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"11","chr16",23144252,23144759,508,"*","Merged-chr16-23144552-50",0,"+",NA,"Promoter (1-2kb)",16,23146536,23157968,11433,1,"11450","uc007ytk.1",-1777,"ENSMUSG00000022878","Adipoq","adiponectin, C1Q and collagen domain containing"
"12","chr1",79751768,79752819,1052,"*","Merged-chr1-79752241-78",0,"+",NA,"Intron (uc007bqu.2/69368, intron 1 of 11)",1,79702262,79761769,59508,2,"69368","uc007bqu.2",8950,"ENSMUSG00000073643","Wdfy1","WD repeat and FYVE domain containing 1"
"13","chr6",148961367,148961754,388,"*","Merged-chr6-148961537-19",0,"+",NA,"Distal Intergenic",6,148921057,148946432,25376,2,"56306","uc009etr.2",-14935,"ENSMUSG00000039985","Sinhcaf","SIN3-HDAC complex associated factor"
"14","chr2",135862697,135863449,753,"*","Merged-chr2-135863064-49",0,"+",NA,"Intron (uc008mob.1/18798, intron 2 of 28)",2,135887691,135987902,100212,1,"18798","uc008moe.1",-24242,"ENSMUSG00000039943","Plcb4","phospholipase C, beta 4"
"15","chr7",110796551,110796954,404,"*","Merged-chr7-110796753-46",0,"+",NA,"Intron (uc009jfl.3/11717, intron 6 of 14)",7,110772604,110812409,39806,1,"11717","uc009jfn.3",23947,"ENSMUSG00000005686","Ampd3","adenosine monophosphate deaminase 3"
"16","chr16",32434128,32434463,336,"*","Merged-chr16-32434269-25",0,"+",NA,"Promoter (2-3kb)",16,32431230,32475065,43836,1,"13026","uc012aen.1",2898,"ENSMUSG00000005615","Pcyt1a","phosphate cytidylyltransferase 1, choline, alpha isoform"
"17","chr15",25216315,25217417,1103,"*","Merged-chr15-25216736-38",0,"+",NA,"Intron (uc007viv.1/uc007viv.1, intron 1 of 3)",15,25363277,25413764,50488,2,"70350","uc007vix.2",196347,"ENSMUSG00000045763","Basp1","brain abundant, membrane attached signal protein 1"
"18","chr9",95278404,95278817,414,"*","Merged-chr9-95278596-21",0,"+",NA,"Distal Intergenic",9,95400926,95407270,6345,2,"54371","uc009raz.2",128453,"ENSMUSG00000033350","Chst2","carbohydrate sulfotransferase 2"
"19","chr2",25828543,25828850,308,"*","Merged-chr2-25828697-14",0,"+",NA,"Distal Intergenic",2,25823153,25825537,2385,1,"77704","uc008itm.1",5390,"ENSMUSG00000023210","Lcn9","lipocalin 9"
"20","chr7",4948356,4948764,409,"*","Merged-chr7-4948568-26",0,"+",NA,"Distal Intergenic",7,4957081,4964348,7268,2,"381836","uc012exa.1",15584,"ENSMUSG00000030433","Sbk2","SH3-binding domain kinase family, member 2"
"21","chr14",14042375,14042773,399,"*","Merged-chr14-14042557-42",0,"+",NA,"Intron (uc007sgi.3/246103, intron 3 of 11)",14,14012491,14107302,94812,1,"246103","uc007sgi.3",29884,"ENSMUSG00000021738","Atxn7","ataxin 7"
"22","chr2",70809949,70810269,321,"*","Merged-chr2-70810124-9",0,"+",NA,"Intron (uc008jzt.2/228012, intron 1 of 19)",2,70712407,70825480,113074,2,"228012","uc008jzt.2",15211,"ENSMUSG00000041997","Tlk1","tousled-like kinase 1"
"23","chr7",49420894,49421579,686,"*","Merged-chr7-49421353-29",0,"+",NA,"Intron (uc057ahi.2/78286, intron 7 of 39)",7,49450760,49464929,14170,1,"78286","uc009hbl.1",-29181,"ENSMUSG00000052512","Nav2","neuron navigator 2"
"24","chr2",72282770,72283146,377,"*","Merged-chr2-72282934-17",0,"+",NA,"Promoter (2-3kb)",2,72285637,72389839,104203,1,"65964","uc008kbs.2",-2491,"ENSMUSG00000004085","Map3k20","mitogen-activated protein kinase kinase kinase 20"
"25","chr9",15526019,15526287,269,"*","Merged-chr9-15526156-7",0,"+",NA,"Intron (uc009ogb.2/170748, intron 2 of 2)",9,15505218,15545260,40043,1,"170748","uc009ogc.2",20801,"ENSMUSG00000058173","Smco4","single-pass membrane protein with coiled-coil domains 4"
"26","chr2",164081685,164081922,238,"*","Merged-chr2-164081803-8",0,"+",NA,"Intron (uc008ntt.1/58231, intron 2 of 10)",2,164074178,164155521,81344,1,"58231","uc008ntt.1",7507,"ENSMUSG00000018209","Stk4","serine/threonine kinase 4"
"27","chrX",57184927,57185294,368,"*","Merged-chrX-57185087-24",0,"+",NA,"Distal Intergenic",20,57200637,57204378,3742,1,"100502842","uc009tha.3",-15343,"ENSMUSG00000085808","Gm14718","predicted gene 14718"
"28","chr1",132038728,132039221,494,"*","Merged-chr1-132038967-32",0,"+",NA,"Promoter (2-3kb)",1,132036783,132041928,5146,2,"213006","uc011wrt.1",2707,"ENSMUSG00000059149","Mfsd4a","major facilitator superfamily domain containing 4A"
"29","chr9",14199940,14200852,913,"*","Merged-chr9-14200294-59",0,"+",NA,"Distal Intergenic",9,14276301,14326134,49834,1,"75747","uc009oej.1",-75449,"ENSMUSG00000032009","Sesn3","sestrin 3"
"30","chr2",68881984,68882400,417,"*","Merged-chr2-68882205-16",0,"+",NA,"Intron (uc008jxs.1/241447, intron 1 of 9)",2,68861557,69111290,249734,1,"241447","uc057ldf.1",20427,"ENSMUSG00000027035","Cers6","ceramide synthase 6"
"31","chr11",83828579,83829021,443,"*","Merged-chr11-83828814-21",0,"+",NA,"Distal Intergenic",11,83850869,83905917,55049,1,"21410","uc007kpx.2",-21848,"ENSMUSG00000020679","Hnf1b","HNF1 homeobox B"
"32","chr5",52908188,52908613,426,"*","Merged-chr5-52908402-27",0,"+",NA,"Distal Intergenic",5,52834135,52866734,32600,1,"52206","uc008xkx.1",74053,"ENSMUSG00000029176","Anapc4","anaphase promoting complex subunit 4"
"33","chr8",34947955,34948493,539,"*","Merged-chr8-34948236-16",0,"+",NA,"Intron (uc009lkv.1/21951, intron 1 of 26)",8,34829179,34965690,136512,2,"21951","uc009lkv.1",17197,"ENSMUSG00000031529","Tnks","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"
"34","chr9",103332691,103333115,425,"*","Merged-chr9-103332910-23",0,"+",NA,"Promoter (4-5kb)",9,103327810,103336913,9104,1,"235559","uc009rgm.1",4881,"ENSMUSG00000032555","Topbp1","topoisomerase (DNA) II binding protein 1"
"35","chr9",70484691,70485501,811,"*","Merged-chr9-70485119-27",0,"+",NA,"Intron (uc009qob.1/93836, intron 2 of 14)",9,70425429,70503354,77926,2,"93836","uc009qob.1",17853,"ENSMUSG00000032217","Rnf111","ring finger 111"
"36","chr17",79578426,79579080,655,"*","Merged-chr17-79578807-24",0,"+",NA,"Distal Intergenic",17,79614900,79682152,67253,1,"381110","uc008dpy.1",-35820,"ENSMUSG00000036368","Rmdn2","regulator of microtubule dynamics 2"
"37","chr10",71246861,71247615,755,"*","Merged-chr10-71247188-37",0,"+",NA,"Distal Intergenic",10,71225477,71238273,12797,2,"21780","uc007fon.1",-8588,"ENSMUSG00000003923","Tfam","transcription factor A, mitochondrial"
"38","chr7",83852393,83853093,701,"*","Merged-chr7-83852721-40",0,"+",NA,"Distal Intergenic",7,83880495,83884341,3847,2,"80889","uc009idw.1",31248,"ENSMUSG00000070462","Tlnrd1","talin rod domain containing 1"
"39","chr11",113612096,113612452,357,"*","Merged-chr11-113612276-39",0,"+",NA,"Intron (uc007meo.1/69806, intron 1 of 7)",11,113619481,113625366,5886,1,"20606","uc011yha.2",-7029,"ENSMUSG00000047904","Sstr2","somatostatin receptor 2"
"40","chr16",24859699,24860011,313,"*","Merged-chr16-24859863-8",0,"+",NA,"Intron (uc007yue.2/210126, intron 9 of 12)",16,24973728,24992578,18851,1,"210126","uc007yuj.2",-113717,"ENSMUSG00000033306","Lpp","LIM domain containing preferred translocation partner in lipoma"
"41","chr11",32061861,32062312,452,"*","Merged-chr11-32062095-48",0,"+",NA,"Distal Intergenic",11,32095259,32101228,5970,2,"104692","uc056ykj.1",38916,"ENSMUSG00000086386","Gm12108","predicted gene 12108"
"42","chr2",72281973,72282750,778,"*","Merged-chr2-72282447-88",0,"+",NA,"Promoter (2-3kb)",2,72285637,72389839,104203,1,"65964","uc008kbs.2",-2887,"ENSMUSG00000004085","Map3k20","mitogen-activated protein kinase kinase kinase 20"
"43","chr15",64173399,64173960,562,"*","Merged-chr15-64173635-34",0,"+",NA,"Intron (uc007vzh.2/13196, intron 3 of 28)",15,63929094,64060448,131355,2,"223601","uc007vzg.2",-112951,"ENSMUSG00000022378","Fam49b","family with sequence similarity 49, member B"
"44","chr3",85629926,85630378,453,"*","Merged-chr3-85630133-19",0,"+",NA,"Intron (uc008pqr.1/229487, intron 9 of 11)",3,85660063,85673988,13926,2,"229488","uc008pqu.2",43610,"ENSMUSG00000051000","Fam160a1","family with sequence similarity 160, member A1"
"45","chr7",30322934,30323250,317,"*","Merged-chr7-30323096-14",0,"+",NA,"Promoter (<=1kb)",7,30321409,30322375,967,2,"68332","uc009ged.1",-559,"ENSMUSG00000074211","Sdhaf1","succinate dehydrogenase complex assembly factor 1"
"46","chr6",67184614,67185032,419,"*","Merged-chr6-67184785-39",0,"+",NA,"Distal Intergenic",6,67266979,67274010,7032,1,"66870","uc009cfh.1",-81947,"ENSMUSG00000036371","Serbp1","serpine1 mRNA binding protein 1"
"47","chr12",116315329,116315957,629,"*","Merged-chr12-116315725-53",0,"+",NA,"Intron (uc007phn.1/52635, intron 1 of 24)",12,116347726,116373098,25373,1,"52635","uc007phq.1",-31769,"ENSMUSG00000021171","Esyt2","extended synaptotagmin-like protein 2"
"48","chr7",82810846,82811494,649,"*","Merged-chr7-82811213-30",0,"+",NA,"Distal Intergenic",7,82743346,82755644,12299,2,"77800","uc029wmo.1",-55202,"ENSMUSG00000086690","4933406J10Rik","RIKEN cDNA 4933406J10 gene"
"49","chr13",113582584,113582870,287,"*","Merged-chr13-113582717-5",0,"+",NA,"Distal Intergenic",13,113592179,113618564,26386,2,"170625","uc007rxg.2",35694,"ENSMUSG00000042364","Snx18","sorting nexin 18"
"50","chr15",64155830,64156093,264,"*","Merged-chr15-64155964-10",0,"+",NA,"Intron (uc007vzh.2/13196, intron 9 of 28)",15,63929094,64060448,131355,2,"223601","uc007vzg.2",-95382,"ENSMUSG00000022378","Fam49b","family with sequence similarity 49, member B"
"51","chr2",38987775,38988518,744,"*","Merged-chr2-38988240-32",0,"+",NA,"Distal Intergenic",2,38998309,39001584,3276,1,"76646","uc008jnx.2",-9791,"ENSMUSG00000035295","Wdr38","WD repeat domain 38"
"52","chr16",17694822,17695192,371,"*","Merged-chr16-17695007-34",0,"+",NA,"Intron (uc007yls.2/94112, intron 2 of 17)",16,17651208,17722947,71740,2,"94112","uc007yls.2",27755,"ENSMUSG00000012114","Med15","mediator complex subunit 15"
"53","chr3",90592507,90592830,324,"*","Merged-chr3-90592671-3",0,"+",NA,"Promoter (2-3kb)",3,90590247,90591508,1262,1,"628324","uc012cta.1",2260,"ENSMUSG00000094018","S100a2","S100 calcium binding protein A2"
"54","chr17",63356107,63356633,527,"*","Merged-chr17-63356437-30",0,"+",NA,"Intron (uc008dfj.3/50758, intron 3 of 5)",17,63305679,63312973,7295,2,"414079","uc057kyi.1",-43134,"ENSMUSG00000090565","4930405O22Rik","RIKEN cDNA 4930405O22 gene"
"55","chr19",33264653,33264870,218,"*","Merged-chr19-33264763-3",0,"+",NA,"Intron (uc008hft.3/67795, intron 4 of 6)",19,33157112,33157201,90,1,"100628575","uc056zie.1",107541,"ENSMUSG00000106278","Mir3970","microRNA 3970"
"56","chr1",191579582,191579824,243,"*","Merged-chr1-191579701-24",0,"+",NA,"Promoter (3-4kb)",1,191575636,191623690,48055,1,"77065","uc007ecr.2",3946,"ENSMUSG00000037461","Ints7","integrator complex subunit 7"
"57","chr6",83437246,83437626,381,"*","Merged-chr6-83437448-19",0,"+",NA,"Promoter (4-5kb)",6,83362373,83441678,79306,2,"194388","uc009cni.3",4052,"ENSMUSG00000034832","Tet3","tet methylcytosine dioxygenase 3"
"58","chr18",12644851,12645245,395,"*","Merged-chr18-12645089-14",0,"+",NA,"Promoter (1-2kb)",18,12643533,12737052,93520,1,"72747","uc008ecj.2",1318,"ENSMUSG00000024424","Ttc39c","tetratricopeptide repeat domain 39C"
"59","chr9",114447635,114448049,415,"*","Merged-chr9-114447903-15",0,"+",NA,"Intron (uc009rxk.3/12091, intron 10 of 12)",9,114401078,114474379,73302,1,"12091","uc012hcb.2",46557,"ENSMUSG00000045594","Glb1","galactosidase, beta 1"
"60","chr2",29689523,29689874,352,"*","Merged-chr2-29689675-19",0,"+",NA,"Intron (uc008izt.1/107746, intron 4 of 15)",2,29702193,29730612,28420,1,"107746","uc008izx.1",-12319,"ENSMUSG00000039844","Rapgef1","Rap guanine nucleotide exchange factor (GEF) 1"
"61","chr11",115588963,115589391,429,"*","Merged-chr11-115589146-15",0,"+",NA,"Promoter (1-2kb)",11,115589055,115590543,1489,2,"260302","uc007mhz.1",1152,"ENSMUSG00000020740","Gga3","golgi associated, gamma adaptin ear containing, ARF binding protein 3"
"62","chr7",78692825,78693344,520,"*","Merged-chr7-78693122-18",0,"+",NA,"Intron (uc012fnd.1/414121, intron 5 of 10)",7,78581066,78718220,137155,2,"414121","uc012fnd.1",24876,"ENSMUSG00000059146","E430016F16Rik","RIKEN cDNA E430016F16 gene"
"63","chr7",115430097,115430464,368,"*","Merged-chr7-115430253-20",0,"+",NA,"Distal Intergenic",7,115470872,115801609,330738,2,"20679","uc009jin.2",371145,"ENSMUSG00000051910","Sox6","SRY (sex determining region Y)-box 6"
"64","chrY",1116162,1116697,536,"*","Merged-chrY-1116441-17",0,"+",NA,"Intron (uc009uzh.1/22290, intron 22 of 24)",21,1055764,1058868,3105,2,"22109","uc009uze.1",-57294,"ENSMUSG00000091749","Tspy-ps","testis specific protein-Y encoded, pseudogene"
"65","chr11",64116354,64117203,850,"*","Merged-chr11-64116814-48",0,"+",NA,"Distal Intergenic",11,64079484,64083259,3776,1,"66456","uc007jkq.2",36870,"ENSMUSG00000087497","2810001G20Rik","RIKEN cDNA 2810001G20 gene"
"66","chrX",134804219,134804709,491,"*","Merged-chrX-134804510-14",0,"+",NA,"Promoter (4-5kb)",20,134791453,134809221,17769,2,"67416","uc009ugp.2",4512,"ENSMUSG00000033436","Armcx2","armadillo repeat containing, X-linked 2"
"67","chr17",63405352,63405866,515,"*","Merged-chr17-63405591-44",0,"+",NA,"Intron (uc008dfj.3/50758, intron 1 of 5)",17,63045949,63451698,405750,2,"50758","uc008dfj.3",45832,"ENSMUSG00000023965","Fbxl17","F-box and leucine-rich repeat protein 17"
"68","chr16",89973611,89973974,364,"*","Merged-chr16-89973784-12",0,"+",NA,"Promoter (<=1kb)",16,89787111,89974699,187589,2,"21844","uc007zvv.2",725,"ENSMUSG00000002489","Tiam1","T cell lymphoma invasion and metastasis 1"
"69","chr11",4661251,4661759,509,"*","Merged-chr11-4661528-13",0,"+",NA,"Intron (uc007hva.3/75452, intron 8 of 19)",11,4637793,4683385,45593,1,"75452","uc011xqz.3",23458,"ENSMUSG00000020412","Ascc2","activating signal cointegrator 1 complex subunit 2"
"70","chr13",95393293,95393734,442,"*","Merged-chr13-95393533-22",0,"+",NA,"Distal Intergenic",13,95353502,95375357,21856,2,"66549","uc007rmj.2",-17936,"ENSMUSG00000021681","Aggf1","angiogenic factor with G patch and FHA domains 1"
"71","chr6",33260996,33261464,469,"*","Merged-chr6-33261248-23",0,"+",NA,"Intron (uc009bgq.1/20336, intron 1 of 6)",6,33249150,33972943,723794,1,"20336","uc009bgt.2",11846,"ENSMUSG00000029763","Exoc4","exocyst complex component 4"
"72","chr8",40584293,40585094,802,"*","Merged-chr8-40584789-43",0,"+",NA,"Intron (uc009lmz.1/54384, intron 6 of 13)",8,40550159,40634792,84634,2,"54384","uc009lmz.1",49698,"ENSMUSG00000039431","Mtmr7","myotubularin related protein 7"
"73","chr4",119932638,119933055,418,"*","Merged-chr4-119932836-11",0,"+",NA,"Intron (uc008una.1/16656, intron 1 of 8)",4,119814678,120135411,320734,1,"16656","uc008una.1",117960,"ENSMUSG00000028634","Hivep3","human immunodeficiency virus type I enhancer binding protein 3"
"74","chr17",13479707,13480120,414,"*","Merged-chr17-13479919-17",0,"+",NA,"Distal Intergenic",17,13521456,13528434,6979,1,"272667","uc008amk.2",-41336,"ENSMUSG00000079711","Smok4a","sperm motility kinase 4A"
"75","chr7",24445454,24445987,534,"*","Merged-chr7-24445764-20",0,"+",NA,"Promoter (<=1kb)",7,24431926,24445682,13757,2,"210145","uc009fpp.1",0,"ENSMUSG00000062028","Irgc1","immunity-related GTPase family, cinema 1"
"76","chr7",116715142,116715946,805,"*","Merged-chr7-116715582-45",0,"+",NA,"Distal Intergenic",7,116504369,116540588,36220,1,"53322","uc009jjk.3",210773,"ENSMUSG00000030659","Nucb2","nucleobindin 2"
"77","chr9",51238817,51239260,444,"*","Merged-chr9-51239066-41",0,"+",NA,"3' UTR",9,51213690,51240079,26390,1,"18985","uc009plg.1",25127,"ENSMUSG00000032053","Pou2af1","POU domain, class 2, associating factor 1"
"78","chr4",63486449,63487115,667,"*","Merged-chr4-63486767-20",0,"+",NA,"Intron (uc008tgl.1/73750, intron 1 of 8)",4,63414910,63495951,81042,2,"73750","uc008tgl.1",8836,"ENSMUSG00000039137","Whrn","whirlin"
"79","chr13",43784908,43785410,503,"*","Merged-chr13-43785178-35",0,"+",NA,"Promoter (<=1kb)",13,43785112,43803133,18022,1,"12522","uc007qgk.3",0,"ENSMUSG00000015396","Cd83","CD83 antigen"
"80","chr3",38283660,38284038,379,"*","Merged-chr3-38283861-14",0,"+",NA,"Distal Intergenic",3,38203151,38208119,4969,2,"71342","uc029ulo.1",-75541,"ENSMUSG00000106002","5430434I15Rik","RIKEN cDNA 5430434I15 gene"
"81","chr10",77939093,77939701,609,"*","Merged-chr10-77939444-16",0,"+",NA,"Promoter (<=1kb)",10,77916058,77938142,22085,2,"28240","uc007fwm.1",-951,"ENSMUSG00000009292","Trpm2","transient receptor potential cation channel, subfamily M, member 2"
"82","chr14",99449079,99450461,1383,"*","Merged-chr14-99449719-57",0,"+",NA,"Distal Intergenic",14,99298691,99313412,14722,1,"12224","uc007uvg.2",150388,"ENSMUSG00000005148","Klf5","Kruppel-like factor 5"
"83","chr7",16001694,16002251,558,"*","Merged-chr7-16001989-41",0,"+",NA,"Promoter (2-3kb)",7,15971262,15999495,28234,2,"243842","uc009fgu.1",-2199,"ENSMUSG00000070808","Bicra","BRD4 interacting chromatin remodeling complex associated protein"
"84","chr10",67098451,67098777,327,"*","Merged-chr10-67098623-29",0,"+",NA,"Promoter (1-2kb)",10,67009189,67096988,87800,2,"28193","uc011xfn.2",-1463,"ENSMUSG00000019873","Reep3","receptor accessory protein 3"
"85","chr11",101194679,101195104,426,"*","Merged-chr11-101194910-10",0,"+",NA,"Exon (uc011yfk.2/14055, exon 17 of 21)",11,101176117,101190720,14604,1,"53321","uc007lnt.1",18562,"ENSMUSG00000017167","Cntnap1","contactin associated protein-like 1"
"86","chr15",58731954,58732890,937,"*","Merged-chr15-58732350-53",0,"+",NA,"Distal Intergenic",15,58782269,58823427,41159,2,"74868","uc007vto.1",90537,"ENSMUSG00000062373","Tmem65","transmembrane protein 65"
"87","chr3",148419445,148419972,528,"*","Merged-chr3-148419698-33",0,"+",NA,"Distal Intergenic",3,148815586,148823051,7466,2,"99633","uc008rry.1",403079,"ENSMUSG00000028184","Adgrl2","adhesion G protein-coupled receptor L2"
"88","chr8",46639892,46640138,247,"*","Merged-chr8-46640017-4",0,"+",NA,"Distal Intergenic",8,46617291,46639698,22408,1,"12367","uc009lqm.2",22601,"ENSMUSG00000031628","Casp3","caspase 3"
"89","chr18",62169185,62169539,355,"*","Merged-chr18-62169369-48",0,"+",NA,"Distal Intergenic",18,62177713,62179981,2269,2,"11555","uc008fcy.2",10442,"ENSMUSG00000045730","Adrb2","adrenergic receptor, beta 2"
"90","chr3",52790945,52791350,406,"*","Merged-chr3-52791161-46",0,"+",NA,"Distal Intergenic",3,52764600,52776654,12055,1,"329639","uc008pel.1",26345,"ENSMUSG00000102785","Gm2447","predicted gene 2447"
"91","chr12",36317130,36317528,399,"*","Merged-chr12-36317326-46",0,"+",NA,"Promoter (2-3kb)",12,36314169,36318452,4284,1,"66042","uc007njx.2",2961,"ENSMUSG00000036169","Sostdc1","sclerostin domain containing 1"
"92","chr16",38755769,38756217,449,"*","Merged-chr16-38756031-13",0,"+",NA,"Promoter (4-5kb)",16,38760735,38769054,8320,1,"56375","uc007zfl.3",-4518,"ENSMUSG00000022793","B4galt4","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4"
"93","chr1",128770719,128771143,425,"*","Merged-chr1-128770934-28",0,"+",NA,"Distal Intergenic",1,128588199,128592299,4101,2,"12767","uc007clt.1",-178420,"ENSMUSG00000045382","Cxcr4","chemokine (C-X-C motif) receptor 4"
"94","chr1",92086134,92087275,1142,"*","Merged-chr1-92086703-67",0,"+",NA,"Intron (uc007cbg.3/208727, intron 2 of 26)",1,91928779,92006855,78077,2,"208727","uc007cbe.3",-79279,"ENSMUSG00000026313","Hdac4","histone deacetylase 4"
"95","chr5",150840212,150840874,663,"*","Merged-chr5-150840546-64",0,"+",NA,"Distal Intergenic",5,150756303,150797422,41120,1,"100710","uc009aui.1",83909,"ENSMUSG00000034021","Pds5b","PDS5 cohesin associated factor B"
"96","chr10",13060062,13060409,348,"*","Merged-chr10-13060225-45",0,"+",NA,"Promoter (<=1kb)",10,13060504,13128996,68493,1,"22634","uc011xaf.1",-95,"ENSMUSG00000019817","Plagl1","pleiomorphic adenoma gene-like 1"
"97","chr7",76047768,76048257,490,"*","Merged-chr7-76048040-27",0,"+",NA,"Distal Intergenic",7,76229887,77124698,894812,1,"244071","uc012fnc.1",-181630,"ENSMUSG00000025754","Agbl1","ATP/GTP binding protein-like 1"
"98","chr1",138570943,138571460,518,"*","Merged-chr1-138571231-16",0,"+",NA,"Intron (uc007cvn.2/59125, intron 1 of 9)",1,138483837,138619757,135921,2,"59125","uc007cvn.2",48297,"ENSMUSG00000026393","Nek7","NIMA (never in mitosis gene a)-related expressed kinase 7"
"99","chr2",60370107,60370659,553,"*","Merged-chr2-60370406-27",0,"+",NA,"Exon (uc008juf.1/uc008juf.1, exon 6 of 6)",2,60293760,60383231,89472,2,"17076","uc008jud.1",12572,"ENSMUSG00000026980","Ly75","lymphocyte antigen 75"
"100","chr3",121723080,121723780,701,"*","Merged-chr3-121723396-86",0,"+",NA,"Promoter (<=1kb)",3,121723537,121735052,11516,1,"14066","uc008ree.2",0,"ENSMUSG00000028128","F3","coagulation factor III"
"101","chr8",77292490,77293053,564,"*","Merged-chr8-77292720-71",0,"+",NA,"Intron (uc009mhm.1/78514, intron 19 of 22)",8,77517056,77518578,1523,1,"70345","uc012ggf.1",-224003,"ENSMUSG00000097882","0610038B21Rik","RIKEN cDNA 0610038B21 gene"
"102","chr4",141183818,141184281,464,"*","Merged-chr4-141184066-30",0,"+",NA,"Intron (uc008vnz.2/213499, intron 4 of 9)",4,141213956,141220114,6159,1,"76166","uc012doa.1",-29675,"ENSMUSG00000073733","Rsg1","REM2 and RAB-like small GTPase 1"
"103","chr1",181257706,181257975,270,"*","Merged-chr1-181257828-3",0,"+",NA,"Distal Intergenic",1,181198847,181211978,13132,2,"226757","uc007dxg.2",-45728,"ENSMUSG00000038733","Wdr26","WD repeat domain 26"
"104","chr2",124732577,124733140,564,"*","Merged-chr2-124732800-44",0,"+",NA,"Distal Intergenic",2,124653581,124667789,14209,1,"214968","uc056zpc.1",78996,"ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"
"105","chr7",66416681,66417115,435,"*","Merged-chr7-66416875-13",0,"+",NA,"Intron (uc009hhi.3/56847, intron 3 of 12)",7,66408802,66425701,16900,2,"56847","uc009hhj.2",8586,"ENSMUSG00000015134","Aldh1a3","aldehyde dehydrogenase family 1, subfamily A3"
"106","chr2",127760564,127760972,409,"*","Merged-chr2-127760760-14",0,"+",NA,"Intron (uc008mfz.2/53885, intron 12 of 19)",2,127740732,127744547,3816,2,"53885","uc008mfy.1",-16017,"ENSMUSG00000027378","Nphp1","nephronophthisis 1 (juvenile) homolog (human)"
"107","chr6",142977988,142978325,338,"*","Merged-chr6-142978155-9",0,"+",NA,"Distal Intergenic",6,142821541,142964452,142912,2,"20449","uc009epv.1",-13536,"ENSMUSG00000030283","St8sia1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"108","chr8",79286408,79286922,515,"*","Merged-chr8-79286667-44",0,"+",NA,"Intron (uc009mim.1/109136, intron 1 of 7)",8,79266424,79294680,28257,2,"109136","uc009mim.1",7758,"ENSMUSG00000037022","Mmaa","methylmalonic aciduria (cobalamin deficiency) type A"
"109","chr5",67299919,67300514,596,"*","Merged-chr5-67300252-37",0,"+",NA,"Distal Intergenic",5,67306955,67356142,49188,1,"109108","uc008xpt.2",-6441,"ENSMUSG00000029221","Slc30a9","solute carrier family 30 (zinc transporter), member 9"
