"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"17","chr5",137305469,137305778,310,"*","Merged-chr5-137305628-4",0,"+",NA,"Promoter (1-2kb)",5,137295704,137307674,11971,2,"83701","uc009acb.2",1896,"ENSMUSG00000037364","Srrt","serrate RNA effector molecule homolog (Arabidopsis)"
"18","chr14",79526104,79526500,397,"*","Merged-chr14-79526316-23",0,"+",NA,"Intron (uc007utb.2/13709, intron 1 of 8)",14,79515674,79582491,66818,1,"13709","uc007utd.2",10430,"ENSMUSG00000036461","Elf1","E74-like factor 1"
"19","chr14",121962196,121962833,638,"*","Merged-chr14-121962567-8",0,"+",NA,"Promoter (2-3kb)",14,121952331,121965193,12863,2,"321019","uc007vaq.1",2360,"ENSMUSG00000051212","Gpr183","G protein-coupled receptor 183"
"20","chr8",78624034,78624293,260,"*","Merged-chr8-78624163-9",0,"+",NA,"Intron (uc012ggh.2/76775, intron 5 of 10)",8,78509328,78734012,224685,1,"76775","uc012ggk.2",114706,"ENSMUSG00000031684","Slc10a7","solute carrier family 10 (sodium/bile acid cotransporter family), member 7"
"21","chr19",46328920,46329219,300,"*","Merged-chr19-46329085-6",0,"+",NA,"Promoter (<=1kb)",19,46328187,46330446,2260,1,"68431","uc008htf.1",733,"ENSMUSG00000025226","Fbxl15","F-box and leucine-rich repeat protein 15"
"22","chr10",22295817,22296174,358,"*","Merged-chr10-22296009-12",0,"+",NA,"Intron (uc007epe.2/19368, intron 6 of 9)",10,22306720,22312942,6223,1,"606736","uc007epk.2",-10546,"ENSMUSG00000097352","C920009B18Rik","RIKEN cDNA C920009B18 gene"
"23","chr17",29549459,29549936,478,"*","Merged-chr17-29549704-46",0,"+",NA,"Promoter (<=1kb)",17,29549802,29606808,57007,1,"381085","uc008btd.1",0,"ENSMUSG00000042203","Tbc1d22b","TBC1 domain family, member 22B"
"24","chr15",99074157,99074356,200,"*","Merged-chr15-99074256-1",0,"+",NA,"Promoter (<=1kb)",15,99074973,99076066,1094,1,"78733","uc007xoq.2",-617,"ENSMUSG00000032783","Troap","trophinin associated protein"
"25","chr17",56131877,56132165,289,"*","Merged-chr17-56132020-2",0,"+",NA,"Promoter (1-2kb)",17,56123085,56133852,10768,2,"20359","uc008dbd.2",1687,"ENSMUSG00000001227","Sema6b","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B"
"26","chr15",100615782,100616145,364,"*","Merged-chr15-100615969-6",0,"+",NA,"Promoter (<=1kb)",15,100615662,100620761,5100,1,"23994","uc007xrt.1",120,"ENSMUSG00000000346","Dazap2","DAZ associated protein 2"
"27","chr4",11156685,11157062,378,"*","Merged-chr4-11156857-34",0,"+",NA,"Promoter (<=1kb)",4,11156441,11174377,17937,1,"60599","uc008rzb.1",244,"ENSMUSG00000028211","Trp53inp1","transformation related protein 53 inducible nuclear protein 1"
"28","chr9",44772029,44772500,472,"*","Merged-chr9-44772185-16",0,"+",NA,"Promoter (<=1kb)",9,44773009,44792714,19706,1,"76568","uc009pek.1",-509,"ENSMUSG00000002031","Ift46","intraflagellar transport 46"
"29","chr11",4848737,4849134,398,"*","Merged-chr11-4848919-5",0,"+",NA,"Promoter (<=1kb)",11,4765845,4849544,83700,2,"18016","uc007hvf.2",410,"ENSMUSG00000009073","Nf2","neurofibromin 2"
"30","chr1",136617136,136617649,514,"*","Merged-chr1-136617404-40",0,"+",NA,"Distal Intergenic",1,136624901,136630391,5491,1,"226442","uc007cuw.2",-7252,"ENSMUSG00000041483","Zfp281","zinc finger protein 281"
"31","chr5",148960051,148960465,415,"*","Merged-chr5-148960247-9",0,"+",NA,"Exon (uc009aox.1/uc009aox.1, exon 1 of 4)",5,148950250,148951658,1409,1,"71473","uc029vqt.1",9801,"ENSMUSG00000079069","8430423G03Rik","RIKEN cDNA 8430423G03 gene"
"32","chr8",94861274,94861719,446,"*","Merged-chr8-94861482-18",0,"+",NA,"Promoter (3-4kb)",8,94857450,94864242,6793,1,"20021","uc009mxe.3",3824,"ENSMUSG00000031783","Polr2c","polymerase (RNA) II (DNA directed) polypeptide C"
"33","chr2",68862470,68862702,233,"*","Merged-chr2-68862587-3",0,"+",NA,"Promoter (<=1kb)",2,68861557,69111290,249734,1,"241447","uc057ldf.1",913,"ENSMUSG00000027035","Cers6","ceramide synthase 6"
"34","chr4",48047156,48047355,200,"*","Merged-chr4-48047255-1",0,"+",NA,"Promoter (1-2kb)",4,48045305,48086446,41142,1,"18124","uc008suu.2",1851,"ENSMUSG00000028341","Nr4a3","nuclear receptor subfamily 4, group A, member 3"
"35","chr7",5062285,5062484,200,"*","Merged-chr7-5062384-2",0,"+",NA,"Promoter (<=1kb)",7,5062143,5079945,17803,1,"22185","uc009ezu.3",142,"ENSMUSG00000030435","U2af2","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2"
"36","chr1",161767287,161767486,200,"*","Merged-chr1-161767386-1",0,"+",NA,"Distal Intergenic",1,161780691,161788495,7805,2,"14103","uc007dfr.3",21009,"ENSMUSG00000000817","Fasl","Fas ligand (TNF superfamily, member 6)"
"37","chr1",167349276,167349475,200,"*","Merged-chr1-167349375-1",0,"+",NA,"Promoter (<=1kb)",1,167349991,167368530,18540,1,"56752","uc007dkx.1",-516,"ENSMUSG00000026687","Aldh9a1","aldehyde dehydrogenase 9, subfamily A1"
"38","chr2",163597813,163598012,200,"*","Merged-chr2-163597912-1",0,"+",NA,"Promoter (4-5kb)",2,163602314,163612853,10540,1,"76080","uc008ntc.1",-4302,"ENSMUSG00000017679","Ttpal","tocopherol (alpha) transfer protein-like"
"39","chr15",103339123,103339322,200,"*","Merged-chr15-103339222-1",0,"+",NA,"Promoter (<=1kb)",15,103313895,103340086,26192,2,"29813","uc007xya.1",764,"ENSMUSG00000000552","Zfp385a","zinc finger protein 385A"
"40","chr10",39401961,39402160,200,"*","Merged-chr10-39402060-1",0,"+",NA,"Intron (uc007evx.3/14360, intron 2 of 13)",10,39369799,39565381,195583,1,"14360","uc011xcv.2",32162,"ENSMUSG00000019843","Fyn","Fyn proto-oncogene"
"41","chr19",10948585,10948784,200,"*","Merged-chr19-10948684-1",0,"+",NA,"Promoter (<=1kb)",19,10941481,10949266,7786,2,"108673","uc008grj.2",482,"ENSMUSG00000024732","Ccdc86","coiled-coil domain containing 86"
"42","chr4",133887492,133888170,679,"*","Merged-chr4-133887813-60",0,"+",NA,"Promoter (<=1kb)",4,133847290,133887797,40508,2,"20111","uc008vdn.5",0,"ENSMUSG00000003644","Rps6ka1","ribosomal protein S6 kinase polypeptide 1"
"43","chr17",31277111,31277676,566,"*","Merged-chr17-31277371-45",0,"+",NA,"Promoter (<=1kb)",17,31255019,31277356,22338,2,"22092","uc008buu.2",0,"ENSMUSG00000024033","Rsph1","radial spoke head 1 homolog (Chlamydomonas)"
"44","chr9",45251397,45251706,310,"*","Merged-chr9-45251567-12",0,"+",NA,"Downstream (2-3kb)",9,45266643,45266707,65,2,"102466803","uc033jkc.1",15001,"ENSMUSG00000098361","Mir7086","microRNA 7086"
"45","chr1",182340212,182340656,445,"*","Merged-chr1-182340410-9",0,"+",NA,"Promoter (<=1kb)",1,182313102,182341606,28505,2,"67948","uc007dyb.1",950,"ENSMUSG00000047539","Fbxo28","F-box protein 28"
"46","chr3",133630525,133630907,383,"*","Merged-chr3-133630726-6",0,"+",NA,"Distal Intergenic",3,133463677,133544390,80714,2,"214133","uc012cxz.1",-86135,"ENSMUSG00000040943","Tet2","tet methylcytosine dioxygenase 2"
"47","chr17",29398022,29398262,241,"*","Merged-chr17-29398137-3",0,"+",NA,"Distal Intergenic",17,29365416,29379535,14120,1,"26382","uc008bsy.2",32606,"ENSMUSG00000024013","Fgd2","FYVE, RhoGEF and PH domain containing 2"
"48","chr6",131386576,131386851,276,"*","Merged-chr6-131386713-2",0,"+",NA,"Promoter (1-2kb)",6,131364858,131388450,23593,2,"56449","uc009eis.1",1599,"ENSMUSG00000030189","Ybx3","Y box protein 3"
"49","chr16",78575896,78576095,200,"*","Merged-chr16-78575995-1",0,"+",NA,"Promoter (<=1kb)",16,78540336,78576688,36353,2,"67102","uc007zsr.3",593,"ENSMUSG00000022864","D16Ertd472e","DNA segment, Chr 16, ERATO Doi 472, expressed"
"50","chr11",95040899,95041098,200,"*","Merged-chr11-95040998-1",0,"+",NA,"Promoter (<=1kb)",11,95026258,95041371,15114,2,"18604","uc007kzu.2",273,"ENSMUSG00000038967","Pdk2","pyruvate dehydrogenase kinase, isoenzyme 2"
"51","chr16",10843493,10843692,200,"*","Merged-chr16-10843592-1",0,"+",NA,"Intron (uc007yel.2/223970, intron 1 of 5)",16,10835059,10892966,57908,1,"223970","uc007yel.2",8434,"ENSMUSG00000037991","Rmi2","RecQ mediated genome instability 2"
"52","chr13",109237983,109238202,220,"*","Merged-chr13-109238092-3",0,"+",NA,"Intron (uc007rvg.2/238871, intron 3 of 16)",13,109260812,109933961,673150,1,"238871","uc007rvh.1",-22610,"ENSMUSG00000021699","Pde4d","phosphodiesterase 4D, cAMP specific"
"53","chr12",80115025,80115346,322,"*","Merged-chr12-80115176-7",0,"+",NA,"Promoter (2-3kb)",12,80107760,80113013,5254,2,"12192","uc007oal.1",-2012,"ENSMUSG00000021127","Zfp36l1","zinc finger protein 36, C3H type-like 1"
"54","chr4",121006670,121006915,246,"*","Merged-chr4-121006796-3",0,"+",NA,"Intron (uc008unw.2/69780, intron 1 of 9)",4,120968317,121017247,48931,2,"69780","uc008unw.2",10332,"ENSMUSG00000032870","Smap2","small ArfGAP 2"
"55","chr12",15814554,15814985,432,"*","Merged-chr12-15814780-9",0,"+",NA,"Promoter (1-2kb)",12,15791727,15816785,25059,2,"217410","uc007nbq.1",1800,"ENSMUSG00000020601","Trib2","tribbles pseudokinase 2"
"56","chr19",11048024,11048454,431,"*","Merged-chr19-11048219-7",0,"+",NA,"Promoter (2-3kb)",19,11047612,11050566,2955,2,"107350","uc008grn.3",2112,"ENSMUSG00000075010","AW112010","expressed sequence AW112010"
"57","chr19",42019102,42019587,486,"*","Merged-chr19-42019336-23",0,"+",NA,"Intron (uc008hmz.1/226122, intron 1 of 2)",19,42036038,42045110,9073,1,"56642","uc008hna.1",-16451,"ENSMUSG00000025172","Ankrd2","ankyrin repeat domain 2 (stretch responsive muscle)"
"58","chr5",107524315,107524950,636,"*","Merged-chr5-107524666-44",0,"+",NA,"Intron (uc008ymj.2/76421, intron 1 of 5)",5,107534711,107548377,13667,1,"76421","uc008ymk.1",-9761,"ENSMUSG00000089798","1700028K03Rik","RIKEN cDNA 1700028K03 gene"
"59","chr2",62352021,62352520,500,"*","Merged-chr2-62352277-29",0,"+",NA,"Exon (uc008jvg.2/13482, exon 20 of 26)",2,62317455,62326743,9289,1,"94229","uc033hnc.1",34566,"ENSMUSG00000026904","Slc4a10","solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
"60","chr19",11966250,11966608,359,"*","Merged-chr19-11966415-7",0,"+",NA,"Promoter (<=1kb)",19,11965844,11994114,28271,1,"76303","uc008gtj.1",406,"ENSMUSG00000024687","Osbp","oxysterol binding protein"
"61","chr16",38451697,38452065,369,"*","Merged-chr16-38451870-3",0,"+",NA,"Promoter (<=1kb)",16,38445399,38452689,7291,2,"11544","uc007zex.1",624,"ENSMUSG00000002844","Adprh","ADP-ribosylarginine hydrolase"
"62","chr15",75085532,75085793,262,"*","Merged-chr15-75085658-7",0,"+",NA,"Distal Intergenic",15,75108161,75111949,3789,2,"100041546","uc007wgp.1",26156,"ENSMUSG00000022584","Ly6c2","lymphocyte antigen 6 complex, locus C2"
"63","chr7",100494129,100494447,319,"*","Merged-chr7-100494327-6",0,"+",NA,"Promoter (<=1kb)",7,100493358,100499629,6272,1,"22228","uc009inb.3",771,"ENSMUSG00000033685","Ucp2","uncoupling protein 2 (mitochondrial, proton carrier)"
"64","chr11",116335267,116336027,761,"*","Merged-chr11-116335616-55",0,"+",NA,"Promoter (<=1kb)",11,116330704,116335354,4651,2,"15223","uc007mkv.2",0,"ENSMUSG00000034227","Foxj1","forkhead box J1"
"65","chr12",16171518,16172066,549,"*","Merged-chr12-16171798-43",0,"+",NA,"Distal Intergenic",12,15791727,15816785,25059,2,"217410","uc007nbq.1",-354733,"ENSMUSG00000020601","Trib2","tribbles pseudokinase 2"
"66","chr11",116412271,116412470,200,"*","Merged-chr11-116412370-1",0,"+",NA,"Promoter (<=1kb)",11,116336345,116413032,76688,2,"217340","uc007mky.2",562,"ENSMUSG00000052949","Rnf157","ring finger protein 157"
"67","chr4",40837203,40837402,200,"*","Merged-chr4-40837302-1",0,"+",NA,"Intron (uc008shw.2/14595, intron 1 of 5)",4,40850056,40850138,83,2,"100628614","uc029uqe.1",12736,"ENSMUSG00000096377","Mir5123","microRNA 5123"
"68","chr5",105062088,105062823,736,"*","Merged-chr5-105062474-83",0,"+",NA,"Distal Intergenic",5,105014153,105053561,39409,2,"76074","uc008ykv.1",-8527,"ENSMUSG00000034438","Gbp8","guanylate-binding protein 8"
"69","chr8",20514457,20514673,217,"*","Merged-chr8-20514564-4",0,"+",NA,"Distal Intergenic",8,20398899,20424814,25916,2,"381598","uc012gan.2",-89643,"ENSMUSG00000071793","2610005L07Rik","cadherin 11 pseudogene"
"70","chr11",3190233,3190508,276,"*","Merged-chr11-3190370-2",0,"+",NA,"Promoter (2-3kb)",11,3131850,3193463,61614,2,"78887","uc007hrt.1",2955,"ENSMUSG00000023764","Sfi1","Sfi1 homolog, spindle assembly associated (yeast)"
"71","chr4",59334326,59334654,329,"*","Merged-chr4-59334483-11",0,"+",NA,"Intron (uc012dew.1/634731, intron 12 of 16)",4,59331957,59362980,31024,2,"634731","uc008szu.1",28326,"ENSMUSG00000038578","Susd1","sushi domain containing 1"
"72","chr1",170871759,170871979,221,"*","Merged-chr1-170871868-2",0,"+",NA,"Promoter (3-4kb)",1,170704457,170867771,163315,2,"226641","uc007dmj.1",-3988,"ENSMUSG00000026663","Atf6","activating transcription factor 6"
"73","chr11",97945929,97946324,396,"*","Merged-chr11-97946118-9",0,"+",NA,"Intron (uc007lfc.2/72324, intron 7 of 13)",11,97923237,97986446,63210,2,"72324","uc007lfc.2",40122,"ENSMUSG00000017417","Plxdc1","plexin domain containing 1"
"74","chr13",23752257,23752691,435,"*","Merged-chr13-23752435-52",0,"+",NA,"Promoter (<=1kb)",13,23752380,23752840,461,1,"319150","uc007puu.2",0,"ENSMUSG00000069267","Hist1h3b","histone cluster 1, H3b"
"75","chr14",66196342,66196631,290,"*","Merged-chr14-66196468-7",0,"+",NA,"Intron (uc011znr.1/19229, intron 1 of 29)",14,66153257,66213552,60296,2,"19229","uc011znr.1",16921,"ENSMUSG00000059456","Ptk2b","PTK2 protein tyrosine kinase 2 beta"
"76","chr6",54096242,54096723,482,"*","Merged-chr6-54096523-11",0,"+",NA,"Intron (uc009bzo.2/69993, intron 1 of 12)",6,54039932,54301812,261881,1,"69993","uc009bzo.2",56310,"ENSMUSG00000004633","Chn2","chimerin 2"
"77","chr18",84859373,84859874,502,"*","Merged-chr18-84859622-32",0,"+",NA,"Intron (uc008fuw.1/109672, intron 1 of 4)",18,84851414,84879863,28450,1,"109672","uc008fuw.1",7959,"ENSMUSG00000024646","Cyb5a","cytochrome b5 type A (microsomal)"
"78","chr1",136616872,136617071,200,"*","Merged-chr1-136616971-1",0,"+",NA,"Distal Intergenic",1,136624901,136630391,5491,1,"226442","uc007cuw.2",-7830,"ENSMUSG00000041483","Zfp281","zinc finger protein 281"
"79","chr11",69411272,69411471,200,"*","Merged-chr11-69411371-4",0,"+",NA,"Promoter (2-3kb)",11,69398508,69413673,15166,2,"216850","uc007jqe.2",2202,"ENSMUSG00000018476","Kdm6b","KDM1 lysine (K)-specific demethylase 6B"
"80","chr19",7340894,7341093,200,"*","Merged-chr19-7340993-1",0,"+",NA,"Promoter (<=1kb)",19,7275396,7341860,66465,2,"13728","uc008gkr.2",767,"ENSMUSG00000024969","Mark2","MAP/microtubule affinity regulating kinase 2"
"81","chr11",120823236,120823435,200,"*","Merged-chr11-120823335-1",0,"+",NA,"Promoter (1-2kb)",11,120805958,120824547,18590,2,"14104","uc007mut.1",1112,"ENSMUSG00000025153","Fasn","fatty acid synthase"
"82","chr13",55362088,55362287,200,"*","Merged-chr13-55362187-1",0,"+",NA,"Promoter (<=1kb)",13,55343833,55362783,18951,2,"66890","uc007qqo.1",496,"ENSMUSG00000021484","Lman2","lectin, mannose-binding 2"
"83","chr11",87965347,87966539,1193,"*","Merged-chr11-87965934-51",0,"+",NA,"Distal Intergenic",11,87979525,87986585,7061,2,"68097","uc011ycd.1",20046,"ENSMUSG00000020483","Dynll2","dynein light chain LC8-type 2"
"84","chr9",37357602,37358156,555,"*","Merged-chr9-37357894-13",0,"+",NA,"Distal Intergenic",9,37341410,37348392,6983,2,"245902","uc009ouq.1",-9210,"ENSMUSG00000034303","Ccdc15","coiled-coil domain containing 15"
"85","chr19",3707996,3708559,564,"*","Merged-chr19-3708316-49",0,"+",NA,"Promoter (<=1kb)",19,3708333,3717881,9549,1,"72056","uc008fwt.1",0,"ENSMUSG00000035372","1810055G02Rik","RIKEN cDNA 1810055G02 gene"
"86","chrX",159829127,159829623,497,"*","Merged-chrX-159829427-31",0,"+",NA,"Intron (uc009uss.3/58194, intron 8 of 13)",20,159840468,159975920,135453,1,"58194","uc009usx.3",-10845,"ENSMUSG00000040990","Sh3kbp1","SH3-domain kinase binding protein 1"
"87","chr9",37384316,37384788,473,"*","Merged-chr9-37384536-24",0,"+",NA,"Exon (uc009our.2/72927, exon 7 of 7)",9,37367606,37386572,18967,1,"72927","uc009our.2",16710,"ENSMUSG00000046240","Hepacam","hepatocyte cell adhesion molecule"
"88","chr9",96437055,96437375,321,"*","Merged-chr9-96437210-7",0,"+",NA,"Exon (uc012gyp.1/uc012gyp.1, exon 1 of 1)",9,96470937,96478675,7739,2,"19823","uc009rcm.2",41300,"ENSMUSG00000051234","Rnf7","ring finger protein 7"
"89","chr16",33708799,33709150,352,"*","Merged-chr16-33708965-6",0,"+",NA,"Intron (uc007zah.1/77446, intron 1 of 3)",16,33684466,33768195,83730,1,"77446","uc007zai.1",24333,"ENSMUSG00000075254","Heg1","heart development protein with EGF-like domains 1"
"90","chr8",88200195,88200545,351,"*","Merged-chr8-88200364-5",0,"+",NA,"Promoter (<=1kb)",8,88199213,88259722,60510,1,"214627","uc012ghy.1",982,"ENSMUSG00000036779","Tent4b","terminal nucleotidyltransferase 4B"
"91","chr12",54696767,54697227,461,"*","Merged-chr12-54696952-12",0,"+",NA,"Promoter (<=1kb)",12,54673467,54695865,22399,2,"66266","uc011ylx.1",-902,"ENSMUSG00000054302","Eapp","E2F-associated phosphoprotein"
"92","chr1",161735582,161735840,259,"*","Merged-chr1-161735705-4",0,"+",NA,"Distal Intergenic",1,161780691,161788495,7805,2,"14103","uc007dfr.3",52655,"ENSMUSG00000000817","Fasl","Fas ligand (TNF superfamily, member 6)"
"93","chr2",166672554,166673071,518,"*","Merged-chr2-166672799-28",0,"+",NA,"Intron (uc008nyn.1/277360, intron 1 of 39)",2,166566345,166713832,147488,2,"277360","uc008nyn.1",40761,"ENSMUSG00000039621","Prex1","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1"
"94","chr10",81382293,81382663,371,"*","Merged-chr10-81382450-15",0,"+",NA,"Promoter (1-2kb)",10,81384428,81388352,3925,1,"102115","uc007ghu.2",-1765,"ENSMUSG00000078440","Dohh","deoxyhypusine hydroxylase/monooxygenase"
"95","chr1",86005166,86005387,222,"*","Merged-chr1-86005276-2",0,"+",NA,"Distal Intergenic",1,86021942,86024669,2728,1,"70060","uc007bur.2",-16555,"ENSMUSG00000026226","Spata3","spermatogenesis associated 3"
"96","chr4",32249144,32249392,249,"*","Merged-chr4-32249273-3",0,"+",NA,"Intron (uc012dbf.1/12014, intron 1 of 4)",4,32238950,32563367,324418,1,"12014","uc012dbf.1",10194,"ENSMUSG00000040270","Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2"
"97","chr15",100599857,100600435,579,"*","Merged-chr15-100600141-58",0,"+",NA,"Promoter (<=1kb)",15,100575318,100599984,24667,2,"19009","uc007xrr.1",0,"ENSMUSG00000009739","Pou6f1","POU domain, class 6, transcription factor 1"
"98","chr9",31252442,31252666,225,"*","Merged-chr9-31252553-2",0,"+",NA,"Distal Intergenic",9,31271401,31275385,3985,1,"638580","uc012gpw.2",-18735,NA,"Gm7244","predicted gene 7244"
"99","chr9",123525122,123525466,345,"*","Merged-chr9-123525269-3",0,"+",NA,"Promoter (4-5kb)",9,123529882,123592598,62717,1,"83493","uc009sgh.1",-4416,"ENSMUSG00000025240","Sacm1l","SAC1 suppressor of actin mutations 1-like (yeast)"
"100","chr9",36979747,36980049,303,"*","Merged-chr9-36979887-6",0,"+",NA,"Intron (uc009oue.3/208076, intron 3 of 12)",9,36843662,36878640,34979,1,"235180","uc009oud.1",136085,"ENSMUSG00000032118","Fez1","fasciculation and elongation protein zeta 1 (zygin I)"
"101","chr7",19843594,19844016,423,"*","Merged-chr7-19843808-18",0,"+",NA,"Distal Intergenic",7,19852003,19858355,6353,1,"100502736","uc009fnl.2",-7987,"ENSMUSG00000092216","Gm19345","predicted gene, 19345"
"102","chr4",8911081,8911280,200,"*","Merged-chr4-8911180-1",0,"+",NA,"Distal Intergenic",4,8856671,8868449,11779,1,"320790","uc012daj.2",54410,"ENSMUSG00000041235","Chd7","chromodomain helicase DNA binding protein 7"
"103","chr10",80687961,80688160,200,"*","Merged-chr10-80688060-1",0,"+",NA,"Intron (uc007geh.1/208228, intron 3 of 3)",10,80665318,80676293,10976,2,"17347","uc007gef.4",-11668,"ENSMUSG00000020190","Mknk2","MAP kinase-interacting serine/threonine kinase 2"
"104","chr7",24531578,24532037,460,"*","Merged-chr7-24531790-14",0,"+",NA,"Promoter (<=1kb)",7,24531338,24538600,7263,1,"210146","uc012ffl.1",240,"ENSMUSG00000041037","Irgq","immunity-related GTPase family, Q"
"105","chr19",32710394,32710680,287,"*","Merged-chr19-32710536-2",0,"+",NA,"Promoter (1-2kb)",19,32672563,32712298,39736,2,"67979","uc008hfo.1",1618,"ENSMUSG00000013662","Atad1","ATPase family, AAA domain containing 1"
"106","chr17",18558204,18558504,301,"*","Merged-chr17-18558353-2",0,"+",NA,"Distal Intergenic",17,18581727,18598157,16431,1,"433070","uc009vbb.1",-23223,"ENSMUSG00000091679","Vmn2r96","vomeronasal 2, receptor 96"
"107","chr18",12236984,12237187,204,"*","Merged-chr18-12237085-2",0,"+",NA,"Promoter (<=1kb)",18,12217994,12236386,18393,2,"18145","uc008ecc.1",-598,"ENSMUSG00000024413","Npc1","NPC intracellular cholesterol transporter 1"
"108","chr19",60789860,60790059,200,"*","Merged-chr19-60789959-1",0,"+",NA,"Promoter (<=1kb)",19,60761116,60790693,29578,2,"13669","uc008ibx.1",634,"ENSMUSG00000024991","Eif3a","eukaryotic translation initiation factor 3, subunit A"
"109","chr9",62828397,62829078,682,"*","Merged-chr9-62828702-59",0,"+",NA,"Distal Intergenic",9,62838787,62852002,13216,1,"76524","uc009qan.1",-9709,"ENSMUSG00000032245","Cln6","ceroid-lipofuscinosis, neuronal 6"
