"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"42","chr9",95113321,95113827,507,"*","Merged-chr9-95113538-34",0,"+",NA,"Intron (uc009ray.2/331004, intron 12 of 15)",9,95121686,95124551,2866,1,"331004","uc057maj.1",-7859,"ENSMUSG00000031129","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9"
"43","chr2",71964188,71964691,504,"*","Merged-chr2-71964438-14",0,"+",NA,"Distal Intergenic",2,71981215,72035453,54239,1,"56508","uc008kbl.2",-16524,"ENSMUSG00000049044","Rapgef4","Rap guanine nucleotide exchange factor (GEF) 4"
"44","chr2",160741943,160742496,554,"*","Merged-chr2-160742233-56",0,"+",NA,"Promoter (<=1kb)",2,160740987,160762506,21520,1,"18803","uc008nrb.1",956,"ENSMUSG00000016933","Plcg1","phospholipase C, gamma 1"
"45","chr12",108098239,108098656,418,"*","Merged-chr12-108098455-21",0,"+",NA,"Distal Intergenic",12,108118242,108163065,44824,2,"52690","uc011yrq.1",64409,"ENSMUSG00000056770","Setd3","SET domain containing 3"
"46","chr2",59616929,59617383,455,"*","Merged-chr2-59617159-6",0,"+",NA,"Promoter (4-5kb)",2,59612042,59846213,234172,1,"66860","uc008jtj.2",4887,"ENSMUSG00000035168","Tanc1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"47","chr1",36921658,36922131,474,"*","Merged-chr1-36921922-6",0,"+",NA,"Intron (uc007ard.1/56030, intron 1 of 40)",1,36792189,36939527,147339,2,"56030","uc007ard.1",17396,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"48","chr3",103641266,103641726,461,"*","Merged-chr3-103641510-13",0,"+",NA,"Intron (uc008qtd.2/54524, intron 4 of 4)",3,103576142,103627556,51415,1,"54524","uc008qtb.1",65124,"ENSMUSG00000027849","Syt6","synaptotagmin VI"
"49","chr8",56398666,56399201,536,"*","Merged-chr8-56398896-15",0,"+",NA,"Distal Intergenic",8,56465622,56484968,19347,2,"75123","uc057alj.1",85767,"ENSMUSG00000110310","4930518J21Rik","RIKEN cDNA 4930518J21 gene"
"50","chrX",59951120,59951583,464,"*","Merged-chrX-59951386-23",0,"+",NA,"Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"51","chr4",63486449,63487115,667,"*","Merged-chr4-63486767-20",0,"+",NA,"Intron (uc008tgl.1/73750, intron 1 of 8)",4,63414910,63495951,81042,2,"73750","uc008tgl.1",8836,"ENSMUSG00000039137","Whrn","whirlin"
"52","chr15",38469713,38469917,205,"*","Merged-chr15-38469814-2",0,"+",NA,"Distal Intergenic",15,38490473,38490547,75,2,"102465574","uc033gto.1",20630,"ENSMUSG00000099110","Mir6951","microRNA 6951"
"53","chr11",78246897,78247161,265,"*","Merged-chr11-78247027-5",0,"+",NA,"Promoter (1-2kb)",11,78245746,78255496,9751,1,"20316","uc007kiq.2",1151,"ENSMUSG00000002064","Sdf2","stromal cell derived factor 2"
"54","chr10",13060062,13060409,348,"*","Merged-chr10-13060225-45",0,"+",NA,"Promoter (<=1kb)",10,13060504,13128996,68493,1,"22634","uc011xaf.1",-95,"ENSMUSG00000019817","Plagl1","pleiomorphic adenoma gene-like 1"
"55","chr19",34532097,34532504,408,"*","Merged-chr19-34532299-7",0,"+",NA,"Promoter (4-5kb)",19,34492316,34527474,35159,2,"16889","uc012bkt.1",-4623,"ENSMUSG00000024781","Lipa","lysosomal acid lipase A"
"56","chr1",80855137,80855608,472,"*","Merged-chr1-80855392-26",0,"+",NA,"Distal Intergenic",1,80645706,80758553,112848,2,"210293","uc007bri.2",-96584,"ENSMUSG00000038608","Dock10","dedicator of cytokinesis 10"
"57","chr3",109782333,109782998,666,"*","Merged-chr3-109782603-31",0,"+",NA,"3' UTR",3,109574007,109685694,111688,1,"57257","uc008rah.1",208326,"ENSMUSG00000033721","Vav3","vav 3 oncogene"
"58","chr17",88757911,88758454,544,"*","Merged-chr17-88758216-29",0,"+",NA,"Exon (uc012ayp.1/16867, exon 5 of 7)",17,88716483,88774056,57574,2,"16867","uc012ayp.1",15602,"ENSMUSG00000024107","Lhcgr","luteinizing hormone/choriogonadotropin receptor"
"59","chr5",77082824,77083129,306,"*","Merged-chr5-77082994-13",0,"+",NA,"Distal Intergenic",5,77086986,77095267,8282,2,"74318","uc008xvv.2",12138,"ENSMUSG00000059325","Hopx","HOP homeobox"
"60","chr10",78594498,78594962,465,"*","Merged-chr10-78594668-32",0,"+",NA,"Promoter (2-3kb)",10,78584503,78591964,7462,2,"71709","uc007fyb.2",-2534,"ENSMUSG00000032714","Syde1","synapse defective 1, Rho GTPase, homolog 1 (C. elegans)"
"61","chr19",15902951,15903473,523,"*","Merged-chr19-15903256-12",0,"+",NA,"Downstream (1-2kb)",19,15905123,15909712,4590,2,"107272","uc008gwn.2",6239,"ENSMUSG00000024640","Psat1","phosphoserine aminotransferase 1"
"62","chr2",30647957,30648262,306,"*","Merged-chr2-30648109-4",0,"+",NA,"Distal Intergenic",2,30658164,30678011,19848,2,"665635","uc057lcj.1",29749,NA,"Gm14486","predicted gene 14486"
"63","chr1",119636812,119637248,437,"*","Merged-chr1-119636990-21",0,"+",NA,"Intron (uc007ciw.2/226352, intron 2 of 24)",1,119594824,119648617,53794,2,"226352","uc007cix.2",11369,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"64","chr17",86969596,86970058,463,"*","Merged-chr17-86969824-22",0,"+",NA,"Intron (uc008dum.1/104215, intron 2 of 4)",17,86963111,87000069,36959,1,"104215","uc008dum.1",6485,"ENSMUSG00000024143","Rhoq","ras homolog family member Q"
"65","chr13",97439486,97440111,626,"*","Merged-chr13-97439792-27",0,"+",NA,"Promoter (4-5kb)",13,97434970,97497664,62695,1,"100039691","uc011zdj.3",4516,"ENSMUSG00000078952","Lncenc1","long non-coding RNA, embryonic stem cells expressed 1"
"66","chr5",74476446,74477045,600,"*","Merged-chr5-74476772-23",0,"+",NA,"Intron (uc008xtk.3/212986, intron 3 of 8)",5,74204816,74531742,326927,2,"212986","uc008xtk.3",54697,"ENSMUSG00000062110","Scfd2","Sec1 family domain containing 2"
"67","chr13",65069989,65070451,463,"*","Merged-chr13-65070187-24",0,"+",NA,"Intron (uc007qzc.1/66631, intron 10 of 12)",13,65033058,65038004,4947,1,"238683","uc007qzb.1",36931,"ENSMUSG00000074849","Spata31d1c","spermatogenesis associated 31 subfamily D, member 1C"
"68","chr2",76421338,76421796,459,"*","Merged-chr2-76421582-29",0,"+",NA,"Intron (uc008kfa.2/99031, intron 1 of 26)",2,76406508,76600647,194140,1,"99031","uc008kfc.2",14830,"ENSMUSG00000042359","Osbpl6","oxysterol binding protein-like 6"
"69","chr14",57749614,57749925,312,"*","Merged-chr14-57749754-9",0,"+",NA,"Promoter (3-4kb)",14,57693544,57746123,52580,2,"50523","uc007udl.1",-3491,"ENSMUSG00000021959","Lats2","large tumor suppressor 2"
"70","chr3",89862165,89862451,287,"*","Merged-chr3-89862301-5",0,"+",NA,"Distal Intergenic",3,89831370,89858846,27477,1,"214547","uc008qae.2",30795,"ENSMUSG00000046280","She","src homology 2 domain-containing transforming protein E"
"71","chr8",81735725,81736338,614,"*","Merged-chr8-81736050-71",0,"+",NA,"Intron (uc009mje.2/234515, intron 3 of 24)",8,81856368,82122570,266203,1,"234515","uc009mji.2",-120030,"ENSMUSG00000037940","Inpp4b","inositol polyphosphate-4-phosphatase, type II"
"72","chr1",40033318,40033726,409,"*","Merged-chr1-40033526-12",0,"+",NA,"Distal Intergenic",1,40084768,40125225,40458,1,"16178","uc007atu.3",-51042,"ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II"
"73","chr12",3280056,3280529,474,"*","Merged-chr12-3280262-11",0,"+",NA,"Intron (uc007mwl.2/19325, intron 1 of 5)",12,3247428,3309969,62542,2,"19325","uc007mwl.2",29440,"ENSMUSG00000020671","Rab10","RAB10, member RAS oncogene family"
"74","chr16",22656659,22657386,728,"*","Merged-chr16-22657033-32",0,"+",NA,"Promoter (<=1kb)",16,22466568,22657231,190664,2,"110197","uc007ysg.3",0,"ENSMUSG00000022861","Dgkg","diacylglycerol kinase, gamma"
"75","chr17",5828147,5828656,510,"*","Merged-chr17-5828409-23",0,"+",NA,"Distal Intergenic",17,5841380,5930711,89332,1,"66616","uc008afj.1",-12724,"ENSMUSG00000002365","Snx9","sorting nexin 9"
"76","chr6",91488760,91489201,442,"*","Merged-chr6-91488939-35",0,"+",NA,"Downstream (<1kb)",6,91473751,91488458,14708,1,"74122","uc009cyc.1",15009,"ENSMUSG00000030095","Tmem43","transmembrane protein 43"
"77","chr5",147049086,147049373,288,"*","Merged-chr5-147049236-7",0,"+",NA,"Intron (uc009ant.2/140887, intron 1 of 9)",5,147016655,147076572,59918,2,"140887","uc009ant.2",27199,"ENSMUSG00000016520","Lnx2","ligand of numb-protein X 2"
"78","chr4",144998151,144999074,924,"*","Merged-chr4-144998591-35",0,"+",NA,"Intron (uc012dow.2/230895, intron 21 of 23)",4,144980298,145046405,66108,2,"230895","uc008vrr.1",47331,"ENSMUSG00000020220","Vps13d","vacuolar protein sorting 13D"
"79","chr6",125259980,125260341,362,"*","Merged-chr6-125260143-17",0,"+",NA,"Distal Intergenic",6,125265476,125287286,21811,1,"73870","uc009dug.1",-5135,"ENSMUSG00000108129","4930417O13Rik","RIKEN cDNA 4930417O13 gene"
"80","chr17",88190741,88191145,405,"*","Merged-chr17-88190968-12",0,"+",NA,"Distal Intergenic",17,88125512,88131116,5605,1,"225058","uc012ayn.1",65229,"ENSMUSG00000058869","Gm4832","predicted gene 4832"
"81","chr12",53032794,53033198,405,"*","Merged-chr12-53032976-31",0,"+",NA,"Intron (uc007nnm.1/238161, intron 9 of 13)",12,52854721,52888063,33343,1,"238161","uc007nnn.1",178073,"ENSMUSG00000061603","Akap6","A kinase (PRKA) anchor protein 6"
"82","chr16",57174605,57174922,318,"*","Merged-chr16-57174772-11",0,"+",NA,"Intron (uc007znb.2/67581, intron 15 of 17)",16,57156665,57167332,10668,2,"52633","uc007zna.1",-7273,"ENSMUSG00000022751","Nit2","nitrilase family, member 2"
"83","chr5",77301467,77301964,498,"*","Merged-chr5-77301690-13",0,"+",NA,"Intron (uc008xwc.2/56412, intron 4 of 6)",5,77294169,77310086,15918,2,"56412","uc008xwc.2",8122,"ENSMUSG00000036285","Noa1","nitric oxide associated 1"
"84","chr11",20035226,20035801,576,"*","Merged-chr11-20035595-25",0,"+",NA,"Distal Intergenic",11,20062304,20112951,50648,2,"66713","uc011xrw.1",77150,"ENSMUSG00000020152","Actr2","ARP2 actin-related protein 2"
"85","chr5",150262583,150263093,511,"*","Merged-chr5-150262822-29",0,"+",NA,"Promoter (2-3kb)",5,150259930,150497753,237824,1,"320365","uc009atv.2",2653,"ENSMUSG00000056602","Fry","FRY microtubule binding protein"
"86","chr17",48403880,48404192,313,"*","Merged-chr17-48404057-9",0,"+",NA,"Promoter (3-4kb)",17,48386885,48400580,13696,2,"18044","uc008cxq.2",-3300,"ENSMUSG00000023994","Nfya","nuclear transcription factor-Y alpha"
"87","chr2",144941223,144941803,581,"*","Merged-chr2-144941527-10",0,"+",NA,"Distal Intergenic",2,144823666,144824415,750,1,"66328","uc008mrp.1",117557,"ENSMUSG00000027431","Scp2d1","SCP2 sterol-binding domain containing 1"
"88","chr4",145283471,145283890,420,"*","Merged-chr4-145283676-27",0,"+",NA,"Intron (uc008vrv.1/21941, intron 10 of 12)",4,145268976,145315147,46172,2,"21941","uc008vrv.1",31257,"ENSMUSG00000028602","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8"
"89","chr5",105113563,105114223,661,"*","Merged-chr5-105113893-19",0,"+",NA,"Promoter (3-4kb)",5,105078394,105110292,31899,2,"236573","uc008ykw.2",-3271,"ENSMUSG00000029298","Gbp9","guanylate-binding protein 9"
"90","chr10",122194079,122194786,708,"*","Merged-chr10-122194311-33",0,"+",NA,"Distal Intergenic",10,122119697,122130558,10862,1,"100043513","uc011xpc.1",74382,"ENSMUSG00000111952","Gm4489","predicted gene 4489"
"91","chr5",121149287,121149684,398,"*","Merged-chr5-121149467-5",0,"+",NA,"Promoter (4-5kb)",5,121130533,121153733,23201,2,"19247","uc008zin.2",4049,"ENSMUSG00000043733","Ptpn11","protein tyrosine phosphatase, non-receptor type 11"
"92","chr6",136493440,136493851,412,"*","Merged-chr6-136493676-34",0,"+",NA,"Distal Intergenic",6,136518851,136561439,42589,1,"54343","uc009elu.1",-25000,"ENSMUSG00000030213","Atf7ip","activating transcription factor 7 interacting protein"
"93","chr12",103346916,103347277,362,"*","Merged-chr12-103347094-22",0,"+",NA,"Intron (uc007ove.1/65256, intron 1 of 9)",12,103321142,103338301,17160,2,"65256","uc007ovd.1",-8615,"ENSMUSG00000021200","Asb2","ankyrin repeat and SOCS box-containing 2"
"94","chr2",84347376,84348005,630,"*","Merged-chr2-84347720-20",0,"+",NA,"Intron (uc008kii.4/54598, intron 11 of 15)",2,84330626,84425266,94641,2,"54598","uc008kii.4",77261,"ENSMUSG00000059588","Calcrl","calcitonin receptor-like"
"95","chr7",114095416,114095862,447,"*","Merged-chr7-114095651-34",0,"+",NA,"Intron (uc009jhw.2/66922, intron 1 of 5)",7,114046782,114117781,71000,2,"66922","uc009jhw.2",21919,"ENSMUSG00000055723","Rras2","related RAS viral (r-ras) oncogene 2"
"96","chr15",93581653,93582088,436,"*","Merged-chr15-93581886-25",0,"+",NA,"Intron (uc007xjb.1/106042, intron 1 of 7)",15,93499114,93595891,96778,2,"106042","uc007xjb.1",13803,"ENSMUSG00000036158","Prickle1","prickle planar cell polarity protein 1"
"97","chrX",166226776,166227128,353,"*","Merged-chrX-166226942-20",0,"+",NA,"Distal Intergenic",20,166238943,166389033,150091,1,"14758","uc009uwg.2",-11815,"ENSMUSG00000031342","Gpm6b","glycoprotein m6b"
"98","chr12",82189181,82190036,856,"*","Merged-chr12-82189683-54",0,"+",NA,"Intron (uc007ocu.3/217692, intron 1 of 22)",12,82170179,82342499,172321,1,"217692","uc007ocx.1",19002,"ENSMUSG00000042700","Sipa1l1","signal-induced proliferation-associated 1 like 1"
"99","chr18",55040277,55040888,612,"*","Merged-chr18-55040581-27",0,"+",NA,"Intron (uc008eyi.1/uc008eyi.1, intron 1 of 4)",18,54944882,54992591,47710,2,"269023","uc008eyg.1",-47686,"ENSMUSG00000052713","Zfp608","zinc finger protein 608"
"100","chr1",36148761,36149640,880,"*","Merged-chr1-36149290-56",0,"+",NA,"Promoter (4-5kb)",1,36144252,36144313,62,2,"102465540","uc033fin.1",-4448,"ENSMUSG00000098752","Mir6897","microRNA 6897"
"101","chr5",66620196,66620601,406,"*","Merged-chr5-66620441-17",0,"+",NA,"Promoter (1-2kb)",5,66399622,66618817,219196,2,"11787","uc008xpd.2",-1379,"ENSMUSG00000029207","Apbb2","amyloid beta (A4) precursor protein-binding, family B, member 2"
"102","chr8",126698940,126699824,885,"*","Merged-chr8-126699390-72",0,"+",NA,"Distal Intergenic",8,126588296,126593436,5141,2,"270110","uc009nyw.2",-105504,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"103","chr17",12275593,12276234,642,"*","Merged-chr17-12275973-18",0,"+",NA,"3' UTR",17,12227621,12318660,91040,2,"26407","uc008akn.1",42426,"ENSMUSG00000014426","Map3k4","mitogen-activated protein kinase kinase kinase 4"
"104","chr7",80628720,80629310,591,"*","Merged-chr7-80629014-41",0,"+",NA,"Intron (uc009iaz.1/70461, intron 3 of 14)",7,80636017,80644384,8368,1,"100504375","uc009iba.2",-6707,"ENSMUSG00000084821","Gm15880","predicted gene 15880"
"105","chr13",53402245,53402511,267,"*","Merged-chr13-53402378-5",0,"+",NA,"Intron (uc007qnl.2/100040421, intron 4 of 7)",13,53393689,53455630,61942,1,"100040421","uc007qnn.2",8556,"ENSMUSG00000107008","Gm2762","predicted gene 2762"
"106","chr19",14695354,14695767,414,"*","Merged-chr19-14695584-43",0,"+",NA,"Distal Intergenic",19,14543703,14598183,54481,2,"21888","uc008gwm.2",-97171,"ENSMUSG00000024642","Tle4","transducin-like enhancer of split 4"
"107","chr7",35127579,35128174,596,"*","Merged-chr7-35127925-16",0,"+",NA,"Distal Intergenic",7,35119293,35121928,2636,1,"12606","uc009gjl.3",8286,"ENSMUSG00000034957","Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha"
"108","chr12",16304631,16305175,545,"*","Merged-chr12-16304947-30",0,"+",NA,"Distal Intergenic",12,16535669,16589770,54102,2,"14245","uc007nbs.2",284595,"ENSMUSG00000020593","Lpin1","lipin 1"
"109","chr15",25740006,25740659,654,"*","Merged-chr15-25740417-24",0,"+",NA,"Intron (uc007vjb.1/17909, intron 16 of 21)",15,25752910,25776432,23523,1,"17909","uc007vjd.1",-12251,"ENSMUSG00000022272","Myo10","myosin X"
