"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"24","chr7",83609953,83610301,349,"*","Merged-chr7-83610125-16",0,"+",NA,"Exon (uc009idn.1/233424, exon 14 of 19)",7,83632017,83642328,10312,1,"170460","uc009idq.1",-21716,"ENSMUSG00000046027","Stard5","StAR-related lipid transfer (START) domain containing 5"
"25","chr1",107589903,107590448,546,"*","Merged-chr1-107590197-16",0,"+",NA,"Promoter (<=1kb)",1,107590006,107606150,16145,1,"20725","uc007chr.2",0,"ENSMUSG00000026315","Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8"
"26","chr5",150894448,150894647,200,"*","Merged-chr5-150894547-1",0,"+",NA,"Distal Intergenic",5,150952607,150986981,34375,1,"16591","uc009auk.2",-57960,"ENSMUSG00000058488","Kl","klotho"
"27","chr13",9179563,9179762,200,"*","Merged-chr13-9179662-1",0,"+",NA,"Distal Intergenic",13,9168361,9173090,4730,1,"217980","uc057kpm.1",11202,"ENSMUSG00000033499","Larp4b","La ribonucleoprotein domain family, member 4B"
"28","chr3",159836298,159836509,212,"*","Merged-chr3-159836403-2",0,"+",NA,"Promoter (3-4kb)",3,159839695,159912460,72766,1,"68151","uc008rwc.1",-3186,"ENSMUSG00000028173","Wls","wntless WNT ligand secretion mediator"
"29","chr6",147546174,147546373,200,"*","Merged-chr6-147546273-1",0,"+",NA,"Intron (uc009esy.1/67015, intron 6 of 12)",6,147531401,147542835,11435,1,"67015","uc009esz.1",14773,"ENSMUSG00000030301","Ccdc91","coiled-coil domain containing 91"
"30","chr9",77418949,77419148,200,"*","Merged-chr9-77419048-1",0,"+",NA,"Distal Intergenic",9,77366412,77399416,33005,2,"70487","uc009qti.1",-19533,"ENSMUSG00000099170","5730403I07Rik","RIKEN cDNA 5730403I07 gene"
"31","chr2",91650516,91650715,200,"*","Merged-chr2-91650615-1",0,"+",NA,"Promoter (<=1kb)",2,91650118,91672325,22208,1,"228359","uc012bzl.2",398,"ENSMUSG00000027247","Arhgap1","Rho GTPase activating protein 1"
"32","chr8",69995597,69995796,200,"*","Merged-chr8-69995696-1",0,"+",NA,"Promoter (<=1kb)",8,69907069,69996384,89316,2,"234366","uc009lyg.3",588,"ENSMUSG00000036180","Gatad2a","GATA zinc finger domain containing 2A"
"33","chr17",80061454,80061653,200,"*","Merged-chr17-80061553-1",0,"+",NA,"Promoter (<=1kb)",17,80029487,80062268,32782,2,"72692","uc008dqk.2",615,"ENSMUSG00000024095","Hnrnpll","heterogeneous nuclear ribonucleoprotein L-like"
"34","chrX",135886276,135886475,200,"*","Merged-chrX-135886375-1",0,"+",NA,"Promoter (<=1kb)",20,135885851,135891081,5231,1,"70237","uc009uhx.1",425,"ENSMUSG00000072964","Bhlhb9","basic helix-loop-helix domain containing, class B9"
"35","chr1",108041138,108041434,297,"*","Merged-chr1-108041291-27",0,"+",NA,"Distal Intergenic",1,107917259,107950947,33689,1,"319596","uc011wqh.1",123879,"ENSMUSG00000100457","D830032E09Rik","RIKEN cDNA D830032E09 gene"
"36","chr8",34809982,34810193,212,"*","Merged-chr8-34810085-3",0,"+",NA,"Promoter (2-3kb)",8,34807610,34819894,12285,1,"319520","uc009lks.1",2372,"ENSMUSG00000031530","Dusp4","dual specificity phosphatase 4"
"37","chr12",3568684,3569047,364,"*","Merged-chr12-3568895-12",0,"+",NA,"Promoter (3-4kb)",12,3572391,3646786,74396,1,"13528","uc007mwu.2",-3344,"ENSMUSG00000071454","Dtnb","dystrobrevin, beta"
"38","chr14",78725368,78725567,200,"*","Merged-chr14-78725467-2",0,"+",NA,"Promoter (<=1kb)",14,78569609,78725089,155481,2,"380921","uc007uso.1",-279,"ENSMUSG00000034731","Dgkh","diacylglycerol kinase, eta"
"39","chr1",88249720,88249919,200,"*","Merged-chr1-88249819-1",0,"+",NA,"Exon (uc033fki.1/100040766, exon 28 of 42)",1,88258856,88269413,10558,2,"381280","uc011wow.1",19494,"ENSMUSG00000044783","Hjurp","Holliday junction recognition protein"
"40","chr3",90293638,90293837,200,"*","Merged-chr3-90293737-1",0,"+",NA,"Promoter (<=1kb)",3,90293184,90352552,59369,1,"229542","uc008qca.1",454,"ENSMUSG00000042390","Gatad2b","GATA zinc finger domain containing 2B"
"41","chr16",43619277,43619616,340,"*","Merged-chr16-43619426-5",0,"+",NA,"Intron (uc007zgc.1/56490, intron 6 of 6)",16,43640655,43640737,83,1,"100124467","uc012afr.1",-21039,"ENSMUSG00000076372","Mir568","microRNA 568"
"42","chr4",121023853,121024332,480,"*","Merged-chr4-121024111-11",0,"+",NA,"Distal Intergenic",4,120968317,121017247,48931,2,"69780","uc008unw.2",-6606,"ENSMUSG00000032870","Smap2","small ArfGAP 2"
"43","chr11",83039838,83040071,234,"*","Merged-chr11-83039954-4",0,"+",NA,"Promoter (<=1kb)",11,83028123,83040042,11920,2,"237887","uc007koe.3",0,"ENSMUSG00000072621","Slfn10-ps","schlafen 10, pseudogene"
"44","chr5",113815208,113815407,200,"*","Merged-chr5-113815307-2",0,"+",NA,"Downstream (2-3kb)",5,113793729,113800358,6630,2,"231633","uc008yyq.2",-14850,"ENSMUSG00000054675","Tmem119","transmembrane protein 119"
"45","chr10",42838662,42839177,516,"*","Merged-chr10-42838902-52",0,"+",NA,"Distal Intergenic",10,42860512,42960782,100271,1,"268297","uc007eza.2",-21335,"ENSMUSG00000044770","Scml4","Scm polycomb group protein like 4"
"46","chr3",52460169,52460368,200,"*","Merged-chr3-52460268-1",0,"+",NA,"Distal Intergenic",3,52516964,52550219,33256,1,"102631981","uc008pej.1",-56596,NA,"Gm30173","predicted gene, 30173"
"47","chr11",101442933,101443132,200,"*","Merged-chr11-101443032-1",0,"+",NA,"Promoter (<=1kb)",11,101442245,101445596,3352,1,"19942","uc007low.2",688,"ENSMUSG00000063316","Rpl27","ribosomal protein L27"
"48","chr7",89168012,89168211,200,"*","Merged-chr7-89168111-1",0,"+",NA,"Intron (uc009ifw.2/72759, intron 6 of 14)",7,89139721,89338787,199067,2,"72759","uc009ifw.2",170576,"ENSMUSG00000039428","Tmem135","transmembrane protein 135"
"49","chr5",142816480,142816679,200,"*","Merged-chr5-142816579-1",0,"+",NA,"Promoter (<=1kb)",5,142724605,142817387,92783,2,"231861","uc033inn.1",708,"ENSMUSG00000039477","Tnrc18","trinucleotide repeat containing 18"
"50","chr16",72350346,72350785,440,"*","Merged-chr16-72350554-25",0,"+",NA,"Distal Intergenic",16,72226383,72234327,7945,2,"319533","uc056zcr.1",-116019,"ENSMUSG00000116769","8030451O07Rik","RIKEN cDNA 8030451O07 gene"
"51","chr17",35700035,35700234,200,"*","Merged-chr17-35700134-1",0,"+",NA,"Promoter (<=1kb)",17,35681567,35700590,19024,2,"12305","uc008cih.2",356,"ENSMUSG00000003534","Ddr1","discoidin domain receptor family, member 1"
"52","chr19",46528055,46528254,200,"*","Merged-chr19-46528154-1",0,"+",NA,"Downstream (2-3kb)",19,46501648,46516455,14808,1,"93679","uc008hts.1",26407,"ENSMUSG00000025034","Trim8","tripartite motif-containing 8"
"53","chr6",129181739,129181938,200,"*","Merged-chr6-129181838-2",0,"+",NA,"Promoter (1-2kb)",6,129180615,129186535,5921,1,"93694","uc009efe.2",1124,"ENSMUSG00000030157","Clec2d","C-type lectin domain family 2, member d"
"54","chr6",47453369,47453568,200,"*","Merged-chr6-47453468-1",0,"+",NA,"Promoter (<=1kb)",6,47453904,47523804,69901,1,"26965","uc009bsz.1",-336,"ENSMUSG00000029686","Cul1","cullin 1"
"55","chr19",53389856,53390055,200,"*","Merged-chr19-53389955-1",0,"+",NA,"Promoter (<=1kb)",19,53379214,53390041,10828,2,"76479","uc008hws.1",0,"ENSMUSG00000025024","Smndc1","survival motor neuron domain containing 1"
"56","chr10",10307283,10307807,525,"*","Merged-chr10-10307543-35",0,"+",NA,"Distal Intergenic",10,10335703,10411888,76186,2,"215772","uc007eje.2",104081,"ENSMUSG00000050994","Adgb","androglobin"
"57","chr3",81036561,81037128,568,"*","Merged-chr3-81036856-27",0,"+",NA,"Promoter (<=1kb)",3,81036416,81214031,177616,1,"54635","uc008pok.1",145,"ENSMUSG00000028019","Pdgfc","platelet-derived growth factor, C polypeptide"
"58","chr17",47922182,47922479,298,"*","Merged-chr17-47922356-10",0,"+",NA,"Promoter (2-3kb)",17,47867133,47924632,57500,2,"74123","uc008cwm.2",2153,"ENSMUSG00000023991","Foxp4","forkhead box P4"
"59","chr5",137776274,137776473,200,"*","Merged-chr5-137776373-1",0,"+",NA,"Promoter (2-3kb)",5,137778918,137780107,1190,1,"69871","uc009adx.1",-2445,"ENSMUSG00000029725","Ppp1r35","protein phosphatase 1, regulatory subunit 35"
"60","chr3",81037187,81037438,252,"*","Merged-chr3-81037312-2",0,"+",NA,"Promoter (<=1kb)",3,81036416,81214031,177616,1,"54635","uc008pok.1",771,"ENSMUSG00000028019","Pdgfc","platelet-derived growth factor, C polypeptide"
"61","chr5",146949634,146949833,200,"*","Merged-chr5-146949733-1",0,"+",NA,"Promoter (<=1kb)",5,146948657,146955614,6958,1,"66596","uc009ano.3",977,"ENSMUSG00000016503","Gtf3a","general transcription factor III A"
"62","chr1",183181057,183181256,200,"*","Merged-chr1-183181156-1",0,"+",NA,"Intron (uc008icl.1/68897, intron 2 of 9)",1,183096193,183147557,51365,2,"68897","uc008ico.2",-33500,"ENSMUSG00000030768","Disp1","dispatched RND transporter family member 1"
"63","chr5",93097564,93097763,200,"*","Merged-chr5-93097663-1",0,"+",NA,"Promoter (4-5kb)",5,93093416,93181378,87963,1,"52398","uc008yea.2",4148,"ENSMUSG00000058013","Sept11","septin 11"
"64","chr10",36157948,36158571,624,"*","Merged-chr10-36158337-60",0,"+",NA,"Distal Intergenic",10,36506807,36834397,327591,1,"319415","uc007evc.2",-348236,"ENSMUSG00000044499","Hs3st5","heparan sulfate (glucosamine) 3-O-sulfotransferase 5"
"65","chr15",6523649,6523875,227,"*","Merged-chr15-6523761-2",0,"+",NA,"Distal Intergenic",15,6579847,6620608,40762,1,"23880","uc007vdi.2",-55972,"ENSMUSG00000022148","Fyb","FYN binding protein"
"66","chr17",12691643,12692235,593,"*","Merged-chr17-12692013-52",0,"+",NA,"Exon (uc008aky.1/16004, exon 40 of 48)",17,12648874,12675838,26965,2,"20517","uc008akx.2",-15805,"ENSMUSG00000023829","Slc22a1","solute carrier family 22 (organic cation transporter), member 1"
"67","chr4",63359980,63360179,200,"*","Merged-chr4-63360079-1",0,"+",NA,"Promoter (2-3kb)",4,63362449,63365877,3429,1,"18406","uc008tga.1",-2270,"ENSMUSG00000061540","Orm2","orosomucoid 2"
"68","chr5",34186964,34187163,200,"*","Merged-chr5-34187063-1",0,"+",NA,"Promoter (<=1kb)",5,34176580,34187710,11131,2,"17122","uc008xby.1",547,"ENSMUSG00000037235","Mxd4","Max dimerization protein 4"
"69","chr1",143201750,143201949,200,"*","Merged-chr1-143201849-5",0,"+",NA,"Distal Intergenic",1,143640697,143649937,9241,1,"26878","uc007cwy.2",-438748,"ENSMUSG00000033849","B3galt2","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2"
"70","chr1",88269453,88269652,200,"*","Merged-chr1-88269552-1",0,"+",NA,"Promoter (<=1kb)",1,88258856,88269413,10558,2,"381280","uc011wow.1",-40,"ENSMUSG00000044783","Hjurp","Holliday junction recognition protein"
"71","chr12",71949723,71949922,200,"*","Merged-chr12-71949822-1",0,"+",NA,"Intron (uc007nuw.2/208846, intron 12 of 14)",12,71977631,71992376,14746,1,"208846","uc007nvb.2",-27709,"ENSMUSG00000034574","Daam1","dishevelled associated activator of morphogenesis 1"
"72","chr1",194623847,194624046,200,"*","Merged-chr1-194623946-1",0,"+",NA,"Promoter (4-5kb)",1,194619829,194816869,197041,1,"18845","uc007een.2",4018,"ENSMUSG00000026640","Plxna2","plexin A2"
"73","chr7",111847160,111847359,200,"*","Merged-chr7-111847259-1",0,"+",NA,"Distal Intergenic",7,111471661,111779977,308317,2,"233733","uc009jgd.1",-67183,"ENSMUSG00000038296","Galnt18","polypeptide N-acetylgalactosaminyltransferase 18"
"74","chr5",101893556,101893755,200,"*","Merged-chr5-101893655-1",0,"+",NA,"Intron (uc008yis.2/72145, intron 36 of 66)",5,101832953,101851513,18561,2,"72145","uc008yir.2",-42043,"ENSMUSG00000043940","Wdfy3","WD repeat and FYVE domain containing 3"
"75","chr3",28244333,28244724,392,"*","Merged-chr3-28244555-21",0,"+",NA,"Distal Intergenic",3,28263214,28666449,403236,1,"665113","uc008otx.2",-18490,"ENSMUSG00000027692","Tnik","TRAF2 and NCK interacting kinase"
"76","chr10",43452158,43452748,591,"*","Merged-chr10-43452431-49",0,"+",NA,"Intron (uc011xdk.1/71365, intron 7 of 7)",10,43479140,43515417,36278,1,"331623","uc011xdl.1",-26392,"ENSMUSG00000038214","Bend3","BEN domain containing 3"
"77","chr2",129182440,129182639,200,"*","Merged-chr2-129182539-1",0,"+",NA,"Promoter (1-2kb)",2,129178148,129180673,2526,2,"100048701","uc029ueo.1",-1767,"ENSMUSG00000084826","AI847159","expressed sequence AI847159"
"78","chr11",30182377,30182576,200,"*","Merged-chr11-30182476-2",0,"+",NA,"Intron (uc007ihs.1/20742, intron 1 of 34)",11,30106843,30198257,91415,2,"20742","uc007iht.1",15681,"ENSMUSG00000020315","Sptbn1","spectrin beta, non-erythrocytic 1"
"79","chr7",45560886,45561085,200,"*","Merged-chr7-45560985-2",0,"+",NA,"Promoter (4-5kb)",7,45556044,45567321,11278,1,"66065","uc009gvz.3",4842,"ENSMUSG00000030825","Hsd17b14","hydroxysteroid (17-beta) dehydrogenase 14"
"80","chr18",56472775,56472974,200,"*","Merged-chr18-56472874-1",0,"+",NA,"Promoter (3-4kb)",18,56469267,56492330,23064,1,"107022","uc008eym.1",3508,"ENSMUSG00000001700","Gramd3","GRAM domain containing 3"
"81","chr11",97072700,97072996,297,"*","Merged-chr11-97072845-6",0,"+",NA,"Distal Intergenic",11,97066881,97068904,2024,1,"71240","uc007ldq.1",5819,"ENSMUSG00000038534","Osbpl7","oxysterol binding protein-like 7"
"82","chr11",3128847,3129087,241,"*","Merged-chr11-3128962-6",0,"+",NA,"Promoter (4-5kb)",11,3131887,3133886,2000,2,"78887","uc007hrv.1",4799,"ENSMUSG00000023764","Sfi1","Sfi1 homolog, spindle assembly associated (yeast)"
"83","chr12",110560812,110561192,381,"*","Merged-chr12-110561023-9",0,"+",NA,"Promoter (<=1kb)",12,110561298,110583075,21778,1,"26931","uc007pbn.3",-106,"ENSMUSG00000017843","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma"
"84","chr6",66471375,66471604,230,"*","Merged-chr6-66471496-4",0,"+",NA,"Distal Intergenic",6,66535468,66540991,5524,1,"56150","uc009cen.1",-63864,"ENSMUSG00000029910","Mad2l1","MAD2 mitotic arrest deficient-like 1"
"85","chr14",45387967,45388277,311,"*","Merged-chr14-45388121-2",0,"+",NA,"Promoter (<=1kb)",14,45376421,45388796,12376,2,"54342","uc007tgp.1",519,"ENSMUSG00000037722","Gnpnat1","glucosamine-phosphate N-acetyltransferase 1"
"86","chr3",87388721,87389316,596,"*","Merged-chr3-87389051-8",0,"+",NA,"Intron (uc008psb.2/229499, intron 6 of 9)",3,87376387,87402934,26548,1,"229499","uc057bqc.1",12334,"ENSMUSG00000059994","Fcrl1","Fc receptor-like 1"
"87","chr10",42848678,42849289,612,"*","Merged-chr10-42848913-29",0,"+",NA,"Distal Intergenic",10,42860512,42960782,100271,1,"268297","uc007eza.2",-11223,"ENSMUSG00000044770","Scml4","Scm polycomb group protein like 4"
"88","chr15",66824633,66824993,361,"*","Merged-chr15-66824845-11",0,"+",NA,"Intron (uc007wap.2/21819, intron 41 of 47)",15,66780819,66831829,51011,2,"20491","uc007was.2",6836,"ENSMUSG00000022372","Sla","src-like adaptor"
"89","chr10",81401217,81401416,200,"*","Merged-chr10-81401316-1",0,"+",NA,"Intron (uc007ghx.1/18029, intron 7 of 7)",10,81393064,81395079,2016,1,"72273","uc007ghw.1",8153,"ENSMUSG00000078439","Smim24","small integral membrane protein 24"
"90","chr2",25053807,25054006,200,"*","Merged-chr2-25053906-1",0,"+",NA,"Promoter (<=1kb)",2,25054379,25056875,2497,1,"56876","uc008iqa.1",-373,"ENSMUSG00000006476","Nsmf","NMDA receptor synaptonuclear signaling and neuronal migration factor"
"91","chr7",90074533,90074893,361,"*","Merged-chr7-90074700-23",0,"+",NA,"Distal Intergenic",7,90029159,90049071,19913,1,"319711","uc009igm.3",45374,"ENSMUSG00000097585","E230029C05Rik","RIKEN cDNA E230029C05 gene"
"92","chr10",111422106,111422305,200,"*","Merged-chr10-111422205-1",0,"+",NA,"Distal Intergenic",10,111473192,111495004,21813,1,"53605","uc007haa.2",-50887,"ENSMUSG00000058799","Nap1l1","nucleosome assembly protein 1-like 1"
"93","chr17",21451736,21451935,200,"*","Merged-chr17-21451835-1",0,"+",NA,"Promoter (1-2kb)",17,21450374,21465591,15218,1,"22709","uc008aqw.3",1362,"ENSMUSG00000023892","Zfp51","zinc finger protein 51"
"94","chr4",130107876,130108075,200,"*","Merged-chr4-130107975-1",0,"+",NA,"Promoter (<=1kb)",4,130107556,130128134,20579,1,"67898","uc008uyw.1",320,"ENSMUSG00000028779","Pef1","penta-EF hand domain containing 1"
"95","chr9",63123729,63123928,200,"*","Merged-chr9-63123828-1",0,"+",NA,"Distal Intergenic",9,63138164,63146980,8817,2,"207667","uc009qat.2",23052,"ENSMUSG00000022245","Skor1","SKI family transcriptional corepressor 1"
"96","chr10",75772823,75773022,200,"*","Merged-chr10-75772922-1",0,"+",NA,"Promoter (<=1kb)",10,75771233,75773374,2142,2,"13202","uc007fra.1",352,"ENSMUSG00000001666","Ddt","D-dopachrome tautomerase"
"97","chr12",107938581,107938780,200,"*","Merged-chr12-107938680-1",0,"+",NA,"Intron (uc007ozh.1/58208, intron 3 of 3)",12,107910403,108003414,93012,2,"58208","uc007ozh.1",64634,"ENSMUSG00000048251","Bcl11b","B cell leukemia/lymphoma 11B"
"98","chr15",31439523,31439722,200,"*","Merged-chr15-31439622-1",0,"+",NA,"Downstream (1-2kb)",15,31441210,31453689,12480,2,"252967","uc007vkg.1",13967,"ENSMUSG00000022236","Ropn1l","ropporin 1-like"
"99","chr1",178883893,178884092,200,"*","Merged-chr1-178883992-1",0,"+",NA,"Exon (uc007dvh.2/269152, exon 10 of 15)",1,178529125,178932857,403733,1,"269152","uc007dvh.2",354768,"ENSMUSG00000026494","Kif26b","kinesin family member 26B"
"100","chr3",87508135,87508728,594,"*","Merged-chr3-87508394-38",0,"+",NA,"Distal Intergenic",3,87525578,87531031,5454,1,"27049","uc008psg.1",-16850,"ENSMUSG00000003382","Etv3","ets variant 3"
"101","chr2",32260688,32260887,200,"*","Merged-chr2-32260787-1",0,"+",NA,"Promoter (<=1kb)",2,32255002,32260105,5104,2,"22245","uc008jes.2",-583,"ENSMUSG00000002550","Uck1","uridine-cytidine kinase 1"
"102","chr9",44021921,44022120,200,"*","Merged-chr9-44022020-1",0,"+",NA,"Distal Intergenic",9,44043384,44048579,5196,1,"21838","uc009pbl.1",-21264,"ENSMUSG00000032011","Thy1","thymus cell antigen 1, theta"
"103","chr3",137968534,137968733,200,"*","Merged-chr3-137968633-1",0,"+",NA,"Intron (uc008rmt.2/26377, intron 1 of 8)",3,137931007,137981549,50543,2,"26377","uc008rmt.2",12816,"ENSMUSG00000028159","Dapp1","dual adaptor for phosphotyrosine and 3-phosphoinositides 1"
"104","chr11",94992366,94992565,200,"*","Merged-chr11-94992465-1",0,"+",NA,"Promoter (1-2kb)",11,94991212,95006898,15687,1,"217124","uc007kzr.2",1154,"ENSMUSG00000038976","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B"
"105","chr2",167345343,167345542,200,"*","Merged-chr2-167345442-1",0,"+",NA,"Promoter (3-4kb)",2,167298444,167349178,50735,2,"56336","uc008nzm.2",3636,"ENSMUSG00000017929","B4galt5","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
"106","chr6",97924323,97924522,200,"*","Merged-chr6-97924422-1",0,"+",NA,"Intron (uc009day.1/17342, intron 1 of 1)",6,97929817,98021358,91542,1,"17342","uc009dba.2",-5295,"ENSMUSG00000035158","Mitf","melanogenesis associated transcription factor"
"107","chr18",60752070,60752269,200,"*","Merged-chr18-60752169-1",0,"+",NA,"Promoter (3-4kb)",18,60685963,60748665,62703,2,"15531","uc008fau.2",-3405,"ENSMUSG00000054008","Ndst1","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1"
"108","chr13",30034605,30034924,320,"*","Merged-chr13-30034755-10",0,"+",NA,"Distal Intergenic",13,29906575,29986063,79489,2,"13557","uc007pyq.2",-48542,"ENSMUSG00000016477","E2f3","E2F transcription factor 3"
"109","chr10",40428613,40429191,579,"*","Merged-chr10-40428927-18",0,"+",NA,"Intron (uc007ewt.2/78334, intron 2 of 11)",10,40349308,40483818,134511,1,"78334","uc007ewy.3",79305,"ENSMUSG00000038481","Cdk19","cyclin-dependent kinase 19"
"110","chr1",35652893,35653092,200,"*","Merged-chr1-35652992-2",0,"+",NA,"Distal Intergenic",1,36068400,36106446,38047,1,"50785","uc007apn.2",-415308,"ENSMUSG00000045216","Hs6st1","heparan sulfate 6-O-sulfotransferase 1"
"111","chr4",114386513,114386712,200,"*","Merged-chr4-114386612-1",0,"+",NA,"Distal Intergenic",4,114406724,114615098,208375,1,"666048","uc008ueb.1",-20012,"ENSMUSG00000070867","Trabd2b","TraB domain containing 2B"
