"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"19","chr9",121602445,121602758,314,"*","Merged-chr9-121602588-5",0,"+",NA,"Intron (uc009sdj.2/75384, intron 2 of 3)",9,121587020,121614255,27236,1,"75384","uc009sdk.2",15425,"ENSMUSG00000084995","Lyzl4os","lysozyme-like 4, opposite strand"
"20","chr4",125124713,125125173,461,"*","Merged-chr4-125124916-51",0,"+",NA,"Promoter (2-3kb)",4,125118414,125122520,4107,2,"230738","uc008urw.2",-2193,"ENSMUSG00000042677","Zc3h12a","zinc finger CCCH type containing 12A"
"21","chr1",79751768,79752819,1052,"*","Merged-chr1-79752241-78",0,"+",NA,"Intron (uc007bqu.2/69368, intron 1 of 11)",1,79702262,79761769,59508,2,"69368","uc007bqu.2",8950,"ENSMUSG00000073643","Wdfy1","WD repeat and FYVE domain containing 1"
"22","chr5",20681035,20681556,522,"*","Merged-chr5-20681242-21",0,"+",NA,"Intron (uc012dsm.1/50791, intron 22 of 22)",5,20758664,20774275,15612,2,"68770","uc012dsn.1",92719,"ENSMUSG00000039987","Phtf2","putative homeodomain transcription factor 2"
"23","chr6",148961367,148961754,388,"*","Merged-chr6-148961537-19",0,"+",NA,"Distal Intergenic",6,148921057,148946432,25376,2,"56306","uc009etr.2",-14935,"ENSMUSG00000039985","Sinhcaf","SIN3-HDAC complex associated factor"
"24","chr2",135862697,135863449,753,"*","Merged-chr2-135863064-49",0,"+",NA,"Intron (uc008mob.1/18798, intron 2 of 28)",2,135887691,135987902,100212,1,"18798","uc008moe.1",-24242,"ENSMUSG00000039943","Plcb4","phospholipase C, beta 4"
"25","chr2",150134190,150134680,491,"*","Merged-chr2-150134419-14",0,"+",NA,"Promoter (1-2kb)",2,150114407,150136678,22272,2,"104348","uc008mtx.1",1998,"ENSMUSG00000068134","Zfp120","zinc finger protein 120"
"26","chr3",115819500,115819706,207,"*","Merged-chr3-115819602-2",0,"+",NA,"Distal Intergenic",3,115881578,115888059,6482,2,"68161","uc008rbp.3",68353,"ENSMUSG00000054426","A930005H10Rik","RIKEN cDNA A930005H10 gene"
"27","chr1",181352444,181352868,425,"*","Merged-chr1-181352639-14",0,"+",NA,"Promoter (<=1kb)",1,181352628,181460641,108014,1,"72978","uc007dxh.2",0,"ENSMUSG00000026514","Cnih3","cornichon family AMPA receptor auxiliary protein 3"
"28","chr9",7472665,7473253,589,"*","Merged-chr9-7473003-16",0,"+",NA,"Intron (uc009ocp.1/83995, intron 7 of 10)",9,7464141,7476869,12729,1,"83995","uc009ocp.1",8524,"ENSMUSG00000043089","Mmp1a","matrix metallopeptidase 1a (interstitial collagenase)"
"29","chr15",25216315,25217417,1103,"*","Merged-chr15-25216736-38",0,"+",NA,"Intron (uc007viv.1/uc007viv.1, intron 1 of 3)",15,25363277,25413764,50488,2,"70350","uc007vix.2",196347,"ENSMUSG00000045763","Basp1","brain abundant, membrane attached signal protein 1"
"30","chr5",146861618,146861971,354,"*","Merged-chr5-146861818-11",0,"+",NA,"Distal Intergenic",5,146845416,146847726,2311,1,"68895","uc009ann.1",16202,"ENSMUSG00000029641","Rasl11a","RAS-like, family 11, member A"
"31","chr9",95278404,95278817,414,"*","Merged-chr9-95278596-21",0,"+",NA,"Distal Intergenic",9,95400926,95407270,6345,2,"54371","uc009raz.2",128453,"ENSMUSG00000033350","Chst2","carbohydrate sulfotransferase 2"
"32","chr13",31567547,31568170,624,"*","Merged-chr13-31567807-41",0,"+",NA,"Exon (uc007pzl.1/71307, exon 4 of 6)",13,31558170,31560976,2807,1,"15220","uc007pzj.3",9377,"ENSMUSG00000038415","Foxq1","forkhead box Q1"
"33","chr7",4948356,4948764,409,"*","Merged-chr7-4948568-26",0,"+",NA,"Distal Intergenic",7,4957081,4964348,7268,2,"381836","uc012exa.1",15584,"ENSMUSG00000030433","Sbk2","SH3-binding domain kinase family, member 2"
"34","chr6",99485174,99485586,413,"*","Merged-chr6-99485384-21",0,"+",NA,"Intron (uc012epq.1/108655, intron 1 of 19)",6,98925342,99520993,595652,2,"108655","uc012epq.1",35407,"ENSMUSG00000030067","Foxp1","forkhead box P1"
"35","chr14",14042375,14042773,399,"*","Merged-chr14-14042557-42",0,"+",NA,"Intron (uc007sgi.3/246103, intron 3 of 11)",14,14012491,14107302,94812,1,"246103","uc007sgi.3",29884,"ENSMUSG00000021738","Atxn7","ataxin 7"
"36","chr3",84394810,84395635,826,"*","Merged-chr3-84395228-27",0,"+",NA,"Distal Intergenic",3,84349376,84379921,30546,2,"75309","uc029umw.1",-14889,"ENSMUSG00000104004","4930565D16Rik","RIKEN cDNA 4930565D16 gene"
"37","chr7",49420894,49421579,686,"*","Merged-chr7-49421353-29",0,"+",NA,"Intron (uc057ahi.2/78286, intron 7 of 39)",7,49450760,49464929,14170,1,"78286","uc009hbl.1",-29181,"ENSMUSG00000052512","Nav2","neuron navigator 2"
"38","chr9",120971066,120971569,504,"*","Merged-chr9-120971236-17",0,"+",NA,"Intron (uc012hco.1/209012, intron 35 of 36)",9,120955818,120960507,4690,1,"12387","uc009scv.2",15248,"ENSMUSG00000006932","Ctnnb1","catenin (cadherin associated protein), beta 1"
"39","chr6",33004292,33004730,439,"*","Merged-chr6-33004502-19",0,"+",NA,"Intron (uc009bgo.1/66075, intron 3 of 7)",6,32792227,33060152,267926,2,"66075","uc009bgo.1",55422,"ENSMUSG00000053768","Chchd3","coiled-coil-helix-coiled-coil-helix domain containing 3"
"40","chr8",10006338,10007561,1224,"*","Merged-chr8-10006973-74",0,"+",NA,"Promoter (<=1kb)",8,10006633,10022900,16268,1,"24099","uc009kun.1",0,"ENSMUSG00000031497","Tnfsf13b","tumor necrosis factor (ligand) superfamily, member 13b"
"41","chr10",17629102,17629372,271,"*","Merged-chr10-17629235-3",0,"+",NA,"Distal Intergenic",10,17723228,17725674,2447,1,"17684","uc007elt.2",-93856,"ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"42","chr5",71903260,71903874,615,"*","Merged-chr5-71903621-28",0,"+",NA,"Intron (uc008xrb.1/14400, intron 4 of 8)",5,71700016,72137244,437229,1,"14400","uc008xrb.1",203244,"ENSMUSG00000029212","Gabrb1","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1"
"43","chr10",30627606,30628060,455,"*","Merged-chr10-30627801-15",0,"+",NA,"Downstream (<1kb)",10,30608207,30618366,10160,2,"66847","uc007etg.1",-9240,"ENSMUSG00000019791","Hint3","histidine triad nucleotide binding protein 3"
"44","chr5",149458876,149459633,758,"*","Merged-chr5-149459249-24",0,"+",NA,"Exon (uc012ehf.2/75860, exon 4 of 7)",5,149439660,149470979,31320,1,"75860","uc057lop.1",19216,"ENSMUSG00000029660","Tex26","testis expressed 26"
"45","chr1",132038728,132039221,494,"*","Merged-chr1-132038967-32",0,"+",NA,"Promoter (2-3kb)",1,132036783,132041928,5146,2,"213006","uc011wrt.1",2707,"ENSMUSG00000059149","Mfsd4a","major facilitator superfamily domain containing 4A"
"46","chr9",14199940,14200852,913,"*","Merged-chr9-14200294-59",0,"+",NA,"Distal Intergenic",9,14276301,14326134,49834,1,"75747","uc009oej.1",-75449,"ENSMUSG00000032009","Sesn3","sestrin 3"
"47","chr17",65957608,65957912,305,"*","Merged-chr17-65957772-5",0,"+",NA,"Distal Intergenic",17,65923065,65951187,28123,2,"65960","uc008dgr.2",-6421,"ENSMUSG00000024098","Twsg1","twisted gastrulation BMP signaling modulator 1"
"48","chr11",83828579,83829021,443,"*","Merged-chr11-83828814-21",0,"+",NA,"Distal Intergenic",11,83850869,83905917,55049,1,"21410","uc007kpx.2",-21848,"ENSMUSG00000020679","Hnf1b","HNF1 homeobox B"
"49","chr14",63227784,63228150,367,"*","Merged-chr14-63227977-21",0,"+",NA,"Intron (uc007uhn.2/14463, intron 2 of 6)",14,63198914,63245271,46358,2,"14463","uc007uhn.2",17121,"ENSMUSG00000021944","Gata4","GATA binding protein 4"
"50","chr10",24482149,24482624,476,"*","Merged-chr10-24482390-32",0,"+",NA,"Distal Intergenic",10,24595442,24598683,3242,1,"14219","uc011xbr.2",-112818,"ENSMUSG00000019997","Ctgf","connective tissue growth factor"
"51","chr9",89872201,89872622,422,"*","Merged-chr9-89872399-22",0,"+",NA,"Distal Intergenic",9,89909775,89915847,6073,1,"19417","uc009qzr.1",-37153,"ENSMUSG00000032356","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1"
"52","chr9",103332691,103333115,425,"*","Merged-chr9-103332910-23",0,"+",NA,"Promoter (4-5kb)",9,103327810,103336913,9104,1,"235559","uc009rgm.1",4881,"ENSMUSG00000032555","Topbp1","topoisomerase (DNA) II binding protein 1"
"53","chr2",155867747,155868509,763,"*","Merged-chr2-155868244-34",0,"+",NA,"Intron (uc008nlo.2/56046, intron 7 of 9)",2,155829183,155834854,5672,2,"71405","uc008nlm.2",-32893,"ENSMUSG00000074647","Fam83c","family with sequence similarity 83, member C"
"54","chr8",126539575,126540035,461,"*","Merged-chr8-126539798-23",0,"+",NA,"Distal Intergenic",8,126588296,126593436,5141,2,"270110","uc009nyw.2",53401,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"55","chr17",79578426,79579080,655,"*","Merged-chr17-79578807-24",0,"+",NA,"Distal Intergenic",17,79614900,79682152,67253,1,"381110","uc008dpy.1",-35820,"ENSMUSG00000036368","Rmdn2","regulator of microtubule dynamics 2"
"56","chr7",35139931,35140626,696,"*","Merged-chr7-35140267-30",0,"+",NA,"Distal Intergenic",7,35119293,35121928,2636,1,"12606","uc009gjl.3",20638,"ENSMUSG00000034957","Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha"
"57","chr4",63940947,63941724,778,"*","Merged-chr4-63941372-31",0,"+",NA,"Distal Intergenic",4,63959785,64020725,60941,2,"21923","uc008thf.1",79001,"ENSMUSG00000028364","Tnc","tenascin C"
"58","chr7",83852393,83853093,701,"*","Merged-chr7-83852721-40",0,"+",NA,"Distal Intergenic",7,83880495,83884341,3847,2,"80889","uc009idw.1",31248,"ENSMUSG00000070462","Tlnrd1","talin rod domain containing 1"
"59","chr11",113612096,113612452,357,"*","Merged-chr11-113612276-39",0,"+",NA,"Intron (uc007meo.1/69806, intron 1 of 7)",11,113619481,113625366,5886,1,"20606","uc011yha.2",-7029,"ENSMUSG00000047904","Sstr2","somatostatin receptor 2"
"60","chr3",142710583,142711039,457,"*","Merged-chr3-142710808-19",0,"+",NA,"Intron (uc008roz.2/229905, intron 2 of 13)",3,142701048,142744911,43864,1,"229905","uc008rpa.2",9535,"ENSMUSG00000040213","Kyat3","kynurenine aminotransferase 3"
"61","chr16",24859699,24860011,313,"*","Merged-chr16-24859863-8",0,"+",NA,"Intron (uc007yue.2/210126, intron 9 of 12)",16,24973728,24992578,18851,1,"210126","uc007yuj.2",-113717,"ENSMUSG00000033306","Lpp","LIM domain containing preferred translocation partner in lipoma"
"62","chr11",32061861,32062312,452,"*","Merged-chr11-32062095-48",0,"+",NA,"Distal Intergenic",11,32095259,32101228,5970,2,"104692","uc056ykj.1",38916,"ENSMUSG00000086386","Gm12108","predicted gene 12108"
"63","chr2",132039927,132040374,448,"*","Merged-chr2-132040154-56",0,"+",NA,"Distal Intergenic",2,131992850,132029988,37139,2,"215653","uc008mmf.2",-9939,"ENSMUSG00000027339","Rassf2","Ras association (RalGDS/AF-6) domain family member 2"
"64","chr18",56504369,56505176,808,"*","Merged-chr18-56504783-42",0,"+",NA,"Distal Intergenic",18,56538139,56538198,60,1,"102465790","uc033hha.1",-32963,"ENSMUSG00000099196","Mir1258","microRNA 1258"
"65","chr15",64173399,64173960,562,"*","Merged-chr15-64173635-34",0,"+",NA,"Intron (uc007vzh.2/13196, intron 3 of 28)",15,63929094,64060448,131355,2,"223601","uc007vzg.2",-112951,"ENSMUSG00000022378","Fam49b","family with sequence similarity 49, member B"
"66","chr6",8490035,8490380,346,"*","Merged-chr6-8490222-10",0,"+",NA,"Exon (uc009axp.1/uc009axp.1, exon 3 of 3)",6,8492423,8509161,16739,2,"320312","uc009axr.2",18781,"ENSMUSG00000087305","A430035B10Rik","RIKEN cDNA A430035B10 gene"
"67","chr3",85629926,85630378,453,"*","Merged-chr3-85630133-19",0,"+",NA,"Intron (uc008pqr.1/229487, intron 9 of 11)",3,85660063,85673988,13926,2,"229488","uc008pqu.2",43610,"ENSMUSG00000051000","Fam160a1","family with sequence similarity 160, member A1"
"68","chr7",30322934,30323250,317,"*","Merged-chr7-30323096-14",0,"+",NA,"Promoter (<=1kb)",7,30321409,30322375,967,2,"68332","uc009ged.1",-559,"ENSMUSG00000074211","Sdhaf1","succinate dehydrogenase complex assembly factor 1"
"69","chr9",61322002,61322585,584,"*","Merged-chr9-61322314-29",0,"+",NA,"Distal Intergenic",9,61259227,61293809,34583,2,"622037","uc029xbn.1",-28193,"ENSMUSG00000111658","B930092H01Rik","RIKEN cDNA B930092H01 gene"
"70","chr16",57317784,57318418,635,"*","Merged-chr16-57318126-31",0,"+",NA,"Exon (uc007zng.2/66497, exon 3 of 10)",16,57269309,57292851,23543,2,"71027","uc007znf.1",-24933,"ENSMUSG00000022753","Tmem30c","transmembrane protein 30C"
"71","chr12",116315329,116315957,629,"*","Merged-chr12-116315725-53",0,"+",NA,"Intron (uc007phn.1/52635, intron 1 of 24)",12,116347726,116373098,25373,1,"52635","uc007phq.1",-31769,"ENSMUSG00000021171","Esyt2","extended synaptotagmin-like protein 2"
"72","chr11",109356761,109357176,416,"*","Merged-chr11-109356957-22",0,"+",NA,"3' UTR",11,109362794,109380474,17681,1,"14674","uc007mcd.1",-5618,"ENSMUSG00000020611","Gna13","guanine nucleotide binding protein, alpha 13"
"73","chr7",82810846,82811494,649,"*","Merged-chr7-82811213-30",0,"+",NA,"Distal Intergenic",7,82743346,82755644,12299,2,"77800","uc029wmo.1",-55202,"ENSMUSG00000086690","4933406J10Rik","RIKEN cDNA 4933406J10 gene"
"74","chr16",17694822,17695192,371,"*","Merged-chr16-17695007-34",0,"+",NA,"Intron (uc007yls.2/94112, intron 2 of 17)",16,17651208,17722947,71740,2,"94112","uc007yls.2",27755,"ENSMUSG00000012114","Med15","mediator complex subunit 15"
"75","chr3",146122907,146123450,544,"*","Merged-chr3-146123164-55",0,"+",NA,"Promoter (1-2kb)",3,146121791,146140646,18856,1,"171166","uc008rqx.1",1116,"ENSMUSG00000036853","Mcoln3","mucolipin 3"
"76","chr1",39280936,39281437,502,"*","Merged-chr1-39281232-20",0,"+",NA,"Intron (uc007atd.2/18143, intron 2 of 20)",1,39367851,39371366,3516,1,"114641","uc007ate.2",-86414,"ENSMUSG00000073702","Rpl31","ribosomal protein L31"
"77","chr3",90592507,90592830,324,"*","Merged-chr3-90592671-3",0,"+",NA,"Promoter (2-3kb)",3,90590247,90591508,1262,1,"628324","uc012cta.1",2260,"ENSMUSG00000094018","S100a2","S100 calcium binding protein A2"
"78","chr15",61423026,61423409,384,"*","Merged-chr15-61423219-20",0,"+",NA,"Distal Intergenic",15,61534676,61739217,204542,2,"432956","uc007vye.1",315808,"ENSMUSG00000116031","D030024E09Rik","RIKEN cDNA D030024E09 gene"
"79","chr17",63356107,63356633,527,"*","Merged-chr17-63356437-30",0,"+",NA,"Intron (uc008dfj.3/50758, intron 3 of 5)",17,63305679,63312973,7295,2,"414079","uc057kyi.1",-43134,"ENSMUSG00000090565","4930405O22Rik","RIKEN cDNA 4930405O22 gene"
"80","chr7",128376164,128376622,459,"*","Merged-chr7-128376440-37",0,"+",NA,"Intron (uc009jyw.1/67865, intron 4 of 4)",7,128373625,128418172,44548,2,"67865","uc009jyw.1",41550,"ENSMUSG00000030844","Rgs10","regulator of G-protein signalling 10"
"81","chr9",71896002,71896674,673,"*","Merged-chr9-71896366-36",0,"+",NA,"Promoter (<=1kb)",9,71844252,71896096,51845,2,"21406","uc009qpe.3",0,"ENSMUSG00000032228","Tcf12","transcription factor 12"
"82","chr19",33264653,33264870,218,"*","Merged-chr19-33264763-3",0,"+",NA,"Intron (uc008hft.3/67795, intron 4 of 6)",19,33157112,33157201,90,1,"100628575","uc056zie.1",107541,"ENSMUSG00000106278","Mir3970","microRNA 3970"
"83","chr8",90831038,90831395,358,"*","Merged-chr8-90831211-10",0,"+",NA,"Promoter (2-3kb)",8,90828835,91054508,225674,1,"109151","uc009msf.2",2203,"ENSMUSG00000056608","Chd9","chromodomain helicase DNA binding protein 9"
"84","chr1",191579582,191579824,243,"*","Merged-chr1-191579701-24",0,"+",NA,"Promoter (3-4kb)",1,191575636,191623690,48055,1,"77065","uc007ecr.2",3946,"ENSMUSG00000037461","Ints7","integrator complex subunit 7"
"85","chr15",58472441,58472802,362,"*","Merged-chr15-58472599-15",0,"+",NA,"Distal Intergenic",15,58415468,58457801,42334,1,"210998","uc007vtn.2",56973,"ENSMUSG00000037119","Fam91a1","family with sequence similarity 91, member A1"
"86","chr5",29195534,29196204,671,"*","Merged-chr5-29195906-68",0,"+",NA,"Promoter (<=1kb)",5,29195993,29207651,11659,1,"56874","uc008wud.2",0,"ENSMUSG00000029130","Rnf32","ring finger protein 32"
"87","chr6",83437246,83437626,381,"*","Merged-chr6-83437448-19",0,"+",NA,"Promoter (4-5kb)",6,83362373,83441678,79306,2,"194388","uc009cni.3",4052,"ENSMUSG00000034832","Tet3","tet methylcytosine dioxygenase 3"
"88","chr18",61206867,61207417,551,"*","Merged-chr18-61207122-39",0,"+",NA,"Promoter (4-5kb)",18,61196854,61211596,14743,2,"13521","uc008fbu.1",4179,"ENSMUSG00000034320","Slc26a2","solute carrier family 26 (sulfate transporter), member 2"
"89","chr18",12644851,12645245,395,"*","Merged-chr18-12645089-14",0,"+",NA,"Promoter (1-2kb)",18,12643533,12737052,93520,1,"72747","uc008ecj.2",1318,"ENSMUSG00000024424","Ttc39c","tetratricopeptide repeat domain 39C"
"90","chr9",114447635,114448049,415,"*","Merged-chr9-114447903-15",0,"+",NA,"Intron (uc009rxk.3/12091, intron 10 of 12)",9,114401078,114474379,73302,1,"12091","uc012hcb.2",46557,"ENSMUSG00000045594","Glb1","galactosidase, beta 1"
"91","chr2",29689523,29689874,352,"*","Merged-chr2-29689675-19",0,"+",NA,"Intron (uc008izt.1/107746, intron 4 of 15)",2,29702193,29730612,28420,1,"107746","uc008izx.1",-12319,"ENSMUSG00000039844","Rapgef1","Rap guanine nucleotide exchange factor (GEF) 1"
"92","chr11",115588963,115589391,429,"*","Merged-chr11-115589146-15",0,"+",NA,"Promoter (1-2kb)",11,115589055,115590543,1489,2,"260302","uc007mhz.1",1152,"ENSMUSG00000020740","Gga3","golgi associated, gamma adaptin ear containing, ARF binding protein 3"
"93","chr7",78692825,78693344,520,"*","Merged-chr7-78693122-18",0,"+",NA,"Intron (uc012fnd.1/414121, intron 5 of 10)",7,78581066,78718220,137155,2,"414121","uc012fnd.1",24876,"ENSMUSG00000059146","E430016F16Rik","RIKEN cDNA E430016F16 gene"
"94","chr7",115430097,115430464,368,"*","Merged-chr7-115430253-20",0,"+",NA,"Distal Intergenic",7,115470872,115801609,330738,2,"20679","uc009jin.2",371145,"ENSMUSG00000051910","Sox6","SRY (sex determining region Y)-box 6"
"95","chr2",75113929,75114735,807,"*","Merged-chr2-75114355-21",0,"+",NA,"Distal Intergenic",2,74859405,74869429,10025,1,"53375","uc012bxm.1",254524,"ENSMUSG00000027099","Mtx2","metaxin 2"
"96","chr13",100440283,100441174,892,"*","Merged-chr13-100440746-32",0,"+",NA,"Intron (uc007rqr.1/17940, intron 3 of 14)",13,100407770,100446511,38742,2,"17940","uc007rqr.1",5337,"ENSMUSG00000021640","Naip1","NLR family, apoptosis inhibitory protein 1"
"97","chr16",95770551,95770884,334,"*","Merged-chr16-95770718-9",0,"+",NA,"Distal Intergenic",16,95702407,95721049,18643,1,"23872","uc008ace.2",68144,"ENSMUSG00000022895","Ets2","E26 avian leukemia oncogene 2, 3' domain"
"98","chrY",1116162,1116697,536,"*","Merged-chrY-1116441-17",0,"+",NA,"Intron (uc009uzh.1/22290, intron 22 of 24)",21,1055764,1058868,3105,2,"22109","uc009uze.1",-57294,"ENSMUSG00000091749","Tspy-ps","testis specific protein-Y encoded, pseudogene"
"99","chr15",100145169,100145540,372,"*","Merged-chr15-100145354-14",0,"+",NA,"Intron (uc007xqq.2/239667, intron 4 of 37)",15,100154396,100219473,65078,1,"239667","uc007xqr.2",-8856,"ENSMUSG00000023026","Dip2b","disco interacting protein 2 homolog B"
"100","chr9",95113321,95113827,507,"*","Merged-chr9-95113538-34",0,"+",NA,"Intron (uc009ray.2/331004, intron 12 of 15)",9,95121686,95124551,2866,1,"331004","uc057maj.1",-7859,"ENSMUSG00000031129","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9"
"101","chr17",63405352,63405866,515,"*","Merged-chr17-63405591-44",0,"+",NA,"Intron (uc008dfj.3/50758, intron 1 of 5)",17,63045949,63451698,405750,2,"50758","uc008dfj.3",45832,"ENSMUSG00000023965","Fbxl17","F-box and leucine-rich repeat protein 17"
"102","chr2",71964188,71964691,504,"*","Merged-chr2-71964438-14",0,"+",NA,"Distal Intergenic",2,71981215,72035453,54239,1,"56508","uc008kbl.2",-16524,"ENSMUSG00000049044","Rapgef4","Rap guanine nucleotide exchange factor (GEF) 4"
"103","chr17",3104814,3105234,421,"*","Merged-chr17-3105029-21",0,"+",NA,"Intron (uc008aeh.1/uc008aeh.1, intron 4 of 4)",17,3114972,3190280,75309,1,"106583","uc008aei.2",-9738,"ENSMUSG00000046201","Scaf8","SR-related CTD-associated factor 8"
"104","chr16",55784545,55784860,316,"*","Merged-chr16-55784703-4",0,"+",NA,"Distal Intergenic",16,55811377,55822138,10762,2,"80859","uc007zlm.2",37278,"ENSMUSG00000035356","Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta"
"105","chr11",4661251,4661759,509,"*","Merged-chr11-4661528-13",0,"+",NA,"Intron (uc007hva.3/75452, intron 8 of 19)",11,4637793,4683385,45593,1,"75452","uc011xqz.3",23458,"ENSMUSG00000020412","Ascc2","activating signal cointegrator 1 complex subunit 2"
"106","chr13",95393293,95393734,442,"*","Merged-chr13-95393533-22",0,"+",NA,"Distal Intergenic",13,95353502,95375357,21856,2,"66549","uc007rmj.2",-17936,"ENSMUSG00000021681","Aggf1","angiogenic factor with G patch and FHA domains 1"
"107","chr12",108098239,108098656,418,"*","Merged-chr12-108098455-21",0,"+",NA,"Distal Intergenic",12,108118242,108163065,44824,2,"52690","uc011yrq.1",64409,"ENSMUSG00000056770","Setd3","SET domain containing 3"
"108","chr6",33260996,33261464,469,"*","Merged-chr6-33261248-23",0,"+",NA,"Intron (uc009bgq.1/20336, intron 1 of 6)",6,33249150,33972943,723794,1,"20336","uc009bgt.2",11846,"ENSMUSG00000029763","Exoc4","exocyst complex component 4"
