"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"73","chr13",98832549,98832975,427,"*","Merged-chr13-98832743-37",0,"+",NA,"Distal Intergenic",13,98755568,98815449,59882,2,"218503","uc011zdl.2",-17100,"ENSMUSG00000041685","Fcho2","FCH domain only 2"
"74","chr10",117969871,117970187,317,"*","Merged-chr10-117970017-9",0,"+",NA,"Distal Intergenic",10,117925459,117948307,22849,1,"71067","uc029rfv.1",44412,"ENSMUSG00000112500","4933411E08Rik","RIKEN cDNA 4933411E08 gene"
"75","chr2",174519410,174519786,377,"*","Merged-chr2-174519588-9",0,"+",NA,"Distal Intergenic",2,174465091,174472941,7851,2,"66390","uc008ofg.1",-46469,"ENSMUSG00000016257","Prelid3b","PRELI domain containing 3B"
"76","chr10",81538584,81538965,382,"*","Merged-chr10-81538773-24",0,"+",NA,"Intron (uc007gil.1/14672, intron 1 of 6)",10,81528732,81545046,16315,2,"14672","uc007gil.1",6081,"ENSMUSG00000034781","Gna11","guanine nucleotide binding protein, alpha 11"
"77","chr1",173451352,173452412,1061,"*","Merged-chr1-173451815-42",0,"+",NA,"Promoter (2-3kb)",1,173455334,173462320,6987,1,"383619","uc033foc.2",-2922,"ENSMUSG00000037860","Aim2","absent in melanoma 2"
"78","chr10",116396349,116396665,317,"*","Merged-chr10-116396494-9",0,"+",NA,"Distal Intergenic",10,116418121,116421235,3115,1,"67342","uc007hbx.1",-21456,"ENSMUSG00000020164","Kcnmb4os1","potassium large conductance calcium-activated channel, subfamily M, beta member 4, opposite strand 1"
"79","chr10",96356977,96357672,696,"*","Merged-chr10-96357351-35",0,"+",NA,"Distal Intergenic",10,96226207,96248708,22502,1,"74881","uc033fsi.1",130770,"ENSMUSG00000112762","4930459C07Rik","RIKEN cDNA 4930459C07 gene"
"80","chr10",108110061,108110576,516,"*","Merged-chr10-108110299-11",0,"+",NA,"Distal Intergenic",10,108162400,108277575,115176,1,"17931","uc007gzc.1",-51824,"ENSMUSG00000019907","Ppp1r12a","protein phosphatase 1, regulatory subunit 12A"
"81","chr1",97613715,97614073,359,"*","Merged-chr1-97613912-17",0,"+",NA,"Distal Intergenic",1,97643902,97661676,17775,2,"52392","uc007cfg.2",47603,"ENSMUSG00000044768","D1Ertd622e","DNA segment, Chr 1, ERATO Doi 622, expressed"
"82","chr3",136669563,136670319,757,"*","Merged-chr3-136670047-60",0,"+",NA,"Promoter (<=1kb)",3,136670066,136937727,267662,1,"19055","uc008rmg.2",0,"ENSMUSG00000028161","Ppp3ca","protein phosphatase 3, catalytic subunit, alpha isoform"
"83","chrX",57216229,57216732,504,"*","Merged-chrX-57216505-48",0,"+",NA,"Promoter (4-5kb)",20,57212143,57224042,11900,1,"21947","uc009thb.1",4086,"ENSMUSG00000031132","Cd40lg","CD40 ligand"
"84","chr10",24579947,24580424,478,"*","Merged-chr10-24580208-16",0,"+",NA,"Distal Intergenic",10,24595442,24598683,3242,1,"14219","uc011xbr.2",-15018,"ENSMUSG00000019997","Ctgf","connective tissue growth factor"
"85","chr10",19505900,19506455,556,"*","Merged-chr10-19506242-43",0,"+",NA,"Exon (uc007enf.1/102635880, exon 3 of 4)",10,19486715,19507311,20597,1,"102635880","uc007enf.1",19185,"ENSMUSG00000110902","Gm33104","predicted gene, 33104"
"86","chr6",122274507,122274913,407,"*","Merged-chr6-122274694-14",0,"+",NA,"Intron (uc009dov.3/50928, intron 3 of 4)",6,122270596,122282833,12238,2,"50928","uc009dov.3",7920,"ENSMUSG00000030114","Klrg1","killer cell lectin-like receptor subfamily G, member 1"
"87","chr11",67563038,67563548,511,"*","Merged-chr11-67563339-33",0,"+",NA,"Intron (uc011xwn.1/14457, intron 1 of 13)",11,67586500,67688992,102493,1,"14457","uc011xwo.2",-22952,"ENSMUSG00000033066","Gas7","growth arrest specific 7"
"88","chr17",83846257,83846712,456,"*","Merged-chr17-83846499-25",0,"+",NA,"Promoter (<=1kb)",17,83831354,83846790,15437,2,"107766","uc008dsk.1",78,"ENSMUSG00000000673","Haao","3-hydroxyanthranilate 3,4-dioxygenase"
"89","chr2",32164572,32164881,310,"*","Merged-chr2-32164725-10",0,"+",NA,"Intron (uc008jem.2/227723, intron 1 of 29)",2,32151148,32234537,83390,1,"227723","uc008jen.2",13424,"ENSMUSG00000039262","Prrc2b","proline-rich coiled-coil 2B"
"90","chr6",85147551,85147986,436,"*","Merged-chr6-85147771-14",0,"+",NA,"Distal Intergenic",6,85133680,85137764,4085,2,"20751","uc012eod.1",-9787,"ENSMUSG00000033735","Spr","sepiapterin reductase"
"91","chr15",101387809,101388475,667,"*","Merged-chr15-101388154-52",0,"+",NA,"Intron (uc007xsy.1/uc007xsy.1, intron 3 of 4)",15,101356934,101370125,13192,2,"74127","uc007xtc.1",-17684,"ENSMUSG00000037185","Krt80","keratin 80"
"92","chr7",68133668,68134147,480,"*","Merged-chr7-68133865-25",0,"+",NA,"Intron (uc009hja.1/16001, intron 2 of 20)",7,68148571,68187969,39399,1,"16001","uc009hjb.1",-14424,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor"
"93","chr4",53920315,53921044,730,"*","Merged-chr4-53920761-26",0,"+",NA,"Distal Intergenic",4,53826045,53862018,35974,1,"52076","uc008sxh.2",94270,"ENSMUSG00000028420","Tmem38b","transmembrane protein 38B"
"94","chr17",84061228,84061435,208,"*","Merged-chr17-84061332-3",0,"+",NA,"Distal Intergenic",17,84078660,84089875,11216,1,"74473","uc029tkx.1",-17225,NA,"4933433H22Rik","RIKEN cDNA 4933433H22 gene"
"95","chr16",58480059,58480775,717,"*","Merged-chr16-58480300-20",0,"+",NA,"Intron (uc007znt.2/54613, intron 6 of 10)",16,58460243,58469745,9503,1,"73379","uc007znr.1",19816,"ENSMUSG00000035107","Dcbld2","discoidin, CUB and LCCL domain containing 2"
"96","chr14",102982183,102982799,617,"*","Merged-chr14-102982512-180",0,"+",NA,"Promoter (<=1kb)",14,102976581,102982637,6057,2,"239217","uc007uwe.1",0,"ENSMUSG00000098557","Kctd12","potassium channel tetramerisation domain containing 12"
"97","chr8",94969851,94970225,375,"*","Merged-chr8-94970048-23",0,"+",NA,"Distal Intergenic",8,94977109,95014196,37088,1,"14766","uc009mxm.2",-6884,"ENSMUSG00000031785","Adgrg1","adhesion G protein-coupled receptor G1"
"98","chr9",124099113,124099497,385,"*","Merged-chr9-124099299-15",0,"+",NA,"Promoter (2-3kb)",9,124102183,124109140,6958,1,"12772","uc012hdh.1",-2686,"ENSMUSG00000049103","Ccr2","chemokine (C-C motif) receptor 2"
"99","chr10",45026857,45027363,507,"*","Merged-chr10-45027140-22",0,"+",NA,"Distal Intergenic",10,45067214,45158995,91782,1,"19072","uc007ezx.1",-39851,"ENSMUSG00000019849","Prep","prolyl endopeptidase"
"100","chr19",40679747,40680088,342,"*","Merged-chr19-40679899-13",0,"+",NA,"Intron (uc008hld.2/12495, intron 1 of 9)",19,40659770,40741602,81833,1,"12495","uc008hlf.2",19977,"ENSMUSG00000048120","Entpd1","ectonucleoside triphosphate diphosphohydrolase 1"
"101","chr6",88835062,88835439,378,"*","Merged-chr6-88835222-14",0,"+",NA,"Downstream (<1kb)",6,88835914,88841935,6022,2,"80283","uc009cvs.2",6496,"ENSMUSG00000030083","Abtb1","ankyrin repeat and BTB (POZ) domain containing 1"
"102","chr10",17566025,17566494,470,"*","Merged-chr10-17566277-15",0,"+",NA,"Distal Intergenic",10,17723228,17725674,2447,1,"17684","uc007elt.2",-156734,"ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"103","chr18",80609581,80610206,626,"*","Merged-chr18-80609939-56",0,"+",NA,"Intron (uc012bfk.1/18018, intron 9 of 9)",18,80541892,80544546,2655,2,"100039348","uc008ftc.1",-65035,NA,"Gm2176","glucosamine-6-phosphate deaminase 1 pseudogene"
"104","chr5",148769410,148769895,486,"*","Merged-chr5-148769647-40",0,"+",NA,"Distal Intergenic",5,148777963,148783080,5118,1,"78015","uc057ace.1",-8068,"ENSMUSG00000085740","4930505K14Rik","RIKEN cDNA 4930505K14 gene"
"105","chr6",129608309,129608921,613,"*","Merged-chr6-129608600-43",0,"+",NA,"Downstream (1-2kb)",6,129610323,129622769,12447,2,"27007","uc009egf.2",13848,"ENSMUSG00000030149","Klrk1","killer cell lectin-like receptor subfamily K, member 1"
"106","chr12",108764910,108765281,372,"*","Merged-chr12-108765103-15",0,"+",NA,"Distal Intergenic",12,108793311,108816632,23322,1,"22632","uc007pac.1",-28030,"ENSMUSG00000021264","Yy1","YY1 transcription factor"
"107","chr13",45442929,45443492,564,"*","Merged-chr13-45443236-24",0,"+",NA,"Distal Intergenic",13,45389742,45411940,22199,1,"218203","uc007qgz.1",53187,"ENSMUSG00000038175","Mylip","myosin regulatory light chain interacting protein"
"108","chr3",68790613,68790867,255,"*","Merged-chr3-68790735-6",0,"+",NA,"Distal Intergenic",3,68869586,68872163,2578,1,"68725","uc012cqj.1",-78719,"ENSMUSG00000046999","1110032F04Rik","RIKEN cDNA 1110032F04 gene"
"109","chr2",124732577,124733140,564,"*","Merged-chr2-124732800-44",0,"+",NA,"Distal Intergenic",2,124653581,124667789,14209,1,"214968","uc056zpc.1",78996,"ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"
