"","seqnames","start","end","width","strand","V4","V5","V6","V7","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"22","chr14",101469888,101470409,522,"*","Merged-chr14-101470106-24",0,"+",NA,"Intron (uc007uvn.2/210789, intron 10 of 18)",14,101442360,101463223,20864,2,"210789","uc007uvl.1",-6665,"ENSMUSG00000033083","Tbc1d4","TBC1 domain family, member 4"
"23","chr8",126539575,126540035,461,"*","Merged-chr8-126539798-23",0,"+",NA,"Distal Intergenic",8,126588296,126593436,5141,2,"270110","uc009nyw.2",53401,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"24","chr11",109703740,109704508,769,"*","Merged-chr11-109704027-28",0,"+",NA,"Intron (uc007mcv.1/208659, intron 1 of 11)",11,109669749,109722256,52508,2,"208659","uc007mcv.1",17748,"ENSMUSG00000020614","Fam20a","family with sequence similarity 20, member A"
"25","chr9",96696203,96696635,433,"*","Merged-chr9-96696442-50",0,"+",NA,"Intron (uc009rcp.1/245007, intron 2 of 2)",9,96685423,96719445,34023,2,"245007","uc009rcp.1",22810,"ENSMUSG00000040433","Zbtb38","zinc finger and BTB domain containing 38"
"26","chr2",132039927,132040374,448,"*","Merged-chr2-132040154-56",0,"+",NA,"Distal Intergenic",2,131992850,132029988,37139,2,"215653","uc008mmf.2",-9939,"ENSMUSG00000027339","Rassf2","Ras association (RalGDS/AF-6) domain family member 2"
"27","chr3",85629926,85630378,453,"*","Merged-chr3-85630133-19",0,"+",NA,"Intron (uc008pqr.1/229487, intron 9 of 11)",3,85660063,85673988,13926,2,"229488","uc008pqu.2",43610,"ENSMUSG00000051000","Fam160a1","family with sequence similarity 160, member A1"
"28","chr16",57317784,57318418,635,"*","Merged-chr16-57318126-31",0,"+",NA,"Exon (uc007zng.2/66497, exon 3 of 10)",16,57269309,57292851,23543,2,"71027","uc007znf.1",-24933,"ENSMUSG00000022753","Tmem30c","transmembrane protein 30C"
"29","chr11",109356761,109357176,416,"*","Merged-chr11-109356957-22",0,"+",NA,"3' UTR",11,109362794,109380474,17681,1,"14674","uc007mcd.1",-5618,"ENSMUSG00000020611","Gna13","guanine nucleotide binding protein, alpha 13"
"30","chr3",146122907,146123450,544,"*","Merged-chr3-146123164-55",0,"+",NA,"Promoter (1-2kb)",3,146121791,146140646,18856,1,"171166","uc008rqx.1",1116,"ENSMUSG00000036853","Mcoln3","mucolipin 3"
"31","chr17",63356107,63356633,527,"*","Merged-chr17-63356437-30",0,"+",NA,"Intron (uc008dfj.3/50758, intron 3 of 5)",17,63305679,63312973,7295,2,"414079","uc057kyi.1",-43134,"ENSMUSG00000090565","4930405O22Rik","RIKEN cDNA 4930405O22 gene"
"32","chr9",71896002,71896674,673,"*","Merged-chr9-71896366-36",0,"+",NA,"Promoter (<=1kb)",9,71844252,71896096,51845,2,"21406","uc009qpe.3",0,"ENSMUSG00000032228","Tcf12","transcription factor 12"
"33","chr13",100440283,100441174,892,"*","Merged-chr13-100440746-32",0,"+",NA,"Intron (uc007rqr.1/17940, intron 3 of 14)",13,100407770,100446511,38742,2,"17940","uc007rqr.1",5337,"ENSMUSG00000021640","Naip1","NLR family, apoptosis inhibitory protein 1"
"34","chr16",95770551,95770884,334,"*","Merged-chr16-95770718-9",0,"+",NA,"Distal Intergenic",16,95702407,95721049,18643,1,"23872","uc008ace.2",68144,"ENSMUSG00000022895","Ets2","E26 avian leukemia oncogene 2, 3' domain"
"35","chr16",52470162,52470708,547,"*","Merged-chr16-52470408-42",0,"+",NA,"Distal Intergenic",16,52305264,52452997,147734,2,"11658","uc012agn.1",-17165,"ENSMUSG00000022636","Alcam","activated leukocyte cell adhesion molecule"
"36","chr15",100145169,100145540,372,"*","Merged-chr15-100145354-14",0,"+",NA,"Intron (uc007xqq.2/239667, intron 4 of 37)",15,100154396,100219473,65078,1,"239667","uc007xqr.2",-8856,"ENSMUSG00000023026","Dip2b","disco interacting protein 2 homolog B"
"37","chr7",128731475,128731872,398,"*","Merged-chr7-128731645-14",0,"+",NA,"Intron (uc009jzh.2/210711, intron 1 of 15)",7,128696441,128740429,43989,2,"210711","uc009jzh.2",8557,"ENSMUSG00000048170","Mcmbp","minichromosome maintenance complex binding protein"
"38","chr9",95113321,95113827,507,"*","Merged-chr9-95113538-34",0,"+",NA,"Intron (uc009ray.2/331004, intron 12 of 15)",9,95121686,95124551,2866,1,"331004","uc057maj.1",-7859,"ENSMUSG00000031129","Slc9a9","solute carrier family 9 (sodium/hydrogen exchanger), member 9"
"39","chr2",71964188,71964691,504,"*","Merged-chr2-71964438-14",0,"+",NA,"Distal Intergenic",2,71981215,72035453,54239,1,"56508","uc008kbl.2",-16524,"ENSMUSG00000049044","Rapgef4","Rap guanine nucleotide exchange factor (GEF) 4"
"40","chr2",160741943,160742496,554,"*","Merged-chr2-160742233-56",0,"+",NA,"Promoter (<=1kb)",2,160740987,160762506,21520,1,"18803","uc008nrb.1",956,"ENSMUSG00000016933","Plcg1","phospholipase C, gamma 1"
"41","chr12",108098239,108098656,418,"*","Merged-chr12-108098455-21",0,"+",NA,"Distal Intergenic",12,108118242,108163065,44824,2,"52690","uc011yrq.1",64409,"ENSMUSG00000056770","Setd3","SET domain containing 3"
"42","chr2",59616929,59617383,455,"*","Merged-chr2-59617159-6",0,"+",NA,"Promoter (4-5kb)",2,59612042,59846213,234172,1,"66860","uc008jtj.2",4887,"ENSMUSG00000035168","Tanc1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"43","chr4",119932638,119933055,418,"*","Merged-chr4-119932836-11",0,"+",NA,"Intron (uc008una.1/16656, intron 1 of 8)",4,119814678,120135411,320734,1,"16656","uc008una.1",117960,"ENSMUSG00000028634","Hivep3","human immunodeficiency virus type I enhancer binding protein 3"
"44","chr1",36921658,36922131,474,"*","Merged-chr1-36921922-6",0,"+",NA,"Intron (uc007ard.1/56030, intron 1 of 40)",1,36792189,36939527,147339,2,"56030","uc007ard.1",17396,"ENSMUSG00000026116","Tmem131","transmembrane protein 131"
"45","chr3",103641266,103641726,461,"*","Merged-chr3-103641510-13",0,"+",NA,"Intron (uc008qtd.2/54524, intron 4 of 4)",3,103576142,103627556,51415,1,"54524","uc008qtb.1",65124,"ENSMUSG00000027849","Syt6","synaptotagmin VI"
"46","chr8",56398666,56399201,536,"*","Merged-chr8-56398896-15",0,"+",NA,"Distal Intergenic",8,56465622,56484968,19347,2,"75123","uc057alj.1",85767,"ENSMUSG00000110310","4930518J21Rik","RIKEN cDNA 4930518J21 gene"
"47","chrX",59951120,59951583,464,"*","Merged-chrX-59951386-23",0,"+",NA,"Distal Intergenic",20,59999464,60030760,31297,1,"14071","uc009thw.2",-47881,"ENSMUSG00000031138","F9","coagulation factor IX"
"48","chr9",51238817,51239260,444,"*","Merged-chr9-51239066-41",0,"+",NA,"3' UTR",9,51213690,51240079,26390,1,"18985","uc009plg.1",25127,"ENSMUSG00000032053","Pou2af1","POU domain, class 2, associating factor 1"
"49","chr4",63486449,63487115,667,"*","Merged-chr4-63486767-20",0,"+",NA,"Intron (uc008tgl.1/73750, intron 1 of 8)",4,63414910,63495951,81042,2,"73750","uc008tgl.1",8836,"ENSMUSG00000039137","Whrn","whirlin"
"50","chr15",38469713,38469917,205,"*","Merged-chr15-38469814-2",0,"+",NA,"Distal Intergenic",15,38490473,38490547,75,2,"102465574","uc033gto.1",20630,"ENSMUSG00000099110","Mir6951","microRNA 6951"
"51","chr1",152840405,152840677,273,"*","Merged-chr1-152840534-6",0,"+",NA,"Exon (uc007czn.1/226517, exon 21 of 23)",1,152836995,152878168,41174,2,"226517","uc007czn.1",37491,"ENSMUSG00000042772","Smg7","Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"52","chr11",78246897,78247161,265,"*","Merged-chr11-78247027-5",0,"+",NA,"Promoter (1-2kb)",11,78245746,78255496,9751,1,"20316","uc007kiq.2",1151,"ENSMUSG00000002064","Sdf2","stromal cell derived factor 2"
"53","chr2",153002704,153003272,569,"*","Merged-chr2-153002914-29",0,"+",NA,"Promoter (<=1kb)",2,153002833,153008482,5650,1,"74711","uc008ngy.1",0,"ENSMUSG00000074673","Ttll9","tubulin tyrosine ligase-like family, member 9"
"54","chr10",13060062,13060409,348,"*","Merged-chr10-13060225-45",0,"+",NA,"Promoter (<=1kb)",10,13060504,13128996,68493,1,"22634","uc011xaf.1",-95,"ENSMUSG00000019817","Plagl1","pleiomorphic adenoma gene-like 1"
"55","chr16",26371425,26371980,556,"*","Merged-chr16-26371721-24",0,"+",NA,"Promoter (<=1kb)",16,26356645,26371839,15195,2,"12737","uc007yuz.3",0,"ENSMUSG00000022512","Cldn1","claudin 1"
"56","chr1",80855137,80855608,472,"*","Merged-chr1-80855392-26",0,"+",NA,"Distal Intergenic",1,80645706,80758553,112848,2,"210293","uc007bri.2",-96584,"ENSMUSG00000038608","Dock10","dedicator of cytokinesis 10"
"57","chr9",120057139,120057420,282,"*","Merged-chr9-120057282-6",0,"+",NA,"Intron (uc009sbz.2/13051, intron 1 of 1)",9,120048683,120068296,19614,2,"13051","uc009sbz.2",10876,"ENSMUSG00000052336","Cx3cr1","chemokine (C-X3-C motif) receptor 1"
"58","chr3",109782333,109782998,666,"*","Merged-chr3-109782603-31",0,"+",NA,"3' UTR",3,109574007,109685694,111688,1,"57257","uc008rah.1",208326,"ENSMUSG00000033721","Vav3","vav 3 oncogene"
"59","chr1",105342220,105343419,1200,"*","Merged-chr1-105342707-47",0,"+",NA,"Intron (uc011wpy.1/320311, intron 2 of 2)",1,105356007,105361630,5624,1,"100504568","uc007cge.1",-12588,"ENSMUSG00000097482","Gm17634","predicted gene, 17634"
"60","chr17",88757911,88758454,544,"*","Merged-chr17-88758216-29",0,"+",NA,"Exon (uc012ayp.1/16867, exon 5 of 7)",17,88716483,88774056,57574,2,"16867","uc012ayp.1",15602,"ENSMUSG00000024107","Lhcgr","luteinizing hormone/choriogonadotropin receptor"
"61","chr19",15902951,15903473,523,"*","Merged-chr19-15903256-12",0,"+",NA,"Downstream (1-2kb)",19,15905123,15909712,4590,2,"107272","uc008gwn.2",6239,"ENSMUSG00000024640","Psat1","phosphoserine aminotransferase 1"
"62","chr2",30647957,30648262,306,"*","Merged-chr2-30648109-4",0,"+",NA,"Distal Intergenic",2,30658164,30678011,19848,2,"665635","uc057lcj.1",29749,NA,"Gm14486","predicted gene 14486"
"63","chr1",119636812,119637248,437,"*","Merged-chr1-119636990-21",0,"+",NA,"Intron (uc007ciw.2/226352, intron 2 of 24)",1,119594824,119648617,53794,2,"226352","uc007cix.2",11369,"ENSMUSG00000026383","Epb41l5","erythrocyte membrane protein band 4.1 like 5"
"64","chr13",97439486,97440111,626,"*","Merged-chr13-97439792-27",0,"+",NA,"Promoter (4-5kb)",13,97434970,97497664,62695,1,"100039691","uc011zdj.3",4516,"ENSMUSG00000078952","Lncenc1","long non-coding RNA, embryonic stem cells expressed 1"
"65","chr5",74476446,74477045,600,"*","Merged-chr5-74476772-23",0,"+",NA,"Intron (uc008xtk.3/212986, intron 3 of 8)",5,74204816,74531742,326927,2,"212986","uc008xtk.3",54697,"ENSMUSG00000062110","Scfd2","Sec1 family domain containing 2"
"66","chr13",65069989,65070451,463,"*","Merged-chr13-65070187-24",0,"+",NA,"Intron (uc007qzc.1/66631, intron 10 of 12)",13,65033058,65038004,4947,1,"238683","uc007qzb.1",36931,"ENSMUSG00000074849","Spata31d1c","spermatogenesis associated 31 subfamily D, member 1C"
"67","chr15",36374707,36375377,671,"*","Merged-chr15-36375084-60",0,"+",NA,"Distal Intergenic",15,36265119,36283147,18029,2,"30945","uc007vmr.1",-91560,"ENSMUSG00000022280","Rnf19a","ring finger protein 19A"
"68","chr3",89862165,89862451,287,"*","Merged-chr3-89862301-5",0,"+",NA,"Distal Intergenic",3,89831370,89858846,27477,1,"214547","uc008qae.2",30795,"ENSMUSG00000046280","She","src homology 2 domain-containing transforming protein E"
"69","chr12",73755596,73756096,501,"*","Merged-chr12-73755850-33",0,"+",NA,"Intron (uc007nwn.3/18755, intron 10 of 13)",12,73901324,73947554,46231,1,"15251","uc007nwo.3",-145228,"ENSMUSG00000021109","Hif1a","hypoxia inducible factor 1, alpha subunit"
"70","chr2",56028457,56028886,430,"*","Merged-chr2-56028640-17",0,"+",NA,"Distal Intergenic",2,55435970,55598145,162176,1,"16519","uc008jrv.2",592487,"ENSMUSG00000026824","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3"
"71","chr15",55896923,55897487,565,"*","Merged-chr15-55897197-36",0,"+",NA,"Intron (uc007vsk.1/20649, intron 1 of 6)",15,55639154,55906949,267796,2,"20649","uc007vsk.1",9462,"ENSMUSG00000060429","Sntb1","syntrophin, basic 1"
"72","chr8",81735725,81736338,614,"*","Merged-chr8-81736050-71",0,"+",NA,"Intron (uc009mje.2/234515, intron 3 of 24)",8,81856368,82122570,266203,1,"234515","uc009mji.2",-120030,"ENSMUSG00000037940","Inpp4b","inositol polyphosphate-4-phosphatase, type II"
"73","chr1",40033318,40033726,409,"*","Merged-chr1-40033526-12",0,"+",NA,"Distal Intergenic",1,40084768,40125225,40458,1,"16178","uc007atu.3",-51042,"ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II"
"74","chr12",3280056,3280529,474,"*","Merged-chr12-3280262-11",0,"+",NA,"Intron (uc007mwl.2/19325, intron 1 of 5)",12,3247428,3309969,62542,2,"19325","uc007mwl.2",29440,"ENSMUSG00000020671","Rab10","RAB10, member RAS oncogene family"
"75","chr5",8985554,8985905,352,"*","Merged-chr5-8985734-11",0,"+",NA,"Intron (uc008wkt.1/74114, intron 6 of 17)",5,8986181,8997042,10862,2,"74114","uc008wku.1",11137,"ENSMUSG00000003623","Crot","carnitine O-octanoyltransferase"
"76","chr6",91488760,91489201,442,"*","Merged-chr6-91488939-35",0,"+",NA,"Downstream (<1kb)",6,91473751,91488458,14708,1,"74122","uc009cyc.1",15009,"ENSMUSG00000030095","Tmem43","transmembrane protein 43"
"77","chr5",147049086,147049373,288,"*","Merged-chr5-147049236-7",0,"+",NA,"Intron (uc009ant.2/140887, intron 1 of 9)",5,147016655,147076572,59918,2,"140887","uc009ant.2",27199,"ENSMUSG00000016520","Lnx2","ligand of numb-protein X 2"
"78","chr4",144998151,144999074,924,"*","Merged-chr4-144998591-35",0,"+",NA,"Intron (uc012dow.2/230895, intron 21 of 23)",4,144980298,145046405,66108,2,"230895","uc008vrr.1",47331,"ENSMUSG00000020220","Vps13d","vacuolar protein sorting 13D"
"79","chr17",88190741,88191145,405,"*","Merged-chr17-88190968-12",0,"+",NA,"Distal Intergenic",17,88125512,88131116,5605,1,"225058","uc012ayn.1",65229,"ENSMUSG00000058869","Gm4832","predicted gene 4832"
"80","chr18",36708588,36709210,623,"*","Merged-chr18-36708852-70",0,"+",NA,"Distal Intergenic",18,36684923,36695925,11003,2,"240216","uc008eoe.1",-12663,"ENSMUSG00000044719","E230025N22Rik","Riken cDNA E230025N22 gene"
"81","chr12",53032794,53033198,405,"*","Merged-chr12-53032976-31",0,"+",NA,"Intron (uc007nnm.1/238161, intron 9 of 13)",12,52854721,52888063,33343,1,"238161","uc007nnn.1",178073,"ENSMUSG00000061603","Akap6","A kinase (PRKA) anchor protein 6"
"82","chr16",57174605,57174922,318,"*","Merged-chr16-57174772-11",0,"+",NA,"Intron (uc007znb.2/67581, intron 15 of 17)",16,57156665,57167332,10668,2,"52633","uc007zna.1",-7273,"ENSMUSG00000022751","Nit2","nitrilase family, member 2"
"83","chr6",115000605,115001034,430,"*","Merged-chr6-115000789-11",0,"+",NA,"Distal Intergenic",6,114862090,114969203,107114,2,"232334","uc009dig.3",-31402,"ENSMUSG00000030315","Vgll4","vestigial like family member 4"
"84","chr5",77301467,77301964,498,"*","Merged-chr5-77301690-13",0,"+",NA,"Intron (uc008xwc.2/56412, intron 4 of 6)",5,77294169,77310086,15918,2,"56412","uc008xwc.2",8122,"ENSMUSG00000036285","Noa1","nitric oxide associated 1"
"85","chr11",20035226,20035801,576,"*","Merged-chr11-20035595-25",0,"+",NA,"Distal Intergenic",11,20062304,20112951,50648,2,"66713","uc011xrw.1",77150,"ENSMUSG00000020152","Actr2","ARP2 actin-related protein 2"
"86","chr8",39118392,39119178,787,"*","Merged-chr8-39118761-15",0,"+",NA,"Intron (uc029wsp.1/80286, intron 4 of 5)",8,39005867,39165114,159248,1,"80286","uc029wso.2",112525,"ENSMUSG00000039530","Tusc3","tumor suppressor candidate 3"
"87","chr17",48403880,48404192,313,"*","Merged-chr17-48404057-9",0,"+",NA,"Promoter (3-4kb)",17,48386885,48400580,13696,2,"18044","uc008cxq.2",-3300,"ENSMUSG00000023994","Nfya","nuclear transcription factor-Y alpha"
"88","chr4",145283471,145283890,420,"*","Merged-chr4-145283676-27",0,"+",NA,"Intron (uc008vrv.1/21941, intron 10 of 12)",4,145268976,145315147,46172,2,"21941","uc008vrv.1",31257,"ENSMUSG00000028602","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8"
"89","chr1",54421690,54422281,592,"*","Merged-chr1-54421982-33",0,"+",NA,"Intron (uc007azp.2/98488, intron 8 of 17)",1,54395877,54439026,43150,2,"98488","uc007azp.2",16745,"ENSMUSG00000041303","Gtf3c3","general transcription factor IIIC, polypeptide 3"
"90","chr5",105113563,105114223,661,"*","Merged-chr5-105113893-19",0,"+",NA,"Promoter (3-4kb)",5,105078394,105110292,31899,2,"236573","uc008ykw.2",-3271,"ENSMUSG00000029298","Gbp9","guanylate-binding protein 9"
"91","chr10",122194079,122194786,708,"*","Merged-chr10-122194311-33",0,"+",NA,"Distal Intergenic",10,122119697,122130558,10862,1,"100043513","uc011xpc.1",74382,"ENSMUSG00000111952","Gm4489","predicted gene 4489"
"92","chr6",136493440,136493851,412,"*","Merged-chr6-136493676-34",0,"+",NA,"Distal Intergenic",6,136518851,136561439,42589,1,"54343","uc009elu.1",-25000,"ENSMUSG00000030213","Atf7ip","activating transcription factor 7 interacting protein"
"93","chr12",103346916,103347277,362,"*","Merged-chr12-103347094-22",0,"+",NA,"Intron (uc007ove.1/65256, intron 1 of 9)",12,103321142,103338301,17160,2,"65256","uc007ovd.1",-8615,"ENSMUSG00000021200","Asb2","ankyrin repeat and SOCS box-containing 2"
"94","chr19",46148328,46148657,330,"*","Merged-chr19-46148494-21",0,"+",NA,"Promoter (<=1kb)",19,46135685,46148325,12641,2,"18742","uc008hsl.2",-3,"ENSMUSG00000025229","Pitx3","paired-like homeodomain transcription factor 3"
"95","chr7",114095416,114095862,447,"*","Merged-chr7-114095651-34",0,"+",NA,"Intron (uc009jhw.2/66922, intron 1 of 5)",7,114046782,114117781,71000,2,"66922","uc009jhw.2",21919,"ENSMUSG00000055723","Rras2","related RAS viral (r-ras) oncogene 2"
"96","chr15",93581653,93582088,436,"*","Merged-chr15-93581886-25",0,"+",NA,"Intron (uc007xjb.1/106042, intron 1 of 7)",15,93499114,93595891,96778,2,"106042","uc007xjb.1",13803,"ENSMUSG00000036158","Prickle1","prickle planar cell polarity protein 1"
"97","chrX",166226776,166227128,353,"*","Merged-chrX-166226942-20",0,"+",NA,"Distal Intergenic",20,166238943,166389033,150091,1,"14758","uc009uwg.2",-11815,"ENSMUSG00000031342","Gpm6b","glycoprotein m6b"
"98","chr18",55040277,55040888,612,"*","Merged-chr18-55040581-27",0,"+",NA,"Intron (uc008eyi.1/uc008eyi.1, intron 1 of 4)",18,54944882,54992591,47710,2,"269023","uc008eyg.1",-47686,"ENSMUSG00000052713","Zfp608","zinc finger protein 608"
"99","chr18",32902554,32902870,317,"*","Merged-chr18-32902700-12",0,"+",NA,"Distal Intergenic",18,32880573,32880673,101,2,"102465186","uc033hga.1",-21881,"ENSMUSG00000098252","Mir6361","microRNA 6361"
"100","chr8",126698940,126699824,885,"*","Merged-chr8-126699390-72",0,"+",NA,"Distal Intergenic",8,126588296,126593436,5141,2,"270110","uc009nyw.2",-105504,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"101","chr12",13461608,13462762,1155,"*","Merged-chr12-13462144-83",0,"+",NA,"Intron (uc007nbj.2/71169, intron 40 of 51)",12,13487122,13561730,74609,1,"71169","uc007nbl.1",-24360,"ENSMUSG00000020576","Nbas","neuroblastoma amplified sequence"
"102","chr17",12275593,12276234,642,"*","Merged-chr17-12275973-18",0,"+",NA,"3' UTR",17,12227621,12318660,91040,2,"26407","uc008akn.1",42426,"ENSMUSG00000014426","Map3k4","mitogen-activated protein kinase kinase kinase 4"
"103","chr19",14695354,14695767,414,"*","Merged-chr19-14695584-43",0,"+",NA,"Distal Intergenic",19,14543703,14598183,54481,2,"21888","uc008gwm.2",-97171,"ENSMUSG00000024642","Tle4","transducin-like enhancer of split 4"
"104","chr7",35127579,35128174,596,"*","Merged-chr7-35127925-16",0,"+",NA,"Distal Intergenic",7,35119293,35121928,2636,1,"12606","uc009gjl.3",8286,"ENSMUSG00000034957","Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha"
"105","chr12",98268531,98268994,464,"*","Merged-chr12-98268789-38",0,"+",NA,"Promoter (<=1kb)",12,98268635,98276722,8088,1,"14744","uc007olg.2",0,"ENSMUSG00000021886","Gpr65","G-protein coupled receptor 65"
"106","chr15",25740006,25740659,654,"*","Merged-chr15-25740417-24",0,"+",NA,"Intron (uc007vjb.1/17909, intron 16 of 21)",15,25752910,25776432,23523,1,"17909","uc007vjd.1",-12251,"ENSMUSG00000022272","Myo10","myosin X"
"107","chr8",109957219,109957685,467,"*","Merged-chr8-109957445-42",0,"+",NA,"Promoter (4-5kb)",8,109947909,109962205,14297,2,"73608","uc009njp.2",4520,"ENSMUSG00000001672","Marveld3","MARVEL (membrane-associating) domain containing 3"
"108","chr4",148487295,148487825,531,"*","Merged-chr4-148487604-13",0,"+",NA,"Intron (uc008vur.2/56717, intron 25 of 57)",4,148495280,148500462,5183,2,"654812","uc008vus.1",12637,"ENSMUSG00000028989","Angptl7","angiopoietin-like 7"
