Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0035.3.Gata1	86	-0.35406876326943876	-0.18665803119216495	0.1674107320772738	0.6728739978893703	0.8004556891941713	0.12758169130480101	0.2949924233820748	1.4671581136561804	0.14233304837359526
MA0511.2.RUNX2	226	-0.05570738115088436	-0.005667220397238992	0.05004016075364537	0.7345601188965439	0.847839784845283	0.11327966594873906	0.16331982670238443	0.6134647965332714	0.5395690529559796
MA0495.2.MAFF	54	0.03686955355412538	0.04111183586935416	0.004242282315228781	0.6597963243868967	0.6194886037407763	-0.040307720646120426	-0.036065438330891646	-0.6792405391544099	0.4969854648882682
MA0684.1.RUNX3	220	0.24605990821148882	0.2561583619552047	0.010098453743715874	0.7035821952529371	0.8361012185474265	0.1325190232944894	0.14261747703820526	0.4792420500946613	0.6317664427249823
MA0037.3.GATA3	52	-0.328179542624632	-0.3940897876233921	-0.06591024499876008	0.6948017361327531	0.8870423414856407	0.19224060535288756	0.12633036035412748	0.3736452667167053	0.7086682512589852
MA0508.2.PRDM1	200	0.3643579410054738	0.3092875036940621	-0.0550704373114117	0.6541274239307696	0.7218480053212378	0.06772058139046822	0.012650144079056513	-0.3633952669274835	0.7163096369183378
MA0089.1.MAFG::NFE2L1	278	-0.1129022807946047	-0.020885813684597035	0.09201646711000766	0.7500893970892988	0.6418843735103308	-0.108205023578968	-0.016188556468960336	-0.5503696758262497	0.5820658432515269
MA0657.1.KLF13	50	0.25351964298532137	0.24711747859207983	-0.006402164393241538	0.7904946054975904	0.6310174293410196	-0.15947717615657087	-0.1658793405498124	-1.5208830949211622	0.12828917695563655
MA0742.1.Klf12	134	-0.15607016586626454	-0.16840546183977534	-0.012335295973510796	0.7068065395579567	0.7255970291300539	0.01879048957209717	0.006455193598586373	-0.4035599477984004	0.6865363433441642
MA0599.1.KLF5	438	0.23411126672563062	0.21530645339377114	-0.018804813331859488	0.7756432853921559	0.6664481740031656	-0.1091951113889903	-0.12799992472084978	-1.2752936179522392	0.20220533580900257
MA0039.3.KLF4	220	-0.7218545961088969	-0.6605780788602404	0.06127651724865646	0.7278504385078753	0.7094401842666879	-0.018410254241187474	0.042866263007468985	-0.16749042834267935	0.8669841782265031
MA0117.2.Mafb	80	-0.04791070328156395	0.08344552700055913	0.13135623028212307	0.6353026854011261	0.6222118236381057	-0.013090861763020434	0.11826536851910263	0.3213562574176769	0.7479404280154847
MA0493.1.Klf1	312	-0.1441416030351327	-0.09250163070604618	0.05163997232908653	0.7712049912389569	0.691500823253794	-0.07970416798516289	-0.02806419565607636	-0.6273648446484017	0.530420106580125
