#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR899--MA0731.1.BCL6B	chr2	11617084	11617100	+	0.000	0.000	Merged-chr2-11617013-39
NR868--MA0463.1.Bcl6	chr19	34290522	34290535	+	0.000	0.000	Merged-chr19-34290594-61
NR653--MA0463.1.Bcl6	chr15	83518466	83518479	+	0.000	0.000	Merged-chr15-83518381-24
NR1554--MA0463.1.Bcl6	chr7	88460108	88460121	-	0.000	0.000	Merged-chr7-88459917-15
NR1460--MA0463.1.Bcl6	chr6	129233045	129233058	+	0.000	0.000	Merged-chr6-129233058-42
NR1136--MA0731.1.BCL6B	chr3	138223376	138223392	+	0.000	0.000	Merged-chr3-138223166-32
NR974--MA0731.1.BCL6B	chr2	103485213	103485229	-	0.000	0.000	Merged-chr2-103485172-63
NR519--MA0463.1.Bcl6	chr13	104287242	104287255	-	0.000	0.000	Merged-chr13-104287389-4
NR537--MA0463.1.Bcl6	chr14	20174263	20174276	+	0.000	0.000	Merged-chr14-20174041-54
NR1590--MA0463.1.Bcl6	chr7	120754925	120754938	+	0.000	0.000	Merged-chr7-120754842-25
NR953--MA0731.1.BCL6B	chr2	72406960	72406976	+	0.000	0.000	Merged-chr2-72406907-14
NR1128--MA0731.1.BCL6B	chr3	132858979	132858995	+	0.000	0.000	Merged-chr3-132859011-26
NR1237--MA0731.1.BCL6B	chr4	133399715	133399731	-	0.000	0.000	Merged-chr4-133399741-14
NR345--MA0463.1.Bcl6	chr11	109758841	109758854	+	0.000	0.000	Merged-chr11-109758787-36
NR185--MA0731.1.BCL6B	chr10	67497753	67497769	+	0.000	0.000	Merged-chr10-67497690-84
NR1161--MA0463.1.Bcl6	chr4	6688734	6688747	+	0.000	0.000	Merged-chr4-6688814-19
NR1107--MA0731.1.BCL6B	chr3	108857249	108857265	-	0.000	0.000	Merged-chr3-108857090-19
NR945--MA0731.1.BCL6B	chr2	65199757	65199773	+	0.000	0.000	Merged-chr2-65199920-22
NR1088--MA0731.1.BCL6B	chr3	97796646	97796662	+	0.000	0.000	Merged-chr3-97796692-21
NR135--MA0463.1.Bcl6	chr1	184852371	184852384	-	0.000	0.000	Merged-chr1-184852305-46
NR247--MA0463.1.Bcl6	chr10	117209617	117209630	-	0.000	0.000	Merged-chr10-117209655-32
NR1148--MA0463.1.Bcl6	chr3	146063290	146063303	-	0.000	0.000	Merged-chr3-146063322-20
NR153--MA0463.1.Bcl6	chr1	193576010	193576023	-	0.000	0.000	Merged-chr1-193576113-28
NR1801--MA0731.1.BCL6B	chr9	123936730	123936746	+	0.000	0.000	Merged-chr9-123936830-62
NR1067--MA0731.1.BCL6B	chr3	65586419	65586435	-	0.000	0.000	Merged-chr3-65586536-51
NR1278--MA0463.1.Bcl6	chr5	30073273	30073286	-	0.000	0.000	Merged-chr5-30073390-59
NR1717--MA0463.1.Bcl6	chr9	32910816	32910829	+	0.000	0.000	Merged-chr9-32910829-64
NR1068--MA0463.1.Bcl6	chr3	69004624	69004637	+	0.000	0.000	Merged-chr3-69004750-37
NR297--MA0463.1.Bcl6	chr11	53330342	53330355	-	0.000	0.000	Merged-chr11-53330512-15
NR973--MA0463.1.Bcl6	chr2	93459403	93459416	-	0.000	0.000	Merged-chr2-93459421-90
NR1198--MA0463.1.Bcl6	chr4	89178165	89178178	+	0.000	0.000	Merged-chr4-89178152-23
NR512--MA0463.1.Bcl6	chr13	99781060	99781073	-	0.000	0.000	Merged-chr13-99781144-21
NR839--MA0463.1.Bcl6	chr18	82513463	82513476	-	0.000	0.000	Merged-chr18-82513500-48
NR745--MA0463.1.Bcl6	chr17	31831308	31831321	+	0.000	0.000	Merged-chr17-31831136-47
NR101--MA0731.1.BCL6B	chr1	167220682	167220698	+	0.000	0.000	Merged-chr1-167220830-50
NR969--MA0463.1.Bcl6	chr2	90503409	90503422	+	0.000	0.000	Merged-chr2-90503478-20
NR1655--MA0463.1.Bcl6	chr8	85060065	85060078	-	0.000	0.000	Merged-chr8-85060180-46
NR199--MA0463.1.Bcl6	chr10	77984599	77984612	+	0.000	0.000	Merged-chr10-77984793-34
NR302--MA0463.1.Bcl6	chr11	58214898	58214911	-	0.000	0.000	Merged-chr11-58214991-50
NR1776--MA0463.1.Bcl6	chr9	106160174	106160187	+	0.000	0.000	Merged-chr9-106160171-45
NR1409--MA0463.1.Bcl6	chr6	67296242	67296255	-	0.000	0.000	Merged-chr6-67296295-29
NR629--MA0463.1.Bcl6	chr15	38452730	38452743	-	0.000	0.000	Merged-chr15-38452892-28
NR1100--MA0463.1.Bcl6	chr3	104968184	104968197	+	0.000	0.000	Merged-chr3-104968115-29
NR889--MA0731.1.BCL6B	chr2	4299147	4299163	-	0.000	0.000	Merged-chr2-4299012-15
NR790--MA0463.1.Bcl6	chr18	21300319	21300332	-	0.000	0.000	Merged-chr18-21300237-62
NR759--MA0463.1.Bcl6	chr17	52461996	52462009	-	0.000	0.000	Merged-chr17-52461953-32
NR1461--MA0731.1.BCL6B	chr6	129233042	129233058	-	0.000	0.000	Merged-chr6-129233058-42
NR1445--MA0463.1.Bcl6	chr6	117917776	117917789	+	0.000	0.000	Merged-chr6-117917768-1
NR665--MA0463.1.Bcl6	chr16	10676770	10676783	+	0.000	0.000	Merged-chr16-10676780-15
NR507--MA0731.1.BCL6B	chr13	93175605	93175621	+	0.000	0.000	Merged-chr13-93175751-12
NR683--MA0463.1.Bcl6	chr16	29977891	29977904	-	0.000	0.000	Merged-chr16-29977874-22
NR1696--MA0463.1.Bcl6	chr8	123924781	123924794	-	0.000	0.000	Merged-chr8-123924931-30
NR1123--MA0463.1.Bcl6	chr3	131250572	131250585	+	0.000	0.000	Merged-chr3-131250529-24
NR1593--MA0463.1.Bcl6	chr7	123273291	123273304	+	0.000	0.000	Merged-chr7-123273258-7
NR1235--MA0463.1.Bcl6	chr4	133058092	133058105	+	0.000	0.000	Merged-chr4-133057911-45
NR352--MA0463.1.Bcl6	chr11	117081940	117081953	-	0.000	0.000	Merged-chr11-117081831-19
NR1007--MA0463.1.Bcl6	chr2	143903718	143903731	+	0.000	0.000	Merged-chr2-143903810-20
NR482--MA0463.1.Bcl6	chr13	63223659	63223672	-	0.000	0.000	Merged-chr13-63223423-77
NR160--MA0463.1.Bcl6	chr10	18923347	18923360	-	0.000	0.000	Merged-chr10-18923473-26
NR1812--MA0731.1.BCL6B	chrX	78582959	78582975	+	0.000	0.000	Merged-chrX-78582996-2
NR487--MA0463.1.Bcl6	chr13	67844440	67844453	-	0.000	0.000	Merged-chr13-67844387-42
NR188--MA0731.1.BCL6B	chr10	68673705	68673721	+	0.000	0.000	Merged-chr10-68673774-53
NR1793--MA0731.1.BCL6B	chr9	120074723	120074739	+	0.000	0.000	Merged-chr9-120074668-51
NR1716--MA0731.1.BCL6B	chr9	32747672	32747688	-	0.000	0.000	Merged-chr9-32747725-37
NR1697--MA0731.1.BCL6B	chr8	124617270	124617286	+	0.000	0.000	Merged-chr8-124617386-28
NR1191--MA0463.1.Bcl6	chr4	83315713	83315726	+	0.000	0.000	Merged-chr4-83315815-4
NR1715--MA0463.1.Bcl6	chr9	32723249	32723262	+	0.000	0.000	Merged-chr9-32723164-15
NR277--MA0463.1.Bcl6	chr11	19977881	19977894	+	0.000	0.000	Merged-chr11-19977912-19
NR1772--MA0731.1.BCL6B	chr9	103146995	103147011	+	0.000	0.000	Merged-chr9-103146850-8
NR308--MA0731.1.BCL6B	chr11	60811091	60811107	-	0.000	0.000	Merged-chr11-60811220-49
NR1420--MA0463.1.Bcl6	chr6	87536422	87536435	-	0.000	0.000	Merged-chr6-87536423-6
NR1132--MA0731.1.BCL6B	chr3	135665917	135665933	+	0.000	0.000	Merged-chr3-135665884-70
NR21--MA0731.1.BCL6B	chr1	54557183	54557199	-	0.000	0.000	Merged-chr1-54557248-1
NR752--MA0463.1.Bcl6	chr17	44121575	44121588	+	0.000	0.000	Merged-chr17-44121634-62
NR1653--MA0463.1.Bcl6	chr8	81491449	81491462	-	0.000	0.000	Merged-chr8-81491424-1
NR197--MA0463.1.Bcl6	chr10	76357618	76357631	-	0.000	0.000	Merged-chr10-76357623-4
NR1764--MA0731.1.BCL6B	chr9	94668742	94668758	-	0.000	0.000	Merged-chr9-94668774-42
NR864--MA0463.1.Bcl6	chr19	30924257	30924270	-	0.000	0.000	Merged-chr19-30924347-34
NR506--MA0463.1.Bcl6	chr13	93175605	93175618	-	0.000	0.000	Merged-chr13-93175751-12
NR983--MA0731.1.BCL6B	chr2	122356308	122356324	+	0.000	0.000	Merged-chr2-122356412-11
NR1425--MA0463.1.Bcl6	chr6	94543860	94543873	+	0.000	0.000	Merged-chr6-94544082-21
NR994--MA0463.1.Bcl6	chr2	132577759	132577772	-	0.000	0.000	Merged-chr2-132577568-2
NR46--MA0463.1.Bcl6	chr1	85894504	85894517	+	0.000	0.000	Merged-chr1-85894541-45
NR1472--MA0731.1.BCL6B	chr6	134124678	134124694	+	0.000	0.000	Merged-chr6-134124552-10
NR1555--MA0463.1.Bcl6	chr7	89500188	89500201	-	0.000	0.000	Merged-chr7-89500080-22
NR314--MA0463.1.Bcl6	chr11	71996080	71996093	-	0.000	0.000	Merged-chr11-71996185-51
NR1327--MA0463.1.Bcl6	chr5	107648917	107648930	+	0.000	0.000	Merged-chr5-107649073-49
NR1439--MA0463.1.Bcl6	chr6	108875994	108876007	+	0.000	0.000	Merged-chr6-108876104-51
NR444--MA0463.1.Bcl6	chr13	5408715	5408728	+	0.000	0.000	Merged-chr13-5408640-54
NR556--MA0463.1.Bcl6	chr14	54165193	54165206	+	0.000	0.000	Merged-chr14-54165125-24
NR1363--MA0463.1.Bcl6	chr5	146845045	146845058	-	0.000	0.000	Merged-chr5-146845015-50
NR1735--MA0731.1.BCL6B	chr9	50905492	50905508	+	0.000	0.000	Merged-chr9-50905501-48
NR574--MA0463.1.Bcl6	chr14	70100101	70100114	+	0.000	0.000	Merged-chr14-70100170-54
NR1050--MA0731.1.BCL6B	chr3	9786798	9786814	-	0.000	0.000	Merged-chr3-9786855-28
NR686--MA0463.1.Bcl6	chr16	38396471	38396484	+	0.000	0.000	Merged-chr16-38396327-34
NR1639--MA0731.1.BCL6B	chr8	46696441	46696457	-	0.000	0.000	Merged-chr8-46696426-18
NR234--MA0463.1.Bcl6	chr10	105841471	105841484	-	0.000	0.000	Merged-chr10-105841335-60
NR1493--MA0463.1.Bcl6	chr6	145284410	145284423	+	0.000	0.000	Merged-chr6-145284477-26
NR901--MA0463.1.Bcl6	chr2	12406886	12406899	-	0.000	0.000	Merged-chr2-12406910-25
NR1699--MA0463.1.Bcl6	chr8	127655836	127655849	-	0.000	0.000	Merged-chr8-127655779-25
NR346--MA0463.1.Bcl6	chr11	109822516	109822529	-	0.000	0.000	Merged-chr11-109822566-4
NR1390--MA0463.1.Bcl6	chr6	31088367	31088380	-	0.000	0.000	Merged-chr6-31088452-52
NR1063--MA0731.1.BCL6B	chr3	55153214	55153230	-	0.000	0.000	Merged-chr3-55153075-27
NR458--MA0463.1.Bcl6	chr13	21735278	21735291	+	0.000	0.000	Merged-chr13-21734996-112
NR1820--MA0463.1.Bcl6	chrX	151521073	151521086	-	0.000	0.000	Merged-chrX-151521261-1
NR1238--MA0731.1.BCL6B	chr4	133800920	133800936	-	0.000	0.000	Merged-chr4-133800813-2
NR476--MA0463.1.Bcl6	chr13	51776654	51776667	+	0.000	0.000	Merged-chr13-51776600-43
NR391--MA0731.1.BCL6B	chr12	73162857	73162873	-	0.000	0.000	Merged-chr12-73162812-38
NR1185--MA0731.1.BCL6B	chr4	62757023	62757039	+	0.000	0.000	Merged-chr4-62756958-63
NR1108--MA0731.1.BCL6B	chr3	108916907	108916923	-	0.000	0.000	Merged-chr3-108916963-5
NR1149--MA0463.1.Bcl6	chr3	146257279	146257292	+	0.000	0.000	Merged-chr3-146257202-1
NR1260--MA0731.1.BCL6B	chr4	149868786	149868802	+	0.000	0.000	Merged-chr4-149868944-10
NR1326--MA0731.1.BCL6B	chr5	107013610	107013626	+	0.000	0.000	Merged-chr5-107013528-15
NR893--MA0731.1.BCL6B	chr2	6391626	6391642	-	0.000	0.000	Merged-chr2-6391519-10
NR1740--MA0463.1.Bcl6	chr9	58247240	58247253	-	0.000	0.000	Merged-chr9-58247218-31
NR131--MA0731.1.BCL6B	chr1	184441418	184441434	+	0.000	0.000	Merged-chr1-184441398-48
NR1297--MA0463.1.Bcl6	chr5	67418853	67418866	+	0.000	0.000	Merged-chr5-67418777-17
NR1382--MA0731.1.BCL6B	chr6	22340070	22340086	+	0.000	0.000	Merged-chr6-22340067-27
NR723--MA0463.1.Bcl6	chr16	95779229	95779242	-	0.000	0.000	Merged-chr16-95779161-62
NR1069--MA0463.1.Bcl6	chr3	69525141	69525154	+	0.000	0.000	Merged-chr3-69525025-15
NR981--MA0731.1.BCL6B	chr2	117335633	117335649	+	0.000	0.000	Merged-chr2-117335736-33
NR362--MA0731.1.BCL6B	chr12	16718875	16718891	-	0.000	0.000	Merged-chr12-16719057-21
NR401--MA0463.1.Bcl6	chr12	81788948	81788961	+	0.000	0.000	Merged-chr12-81788922-29
NR471--MA0731.1.BCL6B	chr13	41097676	41097692	-	0.000	0.000	Merged-chr13-41097728-40
NR17--MA0463.1.Bcl6	chr1	43389146	43389159	+	0.000	0.000	Merged-chr1-43389283-10
NR728--MA0463.1.Bcl6	chr16	97869925	97869938	-	0.000	0.000	Merged-chr16-97869698-43
NR1013--MA0731.1.BCL6B	chr2	145804629	145804645	+	0.000	0.000	Merged-chr2-145804796-32
NR45--MA0731.1.BCL6B	chr1	85794368	85794384	-	0.000	0.000	Merged-chr1-85794071-131
NR580--MA0731.1.BCL6B	chr14	72887683	72887699	+	0.000	0.000	Merged-chr14-72887877-24
NR232--MA0731.1.BCL6B	chr10	100742105	100742121	+	0.000	0.000	Merged-chr10-100742220-29
NR612--MA0731.1.BCL6B	chr14	122754866	122754882	-	0.000	0.000	Merged-chr14-122754701-5
NR1544--MA0463.1.Bcl6	chr7	75387910	75387923	+	0.000	0.000	Merged-chr7-75388095-45
NR1777--MA0463.1.Bcl6	chr9	107338458	107338471	+	0.000	0.000	Merged-chr9-107338409-31
NR1387--MA0731.1.BCL6B	chr6	29474015	29474031	-	0.000	0.000	Merged-chr6-29474137-48
NR988--MA0463.1.Bcl6	chr2	126499986	126499999	+	0.000	0.000	Merged-chr2-126499929-54
NR894--MA0463.1.Bcl6	chr2	6445024	6445037	+	0.000	0.000	Merged-chr2-6444990-17
NR1580--MA0463.1.Bcl6	chr7	114070273	114070286	+	0.000	0.000	Merged-chr7-114069993-85
NR648--MA0463.1.Bcl6	chr15	77123060	77123073	-	0.000	0.000	Merged-chr15-77123073-12
NR1692--MA0463.1.Bcl6	chr8	122556837	122556850	-	0.000	0.000	Merged-chr8-122556749-52
NR843--MA0731.1.BCL6B	chr18	84859586	84859602	-	0.000	0.000	Merged-chr18-84859622-32
NR1095--MA0731.1.BCL6B	chr3	103146887	103146903	+	0.000	0.000	Merged-chr3-103147089-19
NR1352--MA0463.1.Bcl6	chr5	139161731	139161744	-	0.000	0.000	Merged-chr5-139161823-20
NR1464--MA0463.1.Bcl6	chr6	129786748	129786761	-	0.000	0.000	Merged-chr6-129786642-11
NR1106--MA0463.1.Bcl6	chr3	108857252	108857265	+	0.000	0.000	Merged-chr3-108857090-19
NR317--MA0463.1.Bcl6	chr11	72961951	72961964	+	0.000	0.000	Merged-chr11-72961970-1
NR1127--MA0731.1.BCL6B	chr3	132791402	132791418	-	0.000	0.000	Merged-chr3-132791387-40
NR694--MA0731.1.BCL6B	chr16	51878441	51878457	+	0.000	0.000	Merged-chr16-51878445-21
NR617--MA0731.1.BCL6B	chr15	9140391	9140407	+	0.000	0.000	Merged-chr15-9140633-58
NR1507--MA0731.1.BCL6B	chr7	19310286	19310302	-	0.000	0.000	Merged-chr7-19310248-55
NR1236--MA0463.1.Bcl6	chr4	133399718	133399731	+	0.000	0.000	Merged-chr4-133399741-14
NR869--MA0731.1.BCL6B	chr19	34290519	34290535	-	0.000	0.000	Merged-chr19-34290594-61
NR1488--MA0731.1.BCL6B	chr6	140657483	140657499	+	0.000	0.000	Merged-chr6-140657459-39
NR455--MA0731.1.BCL6B	chr13	20091217	20091233	-	0.000	0.000	Merged-chr13-20091357-18
NR1348--MA0463.1.Bcl6	chr5	135134247	135134260	+	0.000	0.000	Merged-chr5-135134293-53
NR353--MA0463.1.Bcl6	chr11	117349650	117349663	-	0.000	0.000	Merged-chr11-117349622-30
NR1469--MA0463.1.Bcl6	chr6	131373207	131373220	+	0.000	0.000	Merged-chr6-131373311-32
NR586--MA0463.1.Bcl6	chr14	75845845	75845858	-	0.000	0.000	Merged-chr14-75845908-1
NR673--MA0731.1.BCL6B	chr16	14351039	14351055	+	0.000	0.000	Merged-chr16-14350919-24
NR483--MA0463.1.Bcl6	chr13	63240425	63240438	-	0.000	0.000	Merged-chr13-63240218-75
NR1290--MA0463.1.Bcl6	chr5	53490928	53490941	-	0.000	0.000	Merged-chr5-53490901-53
NR434--MA0731.1.BCL6B	chr12	112743431	112743447	-	0.000	0.000	Merged-chr12-112743369-41
NR338--MA0731.1.BCL6B	chr11	104639122	104639138	+	0.000	0.000	Merged-chr11-104639154-13
NR931--MA0463.1.Bcl6	chr2	48333073	48333086	+	0.000	0.000	Merged-chr2-48333008-54
NR400--MA0731.1.BCL6B	chr12	80643868	80643884	-	0.000	0.000	Merged-chr12-80643898-100
NR176--MA0731.1.BCL6B	chr10	59578307	59578323	+	0.000	0.000	Merged-chr10-59578319-88
NR447--MA0731.1.BCL6B	chr13	9099434	9099450	+	0.000	0.000	Merged-chr13-9099475-23
NR1501--MA0463.1.Bcl6	chr6	149193847	149193860	+	0.000	0.000	Merged-chr6-149193776-50
NR10--MA0463.1.Bcl6	chr1	36760409	36760422	+	0.000	0.000	Merged-chr1-36760615-22
NR712--MA0463.1.Bcl6	chr16	75823389	75823402	-	0.000	0.000	Merged-chr16-75823473-28
NR121--MA0731.1.BCL6B	chr1	178187462	178187478	+	0.000	0.000	Merged-chr1-178187385-1
NR644--MA0731.1.BCL6B	chr15	75085708	75085724	+	0.000	0.000	Merged-chr15-75085658-7
NR1094--MA0463.1.Bcl6	chr3	103146887	103146900	-	0.000	0.000	Merged-chr3-103147089-19
NR829--MA0463.1.Bcl6	chr18	75247001	75247014	-	0.000	0.000	Merged-chr18-75247078-14
NR1421--MA0463.1.Bcl6	chr6	88757070	88757083	-	0.000	0.000	Merged-chr6-88757111-24
NR1748--MA0463.1.Bcl6	chr9	66281764	66281777	+	0.000	0.000	Merged-chr9-66281656-39
NR753--MA0463.1.Bcl6	chr17	44121573	44121586	-	0.000	0.000	Merged-chr17-44121634-62
NR69--MA0731.1.BCL6B	chr1	132316104	132316120	+	0.000	0.000	Merged-chr1-132316198-37
NR619--MA0463.1.Bcl6	chr15	11952274	11952287	-	0.000	0.000	Merged-chr15-11952376-20
NR404--MA0463.1.Bcl6	chr12	84617495	84617508	+	0.000	0.000	Merged-chr12-84617513-53
NR310--MA0463.1.Bcl6	chr11	67564460	67564473	+	0.000	0.000	Merged-chr11-67564427-31
NR888--MA0731.1.BCL6B	chr19	61110280	61110296	+	0.000	0.000	Merged-chr19-61110222-22
