#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR55--MA0508.2.PRDM1	chr1	91825545	91825554	-	0.000	0.000	Merged-chr1-91825474-20
NR861--MA0508.2.PRDM1	chr17	69422886	69422895	-	0.000	0.000	Merged-chr17-69422874-19
NR513--MA0508.2.PRDM1	chr13	48513373	48513382	+	0.000	0.000	Merged-chr13-48513320-57
NR1288--MA0508.2.PRDM1	chr3	152444321	152444330	-	0.000	0.000	Merged-chr3-152444289-29
NR460--MA0508.2.PRDM1	chr12	112823444	112823453	-	0.000	0.000	Merged-chr12-112823453-38
NR112--MA0508.2.PRDM1	chr1	156206230	156206239	+	0.000	0.000	Merged-chr1-156206326-26
NR778--MA0508.2.PRDM1	chr16	49772880	49772889	-	0.000	0.000	Merged-chr16-49772867-33
NR635--MA0508.2.PRDM1	chr14	75527432	75527441	-	0.000	0.000	Merged-chr14-75527299-19
NR906--MA0508.2.PRDM1	chr18	54940605	54940614	+	0.000	0.000	Merged-chr18-54940674-40
NR1049--MA0508.2.PRDM1	chr2	75685730	75685739	+	0.000	0.000	Merged-chr2-75685689-38
NR221--MA0508.2.PRDM1	chr10	67620233	67620242	+	0.000	0.000	Merged-chr10-67620150-41
NR1158--MA0508.2.PRDM1	chr3	38283168	38283177	-	0.000	0.000	Merged-chr3-38283048-27
NR601--MA0508.2.PRDM1	chr14	31640865	31640874	+	0.000	0.000	Merged-chr14-31640983-59
NR125--MA0508.2.PRDM1	chr1	164960187	164960196	+	0.000	0.000	Merged-chr1-164960365-86
NR1015--MA0508.2.PRDM1	chr2	38536568	38536577	+	0.000	0.000	Merged-chr2-38536477-82
NR919--MA0508.2.PRDM1	chr18	66442189	66442198	+	0.000	0.000	Merged-chr18-66442128-39
NR757--MA0508.2.PRDM1	chr16	19761874	19761883	-	0.000	0.000	Merged-chr16-19761931-27
NR723--MA0508.2.PRDM1	chr15	76299978	76299987	+	0.000	0.000	Merged-chr15-76299697-39
NR499--MA0508.2.PRDM1	chr13	30933184	30933193	-	0.000	0.000	Merged-chr13-30933157-53
NR26--MA0508.2.PRDM1	chr1	60746310	60746319	-	0.000	0.000	Merged-chr1-60746290-59
NR290--MA0508.2.PRDM1	chr11	4289425	4289434	+	0.000	0.000	Merged-chr11-4289401-53
NR561--MA0508.2.PRDM1	chr13	107114044	107114053	+	0.000	0.000	Merged-chr13-107114151-28
NR213--MA0508.2.PRDM1	chr10	61336241	61336250	-	0.000	0.000	Merged-chr10-61336292-21
NR117--MA0508.2.PRDM1	chr1	160053604	160053613	-	0.000	0.000	Merged-chr1-160053620-125
NR845--MA0508.2.PRDM1	chr17	36229241	36229250	-	0.000	0.000	Merged-chr17-36229276-20
NR160--MA0508.2.PRDM1	chr1	191111425	191111434	-	0.000	0.000	Merged-chr1-191111364-43
NR478--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR749--MA0508.2.PRDM1	chr16	10732708	10732717	+	0.000	0.000	Merged-chr16-10732689-38
NR335--MA0508.2.PRDM1	chr11	78887160	78887169	-	0.000	0.000	Merged-chr11-78887268-28
NR173--MA0508.2.PRDM1	chr10	10224719	10224728	+	0.000	0.000	Merged-chr10-10224805-34
NR715--MA0508.2.PRDM1	chr15	66800034	66800043	-	0.000	0.000	Merged-chr15-66799964-46
NR348--MA0508.2.PRDM1	chr11	99116280	99116289	+	0.000	0.000	Merged-chr11-99116157-23
NR619--MA0508.2.PRDM1	chr14	53132634	53132643	+	0.000	0.000	Merged-chr14-53132661-29
NR1810--MA0508.2.PRDM1	chr8	83741256	83741265	-	0.000	0.000	Merged-chr8-83741278-35
NR728--MA0508.2.PRDM1	chr15	86007864	86007873	+	0.000	0.000	Merged-chr15-86007897-35
NR314--MA0508.2.PRDM1	chr11	49204074	49204083	-	0.000	0.000	Merged-chr11-49204089-8
NR109--MA0508.2.PRDM1	chr1	152053499	152053508	-	0.000	0.000	Merged-chr1-152053412-31
NR423--MA0508.2.PRDM1	chr12	84243242	84243251	+	0.000	0.000	Merged-chr12-84243337-52
NR946--MA0508.2.PRDM1	chr19	21866482	21866491	-	0.000	0.000	Merged-chr19-21866018-69
NR1089--MA0508.2.PRDM1	chr2	131448203	131448212	+	0.000	0.000	Merged-chr2-131448367-26
NR327--MA0508.2.PRDM1	chr11	71230842	71230851	-	0.000	0.000	Merged-chr11-71230864-28
NR1932--MA0508.2.PRDM1	chr9	102625646	102625655	+	0.000	0.000	Merged-chr9-102625698-1
NR707--MA0508.2.PRDM1	chr15	64067765	64067774	+	0.000	0.000	Merged-chr15-64067738-34
NR816--MA0508.2.PRDM1	chr16	95860900	95860909	+	0.000	0.000	Merged-chr16-95860989-42
NR131--MA0508.2.PRDM1	chr1	171281209	171281218	+	0.000	0.000	Merged-chr1-171281333-62
NR1531--MA0508.2.PRDM1	chr6	38343818	38343827	-	0.000	0.000	Merged-chr6-38343840-5
NR178--MA0508.2.PRDM1	chr10	18965096	18965105	+	0.000	0.000	Merged-chr10-18964975-40
NR449--MA0508.2.PRDM1	chr12	104062022	104062031	+	0.000	0.000	Merged-chr12-104062030-43
NR1783--MA0508.2.PRDM1	chr8	27201003	27201012	-	0.000	0.000	Merged-chr8-27201067-26
NR306--MA0508.2.PRDM1	chr11	33939140	33939149	-	0.000	0.000	Merged-chr11-33939357-99
NR1640--MA0508.2.PRDM1	chr7	24369768	24369777	+	0.000	0.000	Merged-chr7-24370030-56
NR1892--MA0508.2.PRDM1	chr9	61216396	61216405	-	0.000	0.000	Merged-chr9-61216256-31
NR938--MA0508.2.PRDM1	chr19	10747842	10747851	+	0.000	0.000	Merged-chr19-10747819-69
NR1510--MA0508.2.PRDM1	chr5	141241561	141241570	+	0.000	0.000	Merged-chr5-141241462-54
NR123--MA0508.2.PRDM1	chr1	162740472	162740481	+	0.000	0.000	Merged-chr1-162740242-97
NR1903--MA0508.2.PRDM1	chr9	73039628	73039637	+	0.000	0.000	Merged-chr9-73039544-65
NR279--MA0508.2.PRDM1	chr10	121493869	121493878	+	0.000	0.000	Merged-chr10-121494014-41
NR1884--MA0508.2.PRDM1	chr9	55242133	55242142	+	0.000	0.000	Merged-chr9-55242240-47
NR407--MA0508.2.PRDM1	chr12	69447453	69447462	+	0.000	0.000	Merged-chr12-69447284-163
NR516--MA0508.2.PRDM1	chr13	51391722	51391731	-	0.000	0.000	Merged-chr13-51391583-19
NR1502--MA0508.2.PRDM1	chr5	124497027	124497036	+	0.000	0.000	Merged-chr5-124497096-41
NR1611--MA0508.2.PRDM1	chr6	130031881	130031890	+	0.000	0.000	Merged-chr6-130031811-45
NR258--MA0508.2.PRDM1	chr10	94829526	94829535	-	0.000	0.000	Merged-chr10-94829610-38
NR1720--MA0508.2.PRDM1	chr7	102565193	102565202	+	0.000	0.000	Merged-chr7-102565413-55
NR1624--MA0508.2.PRDM1	chr6	142950600	142950609	-	0.000	0.000	Merged-chr6-142950474-44
NR1876--MA0508.2.PRDM1	chr9	43242609	43242618	+	0.000	0.000	Merged-chr9-43242516-24
NR1733--MA0508.2.PRDM1	chr7	112860102	112860111	+	0.000	0.000	Merged-chr7-112860209-23
NR346--MA0508.2.PRDM1	chr11	97703273	97703282	+	0.000	0.000	Merged-chr11-97703111-88
NR1584--MA0508.2.PRDM1	chr6	103340284	103340293	-	0.000	0.000	Merged-chr6-103340216-56
NR1170--MA0508.2.PRDM1	chr3	60531112	60531121	+	0.000	0.000	Merged-chr3-60530998-30
NR1550--MA0508.2.PRDM1	chr6	65564421	65564430	-	0.000	0.000	Merged-chr6-65564422-101
NR1821--MA0508.2.PRDM1	chr8	91074066	91074075	+	0.000	0.000	Merged-chr8-91073966-44
NR468--MA0508.2.PRDM1	chr12	116620104	116620113	+	0.000	0.000	Merged-chr12-116620074-47
NR1202--MA0508.2.PRDM1	chr3	93607946	93607955	-	0.000	0.000	Merged-chr3-93607971-30
NR1040--MA0508.2.PRDM1	chr2	68430727	68430736	-	0.000	0.000	Merged-chr2-68430660-54
NR1672--MA0508.2.PRDM1	chr7	65373412	65373421	-	0.000	0.000	Merged-chr7-65373607-20
NR176--MA0508.2.PRDM1	chr10	12868607	12868616	-	0.000	0.000	Merged-chr10-12868741-121
NR1890--MA0508.2.PRDM1	chr9	60991674	60991683	+	0.000	0.000	Merged-chr9-60991715-48
NR1685--MA0508.2.PRDM1	chr7	76047974	76047983	+	0.000	0.000	Merged-chr7-76048040-27
NR51--MA0508.2.PRDM1	chr1	88008529	88008538	-	0.000	0.000	Merged-chr1-88008403-52
NR1303--MA0508.2.PRDM1	chr4	11095667	11095676	-	0.000	0.000	Merged-chr4-11095738-16
NR1412--MA0508.2.PRDM1	chr5	3928787	3928796	+	0.000	0.000	Merged-chr5-3928837-1
NR1393--MA0508.2.PRDM1	chr4	145319390	145319399	-	0.000	0.000	Merged-chr4-145319470-38
NR1935--MA0508.2.PRDM1	chr9	107334435	107334444	+	0.000	0.000	Merged-chr9-107334469-86
NR1154--MA0508.2.PRDM1	chr3	32420042	32420051	+	0.000	0.000	Merged-chr3-32420097-47
NR992--MA0508.2.PRDM1	chr2	17390908	17390917	+	0.000	0.000	Merged-chr2-17391123-69
NR1534--MA0508.2.PRDM1	chr6	40400235	40400244	-	0.000	0.000	Merged-chr6-40400287-7
NR1372--MA0508.2.PRDM1	chr4	127021123	127021132	+	0.000	0.000	Merged-chr4-127021266-22
NR1643--MA0508.2.PRDM1	chr7	25774681	25774690	+	0.000	0.000	Merged-chr7-25774614-28
NR1895--MA0508.2.PRDM1	chr9	64831979	64831988	-	0.000	0.000	Merged-chr9-64831906-29
NR1500--MA0508.2.PRDM1	chr5	120116547	120116556	-	0.000	0.000	Merged-chr5-120116585-62
NR862--MA0508.2.PRDM1	chr17	70746918	70746927	+	0.000	0.000	Merged-chr17-70746811-20
NR1547--MA0508.2.PRDM1	chr6	61180961	61180970	-	0.000	0.000	Merged-chr6-61180623-103
NR1590--MA0508.2.PRDM1	chr6	108535464	108535473	-	0.000	0.000	Merged-chr6-108535473-34
NR1927--MA0508.2.PRDM1	chr9	96350803	96350812	-	0.000	0.000	Merged-chr9-96350613-81
NR1513--MA0508.2.PRDM1	chr5	147071127	147071136	-	0.000	0.000	Merged-chr5-147071000-57
NR1308--MA0508.2.PRDM1	chr4	32424569	32424578	+	0.000	0.000	Merged-chr4-32424580-38
NR1494--MA0508.2.PRDM1	chr5	114865110	114865119	+	0.000	0.000	Merged-chr5-114865029-25
NR1080--MA0508.2.PRDM1	chr2	119477616	119477625	+	0.000	0.000	Merged-chr2-119477609-138
NR1874--MA0508.2.PRDM1	chr9	42229690	42229699	+	0.000	0.000	Merged-chr9-42229723-12
NR570--MA0508.2.PRDM1	chr13	110825021	110825030	+	0.000	0.000	Merged-chr13-110825010-20
NR841--MA0508.2.PRDM1	chr17	29660669	29660678	-	0.000	0.000	Merged-chr17-29660811-69
NR950--MA0508.2.PRDM1	chr19	34640787	34640796	+	0.000	0.000	Merged-chr19-34640764-45
NR1125--MA0508.2.PRDM1	chr2	157367904	157367913	+	0.000	0.000	Merged-chr2-157367805-61
NR91--MA0508.2.PRDM1	chr1	132341854	132341863	-	0.000	0.000	Merged-chr1-132341932-46
NR963--MA0508.2.PRDM1	chr19	53464788	53464797	-	0.000	0.000	Merged-chr19-53464901-55
NR1377--MA0508.2.PRDM1	chr4	136007113	136007122	+	0.000	0.000	Merged-chr4-136007062-25
NR1757--MA0508.2.PRDM1	chr7	141579044	141579053	-	0.000	0.000	Merged-chr7-141579078-48
NR310--MA0508.2.PRDM1	chr11	46308006	46308015	-	0.000	0.000	Merged-chr11-46308256-89
NR976--MA0508.2.PRDM1	chr2	5642776	5642785	-	0.000	0.000	Merged-chr2-5642867-48
NR1595--MA0508.2.PRDM1	chr6	114856338	114856347	+	0.000	0.000	Merged-chr6-114856222-16
NR1452--MA0508.2.PRDM1	chr5	62610141	62610150	+	0.000	0.000	Merged-chr5-62610074-16
NR942--MA0508.2.PRDM1	chr19	16781168	16781177	+	0.000	0.000	Merged-chr19-16781022-84
NR1290--MA0508.2.PRDM1	chr3	152958383	152958392	-	0.000	0.000	Merged-chr3-152958472-43
NR1356--MA0508.2.PRDM1	chr4	101176312	101176321	+	0.000	0.000	Merged-chr4-101176356-14
NR1627--MA0508.2.PRDM1	chr6	144953135	144953144	-	0.000	0.000	Merged-chr6-144953133-29
NR1213--MA0508.2.PRDM1	chr3	101010781	101010790	+	0.000	0.000	Merged-chr3-101010885-53
NR1879--MA0508.2.PRDM1	chr9	44772236	44772245	+	0.000	0.000	Merged-chr9-44772185-16
NR1322--MA0508.2.PRDM1	chr4	59037014	59037023	+	0.000	0.000	Merged-chr4-59036834-36
NR1574--MA0508.2.PRDM1	chr6	94646499	94646508	-	0.000	0.000	Merged-chr6-94646597-32
NR1369--MA0508.2.PRDM1	chr4	121002448	121002457	+	0.000	0.000	Merged-chr4-121002570-50
NR1226--MA0508.2.PRDM1	chr3	115729369	115729378	-	0.000	0.000	Merged-chr3-115729400-55
NR1749--MA0508.2.PRDM1	chr7	122932333	122932342	-	0.000	0.000	Merged-chr7-122932357-26
NR1064--MA0508.2.PRDM1	chr2	92464857	92464866	+	0.000	0.000	Merged-chr2-92464936-24
NR1587--MA0508.2.PRDM1	chr6	106769397	106769406	-	0.000	0.000	Merged-chr6-106769282-61
NR1858--MA0508.2.PRDM1	chr9	13652158	13652167	-	0.000	0.000	Merged-chr9-13652196-20
NR554--MA0508.2.PRDM1	chr13	95891033	95891042	+	0.000	0.000	Merged-chr13-95891213-14
NR1553--MA0508.2.PRDM1	chr6	66472924	66472933	+	0.000	0.000	Merged-chr6-66473070-26
NR1205--MA0508.2.PRDM1	chr3	96764769	96764778	+	0.000	0.000	Merged-chr3-96764776-19
NR900--MA0508.2.PRDM1	chr18	39282380	39282389	+	0.000	0.000	Merged-chr18-39282313-47
NR424--MA0508.2.PRDM1	chr12	86836926	86836935	+	0.000	0.000	Merged-chr12-86836773-41
NR262--MA0508.2.PRDM1	chr10	99417107	99417116	+	0.000	0.000	Merged-chr10-99417083-63
NR41--MA0508.2.PRDM1	chr1	80637467	80637476	+	0.000	0.000	Merged-chr1-80637446-57
NR88--MA0508.2.PRDM1	chr1	131204715	131204724	+	0.000	0.000	Merged-chr1-131204658-49
NR751--MA0508.2.PRDM1	chr16	10814873	10814882	+	0.000	0.000	Merged-chr16-10814720-1
NR1436--MA0508.2.PRDM1	chr5	36727421	36727430	-	0.000	0.000	Merged-chr5-36727295-8
NR54--MA0508.2.PRDM1	chr1	91086489	91086498	-	0.000	0.000	Merged-chr1-91086368-53
NR493--MA0508.2.PRDM1	chr13	21783381	21783390	-	0.000	0.000	Merged-chr13-21783235-60
NR1035--MA0508.2.PRDM1	chr2	62623231	62623240	-	0.000	0.000	Merged-chr2-62623156-23
NR1306--MA0508.2.PRDM1	chr4	16102206	16102215	+	0.000	0.000	Merged-chr4-16102324-55
NR873--MA0508.2.PRDM1	chr17	79299114	79299123	-	0.000	0.000	Merged-chr17-79299016-28
NR8--MA0508.2.PRDM1	chr1	36883963	36883972	-	0.000	0.000	Merged-chr1-36883943-16
NR730--MA0508.2.PRDM1	chr15	91651690	91651699	-	0.000	0.000	Merged-chr15-91651721-23
NR254--MA0508.2.PRDM1	chr10	94021281	94021290	+	0.000	0.000	Merged-chr10-94021256-59
NR525--MA0508.2.PRDM1	chr13	63886566	63886575	+	0.000	0.000	Merged-chr13-63886405-114
NR1001--MA0508.2.PRDM1	chr2	26235387	26235396	+	0.000	0.000	Merged-chr2-26235322-12
NR363--MA0508.2.PRDM1	chr11	119913621	119913630	-	0.000	0.000	Merged-chr11-119913666-49
NR1048--MA0508.2.PRDM1	chr2	75685705	75685714	-	0.000	0.000	Merged-chr2-75685689-38
NR220--MA0508.2.PRDM1	chr10	67620227	67620236	+	0.000	0.000	Merged-chr10-67620150-41
NR886--MA0508.2.PRDM1	chr18	6411126	6411135	+	0.000	0.000	Merged-chr18-6411189-24
NR472--MA0508.2.PRDM1	chr12	119147969	119147978	-	0.000	0.000	Merged-chr12-119148040-28
NR995--MA0508.2.PRDM1	chr2	18765828	18765837	-	0.000	0.000	Merged-chr2-18765910-35
NR1266--MA0508.2.PRDM1	chr3	137865680	137865689	-	0.000	0.000	Merged-chr3-137865594-62
NR899--MA0508.2.PRDM1	chr18	34759304	34759313	+	0.000	0.000	Merged-chr18-34759316-108
NR1123--MA0508.2.PRDM1	chr2	153345647	153345656	-	0.000	0.000	Merged-chr2-153345751-112
NR1789--MA0508.2.PRDM1	chr8	35633028	35633037	+	0.000	0.000	Merged-chr8-35633021-5
NR180--MA0508.2.PRDM1	chr10	19068670	19068679	-	0.000	0.000	Merged-chr10-19068545-34
NR451--MA0508.2.PRDM1	chr12	107119457	107119466	-	0.000	0.000	Merged-chr12-107119357-16
NR722--MA0508.2.PRDM1	chr15	74989221	74989230	+	0.000	0.000	Merged-chr15-74989113-124
NR517--MA0508.2.PRDM1	chr13	51391728	51391737	-	0.000	0.000	Merged-chr13-51391583-19
NR1407--MA0508.2.PRDM1	chr4	155208111	155208120	+	0.000	0.000	Merged-chr4-155208089-31
NR25--MA0508.2.PRDM1	chr1	59180231	59180240	-	0.000	0.000	Merged-chr1-59180254-19
NR626--MA0508.2.PRDM1	chr14	62761108	62761117	+	0.000	0.000	Merged-chr14-62761015-141
NR1245--MA0508.2.PRDM1	chr3	126650982	126650991	+	0.000	0.000	Merged-chr3-126650760-81
NR735--MA0508.2.PRDM1	chr15	94589964	94589973	+	0.000	0.000	Merged-chr15-94589770-65
NR844--MA0508.2.PRDM1	chr17	35353612	35353621	+	0.000	0.000	Merged-chr17-35353468-33
NR1529--MA0508.2.PRDM1	chr6	35462700	35462709	+	0.000	0.000	Merged-chr6-35462751-23
NR430--MA0508.2.PRDM1	chr12	90576320	90576329	-	0.000	0.000	Merged-chr12-90576423-51
NR1115--MA0508.2.PRDM1	chr2	150915342	150915351	-	0.000	0.000	Merged-chr2-150915256-26
NR953--MA0508.2.PRDM1	chr19	40257561	40257570	+	0.000	0.000	Merged-chr19-40257605-57
NR477--MA0508.2.PRDM1	chr13	3637157	3637166	+	0.000	0.000	Merged-chr13-3636993-50
NR1019--MA0508.2.PRDM1	chr2	48328422	48328431	+	0.000	0.000	Merged-chr2-48328415-44
NR714--MA0508.2.PRDM1	chr15	66702897	66702906	+	0.000	0.000	Merged-chr15-66702981-58
NR17--MA0508.2.PRDM1	chr1	52100604	52100613	+	0.000	0.000	Merged-chr1-52100715-41
NR347--MA0508.2.PRDM1	chr11	99099150	99099159	-	0.000	0.000	Merged-chr11-99099093-22
NR618--MA0508.2.PRDM1	chr14	52166860	52166869	-	0.000	0.000	Merged-chr14-52166798-25
NR661--MA0508.2.PRDM1	chr14	106027047	106027056	+	0.000	0.000	Merged-chr14-106027200-23
NR727--MA0508.2.PRDM1	chr15	84167995	84168004	+	0.000	0.000	Merged-chr15-84168132-65
NR313--MA0508.2.PRDM1	chr11	49085037	49085046	-	0.000	0.000	Merged-chr11-49085061-48
NR979--MA0508.2.PRDM1	chr2	9578114	9578123	-	0.000	0.000	Merged-chr2-9578093-49
NR151--MA0508.2.PRDM1	chr1	184014218	184014227	+	0.000	0.000	Merged-chr1-184014303-22
NR469--MA0508.2.PRDM1	chr12	117418092	117418101	+	0.000	0.000	Merged-chr12-117418203-35
NR1088--MA0508.2.PRDM1	chr2	130068355	130068364	+	0.000	0.000	Merged-chr2-130068381-27
NR260--MA0508.2.PRDM1	chr10	98781937	98781946	-	0.000	0.000	Merged-chr10-98782064-50
NR130--MA0508.2.PRDM1	chr1	170167939	170167948	-	0.000	0.000	Merged-chr1-170167960-28
NR305--MA0508.2.PRDM1	chr11	31808050	31808059	+	0.000	0.000	Merged-chr11-31808102-31
NR491--MA0508.2.PRDM1	chr13	20092462	20092471	-	0.000	0.000	Merged-chr13-20092379-48
NR1891--MA0508.2.PRDM1	chr9	61187255	61187264	+	0.000	0.000	Merged-chr9-61187199-16
NR143--MA0508.2.PRDM1	chr1	177338777	177338786	+	0.000	0.000	Merged-chr1-177338915-41
NR6--MA0508.2.PRDM1	chr1	36296806	36296815	-	0.000	0.000	Merged-chr1-36296864-54
NR523--MA0508.2.PRDM1	chr13	58158250	58158259	-	0.000	0.000	Merged-chr13-58158134-148
NR1208--MA0508.2.PRDM1	chr3	97338793	97338802	+	0.000	0.000	Merged-chr3-97338968-23
NR361--MA0508.2.PRDM1	chr11	113648229	113648238	-	0.000	0.000	Merged-chr11-113648332-48
NR916--MA0508.2.PRDM1	chr18	62188971	62188980	+	0.000	0.000	Merged-chr18-62189000-72
NR231--MA0508.2.PRDM1	chr10	80033662	80033671	-	0.000	0.000	Merged-chr10-80033369-69
NR257--MA0508.2.PRDM1	chr10	94829520	94829529	-	0.000	0.000	Merged-chr10-94829610-38
NR1591--MA0508.2.PRDM1	chr6	108717980	108717989	-	0.000	0.000	Merged-chr6-108717791-30
NR1862--MA0508.2.PRDM1	chr9	15060194	15060203	-	0.000	0.000	Merged-chr9-15060271-40
NR366--MA0508.2.PRDM1	chr12	3359639	3359648	+	0.000	0.000	Merged-chr12-3359484-30
NR908--MA0508.2.PRDM1	chr18	56374044	56374053	-	0.000	0.000	Merged-chr18-56374140-32
NR1971--MA0508.2.PRDM1	chrX	94033120	94033129	+	0.000	0.000	Merged-chrX-94033132-22
NR236--MA0508.2.PRDM1	chr10	80684387	80684396	+	0.000	0.000	Merged-chr10-80684383-19
NR759--MA0508.2.PRDM1	chr16	22266120	22266129	-	0.000	0.000	Merged-chr16-22266085-1
NR345--MA0508.2.PRDM1	chr11	97104325	97104334	+	0.000	0.000	Merged-chr11-97104187-33
NR597--MA0508.2.PRDM1	chr14	27341645	27341654	+	0.000	0.000	Merged-chr14-27341524-59
NR106--MA0508.2.PRDM1	chr1	151011218	151011227	+	0.000	0.000	Merged-chr1-151011231-27
NR1711--MA0508.2.PRDM1	chr7	96818425	96818434	+	0.000	0.000	Merged-chr7-96818578-56
NR629--MA0508.2.PRDM1	chr14	66260600	66260609	-	0.000	0.000	Merged-chr14-66260585-50
NR738--MA0508.2.PRDM1	chr15	97373996	97374005	-	0.000	0.000	Merged-chr15-97373973-3
NR1724--MA0508.2.PRDM1	chr7	107664528	107664537	+	0.000	0.000	Merged-chr7-107664561-57
NR576--MA0508.2.PRDM1	chr13	117211687	117211696	+	0.000	0.000	Merged-chr13-117211586-48
NR337--MA0508.2.PRDM1	chr11	86429108	86429117	+	0.000	0.000	Merged-chr11-86429163-19
NR175--MA0508.2.PRDM1	chr10	12823891	12823900	-	0.000	0.000	Merged-chr10-12823956-45
NR446--MA0508.2.PRDM1	chr12	101053592	101053601	-	0.000	0.000	Merged-chr12-101053641-9
NR698--MA0508.2.PRDM1	chr15	50400562	50400571	+	0.000	0.000	Merged-chr15-50400444-64
NR1793--MA0508.2.PRDM1	chr8	46941504	46941513	+	0.000	0.000	Merged-chr8-46941577-53
NR316--MA0508.2.PRDM1	chr11	51636452	51636461	-	0.000	0.000	Merged-chr11-51636554-3
NR1302--MA0508.2.PRDM1	chr4	11077744	11077753	+	0.000	0.000	Merged-chr4-11077783-17
