#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR48954--MA0039.3.KLF4	chr7	64213038	64213048	-	0.000	0.000	Merged-chr7-64213076-17
NR32296--MA0493.1.Klf1	chr2	165326479	165326489	+	0.000	0.000	Merged-chr2-165326643-68
NR14363--MA0741.1.KLF16	chr13	54503743	54503753	-	0.000	0.000	Merged-chr13-54503961-93
NR25988--MA0599.1.KLF5	chr18	60624414	60624423	+	0.000	0.000	Merged-chr18-60624660-132
NR16780--MA0742.1.Klf12	chr14	47298223	47298237	-	0.000	0.000	Merged-chr14-47298519-76
NR55763--MA0741.1.KLF16	chr9	77938831	77938841	-	0.000	0.000	Merged-chr9-77938986-43
NR47507--MA0741.1.KLF16	chr7	13023141	13023151	+	0.000	0.000	Merged-chr7-13023322-17
NR17527--MA0039.3.KLF4	chr14	76188266	76188276	+	0.000	0.000	Merged-chr14-76188312-28
NR14602--MA0039.3.KLF4	chr13	61998880	61998890	+	0.000	0.000	Merged-chr13-61998846-64
NR12478--MA0741.1.KLF16	chr12	82350117	82350127	+	0.000	0.000	Merged-chr12-82350071-72
NR48189--MA1107.1.KLF9	chr7	29134697	29134709	-	0.000	0.000	Merged-chr7-29134852-30
NR5649--MA0740.1.KLF14	chr10	81464646	81464659	-	0.000	0.000	Merged-chr10-81464665-32
NR26084--MA0599.1.KLF5	chr18	64340186	64340195	+	0.000	0.000	Merged-chr18-64340039-11
NR32883--MA0599.1.KLF5	chr2	174658671	174658680	+	0.000	0.000	Merged-chr2-174658579-30
NR43005--MA0741.1.KLF16	chr5	135134275	135134285	-	0.000	0.000	Merged-chr5-135134293-53
NR37704--MA0039.3.KLF4	chr4	116018295	116018305	+	0.000	0.000	Merged-chr4-116018460-3
NR23364--MA0740.1.KLF14	chr17	31873456	31873469	-	0.000	0.000	Merged-chr17-31873313-29
NR39132--MA1107.1.KLF9	chr4	141618105	141618117	-	0.000	0.000	Merged-chr4-141618205-10
NR35315--MA0493.1.Klf1	chr3	131272107	131272117	+	0.000	0.000	Merged-chr3-131271947-79
NR16912--MA1107.1.KLF9	chr14	53362231	53362243	-	0.000	0.000	Merged-chr14-53362328-16
NR33740--MA0742.1.Klf12	chr3	65958274	65958288	+	0.000	0.000	Merged-chr3-65958089-130
NR41152--MA0599.1.KLF5	chr5	75978538	75978547	+	0.000	0.000	Merged-chr5-75978410-42
NR46118--MA0599.1.KLF5	chr6	121210730	121210739	+	0.000	0.000	Merged-chr6-121210795-40
NR39166--MA0741.1.KLF16	chr4	141793694	141793704	-	0.000	0.000	Merged-chr4-141793612-90
NR53647--MA0039.3.KLF4	chr8	115726941	115726951	-	0.000	0.000	Merged-chr8-115726918-55
NR36651--MA0493.1.Klf1	chr4	43578735	43578745	+	0.000	0.000	Merged-chr4-43578724-70
NR52211--MA0740.1.KLF14	chr8	69974411	69974424	-	0.000	0.000	Merged-chr8-69974320-59
NR50867--MA0599.1.KLF5	chr7	138846721	138846730	+	0.000	0.000	Merged-chr7-138846662-4
NR47661--MA0740.1.KLF14	chr7	19131501	19131514	+	0.000	0.000	Merged-chr7-19131543-49
NR13675--MA0599.1.KLF5	chr13	13590399	13590408	-	0.000	0.000	Merged-chr13-13590526-88
NR29103--MA0599.1.KLF5	chr2	29622491	29622500	+	0.000	0.000	Merged-chr2-29622559-44
NR19672--MA0741.1.KLF16	chr15	83564472	83564482	-	0.000	0.000	Merged-chr15-83564488-10
NR46448--MA1107.1.KLF9	chr6	129518073	129518085	+	0.000	0.000	Merged-chr6-129518183-25
NR41339--MA1107.1.KLF9	chr5	91814535	91814547	+	0.000	0.000	Merged-chr5-91814561-31
NR7127--MA0599.1.KLF5	chr10	128039286	128039295	+	0.000	0.000	Merged-chr10-128039274-35
NR58328--MA0599.1.KLF5	chrX	162888476	162888485	+	0.000	0.000	Merged-chrX-162888353-56
NR40324--MA0740.1.KLF14	chr5	30921517	30921530	-	0.000	0.000	Merged-chr5-30921651-61
NR50509--MA0599.1.KLF5	chr7	127876151	127876160	-	0.000	0.000	Merged-chr7-127876235-123
NR10946--MA1107.1.KLF9	chr11	116688045	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR12032--MA0740.1.KLF14	chr12	54862727	54862740	+	0.000	0.000	Merged-chr12-54862798-90
NR10384--MA0741.1.KLF16	chr11	105363111	105363121	-	0.000	0.000	Merged-chr11-105363147-36
NR10731--MA1107.1.KLF9	chr11	114321711	114321723	-	0.000	0.000	Merged-chr11-114321606-35
NR20830--MA0740.1.KLF14	chr16	16146870	16146883	+	0.000	0.000	Merged-chr16-16146725-61
NR33851--MA0657.1.KLF13	chr3	75956741	75956758	-	0.000	0.000	Merged-chr3-75956729-116
NR31099--MA0741.1.KLF16	chr2	128088012	128088022	+	0.000	0.000	Merged-chr2-128088091-23
NR31272--MA0740.1.KLF14	chr2	132029907	132029920	+	0.000	0.000	Merged-chr2-132029738-120
NR33121--MA0742.1.Klf12	chr3	9802384	9802398	+	0.000	0.000	Merged-chr3-9802270-83
NR27916--MA1107.1.KLF9	chr19	40819113	40819125	+	0.000	0.000	Merged-chr19-40819012-30
NR4413--MA0741.1.KLF16	chr10	40171484	40171494	-	0.000	0.000	Merged-chr10-40171372-15
NR52766--MA0741.1.KLF16	chr8	84042595	84042605	+	0.000	0.000	Merged-chr8-84042508-77
NR23271--MA0599.1.KLF5	chr17	29490700	29490709	+	0.000	0.000	Merged-chr17-29490702-78
NR57552--MA0741.1.KLF16	chrX	38182044	38182054	-	0.000	0.000	Merged-chrX-38181994-21
NR47074--MA0741.1.KLF16	chr6	145276400	145276410	+	0.000	0.000	Merged-chr6-145276388-70
NR41479--MA0599.1.KLF5	chr5	99339971	99339980	-	0.000	0.000	Merged-chr5-99339913-40
NR16218--MA0741.1.KLF16	chr14	20023978	20023988	-	0.000	0.000	Merged-chr14-20024041-29
NR10941--MA0039.3.KLF4	chr11	116688045	116688055	-	0.000	0.000	Merged-chr11-116688042-60
NR47616--MA0741.1.KLF16	chr7	17025640	17025650	+	0.000	0.000	Merged-chr7-17025652-5
NR45665--MA0741.1.KLF16	chr6	108783059	108783069	-	0.000	0.000	Merged-chr6-108783235-52
NR23252--MA1107.1.KLF9	chr17	29193473	29193485	+	0.000	0.000	Merged-chr17-29193494-23
NR33091--MA0599.1.KLF5	chr3	7503386	7503395	+	0.000	0.000	Merged-chr3-7503455-65
NR16371--MA0493.1.Klf1	chr14	25842082	25842092	-	0.000	0.000	Merged-chr14-25842298-78
NR45936--MA0741.1.KLF16	chr6	118099485	118099495	-	0.000	0.000	Merged-chr6-118099551-27
NR46015--MA0599.1.KLF5	chr6	119848399	119848408	+	0.000	0.000	Merged-chr6-119848153-79
NR3111--MA1107.1.KLF9	chr1	180390390	180390402	-	0.000	0.000	Merged-chr1-180390562-55
NR58329--MA0741.1.KLF16	chrX	162888476	162888486	+	0.000	0.000	Merged-chrX-162888353-56
NR13787--MA0599.1.KLF5	chr13	24419795	24419804	-	0.000	0.000	Merged-chr13-24419838-27
NR53205--MA0493.1.Klf1	chr8	104641767	104641777	-	0.000	0.000	Merged-chr8-104641787-70
NR8664--MA0493.1.Klf1	chr11	69838095	69838105	-	0.000	0.000	Merged-chr11-69838250-77
NR44980--MA1107.1.KLF9	chr6	71831704	71831716	-	0.000	0.000	Merged-chr6-71831897-1
NR30229--MA0599.1.KLF5	chr2	79052364	79052373	-	0.000	0.000	Merged-chr2-79052352-13
NR16282--MA0599.1.KLF5	chr14	21654105	21654114	+	0.000	0.000	Merged-chr14-21654080-31
NR12217--MA1107.1.KLF9	chr12	69986464	69986476	-	0.000	0.000	Merged-chr12-69986609-1
NR39599--MA0599.1.KLF5	chr4	151861942	151861951	+	0.000	0.000	Merged-chr4-151861997-138
NR7915--MA0599.1.KLF5	chr11	49177975	49177984	-	0.000	0.000	Merged-chr11-49177868-11
NR52696--MA0039.3.KLF4	chr8	81693376	81693386	-	0.000	0.000	Merged-chr8-81693347-14
NR49753--MA0741.1.KLF16	chr7	102100429	102100439	+	0.000	0.000	Merged-chr7-102100187-36
NR22395--MA1107.1.KLF9	chr16	95994774	95994786	-	0.000	0.000	Merged-chr16-95994791-31
NR20897--MA0599.1.KLF5	chr16	17928319	17928328	-	0.000	0.000	Merged-chr16-17928411-109
NR4665--MA0741.1.KLF16	chr10	59702458	59702468	-	0.000	0.000	Merged-chr10-59702548-66
NR40192--MA0599.1.KLF5	chr5	24577499	24577508	-	0.000	0.000	Merged-chr5-24577562-64
NR903--MA0039.3.KLF4	chr1	73940873	73940883	+	0.000	0.000	Merged-chr1-73940938-50
NR45158--MA0599.1.KLF5	chr6	85374807	85374816	-	0.000	0.000	Merged-chr6-85374701-69
NR28438--MA0493.1.Klf1	chr19	59344365	59344375	+	0.000	0.000	Merged-chr19-59344493-23
NR45497--MA1107.1.KLF9	chr6	99655608	99655620	+	0.000	0.000	Merged-chr6-99655675-47
NR15809--MA1107.1.KLF9	chr13	112427719	112427731	-	0.000	0.000	Merged-chr13-112427724-41
NR18887--MA0742.1.Klf12	chr15	59648200	59648214	+	0.000	0.000	Merged-chr15-59648235-82
NR23598--MA0599.1.KLF5	chr17	35393905	35393914	-	0.000	0.000	Merged-chr17-35394010-52
NR22175--MA0741.1.KLF16	chr16	92654129	92654139	-	0.000	0.000	Merged-chr16-92654045-22
NR8482--MA0741.1.KLF16	chr11	64037741	64037751	-	0.000	0.000	Merged-chr11-64037767-32
NR10181--MA0493.1.Klf1	chr11	101910511	101910521	+	0.000	0.000	Merged-chr11-101910464-12
NR41170--MA0599.1.KLF5	chr5	76588985	76588994	+	0.000	0.000	Merged-chr5-76588936-82
NR49951--MA0493.1.Klf1	chr7	110221665	110221675	-	0.000	0.000	Merged-chr7-110221778-96
NR11821--MA1107.1.KLF9	chr12	33284730	33284742	-	0.000	0.000	Merged-chr12-33284674-45
NR2689--MA0493.1.Klf1	chr1	165236709	165236719	+	0.000	0.000	Merged-chr1-165236818-106
NR33061--MA0740.1.KLF14	chr2	181659729	181659742	-	0.000	0.000	Merged-chr2-181659700-65
NR51146--MA0740.1.KLF14	chr7	142284406	142284419	+	0.000	0.000	Merged-chr7-142284487-104
NR36741--MA0741.1.KLF16	chr4	45799004	45799014	-	0.000	0.000	Merged-chr4-45799180-54
NR18212--MA0741.1.KLF16	chr15	3979571	3979581	+	0.000	0.000	Merged-chr15-3979556-75
NR13693--MA0599.1.KLF5	chr13	14063463	14063472	+	0.000	0.000	Merged-chr13-14063519-130
NR57390--MA0741.1.KLF16	chrX	9272588	9272598	-	0.000	0.000	Merged-chrX-9272776-84
NR2106--MA0039.3.KLF4	chr1	138604170	138604180	+	0.000	0.000	Merged-chr1-138604109-41
NR52399--MA0741.1.KLF16	chr8	71382072	71382082	-	0.000	0.000	Merged-chr8-71381982-56
NR23006--MA1107.1.KLF9	chr17	25258139	25258151	-	0.000	0.000	Merged-chr17-25258027-50
NR24649--MA0741.1.KLF16	chr17	74295525	74295535	-	0.000	0.000	Merged-chr17-74295561-5
NR53022--MA0599.1.KLF5	chr8	93810345	93810354	-	0.000	0.000	Merged-chr8-93810346-59
NR30802--MA0599.1.KLF5	chr2	118598195	118598204	-	0.000	0.000	Merged-chr2-118598188-51
NR50119--MA0741.1.KLF16	chr7	116307781	116307791	+	0.000	0.000	Merged-chr7-116307946-138
NR37843--MA0657.1.KLF13	chr4	119105914	119105931	+	0.000	0.000	Merged-chr4-119105938-48
NR58167--MA0741.1.KLF16	chrX	142228659	142228669	+	0.000	0.000	Merged-chrX-142228756-3
NR43690--MA0599.1.KLF5	chr5	146906162	146906171	+	0.000	0.000	Merged-chr5-146906057-28
NR35264--MA0740.1.KLF14	chr3	130708677	130708690	+	0.000	0.000	Merged-chr3-130708762-2
NR18210--MA1107.1.KLF9	chr15	3234341	3234353	+	0.000	0.000	Merged-chr15-3234376-31
NR778--MA0741.1.KLF16	chr1	64617388	64617398	-	0.000	0.000	Merged-chr1-64617376-67
NR45640--MA0742.1.Klf12	chr6	108571217	108571231	+	0.000	0.000	Merged-chr6-108571232-71
NR20516--MA0493.1.Klf1	chr15	103154489	103154499	+	0.000	0.000	Merged-chr15-103154383-18
NR40508--MA0657.1.KLF13	chr5	35757846	35757863	-	0.000	0.000	Merged-chr5-35757894-103
NR25685--MA0657.1.KLF13	chr18	39141850	39141867	-	0.000	0.000	Merged-chr18-39141814-16
NR51168--MA1107.1.KLF9	chr7	142399323	142399335	+	0.000	0.000	Merged-chr7-142399305-21
NR30694--MA0493.1.Klf1	chr2	112367928	112367938	+	0.000	0.000	Merged-chr2-112367834-78
NR3316--MA0740.1.KLF14	chr1	184266311	184266324	-	0.000	0.000	Merged-chr1-184266275-31
NR31319--MA0599.1.KLF5	chr2	132687118	132687127	+	0.000	0.000	Merged-chr2-132687004-41
NR10984--MA0740.1.KLF14	chr11	117266143	117266156	-	0.000	0.000	Merged-chr11-117266091-54
NR1044--MA0493.1.Klf1	chr1	80703445	80703455	-	0.000	0.000	Merged-chr1-80703457-36
NR43960--MA0742.1.Klf12	chr5	151368877	151368891	-	0.000	0.000	Merged-chr5-151368809-80
NR19628--MA0599.1.KLF5	chr15	83350278	83350287	+	0.000	0.000	Merged-chr15-83350192-58
NR57950--MA0599.1.KLF5	chrX	99136010	99136019	-	0.000	0.000	Merged-chrX-99136067-62
NR18645--MA0493.1.Klf1	chr15	39943795	39943805	-	0.000	0.000	Merged-chr15-39943726-117
NR11842--MA0741.1.KLF16	chr12	35481002	35481012	-	0.000	0.000	Merged-chr12-35480950-10
NR46372--MA1107.1.KLF9	chr6	128634536	128634548	+	0.000	0.000	Merged-chr6-128634643-10
NR57931--MA1107.1.KLF9	chrX	96096996	96097008	+	0.000	0.000	Merged-chrX-96096833-83
NR5296--MA0493.1.Klf1	chr10	78465056	78465066	+	0.000	0.000	Merged-chr10-78465004-63
NR4341--MA0599.1.KLF5	chr10	31313368	31313377	-	0.000	0.000	Merged-chr10-31313443-90
NR46915--MA0599.1.KLF5	chr6	142891587	142891596	+	0.000	0.000	Merged-chr6-142891615-20
NR39687--MA0039.3.KLF4	chr4	152319147	152319157	-	0.000	0.000	Merged-chr4-152318994-28
NR14196--MA0493.1.Klf1	chr13	49449524	49449534	-	0.000	0.000	Merged-chr13-49449603-25
NR13590--MA0599.1.KLF5	chr13	5864379	5864388	-	0.000	0.000	Merged-chr13-5864557-62
NR41806--MA0599.1.KLF5	chr5	110101287	110101296	+	0.000	0.000	Merged-chr5-110101482-63
NR27183--MA0599.1.KLF5	chr19	8252183	8252192	+	0.000	0.000	Merged-chr19-8252316-31
NR38742--MA0599.1.KLF5	chr4	136060050	136060059	-	0.000	0.000	Merged-chr4-136060160-34
NR26504--MA1107.1.KLF9	chr18	77767827	77767839	+	0.000	0.000	Merged-chr18-77767671-52
NR13447--MA0599.1.KLF5	chr12	115802940	115802949	-	0.000	0.000	Merged-chr12-115802786-55
NR36629--MA0493.1.Klf1	chr4	43171522	43171532	-	0.000	0.000	Merged-chr4-43171535-31
NR906--MA0741.1.KLF16	chr1	73940883	73940893	+	0.000	0.000	Merged-chr1-73940938-50
NR20399--MA0741.1.KLF16	chr15	101141325	101141335	-	0.000	0.000	Merged-chr15-101141305-22
NR55523--MA1107.1.KLF9	chr9	66505737	66505749	-	0.000	0.000	Merged-chr9-66505646-32
NR33441--MA0740.1.KLF14	chr3	37978626	37978639	-	0.000	0.000	Merged-chr3-37978790-50
NR24454--MA1107.1.KLF9	chr17	66449507	66449519	-	0.000	0.000	Merged-chr17-66449621-83
NR22956--MA0599.1.KLF5	chr17	24550001	24550010	+	0.000	0.000	Merged-chr17-24549778-103
NR27164--MA1107.1.KLF9	chr19	7241237	7241249	+	0.000	0.000	Merged-chr19-7241194-51
NR57395--MA0599.1.KLF5	chrX	9272773	9272782	+	0.000	0.000	Merged-chrX-9272776-84
NR18684--MA0740.1.KLF14	chr15	42677011	42677024	+	0.000	0.000	Merged-chr15-42676908-4
NR54903--MA0740.1.KLF14	chr9	44396990	44397003	-	0.000	0.000	Merged-chr9-44397016-62
NR2680--MA0741.1.KLF16	chr1	165194447	165194457	+	0.000	0.000	Merged-chr1-165194301-85
NR34694--MA0741.1.KLF16	chr3	104788967	104788977	+	0.000	0.000	Merged-chr3-104788845-60
NR57107--MA0039.3.KLF4	chr9	120110775	120110785	+	0.000	0.000	Merged-chr9-120110661-68
NR57023--MA0740.1.KLF14	chr9	118863767	118863780	-	0.000	0.000	Merged-chr9-118863800-9
NR11378--MA1107.1.KLF9	chr12	4454585	4454597	+	0.000	0.000	Merged-chr12-4454481-33
NR31183--MA0742.1.Klf12	chr2	130029805	130029819	-	0.000	0.000	Merged-chr2-130029976-28
NR32641--MA0493.1.Klf1	chr2	170055614	170055624	-	0.000	0.000	Merged-chr2-170055593-21
NR31010--MA0599.1.KLF5	chr2	125136009	125136018	-	0.000	0.000	Merged-chr2-125136116-38
NR1146--MA0039.3.KLF4	chr1	86470926	86470936	-	0.000	0.000	Merged-chr1-86471104-2
NR52071--MA0599.1.KLF5	chr8	60632695	60632704	+	0.000	0.000	Merged-chr8-60632762-58
NR21349--MA0740.1.KLF14	chr16	37385004	37385017	+	0.000	0.000	Merged-chr16-37384954-25
NR14485--MA0741.1.KLF16	chr13	56704045	56704055	-	0.000	0.000	Merged-chr13-56703613-154
NR34941--MA1107.1.KLF9	chr3	115706548	115706560	+	0.000	0.000	Merged-chr3-115706402-1
NR43061--MA0741.1.KLF16	chr5	135780559	135780569	-	0.000	0.000	Merged-chr5-135780527-18
NR45949--MA0741.1.KLF16	chr6	118197385	118197395	-	0.000	0.000	Merged-chr6-118197312-39
NR26092--MA1107.1.KLF9	chr18	64340231	64340243	+	0.000	0.000	Merged-chr18-64340039-11
NR29837--MA0742.1.Klf12	chr2	61755185	61755199	+	0.000	0.000	Merged-chr2-61755182-23
NR34808--MA0599.1.KLF5	chr3	108044862	108044871	+	0.000	0.000	Merged-chr3-108044861-49
NR4668--MA0599.1.KLF5	chr10	59879646	59879655	+	0.000	0.000	Merged-chr10-59879607-101
NR12568--MA0740.1.KLF14	chr12	85666598	85666611	+	0.000	0.000	Merged-chr12-85666507-47
NR6709--MA0599.1.KLF5	chr10	120112993	120113002	-	0.000	0.000	Merged-chr10-120112828-89
NR11598--MA0493.1.Klf1	chr12	21543549	21543559	-	0.000	0.000	Merged-chr12-21543416-58
NR21189--MA1107.1.KLF9	chr16	32176984	32176996	-	0.000	0.000	Merged-chr16-32177197-40
NR14298--MA0039.3.KLF4	chr13	52892357	52892367	+	0.000	0.000	Merged-chr13-52892301-28
NR3323--MA0742.1.Klf12	chr1	184277181	184277195	-	0.000	0.000	Merged-chr1-184277240-19
NR9758--MA1107.1.KLF9	chr11	95083039	95083051	-	0.000	0.000	Merged-chr11-95083015-27
NR11373--MA0039.3.KLF4	chr12	4454587	4454597	+	0.000	0.000	Merged-chr12-4454481-33
NR14093--MA0493.1.Klf1	chr13	45885145	45885155	+	0.000	0.000	Merged-chr13-45885080-29
NR42372--MA0599.1.KLF5	chr5	118478285	118478294	+	0.000	0.000	Merged-chr5-118478208-82
NR18368--MA0741.1.KLF16	chr15	25269713	25269723	-	0.000	0.000	Merged-chr15-25269773-79
NR39493--MA0741.1.KLF16	chr4	149889185	149889195	-	0.000	0.000	Merged-chr4-149889246-22
NR31142--MA0740.1.KLF14	chr2	128470705	128470718	-	0.000	0.000	Merged-chr2-128470524-44
NR36502--MA0741.1.KLF16	chr4	41348063	41348073	+	0.000	0.000	Merged-chr4-41348000-22
NR10916--MA0657.1.KLF13	chr11	116533170	116533187	-	0.000	0.000	Merged-chr11-116533169-14
NR56528--MA0742.1.Klf12	chr9	107575752	107575766	+	0.000	0.000	Merged-chr9-107575687-8
NR5511--MA0493.1.Klf1	chr10	80701880	80701890	+	0.000	0.000	Merged-chr10-80701879-14
NR28568--MA0493.1.Klf1	chr2	6213093	6213103	+	0.000	0.000	Merged-chr2-6213187-45
NR20739--MA0039.3.KLF4	chr16	10958534	10958544	+	0.000	0.000	Merged-chr16-10958757-32
NR36048--MA0742.1.Klf12	chr3	154628506	154628520	+	0.000	0.000	Merged-chr3-154628476-23
NR13683--MA1107.1.KLF9	chr13	13889842	13889854	+	0.000	0.000	Merged-chr13-13889712-47
NR27574--MA0740.1.KLF14	chr19	29063991	29064004	+	0.000	0.000	Merged-chr19-29064177-55
NR17390--MA0599.1.KLF5	chr14	70618113	70618122	-	0.000	0.000	Merged-chr14-70618190-41
NR2864--MA0742.1.Klf12	chr1	171390339	171390353	+	0.000	0.000	Merged-chr1-171390239-45
NR51729--MA0599.1.KLF5	chr8	31031873	31031882	-	0.000	0.000	Merged-chr8-31031944-31
NR16035--MA1107.1.KLF9	chr13	119597008	119597020	-	0.000	0.000	Merged-chr13-119596894-24
NR58101--MA0740.1.KLF14	chrX	135601842	135601855	+	0.000	0.000	Merged-chrX-135601772-31
NR12901--MA0740.1.KLF14	chr12	101718561	101718574	+	0.000	0.000	Merged-chr12-101718493-65
NR20113--MA0741.1.KLF16	chr15	96640964	96640974	+	0.000	0.000	Merged-chr15-96641045-91
NR29546--MA0493.1.Klf1	chr2	37703408	37703418	-	0.000	0.000	Merged-chr2-37703369-89
NR48046--MA0657.1.KLF13	chr7	27361435	27361452	+	0.000	0.000	Merged-chr7-27361571-54
NR24776--MA0039.3.KLF4	chr17	80728175	80728185	+	0.000	0.000	Merged-chr17-80728115-101
NR46214--MA0740.1.KLF14	chr6	125191771	125191784	-	0.000	0.000	Merged-chr6-125191910-87
NR38830--MA0039.3.KLF4	chr4	137468637	137468647	-	0.000	0.000	Merged-chr4-137468629-23
