#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR9060--MA0089.1.MAFG::NFE2L1	chr7	113143683	113143688	+	0.000	0.000	Merged-chr7-113143723-32
NR2242--MA0089.1.MAFG::NFE2L1	chr12	77130286	77130291	-	0.000	0.000	Merged-chr12-77130151-1
NR3758--MA0495.2.MAFF	chr15	61539014	61539034	+	0.000	0.000	Merged-chr15-61539170-27
NR7302--MA0089.1.MAFG::NFE2L1	chr4	150909918	150909923	-	0.000	0.000	Merged-chr4-150909856-55
NR630--MA0089.1.MAFG::NFE2L1	chr1	164665797	164665802	+	0.000	0.000	Merged-chr1-164665875-3
NR9822--MA0496.2.MAFK	chr9	31271516	31271534	-	0.000	0.000	Merged-chr9-31271372-36
NR4244--MA0501.1.MAF::NFE2	chr16	84487988	84488002	-	0.000	0.000	Merged-chr16-84487817-3
NR6287--MA0089.1.MAFG::NFE2L1	chr3	65886094	65886099	+	0.000	0.000	Merged-chr3-65886068-18
NR9362--MA0089.1.MAFG::NFE2L1	chr8	61276353	61276358	-	0.000	0.000	Merged-chr8-61276355-46
NR3402--MA0501.1.MAF::NFE2	chr14	68044917	68044931	+	0.000	0.000	Merged-chr14-68044800-35
NR5243--MA0089.1.MAFG::NFE2L1	chr19	41483223	41483228	-	0.000	0.000	Merged-chr19-41483233-3
NR245--MA0659.1.MAFG	chr1	78422793	78422813	+	0.000	0.000	Merged-chr1-78422740-38
NR765--MA0591.1.Bach1::Mafk	chr1	181232469	181232483	-	0.000	0.000	Merged-chr1-181232608-44
NR1702--MA0089.1.MAFG::NFE2L1	chr11	73095690	73095695	+	0.000	0.000	Merged-chr11-73095625-2
NR5330--MA0089.1.MAFG::NFE2L1	chr19	61227073	61227078	+	0.000	0.000	Merged-chr19-61226965-155
NR10259--MA0495.2.MAFF	chr9	118357707	118357727	-	0.000	0.000	Merged-chr9-118357562-26
NR588--MA0495.2.MAFF	chr1	155091522	155091542	+	0.000	0.000	Merged-chr1-155091563-28
NR373--MA0495.2.MAFF	chr1	106268517	106268537	-	0.000	0.000	Merged-chr1-106268464-31
NR8161--MA0501.1.MAF::NFE2	chr6	72601928	72601942	-	0.000	0.000	Merged-chr6-72601954-26
NR69--MA0496.2.MAFK	chr1	39196873	39196891	-	0.000	0.000	Merged-chr1-39196974-45
NR6598--MA0495.2.MAFF	chr3	135604825	135604845	-	0.000	0.000	Merged-chr3-135604723-37
NR6915--MA0591.1.Bach1::Mafk	chr4	87998081	87998095	+	0.000	0.000	Merged-chr4-87998098-18
NR2464--MA0117.2.Mafb	chr12	108541272	108541283	-	0.000	0.000	Merged-chr12-108541148-14
NR1095--MA0501.1.MAF::NFE2	chr10	68673762	68673776	+	0.000	0.000	Merged-chr10-68673774-53
NR9173--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR8896--MA0659.1.MAFG	chr7	84386645	84386665	-	0.000	0.000	Merged-chr7-84386751-45
NR8421--MA0591.1.Bach1::Mafk	chr6	127723307	127723321	-	0.000	0.000	Merged-chr6-127723234-26
NR1256--MA0501.1.MAF::NFE2	chr10	95923490	95923504	-	0.000	0.000	Merged-chr10-95923402-19
NR3507--MA0496.2.MAFK	chr14	101470025	101470043	-	0.000	0.000	Merged-chr14-101470106-24
NR800--MA0117.2.Mafb	chr1	186676420	186676431	+	0.000	0.000	Merged-chr1-186676331-13
NR7209--MA0495.2.MAFF	chr4	142153734	142153754	-	0.000	0.000	Merged-chr4-142153700-30
NR1212--MA0591.1.Bach1::Mafk	chr10	93069520	93069534	+	0.000	0.000	Merged-chr10-93069523-27
NR4185--MA0501.1.MAF::NFE2	chr16	52292821	52292835	-	0.000	0.000	Merged-chr16-52292729-42
NR8663--MA0117.2.Mafb	chr7	12922045	12922056	-	0.000	0.000	Merged-chr7-12922140-61
NR375--MA0659.1.MAFG	chr1	106268517	106268537	-	0.000	0.000	Merged-chr1-106268464-31
NR4022--MA0501.1.MAF::NFE2	chr16	10774899	10774913	+	0.000	0.000	Merged-chr16-10774943-5
NR895--MA0591.1.Bach1::Mafk	chr10	7473839	7473853	-	0.000	0.000	Merged-chr10-7473929-104
NR10263--MA0496.2.MAFK	chr9	118357708	118357726	-	0.000	0.000	Merged-chr9-118357562-26
NR9099--MA0089.1.MAFG::NFE2L1	chr7	117988649	117988654	-	0.000	0.000	Merged-chr7-117988670-8
NR1276--MA0659.1.MAFG	chr10	99221678	99221698	-	0.000	0.000	Merged-chr10-99221651-27
NR5947--MA0495.2.MAFF	chr2	153780655	153780675	+	0.000	0.000	Merged-chr2-153780762-18
NR7363--MA0659.1.MAFG	chr5	5559549	5559569	+	0.000	0.000	Merged-chr5-5559516-60
NR7112--MA0501.1.MAF::NFE2	chr4	125114801	125114815	-	0.000	0.000	Merged-chr4-125114884-30
NR7717--MA0089.1.MAFG::NFE2L1	chr5	109751645	109751650	+	0.000	0.000	Merged-chr5-109751712-60
NR369--MA0501.1.MAF::NFE2	chr1	106187586	106187600	-	0.000	0.000	Merged-chr1-106187715-26
NR5934--MA0089.1.MAFG::NFE2L1	chr2	151740271	151740276	+	0.000	0.000	Merged-chr2-151740214-3
NR4554--MA0591.1.Bach1::Mafk	chr17	50998469	50998483	-	0.000	0.000	Merged-chr17-50998401-17
NR9549--MA0591.1.Bach1::Mafk	chr8	105605954	105605968	+	0.000	0.000	Merged-chr8-105606136-2
NR615--MA0591.1.Bach1::Mafk	chr1	162207440	162207454	+	0.000	0.000	Merged-chr1-162207431-48
NR6863--MA0089.1.MAFG::NFE2L1	chr4	59331867	59331872	+	0.000	0.000	Merged-chr4-59331656-79
NR122--MA0496.2.MAFK	chr1	52454811	52454829	+	0.000	0.000	Merged-chr1-52454811-49
NR8794--MA0501.1.MAF::NFE2	chr7	58824755	58824769	-	0.000	0.000	Merged-chr7-58824899-42
NR1381--MA0496.2.MAFK	chr10	122755164	122755182	-	0.000	0.000	Merged-chr10-122755211-20
NR6692--MA0501.1.MAF::NFE2	chr3	152315824	152315838	+	0.000	0.000	Merged-chr3-152315823-29
NR5951--MA0496.2.MAFK	chr2	153780656	153780674	-	0.000	0.000	Merged-chr2-153780762-18
NR4528--MA0659.1.MAFG	chr17	46496927	46496947	-	0.000	0.000	Merged-chr17-46496876-35
NR92--MA0501.1.MAF::NFE2	chr1	43474715	43474729	+	0.000	0.000	Merged-chr1-43474630-75
NR3577--MA0591.1.Bach1::Mafk	chr14	121315646	121315660	-	0.000	0.000	Merged-chr14-121315767-6
NR9373--MA0089.1.MAFG::NFE2L1	chr8	66860200	66860205	+	0.000	0.000	Merged-chr8-66860248-21
NR8659--MA0089.1.MAFG::NFE2L1	chr7	6410148	6410153	+	0.000	0.000	Merged-chr7-6410267-26
NR5832--MA0089.1.MAFG::NFE2L1	chr2	130664563	130664568	+	0.000	0.000	Merged-chr2-130664423-57
NR8766--MA0591.1.Bach1::Mafk	chr7	49093861	49093875	+	0.000	0.000	Merged-chr7-49093959-29
NR7531--MA0591.1.Bach1::Mafk	chr5	72844379	72844393	+	0.000	0.000	Merged-chr5-72844506-23
NR8040--MA0089.1.MAFG::NFE2L1	chr6	41202506	41202511	-	0.000	0.000	Merged-chr6-41202610-2
NR4098--MA0117.2.Mafb	chr16	30948338	30948349	-	0.000	0.000	Merged-chr16-30948411-38
NR2798--MA0496.2.MAFK	chr13	45623885	45623903	-	0.000	0.000	Merged-chr13-45624002-39
NR5293--MA0496.2.MAFK	chr19	53800798	53800816	-	0.000	0.000	Merged-chr19-53800770-48
NR6742--MA0501.1.MAF::NFE2	chr4	8917495	8917509	-	0.000	0.000	Merged-chr4-8917370-13
NR7923--MA0659.1.MAFG	chr5	148831818	148831838	-	0.000	0.000	Merged-chr5-148831759-44
NR308--MA0501.1.MAF::NFE2	chr1	89069604	89069618	-	0.000	0.000	Merged-chr1-89069635-1
NR2805--MA0659.1.MAFG	chr13	45624075	45624095	+	0.000	0.000	Merged-chr13-45624002-39
NR181--MA0495.2.MAFF	chr1	64486398	64486418	-	0.000	0.000	Merged-chr1-64486540-36
NR9776--MA0659.1.MAFG	chr9	15530005	15530025	-	0.000	0.000	Merged-chr9-15530031-64
NR3813--MA0591.1.Bach1::Mafk	chr15	67290243	67290257	+	0.000	0.000	Merged-chr15-67290142-69
NR2794--MA0591.1.Bach1::Mafk	chr13	45623897	45623911	-	0.000	0.000	Merged-chr13-45624002-39
NR2337--MA0496.2.MAFK	chr12	98249881	98249899	+	0.000	0.000	Merged-chr12-98249926-13
NR1964--MA0495.2.MAFF	chr11	114812829	114812849	-	0.000	0.000	Merged-chr11-114812922-18
NR286--MA0659.1.MAFG	chr1	85895435	85895455	-	0.000	0.000	Merged-chr1-85895487-63
NR199--MA0501.1.MAF::NFE2	chr1	66280648	66280662	-	0.000	0.000	Merged-chr1-66280730-25
NR1048--MA0117.2.Mafb	chr10	59964786	59964797	+	0.000	0.000	Merged-chr10-59964870-60
NR7493--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR9977--MA0089.1.MAFG::NFE2L1	chr9	66667313	66667318	-	0.000	0.000	Merged-chr9-66667231-9
NR7137--MA0089.1.MAFG::NFE2L1	chr4	130045944	130045949	-	0.000	0.000	Merged-chr4-130045793-53
NR3699--MA0089.1.MAFG::NFE2L1	chr15	44364115	44364120	-	0.000	0.000	Merged-chr15-44364254-41
NR7941--MA0659.1.MAFG	chr5	149525185	149525205	-	0.000	0.000	Merged-chr5-149525038-89
NR4310--MA0089.1.MAFG::NFE2L1	chr16	93153374	93153379	-	0.000	0.000	Merged-chr16-93153200-34
NR1408--MA0501.1.MAF::NFE2	chr10	127586399	127586413	-	0.000	0.000	Merged-chr10-127586318-36
NR259--MA0117.2.Mafb	chr1	81301720	81301731	-	0.000	0.000	Merged-chr1-81301857-6
NR3568--MA0117.2.Mafb	chr14	120572435	120572446	+	0.000	0.000	Merged-chr14-120572441-59
NR2170--MA0501.1.MAF::NFE2	chr12	40459784	40459798	-	0.000	0.000	Merged-chr12-40459917-13
NR3430--MA0501.1.MAF::NFE2	chr14	73170124	73170138	+	0.000	0.000	Merged-chr14-73170198-47
NR2398--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR6918--MA0591.1.Bach1::Mafk	chr4	88046385	88046399	+	0.000	0.000	Merged-chr4-88046485-60
NR9514--MA0496.2.MAFK	chr8	94458831	94458849	+	0.000	0.000	Merged-chr8-94458814-46
NR4149--MA0089.1.MAFG::NFE2L1	chr16	44778878	44778883	-	0.000	0.000	Merged-chr16-44778885-37
NR2355--MA0496.2.MAFK	chr12	98578306	98578324	+	0.000	0.000	Merged-chr12-98578114-43
NR8798--MA0117.2.Mafb	chr7	64122535	64122546	-	0.000	0.000	Merged-chr7-64122484-38
NR10003--MA0501.1.MAF::NFE2	chr9	75246574	75246588	+	0.000	0.000	Merged-chr9-75246433-36
NR4612--MA0089.1.MAFG::NFE2L1	chr17	70851897	70851902	-	0.000	0.000	Merged-chr17-70852117-218
NR617--MA0501.1.MAF::NFE2	chr1	162207443	162207457	+	0.000	0.000	Merged-chr1-162207431-48
NR3062--MA0501.1.MAF::NFE2	chr13	103110002	103110016	-	0.000	0.000	Merged-chr13-103110112-59
NR8476--MA0659.1.MAFG	chr6	130286424	130286444	+	0.000	0.000	Merged-chr6-130286452-8
NR1388--MA0591.1.Bach1::Mafk	chr10	124138621	124138635	-	0.000	0.000	Merged-chr10-124138683-21
NR5385--MA0591.1.Bach1::Mafk	chr2	18183235	18183249	+	0.000	0.000	Merged-chr2-18183343-9
NR6726--MA0591.1.Bach1::Mafk	chr4	3835536	3835550	+	0.000	0.000	Merged-chr4-3835460-93
NR1976--MA0501.1.MAF::NFE2	chr11	115172982	115172996	+	0.000	0.000	Merged-chr11-115173098-6
NR4918--MA0501.1.MAF::NFE2	chr18	61207270	61207284	+	0.000	0.000	Merged-chr18-61207122-39
NR8460--MA0496.2.MAFK	chr6	130092620	130092638	+	0.000	0.000	Merged-chr6-130092757-50
NR8243--MA0117.2.Mafb	chr6	99435323	99435334	-	0.000	0.000	Merged-chr6-99435291-39
NR4893--MA0496.2.MAFK	chr18	56399778	56399796	+	0.000	0.000	Merged-chr18-56399965-54
NR4676--MA0117.2.Mafb	chr17	85189690	85189701	+	0.000	0.000	Merged-chr17-85189630-51
NR3486--MA0495.2.MAFF	chr14	87051236	87051256	+	0.000	0.000	Merged-chr14-87051368-42
NR1220--MA0089.1.MAFG::NFE2L1	chr10	93180047	93180052	-	0.000	0.000	Merged-chr10-93180050-46
NR4448--MA0659.1.MAFG	chr17	26203341	26203361	+	0.000	0.000	Merged-chr17-26203308-51
NR4103--MA0117.2.Mafb	chr16	33337330	33337341	-	0.000	0.000	Merged-chr16-33337489-51
NR295--MA0117.2.Mafb	chr1	87811527	87811538	+	0.000	0.000	Merged-chr1-87811547-25
NR3709--MA0089.1.MAFG::NFE2L1	chr15	50674472	50674477	+	0.000	0.000	Merged-chr15-50674419-23
NR3112--MA0501.1.MAF::NFE2	chr13	109822600	109822614	-	0.000	0.000	Merged-chr13-109822486-79
NR3031--MA0117.2.Mafb	chr13	97789942	97789953	+	0.000	0.000	Merged-chr13-97790032-25
NR2855--MA0089.1.MAFG::NFE2L1	chr13	55190340	55190345	-	0.000	0.000	Merged-chr13-55190373-52
NR6483--MA0089.1.MAFG::NFE2L1	chr3	107559402	107559407	+	0.000	0.000	Merged-chr3-107559278-21
NR188--MA0659.1.MAFG	chr1	64486460	64486480	-	0.000	0.000	Merged-chr1-64486540-36
NR14--MA0117.2.Mafb	chr1	13616117	13616128	-	0.000	0.000	Merged-chr1-13616116-19
NR8391--MA0659.1.MAFG	chr6	125265756	125265776	+	0.000	0.000	Merged-chr6-125265659-79
NR7277--MA0495.2.MAFF	chr4	148940774	148940794	-	0.000	0.000	Merged-chr4-148940822-21
NR8109--MA0117.2.Mafb	chr6	59417891	59417902	-	0.000	0.000	Merged-chr6-59417759-25
NR195--MA0495.2.MAFF	chr1	66280648	66280668	+	0.000	0.000	Merged-chr1-66280730-25
NR9484--MA0089.1.MAFG::NFE2L1	chr8	86484982	86484987	-	0.000	0.000	Merged-chr8-86484982-16
NR8373--MA0117.2.Mafb	chr6	122491657	122491668	+	0.000	0.000	Merged-chr6-122491726-37
NR6397--MA0496.2.MAFK	chr3	95664228	95664246	+	0.000	0.000	Merged-chr3-95664146-32
NR6943--MA0591.1.Bach1::Mafk	chr4	88722181	88722195	-	0.000	0.000	Merged-chr4-88722242-68
NR2183--MA0117.2.Mafb	chr12	54294037	54294048	+	0.000	0.000	Merged-chr12-54294060-1
NR9639--MA0591.1.Bach1::Mafk	chr8	121187850	121187864	-	0.000	0.000	Merged-chr8-121187823-40
NR7235--MA0089.1.MAFG::NFE2L1	chr4	145284517	145284522	-	0.000	0.000	Merged-chr4-145284668-43
NR1884--MA0495.2.MAFF	chr11	104639165	104639185	+	0.000	0.000	Merged-chr11-104639154-13
NR5076--MA0089.1.MAFG::NFE2L1	chr18	89626838	89626843	+	0.000	0.000	Merged-chr18-89627032-39
NR10286--MA0089.1.MAFG::NFE2L1	chr9	121354996	121355001	-	0.000	0.000	Merged-chr9-121354935-22
NR4005--MA0659.1.MAFG	chr16	4475219	4475239	-	0.000	0.000	Merged-chr16-4475244-54
NR3020--MA0496.2.MAFK	chr13	96697953	96697971	-	0.000	0.000	Merged-chr13-96698036-39
NR9680--MA0496.2.MAFK	chr8	125344033	125344051	+	0.000	0.000	Merged-chr8-125344095-45
NR3488--MA0501.1.MAF::NFE2	chr14	87051236	87051250	-	0.000	0.000	Merged-chr14-87051368-42
NR3815--MA0659.1.MAFG	chr15	67290240	67290260	-	0.000	0.000	Merged-chr15-67290142-69
NR5205--MA0495.2.MAFF	chr19	33392001	33392021	-	0.000	0.000	Merged-chr19-33392002-67
NR190--MA0496.2.MAFK	chr1	64486461	64486479	-	0.000	0.000	Merged-chr1-64486540-36
NR3909--MA0089.1.MAFG::NFE2L1	chr15	85456440	85456445	+	0.000	0.000	Merged-chr15-85456320-28
NR7725--MA0495.2.MAFF	chr5	112297489	112297509	+	0.000	0.000	Merged-chr5-112297415-51
NR6798--MA0089.1.MAFG::NFE2L1	chr4	33072995	33073000	-	0.000	0.000	Merged-chr4-33073054-38
NR9873--MA0089.1.MAFG::NFE2L1	chr9	41117474	41117479	-	0.000	0.000	Merged-chr9-41117367-1,Merged-chr9-41117581-1
NR4381--MA0659.1.MAFG	chr17	10840174	10840194	-	0.000	0.000	Merged-chr17-10840429-74
NR2754--MA0591.1.Bach1::Mafk	chr13	35208561	35208575	-	0.000	0.000	Merged-chr13-35208466-19
NR4457--MA0117.2.Mafb	chr17	28701337	28701348	-	0.000	0.000	Merged-chr17-28701389-22
NR9382--MA0089.1.MAFG::NFE2L1	chr8	68627407	68627412	+	0.000	0.000	Merged-chr8-68627437-32
NR7702--MA0496.2.MAFK	chr5	107524496	107524514	-	0.000	0.000	Merged-chr5-107524666-44
NR8577--MA0496.2.MAFK	chr6	143366090	143366108	-	0.000	0.000	Merged-chr6-143366035-15
NR4260--MA0591.1.Bach1::Mafk	chr16	87497338	87497352	+	0.000	0.000	Merged-chr16-87497296-12
NR967--MA0117.2.Mafb	chr10	39242118	39242129	+	0.000	0.000	Merged-chr10-39242080-33
NR4549--MA0089.1.MAFG::NFE2L1	chr17	50185721	50185726	-	0.000	0.000	Merged-chr17-50185897-34
NR3129--MA0089.1.MAFG::NFE2L1	chr13	112074017	112074022	+	0.000	0.000	Merged-chr13-112074010-21
NR576--MA0089.1.MAFG::NFE2L1	chr1	152511292	152511297	-	0.000	0.000	Merged-chr1-152511451-27
NR9597--MA0089.1.MAFG::NFE2L1	chr8	116617425	116617430	+	0.000	0.000	Merged-chr8-116617441-19
NR1727--MA0496.2.MAFK	chr11	76945674	76945692	-	0.000	0.000	Merged-chr11-76945750-46
NR7278--MA0591.1.Bach1::Mafk	chr4	148940777	148940791	+	0.000	0.000	Merged-chr4-148940822-21
NR5130--MA0591.1.Bach1::Mafk	chr19	14668744	14668758	-	0.000	0.000	Merged-chr19-14668781-26
NR2761--MA0659.1.MAFG	chr13	37290886	37290906	+	0.000	0.000	Merged-chr13-37290832-15
NR3150--MA0496.2.MAFK	chr13	112385234	112385252	-	0.000	0.000	Merged-chr13-112385232-32
NR9779--MA0496.2.MAFK	chr9	15530006	15530024	+	0.000	0.000	Merged-chr9-15530031-64
NR1886--MA0117.2.Mafb	chr11	104639174	104639185	-	0.000	0.000	Merged-chr11-104639154-13
NR5161--MA0089.1.MAFG::NFE2L1	chr19	21865258	21865263	+	0.000	0.000	Merged-chr19-21865390-5
NR6998--MA0495.2.MAFF	chr4	102859624	102859644	+	0.000	0.000	Merged-chr4-102859663-41
NR4797--MA0591.1.Bach1::Mafk	chr18	31759787	31759801	-	0.000	0.000	Merged-chr18-31760012-102
NR858--MA0591.1.Bach1::Mafk	chr1	191956061	191956075	-	0.000	0.000	Merged-chr1-191956087-10
NR5353--MA0501.1.MAF::NFE2	chr2	9574299	9574313	+	0.000	0.000	Merged-chr2-9574386-32
NR10007--MA0089.1.MAFG::NFE2L1	chr9	75645726	75645731	+	0.000	0.000	Merged-chr9-75645586-46
NR5565--MA0117.2.Mafb	chr2	75704404	75704415	+	0.000	0.000	Merged-chr2-75704284-195
NR3027--MA0089.1.MAFG::NFE2L1	chr13	97406726	97406731	+	0.000	0.000	Merged-chr13-97406780-35
NR6102--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR4089--MA0591.1.Bach1::Mafk	chr16	29814285	29814299	-	0.000	0.000	Merged-chr16-29814134-35
NR5949--MA0501.1.MAF::NFE2	chr2	153780655	153780669	-	0.000	0.000	Merged-chr2-153780762-18
NR9664--MA0591.1.Bach1::Mafk	chr8	124046014	124046028	-	0.000	0.000	Merged-chr8-124045987-6
NR7233--MA0089.1.MAFG::NFE2L1	chr4	145284482	145284487	-	0.000	0.000	Merged-chr4-145284668-43
NR1096--MA0496.2.MAFK	chr10	68673945	68673963	+	0.000	0.000	Merged-chr10-68673774-53
NR561--MA0089.1.MAFG::NFE2L1	chr1	147237318	147237323	+	0.000	0.000	Merged-chr1-147237183-6
NR8751--MA0591.1.Bach1::Mafk	chr7	44772919	44772933	-	0.000	0.000	Merged-chr7-44772778-41
NR1978--MA0496.2.MAFK	chr11	115172977	115172995	+	0.000	0.000	Merged-chr11-115173098-6
NR5463--MA0089.1.MAFG::NFE2L1	chr2	45019185	45019190	+	0.000	0.000	Merged-chr2-45019275-14
NR9137--MA0659.1.MAFG	chr7	123030972	123030992	+	0.000	0.000	Merged-chr7-123030929-30
NR7824--MA0089.1.MAFG::NFE2L1	chr5	130088240	130088245	-	0.000	0.000	Merged-chr5-130088239-22
NR1546--MA0089.1.MAFG::NFE2L1	chr11	44489403	44489408	+	0.000	0.000	Merged-chr11-44489355-8
NR107--MA0591.1.Bach1::Mafk	chr1	51509240	51509254	+	0.000	0.000	Merged-chr1-51509217-43
NR3140--MA0501.1.MAF::NFE2	chr13	112318287	112318301	-	0.000	0.000	Merged-chr13-112318352-37
NR9809--MA0089.1.MAFG::NFE2L1	chr9	25186821	25186826	-	0.000	0.000	Merged-chr9-25186654-66
NR9011--MA0501.1.MAF::NFE2	chr7	104507804	104507818	+	0.000	0.000	Merged-chr7-104507900-57
NR7535--MA0089.1.MAFG::NFE2L1	chr5	73199824	73199829	-	0.000	0.000	Merged-chr5-73199876-43
NR1215--MA0659.1.MAFG	chr10	93069517	93069537	-	0.000	0.000	Merged-chr10-93069523-27
NR8479--MA0496.2.MAFK	chr6	130286425	130286443	+	0.000	0.000	Merged-chr6-130286452-8
NR7530--MA0117.2.Mafb	chr5	72844385	72844396	-	0.000	0.000	Merged-chr5-72844506-23
NR10471--MA0089.1.MAFG::NFE2L1	chrX	162888460	162888465	-	0.000	0.000	Merged-chrX-162888353-56
NR8767--MA0501.1.MAF::NFE2	chr7	49093858	49093872	-	0.000	0.000	Merged-chr7-49093959-29
NR1781--MA0496.2.MAFK	chr11	85324147	85324165	-	0.000	0.000	Merged-chr11-85324179-42
NR4003--MA0591.1.Bach1::Mafk	chr16	4475151	4475165	-	0.000	0.000	Merged-chr16-4475244-54
NR2988--MA0495.2.MAFF	chr13	92241620	92241640	+	0.000	0.000	Merged-chr13-92241716-35
NR6922--MA0501.1.MAF::NFE2	chr4	88046382	88046396	-	0.000	0.000	Merged-chr4-88046485-60
NR1555--MA0117.2.Mafb	chr11	44581512	44581523	+	0.000	0.000	Merged-chr11-44581458-41
NR2777--MA0089.1.MAFG::NFE2L1	chr13	44771017	44771022	-	0.000	0.000	Merged-chr13-44771057-26
NR67--MA0495.2.MAFF	chr1	39196872	39196892	-	0.000	0.000	Merged-chr1-39196974-45
NR10207--MA0089.1.MAFG::NFE2L1	chr9	108078603	108078608	+	0.000	0.000	Merged-chr9-108078583-17
NR8752--MA0501.1.MAF::NFE2	chr7	45054217	45054231	-	0.000	0.000	Merged-chr7-45054001-89
NR237--MA0591.1.Bach1::Mafk	chr1	74854905	74854919	+	0.000	0.000	Merged-chr1-74854969-34
