#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR7052--MA0742.1.Klf12	chr11	50377683	50377697	-	0.000	0.000	Merged-chr11-50377790-188
NR44806--MA0493.1.Klf1	chr7	104244495	104244505	-	0.000	0.000	Merged-chr7-104244557-59
NR1146--MA1107.1.KLF9	chr1	91193338	91193350	-	0.000	0.000	Merged-chr1-91193266-65
NR3226--MA0741.1.KLF16	chr1	191999184	191999194	-	0.000	0.000	Merged-chr1-191999183-26
NR38280--MA0741.1.KLF16	chr5	123144997	123145007	+	0.000	0.000	Merged-chr5-123144885-18
NR24879--MA1107.1.KLF9	chr19	42770731	42770743	-	0.000	0.000	Merged-chr19-42770693-24
NR35565--MA0657.1.KLF13	chr4	151044967	151044984	-	0.000	0.000	Merged-chr4-151044799-68
NR10732--MA0599.1.KLF5	chr12	71040615	71040624	-	0.000	0.000	Merged-chr12-71040567-31
NR10591--MA0740.1.KLF14	chr12	64917704	64917717	+	0.000	0.000	Merged-chr12-64917934-55
NR5068--MA0599.1.KLF5	chr10	85045054	85045063	+	0.000	0.000	Merged-chr10-85044909-79
NR22006--MA0493.1.Klf1	chr17	73107992	73108002	-	0.000	0.000	Merged-chr17-73108005-72
NR31793--MA0599.1.KLF5	chr3	137867815	137867824	+	0.000	0.000	Merged-chr3-137867826-61
NR47221--MA0599.1.KLF5	chr8	70891622	70891631	-	0.000	0.000	Merged-chr8-70891543-22
NR22713--MA0742.1.Klf12	chr18	33213948	33213962	+	0.000	0.000	Merged-chr18-33213882-74
NR48705--MA0657.1.KLF13	chr8	123318640	123318657	+	0.000	0.000	Merged-chr8-123318633-49
NR385--MA0599.1.KLF5	chr1	43446248	43446257	-	0.000	0.000	Merged-chr1-43446070-79
NR16152--MA0599.1.KLF5	chr14	122983286	122983295	+	0.000	0.000	Merged-chr14-122983276-115
NR6603--MA0741.1.KLF16	chr11	20631941	20631951	-	0.000	0.000	Merged-chr11-20632117-165
NR25629--MA0657.1.KLF13	chr2	11777698	11777715	-	0.000	0.000	Merged-chr2-11777973-128
NR22951--MA0599.1.KLF5	chr18	46311905	46311914	-	0.000	0.000	Merged-chr18-46311857-50
NR49264--MA0741.1.KLF16	chr9	24502973	24502983	+	0.000	0.000	Merged-chr9-24503196-85
NR22808--MA0599.1.KLF5	chr18	36702384	36702393	-	0.000	0.000	Merged-chr18-36702409-1
NR20891--MA1107.1.KLF9	chr17	30576456	30576468	-	0.000	0.000	Merged-chr17-30576361-74
NR47584--MA0741.1.KLF16	chr8	83997026	83997036	+	0.000	0.000	Merged-chr8-83997144-69
NR50183--MA0741.1.KLF16	chr9	68957071	68957081	-	0.000	0.000	Merged-chr9-68957208-21
NR2496--MA0741.1.KLF16	chr1	167339588	167339598	-	0.000	0.000	Merged-chr1-167339598-12
NR35561--MA0493.1.Klf1	chr4	150964985	150964995	-	0.000	0.000	Merged-chr4-150965142-91
NR29894--MA0740.1.KLF14	chr3	37419714	37419727	+	0.000	0.000	Merged-chr3-37419954-169
NR26903--MA0740.1.KLF14	chr2	73214455	73214468	+	0.000	0.000	Merged-chr2-73214305-60
NR15375--MA0493.1.Klf1	chr14	66281026	66281036	+	0.000	0.000	Merged-chr14-66280950-46
NR43654--MA0599.1.KLF5	chr7	44496622	44496631	+	0.000	0.000	Merged-chr7-44496496-71
NR34239--MA0740.1.KLF14	chr4	126468714	126468727	-	0.000	0.000	Merged-chr4-126468465-94
NR7677--MA0740.1.KLF14	chr11	69948280	69948293	+	0.000	0.000	Merged-chr11-69948307-18
NR7109--MA0741.1.KLF16	chr11	52000767	52000777	-	0.000	0.000	Merged-chr11-52000626-80
NR25642--MA1107.1.KLF9	chr2	12424667	12424679	+	0.000	0.000	Merged-chr2-12424542-28
NR50168--MA0493.1.Klf1	chr9	66834925	66834935	-	0.000	0.000	Merged-chr9-66834917-64
NR22162--MA0741.1.KLF16	chr17	80621136	80621146	+	0.000	0.000	Merged-chr17-80621176-31
NR47770--MA0039.3.KLF4	chr8	88592925	88592935	-	0.000	0.000	Merged-chr8-88592850-20
NR45699--MA0741.1.KLF16	chr7	132735472	132735482	+	0.000	0.000	Merged-chr7-132735427-53
NR27343--MA0740.1.KLF14	chr2	102401202	102401215	+	0.000	0.000	Merged-chr2-102401021-85
NR37522--MA0599.1.KLF5	chr5	108461191	108461200	+	0.000	0.000	Merged-chr5-108461291-62
NR35687--MA0599.1.KLF5	chr4	154825872	154825881	+	0.000	0.000	Merged-chr4-154825978-24
NR7668--MA0493.1.Klf1	chr11	69919777	69919787	+	0.000	0.000	Merged-chr11-69919909-46
NR51880--MA0741.1.KLF16	chrX	8132873	8132883	-	0.000	0.000	Merged-chrX-8132839-1
NR513--MA0741.1.KLF16	chr1	53970802	53970812	-	0.000	0.000	Merged-chr1-53970777-7
NR30578--MA0599.1.KLF5	chr3	89459141	89459150	-	0.000	0.000	Merged-chr3-89459176-81
NR35409--MA0493.1.Klf1	chr4	148444835	148444845	-	0.000	0.000	Merged-chr4-148444677-50
NR49065--MA0599.1.KLF5	chr9	15306189	15306198	+	0.000	0.000	Merged-chr9-15306311-53
NR20277--MA0741.1.KLF16	chr17	15706301	15706311	+	0.000	0.000	Merged-chr17-15706137-17
NR24526--MA0493.1.Klf1	chr19	21778240	21778250	-	0.000	0.000	Merged-chr19-21778385-93
NR13633--MA0039.3.KLF4	chr13	99353427	99353437	-	0.000	0.000	Merged-chr13-99353360-54
NR29555--MA0599.1.KLF5	chr2	181287751	181287760	+	0.000	0.000	Merged-chr2-181287847-67
NR12012--MA0599.1.KLF5	chr13	3538109	3538118	+	0.000	0.000	Merged-chr13-3538134-102
NR6584--MA0741.1.KLF16	chr11	20542960	20542970	+	0.000	0.000	Merged-chr11-20543083-82
NR22965--MA0742.1.Klf12	chr18	46574362	46574376	+	0.000	0.000	Merged-chr18-46574183-54
NR10177--MA0599.1.KLF5	chr12	17266568	17266577	-	0.000	0.000	Merged-chr12-17266603-58
NR28596--MA0741.1.KLF16	chr2	156196691	156196701	-	0.000	0.000	Merged-chr2-156196758-68
NR25729--MA0740.1.KLF14	chr2	21205674	21205687	-	0.000	0.000	Merged-chr2-21205632-118
NR32404--MA0599.1.KLF5	chr4	11558869	11558878	-	0.000	0.000	Merged-chr4-11558879-51
NR10514--MA0740.1.KLF14	chr12	55080191	55080204	+	0.000	0.000	Merged-chr12-55080362-72
NR21521--MA0599.1.KLF5	chr17	47924481	47924490	+	0.000	0.000	Merged-chr17-47924706-88
NR46336--MA1107.1.KLF9	chr8	11635795	11635807	-	0.000	0.000	Merged-chr8-11635696-171
NR26250--MA0741.1.KLF16	chr2	32890308	32890318	-	0.000	0.000	Merged-chr2-32890467-14
NR37709--MA1107.1.KLF9	chr5	113772624	113772636	+	0.000	0.000	Merged-chr5-113772716-49
NR36523--MA0741.1.KLF16	chr5	47983072	47983082	-	0.000	0.000	Merged-chr5-47983242-36
NR26521--MA0741.1.KLF16	chr2	52378567	52378577	-	0.000	0.000	Merged-chr2-52378804-68
NR13923--MA0741.1.KLF16	chr13	109343750	109343760	-	0.000	0.000	Merged-chr13-109343835-34
NR7015--MA0599.1.KLF5	chr11	49250539	49250548	+	0.000	0.000	Merged-chr11-49250392-85
NR37395--MA0039.3.KLF4	chr5	105500730	105500740	+	0.000	0.000	Merged-chr5-105500782-74
NR19189--MA0599.1.KLF5	chr16	56037815	56037824	+	0.000	0.000	Merged-chr16-56037763-63
NR40389--MA0599.1.KLF5	chr6	56924009	56924018	-	0.000	0.000	Merged-chr6-56923975-70
NR22038--MA0599.1.KLF5	chr17	74295211	74295220	+	0.000	0.000	Merged-chr17-74294944-148
NR29546--MA0740.1.KLF14	chr2	180921075	180921088	-	0.000	0.000	Merged-chr2-180920863-74
NR41795--MA0039.3.KLF4	chr6	128962291	128962301	+	0.000	0.000	Merged-chr6-128962247-24
NR50106--MA0741.1.KLF16	chr9	65552564	65552574	+	0.000	0.000	Merged-chr9-65552460-29
NR31547--MA0599.1.KLF5	chr3	129533723	129533732	+	0.000	0.000	Merged-chr3-129533518-164
NR15271--MA0039.3.KLF4	chr14	61427374	61427384	+	0.000	0.000	Merged-chr14-61427434-25
NR30341--MA0741.1.KLF16	chr3	84345590	84345600	+	0.000	0.000	Merged-chr3-84345416-77
NR45827--MA0741.1.KLF16	chr7	139142551	139142561	-	0.000	0.000	Merged-chr7-139142586-1
NR35078--MA0741.1.KLF16	chr4	139192836	139192846	-	0.000	0.000	Merged-chr4-139192859-89
NR12478--MA0741.1.KLF16	chr13	42051752	42051762	+	0.000	0.000	Merged-chr13-42051680-16
NR7227--MA0742.1.Klf12	chr11	55131242	55131256	+	0.000	0.000	Merged-chr11-55131266-10
NR1192--MA0599.1.KLF5	chr1	92469200	92469209	+	0.000	0.000	Merged-chr1-92469061-38
NR3448--MA0599.1.KLF5	chr10	9821401	9821410	-	0.000	0.000	Merged-chr10-9821485-30
NR48272--MA0657.1.KLF13	chr8	111522259	111522276	+	0.000	0.000	Merged-chr8-111522128-54
NR6170--MA0741.1.KLF16	chr10	128091844	128091854	-	0.000	0.000	Merged-chr10-128091770-140
NR38931--MA0741.1.KLF16	chr5	139252272	139252282	-	0.000	0.000	Merged-chr5-139252654-135
NR3233--MA0599.1.KLF5	chr1	192078609	192078618	-	0.000	0.000	Merged-chr1-192078636-38
NR33003--MA0741.1.KLF16	chr4	46564122	46564132	-	0.000	0.000	Merged-chr4-46564109-30
NR10378--MA0493.1.Klf1	chr12	40037414	40037424	+	0.000	0.000	Merged-chr12-40037304-3
NR37714--MA0493.1.Klf1	chr5	113772688	113772698	+	0.000	0.000	Merged-chr5-113772716-49
NR12344--MA0742.1.Klf12	chr13	34131191	34131205	-	0.000	0.000	Merged-chr13-34131233-123
NR4490--MA0741.1.KLF16	chr10	77259168	77259178	+	0.000	0.000	Merged-chr10-77259226-56
NR9615--MA0493.1.Klf1	chr11	116306797	116306807	-	0.000	0.000	Merged-chr11-116306675-50
NR46235--MA0740.1.KLF14	chr8	4239086	4239099	+	0.000	0.000	Merged-chr8-4238967-110
NR25879--MA0742.1.Klf12	chr2	26304875	26304889	-	0.000	0.000	Merged-chr2-26304890-4
NR36775--MA0741.1.KLF16	chr5	72914249	72914259	+	0.000	0.000	Merged-chr5-72914376-67
NR30545--MA0039.3.KLF4	chr3	89183125	89183135	+	0.000	0.000	Merged-chr3-89183015-64
NR34023--MA1107.1.KLF9	chr4	118360227	118360239	-	0.000	0.000	Merged-chr4-118360056-83
NR49644--MA0741.1.KLF16	chr9	48715182	48715192	+	0.000	0.000	Merged-chr9-48715337-26
NR34700--MA0741.1.KLF16	chr4	134187207	134187217	+	0.000	0.000	Merged-chr4-134187105-62
NR11353--MA0741.1.KLF16	chr12	102620039	102620049	+	0.000	0.000	Merged-chr12-102619984-18
NR18098--MA1107.1.KLF9	chr15	100683174	100683186	+	0.000	0.000	Merged-chr15-100683235-12
NR1501--MA0599.1.KLF5	chr1	131097910	131097919	-	0.000	0.000	Merged-chr1-131097779-22
NR52702--MA0599.1.KLF5	chrX	136742063	136742072	-	0.000	0.000	Merged-chrX-136741970-10
NR26056--MA1107.1.KLF9	chr2	29935349	29935361	-	0.000	0.000	Merged-chr2-29935328-56
NR50260--MA0740.1.KLF14	chr9	70656483	70656496	+	0.000	0.000	Merged-chr9-70656354-14
NR34619--MA0740.1.KLF14	chr4	133479941	133479954	-	0.000	0.000	Merged-chr4-133480073-43
NR34820--MA0657.1.KLF13	chr4	135272959	135272976	-	0.000	0.000	Merged-chr4-135272795-85
NR26910--MA0742.1.Klf12	chr2	73386573	73386587	+	0.000	0.000	Merged-chr2-73386455-80
NR18506--MA0493.1.Klf1	chr16	17554227	17554237	-	0.000	0.000	Merged-chr16-17554152-45
NR16385--MA0599.1.KLF5	chr15	28159096	28159105	+	0.000	0.000	Merged-chr15-28159214-52
NR21972--MA1107.1.KLF9	chr17	71491147	71491159	+	0.000	0.000	Merged-chr17-71491103-50
NR39567--MA0493.1.Klf1	chr6	3346062	3346072	-	0.000	0.000	Merged-chr6-3346173-35
NR2161--MA0599.1.KLF5	chr1	156939653	156939662	-	0.000	0.000	Merged-chr1-156939534-147
NR45981--MA0740.1.KLF14	chr7	141194122	141194135	-	0.000	0.000	Merged-chr7-141194198-81
NR42297--MA0742.1.Klf12	chr6	145855844	145855858	+	0.000	0.000	Merged-chr6-145855967-35
NR22813--MA0741.1.KLF16	chr18	36702389	36702399	-	0.000	0.000	Merged-chr18-36702409-1
NR4756--MA1107.1.KLF9	chr10	80577770	80577782	+	0.000	0.000	Merged-chr10-80577794-170
NR27392--MA1107.1.KLF9	chr2	104095785	104095797	-	0.000	0.000	Merged-chr2-104095908-22
NR8373--MA0741.1.KLF16	chr11	87404565	87404575	-	0.000	0.000	Merged-chr11-87404473-69
NR12184--MA0657.1.KLF13	chr13	23621730	23621747	+	0.000	0.000	Merged-chr13-23621734-164
NR28316--MA0039.3.KLF4	chr2	146991302	146991312	+	0.000	0.000	Merged-chr2-146991413-14
NR51169--MA0599.1.KLF5	chr9	107985673	107985682	+	0.000	0.000	Merged-chr9-107985898-91
NR48708--MA0039.3.KLF4	chr8	123318643	123318653	+	0.000	0.000	Merged-chr8-123318633-49
NR33223--MA0740.1.KLF14	chr4	59626166	59626179	+	0.000	0.000	Merged-chr4-59626281-68
NR45170--MA1107.1.KLF9	chr7	118996157	118996169	+	0.000	0.000	Merged-chr7-118996312-34
NR18671--MA0740.1.KLF14	chr16	24393336	24393349	+	0.000	0.000	Merged-chr16-24393324-125
NR23486--MA0599.1.KLF5	chr18	74207836	74207845	-	0.000	0.000	Merged-chr18-74207831-60
NR19067--MA1107.1.KLF9	chr16	48994181	48994193	-	0.000	0.000	Merged-chr16-48994090-67
NR29858--MA0039.3.KLF4	chr3	36475891	36475901	+	0.000	0.000	Merged-chr3-36475795-73
NR46588--MA0599.1.KLF5	chr8	27159400	27159409	+	0.000	0.000	Merged-chr8-27159514-57
NR18223--MA0657.1.KLF13	chr15	103147110	103147127	+	0.000	0.000	Merged-chr15-103147029-35
NR28842--MA0742.1.Klf12	chr2	164184546	164184560	-	0.000	0.000	Merged-chr2-164184609-17
NR1026--MA0493.1.Klf1	chr1	85763352	85763362	-	0.000	0.000	Merged-chr1-85763508-29
NR7676--MA0039.3.KLF4	chr11	69948244	69948254	+	0.000	0.000	Merged-chr11-69948307-18
NR47074--MA0741.1.KLF16	chr8	70072893	70072903	-	0.000	0.000	Merged-chr8-70072773-24
NR36449--MA0742.1.Klf12	chr5	38220420	38220434	+	0.000	0.000	Merged-chr5-38220337-90
NR68--MA0741.1.KLF16	chr1	15805610	15805620	+	0.000	0.000	Merged-chr1-15805786-61
NR52147--MA0599.1.KLF5	chrX	48314745	48314754	+	0.000	0.000	Merged-chrX-48314836-34
NR32130--MA0741.1.KLF16	chr3	152209699	152209709	-	0.000	0.000	Merged-chr3-152209810-2
NR2582--MA0657.1.KLF13	chr1	171222683	171222700	+	0.000	0.000	Merged-chr1-171222616-56
NR50853--MA0493.1.Klf1	chr9	100540497	100540507	-	0.000	0.000	Merged-chr9-100540480-23
NR38137--MA0493.1.Klf1	chr5	120679833	120679843	-	0.000	0.000	Merged-chr5-120679894-15
NR12030--MA0599.1.KLF5	chr13	8457116	8457125	+	0.000	0.000	Merged-chr13-8457184-81
NR37409--MA0741.1.KLF16	chr5	105686617	105686627	+	0.000	0.000	Merged-chr5-105686468-30
NR43305--MA0599.1.KLF5	chr7	29211156	29211165	+	0.000	0.000	Merged-chr7-29210973-1
NR50773--MA0599.1.KLF5	chr9	96631613	96631622	+	0.000	0.000	Merged-chr9-96631627-5
NR43985--MA0741.1.KLF16	chr7	64043091	64043101	-	0.000	0.000	Merged-chr7-64043125-48
NR37875--MA0742.1.Klf12	chr5	115119352	115119366	-	0.000	0.000	Merged-chr5-115119310-50
NR8896--MA0741.1.KLF16	chr11	100320407	100320417	+	0.000	0.000	Merged-chr11-100320194-102
NR25880--MA0493.1.Klf1	chr2	26304879	26304889	-	0.000	0.000	Merged-chr2-26304890-4
NR20243--MA0741.1.KLF16	chr17	13760507	13760517	-	0.000	0.000	Merged-chr17-13760508-67
NR52814--MA0599.1.KLF5	chrX	151017370	151017379	+	0.000	0.000	Merged-chrX-151017218-72
NR40128--MA0657.1.KLF13	chr6	48086714	48086731	+	0.000	0.000	Merged-chr6-48086485-91
NR43114--MA0741.1.KLF16	chr7	25659075	25659085	-	0.000	0.000	Merged-chr7-25659026-65
NR12453--MA0742.1.Klf12	chr13	41097558	41097572	-	0.000	0.000	Merged-chr13-41097728-40
NR38835--MA0741.1.KLF16	chr5	137502627	137502637	-	0.000	0.000	Merged-chr5-137502544-104
NR12217--MA1107.1.KLF9	chr13	24617665	24617677	+	0.000	0.000	Merged-chr13-24617853-51
NR22056--MA0599.1.KLF5	chr17	74363813	74363822	+	0.000	0.000	Merged-chr17-74363818-10
NR33278--MA1107.1.KLF9	chr4	70307110	70307122	-	0.000	0.000	Merged-chr4-70307334-49
NR15603--MA1107.1.KLF9	chr14	74835074	74835086	+	0.000	0.000	Merged-chr14-74835162-39
NR25791--MA0599.1.KLF5	chr2	25148045	25148054	+	0.000	0.000	Merged-chr2-25148103-14
NR39384--MA0599.1.KLF5	chr5	147431247	147431256	-	0.000	0.000	Merged-chr5-147431237-9
NR44622--MA1107.1.KLF9	chr7	99374446	99374458	+	0.000	0.000	Merged-chr7-99374530-9
NR31565--MA0599.1.KLF5	chr3	129831343	129831352	+	0.000	0.000	Merged-chr3-129831268-81
NR5179--MA1107.1.KLF9	chr10	91083035	91083047	-	0.000	0.000	Merged-chr10-91082825-101
NR49548--MA0741.1.KLF16	chr9	44407576	44407586	+	0.000	0.000	Merged-chr9-44407365-76
NR19188--MA1107.1.KLF9	chr16	56037619	56037631	+	0.000	0.000	Merged-chr16-56037763-63
NR25513--MA0493.1.Klf1	chr2	3284164	3284174	-	0.000	0.000	Merged-chr2-3284320-138
NR43999--MA0599.1.KLF5	chr7	64392531	64392540	+	0.000	0.000	Merged-chr7-64392480-85
NR16263--MA1107.1.KLF9	chr15	8444534	8444546	-	0.000	0.000	Merged-chr15-8444452-190
NR35691--MA0493.1.Klf1	chr4	154878060	154878070	-	0.000	0.000	Merged-chr4-154878063-44
NR32382--MA0741.1.KLF16	chr4	11007763	11007773	+	0.000	0.000	Merged-chr4-11007928-2
NR36316--MA0599.1.KLF5	chr5	34196742	34196751	-	0.000	0.000	Merged-chr5-34196616-50
NR46494--MA0599.1.KLF5	chr8	22783785	22783794	+	0.000	0.000	Merged-chr8-22783714-26
NR9539--MA0742.1.Klf12	chr11	115475695	115475709	-	0.000	0.000	Merged-chr11-115475686-55
NR7582--MA0039.3.KLF4	chr11	68853105	68853115	-	0.000	0.000	Merged-chr11-68853077-70
NR45825--MA0599.1.KLF5	chr7	139142582	139142591	-	0.000	0.000	Merged-chr7-139142586-1
NR37986--MA0657.1.KLF13	chr5	117933040	117933057	+	0.000	0.000	Merged-chr5-117933039-26
NR21064--MA0493.1.Klf1	chr17	34171289	34171299	-	0.000	0.000	Merged-chr17-34171199-68
NR50062--MA0742.1.Klf12	chr9	64253637	64253651	+	0.000	0.000	Merged-chr9-64253507-68
NR33093--MA0741.1.KLF16	chr4	53440369	53440379	-	0.000	0.000	Merged-chr4-53440553-103
NR15147--MA0493.1.Klf1	chr14	57398541	57398551	-	0.000	0.000	Merged-chr14-57398606-66
NR40501--MA0599.1.KLF5	chr6	71271516	71271525	-	0.000	0.000	Merged-chr6-71271585-90
NR45783--MA0742.1.Klf12	chr7	136255655	136255669	-	0.000	0.000	Merged-chr7-136255499-1,Merged-chr7-136255803-24
NR33061--MA0740.1.KLF14	chr4	49631953	49631966	+	0.000	0.000	Merged-chr4-49632034-71
NR41376--MA0599.1.KLF5	chr6	115847227	115847236	-	0.000	0.000	Merged-chr6-115847146-35
NR43908--MA0741.1.KLF16	chr7	55962513	55962523	+	0.000	0.000	Merged-chr7-55962435-67
NR44086--MA0599.1.KLF5	chr7	66689635	66689644	-	0.000	0.000	Merged-chr7-66689788-64
NR38069--MA0740.1.KLF14	chr5	120088789	120088802	-	0.000	0.000	Merged-chr5-120088739-43
NR17108--MA0599.1.KLF5	chr15	76538766	76538775	-	0.000	0.000	Merged-chr15-76538650-67
NR46127--MA0599.1.KLF5	chr7	143667177	143667186	+	0.000	0.000	Merged-chr7-143666979-29
NR15949--MA0599.1.KLF5	chr14	115040918	115040927	-	0.000	0.000	Merged-chr14-115040895-2
NR21651--MA0599.1.KLF5	chr17	56036674	56036683	+	0.000	0.000	Merged-chr17-56036647-50
NR13665--MA0741.1.KLF16	chr13	100492403	100492413	+	0.000	0.000	Merged-chr13-100492434-78
NR35583--MA1107.1.KLF9	chr4	151996277	151996289	-	0.000	0.000	Merged-chr4-151996356-68
NR39132--MA0741.1.KLF16	chr5	142448264	142448274	+	0.000	0.000	Merged-chr5-142448272-36
NR13405--MA0039.3.KLF4	chr13	92530771	92530781	+	0.000	0.000	Merged-chr13-92530781-75
NR18998--MA1107.1.KLF9	chr16	44362189	44362201	+	0.000	0.000	Merged-chr16-44362356-45
NR10625--MA0599.1.KLF5	chr12	69168560	69168569	+	0.000	0.000	Merged-chr12-69168736-61
NR33870--MA0599.1.KLF5	chr4	116075536	116075545	+	0.000	0.000	Merged-chr4-116075550-125
NR21072--MA0742.1.Klf12	chr17	34587584	34587598	-	0.000	0.000	Merged-chr17-34587401-66
NR45144--MA0493.1.Klf1	chr7	118740684	118740694	-	0.000	0.000	Merged-chr7-118740576-104
NR24378--MA0741.1.KLF16	chr19	11052793	11052803	+	0.000	0.000	Merged-chr19-11052987-57
NR10410--MA0599.1.KLF5	chr12	44269149	44269158	-	0.000	0.000	Merged-chr12-44269200-102
NR39227--MA0493.1.Klf1	chr5	143975148	143975158	+	0.000	0.000	Merged-chr5-143975077-1
NR45774--MA0741.1.KLF16	chr7	135716607	135716617	-	0.000	0.000	Merged-chr7-135716348-117
NR51187--MA0599.1.KLF5	chr9	108104924	108104933	+	0.000	0.000	Merged-chr9-108105008-23
NR27960--MA0741.1.KLF16	chr2	128943797	128943807	-	0.000	0.000	Merged-chr2-128943911-57
NR51863--MA0599.1.KLF5	chrX	7679871	7679880	+	0.000	0.000	Merged-chrX-7679842-40
NR35010--MA1107.1.KLF9	chr4	137609843	137609855	-	0.000	0.000	Merged-chr4-137609762-50
NR18425--MA1107.1.KLF9	chr16	13903129	13903141	-	0.000	0.000	Merged-chr16-13903124-91
NR22969--MA0741.1.KLF16	chr18	46574363	46574373	+	0.000	0.000	Merged-chr18-46574183-54
NR48880--MA0741.1.KLF16	chr8	126422435	126422445	+	0.000	0.000	Merged-chr8-126422544-63
NR20506--MA0039.3.KLF4	chr17	24687226	24687236	+	0.000	0.000	Merged-chr17-24687301-48
NR17587--MA0599.1.KLF5	chr15	86067527	86067536	-	0.000	0.000	Merged-chr15-86067664-48
NR42120--MA1107.1.KLF9	chr6	142659032	142659044	+	0.000	0.000	Merged-chr6-142659170-20
NR29886--MA0493.1.Klf1	chr3	37281181	37281191	+	0.000	0.000	Merged-chr3-37281103-32
NR20418--MA0741.1.KLF16	chr17	23748258	23748268	+	0.000	0.000	Merged-chr17-23748319-15
NR34029--MA0599.1.KLF5	chr4	118428088	118428097	+	0.000	0.000	Merged-chr4-118428295-102
NR19628--MA0599.1.KLF5	chr16	91464962	91464971	-	0.000	0.000	Merged-chr16-91465021-54
NR25226--MA0742.1.Klf12	chr19	53479904	53479918	-	0.000	0.000	Merged-chr19-53479762-36
NR24562--MA0493.1.Klf1	chr19	24280183	24280193	+	0.000	0.000	Merged-chr19-24280431-137
NR31607--MA0741.1.KLF16	chr3	131019732	131019742	+	0.000	0.000	Merged-chr3-131019630-77
NR41934--MA0657.1.KLF13	chr6	134981442	134981459	-	0.000	0.000	Merged-chr6-134981456-22
NR45712--MA1107.1.KLF9	chr7	132852487	132852499	+	0.000	0.000	Merged-chr7-132852579-62
NR44920--MA0741.1.KLF16	chr7	109986339	109986349	+	0.000	0.000	Merged-chr7-109986340-83
NR4636--MA0493.1.Klf1	chr10	79959910	79959920	+	0.000	0.000	Merged-chr10-79960055-51
