#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR2787--MA0035.3.Gata1	chr17	52484086	52484096	-	0.000	0.000	Merged-chr17-52484066-25
NR3796--MA1104.1.GATA6	chr3	69041531	69041543	+	0.000	0.000	Merged-chr3-69041504-24
NR5700--MA0037.3.GATA3	chr8	81695137	81695144	-	0.000	0.000	Merged-chr8-81695130-10
NR5077--MA0036.3.GATA2	chr6	128074055	128074065	+	0.000	0.000	Merged-chr6-128074012-1
NR4566--MA0140.2.GATA1::TAL1	chr5	64472609	64472626	+	0.000	0.000	Merged-chr5-64472447-77
NR3130--MA0037.3.GATA3	chr19	29418706	29418713	-	0.000	0.000	Merged-chr19-29418635-70
NR193--MA1104.1.GATA6	chr1	91099023	91099035	-	0.000	0.000	Merged-chr1-91099031-34
NR478--MA0140.2.GATA1::TAL1	chr1	184573494	184573511	-	0.000	0.000	Merged-chr1-184573445-38
NR5171--MA1104.1.GATA6	chr6	140357779	140357791	+	0.000	0.000	Merged-chr6-140357700-50
NR2923--MA0036.3.GATA2	chr18	46013366	46013376	-	0.000	0.000	Merged-chr18-46013388-48
NR994--MA0140.2.GATA1::TAL1	chr11	44469756	44469773	-	0.000	0.000	Merged-chr11-44469765-3
NR1258--MA1104.1.GATA6	chr12	14086784	14086796	-	0.000	0.000	Merged-chr12-14086767-28
NR2304--MA0036.3.GATA2	chr15	62169757	62169767	+	0.000	0.000	Merged-chr15-62169746-74
NR184--MA0766.1.GATA5	chr1	88578424	88578431	+	0.000	0.000	Merged-chr1-88578300-28
NR251--MA0482.1.Gata4	chr1	106738287	106738297	-	0.000	0.000	Merged-chr1-106738280-22
NR2837--MA0766.1.GATA5	chr17	71681166	71681173	-	0.000	0.000	Merged-chr17-71681067-13
NR5329--MA0140.2.GATA1::TAL1	chr7	78451915	78451932	-	0.000	0.000	Merged-chr7-78451897-56
NR4693--MA0036.3.GATA2	chr5	109795700	109795710	+	0.000	0.000	Merged-chr5-109795581-1
NR3740--MA0140.2.GATA1::TAL1	chr3	37281046	37281063	-	0.000	0.000	Merged-chr3-37281103-32
NR6060--MA0035.3.Gata1	chr9	100522271	100522281	-	0.000	0.000	Merged-chr9-100522209-27
NR2218--MA0766.1.GATA5	chr14	121711324	121711331	+	0.000	0.000	Merged-chr14-121711337-42
NR5199--MA0036.3.GATA2	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR4446--MA0035.3.Gata1	chr5	3887082	3887092	-	0.000	0.000	Merged-chr5-3887091-30
NR5276--MA0482.1.Gata4	chr7	39642219	39642229	-	0.000	0.000	Merged-chr7-39642053-2
NR6230--MA0036.3.GATA2	chrX	109114148	109114158	-	0.000	0.000	Merged-chrX-109113990-42
NR426--MA0482.1.Gata4	chr1	171102484	171102494	-	0.000	0.000	Merged-chr1-171102589-142
NR1316--MA0482.1.Gata4	chr12	40017261	40017271	-	0.000	0.000	Merged-chr12-40017136-45
NR4996--MA1104.1.GATA6	chr6	99801065	99801077	-	0.000	0.000	Merged-chr6-99800956-8
NR4601--MA1104.1.GATA6	chr5	71903470	71903482	-	0.000	0.000	Merged-chr5-71903621-28
NR3252--MA0037.3.GATA3	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR2204--MA0140.2.GATA1::TAL1	chr14	120830640	120830657	-	0.000	0.000	Merged-chr14-120830600-27
NR652--MA0140.2.GATA1::TAL1	chr10	59958199	59958216	+	0.000	0.000	Merged-chr10-59958273-13
NR714--MA1104.1.GATA6	chr10	78399511	78399523	-	0.000	0.000	Merged-chr10-78399498-14
NR1747--MA0037.3.GATA3	chr13	62880365	62880372	+	0.000	0.000	Merged-chr13-62880327-44
NR4849--MA0482.1.Gata4	chr6	41104184	41104194	-	0.000	0.000	Merged-chr6-41104184-15
NR254--MA0035.3.Gata1	chr1	106738288	106738298	-	0.000	0.000	Merged-chr1-106738280-22
NR2484--MA0482.1.Gata4	chr16	44339555	44339565	+	0.000	0.000	Merged-chr16-44339420-21
NR2264--MA0036.3.GATA2	chr15	36261669	36261679	-	0.000	0.000	Merged-chr15-36261569-31
NR634--MA0035.3.Gata1	chr10	54092218	54092228	+	0.000	0.000	Merged-chr10-54092203-26
NR1075--MA1104.1.GATA6	chr11	76202056	76202068	+	0.000	0.000	Merged-chr11-76202224-56
NR429--MA0035.3.Gata1	chr1	171102485	171102495	-	0.000	0.000	Merged-chr1-171102589-142
NR4441--MA0140.2.GATA1::TAL1	chr4	154965037	154965054	+	0.000	0.000	Merged-chr4-154964941-1
NR1280--MA0037.3.GATA3	chr12	28589598	28589605	-	0.000	0.000	Merged-chr12-28589573-34
NR2602--MA0035.3.Gata1	chr16	87602884	87602894	-	0.000	0.000	Merged-chr16-87603079-11
NR2328--MA0037.3.GATA3	chr15	67410171	67410178	+	0.000	0.000	Merged-chr15-67410100-57
NR1869--MA0037.3.GATA3	chr13	108045781	108045788	-	0.000	0.000	Merged-chr13-108045887-18
NR124--MA0035.3.Gata1	chr1	69331723	69331733	-	0.000	0.000	Merged-chr1-69331775-34
NR4509--MA0766.1.GATA5	chr5	32488279	32488286	+	0.000	0.000	Merged-chr5-32488180-22
NR2830--MA0482.1.Gata4	chr17	71491184	71491194	+	0.000	0.000	Merged-chr17-71491103-50
NR3592--MA0037.3.GATA3	chr2	145838958	145838965	+	0.000	0.000	Merged-chr2-145838847-32
NR546--MA0036.3.GATA2	chr10	12806116	12806126	+	0.000	0.000	Merged-chr10-12806040-40
NR2657--MA0036.3.GATA2	chr17	7927889	7927899	+	0.000	0.000	Merged-chr17-7928003-98
NR2734--MA0482.1.Gata4	chr17	32350601	32350611	+	0.000	0.000	Merged-chr17-32350599-47
NR1835--MA0037.3.GATA3	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR6161--MA0035.3.Gata1	chrX	7421267	7421277	-	0.000	0.000	Merged-chrX-7421154-31
NR4252--MA0482.1.Gata4	chr4	86725372	86725382	+	0.000	0.000	Merged-chr4-86725378-12
NR779--MA0482.1.Gata4	chr10	93225926	93225936	+	0.000	0.000	Merged-chr10-93225944-30
NR1398--MA0482.1.Gata4	chr12	73598433	73598443	+	0.000	0.000	Merged-chr12-73598343-51
NR640--MA0037.3.GATA3	chr10	59431035	59431042	+	0.000	0.000	Merged-chr10-59431050-41
NR3844--MA0036.3.GATA2	chr3	90213432	90213442	+	0.000	0.000	Merged-chr3-90213609-53
NR4565--MA0766.1.GATA5	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR4361--MA0482.1.Gata4	chr4	126103849	126103859	+	0.000	0.000	Merged-chr4-126103759-104
NR4536--MA0482.1.Gata4	chr5	52149469	52149479	-	0.000	0.000	Merged-chr5-52149380-37
NR5743--MA0140.2.GATA1::TAL1	chr8	106017389	106017406	-	0.000	0.000	Merged-chr8-106017356-24
NR924--MA0037.3.GATA3	chr10	128504783	128504790	+	0.000	0.000	Merged-chr10-128504918-39
NR1240--MA0036.3.GATA2	chr12	3427691	3427701	+	0.000	0.000	Merged-chr12-3427631-4
NR6227--MA0140.2.GATA1::TAL1	chrX	109113830	109113847	+	0.000	0.000	Merged-chrX-109113990-42
NR5806--MA0037.3.GATA3	chr8	120752251	120752258	-	0.000	0.000	Merged-chr8-120752246-20
NR548--MA0766.1.GATA5	chr10	12888653	12888660	-	0.000	0.000	Merged-chr10-12888601-47
NR6195--MA0036.3.GATA2	chrX	37110342	37110352	-	0.000	0.000	Merged-chrX-37110282-56
NR1142--MA0037.3.GATA3	chr11	96441665	96441672	+	0.000	0.000	Merged-chr11-96441741-50
NR5277--MA1104.1.GATA6	chr7	39642219	39642231	+	0.000	0.000	Merged-chr7-39642053-2
NR724--MA0482.1.Gata4	chr10	79937304	79937314	+	0.000	0.000	Merged-chr10-79937148-47
NR1208--MA0037.3.GATA3	chr11	111845870	111845877	-	0.000	0.000	Merged-chr11-111845953-4
NR1317--MA1104.1.GATA6	chr12	40017261	40017273	+	0.000	0.000	Merged-chr12-40017136-45
NR4616--MA0140.2.GATA1::TAL1	chr5	72269848	72269865	-	0.000	0.000	Merged-chr5-72269840-12
NR1320--MA0035.3.Gata1	chr12	40017262	40017272	-	0.000	0.000	Merged-chr12-40017136-45
NR5731--MA0766.1.GATA5	chr8	96552512	96552519	-	0.000	0.000	Merged-chr8-96552694-31
NR5548--MA0037.3.GATA3	chr7	130796931	130796938	-	0.000	0.000	Merged-chr7-130796930-18
NR3770--MA0036.3.GATA2	chr3	58622619	58622629	+	0.000	0.000	Merged-chr3-58622670-34
NR6033--MA0482.1.Gata4	chr9	95279770	95279780	+	0.000	0.000	Merged-chr9-95279790-94
NR1870--MA1104.1.GATA6	chr13	108045779	108045791	-	0.000	0.000	Merged-chr13-108045887-18
NR5840--MA0766.1.GATA5	chr9	7576787	7576794	+	0.000	0.000	Merged-chr9-7576753-19
NR3632--MA0035.3.Gata1	chr2	157131307	157131317	+	0.000	0.000	Merged-chr2-157131278-25
NR2105--MA0036.3.GATA2	chr14	78436106	78436116	-	0.000	0.000	Merged-chr14-78436014-44
NR3629--MA0037.3.GATA3	chr2	157131308	157131315	-	0.000	0.000	Merged-chr2-157131278-25
NR6203--MA0766.1.GATA5	chrX	48285541	48285548	-	0.000	0.000	Merged-chrX-48285695-3
NR1927--MA0766.1.GATA5	chr14	16172526	16172533	+	0.000	0.000	Merged-chr14-16172497-2
NR185--MA0035.3.Gata1	chr1	88578422	88578432	-	0.000	0.000	Merged-chr1-88578300-28
NR6225--MA1104.1.GATA6	chrX	109113827	109113839	-	0.000	0.000	Merged-chrX-109113990-42
NR6132--MA0035.3.Gata1	chr9	118272889	118272899	-	0.000	0.000	Merged-chr9-118272859-65
NR4893--MA0037.3.GATA3	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR2338--MA0482.1.Gata4	chr15	73523058	73523068	-	0.000	0.000	Merged-chr15-73523297-26
NR2219--MA0035.3.Gata1	chr14	121711322	121711332	-	0.000	0.000	Merged-chr14-121711337-42
NR3544--MA0036.3.GATA2	chr2	132292254	132292264	-	0.000	0.000	Merged-chr2-132292299-25
NR1896--MA0037.3.GATA3	chr13	113639071	113639078	-	0.000	0.000	Merged-chr13-113639155-24
NR5200--MA0766.1.GATA5	chr7	6127302	6127309	-	0.000	0.000	Merged-chr7-6127268-44
NR3619--MA0140.2.GATA1::TAL1	chr2	152789703	152789720	-	0.000	0.000	Merged-chr2-152789536-78
NR6038--MA0140.2.GATA1::TAL1	chr9	95279771	95279788	+	0.000	0.000	Merged-chr9-95279790-94
NR2735--MA1104.1.GATA6	chr17	32350599	32350611	-	0.000	0.000	Merged-chr17-32350599-47
NR5684--MA0140.2.GATA1::TAL1	chr8	71542801	71542818	+	0.000	0.000	Merged-chr8-71542903-45
NR1702--MA0482.1.Gata4	chr13	49188128	49188138	-	0.000	0.000	Merged-chr13-49188113-1
NR5400--MA0035.3.Gata1	chr7	100449171	100449181	+	0.000	0.000	Merged-chr7-100449076-60
NR4253--MA1104.1.GATA6	chr4	86725370	86725382	-	0.000	0.000	Merged-chr4-86725378-12
NR4148--MA0140.2.GATA1::TAL1	chr4	11404222	11404239	+	0.000	0.000	Merged-chr4-11404244-13
NR2430--MA1104.1.GATA6	chr16	7419924	7419936	-	0.000	0.000	Merged-chr16-7419949-42
NR4387--MA0766.1.GATA5	chr4	133879300	133879307	-	0.000	0.000	Merged-chr4-133879423-50
NR4362--MA1104.1.GATA6	chr4	126103847	126103859	-	0.000	0.000	Merged-chr4-126103759-104
NR4633--MA1104.1.GATA6	chr5	89036397	89036409	+	0.000	0.000	Merged-chr5-89036442-30
NR3079--MA0037.3.GATA3	chr19	6858338	6858345	+	0.000	0.000	Merged-chr19-6858226-46
NR4234--MA0036.3.GATA2	chr4	63948283	63948293	+	0.000	0.000	Merged-chr4-63948222-34
NR1256--MA0037.3.GATA3	chr12	14086786	14086793	-	0.000	0.000	Merged-chr12-14086767-28
NR1710--MA0766.1.GATA5	chr13	51388053	51388060	-	0.000	0.000	Merged-chr13-51388076-1
NR4563--MA0482.1.Gata4	chr5	64472608	64472618	+	0.000	0.000	Merged-chr5-64472447-77
NR5867--MA0037.3.GATA3	chr9	20492730	20492737	+	0.000	0.000	Merged-chr9-20492841-60
NR1705--MA0035.3.Gata1	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR998--MA0037.3.GATA3	chr11	46389539	46389546	-	0.000	0.000	Merged-chr11-46389577-59
NR1272--MA0035.3.Gata1	chr12	17568864	17568874	+	0.000	0.000	Merged-chr12-17568698-31
NR2644--MA0482.1.Gata4	chr17	3182729	3182739	+	0.000	0.000	Merged-chr17-3182723-2
NR1723--MA0766.1.GATA5	chr13	52874110	52874117	-	0.000	0.000	Merged-chr13-52874286-33
NR712--MA0037.3.GATA3	chr10	78399513	78399520	-	0.000	0.000	Merged-chr10-78399498-14
NR1089--MA0140.2.GATA1::TAL1	chr11	81613360	81613377	+	0.000	0.000	Merged-chr11-81613412-31
NR2548--MA0482.1.Gata4	chr16	66086702	66086712	+	0.000	0.000	Merged-chr16-66086640-17
NR15--MA0037.3.GATA3	chr1	21896409	21896416	+	0.000	0.000	Merged-chr1-21896423-20
NR725--MA1104.1.GATA6	chr10	79937302	79937314	-	0.000	0.000	Merged-chr10-79937148-47
NR5301--MA0766.1.GATA5	chr7	56083272	56083279	-	0.000	0.000	Merged-chr7-56083151-9
NR5967--MA0766.1.GATA5	chr9	69298080	69298087	-	0.000	0.000	Merged-chr9-69298140-58
NR5957--MA0036.3.GATA2	chr9	66926155	66926165	-	0.000	0.000	Merged-chr9-66926068-4
NR3611--MA0036.3.GATA2	chr2	150667355	150667365	-	0.000	0.000	Merged-chr2-150667676-130
NR6177--MA1104.1.GATA6	chrX	11664673	11664685	-	0.000	0.000	Merged-chrX-11664686-45
NR1041--MA0036.3.GATA2	chr11	58643560	58643570	+	0.000	0.000	Merged-chr11-58643569-22
NR6059--MA0766.1.GATA5	chr9	100522273	100522280	+	0.000	0.000	Merged-chr9-100522209-27
NR6034--MA1104.1.GATA6	chr9	95279768	95279780	-	0.000	0.000	Merged-chr9-95279790-94
NR2836--MA0037.3.GATA3	chr17	71681166	71681173	-	0.000	0.000	Merged-chr17-71681067-13
NR3254--MA0766.1.GATA5	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR3525--MA0766.1.GATA5	chr2	121457053	121457060	-	0.000	0.000	Merged-chr2-121457132-54
NR3515--MA0036.3.GATA2	chr2	117412149	117412159	-	0.000	0.000	Merged-chr2-117412269-30
NR1564--MA0036.3.GATA2	chr12	114587398	114587408	+	0.000	0.000	Merged-chr12-114587375-26
NR4698--MA0482.1.Gata4	chr5	111357371	111357381	+	0.000	0.000	Merged-chr5-111357188-22
NR1182--MA0037.3.GATA3	chr11	106723259	106723266	+	0.000	0.000	Merged-chr11-106723126-20
NR1--MA0140.2.GATA1::TAL1	chr1	13513945	13513962	-	0.000	0.000	Merged-chr1-13513958-35
NR1431--MA0766.1.GATA5	chr12	84773167	84773174	-	0.000	0.000	Merged-chr12-84773092-54
NR3385--MA0037.3.GATA3	chr2	70875300	70875307	-	0.000	0.000	Merged-chr2-70875354-33
NR4688--MA0035.3.Gata1	chr5	107978337	107978347	-	0.000	0.000	Merged-chr5-107978348-39
NR1801--MA0036.3.GATA2	chr13	91484440	91484450	-	0.000	0.000	Merged-chr13-91484361-55
NR4188--MA0482.1.Gata4	chr4	43835050	43835060	-	0.000	0.000	Merged-chr4-43834935-30
NR2455--MA0140.2.GATA1::TAL1	chr16	23328329	23328346	-	0.000	0.000	Merged-chr16-23328334-50
NR3810--MA0482.1.Gata4	chr3	84570697	84570707	+	0.000	0.000	Merged-chr3-84570776-21
NR5100--MA0035.3.Gata1	chr6	129917828	129917838	+	0.000	0.000	Merged-chr6-129917853-39
NR1819--MA0140.2.GATA1::TAL1	chr13	95524828	95524845	+	0.000	0.000	Merged-chr13-95524749-120
NR5675--MA0766.1.GATA5	chr8	69328896	69328903	-	0.000	0.000	Merged-chr8-69328899-30
NR3637--MA0036.3.GATA2	chr2	158666716	158666726	-	0.000	0.000	Merged-chr2-158666771-26
NR5732--MA0035.3.Gata1	chr8	96552511	96552521	+	0.000	0.000	Merged-chr8-96552694-31
NR2060--MA0482.1.Gata4	chr14	71120688	71120698	+	0.000	0.000	Merged-chr14-71120653-22
NR1479--MA0037.3.GATA3	chr12	92823440	92823447	-	0.000	0.000	Merged-chr12-92823421-39
NR5841--MA0035.3.Gata1	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR6204--MA0035.3.Gata1	chrX	48285540	48285550	+	0.000	0.000	Merged-chrX-48285695-3
NR1928--MA0035.3.Gata1	chr14	16172524	16172534	-	0.000	0.000	Merged-chr14-16172497-2
NR2252--MA1104.1.GATA6	chr15	11489313	11489325	-	0.000	0.000	Merged-chr15-11489207-4
NR316--MA1104.1.GATA6	chr1	136685412	136685424	+	0.000	0.000	Merged-chr1-136685597-75
NR3284--MA0035.3.Gata1	chr2	35232816	35232826	-	0.000	0.000	Merged-chr2-35233017-25
NR4564--MA1104.1.GATA6	chr5	64472606	64472618	-	0.000	0.000	Merged-chr5-64472447-77
NR246--MA0482.1.Gata4	chr1	106375061	106375071	+	0.000	0.000	Merged-chr1-106375068-41
NR1580--MA0482.1.Gata4	chr12	117049252	117049262	-	0.000	0.000	Merged-chr12-117049246-1
NR2536--MA1104.1.GATA6	chr16	58534725	58534737	+	0.000	0.000	Merged-chr16-58534735-63
NR1155--MA0036.3.GATA2	chr11	98682374	98682384	-	0.000	0.000	Merged-chr11-98682471-63
NR5275--MA0037.3.GATA3	chr7	39642222	39642229	+	0.000	0.000	Merged-chr7-39642053-2
NR425--MA0037.3.GATA3	chr1	171102487	171102494	+	0.000	0.000	Merged-chr1-171102589-142
NR1688--MA0766.1.GATA5	chr13	44089108	44089115	-	0.000	0.000	Merged-chr13-44088979-30
NR5201--MA0035.3.Gata1	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR5495--MA0036.3.GATA2	chr7	119836235	119836245	+	0.000	0.000	Merged-chr7-119836348-71
NR2645--MA1104.1.GATA6	chr17	3182727	3182739	-	0.000	0.000	Merged-chr17-3182723-2
NR5623--MA0036.3.GATA2	chr8	26698962	26698972	+	0.000	0.000	Merged-chr8-26698799-12
NR2026--MA1104.1.GATA6	chr14	60738772	60738784	+	0.000	0.000	Merged-chr14-60738625-53
NR3738--MA0036.3.GATA2	chr3	28318056	28318066	+	0.000	0.000	Merged-chr3-28318064-9
NR1590--MA0140.2.GATA1::TAL1	chr12	117403946	117403963	-	0.000	0.000	Merged-chr12-117403786-38
NR2549--MA1104.1.GATA6	chr16	66086700	66086712	-	0.000	0.000	Merged-chr16-66086640-17
NR4848--MA0037.3.GATA3	chr6	41104187	41104194	+	0.000	0.000	Merged-chr6-41104184-15
NR1721--MA0482.1.Gata4	chr13	52874110	52874120	+	0.000	0.000	Merged-chr13-52874286-33
NR1060--MA0035.3.Gata1	chr11	64086046	64086056	+	0.000	0.000	Merged-chr11-64086070-15
NR4388--MA0035.3.Gata1	chr4	133879299	133879309	+	0.000	0.000	Merged-chr4-133879423-50
NR249--MA0035.3.Gata1	chr1	106375060	106375070	+	0.000	0.000	Merged-chr1-106375068-41
NR1954--MA0140.2.GATA1::TAL1	chr14	40930159	40930176	+	0.000	0.000	Merged-chr14-40930259-57
NR3443--MA0766.1.GATA5	chr2	92192029	92192036	+	0.000	0.000	Merged-chr2-92192158-30
NR1482--MA0036.3.GATA2	chr12	92823439	92823449	+	0.000	0.000	Merged-chr12-92823421-39
NR550--MA0035.3.Gata1	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR1711--MA0035.3.Gata1	chr13	51388052	51388062	+	0.000	0.000	Merged-chr13-51388076-1
NR1437--MA0037.3.GATA3	chr12	86795966	86795973	+	0.000	0.000	Merged-chr12-86795851-62
NR982--MA0766.1.GATA5	chr11	32489306	32489313	+	0.000	0.000	Merged-chr11-32489418-40
NR3618--MA0766.1.GATA5	chr2	152789714	152789721	+	0.000	0.000	Merged-chr2-152789536-78
NR4929--MA0140.2.GATA1::TAL1	chr6	82997006	82997023	+	0.000	0.000	Merged-chr6-82996945-43
NR1938--MA0766.1.GATA5	chr14	27562729	27562736	+	0.000	0.000	Merged-chr14-27562668-44
NR4699--MA1104.1.GATA6	chr5	111357369	111357381	-	0.000	0.000	Merged-chr5-111357188-22
NR3666--MA0482.1.Gata4	chr2	166719518	166719528	+	0.000	0.000	Merged-chr2-166719426-29
NR6209--MA0035.3.Gata1	chrX	75475363	75475373	+	0.000	0.000	Merged-chrX-75475461-22
NR3404--MA0035.3.Gata1	chr2	80324387	80324397	+	0.000	0.000	Merged-chr2-80324472-29
NR733--MA0036.3.GATA2	chr10	81137368	81137378	+	0.000	0.000	Merged-chr10-81137276-7
NR1700--MA0482.1.Gata4	chr13	46501940	46501950	+	0.000	0.000	Merged-chr13-46502027-20
NR4189--MA1104.1.GATA6	chr4	43835050	43835062	+	0.000	0.000	Merged-chr4-43834935-30
NR5245--MA0766.1.GATA5	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR1399--MA0036.3.GATA2	chr12	73598432	73598442	+	0.000	0.000	Merged-chr12-73598343-51
NR3811--MA1104.1.GATA6	chr3	84570695	84570707	-	0.000	0.000	Merged-chr3-84570776-21
NR2733--MA0037.3.GATA3	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR4138--MA0482.1.Gata4	chr4	10770161	10770171	-	0.000	0.000	Merged-chr4-10770192-53
NR800--MA0035.3.Gata1	chr10	95746062	95746072	+	0.000	0.000	Merged-chr10-95746044-53
NR1113--MA0036.3.GATA2	chr11	88234103	88234113	+	0.000	0.000	Merged-chr11-88234236-30
NR3741--MA0482.1.Gata4	chr3	37675367	37675377	-	0.000	0.000	Merged-chr3-37675303-18
NR4251--MA0037.3.GATA3	chr4	86725372	86725379	-	0.000	0.000	Merged-chr4-86725378-12
