#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR1739--MA0511.2.RUNX2	chr12	108646411	108646419	+	0.000	0.000	Merged-chr12-108646363-75
NR832--MA0684.1.RUNX3	chr10	59608426	59608435	+	0.000	0.000	Merged-chr10-59608424-25
NR1722--MA0684.1.RUNX3	chr12	105013232	105013241	+	0.000	0.000	Merged-chr12-105013301-48
NR6631--MA0002.2.RUNX1	chr7	48795271	48795281	+	0.000	0.000	Merged-chr7-48795353-37
NR1369--MA0002.2.RUNX1	chr11	97434943	97434953	+	0.000	0.000	Merged-chr11-97435107-48
NR2943--MA0684.1.RUNX3	chr16	29977826	29977835	-	0.000	0.000	Merged-chr16-29977874-22
NR7342--MA0002.2.RUNX1	chr8	124509391	124509401	+	0.000	0.000	Merged-chr8-124509346-29
NR2400--MA0002.2.RUNX1	chr14	68035462	68035472	-	0.000	0.000	Merged-chr14-68035283-72
NR3654--MA0684.1.RUNX3	chr18	65479538	65479547	+	0.000	0.000	Merged-chr18-65479334-47
NR5457--MA0002.2.RUNX1	chr4	140860318	140860328	+	0.000	0.000	Merged-chr4-140860263-13
NR270--MA0002.2.RUNX1	chr1	89090406	89090416	-	0.000	0.000	Merged-chr1-89090487-27
NR6760--MA0684.1.RUNX3	chr7	89171966	89171975	+	0.000	0.000	Merged-chr7-89172043-28
NR892--MA0511.2.RUNX2	chr10	77367183	77367191	+	0.000	0.000	Merged-chr10-77367193-51
NR7808--MA0684.1.RUNX3	chr9	119823990	119823999	+	0.000	0.000	Merged-chr9-119823942-29
NR3306--MA0684.1.RUNX3	chr17	45433669	45433678	+	0.000	0.000	Merged-chr17-45433642-78
NR5109--MA0002.2.RUNX1	chr4	24569310	24569320	+	0.000	0.000	Merged-chr4-24569297-30
NR3158--MA0002.2.RUNX1	chr16	95814952	95814962	+	0.000	0.000	Merged-chr16-95815052-3
NR3429--MA0002.2.RUNX1	chr17	80579292	80579302	+	0.000	0.000	Merged-chr17-80579337-18
NR4017--MA0684.1.RUNX3	chr2	12302048	12302057	-	0.000	0.000	Merged-chr2-12301937-47
NR1705--MA0511.2.RUNX2	chr12	100988529	100988537	+	0.000	0.000	Merged-chr12-100988724-71
NR5295--MA0002.2.RUNX1	chr4	102279265	102279275	+	0.000	0.000	Merged-chr4-102279370-24
NR5837--MA0002.2.RUNX1	chr5	109548813	109548823	+	0.000	0.000	Merged-chr5-109548848-44
NR921--MA0002.2.RUNX1	chr10	81194212	81194222	+	0.000	0.000	Merged-chr10-81194350-49
NR5522--MA0511.2.RUNX2	chr4	152038884	152038892	-	0.000	0.000	Merged-chr4-152038898-1
NR7646--MA0684.1.RUNX3	chr9	92384628	92384637	-	0.000	0.000	Merged-chr9-92384528-56
NR5218--MA0002.2.RUNX1	chr4	63860115	63860125	+	0.000	0.000	Merged-chr4-63860082-78
NR52--MA0511.2.RUNX2	chr1	37473509	37473517	+	0.000	0.000	Merged-chr1-37473461-33
NR7232--MA0684.1.RUNX3	chr8	86856476	86856485	+	0.000	0.000	Merged-chr8-86856376-59
NR3889--MA0511.2.RUNX2	chr19	36083079	36083087	-	0.000	0.000	Merged-chr19-36083098-3
NR6501--MA0002.2.RUNX1	chr6	144910469	144910479	+	0.000	0.000	Merged-chr6-144910390-40
NR4821--MA0002.2.RUNX1	chr3	105806850	105806860	+	0.000	0.000	Merged-chr3-105806958-26
NR7007--MA0002.2.RUNX1	chr7	143154070	143154080	-	0.000	0.000	Merged-chr7-143154031-30
NR3253--MA0684.1.RUNX3	chr17	31207401	31207410	-	0.000	0.000	Merged-chr17-31207385-5
NR6630--MA0684.1.RUNX3	chr7	46839005	46839014	-	0.000	0.000	Merged-chr7-46838931-53
NR7629--MA0511.2.RUNX2	chr9	88273496	88273504	+	0.000	0.000	Merged-chr9-88273504-34
NR491--MA0511.2.RUNX2	chr1	162740461	162740469	+	0.000	0.000	Merged-chr1-162740242-97
NR1381--MA0511.2.RUNX2	chr11	100804662	100804670	+	0.000	0.000	Merged-chr11-100804708-41
NR62--MA0002.2.RUNX1	chr1	38777641	38777651	-	0.000	0.000	Merged-chr1-38777708-41
NR7388--MA0684.1.RUNX3	chr9	14568740	14568749	-	0.000	0.000	Merged-chr9-14568666-36
NR7987--MA0002.2.RUNX1	chrX	163879520	163879530	-	0.000	0.000	Merged-chrX-163879591-51
NR5165--MA0002.2.RUNX1	chr4	47251176	47251186	+	0.000	0.000	Merged-chr4-47251279-48
NR3712--MA0511.2.RUNX2	chr18	75374182	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR7516--MA0684.1.RUNX3	chr9	64797603	64797612	+	0.000	0.000	Merged-chr9-64797561-46
NR7368--MA0002.2.RUNX1	chr9	5298618	5298628	+	0.000	0.000	Merged-chr9-5298744-86
NR7639--MA0002.2.RUNX1	chr9	90237669	90237679	+	0.000	0.000	Merged-chr9-90237758-17
NR920--MA0684.1.RUNX3	chr10	80763645	80763654	+	0.000	0.000	Merged-chr10-80763655-40
NR1063--MA0684.1.RUNX3	chr10	119296001	119296010	-	0.000	0.000	Merged-chr10-119295975-18
NR838--MA0002.2.RUNX1	chr10	60162574	60162584	+	0.000	0.000	Merged-chr10-60162645-38
NR7102--MA0684.1.RUNX3	chr8	35628486	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR7576--MA0511.2.RUNX2	chr9	77431106	77431114	-	0.000	0.000	Merged-chr9-77430950-36
NR1857--MA0684.1.RUNX3	chr13	13729841	13729850	-	0.000	0.000	Merged-chr13-13729900-19
NR1043--MA0002.2.RUNX1	chr10	117526743	117526753	+	0.000	0.000	Merged-chr10-117526787-23
NR1109--MA0002.2.RUNX1	chr10	127115259	127115269	+	0.000	0.000	Merged-chr10-127115294-7
NR4420--MA0002.2.RUNX1	chr2	144231342	144231352	+	0.000	0.000	Merged-chr2-144231243-34
NR4771--MA0511.2.RUNX2	chr3	94375473	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR7211--MA0684.1.RUNX3	chr8	78975205	78975214	-	0.000	0.000	Merged-chr8-78975191-34
NR5531--MA0684.1.RUNX3	chr4	154825980	154825989	+	0.000	0.000	Merged-chr4-154825978-24
NR7334--MA0002.2.RUNX1	chr8	121643445	121643455	-	0.000	0.000	Merged-chr8-121643486-24
NR7605--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR5449--MA0002.2.RUNX1	chr4	137879945	137879955	-	0.000	0.000	Merged-chr4-137879843-32
NR1300--MA0684.1.RUNX3	chr11	76599126	76599135	+	0.000	0.000	Merged-chr11-76599172-10
NR7685--MA0511.2.RUNX2	chr9	98339699	98339707	-	0.000	0.000	Merged-chr9-98339700-17
NR7463--MA0684.1.RUNX3	chr9	48715295	48715304	-	0.000	0.000	Merged-chr9-48715337-26
NR1298--MA0511.2.RUNX2	chr11	76599126	76599134	+	0.000	0.000	Merged-chr11-76599172-10
NR7542--MA0511.2.RUNX2	chr9	69314631	69314639	+	0.000	0.000	Merged-chr9-69314546-65
NR7115--MA0684.1.RUNX3	chr8	36182406	36182415	+	0.000	0.000	Merged-chr8-36182321-59
NR5435--MA0684.1.RUNX3	chr4	135248754	135248763	+	0.000	0.000	Merged-chr4-135248593-35
NR2896--MA0002.2.RUNX1	chr16	14088466	14088476	+	0.000	0.000	Merged-chr16-14088440-49
NR3279--MA0684.1.RUNX3	chr17	34896559	34896568	+	0.000	0.000	Merged-chr17-34896478-26
NR6861--MA0684.1.RUNX3	chr7	115501850	115501859	-	0.000	0.000	Merged-chr7-115501823-28
NR3878--MA0002.2.RUNX1	chr19	32904716	32904726	+	0.000	0.000	Merged-chr19-32904627-33
NR7572--MA0684.1.RUNX3	chr9	75805158	75805167	+	0.000	0.000	Merged-chr9-75805166-16
NR5687--MA0684.1.RUNX3	chr5	62772103	62772112	+	0.000	0.000	Merged-chr5-62772215-28
NR88--MA0002.2.RUNX1	chr1	43403618	43403628	-	0.000	0.000	Merged-chr1-43403565-20
NR894--MA0002.2.RUNX1	chr10	77537010	77537020	+	0.000	0.000	Merged-chr10-77536900-3
NR44--MA0511.2.RUNX2	chr1	36264446	36264454	-	0.000	0.000	Merged-chr1-36264360-59
NR4833--MA0684.1.RUNX3	chr3	107279017	107279026	-	0.000	0.000	Merged-chr3-107279033-49
NR916--MA0511.2.RUNX2	chr10	80763645	80763653	+	0.000	0.000	Merged-chr10-80763655-40
NR5396--MA0002.2.RUNX1	chr4	129365349	129365359	-	0.000	0.000	Merged-chr4-129365384-41
NR2961--MA0511.2.RUNX2	chr16	35742397	35742405	-	0.000	0.000	Merged-chr16-35742622-74
NR3116--MA0002.2.RUNX1	chr16	89906562	89906572	-	0.000	0.000	Merged-chr16-89906303-66
NR1436--MA0002.2.RUNX1	chr11	115589228	115589238	-	0.000	0.000	Merged-chr11-115589146-15
NR7599--MA0002.2.RUNX1	chr9	80070224	80070234	+	0.000	0.000	Merged-chr9-80070269-16
NR798--MA0002.2.RUNX1	chr10	43998703	43998713	+	0.000	0.000	Merged-chr10-43998525-49
NR6950--MA0002.2.RUNX1	chr7	132226872	132226882	-	0.000	0.000	Merged-chr7-132226896-31
NR1688--MA0002.2.RUNX1	chr12	99406443	99406453	-	0.000	0.000	Merged-chr12-99406415-11
NR7333--MA0684.1.RUNX3	chr8	121643409	121643418	+	0.000	0.000	Merged-chr8-121643486-24
NR7185--MA0002.2.RUNX1	chr8	69176673	69176683	-	0.000	0.000	Merged-chr8-69176623-23
NR1915--MA0511.2.RUNX2	chr13	37783871	37783879	+	0.000	0.000	Merged-chr13-37783892-22
NR926--MA0002.2.RUNX1	chr10	82909504	82909514	+	0.000	0.000	Merged-chr10-82909523-30
NR6060--MA0002.2.RUNX1	chr6	13871562	13871572	-	0.000	0.000	Merged-chr6-13871403-58
NR4380--MA0002.2.RUNX1	chr2	128499758	128499768	+	0.000	0.000	Merged-chr2-128499903-59
NR3576--MA0511.2.RUNX2	chr18	39020735	39020743	-	0.000	0.000	Merged-chr18-39020827-46
NR7042--MA0002.2.RUNX1	chr8	13674859	13674869	-	0.000	0.000	Merged-chr8-13675081-76
NR241--MA0002.2.RUNX1	chr1	85752463	85752473	+	0.000	0.000	Merged-chr1-85752543-11
NR4780--MA0684.1.RUNX3	chr3	95141663	95141672	+	0.000	0.000	Merged-chr3-95141706-11
NR40--MA0684.1.RUNX3	chr1	36025100	36025109	-	0.000	0.000	Merged-chr1-36025179-31
NR592--MA0511.2.RUNX2	chr1	185404012	185404020	-	0.000	0.000	Merged-chr1-185404130-28
NR863--MA0511.2.RUNX2	chr10	67663189	67663197	-	0.000	0.000	Merged-chr10-67663351-25
NR2081--MA0002.2.RUNX1	chr13	96030864	96030874	+	0.000	0.000	Merged-chr13-96030885-26
NR370--MA0684.1.RUNX3	chr1	128808799	128808808	-	0.000	0.000	Merged-chr1-128808726-38
NR3006--MA0684.1.RUNX3	chr16	50632866	50632875	+	0.000	0.000	Merged-chr16-50633027-57
NR1449--MA0002.2.RUNX1	chr11	117989982	117989992	+	0.000	0.000	Merged-chr11-117990122-16
NR6791--MA0511.2.RUNX2	chr7	99429115	99429123	-	0.000	0.000	Merged-chr7-99429027-29
NR4826--MA0002.2.RUNX1	chr3	105895146	105895156	+	0.000	0.000	Merged-chr3-105895103-109
NR893--MA0684.1.RUNX3	chr10	77367183	77367192	+	0.000	0.000	Merged-chr10-77367193-51
NR5537--MA0002.2.RUNX1	chr4	155201225	155201235	-	0.000	0.000	Merged-chr4-155201123-67
NR7839--MA0511.2.RUNX2	chr9	124100467	124100475	+	0.000	0.000	Merged-chr9-124100646-41
NR3115--MA0684.1.RUNX3	chr16	89817051	89817060	+	0.000	0.000	Merged-chr16-89817047-30
NR397--MA0002.2.RUNX1	chr1	135268270	135268280	+	0.000	0.000	Merged-chr1-135268339-27
NR3794--MA0511.2.RUNX2	chr19	5257356	5257364	-	0.000	0.000	Merged-chr19-5257394-33
NR5523--MA0684.1.RUNX3	chr4	152038883	152038892	-	0.000	0.000	Merged-chr4-152038898-1
NR7055--MA0002.2.RUNX1	chr8	22405900	22405910	+	0.000	0.000	Merged-chr8-22405869-37
NR1495--MA0511.2.RUNX2	chr12	21451579	21451587	+	0.000	0.000	Merged-chr12-21451589-67
NR2841--MA0002.2.RUNX1	chr15	100905319	100905329	+	0.000	0.000	Merged-chr15-100905419-58
NR5299--MA0684.1.RUNX3	chr4	102629842	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR3076--MA0002.2.RUNX1	chr16	72679208	72679218	+	0.000	0.000	Merged-chr16-72679259-14
NR6453--MA0002.2.RUNX1	chr6	136944726	136944736	-	0.000	0.000	Merged-chr6-136944749-25
NR462--MA0511.2.RUNX2	chr1	156408250	156408258	-	0.000	0.000	Merged-chr1-156408256-35
NR7164--MA0002.2.RUNX1	chr8	61561437	61561447	-	0.000	0.000	Merged-chr8-61561458-9
NR1147--MA0511.2.RUNX2	chr11	10276429	10276437	-	0.000	0.000	Merged-chr11-10276392-45
NR3476--MA0684.1.RUNX3	chr17	86880725	86880734	+	0.000	0.000	Merged-chr17-86880662-37
NR363--MA0002.2.RUNX1	chr1	128399307	128399317	-	0.000	0.000	Merged-chr1-128399248-36
NR905--MA0002.2.RUNX1	chr10	80249231	80249241	-	0.000	0.000	Merged-chr10-80249310-65
NR7687--MA0002.2.RUNX1	chr9	98339697	98339707	+	0.000	0.000	Merged-chr9-98339700-17
NR492--MA0684.1.RUNX3	chr1	162740461	162740470	+	0.000	0.000	Merged-chr1-162740242-97
NR7643--MA0511.2.RUNX2	chr9	92384629	92384637	-	0.000	0.000	Merged-chr9-92384528-56
NR2701--MA0511.2.RUNX2	chr15	66476037	66476045	+	0.000	0.000	Merged-chr15-66476281-69
NR571--MA0511.2.RUNX2	chr1	180546326	180546334	-	0.000	0.000	Merged-chr1-180546359-32
NR3207--MA0511.2.RUNX2	chr17	12308013	12308021	+	0.000	0.000	Merged-chr17-12307853-61
NR2997--MA0002.2.RUNX1	chr16	49818780	49818790	-	0.000	0.000	Merged-chr16-49818889-55
NR5388--MA0002.2.RUNX1	chr4	128609991	128610001	-	0.000	0.000	Merged-chr4-128610042-53
NR267--MA0002.2.RUNX1	chr1	89078869	89078879	+	0.000	0.000	Merged-chr1-89078996-39
NR809--MA0002.2.RUNX1	chr10	53528045	53528055	+	0.000	0.000	Merged-chr10-53528225-64
NR4411--MA0684.1.RUNX3	chr2	140066580	140066589	+	0.000	0.000	Merged-chr2-140066734-59
NR1157--MA0002.2.RUNX1	chr11	11657343	11657353	-	0.000	0.000	Merged-chr11-11657249-55
NR5615--MA0511.2.RUNX2	chr5	24393606	24393614	+	0.000	0.000	Merged-chr5-24393621-16
NR1113--MA0511.2.RUNX2	chr10	128637208	128637216	-	0.000	0.000	Merged-chr10-128637070-78
NR600--MA0002.2.RUNX1	chr1	186722205	186722215	-	0.000	0.000	Merged-chr1-186722196-43
NR124--MA0002.2.RUNX1	chr1	54647515	54647525	+	0.000	0.000	Merged-chr1-54647549-11
NR4991--MA0002.2.RUNX1	chr3	142892308	142892318	-	0.000	0.000	Merged-chr3-142892335-19
NR1094--MA0511.2.RUNX2	chr10	122567063	122567071	+	0.000	0.000	Merged-chr10-122566962-17
NR5497--MA0002.2.RUNX1	chr4	149515923	149515933	+	0.000	0.000	Merged-chr4-149515822-34
NR1414--MA0684.1.RUNX3	chr11	109496315	109496324	+	0.000	0.000	Merged-chr11-109496356-118
NR376--MA0002.2.RUNX1	chr1	131060479	131060489	+	0.000	0.000	Merged-chr1-131060576-40
NR918--MA0002.2.RUNX1	chr10	80763645	80763655	-	0.000	0.000	Merged-chr10-80763655-40
NR4372--MA0002.2.RUNX1	chr2	128153202	128153212	+	0.000	0.000	Merged-chr2-128153146-97
NR5026--MA0684.1.RUNX3	chr3	146686722	146686731	-	0.000	0.000	Merged-chr3-146686610-31
NR7305--MA0002.2.RUNX1	chr8	116689973	116689983	-	0.000	0.000	Merged-chr8-116689955-52
NR5083--MA0002.2.RUNX1	chr4	7912803	7912813	-	0.000	0.000	Merged-chr4-7913015-48
NR5149--MA0002.2.RUNX1	chr4	43972324	43972334	+	0.000	0.000	Merged-chr4-43972345-49
NR1000--MA0684.1.RUNX3	chr10	98494580	98494589	+	0.000	0.000	Merged-chr10-98494547-28
NR5105--MA0511.2.RUNX2	chr4	24496517	24496525	-	0.000	0.000	Merged-chr4-24496528-78
NR6846--MA0002.2.RUNX1	chr7	113759377	113759387	+	0.000	0.000	Merged-chr7-113759434-24
NR3055--MA0002.2.RUNX1	chr16	59470063	59470073	-	0.000	0.000	Merged-chr16-59469978-46
NR4900--MA0684.1.RUNX3	chr3	126771658	126771667	+	0.000	0.000	Merged-chr3-126771711-40
NR4818--MA0002.2.RUNX1	chr3	105133261	105133271	+	0.000	0.000	Merged-chr3-105133189-20
NR2201--MA0002.2.RUNX1	chr13	117242260	117242270	-	0.000	0.000	Merged-chr13-117242416-107
NR7494--MA0511.2.RUNX2	chr9	58280708	58280716	-	0.000	0.000	Merged-chr9-58280700-28
NR7765--MA0511.2.RUNX2	chr9	116214507	116214515	-	0.000	0.000	Merged-chr9-116214567-36
NR4881--MA0684.1.RUNX3	chr3	122419947	122419956	+	0.000	0.000	Merged-chr3-122419865-81
NR2330--MA0684.1.RUNX3	chr14	57730111	57730120	+	0.000	0.000	Merged-chr14-57729995-40
NR7609--MA0684.1.RUNX3	chr9	82961601	82961610	-	0.000	0.000	Merged-chr9-82961653-22
NR59--MA0002.2.RUNX1	chr1	38657789	38657799	+	0.000	0.000	Merged-chr1-38657935-57
NR550--MA0511.2.RUNX2	chr1	176827611	176827619	-	0.000	0.000	Merged-chr1-176827492-35
NR2976--MA0002.2.RUNX1	chr16	43696063	43696073	+	0.000	0.000	Merged-chr16-43696056-24
NR6670--MA0684.1.RUNX3	chr7	65373545	65373554	-	0.000	0.000	Merged-chr7-65373607-20
NR1679--MA0684.1.RUNX3	chr12	98269813	98269822	+	0.000	0.000	Merged-chr12-98269804-132
NR6859--MA0002.2.RUNX1	chr7	115501798	115501808	+	0.000	0.000	Merged-chr7-115501823-28
NR851--MA0684.1.RUNX3	chr10	61602888	61602897	-	0.000	0.000	Merged-chr10-61602709-62
NR2628--MA0002.2.RUNX1	chr15	36562936	36562946	-	0.000	0.000	Merged-chr15-36562926-39
NR1265--MA0684.1.RUNX3	chr11	62005368	62005377	-	0.000	0.000	Merged-chr11-62005432-28
NR498--MA0002.2.RUNX1	chr1	163898416	163898426	+	0.000	0.000	Merged-chr1-163898534-41
NR1388--MA0002.2.RUNX1	chr11	102948578	102948588	+	0.000	0.000	Merged-chr11-102948731-23
NR4494--MA0002.2.RUNX1	chr2	163401469	163401479	+	0.000	0.000	Merged-chr2-163401452-24
NR2214--MA0002.2.RUNX1	chr14	6108788	6108798	-	0.000	0.000	Merged-chr14-6108693-53
NR5419--MA0684.1.RUNX3	chr4	134853870	134853879	+	0.000	0.000	Merged-chr4-134853664-104
NR2770--MA0511.2.RUNX2	chr15	84313601	84313609	-	0.000	0.000	Merged-chr15-84313700-40
NR1788--MA0684.1.RUNX3	chr12	115258013	115258022	+	0.000	0.000	Merged-chr12-115257987-63
NR3547--MA0511.2.RUNX2	chr18	32352881	32352889	-	0.000	0.000	Merged-chr18-32352849-42
NR1867--MA0511.2.RUNX2	chr13	20306403	20306411	-	0.000	0.000	Merged-chr13-20306536-31
NR6702--MA0684.1.RUNX3	chr7	74544585	74544594	-	0.000	0.000	Merged-chr7-74544568-34
NR3448--MA0002.2.RUNX1	chr17	84243670	84243680	-	0.000	0.000	Merged-chr17-84243747-20
NR834--MA0511.2.RUNX2	chr10	60077911	60077919	-	0.000	0.000	Merged-chr10-60077857-9
NR7208--MA0684.1.RUNX3	chr8	77630399	77630408	-	0.000	0.000	Merged-chr8-77630286-33
NR2989--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR193--MA0002.2.RUNX1	chr1	72321073	72321083	+	0.000	0.000	Merged-chr1-72320998-10
NR7394--MA0684.1.RUNX3	chr9	15357635	15357644	-	0.000	0.000	Merged-chr9-15357727-65
NR2181--MA0684.1.RUNX3	chr13	113870522	113870531	-	0.000	0.000	Merged-chr13-113870669-48
NR7665--MA0684.1.RUNX3	chr9	94993757	94993766	+	0.000	0.000	Merged-chr9-94993790-30
NR2780--MA0002.2.RUNX1	chr15	85828969	85828979	-	0.000	0.000	Merged-chr15-85828905-13
NR2575--MA0002.2.RUNX1	chr15	10144684	10144694	+	0.000	0.000	Merged-chr15-10144701-12
NR7473--MA0511.2.RUNX2	chr9	52356782	52356790	-	0.000	0.000	Merged-chr9-52356728-32
NR2802--MA0511.2.RUNX2	chr15	93438922	93438930	-	0.000	0.000	Merged-chr15-93438886-30
NR4983--MA0002.2.RUNX1	chr3	142437065	142437075	-	0.000	0.000	Merged-chr3-142437047-18
NR573--MA0002.2.RUNX1	chr1	180546324	180546334	+	0.000	0.000	Merged-chr1-180546359-32
NR3494--MA0511.2.RUNX2	chr18	5990006	5990014	+	0.000	0.000	Merged-chr18-5989979-54
NR2832--MA0684.1.RUNX3	chr15	99333229	99333238	+	0.000	0.000	Merged-chr15-99333202-49
NR7569--MA0684.1.RUNX3	chr9	75547007	75547016	+	0.000	0.000	Merged-chr9-75547182-41
NR4986--MA0511.2.RUNX2	chr3	142626129	142626137	+	0.000	0.000	Merged-chr3-142626110-5
NR1387--MA0684.1.RUNX3	chr11	102930829	102930838	-	0.000	0.000	Merged-chr11-102930777-13
NR5968--MA0511.2.RUNX2	chr5	136199098	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR6838--MA0002.2.RUNX1	chr7	112400400	112400410	+	0.000	0.000	Merged-chr7-112400264-32
NR4221--MA0002.2.RUNX1	chr2	78961669	78961679	-	0.000	0.000	Merged-chr2-78961805-37
NR4887--MA0002.2.RUNX1	chr3	123192399	123192409	-	0.000	0.000	Merged-chr3-123192207-28
NR2812--MA0002.2.RUNX1	chr15	93913639	93913649	-	0.000	0.000	Merged-chr15-93913565-49
NR625--MA0684.1.RUNX3	chr1	191097492	191097501	+	0.000	0.000	Merged-chr1-191097500-32
NR2892--MA0511.2.RUNX2	chr16	14088428	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR7012--MA0684.1.RUNX3	chr7	144074937	144074946	-	0.000	0.000	Merged-chr7-144074974-28
NR4473--MA0002.2.RUNX1	chr2	158347927	158347937	-	0.000	0.000	Merged-chr2-158348054-25
NR4744--MA0002.2.RUNX1	chr3	86196699	86196709	-	0.000	0.000	Merged-chr3-86196613-32
NR2793--MA0002.2.RUNX1	chr15	92134557	92134567	-	0.000	0.000	Merged-chr15-92134460-52
NR1118--MA0511.2.RUNX2	chr10	130439228	130439236	-	0.000	0.000	Merged-chr10-130439179-24
NR1496--MA0684.1.RUNX3	chr12	21451579	21451588	+	0.000	0.000	Merged-chr12-21451589-67
NR605--MA0002.2.RUNX1	chr1	187228926	187228936	+	0.000	0.000	Merged-chr1-187228770-56
NR6676--MA0002.2.RUNX1	chr7	67911936	67911946	-	0.000	0.000	Merged-chr7-67912081-16
NR6947--MA0002.2.RUNX1	chr7	131548273	131548283	+	0.000	0.000	Merged-chr7-131548372-1
NR7535--MA0684.1.RUNX3	chr9	67813735	67813744	+	0.000	0.000	Merged-chr9-67813867-45
NR3255--MA0511.2.RUNX2	chr17	31789468	31789476	+	0.000	0.000	Merged-chr17-31789470-34
NR7387--MA0002.2.RUNX1	chr9	14568450	14568460	-	0.000	0.000	Merged-chr9-14568666-36
NR2174--MA0002.2.RUNX1	chr13	113693580	113693590	-	0.000	0.000	Merged-chr13-113693609-26
NR3304--MA0684.1.RUNX3	chr17	44609535	44609544	-	0.000	0.000	Merged-chr17-44609382-56
NR1082--MA0684.1.RUNX3	chr10	121189373	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR7138--MA0511.2.RUNX2	chr8	46696524	46696532	+	0.000	0.000	Merged-chr8-46696426-18
NR4582--MA0002.2.RUNX1	chr2	181591915	181591925	-	0.000	0.000	Merged-chr2-181591869-5
NR4377--MA0002.2.RUNX1	chr2	128367691	128367701	+	0.000	0.000	Merged-chr2-128367839-63
NR7595--MA0511.2.RUNX2	chr9	79810696	79810704	+	0.000	0.000	Merged-chr9-79810670-36
NR2382--MA0511.2.RUNX2	chr14	65102596	65102604	+	0.000	0.000	Merged-chr14-65102691-41
NR7373--MA0684.1.RUNX3	chr9	7871877	7871886	+	0.000	0.000	Merged-chr9-7871984-44
