#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR56585--MA0740.1.KLF14	chrX	164076219	164076232	+	0.000	0.000	Merged-chrX-164076386-67
NR15456--MA0740.1.KLF14	chr14	24779207	24779220	+	0.000	0.000	Merged-chr14-24779334-63
NR12351--MA1107.1.KLF9	chr12	107011528	107011540	+	0.000	0.000	Merged-chr12-107011663-34
NR28596--MA0741.1.KLF16	chr2	61402417	61402427	-	0.000	0.000	Merged-chr2-61402469-66
NR1100--MA0740.1.KLF14	chr1	75218308	75218321	-	0.000	0.000	Merged-chr1-75218362-9
NR38039--MA0599.1.KLF5	chr4	150087404	150087413	-	0.000	0.000	Merged-chr4-150087480-81
NR13381--MA0741.1.KLF16	chr13	40731166	40731176	-	0.000	0.000	Merged-chr13-40731183-58
NR17317--MA1107.1.KLF9	chr15	5143796	5143808	+	0.000	0.000	Merged-chr15-5143962-110
NR42582--MA0599.1.KLF5	chr5	149184691	149184700	-	0.000	0.000	Merged-chr5-149184513-135
NR38225--MA0742.1.Klf12	chr4	152477539	152477553	+	0.000	0.000	Merged-chr4-152477703-71
NR33955--MA0599.1.KLF5	chr3	129533712	129533721	+	0.000	0.000	Merged-chr3-129533518-164
NR49787--MA0741.1.KLF16	chr8	13890333	13890343	-	0.000	0.000	Merged-chr8-13890246-48
NR40459--MA0039.3.KLF4	chr5	110343023	110343033	-	0.000	0.000	Merged-chr5-110342964-29
NR39230--MA0039.3.KLF4	chr5	45450345	45450355	+	0.000	0.000	Merged-chr5-45450240-63
NR40469--MA0493.1.Klf1	chr5	110448595	110448605	+	0.000	0.000	Merged-chr5-110448541-117
NR44962--MA1107.1.KLF9	chr6	125678723	125678735	-	0.000	0.000	Merged-chr6-125678786-19
NR2353--MA0741.1.KLF16	chr1	153631370	153631380	-	0.000	0.000	Merged-chr1-153631437-14
NR42352--MA0740.1.KLF14	chr5	144358183	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR25988--MA0599.1.KLF5	chr19	5273129	5273138	-	0.000	0.000	Merged-chr19-5273188-67
NR43630--MA0039.3.KLF4	chr6	66313068	66313078	+	0.000	0.000	Merged-chr6-66313006-24
NR5980--MA1107.1.KLF9	chr10	98745688	98745700	+	0.000	0.000	Merged-chr10-98745748-77
NR55388--MA0039.3.KLF4	chr9	121719128	121719138	+	0.000	0.000	Merged-chr9-121719213-142
NR23444--MA0039.3.KLF4	chr17	71552187	71552197	-	0.000	0.000	Merged-chr17-71552127-66
NR7957--MA0657.1.KLF13	chr11	57962549	57962566	-	0.000	0.000	Merged-chr11-57962717-47
NR52523--MA0742.1.Klf12	chr8	128357309	128357323	+	0.000	0.000	Merged-chr8-128357359-22
NR27081--MA0657.1.KLF13	chr19	46983949	46983966	+	0.000	0.000	Merged-chr19-46983880-15
NR37029--MA0741.1.KLF16	chr4	129513535	129513545	+	0.000	0.000	Merged-chr4-129513609-16
NR22162--MA1107.1.KLF9	chr17	29347827	29347839	+	0.000	0.000	Merged-chr17-29347843-56
NR17740--MA0741.1.KLF16	chr15	38635285	38635295	-	0.000	0.000	Merged-chr15-38635237-53
NR46556--MA0493.1.Klf1	chr7	28867610	28867620	+	0.000	0.000	Merged-chr7-28867749-38
NR56474--MA0741.1.KLF16	chrX	155262418	155262428	+	0.000	0.000	Merged-chrX-155262500-58
NR11822--MA0599.1.KLF5	chr12	83597238	83597247	-	0.000	0.000	Merged-chr12-83597256-51
NR20134--MA0741.1.KLF16	chr16	24393448	24393458	-	0.000	0.000	Merged-chr16-24393324-125
NR33398--MA0741.1.KLF16	chr3	104780752	104780762	+	0.000	0.000	Merged-chr3-104780834-109
NR12213--MA0493.1.Klf1	chr12	102581773	102581783	+	0.000	0.000	Merged-chr12-102581960-56
NR6441--MA0741.1.KLF16	chr10	118869290	118869300	+	0.000	0.000	Merged-chr10-118869269-178
NR23093--MA0740.1.KLF14	chr17	56074689	56074702	+	0.000	0.000	Merged-chr17-56074903-61
NR28724--MA0741.1.KLF16	chr2	70852607	70852617	-	0.000	0.000	Merged-chr2-70852457-12
NR12615--MA0742.1.Klf12	chr12	112629097	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR5613--MA1107.1.KLF9	chr10	83723094	83723106	-	0.000	0.000	Merged-chr10-83723178-1
NR54762--MA0740.1.KLF14	chr9	107985925	107985938	+	0.000	0.000	Merged-chr9-107985898-91
NR31989--MA0741.1.KLF16	chr3	36475706	36475716	+	0.000	0.000	Merged-chr3-36475795-73
NR1250--MA0742.1.Klf12	chr1	86415831	86415845	+	0.000	0.000	Merged-chr1-86415733-84
NR43408--MA0599.1.KLF5	chr6	51060107	51060116	+	0.000	0.000	Merged-chr6-51060161-45
NR26773--MA0741.1.KLF16	chr19	38746191	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR13055--MA0742.1.Klf12	chr13	19457276	19457290	-	0.000	0.000	Merged-chr13-19457344-7
NR27348--MA0493.1.Klf1	chr2	3475132	3475142	-	0.000	0.000	Merged-chr2-3474992-83
NR21090--MA1107.1.KLF9	chr16	92786859	92786871	+	0.000	0.000	Merged-chr16-92786948-54
NR50683--MA0657.1.KLF13	chr8	70158536	70158553	-	0.000	0.000	Merged-chr8-70158595-38
NR39032--MA0742.1.Klf12	chr5	33936324	33936338	-	0.000	0.000	Merged-chr5-33936312-62
NR11141--MA0493.1.Klf1	chr12	40037414	40037424	+	0.000	0.000	Merged-chr12-40037304-3
NR5711--MA0740.1.KLF14	chr10	87025106	87025119	+	0.000	0.000	Merged-chr10-87025164-32
NR38612--MA0599.1.KLF5	chr5	9161760	9161769	+	0.000	0.000	Merged-chr5-9161716-98
NR27392--MA1107.1.KLF9	chr2	5003272	5003284	+	0.000	0.000	Merged-chr2-5003396-19
NR29648--MA1107.1.KLF9	chr2	117418845	117418857	-	0.000	0.000	Merged-chr2-117418760-26
NR14057--MA0493.1.Klf1	chr13	69611737	69611747	+	0.000	0.000	Merged-chr13-69611588-99
NR3555--MA0740.1.KLF14	chr1	191397223	191397236	-	0.000	0.000	Merged-chr1-191397050-148
NR5753--MA0599.1.KLF5	chr10	88504029	88504038	-	0.000	0.000	Merged-chr10-88503867-73
NR56268--MA1107.1.KLF9	chrX	135565140	135565152	+	0.000	0.000	Merged-chrX-135565122-38
NR25053--MA0657.1.KLF13	chr18	62973002	62973019	+	0.000	0.000	Merged-chr18-62972884-28
NR51169--MA0599.1.KLF5	chr8	85037143	85037152	-	0.000	0.000	Merged-chr8-85037291-15
NR22826--MA0599.1.KLF5	chr17	46681078	46681087	-	0.000	0.000	Merged-chr17-46680916-61
NR36419--MA0599.1.KLF5	chr4	114925467	114925476	-	0.000	0.000	Merged-chr4-114925475-24
NR16151--MA1107.1.KLF9	chr14	55900293	55900305	+	0.000	0.000	Merged-chr14-55900148-63
NR28111--MA0493.1.Klf1	chr2	32876103	32876113	-	0.000	0.000	Merged-chr2-32876097-46
NR56592--MA0742.1.Klf12	chrX	164382159	164382173	+	0.000	0.000	Merged-chrX-164382152-46
NR36361--MA0741.1.KLF16	chr4	109666794	109666804	+	0.000	0.000	Merged-chr4-109666886-20
NR36632--MA0741.1.KLF16	chr4	119422412	119422422	+	0.000	0.000	Merged-chr4-119422524-91
NR44501--MA1107.1.KLF9	chr6	112862179	112862191	+	0.000	0.000	Merged-chr6-112862022-40
NR37079--MA0599.1.KLF5	chr4	130017255	130017264	+	0.000	0.000	Merged-chr4-130017376-16
NR52021--MA0493.1.Klf1	chr8	117802078	117802088	+	0.000	0.000	Merged-chr8-117802067-74
NR46385--MA0742.1.Klf12	chr7	27178656	27178670	+	0.000	0.000	Merged-chr7-27178757-96
NR55872--MA0741.1.KLF16	chrX	53057000	53057010	-	0.000	0.000	Merged-chrX-53057240-46
NR9887--MA0742.1.Klf12	chr11	106255884	106255898	-	0.000	0.000	Merged-chr11-106255994-73
NR18635--MA0742.1.Klf12	chr15	81960932	81960946	-	0.000	0.000	Merged-chr15-81960727-98
NR21834--MA0493.1.Klf1	chr17	23829203	23829213	+	0.000	0.000	Merged-chr17-23829127-85
NR18770--MA0493.1.Klf1	chr15	84663067	84663077	-	0.000	0.000	Merged-chr15-84663201-26
NR7914--MA0740.1.KLF14	chr11	55131242	55131255	+	0.000	0.000	Merged-chr11-55131266-10
NR41264--MA0599.1.KLF5	chr5	123907109	123907118	+	0.000	0.000	Merged-chr5-123907214-53
NR32637--MA0599.1.KLF5	chr3	84814598	84814607	+	0.000	0.000	Merged-chr3-84814696-110
NR18617--MA0039.3.KLF4	chr15	81694145	81694155	-	0.000	0.000	Merged-chr15-81694158-42
NR42680--MA0493.1.Klf1	chr5	151233189	151233199	-	0.000	0.000	Merged-chr5-151233463-55
NR52271--MA1107.1.KLF9	chr8	122937746	122937758	+	0.000	0.000	Merged-chr8-122937627-31
NR10871--MA0599.1.KLF5	chr12	17372874	17372883	+	0.000	0.000	Merged-chr12-17372970-11
NR53483--MA0599.1.KLF5	chr9	57077101	57077110	+	0.000	0.000	Merged-chr9-57076991-9
NR27104--MA0740.1.KLF14	chr19	47937639	47937652	-	0.000	0.000	Merged-chr19-47937684-41
NR53987--MA0741.1.KLF16	chr9	72962113	72962123	+	0.000	0.000	Merged-chr9-72962077-55
NR36763--MA0493.1.Klf1	chr4	122836197	122836207	-	0.000	0.000	Merged-chr4-122836208-63
NR12284--MA0740.1.KLF14	chr12	105027967	105027980	+	0.000	0.000	Merged-chr12-105027877-30
NR52128--MA1107.1.KLF9	chr8	120404067	120404079	+	0.000	0.000	Merged-chr8-120404007-24
NR37727--MA1107.1.KLF9	chr4	141405093	141405105	-	0.000	0.000	Merged-chr4-141404988-27
NR53205--MA0493.1.Klf1	chr9	44799246	44799256	-	0.000	0.000	Merged-chr9-44799443-51
NR2488--MA0599.1.KLF5	chr1	156939653	156939662	-	0.000	0.000	Merged-chr1-156939534-147
NR56378--MA0741.1.KLF16	chrX	150813140	150813150	+	0.000	0.000	Merged-chrX-150813149-62
NR33778--MA0741.1.KLF16	chr3	121815220	121815230	-	0.000	0.000	Merged-chr3-121815134-77
NR1288--MA0741.1.KLF16	chr1	87185098	87185108	-	0.000	0.000	Merged-chr1-87185093-29
NR5198--MA0599.1.KLF5	chr10	79959935	79959944	+	0.000	0.000	Merged-chr10-79960055-51
NR50415--MA0599.1.KLF5	chr8	57402498	57402507	-	0.000	0.000	Merged-chr8-57402577-20
NR49607--MA0599.1.KLF5	chr8	3353313	3353322	-	0.000	0.000	Merged-chr8-3353373-47
NR38835--MA0741.1.KLF16	chr5	24685636	24685646	+	0.000	0.000	Merged-chr5-24685796-115
NR41705--MA0741.1.KLF16	chr5	135106840	135106850	-	0.000	0.000	Merged-chr5-135106892-30
NR39599--MA0599.1.KLF5	chr5	72203281	72203290	-	0.000	0.000	Merged-chr5-72203390-56
NR54541--MA0493.1.Klf1	chr9	103134872	103134882	-	0.000	0.000	Merged-chr9-103134672-43
NR49753--MA0741.1.KLF16	chr8	13494594	13494604	-	0.000	0.000	Merged-chr8-13494435-15
NR25117--MA0742.1.Klf12	chr18	65430912	65430926	+	0.000	0.000	Merged-chr18-65430843-87
NR13413--MA0741.1.KLF16	chr13	43215900	43215910	+	0.000	0.000	Merged-chr13-43215803-84
NR44664--MA0740.1.KLF14	chr6	116673869	116673882	+	0.000	0.000	Merged-chr6-116673934-58
NR35896--MA0039.3.KLF4	chr4	87669771	87669781	-	0.000	0.000	Merged-chr4-87669731-33
NR39546--MA0741.1.KLF16	chr5	67155895	67155905	+	0.000	0.000	Merged-chr5-67155759-12
NR39106--MA0493.1.Klf1	chr5	35673328	35673338	+	0.000	0.000	Merged-chr5-35673221-20
NR9--MA0741.1.KLF16	chr1	4785773	4785783	+	0.000	0.000	Merged-chr1-4785759-53
NR50467--MA0741.1.KLF16	chr8	57653233	57653243	+	0.000	0.000	Merged-chr8-57652766-224
NR43784--MA0599.1.KLF5	chr6	82744662	82744671	-	0.000	0.000	Merged-chr6-82744737-54
NR6176--MA0599.1.KLF5	chr10	111635684	111635693	-	0.000	0.000	Merged-chr10-111635766-22
NR31207--MA0599.1.KLF5	chr2	167349466	167349475	-	0.000	0.000	Merged-chr2-167349371-94
NR26814--MA0742.1.Klf12	chr19	40513851	40513865	-	0.000	0.000	Merged-chr19-40513581-97
NR12173--MA0741.1.KLF16	chr12	101718629	101718639	+	0.000	0.000	Merged-chr12-101718493-65
NR34942--MA0599.1.KLF5	chr4	21755342	21755351	-	0.000	0.000	Merged-chr4-21755446-36
NR43426--MA0599.1.KLF5	chr6	51470966	51470975	+	0.000	0.000	Merged-chr6-51470874-3
NR12239--MA0741.1.KLF16	chr12	103103784	103103794	-	0.000	0.000	Merged-chr12-103103779-12
NR6843--MA0599.1.KLF5	chr10	128337994	128338003	-	0.000	0.000	Merged-chr10-128337849-72
NR39007--MA1107.1.KLF9	chr5	33143059	33143071	-	0.000	0.000	Merged-chr5-33143118-19
NR41686--MA0741.1.KLF16	chr5	135024038	135024048	-	0.000	0.000	Merged-chr5-135023951-46
NR16473--MA0039.3.KLF4	chr14	69707487	69707497	+	0.000	0.000	Merged-chr14-69707415-59
NR52720--MA0599.1.KLF5	chr9	21265226	21265235	-	0.000	0.000	Merged-chr9-21265250-55
NR4505--MA0039.3.KLF4	chr10	59570609	59570619	-	0.000	0.000	Merged-chr10-59570801-31
NR38169--MA0599.1.KLF5	chr4	152178084	152178093	-	0.000	0.000	Merged-chr4-152178295-75
NR6148--MA1107.1.KLF9	chr10	111385753	111385765	+	0.000	0.000	Merged-chr10-111385696-32
NR13693--MA0599.1.KLF5	chr13	54789336	54789345	-	0.000	0.000	Merged-chr13-54789340-56
NR31923--MA0740.1.KLF14	chr3	30855899	30855912	+	0.000	0.000	Merged-chr3-30856003-66
NR44045--MA0740.1.KLF14	chr6	88958156	88958169	-	0.000	0.000	Merged-chr6-88958094-9
NR49405--MA0741.1.KLF16	chr7	141215767	141215777	-	0.000	0.000	Merged-chr7-141215830-56
NR4774--MA1107.1.KLF9	chr10	68040194	68040206	+	0.000	0.000	Merged-chr10-68039987-57
NR37181--MA0741.1.KLF16	chr4	132843312	132843322	-	0.000	0.000	Merged-chr4-132843203-52
NR42094--MA0740.1.KLF14	chr5	140389370	140389383	+	0.000	0.000	Merged-chr5-140389352-56
NR24854--MA0741.1.KLF16	chr18	54992554	54992564	-	0.000	0.000	Merged-chr18-54992765-44
NR10964--MA1107.1.KLF9	chr12	24975308	24975320	+	0.000	0.000	Merged-chr12-24975198-73
NR39523--MA0657.1.KLF13	chr5	66165953	66165970	-	0.000	0.000	Merged-chr5-66165983-46
NR42354--MA0599.1.KLF5	chr5	144358186	144358195	-	0.000	0.000	Merged-chr5-144358177-56
NR27953--MA0599.1.KLF5	chr2	30251919	30251928	+	0.000	0.000	Merged-chr2-30251853-47
NR53576--MA1107.1.KLF9	chr9	59617171	59617183	+	0.000	0.000	Merged-chr9-59617287-62
NR50312--MA0599.1.KLF5	chr8	47674951	47674960	+	0.000	0.000	Merged-chr8-47675197-158
NR23799--MA0493.1.Klf1	chr17	83158740	83158750	+	0.000	0.000	Merged-chr17-83158899-1
NR7445--MA0742.1.Klf12	chr11	31870783	31870797	-	0.000	0.000	Merged-chr11-31870754-70
NR17482--MA0741.1.KLF16	chr15	25858632	25858642	+	0.000	0.000	Merged-chr15-25858776-25
NR37843--MA0039.3.KLF4	chr4	145230828	145230838	+	0.000	0.000	Merged-chr4-145230747-2
NR27213--MA0740.1.KLF14	chr19	56822215	56822228	-	0.000	0.000	Merged-chr19-56822073-89
NR36222--MA0599.1.KLF5	chr4	106316082	106316091	+	0.000	0.000	Merged-chr4-106316326-74
NR34387--MA0599.1.KLF5	chr3	144720551	144720560	-	0.000	0.000	Merged-chr3-144720507-6
NR45946--MA0599.1.KLF5	chr7	16018624	16018633	-	0.000	0.000	Merged-chr7-16018621-23
NR30625--MA0741.1.KLF16	chr2	152112056	152112066	-	0.000	0.000	Merged-chr2-152112124-39
NR16712--MA0599.1.KLF5	chr14	76152716	76152725	-	0.000	0.000	Merged-chr14-76152800-92
NR54779--MA0599.1.KLF5	chr9	108263961	108263970	+	0.000	0.000	Merged-chr9-108263764-60
NR8405--MA0741.1.KLF16	chr11	70540258	70540268	+	0.000	0.000	Merged-chr11-70540175-47
NR48799--MA0740.1.KLF14	chr7	126884733	126884746	-	0.000	0.000	Merged-chr7-126884820-52
NR23011--MA0493.1.Klf1	chr17	50292803	50292813	+	0.000	0.000	Merged-chr17-50292906-47
NR26808--MA0039.3.KLF4	chr19	40513068	40513078	+	0.000	0.000	Merged-chr19-40513055-5
NR41609--MA0741.1.KLF16	chr5	134266479	134266489	+	0.000	0.000	Merged-chr5-134266508-58
NR3559--MA1107.1.KLF9	chr1	191397224	191397236	-	0.000	0.000	Merged-chr1-191397050-148
NR18259--MA0741.1.KLF16	chr15	76368852	76368862	+	0.000	0.000	Merged-chr15-76369030-46
NR9955--MA0740.1.KLF14	chr11	108425220	108425233	-	0.000	0.000	Merged-chr11-108425133-50
NR1846--MA0599.1.KLF5	chr1	126817866	126817875	+	0.000	0.000	Merged-chr1-126817924-65
NR11842--MA0741.1.KLF16	chr12	84114231	84114241	-	0.000	0.000	Merged-chr12-84114389-28
NR52527--MA0741.1.KLF16	chr8	128358583	128358593	+	0.000	0.000	Merged-chr8-128358520-155
NR16752--MA0740.1.KLF14	chr14	78612515	78612528	-	0.000	0.000	Merged-chr14-78612334-35
NR23817--MA0742.1.Klf12	chr17	83631936	83631950	-	0.000	0.000	Merged-chr17-83632090-95
NR18420--MA0039.3.KLF4	chr15	78558375	78558385	-	0.000	0.000	Merged-chr15-78558225-60
NR50576--MA0741.1.KLF16	chr8	64947110	64947120	+	0.000	0.000	Merged-chr8-64947122-116
NR15640--MA0599.1.KLF5	chr14	32165739	32165748	-	0.000	0.000	Merged-chr14-32165639-52
NR29233--MA0599.1.KLF5	chr2	91957285	91957294	-	0.000	0.000	Merged-chr2-91957300-36
NR29572--MA1107.1.KLF9	chr2	115636020	115636032	-	0.000	0.000	Merged-chr2-115636218-2
NR38742--MA0599.1.KLF5	chr5	21737372	21737381	-	0.000	0.000	Merged-chr5-21737365-53
NR12077--MA0741.1.KLF16	chr12	98920600	98920610	+	0.000	0.000	Merged-chr12-98920565-69
NR30877--MA0741.1.KLF16	chr2	158794737	158794747	-	0.000	0.000	Merged-chr2-158794730-73
NR7933--MA0599.1.KLF5	chr11	57644554	57644563	+	0.000	0.000	Merged-chr11-57644449-7
NR12521--MA0740.1.KLF14	chr12	110737911	110737924	-	0.000	0.000	Merged-chr12-110737948-78
NR20875--MA0741.1.KLF16	chr16	81200654	81200664	+	0.000	0.000	Merged-chr16-81200661-42
NR53206--MA0740.1.KLF14	chr9	44878983	44878996	+	0.000	0.000	Merged-chr9-44879163-25
NR32627--MA1107.1.KLF9	chr3	84680266	84680278	-	0.000	0.000	Merged-chr3-84680282-50
NR12619--MA0741.1.KLF16	chr12	112629100	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR24115--MA0599.1.KLF5	chr17	88141776	88141785	-	0.000	0.000	Merged-chr17-88141932-19
NR46797--MA0039.3.KLF4	chr7	35056703	35056713	-	0.000	0.000	Merged-chr7-35056859-1
NR10668--MA0741.1.KLF16	chr11	121237144	121237154	-	0.000	0.000	Merged-chr11-121237143-85
NR48283--MA0742.1.Klf12	chr7	105736641	105736655	-	0.000	0.000	Merged-chr7-105736728-88
NR19819--MA0039.3.KLF4	chr16	11526649	11526659	-	0.000	0.000	Merged-chr16-11526520-43
NR8593--MA0599.1.KLF5	chr11	75654283	75654292	+	0.000	0.000	Merged-chr11-75654262-32
NR42251--MA0599.1.KLF5	chr5	142463820	142463829	+	0.000	0.000	Merged-chr5-142463900-60
NR55729--MA1107.1.KLF9	chrX	23693005	23693017	+	0.000	0.000	Merged-chrX-23693085-77
NR30028--MA0742.1.Klf12	chr2	128388021	128388035	+	0.000	0.000	Merged-chr2-128388086-23
NR10365--MA0740.1.KLF14	chr11	116853212	116853225	+	0.000	0.000	Merged-chr11-116853192-163
NR15725--MA0741.1.KLF16	chr14	40966896	40966906	-	0.000	0.000	Merged-chr14-40966984-107
NR14783--MA0599.1.KLF5	chr13	109190506	109190515	-	0.000	0.000	Merged-chr13-109190361-18
NR33963--MA1107.1.KLF9	chr3	129533722	129533734	+	0.000	0.000	Merged-chr3-129533518-164
NR5525--MA0599.1.KLF5	chr10	82764114	82764123	+	0.000	0.000	Merged-chr10-82763957-77
NR54470--MA0599.1.KLF5	chr9	99140329	99140338	+	0.000	0.000	Merged-chr9-99140215-90
NR6941--MA0493.1.Klf1	chr11	3535531	3535541	+	0.000	0.000	Merged-chr11-3535629-44
NR46234--MA0493.1.Klf1	chr7	24564889	24564899	-	0.000	0.000	Merged-chr7-24564865-29
NR51956--MA1107.1.KLF9	chr8	116674150	116674162	+	0.000	0.000	Merged-chr8-116674243-29
NR19542--MA0741.1.KLF16	chr15	102234201	102234211	+	0.000	0.000	Merged-chr15-102234091-17
NR9571--MA0599.1.KLF5	chr11	100397824	100397833	+	0.000	0.000	Merged-chr11-100397787-45
NR37627--MA0741.1.KLF16	chr4	139287635	139287645	-	0.000	0.000	Merged-chr4-139287610-26
NR41394--MA0599.1.KLF5	chr5	125441536	125441545	-	0.000	0.000	Merged-chr5-125441596-78
NR8902--MA0599.1.KLF5	chr11	83964375	83964384	+	0.000	0.000	Merged-chr11-83964406-50
