#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR291--MA0731.1.BCL6B	chr11	69766431	69766447	-	0.000	0.000	Merged-chr11-69766217-75
NR566--MA0463.1.Bcl6	chr15	36179639	36179652	+	0.000	0.000	Merged-chr15-36179511-67
NR1579--MA0463.1.Bcl6	chr8	127968324	127968337	-	0.000	0.000	Merged-chr8-127968270-33
NR846--MA0731.1.BCL6B	chr2	31143524	31143540	+	0.000	0.000	Merged-chr2-31143440-34
NR584--MA0463.1.Bcl6	chr15	67398241	67398254	-	0.000	0.000	Merged-chr15-67398131-20
NR696--MA0463.1.Bcl6	chr17	27189895	27189908	+	0.000	0.000	Merged-chr17-27190008-22
NR684--MA0731.1.BCL6B	chr17	8251848	8251864	-	0.000	0.000	Merged-chr17-8251885-20
NR1597--MA0463.1.Bcl6	chr9	32915849	32915862	+	0.000	0.000	Merged-chr9-32915809-45
NR1369--MA0731.1.BCL6B	chr6	127617401	127617417	-	0.000	0.000	Merged-chr6-127617353-34
NR1024--MA0463.1.Bcl6	chr3	108718084	108718097	+	0.000	0.000	Merged-chr3-108718262-42
NR911--MA0463.1.Bcl6	chr2	125673432	125673445	+	0.000	0.000	Merged-chr2-125673245-74
NR1136--MA0463.1.Bcl6	chr4	121002613	121002626	+	0.000	0.000	Merged-chr4-121002570-50
NR921--MA0731.1.BCL6B	chr2	132035688	132035704	+	0.000	0.000	Merged-chr2-132035691-29
NR1042--MA0463.1.Bcl6	chr3	133544249	133544262	-	0.000	0.000	Merged-chr3-133544434-91
NR1154--MA0463.1.Bcl6	chr4	134923874	134923887	+	0.000	0.000	Merged-chr4-134923798-69
NR1387--MA0463.1.Bcl6	chr6	145104353	145104366	-	0.000	0.000	Merged-chr6-145104452-21
NR3--MA0731.1.BCL6B	chr1	20740780	20740796	-	0.000	0.000	Merged-chr1-20740658-39
NR1499--MA0463.1.Bcl6	chr7	141302903	141302916	-	0.000	0.000	Merged-chr7-141303065-41
NR1043--MA0731.1.BCL6B	chr3	133544249	133544265	+	0.000	0.000	Merged-chr3-133544434-91
NR276--MA0463.1.Bcl6	chr11	52231872	52231885	-	0.000	0.000	Merged-chr11-52232101-58
NR943--MA0463.1.Bcl6	chr2	153336213	153336226	-	0.000	0.000	Merged-chr2-153336329-40
NR913--MA0731.1.BCL6B	chr2	127086495	127086511	-	0.000	0.000	Merged-chr2-127086449-24
NR1056--MA0731.1.BCL6B	chr3	139033354	139033370	-	0.000	0.000	Merged-chr3-139033383-15
NR1436--MA0731.1.BCL6B	chr7	79392967	79392983	-	0.000	0.000	Merged-chr7-79393101-2
NR191--MA0463.1.Bcl6	chr10	79916968	79916981	-	0.000	0.000	Merged-chr10-79917123-49
NR13--MA0463.1.Bcl6	chr1	37478659	37478672	+	0.000	0.000	Merged-chr1-37478552-128
NR621--MA0463.1.Bcl6	chr16	18127358	18127371	-	0.000	0.000	Merged-chr16-18127553-42
NR1178--MA0731.1.BCL6B	chr4	147848496	147848512	-	0.000	0.000	Merged-chr4-147848412-69
NR1406--MA0463.1.Bcl6	chr7	27804765	27804778	+	0.000	0.000	Merged-chr7-27804809-45
NR600--MA0731.1.BCL6B	chr15	93379443	93379459	+	0.000	0.000	Merged-chr15-93379459-27
NR647--MA0731.1.BCL6B	chr16	52143316	52143332	+	0.000	0.000	Merged-chr16-52143257-58
NR756--MA0731.1.BCL6B	chr18	65395665	65395681	-	0.000	0.000	Merged-chr18-65395765-31
NR342--MA0731.1.BCL6B	chr11	113190159	113190175	-	0.000	0.000	Merged-chr11-113190198-4
NR1027--MA0731.1.BCL6B	chr3	115972133	115972149	+	0.000	0.000	Merged-chr3-115972355-68
NR180--MA0731.1.BCL6B	chr10	71306330	71306346	-	0.000	0.000	Merged-chr10-71306460-33
NR25--MA0731.1.BCL6B	chr1	53843227	53843243	+	0.000	0.000	Merged-chr1-53843171-20
NR1438--MA0463.1.Bcl6	chr7	80583354	80583367	-	0.000	0.000	Merged-chr7-80583398-64
NR443--MA0463.1.Bcl6	chr13	51418714	51418727	+	0.000	0.000	Merged-chr13-51418745-22
NR68--MA0463.1.Bcl6	chr1	131184385	131184398	+	0.000	0.000	Merged-chr1-131184569-46
NR309--MA0463.1.Bcl6	chr11	87578496	87578509	-	0.000	0.000	Merged-chr11-87578522-34
NR605--MA0731.1.BCL6B	chr15	96285779	96285795	+	0.000	0.000	Merged-chr15-96285638-75
NR327--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR1586--MA0463.1.Bcl6	chr9	13443678	13443691	-	0.000	0.000	Merged-chr9-13443699-54
NR300--MA0731.1.BCL6B	chr11	78038371	78038387	-	0.000	0.000	Merged-chr11-78038074-35
NR347--MA0731.1.BCL6B	chr11	117994611	117994627	+	0.000	0.000	Merged-chr11-117994587-27
NR727--MA0731.1.BCL6B	chr17	86832839	86832855	-	0.000	0.000	Merged-chr17-86833009-31
NR836--MA0731.1.BCL6B	chr2	18046845	18046861	-	0.000	0.000	Merged-chr2-18046867-13
NR381--MA0463.1.Bcl6	chr12	85123320	85123333	+	0.000	0.000	Merged-chr12-85123310-39
NR229--MA0463.1.Bcl6	chr10	117938759	117938772	+	0.000	0.000	Merged-chr10-117938782-19
NR382--MA0731.1.BCL6B	chr12	85123318	85123334	+	0.000	0.000	Merged-chr12-85123310-39
NR279--MA0463.1.Bcl6	chr11	54492681	54492694	-	0.000	0.000	Merged-chr11-54492562-47
NR807--MA0731.1.BCL6B	chr19	34290519	34290535	-	0.000	0.000	Merged-chr19-34290594-61
NR185--MA0463.1.Bcl6	chr10	75446464	75446477	-	0.000	0.000	Merged-chr10-75446685-44
NR1086--MA0463.1.Bcl6	chr4	34886741	34886754	-	0.000	0.000	Merged-chr4-34886762-57
NR973--MA0463.1.Bcl6	chr2	180081045	180081058	-	0.000	0.000	Merged-chr2-180080885-21
NR512--MA0463.1.Bcl6	chr14	52304831	52304844	-	0.000	0.000	Merged-chr14-52304982-66
NR483--MA0731.1.BCL6B	chr13	106998766	106998782	-	0.000	0.000	Merged-chr13-106998870-40
NR839--MA0463.1.Bcl6	chr2	19622200	19622213	+	0.000	0.000	Merged-chr2-19622223-29
NR1525--MA0463.1.Bcl6	chr8	66497137	66497150	+	0.000	0.000	Merged-chr8-66497339-52
NR530--MA0463.1.Bcl6	chr14	74947736	74947749	+	0.000	0.000	Merged-chr14-74947864-55
NR148--MA0731.1.BCL6B	chr10	8501140	8501156	-	0.000	0.000	Merged-chr10-8501205-11
NR302--MA0463.1.Bcl6	chr11	78772212	78772225	-	0.000	0.000	Merged-chr11-78772044-31
NR528--MA0731.1.BCL6B	chr14	70076773	70076789	+	0.000	0.000	Merged-chr14-70076912-39
NR114--MA0731.1.BCL6B	chr1	178187462	178187478	+	0.000	0.000	Merged-chr1-178187385-1
NR1351--MA0463.1.Bcl6	chr6	120470859	120470872	+	0.000	0.000	Merged-chr6-120470872-38
NR204--MA0463.1.Bcl6	chr10	95969983	95969996	-	0.000	0.000	Merged-chr10-95969946-19
NR345--MA0731.1.BCL6B	chr11	116087139	116087155	-	0.000	0.000	Merged-chr11-116087308-88
NR1575--MA0463.1.Bcl6	chr8	126582671	126582684	-	0.000	0.000	Merged-chr8-126582785-35
NR567--MA0463.1.Bcl6	chr15	36688500	36688513	+	0.000	0.000	Merged-chr15-36688481-45
NR464--MA0463.1.Bcl6	chr13	81685149	81685162	+	0.000	0.000	Merged-chr13-81685096-36
NR89--MA0463.1.Bcl6	chr1	161713000	161713013	-	0.000	0.000	Merged-chr1-161713119-39
NR585--MA0463.1.Bcl6	chr15	67398242	67398255	-	0.000	0.000	Merged-chr15-67398131-20
NR1598--MA0463.1.Bcl6	chr9	32915870	32915883	+	0.000	0.000	Merged-chr9-32915809-45
NR1025--MA0463.1.Bcl6	chr3	108726571	108726584	-	0.000	0.000	Merged-chr3-108726514-23
NR236--MA0463.1.Bcl6	chr10	122815227	122815240	-	0.000	0.000	Merged-chr10-122815337-49
NR1249--MA0463.1.Bcl6	chr5	113828686	113828699	-	0.000	0.000	Merged-chr5-113828538-48
NR272--MA0463.1.Bcl6	chr11	51638256	51638269	+	0.000	0.000	Merged-chr11-51638186-26
NR1302--MA0731.1.BCL6B	chr6	30337226	30337242	+	0.000	0.000	Merged-chr6-30337097-49
NR1039--MA0463.1.Bcl6	chr3	131014446	131014459	-	0.000	0.000	Merged-chr3-131014308-74
NR1500--MA0463.1.Bcl6	chr7	141539881	141539894	+	0.000	0.000	Merged-chr7-141539808-64
NR156--MA0463.1.Bcl6	chr10	19210024	19210037	-	0.000	0.000	Merged-chr10-19209945-33
NR901--MA0731.1.BCL6B	chr2	113494651	113494667	+	0.000	0.000	Merged-chr2-113494702-50
NR850--MA0463.1.Bcl6	chr2	35299472	35299485	+	0.000	0.000	Merged-chr2-35299647-29
NR1075--MA0463.1.Bcl6	chr4	6513082	6513095	-	0.000	0.000	Merged-chr4-6513131-20
NR1010--MA0731.1.BCL6B	chr3	95028839	95028855	+	0.000	0.000	Merged-chr3-95028827-26
NR1676--MA0731.1.BCL6B	chr9	121675081	121675097	-	0.000	0.000	Merged-chr9-121675261-45
NR295--MA0463.1.Bcl6	chr11	71996080	71996093	-	0.000	0.000	Merged-chr11-71996185-51
NR604--MA0463.1.Bcl6	chr15	96285549	96285562	-	0.000	0.000	Merged-chr15-96285638-75
NR1617--MA0463.1.Bcl6	chr9	62555688	62555701	-	0.000	0.000	Merged-chr9-62555590-11
NR828--MA0463.1.Bcl6	chr2	9607732	9607745	+	0.000	0.000	Merged-chr2-9607843-12
NR734--MA0463.1.Bcl6	chr18	10726511	10726524	+	0.000	0.000	Merged-chr18-10726645-13
NR1403--MA0731.1.BCL6B	chr7	25238188	25238204	+	0.000	0.000	Merged-chr7-25238227-126
NR958--MA0463.1.Bcl6	chr2	168904459	168904472	-	0.000	0.000	Merged-chr2-168904404-53
NR1145--MA0731.1.BCL6B	chr4	123287928	123287944	-	0.000	0.000	Merged-chr4-123287942-8
NR403--MA0463.1.Bcl6	chr12	107963235	107963248	+	0.000	0.000	Merged-chr12-107963174-17
NR1304--MA0463.1.Bcl6	chr6	31088367	31088380	-	0.000	0.000	Merged-chr6-31088452-52
NR1340--MA0463.1.Bcl6	chr6	108836146	108836159	-	0.000	0.000	Merged-chr6-108836247-72
NR314--MA0463.1.Bcl6	chr11	97127124	97127137	+	0.000	0.000	Merged-chr11-97127179-61
NR1000--MA0463.1.Bcl6	chr3	79210354	79210367	+	0.000	0.000	Merged-chr3-79210417-27
NR1206--MA0463.1.Bcl6	chr5	37067346	37067359	-	0.000	0.000	Merged-chr5-37067269-61
NR1613--MA0731.1.BCL6B	chr9	57836947	57836963	-	0.000	0.000	Merged-chr9-57836875-58
NR1591--MA0463.1.Bcl6	chr9	20492908	20492921	-	0.000	0.000	Merged-chr9-20492841-60
NR444--MA0463.1.Bcl6	chr13	51418769	51418782	-	0.000	0.000	Merged-chr13-51418745-22
NR341--MA0463.1.Bcl6	chr11	113190159	113190172	-	0.000	0.000	Merged-chr11-113190198-4
NR574--MA0463.1.Bcl6	chr15	53130124	53130137	-	0.000	0.000	Merged-chr15-53130224-36
NR702--MA0731.1.BCL6B	chr17	36972924	36972940	-	0.000	0.000	Merged-chr17-36972976-27
NR113--MA0463.1.Bcl6	chr1	177457120	177457133	+	0.000	0.000	Merged-chr1-177456987-38
NR1699--MA0463.1.Bcl6	chrX	167038072	167038085	-	0.000	0.000	Merged-chrX-167038027-22
NR1247--MA0463.1.Bcl6	chr5	112227509	112227522	+	0.000	0.000	Merged-chr5-112227442-20
NR458--MA0463.1.Bcl6	chr13	73718503	73718516	+	0.000	0.000	Merged-chr13-73718441-19
NR1359--MA0463.1.Bcl6	chr6	124902079	124902092	-	0.000	0.000	Merged-chr6-124902062-25
NR1144--MA0463.1.Bcl6	chr4	123287928	123287941	-	0.000	0.000	Merged-chr4-123287942-8
NR118--MA0463.1.Bcl6	chr1	179002993	179003006	+	0.000	0.000	Merged-chr1-179003119-4
NR1076--MA0731.1.BCL6B	chr4	8691054	8691070	-	0.000	0.000	Merged-chr4-8690646-122
NR1618--MA0731.1.BCL6B	chr9	62555688	62555704	+	0.000	0.000	Merged-chr9-62555590-11
NR1019--MA0463.1.Bcl6	chr3	104771490	104771503	+	0.000	0.000	Merged-chr3-104771571-48
NR1204--MA0731.1.BCL6B	chr5	31180137	31180153	+	0.000	0.000	Merged-chr5-31180015-78
NR136--MA0463.1.Bcl6	chr1	191193935	191193948	+	0.000	0.000	Merged-chr1-191193945-62
NR1395--MA0463.1.Bcl6	chr7	5061473	5061486	+	0.000	0.000	Merged-chr7-5061292-3
NR1610--MA0463.1.Bcl6	chr9	52188081	52188094	+	0.000	0.000	Merged-chr9-52188310-18
NR1279--MA0463.1.Bcl6	chr5	144040910	144040923	-	0.000	0.000	Merged-chr5-144040932-23
NR1164--MA0731.1.BCL6B	chr4	141546224	141546240	-	0.000	0.000	Merged-chr4-141546344-177
NR951--MA0463.1.Bcl6	chr2	162998608	162998621	-	0.000	0.000	Merged-chr2-162998735-32
NR511--MA0731.1.BCL6B	chr14	52023163	52023179	+	0.000	0.000	Merged-chr14-52023136-61
NR1512--MA0463.1.Bcl6	chr8	33903000	33903013	-	0.000	0.000	Merged-chr8-33902890-33
NR835--MA0463.1.Bcl6	chr2	18046848	18046861	+	0.000	0.000	Merged-chr2-18046867-13
NR1642--MA0463.1.Bcl6	chr9	96785330	96785343	-	0.000	0.000	Merged-chr9-96785400-18
NR1013--MA0731.1.BCL6B	chr3	95909392	95909408	+	0.000	0.000	Merged-chr3-95909537-31
NR917--MA0731.1.BCL6B	chr2	128698283	128698299	-	0.000	0.000	Merged-chr2-128698451-42
NR625--MA0463.1.Bcl6	chr16	24629348	24629361	+	0.000	0.000	Merged-chr16-24629525-45
NR593--MA0731.1.BCL6B	chr15	78896369	78896385	+	0.000	0.000	Merged-chr15-78896310-38
NR1135--MA0731.1.BCL6B	chr4	121002575	121002591	-	0.000	0.000	Merged-chr4-121002570-50
NR24--MA0731.1.BCL6B	chr1	52639322	52639338	+	0.000	0.000	Merged-chr1-52639236-20
NR830--MA0731.1.BCL6B	chr2	11331892	11331908	-	0.000	0.000	Merged-chr2-11331773-28
NR988--MA0463.1.Bcl6	chr3	37753353	37753366	-	0.000	0.000	Merged-chr3-37753406-27
NR354--MA0731.1.BCL6B	chr12	25216998	25217014	+	0.000	0.000	Merged-chr12-25216883-29
NR321--MA0463.1.Bcl6	chr11	102774135	102774148	+	0.000	0.000	Merged-chr11-102774295-32
NR1580--MA0463.1.Bcl6	chr8	128506209	128506222	+	0.000	0.000	Merged-chr8-128506100-25
NR648--MA0463.1.Bcl6	chr16	52468700	52468713	+	0.000	0.000	Merged-chr16-52468577-24
NR986--MA0731.1.BCL6B	chr3	37199139	37199155	-	0.000	0.000	Merged-chr3-37199060-11
NR37--MA0731.1.BCL6B	chr1	69498973	69498989	+	0.000	0.000	Merged-chr1-69499196-51
NR1528--MA0731.1.BCL6B	chr8	70897576	70897592	-	0.000	0.000	Merged-chr8-70897674-77
NR1637--MA0731.1.BCL6B	chr9	86393757	86393773	+	0.000	0.000	Merged-chr9-86393704-34
NR856--MA0731.1.BCL6B	chr2	38536485	38536501	+	0.000	0.000	Merged-chr2-38536477-82
NR442--MA0731.1.BCL6B	chr13	45857508	45857524	-	0.000	0.000	Merged-chr13-45857429-12
NR93--MA0731.1.BCL6B	chr1	164966186	164966202	+	0.000	0.000	Merged-chr1-164966286-53
NR429--MA0463.1.Bcl6	chr13	21750310	21750323	-	0.000	0.000	Merged-chr13-21750455-56
NR280--MA0731.1.BCL6B	chr11	54492681	54492697	+	0.000	0.000	Merged-chr11-54492562-47
NR293--MA0731.1.BCL6B	chr11	69995661	69995677	+	0.000	0.000	Merged-chr11-69995623-48
NR1087--MA0731.1.BCL6B	chr4	34886741	34886757	+	0.000	0.000	Merged-chr4-34886762-57
NR698--MA0463.1.Bcl6	chr17	33865564	33865577	-	0.000	0.000	Merged-chr17-33865585-36
NR273--MA0463.1.Bcl6	chr11	51638254	51638267	-	0.000	0.000	Merged-chr11-51638186-26
NR1080--MA0463.1.Bcl6	chr4	11492943	11492956	+	0.000	0.000	Merged-chr4-11492964-72
NR909--MA0463.1.Bcl6	chr2	122234452	122234465	+	0.000	0.000	Merged-chr2-122234275-1
NR251--MA0731.1.BCL6B	chr11	4805298	4805314	-	0.000	0.000	Merged-chr11-4805179-30
NR522--MA0731.1.BCL6B	chr14	62879606	62879622	-	0.000	0.000	Merged-chr14-62879632-33
NR851--MA0463.1.Bcl6	chr2	35299561	35299574	+	0.000	0.000	Merged-chr2-35299647-29
NR168--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR1329--MA0731.1.BCL6B	chr6	87541109	87541125	-	0.000	0.000	Merged-chr6-87541310-26
NR548--MA0731.1.BCL6B	chr14	103049139	103049155	+	0.000	0.000	Merged-chr14-103048950-60
NR1167--MA0731.1.BCL6B	chr4	144909007	144909023	-	0.000	0.000	Merged-chr4-144908993-28
NR981--MA0463.1.Bcl6	chr3	30968811	30968824	-	0.000	0.000	Merged-chr3-30968967-129
NR1515--MA0463.1.Bcl6	chr8	34740339	34740352	-	0.000	0.000	Merged-chr8-34740455-84
NR847--MA0463.1.Bcl6	chr2	32057480	32057493	-	0.000	0.000	Merged-chr2-32057507-27
NR100--MA0731.1.BCL6B	chr1	171123105	171123121	-	0.000	0.000	Merged-chr1-171123131-24
NR352--MA0731.1.BCL6B	chr12	16170327	16170343	+	0.000	0.000	Merged-chr12-16170449-47
NR650--MA0463.1.Bcl6	chr16	55822246	55822259	-	0.000	0.000	Merged-chr16-55822144-53
NR1551--MA0463.1.Bcl6	chr8	107056890	107056903	-	0.000	0.000	Merged-chr8-107056733-66
NR404--MA0463.1.Bcl6	chr12	107993310	107993323	-	0.000	0.000	Merged-chr12-107993325-68
NR1417--MA0463.1.Bcl6	chr7	58569056	58569069	+	0.000	0.000	Merged-chr7-58568960-29
NR1435--MA0463.1.Bcl6	chr7	78569320	78569333	-	0.000	0.000	Merged-chr7-78569115-35
NR758--MA0731.1.BCL6B	chr18	67270120	67270136	-	0.000	0.000	Merged-chr18-67270168-25
NR306--MA0463.1.Bcl6	chr11	83116747	83116760	+	0.000	0.000	Merged-chr11-83116808-57
NR1207--MA0463.1.Bcl6	chr5	38480117	38480130	+	0.000	0.000	Merged-chr5-38480041-63
NR570--MA0463.1.Bcl6	chr15	38129610	38129623	+	0.000	0.000	Merged-chr15-38129582-31
NR427--MA0463.1.Bcl6	chr13	17944469	17944482	+	0.000	0.000	Merged-chr13-17944347-3
NR105--MA0731.1.BCL6B	chr1	173437390	173437406	-	0.000	0.000	Merged-chr1-173437499-84
NR1592--MA0463.1.Bcl6	chr9	20581378	20581391	-	0.000	0.000	Merged-chr9-20581482-47
NR445--MA0463.1.Bcl6	chr13	51776654	51776667	+	0.000	0.000	Merged-chr13-51776600-43
NR230--MA0463.1.Bcl6	chr10	117982728	117982741	+	0.000	0.000	Merged-chr10-117982814-16
NR214--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR1561--MA0731.1.BCL6B	chr8	115276583	115276599	-	0.000	0.000	Merged-chr8-115276533-28
NR687--MA0463.1.Bcl6	chr17	12165427	12165440	+	0.000	0.000	Merged-chr17-12165459-54
NR1373--MA0463.1.Bcl6	chr6	131372741	131372754	+	0.000	0.000	Merged-chr6-131372670-8
NR1127--MA0463.1.Bcl6	chr4	116651704	116651717	-	0.000	0.000	Merged-chr4-116651530-57
NR244--MA0463.1.Bcl6	chr10	128645848	128645861	-	0.000	0.000	Merged-chr10-128645990-43
NR365--MA0463.1.Bcl6	chr12	51848301	51848314	+	0.000	0.000	Merged-chr12-51848117-29
NR1163--MA0463.1.Bcl6	chr4	141546227	141546240	+	0.000	0.000	Merged-chr4-141546344-177
NR1181--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR1602--MA0463.1.Bcl6	chr9	45818601	45818614	-	0.000	0.000	Merged-chr9-45818686-14
NR1620--MA0463.1.Bcl6	chr9	63124234	63124247	+	0.000	0.000	Merged-chr9-63124202-41
NR164--MA0463.1.Bcl6	chr10	28696626	28696639	-	0.000	0.000	Merged-chr10-28696715-18
NR1298--MA0463.1.Bcl6	chr6	8736127	8736140	+	0.000	0.000	Merged-chr6-8736179-83
NR1083--MA0463.1.Bcl6	chr4	21752100	21752113	+	0.000	0.000	Merged-chr4-21752041-18
NR1641--MA0731.1.BCL6B	chr9	95858479	95858495	+	0.000	0.000	Merged-chr9-95858420-14
NR1625--MA0463.1.Bcl6	chr9	69319993	69320006	+	0.000	0.000	Merged-chr9-69320084-71
NR169--MA0463.1.Bcl6	chr10	39402454	39402467	-	0.000	0.000	Merged-chr10-39402648-48
NR1402--MA0731.1.BCL6B	chr7	24134130	24134146	+	0.000	0.000	Merged-chr7-24134230-46
NR1654--MA0731.1.BCL6B	chr9	107542057	107542073	-	0.000	0.000	Merged-chr9-107542021-57
NR854--MA0463.1.Bcl6	chr2	36276734	36276747	+	0.000	0.000	Merged-chr2-36276714-8
NR299--MA0463.1.Bcl6	chr11	76261326	76261339	+	0.000	0.000	Merged-chr11-76261435-35
NR1415--MA0463.1.Bcl6	chr7	49272654	49272667	+	0.000	0.000	Merged-chr7-49272707-39
NR1110--MA0731.1.BCL6B	chr4	88875881	88875897	+	0.000	0.000	Merged-chr4-88875849-45
NR1527--MA0463.1.Bcl6	chr8	70003303	70003316	+	0.000	0.000	Merged-chr8-70003366-27
NR1312--MA0463.1.Bcl6	chr6	49128445	49128458	-	0.000	0.000	Merged-chr6-49128471-29
NR644--MA0463.1.Bcl6	chr16	49771762	49771775	-	0.000	0.000	Merged-chr16-49771808-11
NR201--MA0463.1.Bcl6	chr10	93126332	93126345	+	0.000	0.000	Merged-chr10-93126298-4
NR1675--MA0463.1.Bcl6	chr9	121671484	121671497	-	0.000	0.000	Merged-chr9-121671485-14
NR259--MA0731.1.BCL6B	chr11	23770237	23770253	+	0.000	0.000	Merged-chr11-23770301-1
NR1214--MA0463.1.Bcl6	chr5	65326391	65326404	+	0.000	0.000	Merged-chr5-65326399-35
NR831--MA0731.1.BCL6B	chr2	13718738	13718754	-	0.000	0.000	Merged-chr2-13718816-55
NR1516--MA0731.1.BCL6B	chr8	34740339	34740355	+	0.000	0.000	Merged-chr8-34740455-84
NR1693--MA0463.1.Bcl6	chrX	101369227	101369240	-	0.000	0.000	Merged-chrX-101369155-35
NR1120--MA0463.1.Bcl6	chr4	107006366	107006379	-	0.000	0.000	Merged-chr4-107006366-21
NR1250--MA0463.1.Bcl6	chr5	114194254	114194267	+	0.000	0.000	Merged-chr5-114194325-12
NR8--MA0463.1.Bcl6	chr1	34434976	34434989	-	0.000	0.000	Merged-chr1-34434943-38
NR1004--MA0463.1.Bcl6	chr3	88043087	88043100	+	0.000	0.000	Merged-chr3-88043136-39
NR1681--MA0731.1.BCL6B	chrX	20801601	20801617	+	0.000	0.000	Merged-chrX-20801628-14
NR694--MA0463.1.Bcl6	chr17	24414487	24414500	-	0.000	0.000	Merged-chr17-24414569-93
NR448--MA0463.1.Bcl6	chr13	54498509	54498522	+	0.000	0.000	Merged-chr13-54498721-19
NR1203--MA0731.1.BCL6B	chr5	30072803	30072819	-	0.000	0.000	Merged-chr5-30072901-1
NR126--MA0463.1.Bcl6	chr1	183180481	183180494	-	0.000	0.000	Merged-chr1-183180587-56
NR1497--MA0463.1.Bcl6	chr7	140193006	140193019	-	0.000	0.000	Merged-chr7-140193008-50
NR531--MA0731.1.BCL6B	chr14	74947733	74947749	-	0.000	0.000	Merged-chr14-74947864-55
NR1216--MA0731.1.BCL6B	chr5	65867462	65867478	-	0.000	0.000	Merged-chr5-65867573-52
NR783--MA0731.1.BCL6B	chr19	8984436	8984452	+	0.000	0.000	Merged-chr19-8984601-50
NR1157--MA0463.1.Bcl6	chr4	135963678	135963691	+	0.000	0.000	Merged-chr4-135963723-59
NR162--MA0463.1.Bcl6	chr10	26521073	26521086	-	0.000	0.000	Merged-chr10-26521176-55
NR1609--MA0731.1.BCL6B	chr9	50924708	50924724	+	0.000	0.000	Merged-chr9-50924601-13
NR1502--MA0463.1.Bcl6	chr7	144560768	144560781	+	0.000	0.000	Merged-chr7-144560836-20
NR1090--MA0463.1.Bcl6	chr4	46404354	46404367	-	0.000	0.000	Merged-chr4-46404308-42
NR1665--MA0731.1.BCL6B	chr9	116338542	116338558	-	0.000	0.000	Merged-chr9-116338340-72
NR288--MA0463.1.Bcl6	chr11	68451467	68451480	+	0.000	0.000	Merged-chr11-68451501-45
