#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR27711--MA0599.1.KLF5	chr2	119742229	119742238	-	0.000	0.000	Merged-chr2-119742331-93
NR49740--MA0741.1.KLF16	chr9	53706255	53706265	-	0.000	0.000	Merged-chr9-53706205-55
NR46278--MA0657.1.KLF13	chr8	4613067	4613084	-	0.000	0.000	Merged-chr8-4613108-80
NR36883--MA1107.1.KLF9	chr5	76588986	76588998	+	0.000	0.000	Merged-chr5-76588936-82
NR31774--MA1107.1.KLF9	chr3	136730175	136730187	-	0.000	0.000	Merged-chr3-136730222-15
NR11588--MA1107.1.KLF9	chr12	108334222	108334234	-	0.000	0.000	Merged-chr12-108333959-92
NR4772--MA0657.1.KLF13	chr10	80629062	80629079	-	0.000	0.000	Merged-chr10-80629091-37
NR31220--MA0599.1.KLF5	chr3	110141787	110141796	-	0.000	0.000	Merged-chr3-110141817-15
NR8784--MA1107.1.KLF9	chr11	97935998	97936010	-	0.000	0.000	Merged-chr11-97936039-14
NR366--MA1107.1.KLF9	chr1	40465605	40465617	-	0.000	0.000	Merged-chr1-40465740-44
NR20758--MA0599.1.KLF5	chr17	28313351	28313360	+	0.000	0.000	Merged-chr17-28313476-57
NR31746--MA0742.1.Klf12	chr3	135675685	135675699	+	0.000	0.000	Merged-chr3-135675679-12
NR33600--MA1107.1.KLF9	chr4	101586194	101586206	-	0.000	0.000	Merged-chr4-101585990-74
NR9781--MA0599.1.KLF5	chr11	117969455	117969464	+	0.000	0.000	Merged-chr11-117969649-112
NR3460--MA1107.1.KLF9	chr10	12813850	12813862	+	0.000	0.000	Merged-chr10-12813761-130
NR5158--MA0741.1.KLF16	chr10	89747865	89747875	+	0.000	0.000	Merged-chr10-89747839-80
NR40962--MA0741.1.KLF16	chr6	95718857	95718867	-	0.000	0.000	Merged-chr6-95718685-98
NR2692--MA0039.3.KLF4	chr1	173630847	173630857	+	0.000	0.000	Merged-chr1-173630967-64
NR34408--MA0742.1.Klf12	chr4	129877490	129877504	-	0.000	0.000	Merged-chr4-129877494-36
NR7846--MA0742.1.Klf12	chr11	73094393	73094407	-	0.000	0.000	Merged-chr11-73094317-1
NR16800--MA1107.1.KLF9	chr15	63196096	63196108	+	0.000	0.000	Merged-chr15-63196145-1
NR15080--MA0599.1.KLF5	chr14	54641459	54641468	+	0.000	0.000	Merged-chr14-54641550-65
NR21806--MA0039.3.KLF4	chr17	57335020	57335030	-	0.000	0.000	Merged-chr17-57334984-16
NR50835--MA0493.1.Klf1	chr9	99479260	99479270	-	0.000	0.000	Merged-chr9-99479335-46
NR10275--MA0741.1.KLF16	chr12	28649571	28649581	+	0.000	0.000	Merged-chr12-28649710-52
NR49741--MA0599.1.KLF5	chr9	53706297	53706306	-	0.000	0.000	Merged-chr9-53706205-55
NR13643--MA0493.1.Klf1	chr13	99932593	99932603	+	0.000	0.000	Merged-chr13-99932700-36
NR308--MA0741.1.KLF16	chr1	39196990	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR1052--MA1107.1.KLF9	chr1	87185103	87185115	-	0.000	0.000	Merged-chr1-87185093-29
NR41468--MA0741.1.KLF16	chr6	119451005	119451015	+	0.000	0.000	Merged-chr6-119451010-23
NR10666--MA0657.1.KLF13	chr12	69461953	69461970	+	0.000	0.000	Merged-chr12-69461998-25
NR4859--MA1107.1.KLF9	chr10	81247996	81248008	+	0.000	0.000	Merged-chr10-81248090-40
NR20077--MA0493.1.Klf1	chr17	6601629	6601639	-	0.000	0.000	Merged-chr17-6601656-57
NR40459--MA0039.3.KLF4	chr6	65140923	65140933	-	0.000	0.000	Merged-chr6-65140933-63
NR42304--MA0493.1.Klf1	chr6	145992967	145992977	+	0.000	0.000	Merged-chr6-145993129-56
NR16314--MA0741.1.KLF16	chr15	25269712	25269722	-	0.000	0.000	Merged-chr15-25269773-79
NR39160--MA0599.1.KLF5	chr5	142895215	142895224	-	0.000	0.000	Merged-chr5-142895252-53
NR31617--MA0039.3.KLF4	chr3	131154076	131154086	-	0.000	0.000	Merged-chr3-131154084-19
NR5641--MA0599.1.KLF5	chr10	117209553	117209562	+	0.000	0.000	Merged-chr10-117209655-32
NR21125--MA0742.1.Klf12	chr17	35065276	35065290	+	0.000	0.000	Merged-chr17-35065202-25
NR43640--MA0493.1.Klf1	chr7	44398775	44398785	-	0.000	0.000	Merged-chr7-44398770-27
NR51939--MA0599.1.KLF5	chrX	12977826	12977835	-	0.000	0.000	Merged-chrX-12977868-18
NR30612--MA0741.1.KLF16	chr3	90052569	90052579	+	0.000	0.000	Merged-chr3-90052542-109
NR43766--MA0599.1.KLF5	chr7	45814348	45814357	+	0.000	0.000	Merged-chr7-45814403-76
NR38660--MA0741.1.KLF16	chr5	135134275	135134285	-	0.000	0.000	Merged-chr5-135134293-53
NR33398--MA0741.1.KLF16	chr4	88868103	88868113	+	0.000	0.000	Merged-chr4-88868019-100
NR13088--MA0493.1.Klf1	chr13	67061010	67061020	+	0.000	0.000	Merged-chr13-67060949-73
NR49933--MA0493.1.Klf1	chr9	59291463	59291473	+	0.000	0.000	Merged-chr9-59291508-66
NR8323--MA1107.1.KLF9	chr11	85494774	85494786	+	0.000	0.000	Merged-chr11-85494797-25
NR33265--MA0493.1.Klf1	chr4	63544671	63544681	+	0.000	0.000	Merged-chr4-63544778-69
NR46404--MA0742.1.Klf12	chr8	14888957	14888971	-	0.000	0.000	Merged-chr8-14888762-80
NR47693--MA0741.1.KLF16	chr8	85700990	85701000	+	0.000	0.000	Merged-chr8-85700831-84
NR31584--MA0742.1.Klf12	chr3	130060721	130060735	-	0.000	0.000	Merged-chr3-130060627-117
NR37615--MA1107.1.KLF9	chr5	111200795	111200807	+	0.000	0.000	Merged-chr5-111200863-1
NR15173--MA1107.1.KLF9	chr14	57525700	57525712	-	0.000	0.000	Merged-chr14-57525572-80
NR29103--MA0599.1.KLF5	chr2	168492185	168492194	-	0.000	0.000	Merged-chr2-168492092-36
NR47759--MA0741.1.KLF16	chr8	88361762	88361772	+	0.000	0.000	Merged-chr8-88361574-1
NR22024--MA0493.1.Klf1	chr17	74020693	74020703	-	0.000	0.000	Merged-chr17-74020674-41
NR14015--MA0741.1.KLF16	chr13	111634786	111634796	+	0.000	0.000	Merged-chr13-111634662-22
NR43191--MA0741.1.KLF16	chr7	27490798	27490808	-	0.000	0.000	Merged-chr7-27490978-55
NR30456--MA1107.1.KLF9	chr3	88042938	88042950	-	0.000	0.000	Merged-chr3-88043136-39
NR40160--MA0493.1.Klf1	chr6	48663101	48663111	-	0.000	0.000	Merged-chr6-48663119-13
NR43462--MA0741.1.KLF16	chr7	35056704	35056714	-	0.000	0.000	Merged-chr7-35056859-1
NR7466--MA1107.1.KLF9	chr11	62076874	62076886	-	0.000	0.000	Merged-chr11-62077068-25
NR45126--MA0493.1.Klf1	chr7	118470571	118470581	+	0.000	0.000	Merged-chr7-118470727-6
NR35774--MA0740.1.KLF14	chr4	155694292	155694305	-	0.000	0.000	Merged-chr4-155694254-1
NR15170--MA0741.1.KLF16	chr14	57525680	57525690	-	0.000	0.000	Merged-chr14-57525572-80
NR3424--MA0039.3.KLF4	chr10	7780907	7780917	-	0.000	0.000	Merged-chr10-7780858-76
NR417--MA0741.1.KLF16	chr1	44101588	44101598	+	0.000	0.000	Merged-chr1-44101717-6
NR45046--MA0599.1.KLF5	chr7	115219261	115219270	+	0.000	0.000	Merged-chr7-115219335-1
NR46692--MA0740.1.KLF14	chr8	35597271	35597284	+	0.000	0.000	Merged-chr8-35597143-68
NR13441--MA1107.1.KLF9	chr13	94153945	94153957	+	0.000	0.000	Merged-chr13-94153821-20
NR6964--MA0741.1.KLF16	chr11	46453236	46453246	+	0.000	0.000	Merged-chr11-46453304-7
NR11943--MA0599.1.KLF5	chr12	117413196	117413205	+	0.000	0.000	Merged-chr12-117413148-54
NR31575--MA0741.1.KLF16	chr3	129901431	129901441	-	0.000	0.000	Merged-chr3-129901484-63
NR21097--MA0741.1.KLF16	chr17	34627451	34627461	-	0.000	0.000	Merged-chr17-34627444-59
NR46668--MA0493.1.Klf1	chr8	34651918	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR26154--MA0741.1.KLF16	chr2	31612773	31612783	-	0.000	0.000	Merged-chr2-31612988-19
NR23208--MA0493.1.Klf1	chr18	62169311	62169321	-	0.000	0.000	Merged-chr18-62169369-48
NR26425--MA0741.1.KLF16	chr2	38998274	38998284	+	0.000	0.000	Merged-chr2-38998150-51
NR17354--MA0599.1.KLF5	chr15	80930502	80930511	+	0.000	0.000	Merged-chr15-80930587-88
NR16120--MA0740.1.KLF14	chr14	122035997	122036010	+	0.000	0.000	Merged-chr14-122036030-34
NR41479--MA0599.1.KLF5	chr6	120112426	120112435	-	0.000	0.000	Merged-chr6-120112379-94
NR32094--MA1107.1.KLF9	chr3	149305667	149305679	+	0.000	0.000	Merged-chr3-149305561-65
NR35427--MA0493.1.Klf1	chr4	148903132	148903142	+	0.000	0.000	Merged-chr4-148903067-6
NR34811--MA1107.1.KLF9	chr4	135198110	135198122	+	0.000	0.000	Merged-chr4-135197991-22
NR29077--MA0742.1.Klf12	chr2	168005728	168005742	+	0.000	0.000	Merged-chr2-168005749-3
NR33297--MA0599.1.KLF5	chr4	82513235	82513244	+	0.000	0.000	Merged-chr4-82513258-36
NR49064--MA1107.1.KLF9	chr9	14926827	14926839	+	0.000	0.000	Merged-chr9-14926732-51
NR11468--MA0493.1.Klf1	chr12	105032531	105032541	+	0.000	0.000	Merged-chr12-105032596-77
NR21059--MA1107.1.KLF9	chr17	34143297	34143309	+	0.000	0.000	Merged-chr17-34143212-26
NR25576--MA0657.1.KLF13	chr2	6547395	6547412	-	0.000	0.000	Merged-chr2-6547586-22
NR12011--MA1107.1.KLF9	chr13	3478185	3478197	-	0.000	0.000	Merged-chr13-3478294-51
NR50415--MA0599.1.KLF5	chr9	77939192	77939201	+	0.000	0.000	Merged-chr9-77938986-43
NR42528--MA0493.1.Klf1	chr7	6286398	6286408	-	0.000	0.000	Merged-chr7-6286404-52
NR49482--MA0741.1.KLF16	chr9	42209282	42209292	-	0.000	0.000	Merged-chr9-42209382-102
NR18877--MA1107.1.KLF9	chr16	36057597	36057609	+	0.000	0.000	Merged-chr16-36057640-19
NR34355--MA0493.1.Klf1	chr4	129272589	129272599	+	0.000	0.000	Merged-chr4-129272515-32
NR9007--MA0741.1.KLF16	chr11	101562602	101562612	-	0.000	0.000	Merged-chr11-101562568-31
NR39275--MA0741.1.KLF16	chr5	144358361	144358371	-	0.000	0.000	Merged-chr5-144358177-56
NR33400--MA0599.1.KLF5	chr4	88875820	88875829	-	0.000	0.000	Merged-chr4-88875849-45
NR5865--MA0599.1.KLF5	chr10	120552975	120552984	-	0.000	0.000	Merged-chr10-120552975-34
NR41300--MA0742.1.Klf12	chr6	114660203	114660217	+	0.000	0.000	Merged-chr6-114660280-61
NR34275--MA0599.1.KLF5	chr4	127236194	127236203	-	0.000	0.000	Merged-chr4-127236136-73
NR31964--MA0742.1.Klf12	chr3	144689411	144689425	-	0.000	0.000	Merged-chr3-144689428-21
NR2985--MA0741.1.KLF16	chr1	183296613	183296623	+	0.000	0.000	Merged-chr1-183296566-1
NR37595--MA0741.1.KLF16	chr5	110595576	110595586	+	0.000	0.000	Merged-chr5-110595397-93
NR47538--MA1107.1.KLF9	chr8	83442677	83442689	-	0.000	0.000	Merged-chr8-83442554-54
NR6176--MA0599.1.KLF5	chr10	128093395	128093404	+	0.000	0.000	Merged-chr10-128093303-4
NR34009--MA0657.1.KLF13	chr4	118260691	118260708	+	0.000	0.000	Merged-chr4-118260858-21
NR32623--MA0493.1.Klf1	chr4	33310259	33310269	-	0.000	0.000	Merged-chr4-33310385-59
NR12437--MA0493.1.Klf1	chr13	38204879	38204889	+	0.000	0.000	Merged-chr13-38204982-52
NR40716--MA0599.1.KLF5	chr6	85374727	85374736	+	0.000	0.000	Merged-chr6-85374701-69
NR52053--MA0599.1.KLF5	chrX	38182051	38182060	-	0.000	0.000	Merged-chrX-38181994-21
NR41456--MA0493.1.Klf1	chr6	119388793	119388803	+	0.000	0.000	Merged-chr6-119388745-63
NR17501--MA0741.1.KLF16	chr15	83563554	83563564	-	0.000	0.000	Merged-chr15-83563497-129
NR20100--MA0741.1.KLF16	chr17	7169949	7169959	-	0.000	0.000	Merged-chr17-7169938-73
NR21946--MA0493.1.Klf1	chr17	70886788	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR16698--MA0493.1.Klf1	chr15	58732436	58732446	-	0.000	0.000	Merged-chr15-58732350-53
NR1397--MA1107.1.KLF9	chr1	127796441	127796453	-	0.000	0.000	Merged-chr1-127796546-56
NR52935--MA0599.1.KLF5	chrX	162643656	162643665	+	0.000	0.000	Merged-chrX-162643590-34
NR34247--MA1107.1.KLF9	chr4	126533530	126533542	-	0.000	0.000	Merged-chr4-126533428-35
NR20734--MA0740.1.KLF14	chr17	27907768	27907781	+	0.000	0.000	Merged-chr17-27907698-19
NR23157--MA0741.1.KLF16	chr18	60630670	60630680	+	0.000	0.000	Merged-chr18-60630804-17
NR12142--MA0599.1.KLF5	chr13	21506342	21506351	+	0.000	0.000	Merged-chr13-21506408-51
NR36470--MA0741.1.KLF16	chr5	43355360	43355370	-	0.000	0.000	Merged-chr5-43355421-55
NR35459--MA0599.1.KLF5	chr4	149664350	149664359	+	0.000	0.000	Merged-chr4-149664202-47
NR13870--MA0741.1.KLF16	chr13	108044416	108044426	+	0.000	0.000	Merged-chr13-108044472-63
NR3357--MA0742.1.Klf12	chr10	4460383	4460397	+	0.000	0.000	Merged-chr10-4460436-4
NR23907--MA0599.1.KLF5	chr19	4000570	4000579	+	0.000	0.000	Merged-chr19-4000436-69
NR48301--MA1107.1.KLF9	chr8	111821452	111821464	-	0.000	0.000	Merged-chr8-111821367-66
NR21990--MA1107.1.KLF9	chr17	72917578	72917590	-	0.000	0.000	Merged-chr17-72917513-6
NR9259--MA0741.1.KLF16	chr11	106613056	106613066	-	0.000	0.000	Merged-chr11-106612974-112
NR49513--MA0599.1.KLF5	chr9	44031398	44031407	+	0.000	0.000	Merged-chr9-44031379-54
NR52399--MA0741.1.KLF16	chrX	77433532	77433542	+	0.000	0.000	Merged-chrX-77433540-47
NR23006--MA1107.1.KLF9	chr18	49643813	49643825	+	0.000	0.000	Merged-chr18-49643888-28
NR21508--MA0599.1.KLF5	chr17	47739630	47739639	+	0.000	0.000	Merged-chr17-47739612-38
NR8776--MA0493.1.Klf1	chr11	97884481	97884491	+	0.000	0.000	Merged-chr11-97884212-84
NR16125--MA0493.1.Klf1	chr14	122036026	122036036	+	0.000	0.000	Merged-chr14-122036030-34
NR44468--MA0657.1.KLF13	chr7	90007513	90007530	+	0.000	0.000	Merged-chr7-90007418-46
NR22032--MA0741.1.KLF16	chr17	74159693	74159703	+	0.000	0.000	Merged-chr17-74159677-34
NR11070--MA0599.1.KLF5	chr12	85445062	85445071	-	0.000	0.000	Merged-chr12-85444900-48
NR37843--MA0039.3.KLF4	chr5	114801282	114801292	+	0.000	0.000	Merged-chr5-114801255-6
NR4201--MA1107.1.KLF9	chr10	62329477	62329489	+	0.000	0.000	Merged-chr10-62329282-13
NR45946--MA0599.1.KLF5	chr7	141006602	141006611	-	0.000	0.000	Merged-chr7-141006658-12
NR36561--MA1107.1.KLF9	chr5	53509595	53509607	+	0.000	0.000	Merged-chr5-53509705-20
NR48521--MA0493.1.Klf1	chr8	120071855	120071865	+	0.000	0.000	Merged-chr8-120071867-24
NR37097--MA0599.1.KLF5	chr5	92318291	92318300	-	0.000	0.000	Merged-chr5-92318297-5
NR3521--MA0740.1.KLF14	chr10	17948132	17948145	+	0.000	0.000	Merged-chr10-17948244-7
NR38602--MA1107.1.KLF9	chr5	134456299	134456311	+	0.000	0.000	Merged-chr5-134456399-53
NR40285--MA1107.1.KLF9	chr6	52640546	52640558	-	0.000	0.000	Merged-chr6-52640387-58
NR28942--MA0741.1.KLF16	chr2	165890682	165890692	+	0.000	0.000	Merged-chr2-165890606-34
NR41362--MA0493.1.Klf1	chr6	115134905	115134915	+	0.000	0.000	Merged-chr6-115134991-29
NR6073--MA0599.1.KLF5	chr10	127266426	127266435	+	0.000	0.000	Merged-chr10-127266300-64
NR6725--MA0741.1.KLF16	chr11	26210419	26210429	-	0.000	0.000	Merged-chr11-26210375-58
NR10265--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR21852--MA0493.1.Klf1	chr17	64332273	64332283	-	0.000	0.000	Merged-chr17-64332180-104
NR3005--MA0599.1.KLF5	chr1	184034048	184034057	-	0.000	0.000	Merged-chr1-184034226-93
NR12469--MA0599.1.KLF5	chr13	42049194	42049203	-	0.000	0.000	Merged-chr13-42049130-34
NR11571--MA0741.1.KLF16	chr12	108275477	108275487	+	0.000	0.000	Merged-chr12-108275445-64
NR14643--MA1107.1.KLF9	chr14	30014619	30014631	-	0.000	0.000	Merged-chr14-30014704-42
NR47040--MA0741.1.KLF16	chr8	69775037	69775047	+	0.000	0.000	Merged-chr8-69774882-52
NR15179--MA0599.1.KLF5	chr14	57571573	57571582	-	0.000	0.000	Merged-chr14-57571607-60
NR11842--MA0741.1.KLF16	chr12	113187638	113187648	-	0.000	0.000	Merged-chr12-113187707-36
NR13885--MA0493.1.Klf1	chr13	108297730	108297740	-	0.000	0.000	Merged-chr13-108297760-66
NR14899--MA0741.1.KLF16	chr14	52008968	52008978	-	0.000	0.000	Merged-chr14-52008925-52
NR45631--MA0741.1.KLF16	chr7	130866081	130866091	-	0.000	0.000	Merged-chr7-130866004-59
NR9919--MA0742.1.Klf12	chr11	120600901	120600915	-	0.000	0.000	Merged-chr11-120600932-23
NR5453--MA0740.1.KLF14	chr10	108332649	108332662	+	0.000	0.000	Merged-chr10-108332543-119
NR41469--MA1107.1.KLF9	chr6	119451004	119451016	+	0.000	0.000	Merged-chr6-119451010-23
NR18556--MA0599.1.KLF5	chr16	18426562	18426571	-	0.000	0.000	Merged-chr16-18426465-56
NR7596--MA1107.1.KLF9	chr11	69063615	69063627	+	0.000	0.000	Merged-chr11-69063631-1
NR635--MA0741.1.KLF16	chr1	58797425	58797435	+	0.000	0.000	Merged-chr1-58797535-46
NR20780--MA0493.1.Klf1	chr17	28516097	28516107	-	0.000	0.000	Merged-chr17-28516201-30
NR2487--MA1107.1.KLF9	chr1	167242457	167242469	-	0.000	0.000	Merged-chr1-167242407-52
NR25932--MA0741.1.KLF16	chr2	26628300	26628310	-	0.000	0.000	Merged-chr2-26628456-31
NR33539--MA0741.1.KLF16	chr4	101217269	101217279	-	0.000	0.000	Merged-chr4-101217167-64
NR6274--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR2272--MA1107.1.KLF9	chr1	162237291	162237303	+	0.000	0.000	Merged-chr1-162237311-1
NR4528--MA1107.1.KLF9	chr10	78087195	78087207	-	0.000	0.000	Merged-chr10-78086919-87
NR25531--MA0493.1.Klf1	chr2	4918986	4918996	+	0.000	0.000	Merged-chr2-4919141-49
NR33963--MA1107.1.KLF9	chr4	117220836	117220848	-	0.000	0.000	Merged-chr4-117221015-24
NR34015--MA0493.1.Klf1	chr4	118260692	118260702	+	0.000	0.000	Merged-chr4-118260858-21
NR31859--MA0741.1.KLF16	chr3	139016709	139016719	+	0.000	0.000	Merged-chr3-139016600-18
NR47563--MA0741.1.KLF16	chr8	83741335	83741345	+	0.000	0.000	Merged-chr8-83741278-35
NR42474--MA0740.1.KLF14	chr7	4964459	4964472	+	0.000	0.000	Merged-chr7-4964465-28
NR8020--MA0599.1.KLF5	chr11	77984511	77984520	-	0.000	0.000	Merged-chr11-77984542-20
NR15165--MA0493.1.Klf1	chr14	57525651	57525661	-	0.000	0.000	Merged-chr14-57525572-80
NR1076--MA0599.1.KLF5	chr1	88008553	88008562	+	0.000	0.000	Merged-chr1-88008403-52
NR17206--MA0493.1.Klf1	chr15	78515790	78515800	-	0.000	0.000	Merged-chr15-78515914-15
NR3117--MA0599.1.KLF5	chr1	189933638	189933647	-	0.000	0.000	Merged-chr1-189933791-26
NR50824--MA0657.1.KLF13	chr9	99140327	99140344	+	0.000	0.000	Merged-chr9-99140215-90
NR12773--MA0740.1.KLF14	chr13	55105272	55105285	+	0.000	0.000	Merged-chr13-55105411-57
NR38782--MA0741.1.KLF16	chr5	136245009	136245019	+	0.000	0.000	Merged-chr5-136244958-39
NR17250--MA1107.1.KLF9	chr15	78835207	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR26974--MA1107.1.KLF9	chr2	75101699	75101711	+	0.000	0.000	Merged-chr2-75101693-20
NR30492--MA1107.1.KLF9	chr3	88510189	88510201	-	0.000	0.000	Merged-chr3-88510082-59
NR44085--MA1107.1.KLF9	chr7	66652310	66652322	-	0.000	0.000	Merged-chr7-66652361-19
NR10643--MA0599.1.KLF5	chr12	69184230	69184239	-	0.000	0.000	Merged-chr12-69184335-85
NR50545--MA0599.1.KLF5	chr9	85843783	85843792	-	0.000	0.000	Merged-chr9-85843556-83
NR24236--MA0599.1.KLF5	chr19	7483421	7483430	-	0.000	0.000	Merged-chr19-7483296-85
NR14083--MA0039.3.KLF4	chr13	113183258	113183268	-	0.000	0.000	Merged-chr13-113183502-60
NR16339--MA0039.3.KLF4	chr15	25696040	25696050	-	0.000	0.000	Merged-chr15-25696018-37
NR34280--MA0741.1.KLF16	chr4	127249968	127249978	-	0.000	0.000	Merged-chr4-127250086-45
NR26616--MA1107.1.KLF9	chr2	59513711	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR39288--MA0741.1.KLF16	chr5	144965140	144965150	-	0.000	0.000	Merged-chr5-144965112-15
NR46526--MA0742.1.Klf12	chr8	25068384	25068398	+	0.000	0.000	Merged-chr8-25068323-61
NR49718--MA1107.1.KLF9	chr9	53301412	53301424	-	0.000	0.000	Merged-chr9-53301567-34
NR52604--MA0740.1.KLF14	chrX	107403161	107403174	+	0.000	0.000	Merged-chrX-107403185-70
NR35910--MA1107.1.KLF9	chr5	5573935	5573947	-	0.000	0.000	Merged-chr5-5574084-22
NR22167--MA1107.1.KLF9	chr17	83184418	83184430	-	0.000	0.000	Merged-chr17-83184396-13
NR17470--MA0493.1.Klf1	chr15	83350277	83350287	+	0.000	0.000	Merged-chr15-83350192-58
NR39156--MA0599.1.KLF5	chr5	142723754	142723763	+	0.000	0.000	Merged-chr5-142723777-26
NR14680--MA0599.1.KLF5	chr14	30715687	30715696	-	0.000	0.000	Merged-chr14-30715878-105
NR14408--MA0741.1.KLF16	chr14	19042653	19042663	+	0.000	0.000	Merged-chr14-19042517-33
NR34047--MA0599.1.KLF5	chr4	119106005	119106014	+	0.000	0.000	Merged-chr4-119105938-48
NR17390--MA0599.1.KLF5	chr15	81667776	81667785	-	0.000	0.000	Merged-chr15-81667709-4
NR11827--MA0599.1.KLF5	chr12	113140459	113140468	+	0.000	0.000	Merged-chr12-113140346-61
NR48665--MA0599.1.KLF5	chr8	122678574	122678583	+	0.000	0.000	Merged-chr8-122678514-57
NR7206--MA0742.1.Klf12	chr11	54956099	54956113	+	0.000	0.000	Merged-chr11-54956037-55
NR42344--MA1107.1.KLF9	chr6	147155330	147155342	-	0.000	0.000	Merged-chr6-147155344-5
NR31461--MA1107.1.KLF9	chr3	126660886	126660898	+	0.000	0.000	Merged-chr3-126660767-126
NR40631--MA0599.1.KLF5	chr6	82773604	82773613	+	0.000	0.000	Merged-chr6-82773565-31
NR46266--MA0599.1.KLF5	chr8	4493381	4493390	+	0.000	0.000	Merged-chr8-4493543-85
NR33648--MA0741.1.KLF16	chr4	106787984	106787994	-	0.000	0.000	Merged-chr4-106787908-56
NR3362--MA1107.1.KLF9	chr10	4460383	4460395	+	0.000	0.000	Merged-chr10-4460436-4
NR51159--MA0740.1.KLF14	chr9	107888781	107888794	-	0.000	0.000	Merged-chr9-107888726-2
NR45936--MA1107.1.KLF9	chr7	140908802	140908814	-	0.000	0.000	Merged-chr7-140908830-38
NR38705--MA0741.1.KLF16	chr5	135632599	135632609	+	0.000	0.000	Merged-chr5-135632742-49
NR46095--MA0657.1.KLF13	chr7	143480701	143480718	-	0.000	0.000	Merged-chr7-143480734-22
NR49081--MA0741.1.KLF16	chr9	20636562	20636572	+	0.000	0.000	Merged-chr9-20636444-23
