#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR298--MA0089.1.MAFG::NFE2L1	chr1	92371641	92371646	-	0.000	0.000	Merged-chr1-92371802-28
NR8607--MA0659.1.MAFG	chr5	118620495	118620515	-	0.000	0.000	Merged-chr5-118620530-42
NR10457--MA0501.1.MAF::NFE2	chr8	115408605	115408619	-	0.000	0.000	Merged-chr8-115408581-14
NR7910--MA0501.1.MAF::NFE2	chr4	130189037	130189051	-	0.000	0.000	Merged-chr4-130189069-22
NR6554--MA0501.1.MAF::NFE2	chr2	153780655	153780669	-	0.000	0.000	Merged-chr2-153780762-18
NR6206--MA0495.2.MAFF	chr2	117447051	117447071	-	0.000	0.000	Merged-chr2-117447085-57
NR1432--MA0496.2.MAFK	chr10	111233595	111233613	+	0.000	0.000	Merged-chr10-111233803-22
NR4452--MA0501.1.MAF::NFE2	chr16	38619201	38619215	+	0.000	0.000	Merged-chr16-38619268-31
NR9034--MA0117.2.Mafb	chr6	70812092	70812103	+	0.000	0.000	Merged-chr6-70812066-17
NR270--MA0089.1.MAFG::NFE2L1	chr1	87098822	87098827	+	0.000	0.000	Merged-chr1-87098850-16
NR3880--MA0089.1.MAFG::NFE2L1	chr15	7987572	7987577	+	0.000	0.000	Merged-chr15-7987589-29
NR1040--MA0089.1.MAFG::NFE2L1	chr10	22345892	22345897	+	0.000	0.000	Merged-chr10-22345907-34
NR2350--MA0501.1.MAF::NFE2	chr12	26206991	26207005	+	0.000	0.000	Merged-chr12-26206991-18
NR787--MA0495.2.MAFF	chr1	181227103	181227123	-	0.000	0.000	Merged-chr1-181227002-33
NR1255--MA0089.1.MAFG::NFE2L1	chr10	80075343	80075348	+	0.000	0.000	Merged-chr10-80075365-55
NR10414--MA0591.1.Bach1::Mafk	chr8	105727570	105727584	+	0.000	0.000	Merged-chr8-105727621-21
NR9518--MA0089.1.MAFG::NFE2L1	chr7	3330326	3330331	-	0.000	0.000	Merged-chr7-3330409-18
NR7560--MA0495.2.MAFF	chr4	21777028	21777048	-	0.000	0.000	Merged-chr4-21777140-4
NR7620--MA0089.1.MAFG::NFE2L1	chr4	47234854	47234859	-	0.000	0.000	Merged-chr4-47234972-22
NR6416--MA0496.2.MAFK	chr2	132874101	132874119	-	0.000	0.000	Merged-chr2-132874056-29
