#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR3690--MA0036.3.GATA2	chr3	132886774	132886784	+	0.000	0.000	Merged-chr3-132886809-16
NR3122--MA0037.3.GATA3	chr2	31081560	31081567	+	0.000	0.000	Merged-chr2-31081632-31
NR482--MA0482.1.Gata4	chr1	193589198	193589208	-	0.000	0.000	Merged-chr1-193589231-21
NR4499--MA0037.3.GATA3	chr5	148398757	148398764	+	0.000	0.000	Merged-chr5-148398705-3
NR2402--MA0766.1.GATA5	chr16	62940589	62940596	-	0.000	0.000	Merged-chr16-62940729-45
NR1272--MA0140.2.GATA1::TAL1	chr12	85177367	85177384	+	0.000	0.000	Merged-chr12-85177311-38
NR134--MA0482.1.Gata4	chr1	87878051	87878061	+	0.000	0.000	Merged-chr1-87877929-42
NR4053--MA0036.3.GATA2	chr4	129008845	129008855	+	0.000	0.000	Merged-chr4-129008820-34
NR2644--MA0036.3.GATA2	chr17	56291309	56291319	+	0.000	0.000	Merged-chr17-56291357-21
NR294--MA1104.1.GATA6	chr1	151025272	151025284	-	0.000	0.000	Merged-chr1-151025373-52
NR1184--MA1104.1.GATA6	chr12	32895486	32895498	-	0.000	0.000	Merged-chr12-32895351-16
NR2057--MA0037.3.GATA3	chr15	53267119	53267126	+	0.000	0.000	Merged-chr15-53267286-91
NR2102--MA0482.1.Gata4	chr15	66508082	66508092	+	0.000	0.000	Merged-chr15-66508027-52
NR3732--MA0766.1.GATA5	chr3	136725869	136725876	-	0.000	0.000	Merged-chr3-136725981-1
NR4509--MA0766.1.GATA5	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR1107--MA1104.1.GATA6	chr11	108911011	108911023	-	0.000	0.000	Merged-chr11-108910906-74
NR100--MA0482.1.Gata4	chr1	74726885	74726895	+	0.000	0.000	Merged-chr1-74726770-27
NR2144--MA0766.1.GATA5	chr15	78571806	78571813	+	0.000	0.000	Merged-chr15-78571844-37
NR4941--MA1104.1.GATA6	chr6	144332168	144332180	+	0.000	0.000	Merged-chr6-144332292-25
NR4557--MA0482.1.Gata4	chr6	34156300	34156310	+	0.000	0.000	Merged-chr6-34156229-28
NR2990--MA1104.1.GATA6	chr19	29367423	29367435	+	0.000	0.000	Merged-chr19-29367376-49
NR4334--MA0140.2.GATA1::TAL1	chr5	92327552	92327569	+	0.000	0.000	Merged-chr5-92327493-24
NR623--MA0482.1.Gata4	chr10	67586331	67586341	+	0.000	0.000	Merged-chr10-67586382-65
NR5400--MA0037.3.GATA3	chr8	84128304	84128311	-	0.000	0.000	Merged-chr8-84128468-26
NR142--MA0766.1.GATA5	chr1	87899817	87899824	-	0.000	0.000	Merged-chr1-87899931-42
NR132--MA0036.3.GATA2	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR4794--MA0036.3.GATA2	chr6	126995668	126995678	+	0.000	0.000	Merged-chr6-126995755-15
NR2253--MA0766.1.GATA5	chr16	10814979	10814986	+	0.000	0.000	Merged-chr16-10815093-30
NR4871--MA0482.1.Gata4	chr6	136491384	136491394	-	0.000	0.000	Merged-chr6-136491563-93
NR3101--MA0037.3.GATA3	chr2	20969349	20969356	+	0.000	0.000	Merged-chr2-20969092-180
NR1079--MA0766.1.GATA5	chr11	106430743	106430750	-	0.000	0.000	Merged-chr11-106430638-37
NR137--MA0035.3.Gata1	chr1	87878050	87878060	+	0.000	0.000	Merged-chr1-87877929-42
NR2766--MA0036.3.GATA2	chr18	12645151	12645161	+	0.000	0.000	Merged-chr18-12645089-14
NR4160--MA1104.1.GATA6	chr5	8374460	8374472	+	0.000	0.000	Merged-chr5-8374526-17
NR5699--MA0037.3.GATA3	chr9	78022508	78022515	+	0.000	0.000	Merged-chr9-78022388-19
NR2105--MA0035.3.Gata1	chr15	66508081	66508091	+	0.000	0.000	Merged-chr15-66508027-52
NR4540--MA1104.1.GATA6	chr6	22409091	22409103	+	0.000	0.000	Merged-chr6-22409213-46
NR3462--MA0037.3.GATA3	chr2	164403163	164403170	+	0.000	0.000	Merged-chr2-164403168-19
NR4141--MA0036.3.GATA2	chr4	150938225	150938235	+	0.000	0.000	Merged-chr4-150938152-39
NR2604--MA0482.1.Gata4	chr17	44893784	44893794	-	0.000	0.000	Merged-chr17-44893726-24
NR949--MA0766.1.GATA5	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR474--MA0482.1.Gata4	chr1	193231190	193231200	-	0.000	0.000	Merged-chr1-193231215-10
NR924--MA1104.1.GATA6	chr11	48933852	48933864	-	0.000	0.000	Merged-chr11-48933681-40
NR3640--MA0035.3.Gata1	chr3	104638422	104638432	-	0.000	0.000	Merged-chr3-104638712-128
NR626--MA0035.3.Gata1	chr10	67586330	67586340	+	0.000	0.000	Merged-chr10-67586382-65
NR264--MA0766.1.GATA5	chr1	139009693	139009700	-	0.000	0.000	Merged-chr1-139009798-23
NR525--MA0036.3.GATA2	chr10	21186949	21186959	+	0.000	0.000	Merged-chr10-21186963-29
NR126--MA0482.1.Gata4	chr1	85794294	85794304	-	0.000	0.000	Merged-chr1-85794071-131
NR305--MA1104.1.GATA6	chr1	153847114	153847126	+	0.000	0.000	Merged-chr1-153847127-37
NR2917--MA0766.1.GATA5	chr18	79257457	79257464	+	0.000	0.000	Merged-chr18-79257508-110
NR1543--MA0037.3.GATA3	chr13	53374353	53374360	-	0.000	0.000	Merged-chr13-53374422-32
NR4154--MA0036.3.GATA2	chr4	155091241	155091251	-	0.000	0.000	Merged-chr4-155091102-19
NR1176--MA0037.3.GATA3	chr12	28699759	28699766	-	0.000	0.000	Merged-chr12-28699931-23
NR2060--MA0036.3.GATA2	chr15	53267117	53267127	-	0.000	0.000	Merged-chr15-53267286-91
NR3924--MA0035.3.Gata1	chr4	71291541	71291551	+	0.000	0.000	Merged-chr4-71291736-94
NR5787--MA0037.3.GATA3	chr9	108832555	108832562	+	0.000	0.000	Merged-chr9-108832464-53
NR2363--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR748--MA0035.3.Gata1	chr10	99194848	99194858	+	0.000	0.000	Merged-chr10-99194642-78
NR3693--MA0037.3.GATA3	chr3	133332579	133332586	-	0.000	0.000	Merged-chr3-133332565-72
NR4837--MA1104.1.GATA6	chr6	129997692	129997704	-	0.000	0.000	Merged-chr6-129997694-33
NR5369--MA0482.1.Gata4	chr8	35628399	35628409	+	0.000	0.000	Merged-chr8-35628375-52
NR4152--MA1104.1.GATA6	chr4	154334810	154334822	+	0.000	0.000	Merged-chr4-154334922-29
NR2564--MA0482.1.Gata4	chr17	31057890	31057900	+	0.000	0.000	Merged-chr17-31057809-48
NR2743--MA1104.1.GATA6	chr17	86880651	86880663	-	0.000	0.000	Merged-chr17-86880662-37
NR2073--MA0036.3.GATA2	chr15	60132890	60132900	-	0.000	0.000	Merged-chr15-60132913-50
NR4582--MA0035.3.Gata1	chr6	41118793	41118803	-	0.000	0.000	Merged-chr6-41118606-52
NR214--MA0482.1.Gata4	chr1	106738287	106738297	-	0.000	0.000	Merged-chr1-106738280-22
NR788--MA1104.1.GATA6	chr10	117418182	117418194	-	0.000	0.000	Merged-chr10-117417999-69
NR2852--MA0037.3.GATA3	chr18	62090032	62090039	-	0.000	0.000	Merged-chr18-62089904-13
NR4528--MA0482.1.Gata4	chr6	8632410	8632420	-	0.000	0.000	Merged-chr6-8632721-45
NR4707--MA1104.1.GATA6	chr6	97311127	97311139	+	0.000	0.000	Merged-chr6-97311024-32
NR5744--MA0766.1.GATA5	chr9	95289193	95289200	+	0.000	0.000	Merged-chr9-95289296-28
NR5734--MA0036.3.GATA2	chr9	92314082	92314092	+	0.000	0.000	Merged-chr9-92314019-19
NR2342--MA1104.1.GATA6	chr16	43661707	43661719	+	0.000	0.000	Merged-chr16-43661789-37
NR483--MA1104.1.GATA6	chr1	193589198	193589210	+	0.000	0.000	Merged-chr1-193589231-21
NR2224--MA0766.1.GATA5	chr15	101388145	101388152	-	0.000	0.000	Merged-chr15-101388154-52
NR4366--MA0482.1.Gata4	chr5	105192811	105192821	+	0.000	0.000	Merged-chr5-105192735-25
NR2019--MA0766.1.GATA5	chr15	19857647	19857654	-	0.000	0.000	Merged-chr15-19857574-17
NR4156--MA0766.1.GATA5	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR135--MA1104.1.GATA6	chr1	87878049	87878061	-	0.000	0.000	Merged-chr1-87877929-42
NR1694--MA0035.3.Gata1	chr13	100015781	100015791	-	0.000	0.000	Merged-chr13-100015738-57
NR2400--MA0482.1.Gata4	chr16	62940589	62940599	+	0.000	0.000	Merged-chr16-62940729-45
NR611--MA0037.3.GATA3	chr10	59431035	59431042	+	0.000	0.000	Merged-chr10-59431050-41
NR2103--MA1104.1.GATA6	chr15	66508080	66508092	-	0.000	0.000	Merged-chr15-66508027-52
NR4526--MA0036.3.GATA2	chr6	5589987	5589997	+	0.000	0.000	Merged-chr6-5589945-28
NR2575--MA0036.3.GATA2	chr17	31873204	31873214	+	0.000	0.000	Merged-chr17-31873313-29
NR217--MA0035.3.Gata1	chr1	106738288	106738298	-	0.000	0.000	Merged-chr1-106738280-22
NR116--MA0036.3.GATA2	chr1	85288100	85288110	+	0.000	0.000	Merged-chr1-85288138-5
NR4558--MA1104.1.GATA6	chr6	34156298	34156310	-	0.000	0.000	Merged-chr6-34156229-28
NR624--MA1104.1.GATA6	chr10	67586329	67586341	-	0.000	0.000	Merged-chr10-67586382-65
NR5790--MA0036.3.GATA2	chr9	108832553	108832563	-	0.000	0.000	Merged-chr9-108832464-53
NR4872--MA1104.1.GATA6	chr6	136491384	136491396	+	0.000	0.000	Merged-chr6-136491563-93
NR2689--MA0035.3.Gata1	chr17	71681165	71681175	+	0.000	0.000	Merged-chr17-71681067-13
NR2598--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR5298--MA0140.2.GATA1::TAL1	chr7	140321084	140321101	-	0.000	0.000	Merged-chr7-140321203-63
NR1495--MA0037.3.GATA3	chr13	21779750	21779757	+	0.000	0.000	Merged-chr13-21779684-65
NR2953--MA1104.1.GATA6	chr19	4119833	4119845	+	0.000	0.000	Merged-chr19-4119891-46
NR5880--MA0482.1.Gata4	chrX	12007352	12007362	-	0.000	0.000	Merged-chrX-12007363-15
NR2359--MA0766.1.GATA5	chr16	45942381	45942388	+	0.000	0.000	Merged-chr16-45942365-39
NR2605--MA1104.1.GATA6	chr17	44893784	44893796	+	0.000	0.000	Merged-chr17-44893726-24
NR475--MA1104.1.GATA6	chr1	193231190	193231202	+	0.000	0.000	Merged-chr1-193231215-10
NR4633--MA0037.3.GATA3	chr6	67184856	67184863	+	0.000	0.000	Merged-chr6-67184785-39
NR3733--MA0035.3.Gata1	chr3	136725868	136725878	+	0.000	0.000	Merged-chr3-136725981-1
NR2206--MA0036.3.GATA2	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR5322--MA0766.1.GATA5	chr7	143649723	143649730	-	0.000	0.000	Merged-chr7-143649559-54
NR153--MA0482.1.Gata4	chr1	89646726	89646736	+	0.000	0.000	Merged-chr1-89646801-35
NR1757--MA0766.1.GATA5	chr13	113639071	113639078	-	0.000	0.000	Merged-chr13-113639155-24
NR127--MA1104.1.GATA6	chr1	85794294	85794306	+	0.000	0.000	Merged-chr1-85794071-131
NR2145--MA0035.3.Gata1	chr15	78571804	78571814	-	0.000	0.000	Merged-chr15-78571844-37
NR1333--MA0036.3.GATA2	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR332--MA0037.3.GATA3	chr1	161767272	161767279	-	0.000	0.000	Merged-chr1-161767386-1
NR1595--MA0766.1.GATA5	chr13	66991739	66991746	+	0.000	0.000	Merged-chr13-66991703-16
NR4994--MA0037.3.GATA3	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR4324--MA0482.1.Gata4	chr5	91814609	91814619	+	0.000	0.000	Merged-chr5-91814561-31
NR2254--MA0035.3.Gata1	chr16	10814977	10814987	-	0.000	0.000	Merged-chr16-10815093-30
NR2163--MA0766.1.GATA5	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR3916--MA0036.3.GATA2	chr4	63948283	63948293	+	0.000	0.000	Merged-chr4-63948222-34
NR4637--MA0766.1.GATA5	chr6	67184856	67184863	+	0.000	0.000	Merged-chr6-67184785-39
NR616--MA1104.1.GATA6	chr10	59636910	59636922	+	0.000	0.000	Merged-chr10-59636988-40
NR5466--MA0037.3.GATA3	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR2390--MA0037.3.GATA3	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR513--MA0140.2.GATA1::TAL1	chr10	17550166	17550183	-	0.000	0.000	Merged-chr10-17550297-37
NR2565--MA1104.1.GATA6	chr17	31057888	31057900	-	0.000	0.000	Merged-chr17-31057809-48
NR3940--MA0482.1.Gata4	chr4	89400517	89400527	-	0.000	0.000	Merged-chr4-89400416-12
NR1647--MA0140.2.GATA1::TAL1	chr13	91484431	91484448	-	0.000	0.000	Merged-chr13-91484361-55
NR2352--MA0482.1.Gata4	chr16	45025580	45025590	+	0.000	0.000	Merged-chr16-45025536-40
NR1--MA0140.2.GATA1::TAL1	chr1	9883364	9883381	-	0.000	0.000	Merged-chr1-9883358-36
NR4345--MA0140.2.GATA1::TAL1	chr5	93133498	93133515	-	0.000	0.000	Merged-chr5-93133564-50
NR4478--MA0036.3.GATA2	chr5	143038557	143038567	+	0.000	0.000	Merged-chr5-143038769-30
NR1105--MA0037.3.GATA3	chr11	108911013	108911020	-	0.000	0.000	Merged-chr11-108910906-74
NR3701--MA0482.1.Gata4	chr3	135636241	135636251	-	0.000	0.000	Merged-chr3-135636443-43
NR5771--MA0766.1.GATA5	chr9	102867024	102867031	+	0.000	0.000	Merged-chr9-102867048-29
NR1902--MA0035.3.Gata1	chr14	61770015	61770025	-	0.000	0.000	Merged-chr14-61770099-34
NR4207--MA0482.1.Gata4	chr5	29920598	29920608	-	0.000	0.000	Merged-chr5-29920570-23
NR922--MA0140.2.GATA1::TAL1	chr11	44469756	44469773	-	0.000	0.000	Merged-chr11-44469765-3
NR4587--MA0036.3.GATA2	chr6	50146482	50146492	+	0.000	0.000	Merged-chr6-50146420-23
NR4367--MA1104.1.GATA6	chr5	105192809	105192821	-	0.000	0.000	Merged-chr5-105192735-25
NR2389--MA0035.3.Gata1	chr16	58546298	58546308	-	0.000	0.000	Merged-chr16-58546287-56
NR5861--MA0140.2.GATA1::TAL1	chr9	123462031	123462048	+	0.000	0.000	Merged-chr9-123461997-47
NR4045--MA0482.1.Gata4	chr4	126114143	126114153	+	0.000	0.000	Merged-chr4-126114161-6
NR4572--MA0037.3.GATA3	chr6	39284046	39284053	+	0.000	0.000	Merged-chr6-39284001-16
NR2401--MA1104.1.GATA6	chr16	62940587	62940599	-	0.000	0.000	Merged-chr16-62940729-45
NR1957--MA0036.3.GATA2	chr14	79557827	79557837	-	0.000	0.000	Merged-chr14-79557870-40
NR5902--MA0036.3.GATA2	chrX	42343744	42343754	+	0.000	0.000	Merged-chrX-42343636-58
NR3704--MA0035.3.Gata1	chr3	135636242	135636252	-	0.000	0.000	Merged-chr3-135636443-43
NR1482--MA0035.3.Gata1	chr13	15982475	15982485	-	0.000	0.000	Merged-chr13-15982553-21
NR4534--MA0482.1.Gata4	chr6	15715304	15715314	+	0.000	0.000	Merged-chr6-15715270-33
NR4329--MA0482.1.Gata4	chr5	92327551	92327561	+	0.000	0.000	Merged-chr5-92327493-24
NR1662--MA0766.1.GATA5	chr13	93764785	93764792	-	0.000	0.000	Merged-chr13-93764810-22
NR5570--MA0035.3.Gata1	chr9	31300706	31300716	+	0.000	0.000	Merged-chr9-31300664-3
NR5838--MA0037.3.GATA3	chr9	118674540	118674547	+	0.000	0.000	Merged-chr9-118674693-5
NR1033--MA0036.3.GATA2	chr11	85454136	85454146	-	0.000	0.000	Merged-chr11-85454065-23
NR1699--MA0036.3.GATA2	chr13	100576093	100576103	-	0.000	0.000	Merged-chr13-100576105-29
NR5402--MA0766.1.GATA5	chr8	84128304	84128311	-	0.000	0.000	Merged-chr8-84128468-26
NR871--MA0036.3.GATA2	chr11	4336832	4336842	+	0.000	0.000	Merged-chr11-4336811-40
