#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR22499--MA0599.1.KLF5	chr17	35194459	35194468	-	0.000	0.000	Merged-chr17-35194472-47
NR40710--MA0741.1.KLF16	chr5	123524220	123524230	+	0.000	0.000	Merged-chr5-123524243-58
NR50836--MA0740.1.KLF14	chr8	105860797	105860810	+	0.000	0.000	Merged-chr8-105860627-52
NR53227--MA0740.1.KLF14	chr9	69289828	69289841	-	0.000	0.000	Merged-chr9-69290023-91
NR13996--MA1107.1.KLF9	chr13	58158326	58158338	-	0.000	0.000	Merged-chr13-58158134-148
NR31793--MA0599.1.KLF5	chr3	32397110	32397119	-	0.000	0.000	Merged-chr3-32397292-117
NR33462--MA0740.1.KLF14	chr3	130691422	130691435	+	0.000	0.000	Merged-chr3-130691489-97
NR28073--MA0741.1.KLF16	chr2	33371242	33371252	+	0.000	0.000	Merged-chr2-33371227-82
NR54685--MA0741.1.KLF16	chr9	119983907	119983917	+	0.000	0.000	Merged-chr9-119983826-11
NR20491--MA0742.1.Klf12	chr16	46010417	46010431	+	0.000	0.000	Merged-chr16-46010604-102
NR31782--MA0740.1.KLF14	chr3	30995769	30995782	-	0.000	0.000	Merged-chr3-30995800-69
NR31214--MA0741.1.KLF16	chr2	173368275	173368285	-	0.000	0.000	Merged-chr2-173368348-19
NR42318--MA0599.1.KLF5	chr6	29517294	29517303	+	0.000	0.000	Merged-chr6-29517345-20
NR25661--MA0599.1.KLF5	chr19	6341178	6341187	+	0.000	0.000	Merged-chr19-6341115-68
NR9389--MA0741.1.KLF16	chr11	97104200	97104210	+	0.000	0.000	Merged-chr11-97104187-33
NR9833--MA0740.1.KLF14	chr11	102946787	102946800	+	0.000	0.000	Merged-chr11-102946743-33
NR39930--MA0599.1.KLF5	chr5	110448820	110448829	+	0.000	0.000	Merged-chr5-110448541-117
NR20552--MA0599.1.KLF5	chr16	50364308	50364317	-	0.000	0.000	Merged-chr16-50364238-69
NR41889--MA0039.3.KLF4	chr5	148342578	148342588	-	0.000	0.000	Merged-chr5-148342586-57
NR40268--MA0599.1.KLF5	chr5	115158336	115158345	-	0.000	0.000	Merged-chr5-115158456-79
NR49806--MA0741.1.KLF16	chr8	61224155	61224165	+	0.000	0.000	Merged-chr8-61224285-72
NR29055--MA0741.1.KLF16	chr2	91957410	91957420	-	0.000	0.000	Merged-chr2-91957300-36
NR2496--MA0741.1.KLF16	chr1	155973267	155973277	-	0.000	0.000	Merged-chr1-155973452-104
NR55240--MA0741.1.KLF16	chrX	48234641	48234651	+	0.000	0.000	Merged-chrX-48234508-35
NR52768--MA0740.1.KLF14	chr9	54699490	54699503	+	0.000	0.000	Merged-chr9-54699684-60
NR16339--MA1107.1.KLF9	chr14	65149898	65149910	+	0.000	0.000	Merged-chr14-65149936-70
NR9781--MA0599.1.KLF5	chr11	102316831	102316840	-	0.000	0.000	Merged-chr11-102316886-12
NR15295--MA0599.1.KLF5	chr14	6757240	6757249	+	0.000	0.000	Merged-chr14-6757064-86
NR4958--MA0493.1.Klf1	chr10	78244758	78244768	-	0.000	0.000	Merged-chr10-78244740-95
NR8740--MA0741.1.KLF16	chr11	79660664	79660674	-	0.000	0.000	Merged-chr11-79660589-44
NR38397--MA0599.1.KLF5	chr5	24685862	24685871	+	0.000	0.000	Merged-chr5-24685796-115
NR9423--MA0599.1.KLF5	chr11	97280609	97280618	-	0.000	0.000	Merged-chr11-97280419-65
NR52468--MA1107.1.KLF9	chr9	40344035	40344047	+	0.000	0.000	Merged-chr9-40344107-38
NR17407--MA0740.1.KLF14	chr15	8109126	8109139	+	0.000	0.000	Merged-chr15-8109261-61
NR29555--MA0599.1.KLF5	chr2	121473816	121473825	-	0.000	0.000	Merged-chr2-121474015-54
NR586--MA0493.1.Klf1	chr1	51624857	51624867	-	0.000	0.000	Merged-chr1-51624803-20
NR3869--MA0657.1.KLF13	chr10	13553059	13553076	-	0.000	0.000	Merged-chr10-13553137-58
NR47691--MA0599.1.KLF5	chr7	110203788	110203797	-	0.000	0.000	Merged-chr7-110203728-41
NR41793--MA0657.1.KLF13	chr5	146248936	146248953	-	0.000	0.000	Merged-chr5-146249004-18
NR50540--MA0599.1.KLF5	chr8	88199448	88199457	-	0.000	0.000	Merged-chr8-88199632-110
NR26521--MA0741.1.KLF16	chr19	42306416	42306426	+	0.000	0.000	Merged-chr19-42306300-48
NR39785--MA0741.1.KLF16	chr5	105649550	105649560	+	0.000	0.000	Merged-chr5-105649431-102
NR7015--MA0599.1.KLF5	chr11	5444896	5444905	+	0.000	0.000	Merged-chr11-5444767-95
NR27280--MA1107.1.KLF9	chr2	10080531	10080543	+	0.000	0.000	Merged-chr2-10080401-75
NR40469--MA0493.1.Klf1	chr5	120831203	120831213	+	0.000	0.000	Merged-chr5-120831228-43
NR25782--MA0599.1.KLF5	chr19	9053267	9053276	-	0.000	0.000	Merged-chr19-9053271-35
NR13328--MA0657.1.KLF13	chr13	32338770	32338787	+	0.000	0.000	Merged-chr13-32338674-80
NR45498--MA0599.1.KLF5	chr7	16400255	16400264	+	0.000	0.000	Merged-chr7-16400156-149
NR40244--MA0039.3.KLF4	chr5	115119382	115119392	+	0.000	0.000	Merged-chr5-115119310-50
NR54203--MA0742.1.Klf12	chr9	107554567	107554581	+	0.000	0.000	Merged-chr9-107554590-63
NR40930--MA0493.1.Klf1	chr5	129914179	129914189	+	0.000	0.000	Merged-chr5-129914211-20
NR37234--MA0741.1.KLF16	chr4	139597499	139597509	-	0.000	0.000	Merged-chr4-139597659-48
NR45761--MA0741.1.KLF16	chr7	24628997	24629007	+	0.000	0.000	Merged-chr7-24629039-26
NR11155--MA0599.1.KLF5	chr12	32820324	32820333	-	0.000	0.000	Merged-chr12-32820556-108
NR25087--MA1107.1.KLF9	chr18	75426459	75426471	-	0.000	0.000	Merged-chr18-75426395-54
NR50945--MA0740.1.KLF14	chr8	109693348	109693361	-	0.000	0.000	Merged-chr8-109693387-98
NR41580--MA0039.3.KLF4	chr5	141062265	141062275	-	0.000	0.000	Merged-chr5-141062369-21
NR478--MA1107.1.KLF9	chr1	39950265	39950277	-	0.000	0.000	Merged-chr1-39950256-21
NR40094--MA0742.1.Klf12	chr5	113772715	113772729	-	0.000	0.000	Merged-chr5-113772716-49
NR17312--MA0039.3.KLF4	chr15	3174250	3174260	-	0.000	0.000	Merged-chr15-3174330-41
NR8787--MA0741.1.KLF16	chr11	80428594	80428604	-	0.000	0.000	Merged-chr11-80428757-61
NR40365--MA0742.1.Klf12	chr5	117953932	117953946	+	0.000	0.000	Merged-chr5-117954106-23
NR35593--MA0599.1.KLF5	chr4	105157982	105157991	+	0.000	0.000	Merged-chr4-105158074-57
NR28464--MA1107.1.KLF9	chr2	59652912	59652924	-	0.000	0.000	Merged-chr2-59652882-23
NR28724--MA0741.1.KLF16	chr2	71786874	71786884	-	0.000	0.000	Merged-chr2-71787122-109
NR1250--MA0742.1.Klf12	chr1	87847397	87847411	-	0.000	0.000	Merged-chr1-87847290-68
NR4285--MA0741.1.KLF16	chr10	44368929	44368939	-	0.000	0.000	Merged-chr10-44368737-26
NR9769--MA0741.1.KLF16	chr11	102297045	102297055	-	0.000	0.000	Merged-chr11-102296805-125
NR47534--MA0493.1.Klf1	chr7	101466458	101466468	-	0.000	0.000	Merged-chr7-101466620-78
NR16465--MA0493.1.Klf1	chr14	70175470	70175480	+	0.000	0.000	Merged-chr14-70175652-83
NR54200--MA1107.1.KLF9	chr9	107551417	107551429	+	0.000	0.000	Merged-chr9-107551360-55
NR9364--MA0742.1.Klf12	chr11	96916552	96916566	+	0.000	0.000	Merged-chr11-96916500-59
NR31891--MA0493.1.Klf1	chr3	38484881	38484891	+	0.000	0.000	Merged-chr3-38484612-142
NR35226--MA0599.1.KLF5	chr4	75278381	75278390	-	0.000	0.000	Merged-chr4-75278246-1
NR18506--MA0493.1.Klf1	chr15	78851935	78851945	-	0.000	0.000	Merged-chr15-78851956-26
NR32544--MA0741.1.KLF16	chr3	90615489	90615499	+	0.000	0.000	Merged-chr3-90615498-36
NR27279--MA0741.1.KLF16	chr2	10080532	10080542	+	0.000	0.000	Merged-chr2-10080401-75
NR45413--MA0741.1.KLF16	chr7	12978297	12978307	+	0.000	0.000	Merged-chr7-12978119-80
NR17992--MA0741.1.KLF16	chr15	59009609	59009619	-	0.000	0.000	Merged-chr15-59009632-21
NR20591--MA0741.1.KLF16	chr16	55787769	55787779	-	0.000	0.000	Merged-chr16-55787794-30
NR10607--MA0599.1.KLF5	chr11	119040997	119041006	+	0.000	0.000	Merged-chr11-119041092-76
NR11337--MA0039.3.KLF4	chr12	55016578	55016588	-	0.000	0.000	Merged-chr12-55016727-50
NR12032--MA0740.1.KLF14	chr12	91849245	91849258	+	0.000	0.000	Merged-chr12-91849094-58
NR33709--MA0599.1.KLF5	chr3	137864245	137864254	+	0.000	0.000	Merged-chr3-137864256-74
NR26070--MA0493.1.Klf1	chr19	21862797	21862807	+	0.000	0.000	Merged-chr19-21862775-10
NR20570--MA0599.1.KLF5	chr16	52086953	52086962	-	0.000	0.000	Merged-chr16-52086970-39
NR42121--MA0599.1.KLF5	chr6	3399473	3399482	-	0.000	0.000	Merged-chr6-3399502-52
NR1036--MA0741.1.KLF16	chr1	75125201	75125211	+	0.000	0.000	Merged-chr1-75124981-94
NR44716--MA1107.1.KLF9	chr6	137754675	137754687	-	0.000	0.000	Merged-chr6-137754640-54
NR13490--MA0741.1.KLF16	chr13	43261604	43261614	+	0.000	0.000	Merged-chr13-43261701-66
NR16151--MA1107.1.KLF9	chr14	56276257	56276269	-	0.000	0.000	Merged-chr14-56276156-29
NR20776--MA0599.1.KLF5	chr16	77358705	77358714	-	0.000	0.000	Merged-chr16-77358770-12
NR9355--MA0741.1.KLF16	chr11	96777769	96777779	+	0.000	0.000	Merged-chr11-96777630-53
NR28105--MA0741.1.KLF16	chr2	34139871	34139881	-	0.000	0.000	Merged-chr2-34139840-30
NR18103--MA0741.1.KLF16	chr15	64312897	64312907	+	0.000	0.000	Merged-chr15-64312713-123
NR14859--MA0599.1.KLF5	chr13	104109652	104109661	+	0.000	0.000	Merged-chr13-104109580-88
NR49378--MA0493.1.Klf1	chr8	25017113	25017123	+	0.000	0.000	Merged-chr8-25017163-89
NR5734--MA1107.1.KLF9	chr10	93540364	93540376	-	0.000	0.000	Merged-chr10-93540282-83
NR52766--MA0741.1.KLF16	chr9	54560292	54560302	-	0.000	0.000	Merged-chr9-54560208-44
NR712--MA0599.1.KLF5	chr1	58303843	58303852	-	0.000	0.000	Merged-chr1-58304012-69
NR47550--MA0741.1.KLF16	chr7	102210346	102210356	-	0.000	0.000	Merged-chr7-102210325-100
NR1568--MA0742.1.Klf12	chr1	118627882	118627896	+	0.000	0.000	Merged-chr1-118628003-42
NR6731--MA0599.1.KLF5	chr10	127668351	127668360	-	0.000	0.000	Merged-chr10-127668367-39
NR50783--MA0740.1.KLF14	chr8	105170630	105170643	-	0.000	0.000	Merged-chr8-105170559-11
NR1971--MA0599.1.KLF5	chr1	134344790	134344799	+	0.000	0.000	Merged-chr1-134344743-32
NR41264--MA0599.1.KLF5	chr5	137032942	137032951	+	0.000	0.000	Merged-chr5-137032758-64
NR14538--MA0741.1.KLF16	chr13	94358937	94358947	-	0.000	0.000	Merged-chr13-94358880-89
NR16361--MA0039.3.KLF4	chr14	66281028	66281038	+	0.000	0.000	Merged-chr14-66280950-46
NR33091--MA0599.1.KLF5	chr3	107357409	107357418	-	0.000	0.000	Merged-chr3-107357315-31
NR30587--MA0599.1.KLF5	chr2	160731190	160731199	-	0.000	0.000	Merged-chr2-160731143-4
NR8896--MA0741.1.KLF16	chr11	84870299	84870309	+	0.000	0.000	Merged-chr11-84870459-161
NR12284--MA0740.1.KLF14	chr12	103338454	103338467	+	0.000	0.000	Merged-chr12-103338377-34
NR8501--MA0741.1.KLF16	chr11	75170562	75170572	+	0.000	0.000	Merged-chr11-75170495-55
NR30369--MA0740.1.KLF14	chr2	155074529	155074542	-	0.000	0.000	Merged-chr2-155074383-60
NR47566--MA0599.1.KLF5	chr7	102426470	102426479	-	0.000	0.000	Merged-chr7-102426341-48
NR18332--MA0599.1.KLF5	chr15	76188666	76188675	+	0.000	0.000	Merged-chr15-76188638-22
NR48972--MA0039.3.KLF4	chr7	143724084	143724094	+	0.000	0.000	Merged-chr7-143724096-15
NR41030--MA1107.1.KLF9	chr5	134227849	134227861	-	0.000	0.000	Merged-chr5-134227852-2
NR43197--MA0493.1.Klf1	chr6	72958468	72958478	-	0.000	0.000	Merged-chr6-72958354-58
NR30229--MA0599.1.KLF5	chr2	152671146	152671155	+	0.000	0.000	Merged-chr2-152670999-1
NR23687--MA0493.1.Klf1	chr17	83809335	83809345	+	0.000	0.000	Merged-chr17-83809391-18
NR10719--MA0599.1.KLF5	chr11	121204192	121204201	+	0.000	0.000	Merged-chr11-121204419-68
NR4394--MA0741.1.KLF16	chr10	58446780	58446790	-	0.000	0.000	Merged-chr10-58446791-110
NR30014--MA0599.1.KLF5	chr2	144173864	144173873	-	0.000	0.000	Merged-chr2-144174021-12
NR20762--MA0493.1.Klf1	chr16	76422776	76422786	+	0.000	0.000	Merged-chr16-76422823-13
NR9007--MA0741.1.KLF16	chr11	87578370	87578380	+	0.000	0.000	Merged-chr11-87578522-34
NR26677--MA0741.1.KLF16	chr19	45998241	45998251	+	0.000	0.000	Merged-chr19-45998382-59
NR1290--MA0493.1.Klf1	chr1	90740943	90740953	+	0.000	0.000	Merged-chr1-90740920-30
NR13214--MA0599.1.KLF5	chr13	24599653	24599662	-	0.000	0.000	Merged-chr13-24599752-50
NR20682--MA0599.1.KLF5	chr16	64851823	64851832	+	0.000	0.000	Merged-chr16-64851941-100
NR8575--MA0599.1.KLF5	chr11	76399175	76399184	+	0.000	0.000	Merged-chr11-76399136-77
NR9603--MA0657.1.KLF13	chr11	99238636	99238653	+	0.000	0.000	Merged-chr11-99238634-46
NR23437--MA0742.1.Klf12	chr17	73008965	73008979	-	0.000	0.000	Merged-chr17-73009034-36
NR44086--MA0742.1.Klf12	chr6	119199104	119199118	+	0.000	0.000	Merged-chr6-119199024-52
NR54452--MA0599.1.KLF5	chr9	114933881	114933890	+	0.000	0.000	Merged-chr9-114933914-87
NR38597--MA0039.3.KLF4	chr5	34369689	34369699	+	0.000	0.000	Merged-chr5-34369838-94
NR17083--MA0740.1.KLF14	chr14	118925396	118925409	+	0.000	0.000	Merged-chr14-118925428-79
NR50062--MA0742.1.Klf12	chr8	70699011	70699025	+	0.000	0.000	Merged-chr8-70699111-121
NR24863--MA0742.1.Klf12	chr18	67443963	67443977	-	0.000	0.000	Merged-chr18-67443843-22
NR138--MA1107.1.KLF9	chr1	16665370	16665382	-	0.000	0.000	Merged-chr1-16665389-58
NR8753--MA0741.1.KLF16	chr11	79790391	79790401	-	0.000	0.000	Merged-chr11-79790505-24
NR15147--MA0493.1.Klf1	chr13	114158588	114158598	+	0.000	0.000	Merged-chr13-114158432-9
NR43426--MA0599.1.KLF5	chr6	88084803	88084812	-	0.000	0.000	Merged-chr6-88084679-72
NR1058--MA0599.1.KLF5	chr1	75213263	75213272	-	0.000	0.000	Merged-chr1-75213327-22
NR28810--MA0599.1.KLF5	chr2	73892867	73892876	-	0.000	0.000	Merged-chr2-73892753-86
NR54433--MA1107.1.KLF9	chr9	114546940	114546952	-	0.000	0.000	Merged-chr9-114546935-29
NR12696--MA1107.1.KLF9	chr12	112673045	112673057	+	0.000	0.000	Merged-chr12-112673105-15
NR38421--MA0741.1.KLF16	chr5	24908835	24908845	+	0.000	0.000	Merged-chr5-24908670-93
NR45806--MA1107.1.KLF9	chr7	25120462	25120474	-	0.000	0.000	Merged-chr7-25120558-69
NR54284--MA0741.1.KLF16	chr9	108567438	108567448	-	0.000	0.000	Merged-chr9-108567258-81
NR41686--MA0741.1.KLF16	chr5	143817728	143817738	-	0.000	0.000	Merged-chr5-143817780-79
NR21866--MA0599.1.KLF5	chr17	24736531	24736540	-	0.000	0.000	Merged-chr17-24736575-52
NR54252--MA0740.1.KLF14	chr9	108053071	108053084	+	0.000	0.000	Merged-chr9-108053056-38
NR23125--MA0740.1.KLF14	chr17	56762149	56762162	-	0.000	0.000	Merged-chr17-56762183-32
NR31923--MA0740.1.KLF14	chr3	40894255	40894268	+	0.000	0.000	Merged-chr3-40894272-62
NR22042--MA0493.1.Klf1	chr17	27325265	27325275	-	0.000	0.000	Merged-chr17-27325215-15
NR18007--MA0741.1.KLF16	chr15	59314988	59314998	-	0.000	0.000	Merged-chr15-59315041-54
NR26956--MA1107.1.KLF9	chr19	57131664	57131676	-	0.000	0.000	Merged-chr19-57131601-25
NR49973--MA0740.1.KLF14	chr8	70158529	70158542	+	0.000	0.000	Merged-chr8-70158595-38
NR40599--MA0493.1.Klf1	chr5	122779204	122779214	+	0.000	0.000	Merged-chr5-122779291-84
NR22248--MA0493.1.Klf1	chr17	30576458	30576468	-	0.000	0.000	Merged-chr17-30576361-74
NR21847--MA1107.1.KLF9	chr17	24414559	24414571	+	0.000	0.000	Merged-chr17-24414569-93
NR24378--MA0741.1.KLF16	chr18	38418865	38418875	-	0.000	0.000	Merged-chr18-38418851-3
NR31616--MA0742.1.Klf12	chr3	14611396	14611410	-	0.000	0.000	Merged-chr3-14611354-67
NR36437--MA0599.1.KLF5	chr4	128727561	128727570	+	0.000	0.000	Merged-chr4-128727871-94
NR48726--MA0039.3.KLF4	chr7	139978691	139978701	-	0.000	0.000	Merged-chr7-139978703-39
NR7812--MA0599.1.KLF5	chr11	54764937	54764946	-	0.000	0.000	Merged-chr11-54764987-17
NR49190--MA0493.1.Klf1	chr8	11635797	11635807	-	0.000	0.000	Merged-chr8-11635696-171
NR32056--MA0742.1.Klf12	chr3	54692662	54692676	+	0.000	0.000	Merged-chr3-54692822-61
NR45946--MA0599.1.KLF5	chr7	27165784	27165793	-	0.000	0.000	Merged-chr7-27165896-2
NR778--MA0741.1.KLF16	chr1	60180436	60180446	-	0.000	0.000	Merged-chr1-60180462-64
NR3578--MA0599.1.KLF5	chr1	191426082	191426091	+	0.000	0.000	Merged-chr1-191426068-17
NR40508--MA0657.1.KLF13	chr5	121618988	121619005	+	0.000	0.000	Merged-chr5-121619111-49
NR48799--MA0740.1.KLF14	chr7	141215738	141215751	-	0.000	0.000	Merged-chr7-141215830-56
NR17587--MA0599.1.KLF5	chr15	28159377	28159386	+	0.000	0.000	Merged-chr15-28159214-52
NR36767--MA1107.1.KLF9	chr4	133601887	133601899	-	0.000	0.000	Merged-chr4-133601958-40
NR41543--MA0741.1.KLF16	chr5	140638198	140638208	-	0.000	0.000	Merged-chr5-140638213-26
NR48780--MA1107.1.KLF9	chr7	140941842	140941854	+	0.000	0.000	Merged-chr7-140941728-63
NR41352--MA0039.3.KLF4	chr5	138172031	138172041	+	0.000	0.000	Merged-chr5-138171798-117
NR8871--MA0742.1.Klf12	chr11	83637042	83637056	-	0.000	0.000	Merged-chr11-83637048-8
NR31658--MA1107.1.KLF9	chr3	21838242	21838254	+	0.000	0.000	Merged-chr3-21838264-19
NR54980--MA0740.1.KLF14	chrX	7878250	7878263	-	0.000	0.000	Merged-chrX-7878266-57
NR36993--MA0741.1.KLF16	chr4	136021798	136021808	+	0.000	0.000	Merged-chr4-136021705-51
NR3214--MA0742.1.Klf12	chr1	180726285	180726299	-	0.000	0.000	Merged-chr1-180726071-59
NR13522--MA0741.1.KLF16	chr13	43476417	43476427	+	0.000	0.000	Merged-chr13-43476378-13
NR50871--MA0493.1.Klf1	chr8	106561316	106561326	-	0.000	0.000	Merged-chr8-106561375-36
NR49386--MA0741.1.KLF16	chr8	25597511	25597521	+	0.000	0.000	Merged-chr8-25597379-88
NR10011--MA0742.1.Klf12	chr11	106487948	106487962	-	0.000	0.000	Merged-chr11-106487771-62
NR4626--MA0039.3.KLF4	chr10	67072078	67072088	+	0.000	0.000	Merged-chr10-67072073-40
NR36517--MA0740.1.KLF14	chr4	129461562	129461575	-	0.000	0.000	Merged-chr4-129461550-57
NR4636--MA0493.1.Klf1	chr10	67285392	67285402	-	0.000	0.000	Merged-chr10-67285223-89
NR39119--MA1107.1.KLF9	chr5	72202164	72202176	+	0.000	0.000	Merged-chr5-72202096-40
NR47040--MA0741.1.KLF16	chr7	80192614	80192624	-	0.000	0.000	Merged-chr7-80192617-45
NR1846--MA0599.1.KLF5	chr1	131827914	131827923	-	0.000	0.000	Merged-chr1-131828072-77
NR39179--MA0741.1.KLF16	chr5	72914261	72914271	+	0.000	0.000	Merged-chr5-72914376-67
NR47311--MA0741.1.KLF16	chr7	92741646	92741656	+	0.000	0.000	Merged-chr7-92741583-79
NR27478--MA0493.1.Klf1	chr2	18984642	18984652	-	0.000	0.000	Merged-chr2-18984447-62
NR23813--MA0599.1.KLF5	chr17	86732183	86732192	+	0.000	0.000	Merged-chr17-86732314-48
NR40098--MA0741.1.KLF16	chr5	113772689	113772699	+	0.000	0.000	Merged-chr5-113772716-49
NR14899--MA0741.1.KLF16	chr13	107022119	107022129	-	0.000	0.000	Merged-chr13-107022238-141
NR55542--MA0599.1.KLF5	chrX	101273999	101274008	+	0.000	0.000	Merged-chrX-101274015-74
NR36977--MA0039.3.KLF4	chr4	135946420	135946430	+	0.000	0.000	Merged-chr4-135946528-48
NR2960--MA0742.1.Klf12	chr1	172126714	172126728	-	0.000	0.000	Merged-chr1-172126791-53
NR22555--MA0741.1.KLF16	chr17	35841735	35841745	-	0.000	0.000	Merged-chr17-35841564-66
NR37570--MA0742.1.Klf12	chr4	148444815	148444829	-	0.000	0.000	Merged-chr4-148444677-50
NR22880--MA0657.1.KLF13	chr17	47737848	47737865	+	0.000	0.000	Merged-chr17-47737745-152
NR27183--MA0599.1.KLF5	chr2	4652049	4652058	-	0.000	0.000	Merged-chr2-4651891-67
NR40489--MA0657.1.KLF13	chr5	121385619	121385636	+	0.000	0.000	Merged-chr5-121385617-82
NR35131--MA1107.1.KLF9	chr4	59782873	59782885	-	0.000	0.000	Merged-chr4-59783032-2
NR53349--MA0599.1.KLF5	chr9	72985407	72985416	+	0.000	0.000	Merged-chr9-72985567-59
NR35219--MA0741.1.KLF16	chr4	74251831	74251841	-	0.000	0.000	Merged-chr4-74252085-114
NR48927--MA0740.1.KLF14	chr7	143600297	143600310	-	0.000	0.000	Merged-chr7-143600110-54
NR6311--MA0741.1.KLF16	chr10	118869288	118869298	+	0.000	0.000	Merged-chr10-118869269-178
NR30914--MA0599.1.KLF5	chr2	167349636	167349645	-	0.000	0.000	Merged-chr2-167349371-94
NR25521--MA0039.3.KLF4	chr19	5273112	5273122	-	0.000	0.000	Merged-chr19-5273188-67
NR1049--MA0741.1.KLF16	chr1	75142794	75142804	+	0.000	0.000	Merged-chr1-75142793-39
NR48825--MA0742.1.Klf12	chr7	141392106	141392120	-	0.000	0.000	Merged-chr7-141392195-61
NR42108--MA0599.1.KLF5	chr6	3346062	3346071	-	0.000	0.000	Merged-chr6-3346173-35
NR18116--MA0741.1.KLF16	chr15	66718661	66718671	-	0.000	0.000	Merged-chr15-66718609-34
NR36916--MA0741.1.KLF16	chr4	135152494	135152504	+	0.000	0.000	Merged-chr4-135152562-38
NR9866--MA0493.1.Klf1	chr11	103253828	103253838	-	0.000	0.000	Merged-chr11-103253823-14
NR17699--MA0599.1.KLF5	chr15	36283143	36283152	+	0.000	0.000	Merged-chr15-36282913-112
NR42232--MA1107.1.KLF9	chr6	15743570	15743582	-	0.000	0.000	Merged-chr6-15743639-18
NR39926--MA0599.1.KLF5	chr5	110448585	110448594	+	0.000	0.000	Merged-chr5-110448541-117
NR39307--MA0741.1.KLF16	chr5	76779465	76779475	-	0.000	0.000	Merged-chr5-76779382-27
NR45883--MA0741.1.KLF16	chr7	25282173	25282183	-	0.000	0.000	Merged-chr7-25282176-85
NR19542--MA0741.1.KLF16	chr15	101241094	101241104	+	0.000	0.000	Merged-chr15-101241005-42
NR40670--MA0741.1.KLF16	chr5	123132733	123132743	+	0.000	0.000	Merged-chr5-123132654-50
NR24674--MA0493.1.Klf1	chr18	61555163	61555173	-	0.000	0.000	Merged-chr18-61555267-68
