#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR20482--MA0741.1.KLF16	chr15	86034253	86034263	+	0.000	0.000	Merged-chr15-86034188-82
NR42459--MA0742.1.Klf12	chr5	73492078	73492092	-	0.000	0.000	Merged-chr5-73492362-56
NR9423--MA0599.1.KLF5	chr11	79613874	79613883	+	0.000	0.000	Merged-chr11-79613917-10
NR49741--MA0599.1.KLF5	chr7	25109389	25109398	+	0.000	0.000	Merged-chr7-25109540-13
NR45577--MA0039.3.KLF4	chr5	149005874	149005884	+	0.000	0.000	Merged-chr5-149006044-13
NR43420--MA1107.1.KLF9	chr5	113735895	113735907	+	0.000	0.000	Merged-chr5-113735751-57
NR33146--MA0741.1.KLF16	chr2	173021871	173021881	-	0.000	0.000	Merged-chr2-173022060-54
NR46583--MA0740.1.KLF14	chr6	50596915	50596928	+	0.000	0.000	Merged-chr6-50596805-84
NR33073--MA0599.1.KLF5	chr2	170509053	170509062	-	0.000	0.000	Merged-chr2-170509057-15
NR35329--MA0599.1.KLF5	chr3	104771699	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR59994--MA0741.1.KLF16	chrX	8145805	8145815	-	0.000	0.000	Merged-chrX-8145691-86
NR44080--MA1107.1.KLF9	chr5	123907115	123907127	+	0.000	0.000	Merged-chr5-123907214-53
NR58010--MA0599.1.KLF5	chr9	63758249	63758258	+	0.000	0.000	Merged-chr9-63758205-66
NR13923--MA0741.1.KLF16	chr13	23739528	23739538	+	0.000	0.000	Merged-chr13-23739426-131
NR54608--MA0741.1.KLF16	chr8	70700721	70700731	+	0.000	0.000	Merged-chr8-70700782-34
NR7295--MA0741.1.KLF16	chr10	127289098	127289108	+	0.000	0.000	Merged-chr10-127289127-70
NR13328--MA0657.1.KLF13	chr12	110706973	110706990	-	0.000	0.000	Merged-chr12-110706932-16
NR23947--MA0742.1.Klf12	chr17	33998960	33998974	-	0.000	0.000	Merged-chr17-33999093-34
NR19730--MA0493.1.Klf1	chr15	73151039	73151049	+	0.000	0.000	Merged-chr15-73151082-33
NR16264--MA0599.1.KLF5	chr13	119488492	119488501	-	0.000	0.000	Merged-chr13-119488575-151
NR49713--MA1107.1.KLF9	chr7	24628965	24628977	+	0.000	0.000	Merged-chr7-24629039-26
NR20879--MA0599.1.KLF5	chr15	98699671	98699680	-	0.000	0.000	Merged-chr15-98699636-21
NR5015--MA0741.1.KLF16	chr10	60305571	60305581	+	0.000	0.000	Merged-chr10-60305430-32
NR27595--MA0740.1.KLF14	chr19	8723336	8723349	+	0.000	0.000	Merged-chr19-8723231-56
NR45479--MA1107.1.KLF9	chr5	146794932	146794944	+	0.000	0.000	Merged-chr5-146794783-76
NR3313--MA0493.1.Klf1	chr1	173535961	173535971	-	0.000	0.000	Merged-chr1-173535900-60
NR43210--MA0741.1.KLF16	chr5	108461392	108461402	+	0.000	0.000	Merged-chr5-108461291-62
NR22705--MA0599.1.KLF5	chr16	92825818	92825827	-	0.000	0.000	Merged-chr16-92825899-113
NR17322--MA0493.1.Klf1	chr14	53795346	53795356	-	0.000	0.000	Merged-chr14-53795361-42
NR28679--MA1107.1.KLF9	chr19	57015018	57015030	+	0.000	0.000	Merged-chr19-57014951-19
NR45940--MA1107.1.KLF9	chr6	22424205	22424217	+	0.000	0.000	Merged-chr6-22424289-78
NR17242--MA0599.1.KLF5	chr14	52257613	52257622	+	0.000	0.000	Merged-chr14-52257717-61
NR8538--MA1107.1.KLF9	chr11	57673469	57673481	-	0.000	0.000	Merged-chr11-57673266-26
NR9498--MA0741.1.KLF16	chr11	82214555	82214565	-	0.000	0.000	Merged-chr11-82214647-44
NR11803--MA1107.1.KLF9	chr12	33176102	33176114	-	0.000	0.000	Merged-chr12-33175990-46
NR16295--MA0741.1.KLF16	chr13	119790740	119790750	+	0.000	0.000	Merged-chr13-119790826-111
NR31957--MA0740.1.KLF14	chr2	139671566	139671579	-	0.000	0.000	Merged-chr2-139671820-32
NR49915--MA0741.1.KLF16	chr7	27355958	27355968	+	0.000	0.000	Merged-chr7-27356094-60
NR28106--MA1107.1.KLF9	chr19	37207071	37207083	+	0.000	0.000	Merged-chr19-37206939-3
NR38907--MA0493.1.Klf1	chr4	107196648	107196658	+	0.000	0.000	Merged-chr4-107196669-22
NR37486--MA0741.1.KLF16	chr4	44981386	44981396	+	0.000	0.000	Merged-chr4-44981531-52
NR26732--MA1107.1.KLF9	chr18	70478107	70478119	-	0.000	0.000	Merged-chr18-70478078-27
NR36857--MA0493.1.Klf1	chr4	6476490	6476500	+	0.000	0.000	Merged-chr4-6476530-28
NR35902--MA0599.1.KLF5	chr3	131272068	131272077	-	0.000	0.000	Merged-chr3-131271947-79
NR29648--MA1107.1.KLF9	chr2	32917666	32917678	-	0.000	0.000	Merged-chr2-32917728-38
NR58328--MA0599.1.KLF5	chr9	75071473	75071482	+	0.000	0.000	Merged-chr9-75071464-85
NR56009--MA0493.1.Klf1	chr8	114133497	114133507	+	0.000	0.000	Merged-chr8-114133765-61
NR30864--MA0741.1.KLF16	chr2	93822588	93822598	+	0.000	0.000	Merged-chr2-93822522-65
NR53219--MA0599.1.KLF5	chr7	141194994	141195003	-	0.000	0.000	Merged-chr7-141194974-27
NR3424--MA0039.3.KLF4	chr1	179668192	179668202	-	0.000	0.000	Merged-chr1-179668395-67
NR15441--MA0741.1.KLF16	chr13	94976618	94976628	-	0.000	0.000	Merged-chr13-94976470-58
NR60472--MA0599.1.KLF5	chrX	73880848	73880857	-	0.000	0.000	Merged-chrX-73880699-35
NR43701--MA0740.1.KLF14	chr5	118082051	118082064	+	0.000	0.000	Merged-chr5-118082270-75
NR14818--MA0742.1.Klf12	chr13	59668608	59668622	+	0.000	0.000	Merged-chr13-59668754-52
NR384--MA1107.1.KLF9	chr1	37430029	37430041	-	0.000	0.000	Merged-chr1-37430109-65
NR31659--MA0599.1.KLF5	chr2	128470708	128470717	-	0.000	0.000	Merged-chr2-128470524-44
NR23319--MA0741.1.KLF16	chr17	21617594	21617604	-	0.000	0.000	Merged-chr17-21617473-39
NR16018--MA0599.1.KLF5	chr13	111508855	111508864	-	0.000	0.000	Merged-chr13-111508794-7
NR61069--MA0493.1.Klf1	chrX	159257225	159257235	-	0.000	0.000	Merged-chrX-159257265-34
NR26630--MA0741.1.KLF16	chr18	67724716	67724726	-	0.000	0.000	Merged-chr18-67724731-110
NR48607--MA0742.1.Klf12	chr6	137754510	137754524	-	0.000	0.000	Merged-chr6-137754640-54
NR27916--MA1107.1.KLF9	chr19	28010080	28010092	+	0.000	0.000	Merged-chr19-28009997-35
NR28031--MA0599.1.KLF5	chr19	33589896	33589905	+	0.000	0.000	Merged-chr19-33589955-57
NR45713--MA0599.1.KLF5	chr6	3183476	3183485	-	0.000	0.000	Merged-chr6-3183386-125
NR19404--MA0599.1.KLF5	chr15	51803265	51803274	-	0.000	0.000	Merged-chr15-51803142-36
NR2191--MA0741.1.KLF16	chr1	134455384	134455394	+	0.000	0.000	Merged-chr1-134455464-58
NR11876--MA0741.1.KLF16	chr12	40037415	40037425	+	0.000	0.000	Merged-chr12-40037304-3
NR16218--MA0741.1.KLF16	chr13	117220698	117220708	+	0.000	0.000	Merged-chr13-117220840-63
NR50843--MA0039.3.KLF4	chr7	58758697	58758707	+	0.000	0.000	Merged-chr7-58758564-8
NR2362--MA0493.1.Klf1	chr1	138304341	138304351	+	0.000	0.000	Merged-chr1-138304184-80
NR58263--MA0741.1.KLF16	chr9	72662398	72662408	+	0.000	0.000	Merged-chr9-72662335-52
NR32976--MA1107.1.KLF9	chr2	168584009	168584021	+	0.000	0.000	Merged-chr2-168583986-2
NR45936--MA0741.1.KLF16	chr6	22424204	22424214	+	0.000	0.000	Merged-chr6-22424289-78
NR42425--MA0742.1.Klf12	chr5	72634880	72634894	-	0.000	0.000	Merged-chr5-72634907-42
NR48056--MA0741.1.KLF16	chr6	120916603	120916613	+	0.000	0.000	Merged-chr6-120916830-68
NR571--MA0740.1.KLF14	chr1	51478435	51478448	+	0.000	0.000	Merged-chr1-51478318-72
NR58329--MA0741.1.KLF16	chr9	75071473	75071483	+	0.000	0.000	Merged-chr9-75071464-85
NR669--MA0741.1.KLF16	chr1	55210447	55210457	-	0.000	0.000	Merged-chr1-55210395-31
NR12011--MA1107.1.KLF9	chr12	54398451	54398463	-	0.000	0.000	Merged-chr12-54398333-42
NR6821--MA0741.1.KLF16	chr10	117148636	117148646	+	0.000	0.000	Merged-chr10-117148498-52
NR15217--MA0740.1.KLF14	chr13	85289387	85289400	-	0.000	0.000	Merged-chr13-85289179-92
NR16282--MA0599.1.KLF5	chr13	119690244	119690253	+	0.000	0.000	Merged-chr13-119690439-73
NR22056--MA0599.1.KLF5	chr16	45389924	45389933	+	0.000	0.000	Merged-chr16-45389886-49
NR20897--MA0599.1.KLF5	chr15	98881421	98881430	-	0.000	0.000	Merged-chr15-98881369-80
NR4665--MA0741.1.KLF16	chr10	40883529	40883539	+	0.000	0.000	Merged-chr10-40883582-128
NR2469--MA1107.1.KLF9	chr1	151097671	151097683	-	0.000	0.000	Merged-chr1-151097755-10
NR23472--MA0493.1.Klf1	chr17	24886684	24886694	-	0.000	0.000	Merged-chr17-24886621-55
NR54937--MA0740.1.KLF14	chr8	81341709	81341722	+	0.000	0.000	Merged-chr8-81341830-13
NR29241--MA0740.1.KLF14	chr2	25054332	25054345	+	0.000	0.000	Merged-chr2-25054565-53
NR56165--MA1107.1.KLF9	chr8	117052555	117052567	-	0.000	0.000	Merged-chr8-117052612-3
NR44357--MA0742.1.Klf12	chr5	129941868	129941882	+	0.000	0.000	Merged-chr5-129941845-102
NR45251--MA0741.1.KLF16	chr5	142440812	142440822	+	0.000	0.000	Merged-chr5-142441069-143
NR23598--MA0599.1.KLF5	chr17	27057242	27057251	-	0.000	0.000	Merged-chr17-27057230-71
NR12173--MA0741.1.KLF16	chr12	69228212	69228222	+	0.000	0.000	Merged-chr12-69228126-55
NR6913--MA0039.3.KLF4	chr10	118103328	118103338	-	0.000	0.000	Merged-chr10-118103353-49
NR53844--MA0741.1.KLF16	chr8	22653248	22653258	-	0.000	0.000	Merged-chr8-22653358-66
NR33498--MA0493.1.Klf1	chr3	9887237	9887247	+	0.000	0.000	Merged-chr3-9887395-87
NR8753--MA0741.1.KLF16	chr11	61267225	61267235	+	0.000	0.000	Merged-chr11-61267126-61
NR35781--MA0742.1.Klf12	chr3	126771817	126771831	-	0.000	0.000	Merged-chr3-126771711-40
NR23579--MA1107.1.KLF9	chr17	26981068	26981080	+	0.000	0.000	Merged-chr17-26981268-12
NR28124--MA1107.1.KLF9	chr19	37550741	37550753	-	0.000	0.000	Merged-chr19-37550611-70
NR15067--MA0599.1.KLF5	chr13	74062359	74062368	-	0.000	0.000	Merged-chr13-74062260-53
NR59194--MA0740.1.KLF14	chr9	108144753	108144766	-	0.000	0.000	Merged-chr9-108144717-30
NR18729--MA0039.3.KLF4	chr14	121101865	121101875	-	0.000	0.000	Merged-chr14-121102033-34
NR13870--MA0741.1.KLF16	chr13	21945074	21945084	-	0.000	0.000	Merged-chr13-21945279-51
NR24576--MA0599.1.KLF5	chr17	56462264	56462273	-	0.000	0.000	Merged-chr17-56462383-73
NR13693--MA0599.1.KLF5	chr13	6548108	6548117	+	0.000	0.000	Merged-chr13-6548033-64
NR36865--MA0039.3.KLF4	chr4	8812574	8812584	-	0.000	0.000	Merged-chr4-8812564-41
NR31479--MA0741.1.KLF16	chr2	122738437	122738447	-	0.000	0.000	Merged-chr2-122738590-87
NR54675--MA0657.1.KLF13	chr8	71405957	71405974	-	0.000	0.000	Merged-chr8-71406037-52
NR39132--MA0741.1.KLF16	chr4	115828023	115828033	+	0.000	0.000	Merged-chr4-115828181-99
NR26534--MA0741.1.KLF16	chr18	65382266	65382276	-	0.000	0.000	Merged-chr18-65382247-1
NR42434--MA0493.1.Klf1	chr5	72868511	72868521	+	0.000	0.000	Merged-chr5-72868585-83
NR11985--MA0741.1.KLF16	chr12	52824810	52824820	-	0.000	0.000	Merged-chr12-52824887-17
NR60802--MA0741.1.KLF16	chrX	134059180	134059190	+	0.000	0.000	Merged-chrX-134059421-72
NR42365--MA0740.1.KLF14	chr5	67306943	67306956	+	0.000	0.000	Merged-chr5-67307077-62
NR7276--MA0740.1.KLF14	chr10	127211359	127211372	+	0.000	0.000	Merged-chr10-127211540-55
NR27953--MA0599.1.KLF5	chr19	29522308	29522317	+	0.000	0.000	Merged-chr19-29522449-69
NR10410--MA0599.1.KLF5	chr11	102456193	102456202	+	0.000	0.000	Merged-chr11-102456095-36
NR50312--MA0599.1.KLF5	chr7	35169639	35169648	+	0.000	0.000	Merged-chr7-35169531-33
NR35225--MA1107.1.KLF9	chr3	101800619	101800631	-	0.000	0.000	Merged-chr3-101800601-48
NR44949--MA1107.1.KLF9	chr5	137692130	137692142	+	0.000	0.000	Merged-chr5-137692077-23
NR35296--MA0741.1.KLF16	chr3	103809497	103809507	+	0.000	0.000	Merged-chr3-103809484-100
NR17482--MA0741.1.KLF16	chr14	57826339	57826349	+	0.000	0.000	Merged-chr14-57826371-66
NR58167--MA0741.1.KLF16	chr9	69073443	69073453	-	0.000	0.000	Merged-chr9-69073494-25
NR12393--MA0740.1.KLF14	chr12	77130758	77130771	+	0.000	0.000	Merged-chr12-77130787-68
NR15500--MA1107.1.KLF9	chr13	97406768	97406780	+	0.000	0.000	Merged-chr13-97406780-35
NR2703--MA0599.1.KLF5	chr1	156660542	156660551	+	0.000	0.000	Merged-chr1-156660698-35
NR61210--MA0740.1.KLF14	chrX	166510576	166510589	-	0.000	0.000	Merged-chrX-166510409-55
NR54779--MA0599.1.KLF5	chr8	72161056	72161065	+	0.000	0.000	Merged-chr8-72161057-74
NR30107--MA1107.1.KLF9	chr2	60210493	60210505	+	0.000	0.000	Merged-chr2-60210153-124
NR10416--MA0741.1.KLF16	chr11	102456198	102456208	+	0.000	0.000	Merged-chr11-102456095-36
NR19967--MA1107.1.KLF9	chr15	77071684	77071696	-	0.000	0.000	Merged-chr15-77071598-27
NR39384--MA0741.1.KLF16	chr4	120951689	120951699	+	0.000	0.000	Merged-chr4-120951582-67
NR46248--MA0599.1.KLF5	chr6	35133754	35133763	-	0.000	0.000	Merged-chr6-35133862-87
NR29528--MA0493.1.Klf1	chr2	32057555	32057565	-	0.000	0.000	Merged-chr2-32057507-27
NR12469--MA0599.1.KLF5	chr12	80463441	80463450	+	0.000	0.000	Merged-chr12-80463288-65
NR49982--MA0657.1.KLF13	chr7	27592445	27592462	-	0.000	0.000	Merged-chr7-27592568-2
NR56291--MA0493.1.Klf1	chr8	119778544	119778554	-	0.000	0.000	Merged-chr8-119778504-51
NR49983--MA0599.1.KLF5	chr7	27592695	27592704	-	0.000	0.000	Merged-chr7-27592568-2
NR16595--MA0493.1.Klf1	chr14	20082802	20082812	-	0.000	0.000	Merged-chr14-20082974-67
NR12930--MA0599.1.KLF5	chr12	102283801	102283810	-	0.000	0.000	Merged-chr12-102283791-1
NR9648--MA0742.1.Klf12	chr11	87737472	87737486	-	0.000	0.000	Merged-chr11-87737337-64
NR24506--MA0741.1.KLF16	chr17	51832744	51832754	-	0.000	0.000	Merged-chr17-51832834-116
NR27398--MA0599.1.KLF5	chr19	4928385	4928394	+	0.000	0.000	Merged-chr19-4928305-60
NR16818--MA0740.1.KLF14	chr14	27392224	27392237	-	0.000	0.000	Merged-chr14-27392084-21
NR22144--MA0039.3.KLF4	chr16	50070928	50070938	+	0.000	0.000	Merged-chr16-50070751-51
NR50433--MA0599.1.KLF5	chr7	39544278	39544287	+	0.000	0.000	Merged-chr7-39544508-62
NR53682--MA0741.1.KLF16	chr8	13992781	13992791	+	0.000	0.000	Merged-chr8-13992764-55
NR51163--MA0039.3.KLF4	chr7	75788669	75788679	+	0.000	0.000	Merged-chr7-75788525-69
NR30247--MA0599.1.KLF5	chr2	66124778	66124787	-	0.000	0.000	Merged-chr2-66124733-150
NR1612--MA1107.1.KLF9	chr1	105663810	105663822	-	0.000	0.000	Merged-chr1-105663837-98
NR52813--MA1107.1.KLF9	chr7	132576463	132576475	+	0.000	0.000	Merged-chr7-132576269-107
NR48385--MA0740.1.KLF14	chr6	129255083	129255096	+	0.000	0.000	Merged-chr6-129255226-26
NR10397--MA0741.1.KLF16	chr11	102407644	102407654	-	0.000	0.000	Merged-chr11-102407562-21
NR10570--MA0740.1.KLF14	chr11	106193665	106193678	+	0.000	0.000	Merged-chr11-106193514-84
NR8928--MA0741.1.KLF16	chr11	69095006	69095016	-	0.000	0.000	Merged-chr11-69095094-65
NR20995--MA0657.1.KLF13	chr15	100443771	100443788	+	0.000	0.000	Merged-chr15-100443625-43
NR36850--MA0741.1.KLF16	chr4	6191013	6191023	+	0.000	0.000	Merged-chr4-6191094-54
NR46592--MA0493.1.Klf1	chr6	50601873	50601883	-	0.000	0.000	Merged-chr6-50601872-31
NR28241--MA0493.1.Klf1	chr19	42779680	42779690	+	0.000	0.000	Merged-chr19-42779863-69
NR50405--MA1107.1.KLF9	chr7	38090472	38090484	+	0.000	0.000	Merged-chr7-38090413-30
NR24692--MA0741.1.KLF16	chr17	57275563	57275573	+	0.000	0.000	Merged-chr17-57275446-78
NR17699--MA0599.1.KLF5	chr14	66281027	66281036	+	0.000	0.000	Merged-chr14-66280950-46
NR24963--MA0741.1.KLF16	chr17	71551961	71551971	+	0.000	0.000	Merged-chr17-71552127-66
NR48892--MA1107.1.KLF9	chr6	144169164	144169176	+	0.000	0.000	Merged-chr6-144169354-1
NR9651--MA0493.1.Klf1	chr11	87737476	87737486	-	0.000	0.000	Merged-chr11-87737337-64
NR20548--MA0599.1.KLF5	chr15	88819431	88819440	-	0.000	0.000	Merged-chr15-88819448-54
NR60435--MA0741.1.KLF16	chrX	73192283	73192293	-	0.000	0.000	Merged-chrX-73192107-18
NR9234--MA0742.1.Klf12	chr11	75486670	75486684	+	0.000	0.000	Merged-chr11-75486840-50
NR58443--MA0039.3.KLF4	chr9	78527997	78528007	-	0.000	0.000	Merged-chr9-78528095-1
NR44118--MA0742.1.Klf12	chr5	124497061	124497075	+	0.000	0.000	Merged-chr5-124497096-41
NR23043--MA0599.1.KLF5	chr17	6661311	6661320	-	0.000	0.000	Merged-chr17-6661464-30
NR34602--MA0599.1.KLF5	chr3	86837465	86837474	+	0.000	0.000	Merged-chr3-86837478-31
NR17591--MA0741.1.KLF16	chr14	61556828	61556838	-	0.000	0.000	Merged-chr14-61556804-76
NR34941--MA1107.1.KLF9	chr3	95523806	95523818	+	0.000	0.000	Merged-chr3-95523820-51
NR30734--MA0741.1.KLF16	chr2	90679336	90679346	+	0.000	0.000	Merged-chr2-90679344-61
NR14005--MA0657.1.KLF13	chr13	30792473	30792490	-	0.000	0.000	Merged-chr13-30792464-54
NR35262--MA0599.1.KLF5	chr3	102996085	102996094	-	0.000	0.000	Merged-chr3-102995869-67
NR13433--MA0493.1.Klf1	chr12	112800596	112800606	+	0.000	0.000	Merged-chr12-112800686-25
NR48140--MA0742.1.Klf12	chr6	124738672	124738686	+	0.000	0.000	Merged-chr6-124738811-28
NR46389--MA0741.1.KLF16	chr6	42349932	42349942	+	0.000	0.000	Merged-chr6-42349714-128
NR482--MA0742.1.Klf12	chr1	40465603	40465617	-	0.000	0.000	Merged-chr1-40465740-44
NR6834--MA0741.1.KLF16	chr10	117224389	117224399	-	0.000	0.000	Merged-chr10-117224413-69
NR13629--MA0039.3.KLF4	chr12	118424068	118424078	-	0.000	0.000	Merged-chr12-118424167-25
NR23486--MA0740.1.KLF14	chr17	25219704	25219717	-	0.000	0.000	Merged-chr17-25219757-41
NR41447--MA0741.1.KLF16	chr5	23432869	23432879	+	0.000	0.000	Merged-chr5-23432993-3
NR9225--MA0741.1.KLF16	chr11	75348362	75348372	+	0.000	0.000	Merged-chr11-75348479-53
NR39493--MA0741.1.KLF16	chr4	124646702	124646712	+	0.000	0.000	Merged-chr4-124646724-23
NR10916--MA0657.1.KLF13	chr11	115277066	115277083	+	0.000	0.000	Merged-chr11-115277112-67
NR31413--MA0740.1.KLF14	chr2	121355267	121355280	+	0.000	0.000	Merged-chr2-121355266-61
NR2061--MA0741.1.KLF16	chr1	131097895	131097905	-	0.000	0.000	Merged-chr1-131097779-22
NR18607--MA0740.1.KLF14	chr14	118925396	118925409	+	0.000	0.000	Merged-chr14-118925428-79
NR39732--MA0740.1.KLF14	chr4	130520465	130520478	-	0.000	0.000	Merged-chr4-130520365-48
NR16656--MA0740.1.KLF14	chr14	21682998	21683011	-	0.000	0.000	Merged-chr14-21683018-22
NR41595--MA0493.1.Klf1	chr5	28269733	28269743	-	0.000	0.000	Merged-chr5-28269924-54
NR2723--MA0657.1.KLF13	chr1	157017607	157017624	+	0.000	0.000	Merged-chr1-157017698-32
NR39495--MA1107.1.KLF9	chr4	124646701	124646713	+	0.000	0.000	Merged-chr4-124646724-23
NR5976--MA1107.1.KLF9	chr10	81524040	81524052	-	0.000	0.000	Merged-chr10-81524170-54
NR50205--MA0657.1.KLF13	chr7	30535269	30535286	+	0.000	0.000	Merged-chr7-30535126-64
NR44090--MA0493.1.Klf1	chr5	124075988	124075998	-	0.000	0.000	Merged-chr5-124075936-23
NR25759--MA1107.1.KLF9	chr18	23843578	23843590	+	0.000	0.000	Merged-chr18-23843567-42
