#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR1335--MA0731.1.BCL6B	chr6	99050719	99050735	+	0.000	0.000	Merged-chr6-99050691-51
NR1387--MA0463.1.Bcl6	chr6	145104353	145104366	-	0.000	0.000	Merged-chr6-145104452-21
NR1499--MA0463.1.Bcl6	chr7	141302903	141302916	-	0.000	0.000	Merged-chr7-141303065-41
NR155--MA0463.1.Bcl6	chr10	17733165	17733178	-	0.000	0.000	Merged-chr10-17733283-32
NR276--MA0463.1.Bcl6	chr11	52231872	52231885	-	0.000	0.000	Merged-chr11-52232101-58
NR913--MA0731.1.BCL6B	chr2	127086495	127086511	-	0.000	0.000	Merged-chr2-127086449-24
NR1056--MA0731.1.BCL6B	chr3	139033354	139033370	-	0.000	0.000	Merged-chr3-139033383-15
NR1289--MA0463.1.Bcl6	chr5	146845045	146845058	-	0.000	0.000	Merged-chr5-146845015-50
NR1436--MA0731.1.BCL6B	chr7	79392967	79392983	-	0.000	0.000	Merged-chr7-79393101-2
NR191--MA0463.1.Bcl6	chr10	79916968	79916981	-	0.000	0.000	Merged-chr10-79917123-49
NR1449--MA0731.1.BCL6B	chr7	101310836	101310852	-	0.000	0.000	Merged-chr7-101310709-58
NR111--MA0731.1.BCL6B	chr1	175923817	175923833	+	0.000	0.000	Merged-chr1-175923959-45
NR1303--MA0463.1.Bcl6	chr6	30401863	30401876	+	0.000	0.000	Merged-chr6-30401803-70
NR756--MA0731.1.BCL6B	chr18	65395665	65395681	-	0.000	0.000	Merged-chr18-65395765-31
NR1442--MA0463.1.Bcl6	chr7	88277848	88277861	+	0.000	0.000	Merged-chr7-88277726-133
NR342--MA0731.1.BCL6B	chr11	113190159	113190175	-	0.000	0.000	Merged-chr11-113190198-4
NR594--MA0731.1.BCL6B	chr15	78903365	78903381	-	0.000	0.000	Merged-chr15-78903471-19
NR722--MA0731.1.BCL6B	chr17	78418044	78418060	-	0.000	0.000	Merged-chr17-78417856-75
NR1407--MA0731.1.BCL6B	chr7	29908429	29908445	-	0.000	0.000	Merged-chr7-29908489-59
NR769--MA0731.1.BCL6B	chr18	74286182	74286198	+	0.000	0.000	Merged-chr18-74286242-18
NR331--MA0463.1.Bcl6	chr11	107459062	107459075	+	0.000	0.000	Merged-chr11-107459149-15
NR1590--MA0463.1.Bcl6	chr9	20385029	20385042	+	0.000	0.000	Merged-chr9-20385191-56
NR68--MA0463.1.Bcl6	chr1	131184385	131184398	+	0.000	0.000	Merged-chr1-131184569-46
NR1258--MA0731.1.BCL6B	chr5	121185064	121185080	+	0.000	0.000	Merged-chr5-121185063-20
NR309--MA0463.1.Bcl6	chr11	87578496	87578509	-	0.000	0.000	Merged-chr11-87578522-34
NR1362--MA0463.1.Bcl6	chr6	125096372	125096385	-	0.000	0.000	Merged-chr6-125096405-107
NR605--MA0731.1.BCL6B	chr15	96285779	96285795	+	0.000	0.000	Merged-chr15-96285638-75
NR215--MA0463.1.Bcl6	chr10	105841471	105841484	-	0.000	0.000	Merged-chr10-105841335-60
NR685--MA0463.1.Bcl6	chr17	8856744	8856757	+	0.000	0.000	Merged-chr17-8856743-33
NR1586--MA0463.1.Bcl6	chr9	13443678	13443691	-	0.000	0.000	Merged-chr9-13443699-54
NR300--MA0731.1.BCL6B	chr11	78038371	78038387	-	0.000	0.000	Merged-chr11-78038074-35
NR1134--MA0463.1.Bcl6	chr4	120975305	120975318	+	0.000	0.000	Merged-chr4-120975309-99
NR618--MA0731.1.BCL6B	chr16	10384151	10384167	+	0.000	0.000	Merged-chr16-10384220-18
NR727--MA0731.1.BCL6B	chr17	86832839	86832855	-	0.000	0.000	Merged-chr17-86833009-31
NR1264--MA0463.1.Bcl6	chr5	125137678	125137691	+	0.000	0.000	Merged-chr5-125137642-19
NR836--MA0731.1.BCL6B	chr2	18046845	18046861	-	0.000	0.000	Merged-chr2-18046867-13
NR381--MA0463.1.Bcl6	chr12	85123320	85123333	+	0.000	0.000	Merged-chr12-85123310-39
NR229--MA0463.1.Bcl6	chr10	117938759	117938772	+	0.000	0.000	Merged-chr10-117938782-19
NR914--MA0463.1.Bcl6	chr2	128325835	128325848	-	0.000	0.000	Merged-chr2-128325647-45
NR382--MA0731.1.BCL6B	chr12	85123318	85123334	+	0.000	0.000	Merged-chr12-85123310-39
NR283--MA0463.1.Bcl6	chr11	58214898	58214911	-	0.000	0.000	Merged-chr11-58214991-50
NR395--MA0463.1.Bcl6	chr12	92812664	92812677	+	0.000	0.000	Merged-chr12-92812766-7
NR279--MA0463.1.Bcl6	chr11	54492681	54492694	-	0.000	0.000	Merged-chr11-54492562-47
NR1086--MA0463.1.Bcl6	chr4	34886741	34886754	-	0.000	0.000	Merged-chr4-34886762-57
NR897--MA0731.1.BCL6B	chr2	102940432	102940448	+	0.000	0.000	Merged-chr2-102940333-7
NR278--MA0731.1.BCL6B	chr11	53763623	53763639	+	0.000	0.000	Merged-chr11-53763652-107
NR1413--MA0463.1.Bcl6	chr7	46846560	46846573	-	0.000	0.000	Merged-chr7-46846401-155
NR624--MA0463.1.Bcl6	chr16	22548239	22548252	-	0.000	0.000	Merged-chr16-22548400-52
NR1525--MA0463.1.Bcl6	chr8	66497137	66497150	+	0.000	0.000	Merged-chr8-66497339-52
NR1431--MA0463.1.Bcl6	chr7	75387910	75387923	+	0.000	0.000	Merged-chr7-75388095-45
NR70--MA0463.1.Bcl6	chr1	134060902	134060915	+	0.000	0.000	Merged-chr1-134061079-45
NR1673--MA0463.1.Bcl6	chr9	121277578	121277591	+	0.000	0.000	Merged-chr9-121277649-80
NR1315--MA0463.1.Bcl6	chr6	54127518	54127531	+	0.000	0.000	Merged-chr6-54127507-32
NR507--MA0731.1.BCL6B	chr14	50807633	50807649	+	0.000	0.000	Merged-chr14-50807721-56
NR562--MA0463.1.Bcl6	chr15	10486030	10486043	-	0.000	0.000	Merged-chr15-10486107-67
NR419--MA0463.1.Bcl6	chr12	117712569	117712582	-	0.000	0.000	Merged-chr12-117712681-21
NR204--MA0463.1.Bcl6	chr10	95969983	95969996	-	0.000	0.000	Merged-chr10-95969946-19
NR345--MA0731.1.BCL6B	chr11	116087139	116087155	-	0.000	0.000	Merged-chr11-116087308-88
NR110--MA0463.1.Bcl6	chr1	175923817	175923830	-	0.000	0.000	Merged-chr1-175923959-45
NR1575--MA0463.1.Bcl6	chr8	126582671	126582684	-	0.000	0.000	Merged-chr8-126582785-35
NR249--MA0731.1.BCL6B	chr11	3931991	3932007	-	0.000	0.000	Merged-chr11-3931934-36
NR196--MA0731.1.BCL6B	chr10	86021938	86021954	-	0.000	0.000	Merged-chr10-86022093-75
NR464--MA0463.1.Bcl6	chr13	81685149	81685162	+	0.000	0.000	Merged-chr13-81685096-36
NR1365--MA0463.1.Bcl6	chr6	126552063	126552076	+	0.000	0.000	Merged-chr6-126552098-38
NR585--MA0463.1.Bcl6	chr15	67398242	67398255	-	0.000	0.000	Merged-chr15-67398131-20
NR912--MA0463.1.Bcl6	chr2	125866159	125866172	+	0.000	0.000	Merged-chr2-125866332-46
NR1249--MA0463.1.Bcl6	chr5	113828686	113828699	-	0.000	0.000	Merged-chr5-113828538-48
NR272--MA0463.1.Bcl6	chr11	51638256	51638269	+	0.000	0.000	Merged-chr11-51638186-26
NR1302--MA0731.1.BCL6B	chr6	30337226	30337242	+	0.000	0.000	Merged-chr6-30337097-49
NR138--MA0463.1.Bcl6	chr1	191402858	191402871	-	0.000	0.000	Merged-chr1-191402800-7
NR1500--MA0463.1.Bcl6	chr7	141539881	141539894	+	0.000	0.000	Merged-chr7-141539808-64
NR156--MA0463.1.Bcl6	chr10	19210024	19210037	-	0.000	0.000	Merged-chr10-19209945-33
NR277--MA0463.1.Bcl6	chr11	53763623	53763636	-	0.000	0.000	Merged-chr11-53763652-107
NR850--MA0463.1.Bcl6	chr2	35299472	35299485	+	0.000	0.000	Merged-chr2-35299647-29
NR604--MA0463.1.Bcl6	chr15	96285549	96285562	-	0.000	0.000	Merged-chr15-96285638-75
NR1262--MA0731.1.BCL6B	chr5	124050169	124050185	+	0.000	0.000	Merged-chr5-124050362-25
NR1617--MA0463.1.Bcl6	chr9	62555688	62555701	-	0.000	0.000	Merged-chr9-62555590-11
NR1514--MA0463.1.Bcl6	chr8	34622655	34622668	+	0.000	0.000	Merged-chr8-34622775-45
NR861--MA0731.1.BCL6B	chr2	60037444	60037460	-	0.000	0.000	Merged-chr2-60037299-59
NR1403--MA0731.1.BCL6B	chr7	25238188	25238204	+	0.000	0.000	Merged-chr7-25238227-126
NR1241--MA0731.1.BCL6B	chr5	107015730	107015746	+	0.000	0.000	Merged-chr5-107015636-39
NR1653--MA0463.1.Bcl6	chr9	107338458	107338471	+	0.000	0.000	Merged-chr9-107338409-31
NR1145--MA0731.1.BCL6B	chr4	123287928	123287944	-	0.000	0.000	Merged-chr4-123287942-8
NR403--MA0463.1.Bcl6	chr12	107963235	107963248	+	0.000	0.000	Merged-chr12-107963174-17
NR524--MA0463.1.Bcl6	chr14	68044927	68044940	+	0.000	0.000	Merged-chr14-68044800-35
NR421--MA0463.1.Bcl6	chr12	118376797	118376810	+	0.000	0.000	Merged-chr12-118376782-123
NR1555--MA0463.1.Bcl6	chr8	109614654	109614667	-	0.000	0.000	Merged-chr8-109614638-43
NR314--MA0463.1.Bcl6	chr11	97127124	97127137	+	0.000	0.000	Merged-chr11-97127179-61
NR1206--MA0463.1.Bcl6	chr5	37067346	37067359	-	0.000	0.000	Merged-chr5-37067269-61
NR999--MA0463.1.Bcl6	chr3	79178436	79178449	+	0.000	0.000	Merged-chr3-79178280-26
NR1130--MA0463.1.Bcl6	chr4	117211562	117211575	+	0.000	0.000	Merged-chr4-117211623-2
NR556--MA0463.1.Bcl6	chr14	120572382	120572395	-	0.000	0.000	Merged-chr14-120572441-59
NR341--MA0463.1.Bcl6	chr11	113190159	113190172	-	0.000	0.000	Merged-chr11-113190198-4
NR1363--MA0463.1.Bcl6	chr6	125467494	125467507	+	0.000	0.000	Merged-chr6-125467519-12
NR574--MA0463.1.Bcl6	chr15	53130124	53130137	-	0.000	0.000	Merged-chr15-53130224-36
NR1260--MA0463.1.Bcl6	chr5	122264605	122264618	-	0.000	0.000	Merged-chr5-122264410-49
NR1587--MA0463.1.Bcl6	chr9	15004361	15004374	+	0.000	0.000	Merged-chr9-15004523-21
NR234--MA0463.1.Bcl6	chr10	121507398	121507411	-	0.000	0.000	Merged-chr10-121507364-82
NR1699--MA0463.1.Bcl6	chrX	167038072	167038085	-	0.000	0.000	Merged-chrX-167038027-22
NR1126--MA0463.1.Bcl6	chr4	115985141	115985154	-	0.000	0.000	Merged-chr4-115985181-4
NR346--MA0463.1.Bcl6	chr11	117334409	117334422	-	0.000	0.000	Merged-chr11-117334271-49
NR1247--MA0463.1.Bcl6	chr5	112227509	112227522	+	0.000	0.000	Merged-chr5-112227442-20
NR1144--MA0463.1.Bcl6	chr4	123287928	123287941	-	0.000	0.000	Merged-chr4-123287942-8
NR1265--MA0463.1.Bcl6	chr5	125408980	125408993	+	0.000	0.000	Merged-chr5-125409067-24
NR61--MA0731.1.BCL6B	chr1	106395688	106395704	+	0.000	0.000	Merged-chr1-106395596-30
NR1618--MA0731.1.BCL6B	chr9	62555688	62555704	+	0.000	0.000	Merged-chr9-62555590-11
NR1019--MA0463.1.Bcl6	chr3	104771490	104771503	+	0.000	0.000	Merged-chr3-104771571-48
NR1204--MA0731.1.BCL6B	chr5	31180137	31180153	+	0.000	0.000	Merged-chr5-31180015-78
NR1395--MA0463.1.Bcl6	chr7	5061473	5061486	+	0.000	0.000	Merged-chr7-5061292-3
NR1037--MA0463.1.Bcl6	chr3	129602473	129602486	-	0.000	0.000	Merged-chr3-129602465-51
NR248--MA0463.1.Bcl6	chr11	3931994	3932007	+	0.000	0.000	Merged-chr11-3931934-36
NR154--MA0463.1.Bcl6	chr10	16869432	16869445	+	0.000	0.000	Merged-chr10-16869307-2
NR370--MA0731.1.BCL6B	chr12	71897436	71897452	+	0.000	0.000	Merged-chr12-71897525-19
NR1279--MA0463.1.Bcl6	chr5	144040910	144040923	-	0.000	0.000	Merged-chr5-144040932-23
NR1064--MA0463.1.Bcl6	chr3	149349527	149349540	-	0.000	0.000	Merged-chr3-149349511-34
NR1164--MA0731.1.BCL6B	chr4	141546224	141546240	-	0.000	0.000	Merged-chr4-141546344-177
NR951--MA0463.1.Bcl6	chr2	162998608	162998621	-	0.000	0.000	Merged-chr2-162998735-32
NR1557--MA0731.1.BCL6B	chr8	109614729	109614745	-	0.000	0.000	Merged-chr8-109614638-43
NR835--MA0463.1.Bcl6	chr2	18046848	18046861	+	0.000	0.000	Merged-chr2-18046867-13
NR1209--MA0731.1.BCL6B	chr5	53409706	53409722	+	0.000	0.000	Merged-chr5-53409868-39
NR32--MA0731.1.BCL6B	chr1	66279479	66279495	+	0.000	0.000	Merged-chr1-66279555-43
NR186--MA0463.1.Bcl6	chr10	75666785	75666798	-	0.000	0.000	Merged-chr10-75666667-21
NR853--MA0463.1.Bcl6	chr2	36049404	36049417	-	0.000	0.000	Merged-chr2-36049261-79
NR904--MA0731.1.BCL6B	chr2	116942583	116942599	+	0.000	0.000	Merged-chr2-116942591-14
NR885--MA0731.1.BCL6B	chr2	90528282	90528298	+	0.000	0.000	Merged-chr2-90528384-23
NR17--MA0463.1.Bcl6	chr1	40383107	40383120	+	0.000	0.000	Merged-chr1-40383046-56
NR728--MA0463.1.Bcl6	chr17	88042701	88042714	-	0.000	0.000	Merged-chr17-88042729-54
NR1414--MA0463.1.Bcl6	chr7	47113610	47113623	+	0.000	0.000	Merged-chr7-47113657-15
NR1536--MA0731.1.BCL6B	chr8	85060065	85060081	+	0.000	0.000	Merged-chr8-85060180-46
NR625--MA0463.1.Bcl6	chr16	24629348	24629361	+	0.000	0.000	Merged-chr16-24629525-45
NR1526--MA0463.1.Bcl6	chr8	69832490	69832503	+	0.000	0.000	Merged-chr8-69832557-54
NR830--MA0731.1.BCL6B	chr2	11331892	11331908	-	0.000	0.000	Merged-chr2-11331773-28
NR988--MA0463.1.Bcl6	chr3	37753353	37753366	-	0.000	0.000	Merged-chr3-37753406-27
NR354--MA0731.1.BCL6B	chr12	25216998	25217014	+	0.000	0.000	Merged-chr12-25216883-29
NR1674--MA0463.1.Bcl6	chr9	121277576	121277589	-	0.000	0.000	Merged-chr9-121277649-80
NR1316--MA0463.1.Bcl6	chr6	54816540	54816553	+	0.000	0.000	Merged-chr6-54816601-6
NR211--MA0731.1.BCL6B	chr10	99127159	99127175	-	0.000	0.000	Merged-chr10-99127099-1
NR1496--MA0731.1.BCL6B	chr7	139648277	139648293	+	0.000	0.000	Merged-chr7-139648313-24
NR321--MA0463.1.Bcl6	chr11	102774135	102774148	+	0.000	0.000	Merged-chr11-102774295-32
NR648--MA0463.1.Bcl6	chr16	52468700	52468713	+	0.000	0.000	Merged-chr16-52468577-24
NR37--MA0731.1.BCL6B	chr1	69498973	69498989	+	0.000	0.000	Merged-chr1-69499196-51
NR1528--MA0731.1.BCL6B	chr8	70897576	70897592	-	0.000	0.000	Merged-chr8-70897674-77
NR545--MA0463.1.Bcl6	chr14	101477926	101477939	-	0.000	0.000	Merged-chr14-101478024-3
NR1366--MA0731.1.BCL6B	chr6	126552060	126552076	-	0.000	0.000	Merged-chr6-126552098-38
NR1352--MA0463.1.Bcl6	chr6	120836044	120836057	+	0.000	0.000	Merged-chr6-120836291-89
NR563--MA0463.1.Bcl6	chr15	12558395	12558408	-	0.000	0.000	Merged-chr15-12558296-9
NR94--MA0463.1.Bcl6	chr1	165780417	165780430	-	0.000	0.000	Merged-chr1-165780595-120
NR1218--MA0463.1.Bcl6	chr5	73241460	73241473	+	0.000	0.000	Merged-chr5-73241580-37
NR429--MA0463.1.Bcl6	chr13	21750310	21750323	-	0.000	0.000	Merged-chr13-21750455-56
NR280--MA0731.1.BCL6B	chr11	54492681	54492697	+	0.000	0.000	Merged-chr11-54492562-47
NR353--MA0463.1.Bcl6	chr12	17717343	17717356	-	0.000	0.000	Merged-chr12-17717287-34
NR293--MA0731.1.BCL6B	chr11	69995661	69995677	+	0.000	0.000	Merged-chr11-69995623-48
NR216--MA0731.1.BCL6B	chr10	105841471	105841487	+	0.000	0.000	Merged-chr10-105841335-60
NR1087--MA0731.1.BCL6B	chr4	34886741	34886757	+	0.000	0.000	Merged-chr4-34886762-57
NR1467--MA0731.1.BCL6B	chr7	112400418	112400434	+	0.000	0.000	Merged-chr7-112400264-32
NR705--MA0731.1.BCL6B	chr17	53587497	53587513	-	0.000	0.000	Merged-chr17-53587589-70
NR810--MA0463.1.Bcl6	chr19	41031105	41031118	+	0.000	0.000	Merged-chr19-41031181-46
NR795--MA0731.1.BCL6B	chr19	18766775	18766791	+	0.000	0.000	Merged-chr19-18766611-24
NR98--MA0731.1.BCL6B	chr1	170993653	170993669	+	0.000	0.000	Merged-chr1-170993660-17
NR273--MA0463.1.Bcl6	chr11	51638254	51638267	-	0.000	0.000	Merged-chr11-51638186-26
NR940--MA0463.1.Bcl6	chr2	151968009	151968022	-	0.000	0.000	Merged-chr2-151967993-15
NR1080--MA0463.1.Bcl6	chr4	11492943	11492956	+	0.000	0.000	Merged-chr4-11492964-72
NR139--MA0463.1.Bcl6	chr1	191480275	191480288	-	0.000	0.000	Merged-chr1-191480137-17
NR851--MA0463.1.Bcl6	chr2	35299561	35299574	+	0.000	0.000	Merged-chr2-35299647-29
NR548--MA0731.1.BCL6B	chr14	103049139	103049155	+	0.000	0.000	Merged-chr14-103048950-60
NR981--MA0463.1.Bcl6	chr3	30968811	30968824	-	0.000	0.000	Merged-chr3-30968967-129
NR520--MA0463.1.Bcl6	chr14	60634739	60634752	+	0.000	0.000	Merged-chr14-60634625-83
NR495--MA0731.1.BCL6B	chr14	14715997	14716013	-	0.000	0.000	Merged-chr14-14716073-16
NR1551--MA0463.1.Bcl6	chr8	107056890	107056903	-	0.000	0.000	Merged-chr8-107056733-66
NR404--MA0463.1.Bcl6	chr12	107993310	107993323	-	0.000	0.000	Merged-chr12-107993325-68
NR1556--MA0463.1.Bcl6	chr8	109614732	109614745	+	0.000	0.000	Merged-chr8-109614638-43
NR758--MA0731.1.BCL6B	chr18	67270120	67270136	-	0.000	0.000	Merged-chr18-67270168-25
NR519--MA0731.1.BCL6B	chr14	57910503	57910519	-	0.000	0.000	Merged-chr14-57910674-41
NR105--MA0731.1.BCL6B	chr1	173437390	173437406	-	0.000	0.000	Merged-chr1-173437499-84
NR230--MA0463.1.Bcl6	chr10	117982728	117982741	+	0.000	0.000	Merged-chr10-117982814-16
NR323--MA0731.1.BCL6B	chr11	102881279	102881295	-	0.000	0.000	Merged-chr11-102881162-74
NR669--MA0463.1.Bcl6	chr16	89938329	89938342	-	0.000	0.000	Merged-chr16-89938532-48
NR1561--MA0731.1.BCL6B	chr8	115276583	115276599	-	0.000	0.000	Merged-chr8-115276533-28
NR1109--MA0463.1.Bcl6	chr4	88550469	88550482	+	0.000	0.000	Merged-chr4-88550447-50
NR1588--MA0463.1.Bcl6	chr9	15004468	15004481	-	0.000	0.000	Merged-chr9-15004523-21
NR1127--MA0463.1.Bcl6	chr4	116651704	116651717	-	0.000	0.000	Merged-chr4-116651530-57
NR244--MA0463.1.Bcl6	chr10	128645848	128645861	-	0.000	0.000	Merged-chr10-128645990-43
NR187--MA0731.1.BCL6B	chr10	75666785	75666801	+	0.000	0.000	Merged-chr10-75666667-21
NR729--MA0731.1.BCL6B	chr17	88209818	88209834	+	0.000	0.000	Merged-chr17-88209741-13
NR1163--MA0463.1.Bcl6	chr4	141546227	141546240	+	0.000	0.000	Merged-chr4-141546344-177
NR1301--MA0731.1.BCL6B	chr6	29272518	29272534	+	0.000	0.000	Merged-chr6-29272695-53
NR137--MA0463.1.Bcl6	chr1	191288962	191288975	-	0.000	0.000	Merged-chr1-191288953-28
NR219--MA0731.1.BCL6B	chr10	110920255	110920271	-	0.000	0.000	Merged-chr10-110920143-70
NR822--MA0463.1.Bcl6	chr19	56756642	56756655	-	0.000	0.000	Merged-chr19-56756635-43
NR285--MA0463.1.Bcl6	chr11	61175326	61175339	+	0.000	0.000	Merged-chr11-61175090-72
NR1261--MA0731.1.BCL6B	chr5	122264605	122264621	+	0.000	0.000	Merged-chr5-122264410-49
NR397--MA0463.1.Bcl6	chr12	99557472	99557485	+	0.000	0.000	Merged-chr12-99557572-3
NR1083--MA0463.1.Bcl6	chr4	21752100	21752113	+	0.000	0.000	Merged-chr4-21752041-18
NR1641--MA0731.1.BCL6B	chr9	95858479	95858495	+	0.000	0.000	Merged-chr9-95858420-14
NR1131--MA0731.1.BCL6B	chr4	117270472	117270488	+	0.000	0.000	Merged-chr4-117270488-26
NR169--MA0463.1.Bcl6	chr10	39402454	39402467	-	0.000	0.000	Merged-chr10-39402648-48
NR854--MA0463.1.Bcl6	chr2	36276734	36276747	+	0.000	0.000	Merged-chr2-36276714-8
NR299--MA0463.1.Bcl6	chr11	76261326	76261339	+	0.000	0.000	Merged-chr11-76261435-35
NR18--MA0463.1.Bcl6	chr1	43538982	43538995	+	0.000	0.000	Merged-chr1-43538951-30
NR1091--MA0731.1.BCL6B	chr4	46689552	46689568	+	0.000	0.000	Merged-chr4-46689596-22
NR644--MA0463.1.Bcl6	chr16	49771762	49771775	-	0.000	0.000	Merged-chr16-49771808-11
NR877--MA0463.1.Bcl6	chr2	78997507	78997520	-	0.000	0.000	Merged-chr2-78997509-22
NR201--MA0463.1.Bcl6	chr10	93126332	93126345	+	0.000	0.000	Merged-chr10-93126298-4
NR1675--MA0463.1.Bcl6	chr9	121671484	121671497	-	0.000	0.000	Merged-chr9-121671485-14
NR259--MA0731.1.BCL6B	chr11	23770237	23770253	+	0.000	0.000	Merged-chr11-23770301-1
NR792--MA0463.1.Bcl6	chr19	14437044	14437057	+	0.000	0.000	Merged-chr19-14437237-41
NR434--MA0463.1.Bcl6	chr13	23757203	23757216	+	0.000	0.000	Merged-chr13-23757090-56
NR1120--MA0463.1.Bcl6	chr4	107006366	107006379	-	0.000	0.000	Merged-chr4-107006366-21
NR452--MA0463.1.Bcl6	chr13	65070065	65070078	+	0.000	0.000	Merged-chr13-65070187-24
NR8--MA0463.1.Bcl6	chr1	34434976	34434989	-	0.000	0.000	Merged-chr1-34434943-38
NR95--MA0463.1.Bcl6	chr1	165828544	165828557	-	0.000	0.000	Merged-chr1-165828679-59
NR1219--MA0463.1.Bcl6	chr5	74284690	74284703	+	0.000	0.000	Merged-chr5-74284749-3
NR582--MA0463.1.Bcl6	chr15	64186940	64186953	+	0.000	0.000	Merged-chr15-64186821-18
NR224--MA0463.1.Bcl6	chr10	117640118	117640131	+	0.000	0.000	Merged-chr10-117640177-35
NR1483--MA0463.1.Bcl6	chr7	130533444	130533457	-	0.000	0.000	Merged-chr7-130533557-34
NR694--MA0463.1.Bcl6	chr17	24414487	24414500	-	0.000	0.000	Merged-chr17-24414569-93
NR1385--MA0463.1.Bcl6	chr6	143868291	143868304	+	0.000	0.000	Merged-chr6-143868417-58
NR1139--MA0463.1.Bcl6	chr4	121628380	121628393	+	0.000	0.000	Merged-chr4-121628407-1
NR1600--MA0463.1.Bcl6	chr9	41105377	41105390	+	0.000	0.000	Merged-chr9-41105401-34
NR1216--MA0731.1.BCL6B	chr5	65867462	65867478	-	0.000	0.000	Merged-chr5-65867573-52
NR811--MA0463.1.Bcl6	chr19	44078437	44078450	+	0.000	0.000	Merged-chr19-44078434-18
NR256--MA0463.1.Bcl6	chr11	17051559	17051572	+	0.000	0.000	Merged-chr11-17051443-1
NR640--MA0731.1.BCL6B	chr16	43625010	43625026	-	0.000	0.000	Merged-chr16-43625129-31
NR1157--MA0463.1.Bcl6	chr4	135963678	135963691	+	0.000	0.000	Merged-chr4-135963723-59
NR162--MA0463.1.Bcl6	chr10	26521073	26521086	-	0.000	0.000	Merged-chr10-26521176-55
