#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR3--MA0731.1.BCL6B	chr1	20740780	20740796	-	0.000	0.000	Merged-chr1-20740658-39
NR1038--MA0463.1.Bcl6	chr6	137455710	137455723	+	0.000	0.000	Merged-chr6-137455836-39
NR676--MA0731.1.BCL6B	chr2	103485213	103485229	-	0.000	0.000	Merged-chr2-103485172-63
NR276--MA0463.1.Bcl6	chr13	12340884	12340897	-	0.000	0.000	Merged-chr13-12340700-65
NR173--MA0463.1.Bcl6	chr11	11820513	11820526	-	0.000	0.000	Merged-chr11-11820623-52
NR294--MA0463.1.Bcl6	chr13	63261323	63261336	+	0.000	0.000	Merged-chr13-63261451-54
NR715--MA0463.1.Bcl6	chr2	181377375	181377388	+	0.000	0.000	Merged-chr2-181377481-47
NR500--MA0463.1.Bcl6	chr17	35673883	35673896	+	0.000	0.000	Merged-chr17-35673774-49
NR733--MA0463.1.Bcl6	chr3	84667413	84667426	-	0.000	0.000	Merged-chr3-84667466-30
NR416--MA0731.1.BCL6B	chr15	93379443	93379459	+	0.000	0.000	Merged-chr15-93379459-27
NR67--MA0731.1.BCL6B	chr1	171114077	171114093	+	0.000	0.000	Merged-chr1-171114011-38
NR525--MA0731.1.BCL6B	chr17	71334349	71334365	+	0.000	0.000	Merged-chr17-71334455-18
NR33--MA0731.1.BCL6B	chr1	85794368	85794384	-	0.000	0.000	Merged-chr1-85794071-131
NR1097--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR881--MA0463.1.Bcl6	chr5	23787890	23787903	+	0.000	0.000	Merged-chr5-23787783-52
NR1014--MA0731.1.BCL6B	chr6	119502188	119502204	+	0.000	0.000	Merged-chr6-119502216-31
NR581--MA0731.1.BCL6B	chr19	8984436	8984452	+	0.000	0.000	Merged-chr19-8984601-50
NR868--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR342--MA0731.1.BCL6B	chr14	55604120	55604136	+	0.000	0.000	Merged-chr14-55604128-61
NR769--MA0731.1.BCL6B	chr3	138223376	138223392	+	0.000	0.000	Merged-chr3-138223166-32
NR783--MA0463.1.Bcl6	chr4	3209888	3209901	+	0.000	0.000	Merged-chr4-3209817-19
NR210--MA0463.1.Bcl6	chr11	77386339	77386352	+	0.000	0.000	Merged-chr11-77386373-55
NR68--MA0463.1.Bcl6	chr1	171939422	171939435	-	0.000	0.000	Merged-chr1-171939454-57
NR573--MA0731.1.BCL6B	chr18	82509328	82509344	-	0.000	0.000	Merged-chr18-82509103-85
NR639--MA0731.1.BCL6B	chr2	35233016	35233032	+	0.000	0.000	Merged-chr2-35233017-25
NR225--MA0731.1.BCL6B	chr11	107473364	107473380	-	0.000	0.000	Merged-chr11-107473465-34
NR748--MA0731.1.BCL6B	chr3	104818059	104818075	+	0.000	0.000	Merged-chr3-104818098-119
NR1228--MA0463.1.Bcl6	chr9	64824823	64824836	+	0.000	0.000	Merged-chr9-64824731-59
NR1013--MA0463.1.Bcl6	chr6	119502188	119502201	-	0.000	0.000	Merged-chr6-119502216-31
NR591--MA0463.1.Bcl6	chr19	23151784	23151797	+	0.000	0.000	Merged-chr19-23151746-23
NR204--MA0731.1.BCL6B	chr11	69073717	69073733	-	0.000	0.000	Merged-chr11-69073525-67
NR185--MA0731.1.BCL6B	chr11	48928314	48928330	+	0.000	0.000	Merged-chr11-48928222-10
NR456--MA0731.1.BCL6B	chr16	52129695	52129711	+	0.000	0.000	Merged-chr16-52129675-51
NR313--MA0731.1.BCL6B	chr13	108191332	108191348	+	0.000	0.000	Merged-chr13-108191419-33
NR117--MA0463.1.Bcl6	chr10	60531571	60531584	-	0.000	0.000	Merged-chr10-60531472-32
NR381--MA0463.1.Bcl6	chr15	36303849	36303862	+	0.000	0.000	Merged-chr15-36303922-78
NR198--MA0731.1.BCL6B	chr11	62507993	62508009	+	0.000	0.000	Merged-chr11-62507903-32
NR435--MA0731.1.BCL6B	chr16	11034623	11034639	+	0.000	0.000	Merged-chr16-11034584-21
NR815--MA0731.1.BCL6B	chr4	62757023	62757039	+	0.000	0.000	Merged-chr4-62756958-63
NR401--MA0731.1.BCL6B	chr15	75704135	75704151	+	0.000	0.000	Merged-chr15-75704194-31
NR382--MA0731.1.BCL6B	chr15	36303846	36303862	-	0.000	0.000	Merged-chr15-36303922-78
NR377--MA0463.1.Bcl6	chr15	25884648	25884661	-	0.000	0.000	Merged-chr15-25884835-36
NR1072--MA0463.1.Bcl6	chr7	45333426	45333439	+	0.000	0.000	Merged-chr7-45333550-67
NR99--MA0731.1.BCL6B	chr10	21158825	21158841	+	0.000	0.000	Merged-chr10-21158926-108
NR950--MA0463.1.Bcl6	chr5	138116873	138116886	+	0.000	0.000	Merged-chr5-138117022-54
NR395--MA0463.1.Bcl6	chr15	66815535	66815548	+	0.000	0.000	Merged-chr15-66815683-20
NR919--MA0463.1.Bcl6	chr5	107953079	107953092	-	0.000	0.000	Merged-chr5-107953037-18
NR1081--MA0463.1.Bcl6	chr7	66180295	66180308	-	0.000	0.000	Merged-chr7-66180398-100
NR937--MA0463.1.Bcl6	chr5	123914992	123915005	+	0.000	0.000	Merged-chr5-123915037-44
NR167--MA0463.1.Bcl6	chr11	4289503	4289516	+	0.000	0.000	Merged-chr11-4289401-53
NR709--MA0463.1.Bcl6	chr2	167505401	167505414	-	0.000	0.000	Merged-chr2-167505349-52
NR870--MA0463.1.Bcl6	chr4	152491506	152491519	+	0.000	0.000	Merged-chr4-152491569-49
NR624--MA0463.1.Bcl6	chr2	18609092	18609105	+	0.000	0.000	Merged-chr2-18609153-119
NR763--MA0463.1.Bcl6	chr3	126403102	126403115	-	0.000	0.000	Merged-chr3-126402941-43
NR257--MA0731.1.BCL6B	chr12	100899314	100899330	-	0.000	0.000	Merged-chr12-100899409-8
NR1100--MA0463.1.Bcl6	chr7	98090357	98090370	-	0.000	0.000	Merged-chr7-98090470-13
NR57--MA0463.1.Bcl6	chr1	153675606	153675619	-	0.000	0.000	Merged-chr1-153675831-16
NR110--MA0463.1.Bcl6	chr10	41984394	41984407	+	0.000	0.000	Merged-chr10-41984389-13
NR580--MA0463.1.Bcl6	chr19	8984436	8984449	-	0.000	0.000	Merged-chr19-8984601-50
NR437--MA0463.1.Bcl6	chr16	18127358	18127371	-	0.000	0.000	Merged-chr16-18127553-42
NR222--MA0463.1.Bcl6	chr11	104581875	104581888	+	0.000	0.000	Merged-chr11-104581782-46
NR183--MA0731.1.BCL6B	chr11	43174465	43174481	+	0.000	0.000	Merged-chr11-43174624-53
NR1201--MA0731.1.BCL6B	chr9	7221396	7221412	-	0.000	0.000	Merged-chr9-7221574-61
NR1007--MA0463.1.Bcl6	chr6	108736369	108736382	-	0.000	0.000	Merged-chr6-108736324-30
NR89--MA0463.1.Bcl6	chr1	193421645	193421658	+	0.000	0.000	Merged-chr1-193421738-60
NR218--MA0463.1.Bcl6	chr11	98497618	98497631	+	0.000	0.000	Merged-chr11-98497586-22
NR337--MA0731.1.BCL6B	chr14	53132635	53132651	+	0.000	0.000	Merged-chr14-53132661-29
NR912--MA0463.1.Bcl6	chr5	100526530	100526543	-	0.000	0.000	Merged-chr5-100526478-48
NR930--MA0463.1.Bcl6	chr5	117107521	117107534	+	0.000	0.000	Merged-chr5-117107665-16
NR908--MA0463.1.Bcl6	chr5	96176567	96176580	-	0.000	0.000	Merged-chr5-96176703-93
NR1031--MA0731.1.BCL6B	chr6	134035630	134035646	+	0.000	0.000	Merged-chr6-134035696-155
NR290--MA0463.1.Bcl6	chr13	37801785	37801798	-	0.000	0.000	Merged-chr13-37801685-58
NR814--MA0463.1.Bcl6	chr4	59682660	59682673	+	0.000	0.000	Merged-chr4-59682801-45
NR832--MA0463.1.Bcl6	chr4	119897624	119897637	+	0.000	0.000	Merged-chr4-119897419-50
NR192--MA0463.1.Bcl6	chr11	57951648	57951661	+	0.000	0.000	Merged-chr11-57951726-64
NR1093--MA0463.1.Bcl6	chr7	80789263	80789276	+	0.000	0.000	Merged-chr7-80789417-43
NR501--MA0463.1.Bcl6	chr17	35861169	35861182	+	0.000	0.000	Merged-chr17-35861437-48
NR828--MA0463.1.Bcl6	chr4	101292089	101292102	+	0.000	0.000	Merged-chr4-101292169-1
NR32--MA0463.1.Bcl6	chr1	85794371	85794384	+	0.000	0.000	Merged-chr1-85794071-131
NR50--MA0463.1.Bcl6	chr1	131010627	131010640	-	0.000	0.000	Merged-chr1-131010715-50
NR958--MA0463.1.Bcl6	chr5	144294987	144295000	+	0.000	0.000	Merged-chr5-144295152-24
NR1241--MA0731.1.BCL6B	chr9	94668742	94668758	-	0.000	0.000	Merged-chr9-94668774-42
NR618--MA0463.1.Bcl6	chr2	5841044	5841057	+	0.000	0.000	Merged-chr2-5840978-13
NR882--MA0463.1.Bcl6	chr5	23844215	23844228	-	0.000	0.000	Merged-chr5-23844143-49
NR524--MA0463.1.Bcl6	chr17	66101675	66101688	+	0.000	0.000	Merged-chr17-66101673-100
NR421--MA0463.1.Bcl6	chr15	94453082	94453095	-	0.000	0.000	Merged-chr15-94453103-20
NR869--MA0463.1.Bcl6	chr4	151141662	151141675	+	0.000	0.000	Merged-chr4-151141740-35
NR560--MA0463.1.Bcl6	chr18	61489723	61489736	+	0.000	0.000	Merged-chr18-61489584-71
NR691--MA0731.1.BCL6B	chr2	130664268	130664284	-	0.000	0.000	Merged-chr2-130664423-57
NR4--MA0463.1.Bcl6	chr1	23399750	23399763	-	0.000	0.000	Merged-chr1-23399724-29
NR1000--MA0463.1.Bcl6	chr6	84617231	84617244	-	0.000	0.000	Merged-chr6-84617241-46
NR1112--MA0463.1.Bcl6	chr7	107664399	107664412	-	0.000	0.000	Merged-chr7-107664561-57
NR26--MA0731.1.BCL6B	chr1	79561122	79561138	-	0.000	0.000	Merged-chr1-79561257-51
NR341--MA0463.1.Bcl6	chr14	55604120	55604133	-	0.000	0.000	Merged-chr14-55604128-61
NR1084--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR789--MA0463.1.Bcl6	chr4	9066621	9066634	+	0.000	0.000	Merged-chr4-9066622-31
NR480--MA0463.1.Bcl6	chr16	95929983	95929996	+	0.000	0.000	Merged-chr16-95929936-27
NR113--MA0463.1.Bcl6	chr10	57743832	57743845	+	0.000	0.000	Merged-chr10-57743822-47
NR96--MA0463.1.Bcl6	chr10	17566167	17566180	-	0.000	0.000	Merged-chr10-17566277-15
NR540--MA0731.1.BCL6B	chr17	87364469	87364485	-	0.000	0.000	Merged-chr17-87364377-17
NR1063--MA0731.1.BCL6B	chr7	25219964	25219980	+	0.000	0.000	Merged-chr7-25219850-78
NR458--MA0463.1.Bcl6	chr16	55822246	55822259	-	0.000	0.000	Merged-chr16-55822144-53
NR118--MA0463.1.Bcl6	chr10	61649220	61649233	+	0.000	0.000	Merged-chr10-61649284-2
NR172--MA0463.1.Bcl6	chr11	11656639	11656652	+	0.000	0.000	Merged-chr11-11656569-9
NR893--MA0731.1.BCL6B	chr5	63768001	63768017	+	0.000	0.000	Merged-chr5-63767981-25
NR1064--MA0463.1.Bcl6	chr7	25780165	25780178	+	0.000	0.000	Merged-chr7-25780138-19
NR1273--MA0731.1.BCL6B	chrX	100494214	100494230	-	0.000	0.000	Merged-chrX-100494288-61
NR611--MA0463.1.Bcl6	chr19	55792889	55792902	+	0.000	0.000	Merged-chr19-55792789-50
NR625--MA0463.1.Bcl6	chr2	18765774	18765787	+	0.000	0.000	Merged-chr2-18765910-35
NR612--MA0731.1.BCL6B	chr19	55792886	55792902	+	0.000	0.000	Merged-chr19-55792789-50
NR58--MA0731.1.BCL6B	chr1	153675606	153675622	+	0.000	0.000	Merged-chr1-153675831-16
NR71--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR1244--MA0731.1.BCL6B	chr9	98425157	98425173	-	0.000	0.000	Merged-chr9-98424940-20
NR894--MA0463.1.Bcl6	chr5	64390091	64390104	+	0.000	0.000	Merged-chr5-64389971-20
NR320--MA0731.1.BCL6B	chr13	112551547	112551563	-	0.000	0.000	Merged-chr13-112551755-26
NR666--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR563--MA0463.1.Bcl6	chr18	65272282	65272295	+	0.000	0.000	Merged-chr18-65272227-29
NR508--MA0731.1.BCL6B	chr17	46073764	46073780	-	0.000	0.000	Merged-chr17-46073947-66
NR1218--MA0463.1.Bcl6	chr9	50527997	50528010	-	0.000	0.000	Merged-chr9-50528064-1
NR1003--MA0463.1.Bcl6	chr6	88757070	88757083	-	0.000	0.000	Merged-chr6-88757111-24
NR796--MA0463.1.Bcl6	chr4	32179889	32179902	-	0.000	0.000	Merged-chr4-32179914-44
NR1124--MA0463.1.Bcl6	chr7	125635678	125635691	-	0.000	0.000	Merged-chr7-125635870-68
NR1272--MA0463.1.Bcl6	chrX	57184979	57184992	-	0.000	0.000	Merged-chrX-57185087-24
NR125--MA0463.1.Bcl6	chr10	74823592	74823605	-	0.000	0.000	Merged-chr10-74823662-27
NR1026--MA0463.1.Bcl6	chr6	129476850	129476863	-	0.000	0.000	Merged-chr6-129476936-30
NR848--MA0731.1.BCL6B	chr4	136031599	136031615	-	0.000	0.000	Merged-chr4-136031447-41
NR237--MA0463.1.Bcl6	chr12	35799388	35799401	-	0.000	0.000	Merged-chr12-35799508-49
NR143--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR1156--MA0463.1.Bcl6	chr8	72216003	72216016	-	0.000	0.000	Merged-chr8-72216019-31
NR1066--MA0731.1.BCL6B	chr7	28277756	28277772	+	0.000	0.000	Merged-chr7-28277834-40
NR5--MA0731.1.BCL6B	chr1	33684865	33684881	-	0.000	0.000	Merged-chr1-33684729-20
NR522--MA0731.1.BCL6B	chr17	65870407	65870423	-	0.000	0.000	Merged-chr17-65870335-22
NR10--MA0463.1.Bcl6	chr1	43880588	43880601	-	0.000	0.000	Merged-chr1-43880599-41
NR157--MA0463.1.Bcl6	chr10	117660123	117660136	-	0.000	0.000	Merged-chr10-117659981-30
NR155--MA0731.1.BCL6B	chr10	111925666	111925682	+	0.000	0.000	Merged-chr10-111925713-30
NR426--MA0731.1.BCL6B	chr15	97963454	97963470	-	0.000	0.000	Merged-chr15-97963529-3
NR535--MA0731.1.BCL6B	chr17	84368827	84368843	-	0.000	0.000	Merged-chr17-84368765-10
NR915--MA0731.1.BCL6B	chr5	105515694	105515710	+	0.000	0.000	Merged-chr5-105515630-23
NR277--MA0731.1.BCL6B	chr13	12521860	12521876	-	0.000	0.000	Merged-chr13-12521905-15
NR405--MA0731.1.BCL6B	chr15	78448054	78448070	+	0.000	0.000	Merged-chr15-78448224-47
NR847--MA0463.1.Bcl6	chr4	136031602	136031615	+	0.000	0.000	Merged-chr4-136031447-41
NR632--MA0463.1.Bcl6	chr2	32057480	32057493	-	0.000	0.000	Merged-chr2-32057507-27
NR753--MA0463.1.Bcl6	chr3	108085486	108085499	-	0.000	0.000	Merged-chr3-108085471-67
NR865--MA0463.1.Bcl6	chr4	149889170	149889183	-	0.000	0.000	Merged-chr4-149889246-22
NR507--MA0463.1.Bcl6	chr17	45384662	45384675	-	0.000	0.000	Merged-chr17-45384721-21
NR779--MA0731.1.BCL6B	chr3	148419638	148419654	-	0.000	0.000	Merged-chr3-148419698-33
NR619--MA0463.1.Bcl6	chr2	11170163	11170176	-	0.000	0.000	Merged-chr2-11170102-28
NR29--MA0463.1.Bcl6	chr1	80765629	80765642	+	0.000	0.000	Merged-chr1-80765744-47
NR637--MA0463.1.Bcl6	chr2	35110234	35110247	+	0.000	0.000	Merged-chr2-35110211-1
NR126--MA0731.1.BCL6B	chr10	74823592	74823608	+	0.000	0.000	Merged-chr10-74823662-27
NR583--MA0731.1.BCL6B	chr19	9993075	9993091	+	0.000	0.000	Merged-chr19-9993156-28
NR596--MA0731.1.BCL6B	chr19	32121114	32121130	+	0.000	0.000	Merged-chr19-32120972-21
NR785--MA0463.1.Bcl6	chr4	6682318	6682331	+	0.000	0.000	Merged-chr4-6682175-50
NR539--MA0463.1.Bcl6	chr17	87364472	87364485	+	0.000	0.000	Merged-chr17-87364377-17
NR1109--MA0463.1.Bcl6	chr7	104400828	104400841	-	0.000	0.000	Merged-chr7-104400949-29
NR607--MA0731.1.BCL6B	chr19	46014671	46014687	+	0.000	0.000	Merged-chr19-46014734-21
NR1127--MA0463.1.Bcl6	chr7	130800943	130800956	+	0.000	0.000	Merged-chr7-130801003-64
NR1248--MA0463.1.Bcl6	chr9	105643038	105643051	+	0.000	0.000	Merged-chr9-105643016-54
NR920--MA0463.1.Bcl6	chr5	110653365	110653378	+	0.000	0.000	Merged-chr5-110653386-72
NR262--MA0463.1.Bcl6	chr12	108494387	108494400	-	0.000	0.000	Merged-chr12-108494516-14
NR495--MA0463.1.Bcl6	chr17	31831308	31831321	+	0.000	0.000	Merged-chr17-31831136-47
NR822--MA0463.1.Bcl6	chr4	95053371	95053384	-	0.000	0.000	Merged-chr4-95053399-2
NR166--MA0731.1.BCL6B	chr11	3193514	3193530	+	0.000	0.000	Merged-chr11-3193402-56
NR689--MA0731.1.BCL6B	chr2	124732779	124732795	-	0.000	0.000	Merged-chr2-124732800-44
NR164--MA0463.1.Bcl6	chr10	130337769	130337782	+	0.000	0.000	Merged-chr10-130337662-26
NR1065--MA0463.1.Bcl6	chr7	27447832	27447845	+	0.000	0.000	Merged-chr7-27447621-80
NR952--MA0463.1.Bcl6	chr5	139303891	139303904	+	0.000	0.000	Merged-chr5-139303910-62
NR818--MA0463.1.Bcl6	chr4	83315713	83315726	+	0.000	0.000	Merged-chr4-83315815-4
NR836--MA0463.1.Bcl6	chr4	122808345	122808358	-	0.000	0.000	Merged-chr4-122808329-35
NR742--MA0463.1.Bcl6	chr3	96576887	96576900	+	0.000	0.000	Merged-chr3-96576802-53
NR626--MA0463.1.Bcl6	chr2	18765846	18765859	+	0.000	0.000	Merged-chr2-18765910-35
NR532--MA0463.1.Bcl6	chr17	79100012	79100025	-	0.000	0.000	Merged-chr17-79100085-51
NR550--MA0463.1.Bcl6	chr18	39017864	39017877	-	0.000	0.000	Merged-chr18-39017881-40
NR792--MA0463.1.Bcl6	chr4	12778303	12778316	+	0.000	0.000	Merged-chr4-12778412-28
NR434--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR1120--MA0463.1.Bcl6	chr7	117394083	117394096	+	0.000	0.000	Merged-chr7-117394201-50
NR340--MA0463.1.Bcl6	chr14	55603985	55603998	+	0.000	0.000	Merged-chr14-55604128-61
NR546--MA0463.1.Bcl6	chr18	36670359	36670372	+	0.000	0.000	Merged-chr18-36670239-51
NR452--MA0463.1.Bcl6	chr16	49854276	49854289	-	0.000	0.000	Merged-chr16-49854418-36
NR1107--MA0463.1.Bcl6	chr7	101896592	101896605	+	0.000	0.000	Merged-chr7-101896554-69
NR318--MA0463.1.Bcl6	chr13	112551550	112551563	+	0.000	0.000	Merged-chr13-112551755-26
NR8--MA0463.1.Bcl6	chr1	37496211	37496224	+	0.000	0.000	Merged-chr1-37496227-52
NR1004--MA0463.1.Bcl6	chr6	97806942	97806955	+	0.000	0.000	Merged-chr6-97807026-80
NR797--MA0463.1.Bcl6	chr4	32288464	32288477	-	0.000	0.000	Merged-chr4-32288230-40
NR224--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR336--MA0463.1.Bcl6	chr14	52304831	52304844	-	0.000	0.000	Merged-chr14-52304982-66
NR448--MA0463.1.Bcl6	chr16	38396471	38396484	+	0.000	0.000	Merged-chr16-38396327-34
NR108--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR569--MA0463.1.Bcl6	chr18	73644851	73644864	-	0.000	0.000	Merged-chr18-73644928-16
NR1040--MA0463.1.Bcl6	chr6	143115346	143115359	-	0.000	0.000	Merged-chr6-143115192-122,Merged-chr6-143115547-2
NR1--MA0731.1.BCL6B	chr1	12991669	12991685	-	0.000	0.000	Merged-chr1-12992026-57
NR770--MA0731.1.BCL6B	chr3	139064354	139064370	+	0.000	0.000	Merged-chr3-139064319-48
NR1184--MA0731.1.BCL6B	chr8	115496170	115496186	+	0.000	0.000	Merged-chr8-115496222-29
NR699--MA0463.1.Bcl6	chr2	144198942	144198955	+	0.000	0.000	Merged-chr2-144198804-26
NR1170--MA0463.1.Bcl6	chr8	91545705	91545718	+	0.000	0.000	Merged-chr8-91545805-43
NR1041--MA0731.1.BCL6B	chr6	143373889	143373905	-	0.000	0.000	Merged-chr6-143373914-47
NR390--MA0463.1.Bcl6	chr15	58655187	58655200	+	0.000	0.000	Merged-chr15-58655104-54
NR911--MA0731.1.BCL6B	chr5	99336699	99336715	-	0.000	0.000	Merged-chr5-99336656-39
NR1157--MA0463.1.Bcl6	chr8	72343924	72343937	-	0.000	0.000	Merged-chr8-72343901-44
NR1054--MA0731.1.BCL6B	chr7	13054842	13054858	+	0.000	0.000	Merged-chr7-13054889-1
NR892--MA0731.1.BCL6B	chr5	62772042	62772058	+	0.000	0.000	Merged-chr5-62772215-28
NR941--MA0463.1.Bcl6	chr5	124907074	124907087	+	0.000	0.000	Merged-chr5-124907107-45
NR1020--MA0731.1.BCL6B	chr6	127446799	127446815	+	0.000	0.000	Merged-chr6-127446764-51
NR180--MA0463.1.Bcl6	chr11	32039801	32039814	-	0.000	0.000	Merged-chr11-32039842-30
NR928--MA0463.1.Bcl6	chr5	114707753	114707766	+	0.000	0.000	Merged-chr5-114707863-50
NR713--MA0463.1.Bcl6	chr2	174675934	174675947	+	0.000	0.000	Merged-chr2-174675833-26
NR176--MA0463.1.Bcl6	chr11	14117620	14117633	+	0.000	0.000	Merged-chr11-14117736-17
NR843--MA0463.1.Bcl6	chr4	132748936	132748949	-	0.000	0.000	Merged-chr4-132748989-25
NR1189--MA0463.1.Bcl6	chr8	123924781	123924794	-	0.000	0.000	Merged-chr8-123924931-30
NR1012--MA0731.1.BCL6B	chr6	117917773	117917789	-	0.000	0.000	Merged-chr6-117917768-1
NR982--MA0463.1.Bcl6	chr6	37046476	37046489	-	0.000	0.000	Merged-chr6-37046555-33
NR521--MA0463.1.Bcl6	chr17	65870410	65870423	+	0.000	0.000	Merged-chr17-65870335-22
NR863--MA0731.1.BCL6B	chr4	147848422	147848438	-	0.000	0.000	Merged-chr4-147848412-69
NR866--MA0463.1.Bcl6	chr4	149889222	149889235	+	0.000	0.000	Merged-chr4-149889246-22
NR978--MA0463.1.Bcl6	chr6	22378840	22378853	-	0.000	0.000	Merged-chr6-22378780-50
NR1243--MA0731.1.BCL6B	chr9	98424811	98424827	+	0.000	0.000	Merged-chr9-98424940-20
NR1212--MA0463.1.Bcl6	chr9	38719882	38719895	+	0.000	0.000	Merged-chr9-38719749-2
NR48--MA0463.1.Bcl6	chr1	127239951	127239964	+	0.000	0.000	Merged-chr1-127240112-40
NR1230--MA0463.1.Bcl6	chr9	69319993	69320006	+	0.000	0.000	Merged-chr9-69320084-71
NR1113--MA0731.1.BCL6B	chr7	107664399	107664415	-	0.000	0.000	Merged-chr7-107664561-57
NR951--MA0731.1.BCL6B	chr5	138264029	138264045	-	0.000	0.000	Merged-chr5-138263904-55
NR1269--MA0731.1.BCL6B	chrX	47998431	47998447	+	0.000	0.000	Merged-chrX-47998612-33
NR6--MA0463.1.Bcl6	chr1	36252998	36253011	+	0.000	0.000	Merged-chr1-36253004-32
NR84--MA0463.1.Bcl6	chr1	189927907	189927920	+	0.000	0.000	Merged-chr1-189927861-32
NR571--MA0463.1.Bcl6	chr18	75740775	75740788	-	0.000	0.000	Merged-chr18-75740758-31
NR213--MA0463.1.Bcl6	chr11	81613221	81613234	+	0.000	0.000	Merged-chr11-81613412-31
NR1011--MA0463.1.Bcl6	chr6	117917776	117917789	+	0.000	0.000	Merged-chr6-117917768-1
NR231--MA0463.1.Bcl6	chr11	114873360	114873373	-	0.000	0.000	Merged-chr11-114873395-35
NR343--MA0463.1.Bcl6	chr14	55743856	55743869	-	0.000	0.000	Merged-chr14-55743949-20
NR834--MA0731.1.BCL6B	chr4	121002575	121002591	-	0.000	0.000	Merged-chr4-121002570-50
NR1262--MA0463.1.Bcl6	chr9	123936671	123936684	-	0.000	0.000	Merged-chr9-123936830-62
NR688--MA0463.1.Bcl6	chr2	124732782	124732795	+	0.000	0.000	Merged-chr2-124732800-44
