#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR173--MA0508.2.PRDM1	chr10	39600634	39600643	-	0.000	0.000	Merged-chr10-39600436-54
NR444--MA0508.2.PRDM1	chr13	75797742	75797751	-	0.000	0.000	Merged-chr13-75797907-63
NR696--MA0508.2.PRDM1	chr17	29606460	29606469	-	0.000	0.000	Merged-chr17-29606605-11
NR282--MA0508.2.PRDM1	chr11	69980689	69980698	+	0.000	0.000	Merged-chr11-69980688-100
NR553--MA0508.2.PRDM1	chr15	28159183	28159192	-	0.000	0.000	Merged-chr15-28159214-52
NR205--MA0508.2.PRDM1	chr10	76802277	76802286	-	0.000	0.000	Merged-chr10-76802342-40
NR186--MA0508.2.PRDM1	chr10	57799699	57799708	+	0.000	0.000	Merged-chr10-57799667-19
NR295--MA0508.2.PRDM1	chr11	94404867	94404876	-	0.000	0.000	Merged-chr11-94404879-28
NR946--MA0508.2.PRDM1	chr2	130630985	130630994	+	0.000	0.000	Merged-chr2-130631063-9
NR199--MA0508.2.PRDM1	chr10	75424716	75424725	+	0.000	0.000	Merged-chr10-75424715-43
NR327--MA0508.2.PRDM1	chr12	8500050	8500059	+	0.000	0.000	Merged-chr12-8499918-111
NR436--MA0508.2.PRDM1	chr13	63112792	63112801	+	0.000	0.000	Merged-chr13-63112828-16
NR816--MA0508.2.PRDM1	chr19	16781168	16781177	+	0.000	0.000	Merged-chr19-16781022-84
NR383--MA0508.2.PRDM1	chr12	113155326	113155335	+	0.000	0.000	Merged-chr12-113155292-10
NR306--MA0508.2.PRDM1	chr11	104667628	104667637	-	0.000	0.000	Merged-chr11-104667644-45
NR319--MA0508.2.PRDM1	chr11	117848785	117848794	+	0.000	0.000	Merged-chr11-117848914-89
NR1510--MA0508.2.PRDM1	chr8	34686660	34686669	-	0.000	0.000	Merged-chr8-34686570-26
NR266--MA0508.2.PRDM1	chr11	46431307	46431316	-	0.000	0.000	Merged-chr11-46431327-26
NR407--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR659--MA0508.2.PRDM1	chr16	87507938	87507947	+	0.000	0.000	Merged-chr16-87507775-34
NR1231--MA0508.2.PRDM1	chr5	72938449	72938458	+	0.000	0.000	Merged-chr5-72938590-38
NR529--MA0508.2.PRDM1	chr14	78685463	78685472	-	0.000	0.000	Merged-chr14-78685455-11
NR638--MA0508.2.PRDM1	chr16	49772880	49772889	-	0.000	0.000	Merged-chr16-49772867-33
NR1462--MA0508.2.PRDM1	chr7	98103403	98103412	+	0.000	0.000	Merged-chr7-98103355-56
NR237--MA0508.2.PRDM1	chr10	117393427	117393436	-	0.000	0.000	Merged-chr10-117393432-68
NR1061--MA0508.2.PRDM1	chr3	123385939	123385948	+	0.000	0.000	Merged-chr3-123385920-64
NR1441--MA0508.2.PRDM1	chr7	66210154	66210163	-	0.000	0.000	Merged-chr7-66210167-22
NR1693--MA0508.2.PRDM1	chrX	100476535	100476544	-	0.000	0.000	Merged-chrX-100476611-55
NR1616--MA0508.2.PRDM1	chr9	57831509	57831518	+	0.000	0.000	Merged-chr9-57831644-49
NR1202--MA0508.2.PRDM1	chr5	20945502	20945511	-	0.000	0.000	Merged-chr5-20945424-56
NR1576--MA0508.2.PRDM1	chr8	128549957	128549966	-	0.000	0.000	Merged-chr8-128549994-56
NR1685--MA0508.2.PRDM1	chrX	36989492	36989501	-	0.000	0.000	Merged-chrX-36989513-70
NR1446--MA0508.2.PRDM1	chr7	74486365	74486374	-	0.000	0.000	Merged-chr7-74486188-34
NR870--MA0508.2.PRDM1	chr2	30464201	30464210	+	0.000	0.000	Merged-chr2-30464187-57
NR1425--MA0508.2.PRDM1	chr7	31028776	31028785	+	0.000	0.000	Merged-chr7-31028766-21
NR43--MA0508.2.PRDM1	chr1	80663965	80663974	-	0.000	0.000	Merged-chr1-80663924-12
NR1709--MA0508.2.PRDM1	chrX	167231346	167231355	+	0.000	0.000	Merged-chrX-167231316-28
NR610--MA0508.2.PRDM1	chr16	16896714	16896723	-	0.000	0.000	Merged-chr16-16896631-55
NR1500--MA0508.2.PRDM1	chr7	135632193	135632202	+	0.000	0.000	Merged-chr7-135632078-25
NR1024--MA0508.2.PRDM1	chr3	84679076	84679085	+	0.000	0.000	Merged-chr3-84679070-45
NR1351--MA0508.2.PRDM1	chr6	97205673	97205682	-	0.000	0.000	Merged-chr6-97205560-61
NR1398--MA0508.2.PRDM1	chr6	143751087	143751096	-	0.000	0.000	Merged-chr6-143751233-79
NR1003--MA0508.2.PRDM1	chr3	51553251	51553260	-	0.000	0.000	Merged-chr3-51553157-56
NR1539--MA0508.2.PRDM1	chr8	94354661	94354670	+	0.000	0.000	Merged-chr8-94354585-34
NR1330--MA0508.2.PRDM1	chr6	67266807	67266816	+	0.000	0.000	Merged-chr6-67267043-98
NR1377--MA0508.2.PRDM1	chr6	125231733	125231742	+	0.000	0.000	Merged-chr6-125231768-97
NR1200--MA0508.2.PRDM1	chr5	20913849	20913858	-	0.000	0.000	Merged-chr5-20913873-26
NR432--MA0508.2.PRDM1	chr13	54209589	54209598	-	0.000	0.000	Merged-chr13-54209586-83
NR270--MA0508.2.PRDM1	chr11	53128858	53128867	+	0.000	0.000	Merged-chr11-53128879-36
NR541--MA0508.2.PRDM1	chr14	121263070	121263079	+	0.000	0.000	Merged-chr14-121262951-12
NR1683--MA0508.2.PRDM1	chrX	9471108	9471117	-	0.000	0.000	Merged-chrX-9470972-36
NR650--MA0508.2.PRDM1	chr16	75617833	75617842	-	0.000	0.000	Merged-chr16-75617911-31
NR302--MA0508.2.PRDM1	chr11	99386273	99386282	-	0.000	0.000	Merged-chr11-99386173-34
NR19--MA0508.2.PRDM1	chr1	40393373	40393382	+	0.000	0.000	Merged-chr1-40393516-44
NR554--MA0508.2.PRDM1	chr15	31117412	31117421	-	0.000	0.000	Merged-chr15-31117559-26
NR825--MA0508.2.PRDM1	chr19	25002790	25002799	+	0.000	0.000	Merged-chr19-25002971-20
NR1173--MA0508.2.PRDM1	chr4	139598954	139598963	+	0.000	0.000	Merged-chr4-139599159-54
NR140--MA0508.2.PRDM1	chr1	189799184	189799193	-	0.000	0.000	Merged-chr1-189799097-29
NR1282--MA0508.2.PRDM1	chr5	143548531	143548540	+	0.000	0.000	Merged-chr5-143548603-67
NR520--MA0508.2.PRDM1	chr14	65806100	65806109	+	0.000	0.000	Merged-chr14-65806099-56
NR772--MA0508.2.PRDM1	chr18	50022688	50022697	+	0.000	0.000	Merged-chr18-50022640-10
NR1457--MA0508.2.PRDM1	chr7	91432021	91432030	+	0.000	0.000	Merged-chr7-91431966-25
NR1566--MA0508.2.PRDM1	chr8	122987330	122987339	+	0.000	0.000	Merged-chr8-122987167-32
NR804--MA0508.2.PRDM1	chr19	5467362	5467371	-	0.000	0.000	Merged-chr19-5467382-16
NR785--MA0508.2.PRDM1	chr18	70522417	70522426	+	0.000	0.000	Merged-chr18-70522488-53
NR1675--MA0508.2.PRDM1	chr9	118731049	118731058	-	0.000	0.000	Merged-chr9-118731153-14
NR1056--MA0508.2.PRDM1	chr3	116424087	116424096	+	0.000	0.000	Merged-chr3-116424067-206
NR1327--MA0508.2.PRDM1	chr6	65662160	65662169	+	0.000	0.000	Merged-chr6-65662238-38
NR88--MA0508.2.PRDM1	chr1	151011218	151011227	+	0.000	0.000	Merged-chr1-151011231-27
NR1022--MA0508.2.PRDM1	chr3	84622122	84622131	+	0.000	0.000	Merged-chr3-84622230-22
NR860--MA0508.2.PRDM1	chr2	13271433	13271442	-	0.000	0.000	Merged-chr2-13271415-60
NR764--MA0508.2.PRDM1	chr18	40308109	40308118	-	0.000	0.000	Merged-chr18-40308184-41
NR1383--MA0508.2.PRDM1	chr6	130031881	130031890	+	0.000	0.000	Merged-chr6-130031811-45
NR350--MA0508.2.PRDM1	chr12	75727468	75727477	+	0.000	0.000	Merged-chr12-75727609-33
NR1253--MA0508.2.PRDM1	chr5	105139661	105139670	-	0.000	0.000	Merged-chr5-105139642-65
NR1048--MA0508.2.PRDM1	chr3	103857576	103857585	+	0.000	0.000	Merged-chr3-103857591-40
NR809--MA0508.2.PRDM1	chr19	11513696	11513705	-	0.000	0.000	Merged-chr19-11513556-25
NR1123--MA0508.2.PRDM1	chr4	59278647	59278656	-	0.000	0.000	Merged-chr4-59278599-46
NR690--MA0508.2.PRDM1	chr17	22424139	22424148	-	0.000	0.000	Merged-chr17-22424161-65
NR485--MA0508.2.PRDM1	chr13	115042838	115042847	+	0.000	0.000	Merged-chr13-115042812-10
NR865--MA0508.2.PRDM1	chr2	24776356	24776365	+	0.000	0.000	Merged-chr2-24776490-30
NR180--MA0508.2.PRDM1	chr10	44368827	44368836	+	0.000	0.000	Merged-chr10-44368737-26
NR517--MA0508.2.PRDM1	chr14	62761108	62761117	+	0.000	0.000	Merged-chr14-62761015-141
NR1136--MA0508.2.PRDM1	chr4	89524847	89524856	-	0.000	0.000	Merged-chr4-89524865-47
NR1388--MA0508.2.PRDM1	chr6	137541344	137541353	-	0.000	0.000	Merged-chr6-137541549-52
NR831--MA0508.2.PRDM1	chr19	34583375	34583384	+	0.000	0.000	Merged-chr19-34583205-74
NR321--MA0508.2.PRDM1	chr11	120631338	120631347	-	0.000	0.000	Merged-chr11-120631318-28
NR1006--MA0508.2.PRDM1	chr3	59120161	59120170	-	0.000	0.000	Merged-chr3-59120352-78
NR573--MA0508.2.PRDM1	chr15	66561049	66561058	+	0.000	0.000	Merged-chr15-66561010-60
NR701--MA0508.2.PRDM1	chr17	33919639	33919648	-	0.000	0.000	Merged-chr17-33919703-60
NR748--MA0508.2.PRDM1	chr18	4921493	4921502	+	0.000	0.000	Merged-chr18-4921642-111
NR172--MA0508.2.PRDM1	chr10	39600359	39600368	+	0.000	0.000	Merged-chr10-39600436-54
NR509--MA0508.2.PRDM1	chr14	52166860	52166869	-	0.000	0.000	Merged-chr14-52166798-25
NR695--MA0508.2.PRDM1	chr17	28080535	28080544	+	0.000	0.000	Merged-chr17-28080670-10
NR1237--MA0508.2.PRDM1	chr5	76951353	76951362	+	0.000	0.000	Merged-chr5-76951369-96
NR204--MA0508.2.PRDM1	chr10	76238051	76238060	-	0.000	0.000	Merged-chr10-76237890-83
NR185--MA0508.2.PRDM1	chr10	57755410	57755419	-	0.000	0.000	Merged-chr10-57755498-21
NR217--MA0508.2.PRDM1	chr10	93938811	93938820	+	0.000	0.000	Merged-chr10-93938916-38
NR531--MA0508.2.PRDM1	chr14	87416438	87416447	-	0.000	0.000	Merged-chr14-87416553-150
NR326--MA0508.2.PRDM1	chr12	4448170	4448179	-	0.000	0.000	Merged-chr12-4448305-29
NR783--MA0508.2.PRDM1	chr18	67449278	67449287	-	0.000	0.000	Merged-chr18-67449102-80
NR435--MA0508.2.PRDM1	chr13	58158250	58158259	-	0.000	0.000	Merged-chr13-58158134-148
NR719--MA0508.2.PRDM1	chr17	57061354	57061363	-	0.000	0.000	Merged-chr17-57061282-9
NR1067--MA0508.2.PRDM1	chr3	130796716	130796725	+	0.000	0.000	Merged-chr3-130796721-21
NR414--MA0508.2.PRDM1	chr13	23761507	23761516	-	0.000	0.000	Merged-chr13-23761314-21
NR209--MA0508.2.PRDM1	chr10	84917552	84917561	-	0.000	0.000	Merged-chr10-84917565-76
NR6--MA0508.2.PRDM1	chr1	20820395	20820404	+	0.000	0.000	Merged-chr1-20820206-62
NR645--MA0508.2.PRDM1	chr16	55734440	55734449	+	0.000	0.000	Merged-chr16-55734220-62
NR278--MA0508.2.PRDM1	chr11	63908573	63908582	-	0.000	0.000	Merged-chr11-63908633-20
NR101--MA0508.2.PRDM1	chr1	156673798	156673807	-	0.000	0.000	Merged-chr1-156673751-1
NR148--MA0508.2.PRDM1	chr1	191834985	191834994	-	0.000	0.000	Merged-chr1-191835035-29
NR419--MA0508.2.PRDM1	chr13	30933190	30933199	-	0.000	0.000	Merged-chr13-30933157-53
NR191--MA0508.2.PRDM1	chr10	62508046	62508055	+	0.000	0.000	Merged-chr10-62508148-1
NR1591--MA0508.2.PRDM1	chr9	32704182	32704191	+	0.000	0.000	Merged-chr9-32704216-31
NR868--MA0508.2.PRDM1	chr2	29054435	29054444	+	0.000	0.000	Merged-chr2-29054435-74
NR183--MA0508.2.PRDM1	chr10	53596852	53596861	-	0.000	0.000	Merged-chr10-53596886-150
NR196--MA0508.2.PRDM1	chr10	67727608	67727617	+	0.000	0.000	Merged-chr10-67727735-22
NR1562--MA0508.2.PRDM1	chr8	122533265	122533274	+	0.000	0.000	Merged-chr8-122533289-14
NR1671--MA0508.2.PRDM1	chr9	116223603	116223612	+	0.000	0.000	Merged-chr9-116223599-38
NR589--MA0508.2.PRDM1	chr15	86228297	86228306	-	0.000	0.000	Merged-chr15-86228439-16
NR1650--MA0508.2.PRDM1	chr9	95120367	95120376	+	0.000	0.000	Merged-chr9-95120288-34
NR297--MA0508.2.PRDM1	chr11	97104325	97104334	+	0.000	0.000	Merged-chr11-97104187-33
NR1031--MA0508.2.PRDM1	chr3	89730749	89730758	-	0.000	0.000	Merged-chr3-89730861-61
NR329--MA0508.2.PRDM1	chr12	11300958	11300967	+	0.000	0.000	Merged-chr12-11300955-23
NR1424--MA0508.2.PRDM1	chr7	30321742	30321751	-	0.000	0.000	Merged-chr7-30321790-4
NR1708--MA0508.2.PRDM1	chrX	167207933	167207942	+	0.000	0.000	Merged-chrX-167207953-22
NR289--MA0508.2.PRDM1	chr11	80666403	80666412	+	0.000	0.000	Merged-chr11-80666360-28
NR146--MA0508.2.PRDM1	chr1	191599403	191599412	+	0.000	0.000	Merged-chr1-191599385-45
NR970--MA0508.2.PRDM1	chr2	157204104	157204113	+	0.000	0.000	Merged-chr2-157204364-118
NR21--MA0508.2.PRDM1	chr1	43562156	43562165	+	0.000	0.000	Merged-chr1-43562031-1
NR1241--MA0508.2.PRDM1	chr5	85772201	85772210	+	0.000	0.000	Merged-chr5-85772293-39
NR268--MA0508.2.PRDM1	chr11	49204074	49204083	-	0.000	0.000	Merged-chr11-49204089-8
NR840--MA0508.2.PRDM1	chr19	41911927	41911936	-	0.000	0.000	Merged-chr19-41912030-67
NR1254--MA0508.2.PRDM1	chr5	105609879	105609888	+	0.000	0.000	Merged-chr5-105609798-27
NR1376--MA0508.2.PRDM1	chr6	124911743	124911752	-	0.000	0.000	Merged-chr6-124911783-36
NR1613--MA0508.2.PRDM1	chr9	56418587	56418596	-	0.000	0.000	Merged-chr9-56418520-156
NR832--MA0508.2.PRDM1	chr19	34607771	34607780	+	0.000	0.000	Merged-chr19-34607589-82
NR1451--MA0508.2.PRDM1	chr7	80232607	80232616	+	0.000	0.000	Merged-chr7-80232686-63
NR1517--MA0508.2.PRDM1	chr8	70806733	70806742	-	0.000	0.000	Merged-chr8-70806772-33
NR1464--MA0508.2.PRDM1	chr7	101341586	101341595	+	0.000	0.000	Merged-chr7-101341598-26
NR82--MA0508.2.PRDM1	chr1	143653899	143653908	+	0.000	0.000	Merged-chr1-143653917-44
NR954--MA0508.2.PRDM1	chr2	145233990	145233999	+	0.000	0.000	Merged-chr2-145234039-59
NR1368--MA0508.2.PRDM1	chr6	118419558	118419567	+	0.000	0.000	Merged-chr6-118419579-69
NR1682--MA0508.2.PRDM1	chrX	7789679	7789688	+	0.000	0.000	Merged-chrX-7789819-46
NR1443--MA0508.2.PRDM1	chr7	72275540	72275549	-	0.000	0.000	Merged-chr7-72275636-59
NR1552--MA0508.2.PRDM1	chr8	115276319	115276328	-	0.000	0.000	Merged-chr8-115276533-28
NR1618--MA0508.2.PRDM1	chr9	57990971	57990980	+	0.000	0.000	Merged-chr9-57990805-40
NR2--MA0508.2.PRDM1	chr1	13382541	13382550	-	0.000	0.000	Merged-chr1-13382643-29
NR1185--MA0508.2.PRDM1	chr4	152138699	152138708	+	0.000	0.000	Merged-chr4-152138737-60
NR803--MA0508.2.PRDM1	chr19	4332933	4332942	+	0.000	0.000	Merged-chr19-4332907-33
NR1674--MA0508.2.PRDM1	chr9	118453825	118453834	-	0.000	0.000	Merged-chr9-118453688-29
NR1068--MA0508.2.PRDM1	chr3	133320093	133320102	+	0.000	0.000	Merged-chr3-133320044-21
NR240--MA0508.2.PRDM1	chr10	118407118	118407127	+	0.000	0.000	Merged-chr10-118407091-36
NR66--MA0508.2.PRDM1	chr1	128103200	128103209	-	0.000	0.000	Merged-chr1-128103135-101
NR872--MA0508.2.PRDM1	chr2	31108417	31108426	-	0.000	0.000	Merged-chr2-31108373-37
NR79--MA0508.2.PRDM1	chr1	139454804	139454813	+	0.000	0.000	Merged-chr1-139454784-71
NR742--MA0508.2.PRDM1	chr17	88042613	88042622	+	0.000	0.000	Merged-chr17-88042729-54
NR994--MA0508.2.PRDM1	chr3	21838229	21838238	+	0.000	0.000	Merged-chr3-21838264-19
NR580--MA0508.2.PRDM1	chr15	76799635	76799644	+	0.000	0.000	Merged-chr15-76799596-17
NR1122--MA0508.2.PRDM1	chr4	59037014	59037023	+	0.000	0.000	Merged-chr4-59036834-36
NR1483--MA0508.2.PRDM1	chr7	114082266	114082275	+	0.000	0.000	Merged-chr7-114082253-23
NR625--MA0508.2.PRDM1	chr16	32130072	32130081	+	0.000	0.000	Merged-chr16-32130229-66
NR877--MA0508.2.PRDM1	chr2	35507149	35507158	+	0.000	0.000	Merged-chr2-35507253-54
NR1082--MA0508.2.PRDM1	chr3	144401458	144401467	-	0.000	0.000	Merged-chr3-144401455-31
NR1148--MA0508.2.PRDM1	chr4	101458550	101458559	+	0.000	0.000	Merged-chr4-101458526-22
NR37--MA0508.2.PRDM1	chr1	66279478	66279487	+	0.000	0.000	Merged-chr1-66279555-43
NR747--MA0508.2.PRDM1	chr18	4375432	4375441	-	0.000	0.000	Merged-chr18-4375655-46
NR965--MA0508.2.PRDM1	chr2	153632750	153632759	+	0.000	0.000	Merged-chr2-153632630-73
NR1379--MA0508.2.PRDM1	chr6	127246038	127246047	+	0.000	0.000	Merged-chr6-127246096-47
NR280--MA0508.2.PRDM1	chr11	66985293	66985302	+	0.000	0.000	Merged-chr11-66985183-54
NR617--MA0508.2.PRDM1	chr16	24641660	24641669	+	0.000	0.000	Merged-chr16-24641606-21
NR455--MA0508.2.PRDM1	chr13	92354948	92354957	+	0.000	0.000	Merged-chr13-92354723-122
NR312--MA0508.2.PRDM1	chr11	108215024	108215033	+	0.000	0.000	Merged-chr11-108215085-33
NR978--MA0508.2.PRDM1	chr2	170024985	170024994	+	0.000	0.000	Merged-chr2-170025063-12
NR1597--MA0508.2.PRDM1	chr9	37552767	37552776	+	0.000	0.000	Merged-chr9-37552724-59
NR1249--MA0508.2.PRDM1	chr5	97055825	97055834	+	0.000	0.000	Merged-chr5-97055881-18
NR801--MA0508.2.PRDM1	chr18	89126657	89126666	+	0.000	0.000	Merged-chr18-89126622-17
NR705--MA0508.2.PRDM1	chr17	35517057	35517066	-	0.000	0.000	Merged-chr17-35516869-65
NR543--MA0508.2.PRDM1	chr14	121934834	121934843	+	0.000	0.000	Merged-chr14-121934636-24
NR1228--MA0508.2.PRDM1	chr5	64959265	64959274	-	0.000	0.000	Merged-chr5-64959516-90
NR718--MA0508.2.PRDM1	chr17	56162285	56162294	+	0.000	0.000	Merged-chr17-56162461-54
NR98--MA0508.2.PRDM1	chr1	155505876	155505885	-	0.000	0.000	Merged-chr1-155505844-22
NR304--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR413--MA0508.2.PRDM1	chr13	22028930	22028939	-	0.000	0.000	Merged-chr13-22029066-52
NR665--MA0508.2.PRDM1	chr16	91685683	91685692	-	0.000	0.000	Merged-chr16-91685700-49
NR936--MA0508.2.PRDM1	chr2	124752086	124752095	-	0.000	0.000	Merged-chr2-124751962-20
NR1079--MA0508.2.PRDM1	chr3	142474450	142474459	-	0.000	0.000	Merged-chr3-142474512-40
NR1188--MA0508.2.PRDM1	chr4	156203111	156203120	+	0.000	0.000	Merged-chr4-156203414-81
NR360--MA0508.2.PRDM1	chr12	82226657	82226666	+	0.000	0.000	Merged-chr12-82226802-5
NR373--MA0508.2.PRDM1	chr12	102877476	102877485	-	0.000	0.000	Merged-chr12-102877557-6
NR230--MA0508.2.PRDM1	chr10	107948235	107948244	+	0.000	0.000	Merged-chr10-107948089-22
NR896--MA0508.2.PRDM1	chr2	65182903	65182912	+	0.000	0.000	Merged-chr2-65182800-62
NR819--MA0508.2.PRDM1	chr19	18766571	18766580	+	0.000	0.000	Merged-chr19-18766611-24
NR386--MA0508.2.PRDM1	chr12	115171922	115171931	-	0.000	0.000	Merged-chr12-115171864-49
NR657--MA0508.2.PRDM1	chr16	84583986	84583995	+	0.000	0.000	Merged-chr16-84584013-98
NR243--MA0508.2.PRDM1	chr10	121427387	121427396	-	0.000	0.000	Merged-chr10-121427344-22
NR514--MA0508.2.PRDM1	chr14	55644464	55644473	+	0.000	0.000	Merged-chr14-55644519-17
NR495--MA0508.2.PRDM1	chr14	18271189	18271198	-	0.000	0.000	Merged-chr14-18271014-66
NR623--MA0508.2.PRDM1	chr16	31234186	31234195	+	0.000	0.000	Merged-chr16-31234137-43
NR147--MA0508.2.PRDM1	chr1	191780578	191780587	+	0.000	0.000	Merged-chr1-191780513-20
NR69--MA0508.2.PRDM1	chr1	131821018	131821027	-	0.000	0.000	Merged-chr1-131821005-30
NR461--MA0508.2.PRDM1	chr13	100201921	100201930	+	0.000	0.000	Merged-chr13-100202015-43
