#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR765--MA0508.2.PRDM1	chr2	31108417	31108426	-	0.000	0.000	Merged-chr2-31108373-37
NR351--MA0508.2.PRDM1	chr12	115171922	115171931	-	0.000	0.000	Merged-chr12-115171864-49
NR68--MA0508.2.PRDM1	chr1	151011218	151011227	+	0.000	0.000	Merged-chr1-151011231-27
NR1288--MA0508.2.PRDM1	chr8	122987330	122987339	+	0.000	0.000	Merged-chr8-122987167-32
NR9--MA0508.2.PRDM1	chr1	38987572	38987581	+	0.000	0.000	Merged-chr1-38987666-67
NR460--MA0508.2.PRDM1	chr14	59341474	59341483	-	0.000	0.000	Merged-chr14-59341391-54
NR731--MA0508.2.PRDM1	chr19	40684278	40684287	+	0.000	0.000	Merged-chr19-40684349-18
NR255--MA0508.2.PRDM1	chr11	82048303	82048312	-	0.000	0.000	Merged-chr11-82048200-23
NR526--MA0508.2.PRDM1	chr15	79690497	79690506	-	0.000	0.000	Merged-chr15-79690621-57
NR983--MA0508.2.PRDM1	chr4	139598954	139598963	+	0.000	0.000	Merged-chr4-139599159-54
NR778--MA0508.2.PRDM1	chr2	57833151	57833160	+	0.000	0.000	Merged-chr2-57833187-31
NR221--MA0508.2.PRDM1	chr11	21149691	21149700	-	0.000	0.000	Merged-chr11-21149709-19
NR744--MA0508.2.PRDM1	chr19	55260853	55260862	+	0.000	0.000	Merged-chr19-55260920-21
NR601--MA0508.2.PRDM1	chr17	12692069	12692078	+	0.000	0.000	Merged-chr17-12692013-52
NR125--MA0508.2.PRDM1	chr10	14042986	14042995	+	0.000	0.000	Merged-chr10-14042980-37
NR1015--MA0508.2.PRDM1	chr5	34514148	34514157	+	0.000	0.000	Merged-chr5-34513990-85
NR648--MA0508.2.PRDM1	chr17	65939993	65940002	-	0.000	0.000	Merged-chr17-65939992-62
NR1267--MA0508.2.PRDM1	chr8	88362331	88362340	+	0.000	0.000	Merged-chr8-88362163-113
NR866--MA0508.2.PRDM1	chr3	84672240	84672249	+	0.000	0.000	Merged-chr3-84672358-8
NR452--MA0508.2.PRDM1	chr14	47105062	47105071	-	0.000	0.000	Merged-chr14-47104934-63
NR247--MA0508.2.PRDM1	chr11	72952796	72952805	+	0.000	0.000	Merged-chr11-72952889-5
NR975--MA0508.2.PRDM1	chr4	134362888	134362897	+	0.000	0.000	Merged-chr4-134362784-33
NR26--MA0508.2.PRDM1	chr1	60070965	60070974	+	0.000	0.000	Merged-chr1-60070874-17
NR561--MA0508.2.PRDM1	chr16	26581729	26581738	-	0.000	0.000	Merged-chr16-26581670-77
NR356--MA0508.2.PRDM1	chr12	117995044	117995053	-	0.000	0.000	Merged-chr12-117995119-48
NR879--MA0508.2.PRDM1	chr3	100969744	100969753	+	0.000	0.000	Merged-chr3-100969599-56
NR431--MA0508.2.PRDM1	chr13	111461449	111461458	-	0.000	0.000	Merged-chr13-111461542-22
NR478--MA0508.2.PRDM1	chr14	76152654	76152663	-	0.000	0.000	Merged-chr14-76152800-92
NR749--MA0508.2.PRDM1	chr2	5714496	5714505	+	0.000	0.000	Merged-chr2-5714351-135
NR606--MA0508.2.PRDM1	chr17	21579695	21579704	-	0.000	0.000	Merged-chr17-21579709-31
NR444--MA0508.2.PRDM1	chr14	32201971	32201980	-	0.000	0.000	Merged-chr14-32201951-64
NR391--MA0508.2.PRDM1	chr13	54209589	54209598	-	0.000	0.000	Merged-chr13-54209586-83
NR1108--MA0508.2.PRDM1	chr6	88957961	88957970	+	0.000	0.000	Merged-chr6-88958094-9
NR199--MA0508.2.PRDM1	chr10	118166243	118166252	+	0.000	0.000	Merged-chr10-118166257-15
NR274--MA0508.2.PRDM1	chr11	100574826	100574835	+	0.000	0.000	Merged-chr11-100574858-115
NR816--MA0508.2.PRDM1	chr2	139628875	139628884	-	0.000	0.000	Merged-chr2-139628868-19
NR178--MA0508.2.PRDM1	chr10	84917552	84917561	-	0.000	0.000	Merged-chr10-84917565-76
NR558--MA0508.2.PRDM1	chr16	20930158	20930167	-	0.000	0.000	Merged-chr16-20930100-26
NR667--MA0508.2.PRDM1	chr18	7702364	7702373	+	0.000	0.000	Merged-chr18-7702213-14
NR938--MA0508.2.PRDM1	chr4	56947143	56947152	-	0.000	0.000	Merged-chr4-56947082-88
NR253--MA0508.2.PRDM1	chr11	79653420	79653429	-	0.000	0.000	Merged-chr11-79653344-69
NR157--MA0508.2.PRDM1	chr10	62508046	62508055	+	0.000	0.000	Merged-chr10-62508148-1
NR808--MA0508.2.PRDM1	chr2	117542987	117542996	+	0.000	0.000	Merged-chr2-117542874-17
NR375--MA0508.2.PRDM1	chr13	22028930	22028939	-	0.000	0.000	Merged-chr13-22029066-52
NR898--MA0508.2.PRDM1	chr3	126693633	126693642	+	0.000	0.000	Merged-chr3-126693413-64
NR388--MA0508.2.PRDM1	chr13	41471645	41471654	+	0.000	0.000	Merged-chr13-41471691-6
NR659--MA0508.2.PRDM1	chr17	87459656	87459665	+	0.000	0.000	Merged-chr17-87459671-41
NR245--MA0508.2.PRDM1	chr11	69671625	69671634	-	0.000	0.000	Merged-chr11-69671722-96
NR768--MA0508.2.PRDM1	chr2	34904947	34904956	+	0.000	0.000	Merged-chr2-34905139-61
NR149--MA0508.2.PRDM1	chr10	52382205	52382214	-	0.000	0.000	Merged-chr10-52382064-99
NR258--MA0508.2.PRDM1	chr11	83662446	83662455	+	0.000	0.000	Merged-chr11-83662452-14
NR638--MA0508.2.PRDM1	chr17	46555998	46556007	+	0.000	0.000	Merged-chr17-46556133-86
NR80--MA0508.2.PRDM1	chr1	161035020	161035029	-	0.000	0.000	Merged-chr1-161035022-99
NR508--MA0508.2.PRDM1	chr15	58171454	58171463	+	0.000	0.000	Merged-chr15-58171434-29
NR1170--MA0508.2.PRDM1	chr7	24373638	24373647	-	0.000	0.000	Merged-chr7-24373607-36
NR1040--MA0508.2.PRDM1	chr5	105110387	105110396	-	0.000	0.000	Merged-chr5-105110402-76
NR1292--MA0508.2.PRDM1	chr8	126852266	126852275	+	0.000	0.000	Merged-chr8-126852398-19
NR1162--MA0508.2.PRDM1	chr6	146391307	146391316	+	0.000	0.000	Merged-chr6-146391315-9
NR1271--MA0508.2.PRDM1	chr8	111769140	111769149	-	0.000	0.000	Merged-chr8-111769335-16
NR1303--MA0508.2.PRDM1	chr9	31130434	31130443	+	0.000	0.000	Merged-chr9-31130629-119
NR870--MA0508.2.PRDM1	chr3	89961607	89961616	+	0.000	0.000	Merged-chr3-89961609-14
NR1284--MA0508.2.PRDM1	chr8	120888099	120888108	+	0.000	0.000	Merged-chr8-120888081-22
NR1250--MA0508.2.PRDM1	chr8	70806733	70806742	-	0.000	0.000	Merged-chr8-70806772-33
NR168--MA0508.2.PRDM1	chr10	75424716	75424725	+	0.000	0.000	Merged-chr10-75424715-43
NR740--MA0508.2.PRDM1	chr19	53216906	53216915	-	0.000	0.000	Merged-chr19-53217094-55
NR1120--MA0508.2.PRDM1	chr6	108165124	108165133	-	0.000	0.000	Merged-chr6-108164965-54
NR610--MA0508.2.PRDM1	chr17	26551377	26551386	+	0.000	0.000	Merged-chr17-26551311-33
NR1276--MA0508.2.PRDM1	chr8	115232602	115232611	+	0.000	0.000	Merged-chr8-115232618-16
NR732--MA0508.2.PRDM1	chr19	41911927	41911936	-	0.000	0.000	Merged-chr19-41912030-67
NR1364--MA0508.2.PRDM1	chrX	103622468	103622477	+	0.000	0.000	Merged-chrX-103622282-68
NR602--MA0508.2.PRDM1	chr17	12916267	12916276	+	0.000	0.000	Merged-chr17-12916324-81
NR1016--MA0508.2.PRDM1	chr5	41768503	41768512	+	0.000	0.000	Merged-chr5-41768605-34
NR854--MA0508.2.PRDM1	chr3	42440332	42440341	+	0.000	0.000	Merged-chr3-42440206-2
NR1330--MA0508.2.PRDM1	chr9	94614117	94614126	-	0.000	0.000	Merged-chr9-94614117-31
NR1377--MA0508.2.PRDM1	chrX	167231346	167231355	+	0.000	0.000	Merged-chrX-167231316-28
NR1343--MA0508.2.PRDM1	chr9	116223603	116223612	+	0.000	0.000	Merged-chr9-116223599-38
NR1138--MA0508.2.PRDM1	chr6	130197815	130197824	+	0.000	0.000	Merged-chr6-130197839-48
NR1247--MA0508.2.PRDM1	chr8	46030337	46030346	-	0.000	0.000	Merged-chr8-46030343-32
NR70--MA0508.2.PRDM1	chr1	151125200	151125209	+	0.000	0.000	Merged-chr1-151125310-30
NR671--MA0508.2.PRDM1	chr18	34759304	34759313	+	0.000	0.000	Merged-chr18-34759316-108
NR703--MA0508.2.PRDM1	chr19	7057696	7057705	-	0.000	0.000	Merged-chr19-7057714-27
NR1051--MA0508.2.PRDM1	chr5	117138704	117138713	+	0.000	0.000	Merged-chr5-117138837-45
NR270--MA0508.2.PRDM1	chr11	97118282	97118291	-	0.000	0.000	Merged-chr11-97118364-8
NR96--MA0508.2.PRDM1	chr1	175564520	175564529	-	0.000	0.000	Merged-chr1-175564566-22
NR825--MA0508.2.PRDM1	chr2	152332441	152332450	-	0.000	0.000	Merged-chr2-152332475-59
NR1173--MA0508.2.PRDM1	chr7	30321742	30321751	-	0.000	0.000	Merged-chr7-30321790-4
NR411--MA0508.2.PRDM1	chr13	92987169	92987178	-	0.000	0.000	Merged-chr13-92986977-41
NR1205--MA0508.2.PRDM1	chr7	104507849	104507858	-	0.000	0.000	Merged-chr7-104507900-57
NR371--MA0508.2.PRDM1	chr13	19272861	19272870	+	0.000	0.000	Merged-chr13-19272899-14
NR1327--MA0508.2.PRDM1	chr9	92266007	92266016	+	0.000	0.000	Merged-chr9-92266025-66
NR88--MA0508.2.PRDM1	chr1	171033702	171033711	-	0.000	0.000	Merged-chr1-171033722-93
NR480--MA0508.2.PRDM1	chr14	77581075	77581084	+	0.000	0.000	Merged-chr14-77581248-1
NR1069--MA0508.2.PRDM1	chr5	149599472	149599481	-	0.000	0.000	Merged-chr5-149599468-27
NR493--MA0508.2.PRDM1	chr15	5143983	5143992	-	0.000	0.000	Merged-chr15-5143962-110
NR621--MA0508.2.PRDM1	chr17	33824544	33824553	+	0.000	0.000	Merged-chr17-33824550-48
NR67--MA0508.2.PRDM1	chr1	150920568	150920577	+	0.000	0.000	Merged-chr1-150920406-9
NR730--MA0508.2.PRDM1	chr19	40545094	40545103	-	0.000	0.000	Merged-chr19-40545079-13
NR525--MA0508.2.PRDM1	chr15	76799635	76799644	+	0.000	0.000	Merged-chr15-76799596-17
NR1001--MA0508.2.PRDM1	chr5	8062924	8062933	+	0.000	0.000	Merged-chr5-8062772-1
NR1253--MA0508.2.PRDM1	chr8	72319112	72319121	+	0.000	0.000	Merged-chr8-72319128-64
NR124--MA0508.2.PRDM1	chr10	12841683	12841692	-	0.000	0.000	Merged-chr10-12841679-31
NR1014--MA0508.2.PRDM1	chr5	32768127	32768136	+	0.000	0.000	Merged-chr5-32768073-31
NR852--MA0508.2.PRDM1	chr3	32438008	32438017	-	0.000	0.000	Merged-chr3-32438051-51
NR233--MA0508.2.PRDM1	chr11	51636452	51636461	-	0.000	0.000	Merged-chr11-51636554-3
NR961--MA0508.2.PRDM1	chr4	118406247	118406256	+	0.000	0.000	Merged-chr4-118406334-12
NR613--MA0508.2.PRDM1	chr17	28523141	28523150	-	0.000	0.000	Merged-chr17-28522997-85
NR1279--MA0508.2.PRDM1	chr8	117305652	117305661	-	0.000	0.000	Merged-chr8-117305515-32
NR769--MA0508.2.PRDM1	chr2	34945668	34945677	-	0.000	0.000	Merged-chr2-34945759-18
NR878--MA0508.2.PRDM1	chr3	100359136	100359145	-	0.000	0.000	Merged-chr3-100359234-42
NR1149--MA0508.2.PRDM1	chr6	140708293	140708302	-	0.000	0.000	Merged-chr6-140708216-59
NR844--MA0508.2.PRDM1	chr3	14533802	14533811	-	0.000	0.000	Merged-chr3-14534014-70
NR225--MA0508.2.PRDM1	chr11	32324609	32324618	-	0.000	0.000	Merged-chr11-32324772-27
NR1096--MA0508.2.PRDM1	chr6	67266807	67266816	+	0.000	0.000	Merged-chr6-67267043-98
NR857--MA0508.2.PRDM1	chr3	55517379	55517388	-	0.000	0.000	Merged-chr3-55517605-60
NR172--MA0508.2.PRDM1	chr10	78396315	78396324	-	0.000	0.000	Merged-chr10-78396427-32
NR695--MA0508.2.PRDM1	chr18	89126657	89126666	+	0.000	0.000	Merged-chr18-89126622-17
NR300--MA0508.2.PRDM1	chr12	15811827	15811836	-	0.000	0.000	Merged-chr12-15811908-21
NR727--MA0508.2.PRDM1	chr19	34846599	34846608	-	0.000	0.000	Merged-chr19-34846685-64
NR294--MA0508.2.PRDM1	chr11	121039431	121039440	-	0.000	0.000	Merged-chr11-121039238-62
NR151--MA0508.2.PRDM1	chr10	57753280	57753289	+	0.000	0.000	Merged-chr10-57753371-62
NR1107--MA0508.2.PRDM1	chr6	87887792	87887801	+	0.000	0.000	Merged-chr6-87887908-55
NR674--MA0508.2.PRDM1	chr18	39282380	39282389	+	0.000	0.000	Merged-chr18-39282313-47
NR260--MA0508.2.PRDM1	chr11	86544930	86544939	-	0.000	0.000	Merged-chr11-86544801-80
NR326--MA0508.2.PRDM1	chr12	79540464	79540473	+	0.000	0.000	Merged-chr12-79540426-22
NR1197--MA0508.2.PRDM1	chr7	88277877	88277886	+	0.000	0.000	Merged-chr7-88277726-133
NR273--MA0508.2.PRDM1	chr11	99386273	99386282	-	0.000	0.000	Merged-chr11-99386173-34
NR1229--MA0508.2.PRDM1	chr7	136176662	136176671	-	0.000	0.000	Merged-chr7-136176593-10
NR177--MA0508.2.PRDM1	chr10	82778359	82778368	+	0.000	0.000	Merged-chr10-82778212-17
NR448--MA0508.2.PRDM1	chr14	41013849	41013858	+	0.000	0.000	Merged-chr14-41013855-53
NR286--MA0508.2.PRDM1	chr11	109480056	109480065	-	0.000	0.000	Merged-chr11-109480065-23
NR395--MA0508.2.PRDM1	chr13	63541612	63541621	+	0.000	0.000	Merged-chr13-63541673-31
NR6--MA0508.2.PRDM1	chr1	20820395	20820404	+	0.000	0.000	Merged-chr1-20820206-62
NR775--MA0508.2.PRDM1	chr2	48333110	48333119	-	0.000	0.000	Merged-chr2-48333008-54
NR361--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR156--MA0508.2.PRDM1	chr10	60156147	60156156	-	0.000	0.000	Merged-chr10-60156095-8
NR265--MA0508.2.PRDM1	chr11	94404867	94404876	-	0.000	0.000	Merged-chr11-94404879-28
NR122--MA0508.2.PRDM1	chr10	10224719	10224728	+	0.000	0.000	Merged-chr10-10224805-34
NR645--MA0508.2.PRDM1	chr17	56269294	56269303	-	0.000	0.000	Merged-chr17-56269390-41
NR169--MA0508.2.PRDM1	chr10	75424737	75424746	+	0.000	0.000	Merged-chr10-75424715-43
NR278--MA0508.2.PRDM1	chr11	105364512	105364521	+	0.000	0.000	Merged-chr11-105364636-18
NR419--MA0508.2.PRDM1	chr13	100201921	100201930	+	0.000	0.000	Merged-chr13-100202015-43
NR191--MA0508.2.PRDM1	chr10	107948235	107948244	+	0.000	0.000	Merged-chr10-107948089-22
NR366--MA0508.2.PRDM1	chr13	12395238	12395247	-	0.000	0.000	Merged-chr13-12395311-75
NR637--MA0508.2.PRDM1	chr17	46144295	46144304	+	0.000	0.000	Merged-chr17-46144105-48
NR475--MA0508.2.PRDM1	chr14	73524812	73524821	+	0.000	0.000	Merged-chr14-73525022-50
NR746--MA0508.2.PRDM1	chr19	58087227	58087236	-	0.000	0.000	Merged-chr19-58087296-13
NR998--MA0508.2.PRDM1	chr4	156203111	156203120	+	0.000	0.000	Merged-chr4-156203414-81
NR379--MA0508.2.PRDM1	chr13	30933184	30933193	-	0.000	0.000	Merged-chr13-30933157-53
NR236--MA0508.2.PRDM1	chr11	53128858	53128867	+	0.000	0.000	Merged-chr11-53128879-36
NR1331--MA0508.2.PRDM1	chr9	95120367	95120376	+	0.000	0.000	Merged-chr9-95120288-34
NR183--MA0508.2.PRDM1	chr10	93160010	93160019	-	0.000	0.000	Merged-chr10-93159973-11
NR215--MA0508.2.PRDM1	chr11	6628130	6628139	+	0.000	0.000	Merged-chr11-6628019-13
NR467--MA0508.2.PRDM1	chr14	66792052	66792061	-	0.000	0.000	Merged-chr14-66791932-41
NR119--MA0508.2.PRDM1	chr10	5194971	5194980	+	0.000	0.000	Merged-chr10-5194873-88
NR576--MA0508.2.PRDM1	chr16	52470507	52470516	+	0.000	0.000	Merged-chr16-52470408-42
NR1310--MA0508.2.PRDM1	chr9	57800566	57800575	+	0.000	0.000	Merged-chr9-57800660-12
NR608--MA0508.2.PRDM1	chr17	24063689	24063698	-	0.000	0.000	Merged-chr17-24063697-12
NR50--MA0508.2.PRDM1	chr1	95605707	95605716	+	0.000	0.000	Merged-chr1-95605725-17
NR188--MA0508.2.PRDM1	chr10	96118272	96118281	-	0.000	0.000	Merged-chr10-96118246-10
NR329--MA0508.2.PRDM1	chr12	84175876	84175885	+	0.000	0.000	Merged-chr12-84175952-55
NR42--MA0508.2.PRDM1	chr1	89108759	89108768	+	0.000	0.000	Merged-chr1-89108793-22
NR289--MA0508.2.PRDM1	chr11	116368302	116368311	-	0.000	0.000	Merged-chr11-116368348-10
NR146--MA0508.2.PRDM1	chr10	44529602	44529611	+	0.000	0.000	Merged-chr10-44529535-56
NR1132--MA0508.2.PRDM1	chr6	125231733	125231742	+	0.000	0.000	Merged-chr6-125231768-97
NR159--MA0508.2.PRDM1	chr10	62544539	62544548	-	0.000	0.000	Merged-chr10-62544557-11
NR840--MA0508.2.PRDM1	chr2	180589440	180589449	+	0.000	0.000	Merged-chr2-180589507-64
NR710--MA0508.2.PRDM1	chr19	10747842	10747851	+	0.000	0.000	Merged-chr19-10747819-69
NR1376--MA0508.2.PRDM1	chrX	167207933	167207942	+	0.000	0.000	Merged-chrX-167207953-22
NR13--MA0508.2.PRDM1	chr1	40393373	40393382	+	0.000	0.000	Merged-chr1-40393516-44
NR1233--MA0508.2.PRDM1	chr7	142435693	142435702	+	0.000	0.000	Merged-chr7-142435660-33
NR1355--MA0508.2.PRDM1	chrX	36989492	36989501	-	0.000	0.000	Merged-chrX-36989513-70
NR1212--MA0508.2.PRDM1	chr7	115351437	115351446	+	0.000	0.000	Merged-chr7-115351433-1
NR702--MA0508.2.PRDM1	chr19	6980057	6980066	+	0.000	0.000	Merged-chr19-6980205-101
NR1116--MA0508.2.PRDM1	chr6	99095795	99095804	-	0.000	0.000	Merged-chr6-99095913-165
NR811--MA0508.2.PRDM1	chr2	128073135	128073144	+	0.000	0.000	Merged-chr2-128073179-40
NR792--MA0508.2.PRDM1	chr2	90487804	90487813	-	0.000	0.000	Merged-chr2-90487735-49
NR1172--MA0508.2.PRDM1	chr7	29991547	29991556	-	0.000	0.000	Merged-chr7-29991563-13
NR410--MA0508.2.PRDM1	chr13	92354948	92354957	+	0.000	0.000	Merged-chr13-92354723-122
NR61--MA0508.2.PRDM1	chr1	128767272	128767281	-	0.000	0.000	Merged-chr1-128767161-51
NR933--MA0508.2.PRDM1	chr4	40279588	40279597	-	0.000	0.000	Merged-chr4-40279458-68
NR1347--MA0508.2.PRDM1	chr9	118453825	118453834	-	0.000	0.000	Merged-chr9-118453688-29
NR2--MA0508.2.PRDM1	chr1	6467278	6467287	-	0.000	0.000	Merged-chr1-6467226-38
NR1042--MA0508.2.PRDM1	chr5	107554483	107554492	+	0.000	0.000	Merged-chr5-107554534-24
NR74--MA0508.2.PRDM1	chr1	155505876	155505885	-	0.000	0.000	Merged-chr1-155505844-22
NR880--MA0508.2.PRDM1	chr3	102738821	102738830	-	0.000	0.000	Merged-chr3-102738606-70
NR1198--MA0508.2.PRDM1	chr7	90074607	90074616	-	0.000	0.000	Merged-chr7-90074700-23
NR1055--MA0508.2.PRDM1	chr5	124050244	124050253	+	0.000	0.000	Merged-chr5-124050362-25
NR750--MA0508.2.PRDM1	chr2	6545732	6545741	+	0.000	0.000	Merged-chr2-6545738-14
NR1068--MA0508.2.PRDM1	chr5	149184615	149184624	-	0.000	0.000	Merged-chr5-149184513-135
NR1305--MA0508.2.PRDM1	chr9	37552767	37552776	+	0.000	0.000	Merged-chr9-37552724-59
NR66--MA0508.2.PRDM1	chr1	139454804	139454813	+	0.000	0.000	Merged-chr1-139454784-71
NR1286--MA0508.2.PRDM1	chr8	122533265	122533274	+	0.000	0.000	Merged-chr8-122533289-14
NR1143--MA0508.2.PRDM1	chr6	134373250	134373259	+	0.000	0.000	Merged-chr6-134373218-23
NR1000--MA0508.2.PRDM1	chr5	3494071	3494080	-	0.000	0.000	Merged-chr5-3493972-3
NR904--MA0508.2.PRDM1	chr3	132927760	132927769	+	0.000	0.000	Merged-chr3-132927951-20
NR1047--MA0508.2.PRDM1	chr5	115013223	115013232	-	0.000	0.000	Merged-chr5-115013221-2
NR471--MA0508.2.PRDM1	chr14	73124064	73124073	+	0.000	0.000	Merged-chr14-73124034-46
NR1013--MA0508.2.PRDM1	chr5	32767903	32767912	+	0.000	0.000	Merged-chr5-32768073-31
NR232--MA0508.2.PRDM1	chr11	51577647	51577656	+	0.000	0.000	Merged-chr11-51577778-26
NR341--MA0508.2.PRDM1	chr12	102725355	102725364	+	0.000	0.000	Merged-chr12-102725313-9
NR1026--MA0508.2.PRDM1	chr5	85772201	85772210	+	0.000	0.000	Merged-chr5-85772293-39
NR58--MA0508.2.PRDM1	chr1	128103200	128103209	-	0.000	0.000	Merged-chr1-128103135-101
NR1135--MA0508.2.PRDM1	chr6	127334526	127334535	+	0.000	0.000	Merged-chr6-127334469-16
NR354--MA0508.2.PRDM1	chr12	115812900	115812909	-	0.000	0.000	Merged-chr12-115813006-23
NR1039--MA0508.2.PRDM1	chr5	105062557	105062566	+	0.000	0.000	Merged-chr5-105062474-83
NR463--MA0508.2.PRDM1	chr14	61648513	61648522	-	0.000	0.000	Merged-chr14-61648687-125
NR734--MA0508.2.PRDM1	chr19	42306426	42306435	+	0.000	0.000	Merged-chr19-42306300-48
NR1082--MA0508.2.PRDM1	chr6	33249105	33249114	+	0.000	0.000	Merged-chr6-33249191-56
NR320--MA0508.2.PRDM1	chr12	69458554	69458563	-	0.000	0.000	Merged-chr12-69458442-59
NR681--MA0508.2.PRDM1	chr18	56620801	56620810	-	0.000	0.000	Merged-chr18-56620960-32
NR171--MA0508.2.PRDM1	chr10	76802277	76802286	-	0.000	0.000	Merged-chr10-76802342-40
NR93--MA0508.2.PRDM1	chr1	172306395	172306404	+	0.000	0.000	Merged-chr1-172306276-26
NR822--MA0508.2.PRDM1	chr2	148689620	148689629	-	0.000	0.000	Merged-chr2-148689712-32
NR869--MA0508.2.PRDM1	chr3	88771850	88771859	+	0.000	0.000	Merged-chr3-88771967-123
NR726--MA0508.2.PRDM1	chr19	34607771	34607780	+	0.000	0.000	Merged-chr19-34607589-82
NR1215--MA0508.2.PRDM1	chr7	119866627	119866636	+	0.000	0.000	Merged-chr7-119866666-5
NR782--MA0508.2.PRDM1	chr2	65182903	65182912	+	0.000	0.000	Merged-chr2-65182800-62
NR848--MA0508.2.PRDM1	chr3	31061378	31061387	-	0.000	0.000	Merged-chr3-31061473-66
NR434--MA0508.2.PRDM1	chr13	115042838	115042847	+	0.000	0.000	Merged-chr13-115042812-10
