#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR2870--MA0002.2.RUNX1	chr15	99644989	99644999	-	0.000	0.000	Merged-chr15-99645060-19
NR2936--MA0002.2.RUNX1	chr16	14088506	14088516	+	0.000	0.000	Merged-chr16-14088440-49
NR5327--MA0002.2.RUNX1	chr4	106939160	106939170	+	0.000	0.000	Merged-chr4-106939018-9
NR1696--MA0002.2.RUNX1	chr12	80816752	80816762	+	0.000	0.000	Merged-chr12-80816609-26
NR6753--MA0002.2.RUNX1	chr7	105554416	105554426	-	0.000	0.000	Merged-chr7-105554530-56
NR5678--MA0511.2.RUNX2	chr5	53258165	53258173	+	0.000	0.000	Merged-chr5-53258264-38
NR7136--MA0684.1.RUNX3	chr8	86708097	86708106	+	0.000	0.000	Merged-chr8-86708082-46
NR1381--MA0511.2.RUNX2	chr11	92904205	92904213	-	0.000	0.000	Merged-chr11-92904387-18
NR7464--MA0002.2.RUNX1	chr9	50966404	50966414	+	0.000	0.000	Merged-chr9-50966454-25
NR5727--MA0684.1.RUNX3	chr5	72636228	72636237	-	0.000	0.000	Merged-chr5-72636293-57
NR5806--MA0511.2.RUNX2	chr5	103856510	103856518	+	0.000	0.000	Merged-chr5-103856392-25
NR3584--MA0511.2.RUNX2	chr18	19483617	19483625	+	0.000	0.000	Merged-chr18-19483716-13
NR3855--MA0511.2.RUNX2	chr19	20390561	20390569	-	0.000	0.000	Merged-chr19-20390603-26
NR5121--MA0511.2.RUNX2	chr4	24569312	24569320	-	0.000	0.000	Merged-chr4-24569297-30
NR7245--MA0684.1.RUNX3	chr8	117772809	117772818	+	0.000	0.000	Merged-chr8-117772652-68
NR1490--MA0511.2.RUNX2	chr11	115589156	115589164	+	0.000	0.000	Merged-chr11-115589146-15
NR5294--MA0684.1.RUNX3	chr4	98040364	98040373	+	0.000	0.000	Merged-chr4-98040330-51
NR7639--MA0002.2.RUNX1	chr9	96583331	96583341	+	0.000	0.000	Merged-chr9-96583315-51
NR920--MA0684.1.RUNX3	chr10	94211874	94211883	-	0.000	0.000	Merged-chr10-94211763-30
NR3014--MA0684.1.RUNX3	chr16	38653654	38653663	+	0.000	0.000	Merged-chr16-38653657-58
NR3071--MA0002.2.RUNX1	chr16	55770518	55770528	+	0.000	0.000	Merged-chr16-55770435-39
NR1063--MA0684.1.RUNX3	chr11	3336011	3336020	+	0.000	0.000	Merged-chr11-3336028-55
NR7324--MA0511.2.RUNX2	chr8	128562901	128562909	-	0.000	0.000	Merged-chr8-128563020-29
NR4563--MA0002.2.RUNX1	chr2	163131035	163131045	-	0.000	0.000	Merged-chr2-163131105-39
NR7768--MA0684.1.RUNX3	chr9	120030616	120030625	-	0.000	0.000	Merged-chr9-120030518-100
NR3471--MA0684.1.RUNX3	chr17	73815028	73815037	-	0.000	0.000	Merged-chr17-73814943-62
NR6971--MA0002.2.RUNX1	chr8	14012787	14012797	+	0.000	0.000	Merged-chr8-14012674-53
NR4420--MA0002.2.RUNX1	chr2	127444501	127444511	-	0.000	0.000	Merged-chr2-127444520-53
NR7625--MA0684.1.RUNX3	chr9	92384628	92384637	-	0.000	0.000	Merged-chr9-92384528-56
NR18--MA0684.1.RUNX3	chr1	13294969	13294978	+	0.000	0.000	Merged-chr1-13295038-43
NR2740--MA0002.2.RUNX1	chr15	66785614	66785624	-	0.000	0.000	Merged-chr15-66785581-20
NR7477--MA0002.2.RUNX1	chr9	55102313	55102323	-	0.000	0.000	Merged-chr9-55102396-26
NR7748--MA0002.2.RUNX1	chr9	118357570	118357580	+	0.000	0.000	Merged-chr9-118357562-26
NR3123--MA0684.1.RUNX3	chr16	78546726	78546735	+	0.000	0.000	Merged-chr16-78546881-68
NR4771--MA0511.2.RUNX2	chr3	86961165	86961173	-	0.000	0.000	Merged-chr3-86961231-31
NR6623--MA0002.2.RUNX1	chr7	65373500	65373510	-	0.000	0.000	Merged-chr7-65373607-20
NR3868--MA0511.2.RUNX2	chr19	21771765	21771773	+	0.000	0.000	Merged-chr19-21771815-24
NR7063--MA0002.2.RUNX1	chr8	67986948	67986958	+	0.000	0.000	Merged-chr8-67986835-44
NR7605--MA0002.2.RUNX1	chr9	87248326	87248336	+	0.000	0.000	Merged-chr9-87248306-23
NR410--MA0684.1.RUNX3	chr1	155476449	155476458	-	0.000	0.000	Merged-chr1-155476472-40
NR7685--MA0511.2.RUNX2	chr9	108792856	108792864	-	0.000	0.000	Merged-chr9-108792822-33
NR3103--MA0002.2.RUNX1	chr16	70365448	70365458	-	0.000	0.000	Merged-chr16-70365429-20
NR804--MA0002.2.RUNX1	chr10	60003191	60003201	+	0.000	0.000	Merged-chr10-60003036-80
NR1218--MA0002.2.RUNX1	chr11	55031376	55031386	-	0.000	0.000	Merged-chr11-55031517-56
NR7734--MA0684.1.RUNX3	chr9	116190063	116190072	+	0.000	0.000	Merged-chr9-116190040-14
NR3084--MA0002.2.RUNX1	chr16	57495696	57495706	+	0.000	0.000	Merged-chr16-57495758-66
NR6289--MA0684.1.RUNX3	chr6	114660167	114660176	-	0.000	0.000	Merged-chr6-114660280-61
NR7066--MA0511.2.RUNX2	chr8	68674301	68674309	+	0.000	0.000	Merged-chr8-68674402-29
NR7337--MA0511.2.RUNX2	chr9	5298620	5298628	-	0.000	0.000	Merged-chr9-5298744-86
NR5386--MA0511.2.RUNX2	chr4	124695933	124695941	-	0.000	0.000	Merged-chr4-124696004-25
NR2773--MA0684.1.RUNX3	chr15	78614724	78614733	-	0.000	0.000	Merged-chr15-78614745-50
NR7115--MA0684.1.RUNX3	chr8	81702250	81702259	+	0.000	0.000	Merged-chr8-81702288-38
NR5435--MA0684.1.RUNX3	chr4	135098599	135098608	-	0.000	0.000	Merged-chr4-135098629-27
NR1426--MA0511.2.RUNX2	chr11	100905108	100905116	+	0.000	0.000	Merged-chr11-100905066-56
NR5558--MA0002.2.RUNX1	chr5	10866668	10866678	-	0.000	0.000	Merged-chr5-10866661-52
NR2852--MA0511.2.RUNX2	chr15	97836699	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR1056--MA0002.2.RUNX1	chr10	130439226	130439236	+	0.000	0.000	Merged-chr10-130439179-24
NR1327--MA0002.2.RUNX1	chr11	79962470	79962480	+	0.000	0.000	Merged-chr11-79962407-53
NR3193--MA0002.2.RUNX1	chr16	96273469	96273479	-	0.000	0.000	Merged-chr16-96273446-72
NR7717--MA0511.2.RUNX2	chr9	115299298	115299306	+	0.000	0.000	Merged-chr9-115299283-20
NR4890--MA0002.2.RUNX1	chr3	115692546	115692556	-	0.000	0.000	Merged-chr3-115692552-34
NR1535--MA0511.2.RUNX2	chr12	8208227	8208235	-	0.000	0.000	Merged-chr12-8208226-52
NR4641--MA0511.2.RUNX2	chr3	9755109	9755117	+	0.000	0.000	Merged-chr3-9755096-55
NR946--MA0684.1.RUNX3	chr10	98786239	98786248	+	0.000	0.000	Merged-chr10-98786079-74
NR5048--MA0002.2.RUNX1	chr3	146764991	146765001	+	0.000	0.000	Merged-chr3-146765113-32
NR1294--MA0684.1.RUNX3	chr11	76993059	76993068	+	0.000	0.000	Merged-chr11-76993098-31
NR7284--MA0511.2.RUNX2	chr8	124242430	124242438	-	0.000	0.000	Merged-chr8-124242348-54
NR5319--MA0002.2.RUNX1	chr4	102675167	102675177	+	0.000	0.000	Merged-chr4-102675232-10
NR7555--MA0511.2.RUNX2	chr9	75805158	75805166	+	0.000	0.000	Merged-chr9-75805166-16
NR7604--MA0684.1.RUNX3	chr9	86625072	86625081	-	0.000	0.000	Merged-chr9-86625059-9
NR5653--MA0684.1.RUNX3	chr5	36722554	36722563	-	0.000	0.000	Merged-chr5-36722614-37
NR5461--MA0511.2.RUNX2	chr4	139242158	139242166	-	0.000	0.000	Merged-chr4-139242159-17
NR926--MA0002.2.RUNX1	chr10	94942950	94942960	-	0.000	0.000	Merged-chr10-94942923-6
NR6331--MA0002.2.RUNX1	chr6	120957517	120957527	+	0.000	0.000	Merged-chr6-120957473-22
NR5256--MA0511.2.RUNX2	chr4	83380613	83380621	+	0.000	0.000	Merged-chr4-83380604-15
NR1230--MA0511.2.RUNX2	chr11	58978066	58978074	-	0.000	0.000	Merged-chr11-58978003-101
NR4717--MA0002.2.RUNX1	chr3	51353462	51353472	+	0.000	0.000	Merged-chr3-51353626-33
NR2495--MA0002.2.RUNX1	chr14	101480705	101480715	-	0.000	0.000	Merged-chr14-101480860-35
NR5157--MA0002.2.RUNX1	chr4	43267166	43267176	+	0.000	0.000	Merged-chr4-43267154-24
NR5428--MA0002.2.RUNX1	chr4	134787144	134787154	+	0.000	0.000	Merged-chr4-134787167-34
NR1674--MA0684.1.RUNX3	chr12	73593511	73593520	+	0.000	0.000	Merged-chr12-73593577-88
NR3162--MA0511.2.RUNX2	chr16	91789929	91789937	+	0.000	0.000	Merged-chr16-91789935-50
NR2500--MA0684.1.RUNX3	chr14	101879179	101879188	+	0.000	0.000	Merged-chr14-101879110-69
NR493--MA0002.2.RUNX1	chr1	168432186	168432196	-	0.000	0.000	Merged-chr1-168432368-41
NR1326--MA0684.1.RUNX3	chr11	79698368	79698377	-	0.000	0.000	Merged-chr11-79698290-25
NR5365--MA0511.2.RUNX2	chr4	120984726	120984734	-	0.000	0.000	Merged-chr4-120984598-23
NR7694--MA0684.1.RUNX3	chr9	110685362	110685371	+	0.000	0.000	Merged-chr9-110685265-77
NR1405--MA0511.2.RUNX2	chr11	98568406	98568414	-	0.000	0.000	Merged-chr11-98568407-8
NR7217--MA0002.2.RUNX1	chr8	111976525	111976535	-	0.000	0.000	Merged-chr8-111976573-47
NR5266--MA0002.2.RUNX1	chr4	88003302	88003312	-	0.000	0.000	Merged-chr4-88003423-46
NR5537--MA0002.2.RUNX1	chr4	156013893	156013903	-	0.000	0.000	Merged-chr4-156013915-55
NR5888--MA0511.2.RUNX2	chr5	120775838	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR3542--MA0511.2.RUNX2	chr17	88484679	88484687	+	0.000	0.000	Merged-chr17-88484456-37
NR67--MA0002.2.RUNX1	chr1	40056295	40056305	+	0.000	0.000	Merged-chr1-40056113-33
NR3115--MA0684.1.RUNX3	chr16	75984026	75984035	-	0.000	0.000	Merged-chr16-75984013-36
NR7154--MA0511.2.RUNX2	chr8	94633720	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR397--MA0002.2.RUNX1	chr1	152369329	152369339	-	0.000	0.000	Merged-chr1-152369531-31
NR3509--MA0002.2.RUNX1	chr17	84226582	84226592	+	0.000	0.000	Merged-chr17-84226544-42
NR939--MA0002.2.RUNX1	chr10	96871722	96871732	+	0.000	0.000	Merged-chr10-96871794-33
NR5269--MA0511.2.RUNX2	chr4	88046626	88046634	+	0.000	0.000	Merged-chr4-88046485-60
NR7598--MA0684.1.RUNX3	chr9	85671751	85671760	-	0.000	0.000	Merged-chr9-85671881-60
NR7055--MA0002.2.RUNX1	chr8	64726328	64726338	-	0.000	0.000	Merged-chr8-64726365-32
NR7326--MA0002.2.RUNX1	chr8	128572468	128572478	+	0.000	0.000	Merged-chr8-128572314-34
NR1687--MA0684.1.RUNX3	chr12	76853982	76853991	-	0.000	0.000	Merged-chr12-76853895-20
NR7011--MA0511.2.RUNX2	chr8	34740486	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR53--MA0684.1.RUNX3	chr1	37473509	37473518	+	0.000	0.000	Merged-chr1-37473461-33
NR7849--MA0002.2.RUNX1	chrX	71622485	71622495	-	0.000	0.000	Merged-chrX-71622436-27
NR925--MA0684.1.RUNX3	chr10	94913232	94913241	+	0.000	0.000	Merged-chr10-94913400-13
NR111--MA0002.2.RUNX1	chr1	53851528	53851538	-	0.000	0.000	Merged-chr1-53851508-65
NR6182--MA0002.2.RUNX1	chr6	82640380	82640390	-	0.000	0.000	Merged-chr6-82640375-11
NR7786--MA0511.2.RUNX2	chr9	123754528	123754536	-	0.000	0.000	Merged-chr9-123754572-46
NR3999--MA0684.1.RUNX3	chr19	57113350	57113359	+	0.000	0.000	Merged-chr19-57113185-31
NR220--MA0002.2.RUNX1	chr1	80855239	80855249	+	0.000	0.000	Merged-chr1-80855392-26
NR7216--MA0684.1.RUNX3	chr8	111644578	111644587	-	0.000	0.000	Merged-chr8-111644525-27
NR4677--MA0002.2.RUNX1	chr3	30876915	30876925	+	0.000	0.000	Merged-chr3-30876888-40
NR2331--MA0002.2.RUNX1	chr14	27384346	27384356	-	0.000	0.000	Merged-chr14-27384235-54
NR2997--MA0002.2.RUNX1	chr16	35905582	35905592	+	0.000	0.000	Merged-chr16-35905598-39
NR1305--MA0684.1.RUNX3	chr11	77630648	77630657	-	0.000	0.000	Merged-chr11-77630549-32
NR809--MA0002.2.RUNX1	chr10	60305254	60305264	-	0.000	0.000	Merged-chr10-60305430-32
NR4411--MA0684.1.RUNX3	chr2	125667281	125667290	+	0.000	0.000	Merged-chr2-125667396-37
NR7197--MA0684.1.RUNX3	chr8	107503103	107503112	-	0.000	0.000	Merged-chr8-107503239-42
NR4263--MA0002.2.RUNX1	chr2	72479185	72479195	+	0.000	0.000	Merged-chr2-72479150-8
NR6770--MA0511.2.RUNX2	chr7	106551481	106551489	+	0.000	0.000	Merged-chr7-106551313-76
NR2583--MA0002.2.RUNX1	chr15	9455443	9455453	+	0.000	0.000	Merged-chr15-9455441-21
NR2854--MA0002.2.RUNX1	chr15	97836697	97836707	+	0.000	0.000	Merged-chr15-97837039-84
NR1779--MA0511.2.RUNX2	chr12	103143007	103143015	-	0.000	0.000	Merged-chr12-103142833-43
NR938--MA0684.1.RUNX3	chr10	96609528	96609537	+	0.000	0.000	Merged-chr10-96609713-52
NR995--MA0002.2.RUNX1	chr10	117721677	117721687	+	0.000	0.000	Merged-chr10-117721632-23
NR4663--MA0684.1.RUNX3	chr3	21884395	21884404	+	0.000	0.000	Merged-chr3-21884458-21
NR5867--MA0511.2.RUNX2	chr5	115085002	115085010	-	0.000	0.000	Merged-chr5-115085067-14
NR7177--MA0002.2.RUNX1	chr8	104790035	104790045	+	0.000	0.000	Merged-chr8-104790118-11
NR2711--MA0002.2.RUNX1	chr15	52928615	52928625	-	0.000	0.000	Merged-chr15-52928656-21
NR46--MA0002.2.RUNX1	chr1	36322009	36322019	+	0.000	0.000	Merged-chr1-36321937-14
NR1414--MA0684.1.RUNX3	chr11	98875538	98875547	-	0.000	0.000	Merged-chr11-98875505-4
NR7404--MA0511.2.RUNX2	chr9	37576668	37576676	+	0.000	0.000	Merged-chr9-37576736-24
NR6052--MA0002.2.RUNX1	chr6	34364971	34364981	-	0.000	0.000	Merged-chr6-34364838-25
NR603--MA0511.2.RUNX2	chr1	192106602	192106610	-	0.000	0.000	Merged-chr1-192106489-61
NR4914--MA0002.2.RUNX1	chr3	121107573	121107583	-	0.000	0.000	Merged-chr3-121107618-36
NR1888--MA0511.2.RUNX2	chr13	5847055	5847063	+	0.000	0.000	Merged-chr13-5847113-25
NR5026--MA0684.1.RUNX3	chr3	144381828	144381837	-	0.000	0.000	Merged-chr3-144381817-2
NR110--MA0684.1.RUNX3	chr1	53784797	53784806	+	0.000	0.000	Merged-chr1-53784836-115
NR7656--MA0511.2.RUNX2	chr9	98616577	98616585	-	0.000	0.000	Merged-chr9-98616546-17
NR6723--MA0684.1.RUNX3	chr7	92420706	92420715	-	0.000	0.000	Merged-chr7-92420666-38
NR504--MA0002.2.RUNX1	chr1	171222657	171222667	+	0.000	0.000	Merged-chr1-171222616-56
NR6575--MA0002.2.RUNX1	chr7	47031437	47031447	-	0.000	0.000	Merged-chr7-47031256-34
NR4895--MA0002.2.RUNX1	chr3	115793771	115793781	+	0.000	0.000	Merged-chr3-115793653-57
NR4500--MA0002.2.RUNX1	chr2	143063121	143063131	+	0.000	0.000	Merged-chr2-143063164-73
NR2344--MA0002.2.RUNX1	chr14	31532103	31532113	+	0.000	0.000	Merged-chr14-31531950-40
NR4851--MA0511.2.RUNX2	chr3	104511766	104511774	+	0.000	0.000	Merged-chr3-104511895-67
NR7037--MA0511.2.RUNX2	chr8	46420600	46420608	+	0.000	0.000	Merged-chr8-46420639-16
NR170--MA0511.2.RUNX2	chr1	66896357	66896365	-	0.000	0.000	Merged-chr1-66896467-67
NR3011--MA0511.2.RUNX2	chr16	38653654	38653662	+	0.000	0.000	Merged-chr16-38653657-58
NR4818--MA0002.2.RUNX1	chr3	97932429	97932439	-	0.000	0.000	Merged-chr3-97932599-159
NR6832--MA0684.1.RUNX3	chr7	123327074	123327083	-	0.000	0.000	Merged-chr7-123327122-14
NR2552--MA0511.2.RUNX2	chr14	121895592	121895600	-	0.000	0.000	Merged-chr14-121895620-31
NR693--MA0511.2.RUNX2	chr10	21448414	21448422	+	0.000	0.000	Merged-chr10-21448348-2
NR2453--MA0002.2.RUNX1	chr14	73510010	73510020	+	0.000	0.000	Merged-chr14-73510077-52
NR6911--MA0511.2.RUNX2	chr7	141637456	141637464	-	0.000	0.000	Merged-chr7-141637525-19
NR808--MA0684.1.RUNX3	chr10	60162575	60162584	-	0.000	0.000	Merged-chr10-60162645-38
NR6270--MA0002.2.RUNX1	chr6	108307228	108307238	+	0.000	0.000	Merged-chr6-108307294-54
NR4533--MA0684.1.RUNX3	chr2	153336330	153336339	-	0.000	0.000	Merged-chr2-153336329-40
NR550--MA0511.2.RUNX2	chr1	180546326	180546334	-	0.000	0.000	Merged-chr1-180546359-32
NR5515--MA0684.1.RUNX3	chr4	150808644	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR7318--MA0002.2.RUNX1	chr8	127968156	127968166	-	0.000	0.000	Merged-chr8-127968270-33
NR3359--MA0684.1.RUNX3	chr17	46074013	46074022	-	0.000	0.000	Merged-chr17-46073947-66
NR451--MA0002.2.RUNX1	chr1	163898545	163898555	-	0.000	0.000	Merged-chr1-163898534-41
NR2932--MA0511.2.RUNX2	chr16	14088468	14088476	-	0.000	0.000	Merged-chr16-14088440-49
NR6793--MA0002.2.RUNX1	chr7	114356567	114356577	+	0.000	0.000	Merged-chr7-114356592-29
NR3372--MA0511.2.RUNX2	chr17	47710165	47710173	-	0.000	0.000	Merged-chr17-47710307-11
NR2833--MA0002.2.RUNX1	chr15	94187722	94187732	-	0.000	0.000	Merged-chr15-94187745-31
NR103--MA0002.2.RUNX1	chr1	52442841	52442851	-	0.000	0.000	Merged-chr1-52442935-12
NR6921--MA0002.2.RUNX1	chr7	143086338	143086348	+	0.000	0.000	Merged-chr7-143086491-26
NR1073--MA0511.2.RUNX2	chr11	4319812	4319820	+	0.000	0.000	Merged-chr11-4319663-56
NR7427--MA0002.2.RUNX1	chr9	42159085	42159095	+	0.000	0.000	Merged-chr9-42158908-46
NR3468--MA0684.1.RUNX3	chr17	73274048	73274057	+	0.000	0.000	Merged-chr17-73273981-22
NR2942--MA0002.2.RUNX1	chr16	17695009	17695019	+	0.000	0.000	Merged-chr16-17695007-34
NR6924--MA0511.2.RUNX2	chr7	143154070	143154078	+	0.000	0.000	Merged-chr7-143154031-30
NR2737--MA0002.2.RUNX1	chr15	64192796	64192806	-	0.000	0.000	Merged-chr15-64192878-29
NR3325--MA0684.1.RUNX3	chr17	35231408	35231417	+	0.000	0.000	Merged-chr17-35231264-33
NR6160--MA0684.1.RUNX3	chr6	67483287	67483296	+	0.000	0.000	Merged-chr6-67483330-21
NR212--MA0002.2.RUNX1	chr1	80418894	80418904	+	0.000	0.000	Merged-chr1-80418874-24
NR878--MA0002.2.RUNX1	chr10	83719013	83719023	+	0.000	0.000	Merged-chr10-83719047-59
NR4480--MA0684.1.RUNX3	chr2	132379729	132379738	+	0.000	0.000	Merged-chr2-132379852-19
NR28--MA0511.2.RUNX2	chr1	21333808	21333816	-	0.000	0.000	Merged-chr1-21333700-62
NR292--MA0511.2.RUNX2	chr1	105443391	105443399	+	0.000	0.000	Merged-chr1-105443622-43
NR3133--MA0511.2.RUNX2	chr16	87642297	87642305	+	0.000	0.000	Merged-chr16-87642367-32
NR2200--MA0684.1.RUNX3	chr13	102895975	102895984	+	0.000	0.000	Merged-chr13-102896052-33
NR5257--MA0684.1.RUNX3	chr4	83380613	83380622	+	0.000	0.000	Merged-chr4-83380604-15
NR1026--MA0684.1.RUNX3	chr10	121429780	121429789	+	0.000	0.000	Merged-chr10-121429882-65
NR735--MA0002.2.RUNX1	chr10	37207075	37207085	+	0.000	0.000	Merged-chr10-37207171-14
NR7016--MA0511.2.RUNX2	chr8	35628487	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR593--MA0684.1.RUNX3	chr1	190875285	190875294	-	0.000	0.000	Merged-chr1-190875350-16
NR3434--MA0684.1.RUNX3	chr17	64827073	64827082	-	0.000	0.000	Merged-chr17-64827066-53
NR3229--MA0684.1.RUNX3	chr17	12205920	12205929	-	0.000	0.000	Merged-chr17-12205812-57
NR321--MA0002.2.RUNX1	chr1	127732966	127732976	+	0.000	0.000	Merged-chr1-127732945-24
NR116--MA0002.2.RUNX1	chr1	54421901	54421911	-	0.000	0.000	Merged-chr1-54421982-33
NR6663--MA0002.2.RUNX1	chr7	75596204	75596214	+	0.000	0.000	Merged-chr7-75596193-49
