#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR5828--MA0684.1.RUNX3	chr5	106677005	106677014	+	0.000	0.000	Merged-chr5-106676986-37
NR5014--MA0002.2.RUNX1	chr3	138909520	138909530	+	0.000	0.000	Merged-chr3-138909500-18
NR1326--MA0684.1.RUNX3	chr11	79698368	79698377	-	0.000	0.000	Merged-chr11-79698290-25
NR1178--MA0002.2.RUNX1	chr11	46462158	46462168	+	0.000	0.000	Merged-chr11-46462115-37
NR1449--MA0002.2.RUNX1	chr11	107693457	107693467	-	0.000	0.000	Merged-chr11-107693539-25
NR1405--MA0511.2.RUNX2	chr11	98568406	98568414	-	0.000	0.000	Merged-chr11-98568407-8
NR7217--MA0002.2.RUNX1	chr8	111976525	111976535	-	0.000	0.000	Merged-chr8-111976573-47
NR5209--MA0684.1.RUNX3	chr4	59204825	59204834	-	0.000	0.000	Merged-chr4-59204829-36
NR5537--MA0002.2.RUNX1	chr4	156013893	156013903	-	0.000	0.000	Merged-chr4-156013915-55
NR7839--MA0511.2.RUNX2	chrX	52760335	52760343	+	0.000	0.000	Merged-chrX-52760494-47
NR6963--MA0002.2.RUNX1	chr8	13663087	13663097	-	0.000	0.000	Merged-chr8-13663197-13
NR5888--MA0511.2.RUNX2	chr5	120775838	120775846	-	0.000	0.000	Merged-chr5-120775735-65
NR3542--MA0511.2.RUNX2	chr17	88484679	88484687	+	0.000	0.000	Merged-chr17-88484456-37
NR3066--MA0511.2.RUNX2	chr16	52064539	52064547	-	0.000	0.000	Merged-chr16-52064719-40
NR2461--MA0002.2.RUNX1	chr14	75068998	75069008	+	0.000	0.000	Merged-chr14-75068888-3
NR67--MA0002.2.RUNX1	chr1	40056295	40056305	+	0.000	0.000	Merged-chr1-40056113-33
NR3115--MA0684.1.RUNX3	chr16	75984026	75984035	-	0.000	0.000	Merged-chr16-75984013-36
NR7154--MA0511.2.RUNX2	chr8	94633720	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR1706--MA0684.1.RUNX3	chr12	85686662	85686671	+	0.000	0.000	Merged-chr12-85686710-55
NR668--MA0002.2.RUNX1	chr10	19171936	19171946	+	0.000	0.000	Merged-chr10-19171994-39
NR3509--MA0002.2.RUNX1	chr17	84226582	84226592	+	0.000	0.000	Merged-chr17-84226544-42
NR939--MA0002.2.RUNX1	chr10	96871722	96871732	+	0.000	0.000	Merged-chr10-96871794-33
NR5269--MA0511.2.RUNX2	chr4	88046626	88046634	+	0.000	0.000	Merged-chr4-88046485-60
NR6615--MA0002.2.RUNX1	chr7	64043159	64043169	-	0.000	0.000	Merged-chr7-64043125-48
NR7598--MA0684.1.RUNX3	chr9	85671751	85671760	-	0.000	0.000	Merged-chr9-85671881-60
NR5523--MA0684.1.RUNX3	chr4	152116071	152116080	+	0.000	0.000	Merged-chr4-152116111-49
NR7326--MA0002.2.RUNX1	chr8	128572468	128572478	+	0.000	0.000	Merged-chr8-128572314-34
NR131--MA0684.1.RUNX3	chr1	59180217	59180226	+	0.000	0.000	Merged-chr1-59180254-19
NR7011--MA0511.2.RUNX2	chr8	34740486	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR5060--MA0511.2.RUNX2	chr3	152443100	152443108	-	0.000	0.000	Merged-chr3-152443080-63
NR53--MA0684.1.RUNX3	chr1	37473509	37473518	+	0.000	0.000	Merged-chr1-37473461-33
NR1100--MA0511.2.RUNX2	chr11	11766269	11766277	+	0.000	0.000	Merged-chr11-11766225-56
NR2841--MA0002.2.RUNX1	chr15	94565194	94565204	+	0.000	0.000	Merged-chr15-94565077-32
NR111--MA0002.2.RUNX1	chr1	53851528	53851538	-	0.000	0.000	Merged-chr1-53851508-65
NR3347--MA0002.2.RUNX1	chr17	44463895	44463905	+	0.000	0.000	Merged-chr17-44463845-28
NR1396--MA0002.2.RUNX1	chr11	97112657	97112667	-	0.000	0.000	Merged-chr11-97112765-38
NR6724--MA0002.2.RUNX1	chr7	92636993	92637003	-	0.000	0.000	Merged-chr7-92637112-64
NR5090--MA0684.1.RUNX3	chr4	3648960	3648969	+	0.000	0.000	Merged-chr4-3649100-36
NR1081--MA0511.2.RUNX2	chr11	5177225	5177233	-	0.000	0.000	Merged-chr11-5177232-57
NR7786--MA0511.2.RUNX2	chr9	123754528	123754536	-	0.000	0.000	Merged-chr9-123754572-46
NR6853--MA0684.1.RUNX3	chr7	127031774	127031783	+	0.000	0.000	Merged-chr7-127031596-19
NR7564--MA0684.1.RUNX3	chr9	77938964	77938973	-	0.000	0.000	Merged-chr9-77938986-43
NR4901--MA0002.2.RUNX1	chr3	115815944	115815954	+	0.000	0.000	Merged-chr3-115815828-66
NR7438--MA0511.2.RUNX2	chr9	44037340	44037348	-	0.000	0.000	Merged-chr9-44037294-17
NR7216--MA0684.1.RUNX3	chr8	111644578	111644587	-	0.000	0.000	Merged-chr8-111644525-27
NR4677--MA0002.2.RUNX1	chr3	30876915	30876925	+	0.000	0.000	Merged-chr3-30876888-40
NR2997--MA0002.2.RUNX1	chr16	35905582	35905592	+	0.000	0.000	Merged-chr16-35905598-39
NR7895--MA0511.2.RUNX2	chrX	142792339	142792347	-	0.000	0.000	Merged-chrX-142792362-24
NR1305--MA0684.1.RUNX3	chr11	77630648	77630657	-	0.000	0.000	Merged-chr11-77630549-32
NR809--MA0002.2.RUNX1	chr10	60305254	60305264	-	0.000	0.000	Merged-chr10-60305430-32
NR4411--MA0684.1.RUNX3	chr2	125667281	125667290	+	0.000	0.000	Merged-chr2-125667396-37
NR4263--MA0002.2.RUNX1	chr2	72479185	72479195	+	0.000	0.000	Merged-chr2-72479150-8
NR2854--MA0002.2.RUNX1	chr15	97836697	97836707	+	0.000	0.000	Merged-chr15-97837039-84
NR938--MA0684.1.RUNX3	chr10	96609528	96609537	+	0.000	0.000	Merged-chr10-96609713-52
NR4663--MA0684.1.RUNX3	chr3	21884395	21884404	+	0.000	0.000	Merged-chr3-21884458-21
NR1014--MA0002.2.RUNX1	chr10	118854769	118854779	+	0.000	0.000	Merged-chr10-118854630-50
NR5867--MA0511.2.RUNX2	chr5	115085002	115085010	-	0.000	0.000	Merged-chr5-115085067-14
NR680--MA0511.2.RUNX2	chr10	19718863	19718871	-	0.000	0.000	Merged-chr10-19718932-45
NR4786--MA0002.2.RUNX1	chr3	90293133	90293143	+	0.000	0.000	Merged-chr3-90293102-68
NR5645--MA0684.1.RUNX3	chr5	35166061	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR1636--MA0511.2.RUNX2	chr12	52830989	52830997	-	0.000	0.000	Merged-chr12-52830906-26
NR2506--MA0002.2.RUNX1	chr14	103088717	103088727	+	0.000	0.000	Merged-chr14-103088795-24
NR7404--MA0511.2.RUNX2	chr9	37576668	37576676	+	0.000	0.000	Merged-chr9-37576736-24
NR3297--MA0511.2.RUNX2	chr17	27997540	27997548	+	0.000	0.000	Merged-chr17-27997387-33
NR4914--MA0002.2.RUNX1	chr3	121107573	121107583	-	0.000	0.000	Merged-chr3-121107618-36
NR1888--MA0511.2.RUNX2	chr13	5847055	5847063	+	0.000	0.000	Merged-chr13-5847113-25
NR5026--MA0684.1.RUNX3	chr3	144381828	144381837	-	0.000	0.000	Merged-chr3-144381817-2
NR7305--MA0002.2.RUNX1	chr8	126832837	126832847	-	0.000	0.000	Merged-chr8-126833007-101
NR5083--MA0002.2.RUNX1	chr3	157572187	157572197	+	0.000	0.000	Merged-chr3-157572162-49
NR110--MA0684.1.RUNX3	chr1	53784797	53784806	+	0.000	0.000	Merged-chr1-53784836-115
NR6723--MA0684.1.RUNX3	chr7	92420706	92420715	-	0.000	0.000	Merged-chr7-92420666-38
NR504--MA0002.2.RUNX1	chr1	171222657	171222667	+	0.000	0.000	Merged-chr1-171222616-56
NR5105--MA0511.2.RUNX2	chr4	10770174	10770182	+	0.000	0.000	Merged-chr4-10770192-53
NR584--MA0511.2.RUNX2	chr1	189085445	189085453	+	0.000	0.000	Merged-chr1-189085418-26
NR4895--MA0002.2.RUNX1	chr3	115793771	115793781	+	0.000	0.000	Merged-chr3-115793653-57
NR4500--MA0002.2.RUNX1	chr2	143063121	143063131	+	0.000	0.000	Merged-chr2-143063164-73
NR2344--MA0002.2.RUNX1	chr14	31532103	31532113	+	0.000	0.000	Merged-chr14-31531950-40
NR4851--MA0511.2.RUNX2	chr3	104511766	104511774	+	0.000	0.000	Merged-chr3-104511895-67
NR3011--MA0511.2.RUNX2	chr16	38653654	38653662	+	0.000	0.000	Merged-chr16-38653657-58
NR4818--MA0002.2.RUNX1	chr3	97932429	97932439	-	0.000	0.000	Merged-chr3-97932599-159
NR2552--MA0511.2.RUNX2	chr14	121895592	121895600	-	0.000	0.000	Merged-chr14-121895620-31
NR2453--MA0002.2.RUNX1	chr14	73510010	73510020	+	0.000	0.000	Merged-chr14-73510077-52
NR6911--MA0511.2.RUNX2	chr7	141637456	141637464	-	0.000	0.000	Merged-chr7-141637525-19
NR2724--MA0002.2.RUNX1	chr15	59374269	59374279	-	0.000	0.000	Merged-chr15-59374324-92
NR6270--MA0002.2.RUNX1	chr6	108307228	108307238	+	0.000	0.000	Merged-chr6-108307294-54
NR4533--MA0684.1.RUNX3	chr2	153336330	153336339	-	0.000	0.000	Merged-chr2-153336329-40
NR1279--MA0002.2.RUNX1	chr11	75154489	75154499	+	0.000	0.000	Merged-chr11-75154404-32
NR4656--MA0002.2.RUNX1	chr3	16227501	16227511	+	0.000	0.000	Merged-chr3-16227487-10
