#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR1579--MA0463.1.Bcl6	chr8	46943697	46943710	+	0.000	0.000	Merged-chr8-46943576-48
NR1736--MA0731.1.BCL6B	chrX	20364486	20364502	+	0.000	0.000	Merged-chrX-20364570-48
NR338--MA0463.1.Bcl6	chr11	118200471	118200484	+	0.000	0.000	Merged-chr11-118200400-19
NR1574--MA0731.1.BCL6B	chr8	34689119	34689135	-	0.000	0.000	Merged-chr8-34689039-1
NR1154--MA0463.1.Bcl6	chr4	88179521	88179534	+	0.000	0.000	Merged-chr4-88179548-21
NR1172--MA0463.1.Bcl6	chr4	101998738	101998751	-	0.000	0.000	Merged-chr4-101998677-38
NR392--MA0463.1.Bcl6	chr12	99407123	99407136	+	0.000	0.000	Merged-chr12-99407209-65
NR1205--MA0731.1.BCL6B	chr4	134714153	134714169	-	0.000	0.000	Merged-chr4-134714108-20
NR1043--MA0731.1.BCL6B	chr3	89266517	89266533	-	0.000	0.000	Merged-chr3-89266655-39
NR1314--MA0731.1.BCL6B	chr5	122288737	122288753	-	0.000	0.000	Merged-chr5-122288620-47
NR1714--MA0463.1.Bcl6	chr9	110458198	110458211	+	0.000	0.000	Merged-chr9-110458141-15
NR947--MA0731.1.BCL6B	chr2	125735759	125735775	-	0.000	0.000	Merged-chr2-125735684-57
NR1611--MA0463.1.Bcl6	chr8	104591472	104591485	-	0.000	0.000	Merged-chr8-104591477-51
NR961--MA0463.1.Bcl6	chr2	132022887	132022900	+	0.000	0.000	Merged-chr2-132022814-33
NR798--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR403--MA0731.1.BCL6B	chr12	104236110	104236126	-	0.000	0.000	Merged-chr12-104236095-61
NR1688--MA0731.1.BCL6B	chr9	79795439	79795455	-	0.000	0.000	Merged-chr9-79795304-37
NR241--MA0731.1.BCL6B	chr10	117677622	117677638	-	0.000	0.000	Merged-chr10-117677545-62
NR827--MA0463.1.Bcl6	chr19	31199619	31199632	+	0.000	0.000	Merged-chr19-31199719-19
NR31--MA0463.1.Bcl6	chr1	85794352	85794365	-	0.000	0.000	Merged-chr1-85794071-131
NR948--MA0463.1.Bcl6	chr2	125859091	125859104	-	0.000	0.000	Merged-chr2-125858986-61
NR1079--MA0463.1.Bcl6	chr3	126403102	126403115	-	0.000	0.000	Merged-chr3-126402941-43
NR220--MA0731.1.BCL6B	chr10	93985650	93985666	+	0.000	0.000	Merged-chr10-93985650-27
NR886--MA0731.1.BCL6B	chr2	49764785	49764801	-	0.000	0.000	Merged-chr2-49764736-24
NR472--MA0731.1.BCL6B	chr13	66905343	66905359	-	0.000	0.000	Merged-chr13-66905214-64
NR538--MA0731.1.BCL6B	chr14	55604120	55604136	+	0.000	0.000	Merged-chr14-55604128-61
NR1157--MA0731.1.BCL6B	chr4	88878617	88878633	-	0.000	0.000	Merged-chr4-88878442-11
NR1518--MA0463.1.Bcl6	chr7	112095204	112095217	+	0.000	0.000	Merged-chr7-112095114-21
NR1428--MA0731.1.BCL6B	chr6	127446799	127446815	+	0.000	0.000	Merged-chr6-127446764-51
NR1424--MA0463.1.Bcl6	chr6	124902079	124902092	-	0.000	0.000	Merged-chr6-124902062-25
NR993--MA0463.1.Bcl6	chr2	164878910	164878923	-	0.000	0.000	Merged-chr2-164878801-14
NR342--MA0731.1.BCL6B	chr12	4436420	4436436	+	0.000	0.000	Merged-chr12-4436328-23
NR1279--MA0731.1.BCL6B	chr5	77285928	77285944	+	0.000	0.000	Merged-chr5-77285904-24
NR407--MA0463.1.Bcl6	chr12	107992791	107992804	-	0.000	0.000	Merged-chr12-107992676-1
NR1460--MA0463.1.Bcl6	chr7	4149615	4149628	-	0.000	0.000	Merged-chr7-4149714-135
NR313--MA0463.1.Bcl6	chr11	101087270	101087283	+	0.000	0.000	Merged-chr11-101087263-56
NR537--MA0463.1.Bcl6	chr14	55604120	55604133	-	0.000	0.000	Merged-chr14-55604128-61
NR1590--MA0463.1.Bcl6	chr8	81341652	81341665	-	0.000	0.000	Merged-chr8-81341830-13
NR68--MA0463.1.Bcl6	chr1	137900526	137900539	-	0.000	0.000	Merged-chr1-137900756-69
NR573--MA0731.1.BCL6B	chr15	5144593	5144609	+	0.000	0.000	Merged-chr15-5144505-4
NR225--MA0731.1.BCL6B	chr10	97712894	97712910	+	0.000	0.000	Merged-chr10-97712811-31
NR461--MA0463.1.Bcl6	chr13	51848928	51848941	-	0.000	0.000	Merged-chr13-51849013-24
NR86--MA0463.1.Bcl6	chr1	156710886	156710899	-	0.000	0.000	Merged-chr1-156710970-33
NR1689--MA0463.1.Bcl6	chr9	80332335	80332348	+	0.000	0.000	Merged-chr9-80332405-28
NR1116--MA0463.1.Bcl6	chr3	153968834	153968847	-	0.000	0.000	Merged-chr3-153968736-17
NR1586--MA0463.1.Bcl6	chr8	71537438	71537451	+	0.000	0.000	Merged-chr8-71537469-55
NR238--MA0731.1.BCL6B	chr10	115184854	115184870	-	0.000	0.000	Merged-chr10-115184922-20
NR1492--MA0463.1.Bcl6	chr7	80583354	80583367	-	0.000	0.000	Merged-chr7-80583398-64
NR900--MA0463.1.Bcl6	chr2	65668550	65668563	-	0.000	0.000	Merged-chr2-65668697-46
NR363--MA0463.1.Bcl6	chr12	55499293	55499306	-	0.000	0.000	Merged-chr12-55499248-31
NR117--MA0463.1.Bcl6	chr1	177457120	177457133	+	0.000	0.000	Merged-chr1-177456987-38
NR1376--MA0463.1.Bcl6	chr6	65615679	65615692	-	0.000	0.000	Merged-chr6-65615875-23
NR1161--MA0463.1.Bcl6	chr4	95053371	95053384	-	0.000	0.000	Merged-chr4-95053399-2
NR905--MA0463.1.Bcl6	chr2	72114344	72114357	-	0.000	0.000	Merged-chr2-72114293-55
NR164--MA0731.1.BCL6B	chr10	19962900	19962916	+	0.000	0.000	Merged-chr10-19962974-43
NR544--MA0731.1.BCL6B	chr14	67877868	67877884	+	0.000	0.000	Merged-chr14-67877957-30
NR557--MA0731.1.BCL6B	chr14	76188255	76188271	+	0.000	0.000	Merged-chr14-76188312-28
NR828--MA0731.1.BCL6B	chr19	31199616	31199632	-	0.000	0.000	Merged-chr19-31199719-19
NR1296--MA0463.1.Bcl6	chr5	107953079	107953092	-	0.000	0.000	Merged-chr5-107953037-18
NR1081--MA0463.1.Bcl6	chr3	126650649	126650662	+	0.000	0.000	Merged-chr3-126650760-81
NR825--MA0463.1.Bcl6	chr19	23151784	23151797	+	0.000	0.000	Merged-chr19-23151746-23
NR610--MA0463.1.Bcl6	chr15	88752086	88752099	-	0.000	0.000	Merged-chr15-88752223-5
NR318--MA0731.1.BCL6B	chr11	106762572	106762588	+	0.000	0.000	Merged-chr11-106762485-69
NR709--MA0463.1.Bcl6	chr17	33865564	33865577	-	0.000	0.000	Merged-chr17-33865585-36
NR973--MA0463.1.Bcl6	chr2	147013882	147013895	-	0.000	0.000	Merged-chr2-147013782-1
NR1198--MA0463.1.Bcl6	chr4	128884559	128884572	-	0.000	0.000	Merged-chr4-128884596-1
NR1301--MA0463.1.Bcl6	chr5	113994100	113994113	-	0.000	0.000	Merged-chr5-113994160-2
NR512--MA0463.1.Bcl6	chr14	21751206	21751219	+	0.000	0.000	Merged-chr14-21751004-106
NR839--MA0463.1.Bcl6	chr19	38746093	38746106	-	0.000	0.000	Merged-chr19-38746267-36
NR660--MA0463.1.Bcl6	chr16	52292678	52292691	+	0.000	0.000	Merged-chr16-52292729-42
NR204--MA0463.1.Bcl6	chr10	82666634	82666647	+	0.000	0.000	Merged-chr10-82666640-30
NR1481--MA0463.1.Bcl6	chr7	49272654	49272667	+	0.000	0.000	Merged-chr7-49272707-39
NR1440--MA0731.1.BCL6B	chr6	137315891	137315907	+	0.000	0.000	Merged-chr6-137315766-1
NR1141--MA0463.1.Bcl6	chr4	63862771	63862784	+	0.000	0.000	Merged-chr4-63862999-40
NR352--MA0463.1.Bcl6	chr12	28834409	28834422	-	0.000	0.000	Merged-chr12-28834463-43
NR119--MA0731.1.BCL6B	chr1	178187462	178187478	+	0.000	0.000	Merged-chr1-178187385-1
NR585--MA0463.1.Bcl6	chr15	42479767	42479780	-	0.000	0.000	Merged-chr15-42479661-25
NR1137--MA0463.1.Bcl6	chr4	59438283	59438296	+	0.000	0.000	Merged-chr4-59438300-38
NR175--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR1710--MA0463.1.Bcl6	chr9	105643038	105643051	+	0.000	0.000	Merged-chr9-105643016-54
NR375--MA0463.1.Bcl6	chr12	77291349	77291362	+	0.000	0.000	Merged-chr12-77291183-18
NR487--MA0463.1.Bcl6	chr13	99781060	99781073	-	0.000	0.000	Merged-chr13-99781144-21
NR459--MA0731.1.BCL6B	chr13	49449501	49449517	+	0.000	0.000	Merged-chr13-49449603-25
NR384--MA0463.1.Bcl6	chr12	86687071	86687084	-	0.000	0.000	Merged-chr12-86687051-28
NR908--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR1697--MA0731.1.BCL6B	chr9	96583493	96583509	-	0.000	0.000	Merged-chr9-96583315-51
NR814--MA0463.1.Bcl6	chr19	5924714	5924727	-	0.000	0.000	Merged-chr19-5924651-59
NR1283--MA0731.1.BCL6B	chr5	92467769	92467785	-	0.000	0.000	Merged-chr5-92467651-16
NR1140--MA0731.1.BCL6B	chr4	63668514	63668530	+	0.000	0.000	Merged-chr4-63668506-36
NR926--MA0463.1.Bcl6	chr2	93199062	93199075	+	0.000	0.000	Merged-chr2-93199242-68
NR1178--MA0463.1.Bcl6	chr4	111415023	111415036	-	0.000	0.000	Merged-chr4-111415155-52
NR1630--MA0463.1.Bcl6	chr8	128506209	128506222	+	0.000	0.000	Merged-chr8-128506100-25
NR604--MA0463.1.Bcl6	chr15	83564507	83564520	-	0.000	0.000	Merged-chr15-83564488-10
NR1093--MA0463.1.Bcl6	chr3	133437174	133437187	-	0.000	0.000	Merged-chr3-133436994-54
NR1532--MA0463.1.Bcl6	chr7	130800943	130800956	+	0.000	0.000	Merged-chr7-130801003-64
NR1493--MA0731.1.BCL6B	chr7	80583354	80583370	+	0.000	0.000	Merged-chr7-80583398-64
NR864--MA0463.1.Bcl6	chr2	11170163	11170176	-	0.000	0.000	Merged-chr2-11170102-28
NR1002--MA0731.1.BCL6B	chr2	170347477	170347493	-	0.000	0.000	Merged-chr2-170347506-9
NR1304--MA0463.1.Bcl6	chr5	115632747	115632760	-	0.000	0.000	Merged-chr5-115632659-2
NR840--MA0731.1.BCL6B	chr19	40300154	40300170	+	0.000	0.000	Merged-chr19-40300210-18
NR1472--MA0731.1.BCL6B	chr7	28277756	28277772	+	0.000	0.000	Merged-chr7-28277834-40
NR1340--MA0463.1.Bcl6	chr5	149427430	149427443	+	0.000	0.000	Merged-chr5-149427432-30
NR1124--MA0731.1.BCL6B	chr4	41723223	41723239	+	0.000	0.000	Merged-chr4-41723185-51
NR1000--MA0463.1.Bcl6	chr2	168159068	168159081	-	0.000	0.000	Merged-chr2-168159188-34
NR1485--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR323--MA0463.1.Bcl6	chr11	109758841	109758854	+	0.000	0.000	Merged-chr11-109758787-36
NR556--MA0463.1.Bcl6	chr14	72822426	72822439	+	0.000	0.000	Merged-chr14-72822179-91
NR1242--MA0463.1.Bcl6	chr5	15463477	15463490	-	0.000	0.000	Merged-chr5-15463395-183
NR1464--MA0731.1.BCL6B	chr7	16012876	16012892	+	0.000	0.000	Merged-chr7-16013066-32
NR1050--MA0731.1.BCL6B	chr3	95135853	95135869	-	0.000	0.000	Merged-chr3-95135773-59
NR82--MA0731.1.BCL6B	chr1	153559668	153559684	-	0.000	0.000	Merged-chr1-153559503-28
NR686--MA0463.1.Bcl6	chr16	95929983	95929996	+	0.000	0.000	Merged-chr16-95929936-27
NR954--MA0731.1.BCL6B	chr2	128429185	128429201	-	0.000	0.000	Merged-chr2-128428948-146
NR1229--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR592--MA0463.1.Bcl6	chr15	62265490	62265503	+	0.000	0.000	Merged-chr15-62265620-25
NR131--MA0463.1.Bcl6	chr1	184277294	184277307	+	0.000	0.000	Merged-chr1-184277240-19
NR458--MA0463.1.Bcl6	chr13	49449501	49449514	-	0.000	0.000	Merged-chr13-49449603-25
NR824--MA0731.1.BCL6B	chr19	21747618	21747634	-	0.000	0.000	Merged-chr19-21747536-25
NR1674--MA0731.1.BCL6B	chr9	67813929	67813945	-	0.000	0.000	Merged-chr9-67813867-45
NR1469--MA0731.1.BCL6B	chr7	25647999	25648015	-	0.000	0.000	Merged-chr7-25647877-43
NR1326--MA0731.1.BCL6B	chr5	140980910	140980926	-	0.000	0.000	Merged-chr5-140980971-7
NR1064--MA0463.1.Bcl6	chr3	106785369	106785382	-	0.000	0.000	Merged-chr3-106785320-62
NR750--MA0731.1.BCL6B	chr17	86301371	86301387	-	0.000	0.000	Merged-chr17-86301226-81
NR1414--MA0731.1.BCL6B	chr6	115677874	115677890	-	0.000	0.000	Merged-chr6-115677836-38
NR32--MA0731.1.BCL6B	chr1	85794368	85794384	-	0.000	0.000	Merged-chr1-85794071-131
NR633--MA0731.1.BCL6B	chr16	11078720	11078736	-	0.000	0.000	Merged-chr16-11078619-14
NR1754--MA0463.1.Bcl6	chrX	113297987	113298000	-	0.000	0.000	Merged-chrX-113298172-75
NR471--MA0731.1.BCL6B	chr13	65176267	65176283	+	0.000	0.000	Merged-chr13-65176353-33
NR1090--MA0731.1.BCL6B	chr3	132858979	132858995	+	0.000	0.000	Merged-chr3-132859011-26
NR1508--MA0463.1.Bcl6	chr7	100448546	100448559	-	0.000	0.000	Merged-chr7-100448653-1
NR484--MA0731.1.BCL6B	chr13	97208356	97208372	-	0.000	0.000	Merged-chr13-97208359-52
NR876--MA0463.1.Bcl6	chr2	34938980	34938993	+	0.000	0.000	Merged-chr2-34938971-69
NR1204--MA0463.1.Bcl6	chr4	133843311	133843324	+	0.000	0.000	Merged-chr4-133843326-54
NR321--MA0463.1.Bcl6	chr11	109671896	109671909	+	0.000	0.000	Merged-chr11-109672054-52
NR1082--MA0731.1.BCL6B	chr3	126650646	126650662	+	0.000	0.000	Merged-chr3-126650760-81
NR1222--MA0463.1.Bcl6	chr4	147848425	147848438	+	0.000	0.000	Merged-chr4-147848412-69
NR1446--MA0463.1.Bcl6	chr6	143115346	143115359	-	0.000	0.000	Merged-chr6-143115192-122,Merged-chr6-143115547-2
NR700--MA0731.1.BCL6B	chr17	23592880	23592896	-	0.000	0.000	Merged-chr17-23592787-37
NR681--MA0731.1.BCL6B	chr16	91374132	91374148	-	0.000	0.000	Merged-chr16-91374174-40
NR1095--MA0731.1.BCL6B	chr3	133437191	133437207	-	0.000	0.000	Merged-chr3-133436994-54
NR1352--MA0463.1.Bcl6	chr6	29271104	29271117	+	0.000	0.000	Merged-chr6-29271103-44
NR111--MA0463.1.Bcl6	chr1	171983255	171983268	+	0.000	0.000	Merged-chr1-171983561-45
NR317--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR581--MA0463.1.Bcl6	chr15	36688500	36688513	+	0.000	0.000	Merged-chr15-36688481-45
NR694--MA0731.1.BCL6B	chr17	12880435	12880451	-	0.000	0.000	Merged-chr17-12880284-23
NR551--MA0731.1.BCL6B	chr14	70076773	70076789	+	0.000	0.000	Merged-chr14-70076912-39
NR978--MA0731.1.BCL6B	chr2	148655090	148655106	+	0.000	0.000	Merged-chr2-148655162-38
NR353--MA0463.1.Bcl6	chr12	33235889	33235902	+	0.000	0.000	Merged-chr12-33235849-22
NR107--MA0463.1.Bcl6	chr1	170632632	170632645	+	0.000	0.000	Merged-chr1-170632592-34
NR371--MA0463.1.Bcl6	chr12	73705267	73705280	-	0.000	0.000	Merged-chr12-73705441-25
NR219--MA0463.1.Bcl6	chr10	93985595	93985608	-	0.000	0.000	Merged-chr10-93985650-27
NR237--MA0463.1.Bcl6	chr10	115184857	115184870	+	0.000	0.000	Merged-chr10-115184922-20
NR1119--MA0731.1.BCL6B	chr4	8691054	8691070	-	0.000	0.000	Merged-chr4-8690646-122
NR1138--MA0463.1.Bcl6	chr4	59682660	59682673	+	0.000	0.000	Merged-chr4-59682801-45
NR143--MA0463.1.Bcl6	chr1	189927907	189927920	+	0.000	0.000	Merged-chr1-189927861-32
NR1156--MA0463.1.Bcl6	chr4	88179562	88179575	-	0.000	0.000	Merged-chr4-88179548-21
NR381--MA0731.1.BCL6B	chr12	84933988	84934004	+	0.000	0.000	Merged-chr12-84934066-14
NR447--MA0731.1.BCL6B	chr13	33001651	33001667	-	0.000	0.000	Merged-chr13-33001523-50
NR833--MA0463.1.Bcl6	chr19	34290522	34290535	+	0.000	0.000	Merged-chr19-34290594-61
NR963--MA0463.1.Bcl6	chr2	132607901	132607914	+	0.000	0.000	Merged-chr2-132607891-50
NR168--MA0731.1.BCL6B	chr10	21099882	21099898	-	0.000	0.000	Merged-chr10-21099717-30
NR15--MA0463.1.Bcl6	chr1	60977868	60977881	-	0.000	0.000	Merged-chr1-60977872-47
NR482--MA0731.1.BCL6B	chr13	91370980	91370996	+	0.000	0.000	Merged-chr13-91370901-101
NR520--MA0463.1.Bcl6	chr14	27392161	27392174	+	0.000	0.000	Merged-chr14-27392084-21
NR309--MA0731.1.BCL6B	chr11	98942644	98942660	+	0.000	0.000	Merged-chr11-98942713-4
NR632--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR1533--MA0463.1.Bcl6	chr7	130812771	130812784	-	0.000	0.000	Merged-chr7-130812664-20
NR623--MA0731.1.BCL6B	chr15	99416572	99416588	-	0.000	0.000	Merged-chr15-99416581-16
NR399--MA0731.1.BCL6B	chr12	102651551	102651567	+	0.000	0.000	Merged-chr12-102651576-1
NR1289--MA0731.1.BCL6B	chr5	97009427	97009443	+	0.000	0.000	Merged-chr5-97009545-38
NR256--MA0731.1.BCL6B	chr10	128176298	128176314	-	0.000	0.000	Merged-chr10-128176519-39
NR977--MA0463.1.Bcl6	chr2	148655090	148655103	-	0.000	0.000	Merged-chr2-148655162-38
NR619--MA0463.1.Bcl6	chr15	96377341	96377354	-	0.000	0.000	Merged-chr15-96377378-14
NR525--MA0463.1.Bcl6	chr14	34674449	34674462	-	0.000	0.000	Merged-chr14-34674583-4
NR637--MA0463.1.Bcl6	chr16	18127358	18127371	-	0.000	0.000	Merged-chr16-18127553-42
NR1681--MA0463.1.Bcl6	chr9	75436158	75436171	-	0.000	0.000	Merged-chr9-75436054-36
NR1159--MA0731.1.BCL6B	chr4	89351187	89351203	+	0.000	0.000	Merged-chr4-89351221-94
NR1323--MA0463.1.Bcl6	chr5	135134247	135134260	+	0.000	0.000	Merged-chr5-135134293-53
NR655--MA0463.1.Bcl6	chr16	45223047	45223060	+	0.000	0.000	Merged-chr16-45223020-10
NR767--MA0463.1.Bcl6	chr18	36726052	36726065	+	0.000	0.000	Merged-chr18-36726027-47
NR409--MA0463.1.Bcl6	chr12	108765905	108765918	+	0.000	0.000	Merged-chr12-108765872-68
NR1668--MA0463.1.Bcl6	chr9	63124407	63124420	+	0.000	0.000	Merged-chr9-63124202-41
NR1001--MA0463.1.Bcl6	chr2	169061754	169061767	-	0.000	0.000	Merged-chr2-169061680-26
NR427--MA0463.1.Bcl6	chr12	118101517	118101530	+	0.000	0.000	Merged-chr12-118101555-6
NR1686--MA0463.1.Bcl6	chr9	78074163	78074176	-	0.000	0.000	Merged-chr9-78074095-46
NR1471--MA0463.1.Bcl6	chr7	27447832	27447845	+	0.000	0.000	Merged-chr7-27447621-80
NR1113--MA0463.1.Bcl6	chr3	152958353	152958366	-	0.000	0.000	Merged-chr3-152958472-43
NR691--MA0463.1.Bcl6	chr17	12165427	12165440	+	0.000	0.000	Merged-chr17-12165459-54
NR539--MA0463.1.Bcl6	chr14	55743856	55743869	-	0.000	0.000	Merged-chr14-55743949-20
NR1592--MA0463.1.Bcl6	chr8	83748760	83748773	-	0.000	0.000	Merged-chr8-83748656-80
NR227--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR1670--MA0731.1.BCL6B	chr9	65551084	65551100	-	0.000	0.000	Merged-chr9-65551237-57
NR244--MA0463.1.Bcl6	chr10	118419395	118419408	+	0.000	0.000	Merged-chr10-118419236-59
NR206--MA0731.1.BCL6B	chr10	83719158	83719174	-	0.000	0.000	Merged-chr10-83719047-59
NR315--MA0731.1.BCL6B	chr11	104639122	104639138	+	0.000	0.000	Merged-chr11-104639154-13
NR1029--MA0463.1.Bcl6	chr3	58470240	58470253	+	0.000	0.000	Merged-chr3-58470222-35
NR916--MA0463.1.Bcl6	chr2	83742566	83742579	+	0.000	0.000	Merged-chr2-83742587-13
NR166--MA0731.1.BCL6B	chr10	20073292	20073308	-	0.000	0.000	Merged-chr10-20073459-18
NR397--MA0463.1.Bcl6	chr12	102581751	102581764	+	0.000	0.000	Merged-chr12-102581960-56
NR179--MA0731.1.BCL6B	chr10	52381289	52381305	-	0.000	0.000	Merged-chr10-52381348-7
NR1513--MA0463.1.Bcl6	chr7	101896592	101896605	+	0.000	0.000	Merged-chr7-101896554-69
NR1654--MA0731.1.BCL6B	chr9	46067768	46067784	+	0.000	0.000	Merged-chr9-46067902-17
NR20--MA0731.1.BCL6B	chr1	69350981	69350997	-	0.000	0.000	Merged-chr1-69350970-27
NR854--MA0463.1.Bcl6	chr19	57453001	57453014	-	0.000	0.000	Merged-chr19-57453011-51
NR299--MA0463.1.Bcl6	chr11	78766486	78766499	+	0.000	0.000	Merged-chr11-78766561-26
NR760--MA0463.1.Bcl6	chr18	12585081	12585094	-	0.000	0.000	Merged-chr18-12585200-22
NR608--MA0463.1.Bcl6	chr15	86028074	86028087	-	0.000	0.000	Merged-chr15-86028178-32
NR1509--MA0463.1.Bcl6	chr7	100591176	100591189	-	0.000	0.000	Merged-chr7-100591140-72
NR1200--MA0463.1.Bcl6	chr4	132748936	132748949	-	0.000	0.000	Merged-chr4-132748989-25
NR984--MA0463.1.Bcl6	chr2	155050953	155050966	-	0.000	0.000	Merged-chr2-155050840-76
NR644--MA0463.1.Bcl6	chr16	31080598	31080611	-	0.000	0.000	Merged-chr16-31080655-1
NR1580--MA0731.1.BCL6B	chr8	46943694	46943710	-	0.000	0.000	Merged-chr8-46943576-48
NR1657--MA0463.1.Bcl6	chr9	50527997	50528010	-	0.000	0.000	Merged-chr9-50528064-1
NR1646--MA0731.1.BCL6B	chr9	37208288	37208304	-	0.000	0.000	Merged-chr9-37208217-52
NR662--MA0463.1.Bcl6	chr16	55822246	55822259	-	0.000	0.000	Merged-chr16-55822144-53
NR304--MA0463.1.Bcl6	chr11	88955539	88955552	-	0.000	0.000	Merged-chr11-88955371-64
NR72--MA0463.1.Bcl6	chr1	138973655	138973668	+	0.000	0.000	Merged-chr1-138973780-39
NR1341--MA0731.1.BCL6B	chr5	149427427	149427443	-	0.000	0.000	Merged-chr5-149427432-30
NR90--MA0463.1.Bcl6	chr1	160044884	160044897	-	0.000	0.000	Merged-chr1-160044750-78
NR452--MA0463.1.Bcl6	chr13	43250727	43250740	+	0.000	0.000	Merged-chr13-43250604-89
NR1353--MA0463.1.Bcl6	chr6	29527952	29527965	-	0.000	0.000	Merged-chr6-29527948-42
NR1192--MA0731.1.BCL6B	chr4	121002575	121002591	-	0.000	0.000	Merged-chr4-121002570-50
NR470--MA0463.1.Bcl6	chr13	65176267	65176280	-	0.000	0.000	Merged-chr13-65176353-33
NR1700--MA0731.1.BCL6B	chr9	99560632	99560648	-	0.000	0.000	Merged-chr9-99560579-23
NR224--MA0463.1.Bcl6	chr10	97712894	97712907	-	0.000	0.000	Merged-chr10-97712811-31
NR1224--MA0731.1.BCL6B	chr4	147848496	147848512	-	0.000	0.000	Merged-chr4-147848412-69
NR121--MA0463.1.Bcl6	chr1	179847956	179847969	+	0.000	0.000	Merged-chr1-179847918-28
NR569--MA0463.1.Bcl6	chr14	120307348	120307361	+	0.000	0.000	Merged-chr14-120307423-30
NR354--MA0463.1.Bcl6	chr12	35799388	35799401	-	0.000	0.000	Merged-chr12-35799508-49
NR1040--MA0463.1.Bcl6	chr3	88043087	88043100	+	0.000	0.000	Merged-chr3-88043136-39
NR1385--MA0463.1.Bcl6	chr6	82753612	82753625	-	0.000	0.000	Merged-chr6-82753621-62
NR783--MA0731.1.BCL6B	chr18	64936183	64936199	+	0.000	0.000	Merged-chr18-64936230-29
NR1739--MA0731.1.BCL6B	chrX	47998431	47998447	+	0.000	0.000	Merged-chrX-47998612-33
