#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR1226--MA0089.1.MAFG::NFE2L1	chr10	116929020	116929025	-	0.000	0.000	Merged-chr10-116928965-4
NR6714--MA0501.1.MAF::NFE2	chr4	130706881	130706895	-	0.000	0.000	Merged-chr4-130706849-20
NR7419--MA0591.1.Bach1::Mafk	chr5	140637021	140637035	-	0.000	0.000	Merged-chr5-140636895-23
NR2983--MA0591.1.Bach1::Mafk	chr14	36962629	36962643	-	0.000	0.000	Merged-chr14-36962609-55
NR8848--MA0591.1.Bach1::Mafk	chr8	71723444	71723458	+	0.000	0.000	Merged-chr8-71723356-63
NR3417--MA0501.1.MAF::NFE2	chr15	61539209	61539223	-	0.000	0.000	Merged-chr15-61539170-27
NR4718--MA0089.1.MAFG::NFE2L1	chr18	81385816	81385821	-	0.000	0.000	Merged-chr18-81385709-31
NR2940--MA0591.1.Bach1::Mafk	chr14	25379032	25379046	-	0.000	0.000	Merged-chr14-25379059-15
NR7302--MA0089.1.MAFG::NFE2L1	chr5	113613431	113613436	-	0.000	0.000	Merged-chr5-113613297-13
NR1262--MA0117.2.Mafb	chr10	121429328	121429339	-	0.000	0.000	Merged-chr10-121429289-15
NR1121--MA0496.2.MAFK	chr10	91141580	91141598	-	0.000	0.000	Merged-chr10-91141704-33
NR6358--MA0659.1.MAFG	chr4	6446815	6446835	-	0.000	0.000	Merged-chr4-6446926-20
NR688--MA0117.2.Mafb	chr1	186676420	186676431	+	0.000	0.000	Merged-chr1-186676331-13
NR8891--MA0117.2.Mafb	chr8	83998734	83998745	+	0.000	0.000	Merged-chr8-83998558-47
NR1615--MA0089.1.MAFG::NFE2L1	chr11	85235137	85235142	+	0.000	0.000	Merged-chr11-85234934-68
NR9436--MA0501.1.MAF::NFE2	chr9	77750740	77750754	-	0.000	0.000	Merged-chr9-77750767-56
NR1726--MA0591.1.Bach1::Mafk	chr11	104664027	104664041	+	0.000	0.000	Merged-chr11-104664090-22
NR5723--MA0591.1.Bach1::Mafk	chr2	173048238	173048252	-	0.000	0.000	Merged-chr2-173048246-44
NR2255--MA0089.1.MAFG::NFE2L1	chr12	111182102	111182107	-	0.000	0.000	Merged-chr12-111182112-59
NR9505--MA0495.2.MAFF	chr9	89221266	89221286	-	0.000	0.000	Merged-chr9-89221104-50
NR9334--MA0591.1.Bach1::Mafk	chr9	63602413	63602427	+	0.000	0.000	Merged-chr9-63602538-63
NR8322--MA0501.1.MAF::NFE2	chr7	72350188	72350202	-	0.000	0.000	Merged-chr7-72350151-23
NR4501--MA0089.1.MAFG::NFE2L1	chr18	35920694	35920699	+	0.000	0.000	Merged-chr18-35920520-2
NR7165--MA0591.1.Bach1::Mafk	chr5	92434992	92435006	+	0.000	0.000	Merged-chr5-92435130-60
NR1598--MA0117.2.Mafb	chr11	83065283	83065294	+	0.000	0.000	Merged-chr11-83065248-62
NR858--MA0089.1.MAFG::NFE2L1	chr10	23787215	23787220	+	0.000	0.000	Merged-chr10-23787173-89
NR7906--MA0089.1.MAFG::NFE2L1	chr6	117431693	117431698	+	0.000	0.000	Merged-chr6-117431708-65
NR8459--MA0089.1.MAFG::NFE2L1	chr7	109458499	109458504	-	0.000	0.000	Merged-chr7-109458509-7
NR9260--MA0089.1.MAFG::NFE2L1	chr9	44037345	44037350	-	0.000	0.000	Merged-chr9-44037294-17
NR7688--MA0495.2.MAFF	chr6	70714455	70714475	-	0.000	0.000	Merged-chr6-70714490-34
NR4038--MA0591.1.Bach1::Mafk	chr17	10425525	10425539	-	0.000	0.000	Merged-chr17-10425505-16
NR4022--MA0501.1.MAF::NFE2	chr17	6008223	6008237	-	0.000	0.000	Merged-chr17-6008372-53
NR1148--MA0591.1.Bach1::Mafk	chr10	95300353	95300367	-	0.000	0.000	Merged-chr10-95300532-5
NR6925--MA0495.2.MAFF	chr5	3301294	3301314	-	0.000	0.000	Merged-chr5-3301212-57
NR9077--MA0117.2.Mafb	chr8	122533260	122533271	-	0.000	0.000	Merged-chr8-122533289-14
NR4709--MA0496.2.MAFK	chr18	80554954	80554972	-	0.000	0.000	Merged-chr18-80555147-42
NR3660--MA0089.1.MAFG::NFE2L1	chr16	11501222	11501227	+	0.000	0.000	Merged-chr16-11501282-30
NR7345--MA0117.2.Mafb	chr5	121100100	121100111	+	0.000	0.000	Merged-chr5-121100278-12
NR8668--MA0659.1.MAFG	chr7	141173684	141173704	-	0.000	0.000	Merged-chr7-141173685-15
NR8357--MA0089.1.MAFG::NFE2L1	chr7	81179674	81179679	+	0.000	0.000	Merged-chr7-81179607-41
NR7994--MA0089.1.MAFG::NFE2L1	chr6	127448287	127448292	-	0.000	0.000	Merged-chr6-127448153-29
NR2455--MA0089.1.MAFG::NFE2L1	chr13	32868434	32868439	+	0.000	0.000	Merged-chr13-32868285-30
NR1035--MA0089.1.MAFG::NFE2L1	chr10	77630169	77630174	-	0.000	0.000	Merged-chr10-77630089-17
NR9828--MA0591.1.Bach1::Mafk	chrX	101222250	101222264	+	0.000	0.000	Merged-chrX-101222420-75
NR8068--MA0089.1.MAFG::NFE2L1	chr6	136551112	136551117	+	0.000	0.000	Merged-chr6-136551186-18
NR6789--MA0089.1.MAFG::NFE2L1	chr4	141148487	141148492	-	0.000	0.000	Merged-chr4-141148544-3
NR9864--MA0089.1.MAFG::NFE2L1	chrX	151520616	151520621	+	0.000	0.000	Merged-chrX-151520837-93
NR4325--MA0089.1.MAFG::NFE2L1	chr17	78362465	78362470	+	0.000	0.000	Merged-chr17-78362512-60
NR6166--MA0659.1.MAFG	chr3	126570830	126570850	+	0.000	0.000	Merged-chr3-126570904-20
NR1122--MA0089.1.MAFG::NFE2L1	chr10	91270850	91270855	+	0.000	0.000	Merged-chr10-91270922-111
NR4170--MA0591.1.Bach1::Mafk	chr17	35219834	35219848	+	0.000	0.000	Merged-chr17-35219724-57
NR4125--MA0591.1.Bach1::Mafk	chr17	31176458	31176472	+	0.000	0.000	Merged-chr17-31176516-21
NR8207--MA0591.1.Bach1::Mafk	chr7	16314090	16314104	+	0.000	0.000	Merged-chr7-16314036-50
NR8670--MA0496.2.MAFK	chr7	141173685	141173703	-	0.000	0.000	Merged-chr7-141173685-15
NR2468--MA0089.1.MAFG::NFE2L1	chr13	34078064	34078069	-	0.000	0.000	Merged-chr13-34078203-66
NR3207--MA0089.1.MAFG::NFE2L1	chr14	115250671	115250676	-	0.000	0.000	Merged-chr14-115250840-27
NR7455--MA0496.2.MAFK	chr5	146655356	146655374	+	0.000	0.000	Merged-chr5-146655552-37
NR6383--MA0496.2.MAFK	chr4	11323557	11323575	+	0.000	0.000	Merged-chr4-11323536-26
NR4223--MA0089.1.MAFG::NFE2L1	chr17	46378795	46378800	+	0.000	0.000	Merged-chr17-46378659-16
NR9271--MA0089.1.MAFG::NFE2L1	chr9	45955289	45955294	-	0.000	0.000	Merged-chr9-45955056-98
NR2440--MA0089.1.MAFG::NFE2L1	chr13	29855634	29855639	+	0.000	0.000	Merged-chr13-29855504-46
NR3150--MA0591.1.Bach1::Mafk	chr14	79394681	79394695	-	0.000	0.000	Merged-chr14-79394771-21
NR9315--MA0659.1.MAFG	chr9	61277814	61277834	-	0.000	0.000	Merged-chr9-61277901-26
NR2655--MA0089.1.MAFG::NFE2L1	chr13	75797921	75797926	-	0.000	0.000	Merged-chr13-75797907-63
NR9464--MA0501.1.MAF::NFE2	chr9	79866230	79866244	+	0.000	0.000	Merged-chr9-79866220-22
NR9252--MA0591.1.Bach1::Mafk	chr9	42097851	42097865	+	0.000	0.000	Merged-chr9-42098051-2
NR9197--MA0089.1.MAFG::NFE2L1	chr9	15357715	15357720	+	0.000	0.000	Merged-chr9-15357727-65
NR6511--MA0659.1.MAFG	chr4	63562452	63562472	+	0.000	0.000	Merged-chr4-63562328-61
NR7083--MA0591.1.Bach1::Mafk	chr5	65950997	65951011	+	0.000	0.000	Merged-chr5-65951105-46
NR4537--MA0117.2.Mafb	chr18	46201103	46201114	-	0.000	0.000	Merged-chr18-46201005-50
NR7247--MA0117.2.Mafb	chr5	105415721	105415732	-	0.000	0.000	Merged-chr5-105415697-66
NR5732--MA0496.2.MAFK	chr2	174566022	174566040	+	0.000	0.000	Merged-chr2-174566072-46
NR7820--MA0117.2.Mafb	chr6	99435323	99435334	-	0.000	0.000	Merged-chr6-99435291-39
NR4827--MA0089.1.MAFG::NFE2L1	chr19	21144874	21144879	+	0.000	0.000	Merged-chr19-21144812-47
NR9532--MA0496.2.MAFK	chr9	94441518	94441536	+	0.000	0.000	Merged-chr9-94441414-62
NR8455--MA0089.1.MAFG::NFE2L1	chr7	108944132	108944137	+	0.000	0.000	Merged-chr7-108944158-41
NR6672--MA0089.1.MAFG::NFE2L1	chr4	121016847	121016852	-	0.000	0.000	Merged-chr4-121016870-126
NR3000--MA0591.1.Bach1::Mafk	chr14	47533818	47533832	+	0.000	0.000	Merged-chr14-47533897-41
NR9586--MA0089.1.MAFG::NFE2L1	chr9	103208068	103208073	+	0.000	0.000	Merged-chr9-103208007-48
NR450--MA0089.1.MAFG::NFE2L1	chr1	151011278	151011283	-	0.000	0.000	Merged-chr1-151011231-27
NR7912--MA0496.2.MAFK	chr6	117431668	117431686	-	0.000	0.000	Merged-chr6-117431708-65
NR3112--MA0501.1.MAF::NFE2	chr14	73170124	73170138	+	0.000	0.000	Merged-chr14-73170198-47
NR1926--MA0089.1.MAFG::NFE2L1	chr12	25994274	25994279	+	0.000	0.000	Merged-chr12-25994111-47
NR2479--MA0089.1.MAFG::NFE2L1	chr13	37963598	37963603	-	0.000	0.000	Merged-chr13-37963615-35
NR3376--MA0659.1.MAFG	chr15	55838807	55838827	+	0.000	0.000	Merged-chr15-55838772-33
NR819--MA0117.2.Mafb	chr10	14432733	14432744	+	0.000	0.000	Merged-chr10-14432723-10
NR4647--MA0496.2.MAFK	chr18	70598950	70598968	-	0.000	0.000	Merged-chr18-70598988-36
NR7283--MA0117.2.Mafb	chr5	112227398	112227409	+	0.000	0.000	Merged-chr5-112227442-20
NR9539--MA0117.2.Mafb	chr9	95120208	95120219	-	0.000	0.000	Merged-chr9-95120288-34
NR5893--MA0501.1.MAF::NFE2	chr3	59296666	59296680	-	0.000	0.000	Merged-chr3-59296543-72
NR3708--MA0501.1.MAF::NFE2	chr16	20804595	20804609	-	0.000	0.000	Merged-chr16-20804779-46
NR7953--MA0495.2.MAFF	chr6	120955347	120955367	+	0.000	0.000	Merged-chr6-120955395-24
NR640--MA0659.1.MAFG	chr1	181227103	181227123	-	0.000	0.000	Merged-chr1-181227002-33
NR9409--MA0089.1.MAFG::NFE2L1	chr9	73176824	73176829	-	0.000	0.000	Merged-chr9-73176903-12
NR3001--MA0501.1.MAF::NFE2	chr14	47533821	47533835	+	0.000	0.000	Merged-chr14-47533897-41
NR1850--MA0501.1.MAF::NFE2	chr11	119991489	119991503	+	0.000	0.000	Merged-chr11-119991452-27
NR1737--MA0089.1.MAFG::NFE2L1	chr11	106255869	106255874	-	0.000	0.000	Merged-chr11-106255994-73
NR4812--MA0089.1.MAFG::NFE2L1	chr19	16872765	16872770	+	0.000	0.000	Merged-chr19-16872995-45
NR3859--MA0591.1.Bach1::Mafk	chr16	59470026	59470040	+	0.000	0.000	Merged-chr16-59469978-46
NR2861--MA0591.1.Bach1::Mafk	chr13	112385236	112385250	+	0.000	0.000	Merged-chr13-112385232-32
NR3582--MA0089.1.MAFG::NFE2L1	chr15	98779094	98779099	+	0.000	0.000	Merged-chr15-98779131-15
NR1448--MA0089.1.MAFG::NFE2L1	chr11	52076155	52076160	+	0.000	0.000	Merged-chr11-52076354-71
NR6496--MA0089.1.MAFG::NFE2L1	chr4	59330184	59330189	-	0.000	0.000	Merged-chr4-59330147-19
NR1824--MA0089.1.MAFG::NFE2L1	chr11	116012676	116012681	+	0.000	0.000	Merged-chr11-116012659-52
NR89--MA0501.1.MAF::NFE2	chr1	40393362	40393376	-	0.000	0.000	Merged-chr1-40393516-44
NR7281--MA0496.2.MAFK	chr5	112130146	112130164	+	0.000	0.000	Merged-chr5-112130163-21
NR7819--MA0495.2.MAFF	chr6	99435314	99435334	-	0.000	0.000	Merged-chr6-99435291-39
NR6794--MA0591.1.Bach1::Mafk	chr4	141861997	141862011	+	0.000	0.000	Merged-chr4-141862091-43
NR4419--MA0496.2.MAFK	chr18	3270714	3270732	+	0.000	0.000	Merged-chr18-3270821-48
NR3815--MA0659.1.MAFG	chr16	52418693	52418713	+	0.000	0.000	Merged-chr16-52418568-49
NR8366--MA0089.1.MAFG::NFE2L1	chr7	84173443	84173448	-	0.000	0.000	Merged-chr7-84173606-31
NR1996--MA0495.2.MAFF	chr12	51543641	51543661	-	0.000	0.000	Merged-chr12-51543736-20
NR5644--MA0591.1.Bach1::Mafk	chr2	163155372	163155386	-	0.000	0.000	Merged-chr2-163155228-25
NR4258--MA0591.1.Bach1::Mafk	chr17	57126034	57126048	-	0.000	0.000	Merged-chr17-57126152-41
NR2089--MA0591.1.Bach1::Mafk	chr12	82284813	82284827	-	0.000	0.000	Merged-chr12-82284829-46
NR8170--MA0495.2.MAFF	chr7	3410004	3410024	-	0.000	0.000	Merged-chr7-3410111-7
NR2754--MA0591.1.Bach1::Mafk	chr13	100108227	100108241	+	0.000	0.000	Merged-chr13-100108112-61
NR2188--MA0659.1.MAFG	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR6169--MA0496.2.MAFK	chr3	126570831	126570849	+	0.000	0.000	Merged-chr3-126570904-20
NR7248--MA0089.1.MAFG::NFE2L1	chr5	105500857	105500862	+	0.000	0.000	Merged-chr5-105500782-74
NR3129--MA0089.1.MAFG::NFE2L1	chr14	74847773	74847778	+	0.000	0.000	Merged-chr14-74847708-53
NR8177--MA0089.1.MAFG::NFE2L1	chr7	4063100	4063105	+	0.000	0.000	Merged-chr7-4063118-30
NR1998--MA0659.1.MAFG	chr12	51543641	51543661	+	0.000	0.000	Merged-chr12-51543736-20
NR1512--MA0496.2.MAFK	chr11	69098728	69098746	+	0.000	0.000	Merged-chr11-69098613-81
NR7955--MA0117.2.Mafb	chr6	120955347	120955358	+	0.000	0.000	Merged-chr6-120955395-24
NR1231--MA0089.1.MAFG::NFE2L1	chr10	117629309	117629314	-	0.000	0.000	Merged-chr10-117629481-71
NR1133--MA0591.1.Bach1::Mafk	chr10	93946124	93946138	-	0.000	0.000	Merged-chr10-93946109-39
NR5200--MA0496.2.MAFK	chr2	65134009	65134027	-	0.000	0.000	Merged-chr2-65133825-19
NR1692--MA0591.1.Bach1::Mafk	chr11	97830056	97830070	+	0.000	0.000	Merged-chr11-97830087-30
NR3278--MA0659.1.MAFG	chr15	12008206	12008226	+	0.000	0.000	Merged-chr15-12008199-38
NR663--MA0089.1.MAFG::NFE2L1	chr1	184048075	184048080	-	0.000	0.000	Merged-chr1-184048031-42
NR9452--MA0496.2.MAFK	chr9	78448211	78448229	-	0.000	0.000	Merged-chr9-78448370-64
NR8264--MA0089.1.MAFG::NFE2L1	chr7	45771381	45771386	+	0.000	0.000	Merged-chr7-45771241-24
NR8705--MA0659.1.MAFG	chr8	8440324	8440344	+	0.000	0.000	Merged-chr8-8440284-1
NR172--MA0089.1.MAFG::NFE2L1	chr1	62875856	62875861	-	0.000	0.000	Merged-chr1-62876051-68
NR6506--MA0089.1.MAFG::NFE2L1	chr4	62806759	62806764	+	0.000	0.000	Merged-chr4-62806731-67
NR9229--MA0495.2.MAFF	chr9	33080491	33080511	+	0.000	0.000	Merged-chr9-33080507-34
NR6644--MA0591.1.Bach1::Mafk	chr4	116053504	116053518	-	0.000	0.000	Merged-chr4-116053495-96
NR1157--MA0089.1.MAFG::NFE2L1	chr10	96325544	96325549	-	0.000	0.000	Merged-chr10-96325497-34
NR8235--MA0591.1.Bach1::Mafk	chr7	25206686	25206700	+	0.000	0.000	Merged-chr7-25206531-18
NR6760--MA0496.2.MAFK	chr4	135876716	135876734	+	0.000	0.000	Merged-chr4-135876762-48
NR6102--MA0089.1.MAFG::NFE2L1	chr3	106485958	106485963	+	0.000	0.000	Merged-chr3-106485995-50
NR6258--MA0591.1.Bach1::Mafk	chr3	137981532	137981546	-	0.000	0.000	Merged-chr3-137981566-6
NR1620--MA0089.1.MAFG::NFE2L1	chr11	85564456	85564461	+	0.000	0.000	Merged-chr11-85564330-12
NR9383--MA0659.1.MAFG	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR5345--MA0591.1.Bach1::Mafk	chr2	113848628	113848642	+	0.000	0.000	Merged-chr2-113848659-93
NR195--MA0496.2.MAFK	chr1	72870500	72870518	+	0.000	0.000	Merged-chr1-72870469-25
NR3091--MA0591.1.Bach1::Mafk	chr14	68044964	68044978	-	0.000	0.000	Merged-chr14-68044800-35
NR6998--MA0089.1.MAFG::NFE2L1	chr5	24842605	24842610	-	0.000	0.000	Merged-chr5-24842624-94
NR33--MA0089.1.MAFG::NFE2L1	chr1	16228115	16228120	+	0.000	0.000	Merged-chr1-16228179-38
NR2056--MA0501.1.MAF::NFE2	chr12	72520760	72520774	+	0.000	0.000	Merged-chr12-72520771-29
NR4517--MA0591.1.Bach1::Mafk	chr18	39035420	39035434	-	0.000	0.000	Merged-chr18-39035384-28
NR9797--MA0496.2.MAFK	chrX	71468814	71468832	-	0.000	0.000	Merged-chrX-71468864-48
NR4910--MA0089.1.MAFG::NFE2L1	chr19	41981111	41981116	+	0.000	0.000	Merged-chr19-41981286-107
NR4473--MA0496.2.MAFK	chr18	23754630	23754648	+	0.000	0.000	Merged-chr18-23754514-42
NR5242--MA0501.1.MAF::NFE2	chr2	78981079	78981093	-	0.000	0.000	Merged-chr2-78981063-37
NR4368--MA0591.1.Bach1::Mafk	chr17	83732265	83732279	-	0.000	0.000	Merged-chr17-83732480-77
NR401--MA0496.2.MAFK	chr1	136260525	136260543	+	0.000	0.000	Merged-chr1-136260453-35
NR4711--MA0591.1.Bach1::Mafk	chr18	80619710	80619724	+	0.000	0.000	Merged-chr18-80619586-33
NR4702--MA0495.2.MAFF	chr18	80554953	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR314--MA0659.1.MAFG	chr1	106171605	106171625	-	0.000	0.000	Merged-chr1-106171565-10
NR7452--MA0591.1.Bach1::Mafk	chr5	146655358	146655372	-	0.000	0.000	Merged-chr5-146655552-37
NR6333--MA0659.1.MAFG	chr3	153764829	153764849	-	0.000	0.000	Merged-chr3-153764846-117
NR8464--MA0089.1.MAFG::NFE2L1	chr7	109986407	109986412	-	0.000	0.000	Merged-chr7-109986340-83
NR7604--MA0496.2.MAFK	chr6	48693757	48693775	+	0.000	0.000	Merged-chr6-48693973-35
NR6861--MA0591.1.Bach1::Mafk	chr4	151006210	151006224	-	0.000	0.000	Merged-chr4-151006161-48
NR5238--MA0591.1.Bach1::Mafk	chr2	77342176	77342190	-	0.000	0.000	Merged-chr2-77341964-71
NR9405--MA0089.1.MAFG::NFE2L1	chr9	72955784	72955789	-	0.000	0.000	Merged-chr9-72955826-8
NR6706--MA0089.1.MAFG::NFE2L1	chr4	129189714	129189719	-	0.000	0.000	Merged-chr4-129189596-96
NR4941--MA0117.2.Mafb	chr19	53507746	53507757	-	0.000	0.000	Merged-chr19-53507718-24
NR5317--MA0496.2.MAFK	chr2	103662264	103662282	+	0.000	0.000	Merged-chr2-103662304-51
NR5588--MA0659.1.MAFG	chr2	153350989	153351009	+	0.000	0.000	Merged-chr2-153350886-63
NR8766--MA0089.1.MAFG::NFE2L1	chr8	25785326	25785331	-	0.000	0.000	Merged-chr8-25785400-55
NR3717--MA0117.2.Mafb	chr16	24222958	24222969	+	0.000	0.000	Merged-chr16-24223189-62
NR6302--MA0089.1.MAFG::NFE2L1	chr3	146682484	146682489	+	0.000	0.000	Merged-chr3-146682362-58
NR3379--MA0496.2.MAFK	chr15	55838808	55838826	-	0.000	0.000	Merged-chr15-55838772-33
NR7320--MA0659.1.MAFG	chr5	115312987	115313007	-	0.000	0.000	Merged-chr5-115313005-7
NR1455--MA0495.2.MAFF	chr11	54214885	54214905	+	0.000	0.000	Merged-chr11-54214861-56
NR9897--MA0089.1.MAFG::NFE2L1	chrX	167231321	167231326	+	0.000	0.000	Merged-chrX-167231316-28
NR3314--MA0089.1.MAFG::NFE2L1	chr15	31117560	31117565	-	0.000	0.000	Merged-chr15-31117559-26
NR6754--MA0591.1.Bach1::Mafk	chr4	135285803	135285817	-	0.000	0.000	Merged-chr4-135285942-7
NR270--MA0089.1.MAFG::NFE2L1	chr1	91298233	91298238	+	0.000	0.000	Merged-chr1-91298212-56
NR2460--MA0089.1.MAFG::NFE2L1	chr13	32993542	32993547	-	0.000	0.000	Merged-chr13-32993550-50
NR7647--MA0659.1.MAFG	chr6	54925857	54925877	-	0.000	0.000	Merged-chr6-54926058-40
NR3070--MA0496.2.MAFK	chr14	64434221	64434239	+	0.000	0.000	Merged-chr14-64434245-45
NR7624--MA0591.1.Bach1::Mafk	chr6	52825791	52825805	-	0.000	0.000	Merged-chr6-52825813-18
NR1255--MA0089.1.MAFG::NFE2L1	chr10	120270956	120270961	+	0.000	0.000	Merged-chr10-120271095-32
NR1136--MA0591.1.Bach1::Mafk	chr10	94545784	94545798	-	0.000	0.000	Merged-chr10-94545691-55
NR1327--MA0117.2.Mafb	chr11	3227305	3227316	-	0.000	0.000	Merged-chr11-3227351-28
NR5590--MA0496.2.MAFK	chr2	153350990	153351008	+	0.000	0.000	Merged-chr2-153350886-63
NR2415--MA0501.1.MAF::NFE2	chr13	21721950	21721964	-	0.000	0.000	Merged-chr13-21721967-70
NR687--MA0089.1.MAFG::NFE2L1	chr1	186676320	186676325	+	0.000	0.000	Merged-chr1-186676331-13
NR4183--MA0495.2.MAFF	chr17	36042869	36042889	+	0.000	0.000	Merged-chr17-36042760-57
NR547--MA0117.2.Mafb	chr1	165849189	165849200	-	0.000	0.000	Merged-chr1-165849058-42
NR840--MA0591.1.Bach1::Mafk	chr10	21204538	21204552	+	0.000	0.000	Merged-chr10-21204743-52
NR1833--MA0089.1.MAFG::NFE2L1	chr11	117349600	117349605	-	0.000	0.000	Merged-chr11-117349622-30
NR3847--MA0117.2.Mafb	chr16	55888376	55888387	-	0.000	0.000	Merged-chr16-55888204-77
NR3478--MA0591.1.Bach1::Mafk	chr15	75549079	75549093	+	0.000	0.000	Merged-chr15-75549017-20
NR283--MA0089.1.MAFG::NFE2L1	chr1	92371810	92371815	+	0.000	0.000	Merged-chr1-92371802-28
NR6495--MA0501.1.MAF::NFE2	chr4	59204836	59204850	-	0.000	0.000	Merged-chr4-59204829-36
NR4393--MA0501.1.MAF::NFE2	chr17	86444956	86444970	-	0.000	0.000	Merged-chr17-86445091-49
NR3390--MA0501.1.MAF::NFE2	chr15	57906811	57906825	-	0.000	0.000	Merged-chr15-57906740-47
NR7546--MA0089.1.MAFG::NFE2L1	chr6	29467742	29467747	+	0.000	0.000	Merged-chr6-29467922-63
NR8099--MA0089.1.MAFG::NFE2L1	chr6	142780002	142780007	+	0.000	0.000	Merged-chr6-142779867-87
NR6434--MA0496.2.MAFK	chr4	40785959	40785977	+	0.000	0.000	Merged-chr4-40785986-16
NR1153--MA0089.1.MAFG::NFE2L1	chr10	96015941	96015946	-	0.000	0.000	Merged-chr10-96015913-48
NR6926--MA0591.1.Bach1::Mafk	chr5	3301297	3301311	-	0.000	0.000	Merged-chr5-3301212-57
NR2195--MA0501.1.MAF::NFE2	chr12	102674744	102674758	+	0.000	0.000	Merged-chr12-102674629-57
NR1457--MA0117.2.Mafb	chr11	54214894	54214905	-	0.000	0.000	Merged-chr11-54214861-56
NR4843--MA0117.2.Mafb	chr19	24476575	24476586	+	0.000	0.000	Merged-chr19-24476659-2
NR3359--MA0501.1.MAF::NFE2	chr15	41612498	41612512	-	0.000	0.000	Merged-chr15-41612397-47
NR9630--MA0659.1.MAFG	chr9	108156924	108156944	+	0.000	0.000	Merged-chr9-108157018-18
NR1949--MA0501.1.MAF::NFE2	chr12	33160631	33160645	+	0.000	0.000	Merged-chr12-33160530-65
NR8708--MA0496.2.MAFK	chr8	8440325	8440343	+	0.000	0.000	Merged-chr8-8440284-1
NR140--MA0659.1.MAFG	chr1	55448118	55448138	+	0.000	0.000	Merged-chr1-55448277-23
NR4185--MA0117.2.Mafb	chr17	36042878	36042889	-	0.000	0.000	Merged-chr17-36042760-57
NR577--MA0495.2.MAFF	chr1	171184450	171184470	-	0.000	0.000	Merged-chr1-171184425-37
NR7636--MA0496.2.MAFK	chr6	54760018	54760036	+	0.000	0.000	Merged-chr6-54760187-57
NR3187--MA0496.2.MAFK	chr14	105177468	105177486	-	0.000	0.000	Merged-chr14-105177397-2
