#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR204--MA0463.1.Bcl6	chr11	46304034	46304047	-	0.000	0.000	Merged-chr11-46304004-7
NR1105--MA0463.1.Bcl6	chr4	115985141	115985154	-	0.000	0.000	Merged-chr4-115985181-4
NR795--MA0463.1.Bcl6	chr2	28840487	28840500	+	0.000	0.000	Merged-chr2-28840437-75
NR1329--MA0463.1.Bcl6	chr6	124859984	124859997	-	0.000	0.000	Merged-chr6-124859938-15
NR352--MA0463.1.Bcl6	chr12	118198697	118198710	-	0.000	0.000	Merged-chr12-118198819-49
NR1271--MA0463.1.Bcl6	chr6	6955799	6955812	-	0.000	0.000	Merged-chr6-6956020-66
NR482--MA0463.1.Bcl6	chr14	75845845	75845858	-	0.000	0.000	Merged-chr14-75845908-1
NR1161--MA0731.1.BCL6B	chr4	154065492	154065508	-	0.000	0.000	Merged-chr4-154065575-29
NR207--MA0731.1.BCL6B	chr11	49100435	49100451	-	0.000	0.000	Merged-chr11-49100506-9
NR599--MA0463.1.Bcl6	chr16	64824085	64824098	-	0.000	0.000	Merged-chr16-64824096-19
NR384--MA0463.1.Bcl6	chr13	49247952	49247965	+	0.000	0.000	Merged-chr13-49248043-74
NR702--MA0463.1.Bcl6	chr18	32147441	32147454	-	0.000	0.000	Merged-chr18-32147620-36
NR908--MA0463.1.Bcl6	chr2	162998608	162998621	-	0.000	0.000	Merged-chr2-162998735-32
NR259--MA0463.1.Bcl6	chr11	100588721	100588734	+	0.000	0.000	Merged-chr11-100588743-35
NR156--MA0463.1.Bcl6	chr10	79916968	79916981	-	0.000	0.000	Merged-chr10-79917123-49
NR277--MA0463.1.Bcl6	chr11	117334409	117334422	-	0.000	0.000	Merged-chr11-117334271-49
NR1178--MA0463.1.Bcl6	chr5	24470891	24470904	-	0.000	0.000	Merged-chr5-24470748-28
NR192--MA0463.1.Bcl6	chr11	17051559	17051572	+	0.000	0.000	Merged-chr11-17051443-1
NR1532--MA0463.1.Bcl6	chr9	15004468	15004481	-	0.000	0.000	Merged-chr9-15004523-21
NR1512--MA0731.1.BCL6B	chr8	110813182	110813198	+	0.000	0.000	Merged-chr8-110813191-16
NR197--MA0463.1.Bcl6	chr11	32580535	32580548	-	0.000	0.000	Merged-chr11-32580688-47
NR1407--MA0463.1.Bcl6	chr7	97598622	97598635	+	0.000	0.000	Merged-chr7-97598749-18
NR983--MA0731.1.BCL6B	chr3	96501825	96501841	+	0.000	0.000	Merged-chr3-96501707-37
NR1537--MA0463.1.Bcl6	chr9	35117633	35117646	+	0.000	0.000	Merged-chr9-35117725-13
NR748--MA0463.1.Bcl6	chr19	34550722	34550735	-	0.000	0.000	Merged-chr19-34550799-53
NR869--MA0463.1.Bcl6	chr2	125189381	125189394	+	0.000	0.000	Merged-chr2-125189398-33
NR1340--MA0463.1.Bcl6	chr6	129255235	129255248	+	0.000	0.000	Merged-chr6-129255226-26
NR691--MA0731.1.BCL6B	chr17	88209818	88209834	+	0.000	0.000	Merged-chr17-88209741-13
NR1376--MA0731.1.BCL6B	chr7	28372749	28372765	-	0.000	0.000	Merged-chr7-28372841-69
NR211--MA0463.1.Bcl6	chr11	51638254	51638267	-	0.000	0.000	Merged-chr11-51638186-26
NR1408--MA0731.1.BCL6B	chr7	97598619	97598635	-	0.000	0.000	Merged-chr7-97598749-18
NR690--MA0463.1.Bcl6	chr17	88042701	88042714	-	0.000	0.000	Merged-chr17-88042729-54
NR1464--MA0731.1.BCL6B	chr8	31097077	31097093	+	0.000	0.000	Merged-chr8-31097238-35
NR113--MA0463.1.Bcl6	chr1	192736737	192736750	-	0.000	0.000	Merged-chr1-192736716-7
NR1368--MA0731.1.BCL6B	chr7	13024237	13024253	-	0.000	0.000	Merged-chr7-13024228-149
NR1238--MA0731.1.BCL6B	chr5	122430357	122430373	+	0.000	0.000	Merged-chr5-122430278-22
NR1300--MA0731.1.BCL6B	chr6	70103457	70103473	-	0.000	0.000	Merged-chr6-70103466-27
NR118--MA0463.1.Bcl6	chr10	5824307	5824320	-	0.000	0.000	Merged-chr10-5824355-123
NR1377--MA0463.1.Bcl6	chr7	28780269	28780282	-	0.000	0.000	Merged-chr7-28780400-13
NR1185--MA0731.1.BCL6B	chr5	33658005	33658021	+	0.000	0.000	Merged-chr5-33658141-114
NR803--MA0463.1.Bcl6	chr2	32867552	32867565	+	0.000	0.000	Merged-chr2-32867635-14
NR1108--MA0731.1.BCL6B	chr4	117267545	117267561	+	0.000	0.000	Merged-chr4-117267580-14
NR821--MA0463.1.Bcl6	chr2	56114705	56114718	-	0.000	0.000	Merged-chr2-56114596-15
NR1167--MA0463.1.Bcl6	chr5	3497909	3497922	-	0.000	0.000	Merged-chr5-3497810-31
NR808--MA0463.1.Bcl6	chr2	38644043	38644056	+	0.000	0.000	Merged-chr2-38643899-59
NR654--MA0731.1.BCL6B	chr17	36418585	36418601	-	0.000	0.000	Merged-chr17-36418470-6
NR1297--MA0463.1.Bcl6	chr6	65573452	65573465	+	0.000	0.000	Merged-chr6-65573561-44
NR1068--MA0731.1.BCL6B	chr4	43045926	43045942	+	0.000	0.000	Merged-chr4-43046068-69
NR705--MA0463.1.Bcl6	chr18	36801844	36801857	-	0.000	0.000	Merged-chr18-36801841-54
NR1130--MA0731.1.BCL6B	chr4	132775157	132775173	+	0.000	0.000	Merged-chr4-132775105-24
NR817--MA0463.1.Bcl6	chr2	52570335	52570348	-	0.000	0.000	Merged-chr2-52570542-44
NR492--MA0731.1.BCL6B	chr14	103719069	103719085	-	0.000	0.000	Merged-chr14-103719095-60
NR1177--MA0731.1.BCL6B	chr5	21030452	21030468	+	0.000	0.000	Merged-chr5-21030379-15
NR872--MA0731.1.BCL6B	chr2	127086495	127086511	-	0.000	0.000	Merged-chr2-127086449-24
NR168--MA0463.1.Bcl6	chr10	95969983	95969996	-	0.000	0.000	Merged-chr10-95969946-19
NR1557--MA0731.1.BCL6B	chr9	57421340	57421356	+	0.000	0.000	Merged-chr9-57421302-52
NR974--MA0463.1.Bcl6	chr3	88914017	88914030	+	0.000	0.000	Merged-chr3-88913993-52
NR232--MA0731.1.BCL6B	chr11	68726818	68726834	-	0.000	0.000	Merged-chr11-68726851-12
NR960--MA0731.1.BCL6B	chr3	65586419	65586435	-	0.000	0.000	Merged-chr3-65586536-51
NR1450--MA0463.1.Bcl6	chr7	141302903	141302916	-	0.000	0.000	Merged-chr7-141303065-41
NR1204--MA0463.1.Bcl6	chr5	74704703	74704716	-	0.000	0.000	Merged-chr5-74704453-70
NR1101--MA0463.1.Bcl6	chr4	107006366	107006379	-	0.000	0.000	Merged-chr4-107006366-21
NR321--MA0463.1.Bcl6	chr12	89451174	89451187	-	0.000	0.000	Merged-chr12-89451029-28
NR1580--MA0463.1.Bcl6	chr9	79898895	79898908	-	0.000	0.000	Merged-chr9-79898964-27
NR986--MA0731.1.BCL6B	chr3	97796646	97796662	+	0.000	0.000	Merged-chr3-97796692-21
NR666--MA0463.1.Bcl6	chr17	52156567	52156580	-	0.000	0.000	Merged-chr17-52156639-23
NR1018--MA0731.1.BCL6B	chr3	130894525	130894541	-	0.000	0.000	Merged-chr3-130894407-22
NR1379--MA0731.1.BCL6B	chr7	29908429	29908445	-	0.000	0.000	Merged-chr7-29908489-59
NR1236--MA0731.1.BCL6B	chr5	121185064	121185080	+	0.000	0.000	Merged-chr5-121185063-20
NR598--MA0731.1.BCL6B	chr16	64770965	64770981	-	0.000	0.000	Merged-chr16-64770922-80
NR568--MA0463.1.Bcl6	chr16	17508851	17508864	+	0.000	0.000	Merged-chr16-17508961-62
NR1254--MA0463.1.Bcl6	chr5	137338377	137338390	-	0.000	0.000	Merged-chr5-137338498-22
NR1008--MA0463.1.Bcl6	chr3	115888037	115888050	+	0.000	0.000	Merged-chr3-115888038-82
NR1599--MA0463.1.Bcl6	chr9	102577622	102577635	+	0.000	0.000	Merged-chr9-102577518-37
NR1384--MA0463.1.Bcl6	chr7	31208311	31208324	+	0.000	0.000	Merged-chr7-31208401-38
NR1196--MA0731.1.BCL6B	chr5	67418850	67418866	-	0.000	0.000	Merged-chr5-67418777-17
NR1138--MA0463.1.Bcl6	chr4	135963648	135963661	-	0.000	0.000	Merged-chr4-135963723-59
NR931--MA0463.1.Bcl6	chr2	173431769	173431782	-	0.000	0.000	Merged-chr2-173431870-16
NR1156--MA0463.1.Bcl6	chr4	150909630	150909643	-	0.000	0.000	Merged-chr4-150909856-55
NR923--MA0731.1.BCL6B	chr2	167975579	167975595	+	0.000	0.000	Merged-chr2-167975780-28
NR490--MA0731.1.BCL6B	chr14	103033507	103033523	+	0.000	0.000	Merged-chr14-103033598-47
NR712--MA0463.1.Bcl6	chr18	50009001	50009014	-	0.000	0.000	Merged-chr18-50009042-56
NR569--MA0731.1.BCL6B	chr16	17508848	17508864	-	0.000	0.000	Merged-chr16-17508961-62
NR278--MA0463.1.Bcl6	chr11	117349650	117349663	-	0.000	0.000	Merged-chr11-117349622-30
NR735--MA0463.1.Bcl6	chr19	14598236	14598249	-	0.000	0.000	Merged-chr19-14598034-110
NR1533--MA0463.1.Bcl6	chr9	20385029	20385042	+	0.000	0.000	Merged-chr9-20385191-56
NR51--MA0463.1.Bcl6	chr1	127653547	127653560	+	0.000	0.000	Merged-chr1-127653505-23
NR875--MA0731.1.BCL6B	chr2	128073153	128073169	-	0.000	0.000	Merged-chr2-128073179-40
NR29--MA0463.1.Bcl6	chr1	77513597	77513610	+	0.000	0.000	Merged-chr1-77513545-1
NR310--MA0463.1.Bcl6	chr12	81788948	81788961	+	0.000	0.000	Merged-chr12-81788922-29
NR552--MA0463.1.Bcl6	chr15	97501481	97501494	+	0.000	0.000	Merged-chr15-97501496-2
NR100--MA0463.1.Bcl6	chr1	180888723	180888736	-	0.000	0.000	Merged-chr1-180888660-21
NR132--MA0463.1.Bcl6	chr10	41595895	41595908	-	0.000	0.000	Merged-chr10-41595749-48
NR365--MA0463.1.Bcl6	chr13	21735278	21735291	+	0.000	0.000	Merged-chr13-21734996-112
NR1293--MA0463.1.Bcl6	chr6	57702950	57702963	-	0.000	0.000	Merged-chr6-57703112-79
NR840--MA0463.1.Bcl6	chr2	77342036	77342049	-	0.000	0.000	Merged-chr2-77341964-71
NR285--MA0463.1.Bcl6	chr12	16509619	16509632	+	0.000	0.000	Merged-chr12-16509548-40
NR1607--MA0463.1.Bcl6	chr9	106822491	106822504	-	0.000	0.000	Merged-chr9-106822240-128
NR1383--MA0731.1.BCL6B	chr7	31208256	31208272	-	0.000	0.000	Merged-chr7-31208401-38
NR187--MA0463.1.Bcl6	chr10	128645848	128645861	-	0.000	0.000	Merged-chr10-128645990-43
NR402--MA0463.1.Bcl6	chr13	73740708	73740721	-	0.000	0.000	Merged-chr13-73740559-35
NR1527--MA0463.1.Bcl6	chr8	128595113	128595126	-	0.000	0.000	Merged-chr8-128595191-53
NR1633--MA0731.1.BCL6B	chrX	12135166	12135182	+	0.000	0.000	Merged-chrX-12135099-86
NR1330--MA0463.1.Bcl6	chr6	125096372	125096385	-	0.000	0.000	Merged-chr6-125096405-107
NR961--MA0731.1.BCL6B	chr3	66981463	66981479	+	0.000	0.000	Merged-chr3-66981448-51
NR1503--MA0731.1.BCL6B	chr8	88298097	88298113	+	0.000	0.000	Merged-chr8-88298148-50
NR416--MA0463.1.Bcl6	chr13	100731066	100731079	+	0.000	0.000	Merged-chr13-100730869-60
NR1581--MA0463.1.Bcl6	chr9	80067562	80067575	+	0.000	0.000	Merged-chr9-80067411-128
NR792--MA0463.1.Bcl6	chr2	25228684	25228697	-	0.000	0.000	Merged-chr2-25228680-45
NR1559--MA0463.1.Bcl6	chr9	58247240	58247253	-	0.000	0.000	Merged-chr9-58247218-31
NR1107--MA0463.1.Bcl6	chr4	117267545	117267558	-	0.000	0.000	Merged-chr4-117267580-14
NR81--MA0731.1.BCL6B	chr1	167220977	167220993	-	0.000	0.000	Merged-chr1-167220830-50
NR336--MA0463.1.Bcl6	chr12	108894189	108894202	-	0.000	0.000	Merged-chr12-108894024-86
NR1551--MA0731.1.BCL6B	chr9	50905492	50905508	+	0.000	0.000	Merged-chr9-50905501-48
NR699--MA0463.1.Bcl6	chr18	20879814	20879827	+	0.000	0.000	Merged-chr18-20879916-27
NR238--MA0463.1.Bcl6	chr11	70764195	70764208	-	0.000	0.000	Merged-chr11-70764292-64
NR1291--MA0463.1.Bcl6	chr6	54816540	54816553	+	0.000	0.000	Merged-chr6-54816601-6
NR1497--MA0463.1.Bcl6	chr8	84689200	84689213	+	0.000	0.000	Merged-chr8-84689283-39
NR1139--MA0463.1.Bcl6	chr4	135963678	135963691	+	0.000	0.000	Merged-chr4-135963723-59
NR811--MA0463.1.Bcl6	chr2	48333073	48333086	+	0.000	0.000	Merged-chr2-48333008-54
NR368--MA0463.1.Bcl6	chr13	22041128	22041141	-	0.000	0.000	Merged-chr13-22041216-55
NR489--MA0463.1.Bcl6	chr14	101949298	101949311	-	0.000	0.000	Merged-chr14-101949272-41
NR601--MA0463.1.Bcl6	chr16	75617789	75617802	+	0.000	0.000	Merged-chr16-75617911-31
NR1614--MA0463.1.Bcl6	chr9	116329431	116329444	+	0.000	0.000	Merged-chr9-116329317-45
NR158--MA0463.1.Bcl6	chr10	82778308	82778321	-	0.000	0.000	Merged-chr10-82778212-17
NR946--MA0463.1.Bcl6	chr3	21988140	21988153	+	0.000	0.000	Merged-chr3-21988078-85
NR1077--MA0463.1.Bcl6	chr4	63307696	63307709	+	0.000	0.000	Merged-chr4-63307606-15
NR964--MA0463.1.Bcl6	chr3	79194605	79194618	+	0.000	0.000	Merged-chr3-79194432-21
NR1650--MA0463.1.Bcl6	chrX	101764843	101764856	-	0.000	0.000	Merged-chrX-101764866-33
NR982--MA0463.1.Bcl6	chr3	96501825	96501838	-	0.000	0.000	Merged-chr3-96501707-37
NR863--MA0731.1.BCL6B	chr2	117335633	117335649	+	0.000	0.000	Merged-chr2-117335736-33
NR23--MA0731.1.BCL6B	chr1	59913909	59913925	-	0.000	0.000	Merged-chr1-59913870-9
NR311--MA0463.1.Bcl6	chr12	83632244	83632257	-	0.000	0.000	Merged-chr12-83632308-58
NR1212--MA0463.1.Bcl6	chr5	93150740	93150753	-	0.000	0.000	Merged-chr5-93150753-18
NR996--MA0463.1.Bcl6	chr3	104864536	104864549	-	0.000	0.000	Merged-chr3-104864640-175
NR638--MA0463.1.Bcl6	chr17	24414487	24414500	-	0.000	0.000	Merged-chr17-24414569-93
NR680--MA0731.1.BCL6B	chr17	78418044	78418060	-	0.000	0.000	Merged-chr17-78417856-75
NR1365--MA0731.1.BCL6B	chr7	3645150	3645166	+	0.000	0.000	Merged-chr7-3645035-83
NR170--MA0731.1.BCL6B	chr10	99127159	99127175	-	0.000	0.000	Merged-chr10-99127099-1
NR571--MA0463.1.Bcl6	chr16	23988588	23988601	+	0.000	0.000	Merged-chr16-23988801-56
NR231--MA0463.1.Bcl6	chr11	68726821	68726834	+	0.000	0.000	Merged-chr11-68726851-12
NR28--MA0731.1.BCL6B	chr1	75142361	75142377	+	0.000	0.000	Merged-chr1-75142250-107
NR1262--MA0463.1.Bcl6	chr5	146897121	146897134	-	0.000	0.000	Merged-chr5-146897155-34
NR781--MA0731.1.BCL6B	chr2	3764202	3764218	-	0.000	0.000	Merged-chr2-3764311-29
NR1052--MA0731.1.BCL6B	chr4	8842840	8842856	-	0.000	0.000	Merged-chr4-8842999-47
NR366--MA0463.1.Bcl6	chr13	21750310	21750323	-	0.000	0.000	Merged-chr13-21750455-56
NR651--MA0731.1.BCL6B	chr17	35823017	35823033	+	0.000	0.000	Merged-chr17-35823208-57
NR1258--MA0463.1.Bcl6	chr5	144040910	144040923	-	0.000	0.000	Merged-chr5-144040932-23
NR303--MA0731.1.BCL6B	chr12	73162857	73162873	-	0.000	0.000	Merged-chr12-73162812-38
NR969--MA0731.1.BCL6B	chr3	84666219	84666235	-	0.000	0.000	Merged-chr3-84666223-45
NR263--MA0463.1.Bcl6	chr11	103344789	103344802	+	0.000	0.000	Merged-chr11-103344829-56
NR496--MA0463.1.Bcl6	chr14	121164861	121164874	+	0.000	0.000	Merged-chr14-121164669-3
NR393--MA0731.1.BCL6B	chr13	55640808	55640824	+	0.000	0.000	Merged-chr13-55640933-22
NR129--MA0463.1.Bcl6	chr10	28816361	28816374	+	0.000	0.000	Merged-chr10-28816240-37
NR630--MA0731.1.BCL6B	chr17	15431227	15431243	+	0.000	0.000	Merged-chr17-15431042-28
