#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR9464--MA0089.1.MAFG::NFE2L1	chr6	146521717	146521722	+	0.000	0.000	Merged-chr6-146521892-84
NR11037--MA0591.1.Bach1::Mafk	chr9	96714260	96714274	+	0.000	0.000	Merged-chr9-96714307-38
NR10931--MA0089.1.MAFG::NFE2L1	chr9	78641501	78641506	+	0.000	0.000	Merged-chr9-78641526-12
NR6274--MA0089.1.MAFG::NFE2L1	chr2	128380833	128380838	+	0.000	0.000	Merged-chr2-128380717-35
NR7978--MA0591.1.Bach1::Mafk	chr4	136206419	136206433	-	0.000	0.000	Merged-chr4-136206356-47
NR2746--MA0591.1.Bach1::Mafk	chr13	45623887	45623901	-	0.000	0.000	Merged-chr13-45624002-39
NR10941--MA0659.1.MAFG	chr9	80070305	80070325	+	0.000	0.000	Merged-chr9-80070269-16
NR7898--MA0495.2.MAFF	chr4	122829478	122829498	+	0.000	0.000	Merged-chr4-122829434-12
NR990--MA0501.1.MAF::NFE2	chr10	17684073	17684087	-	0.000	0.000	Merged-chr10-17684024-29
NR3623--MA0496.2.MAFK	chr14	99142308	99142326	+	0.000	0.000	Merged-chr14-99142358-34
NR9939--MA0495.2.MAFF	chr7	119861788	119861808	+	0.000	0.000	Merged-chr7-119861539-102
NR894--MA0501.1.MAF::NFE2	chr1	189973258	189973272	-	0.000	0.000	Merged-chr1-189973185-50
NR9851--MA0117.2.Mafb	chr7	105395428	105395439	-	0.000	0.000	Merged-chr7-105395581-59
NR10506--MA0501.1.MAF::NFE2	chr8	120332945	120332959	-	0.000	0.000	Merged-chr8-120332869-43
NR7935--MA0591.1.Bach1::Mafk	chr4	126202729	126202743	-	0.000	0.000	Merged-chr4-126202610-98
NR2703--MA0591.1.Bach1::Mafk	chr13	37783915	37783929	+	0.000	0.000	Merged-chr13-37783892-22
NR133--MA0659.1.MAFG	chr1	52012515	52012535	-	0.000	0.000	Merged-chr1-52012625-13
NR5156--MA0089.1.MAFG::NFE2L1	chr18	53647840	53647845	-	0.000	0.000	Merged-chr18-53647754-9
NR8627--MA0117.2.Mafb	chr5	120697034	120697045	-	0.000	0.000	Merged-chr5-120697061-40
NR7231--MA0495.2.MAFF	chr3	129621502	129621522	+	0.000	0.000	Merged-chr3-129621588-32
NR10585--MA0496.2.MAFK	chr8	127162936	127162954	-	0.000	0.000	Merged-chr8-127163045-3
NR3467--MA0591.1.Bach1::Mafk	chr14	64666772	64666786	-	0.000	0.000	Merged-chr14-64666873-42
NR5734--MA0089.1.MAFG::NFE2L1	chr2	17855771	17855776	-	0.000	0.000	Merged-chr2-17855738-13
NR2466--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR1923--MA0495.2.MAFF	chr11	94260045	94260065	-	0.000	0.000	Merged-chr11-94260056-24
NR9267--MA0496.2.MAFK	chr6	120955348	120955366	+	0.000	0.000	Merged-chr6-120955395-24
NR7343--MA0495.2.MAFF	chr3	145118654	145118674	-	0.000	0.000	Merged-chr3-145118726-71
NR2225--MA0495.2.MAFF	chr12	40244074	40244094	-	0.000	0.000	Merged-chr12-40244001-31
NR8648--MA0089.1.MAFG::NFE2L1	chr5	124922965	124922970	+	0.000	0.000	Merged-chr5-124922925-43
NR944--MA0501.1.MAF::NFE2	chr10	3238612	3238626	-	0.000	0.000	Merged-chr10-3238463-21
NR3109--MA0089.1.MAFG::NFE2L1	chr13	111655550	111655555	+	0.000	0.000	Merged-chr13-111655433-3
NR5268--MA0117.2.Mafb	chr18	68234736	68234747	+	0.000	0.000	Merged-chr18-68234781-25
NR7233--MA0659.1.MAFG	chr3	129621502	129621522	+	0.000	0.000	Merged-chr3-129621588-32
NR2255--MA0089.1.MAFG::NFE2L1	chr12	51886617	51886622	-	0.000	0.000	Merged-chr12-51886578-29
NR9488--MA0501.1.MAF::NFE2	chr7	4445432	4445446	-	0.000	0.000	Merged-chr7-4445528-58
NR7819--MA0089.1.MAFG::NFE2L1	chr4	102570410	102570415	+	0.000	0.000	Merged-chr4-102570527-87
NR5252--MA0591.1.Bach1::Mafk	chr18	66471589	66471603	-	0.000	0.000	Merged-chr18-66471661-3
NR4937--MA0496.2.MAFK	chr17	86185078	86185096	+	0.000	0.000	Merged-chr17-86185009-23
NR10755--MA0089.1.MAFG::NFE2L1	chr9	41048503	41048508	-	0.000	0.000	Merged-chr9-41048392-23
NR9285--MA0496.2.MAFK	chr6	122447999	122448017	-	0.000	0.000	Merged-chr6-122448134-20
NR10165--MA0495.2.MAFF	chr8	34208104	34208124	-	0.000	0.000	Merged-chr8-34208072-51
NR576--MA0501.1.MAF::NFE2	chr1	135807950	135807964	-	0.000	0.000	Merged-chr1-135808114-1
NR1598--MA0117.2.Mafb	chr11	11506121	11506132	-	0.000	0.000	Merged-chr11-11506320-40
NR3794--MA0495.2.MAFF	chr15	36474672	36474692	-	0.000	0.000	Merged-chr15-36474869-12
NR7830--MA0591.1.Bach1::Mafk	chr4	106679016	106679030	+	0.000	0.000	Merged-chr4-106678973-52
NR5256--MA0089.1.MAFG::NFE2L1	chr18	67255730	67255735	-	0.000	0.000	Merged-chr18-67255745-40
NR10466--MA0089.1.MAFG::NFE2L1	chr8	111449951	111449956	-	0.000	0.000	Merged-chr8-111449964-18
NR737--MA0501.1.MAF::NFE2	chr1	165075766	165075780	+	0.000	0.000	Merged-chr1-165075837-38
NR677--MA0496.2.MAFK	chr1	154786534	154786552	-	0.000	0.000	Merged-chr1-154786384-57
NR10842--MA0089.1.MAFG::NFE2L1	chr9	61216311	61216316	+	0.000	0.000	Merged-chr9-61216256-31
NR1386--MA0495.2.MAFF	chr10	99459977	99459997	-	0.000	0.000	Merged-chr10-99459996-60
NR8737--MA0496.2.MAFK	chr5	146287224	146287242	+	0.000	0.000	Merged-chr5-146287302-17
NR10351--MA0089.1.MAFG::NFE2L1	chr8	84257256	84257261	-	0.000	0.000	Merged-chr8-84257332-3
NR5812--MA0496.2.MAFK	chr2	32921432	32921450	-	0.000	0.000	Merged-chr2-32921398-14
NR11062--MA0591.1.Bach1::Mafk	chr9	102860090	102860104	+	0.000	0.000	Merged-chr9-102860175-15
NR454--MA0089.1.MAFG::NFE2L1	chr1	106712419	106712424	+	0.000	0.000	Merged-chr1-106712431-51
NR10867--MA0501.1.MAF::NFE2	chr9	65010832	65010846	-	0.000	0.000	Merged-chr9-65010971-53
NR1813--MA0117.2.Mafb	chr11	72961928	72961939	+	0.000	0.000	Merged-chr11-72961970-1
NR1600--MA0089.1.MAFG::NFE2L1	chr11	11573806	11573811	-	0.000	0.000	Merged-chr11-11573827-37
NR3883--MA0496.2.MAFK	chr15	61539210	61539228	-	0.000	0.000	Merged-chr15-61539170-27
NR10704--MA0501.1.MAF::NFE2	chr9	31254854	31254868	+	0.000	0.000	Merged-chr9-31254853-49
NR4311--MA0495.2.MAFF	chr16	44778982	44779002	+	0.000	0.000	Merged-chr16-44778885-37
NR4185--MA0496.2.MAFK	chr16	22607123	22607141	+	0.000	0.000	Merged-chr16-22607261-13
NR4517--MA0495.2.MAFF	chr16	94066241	94066261	-	0.000	0.000	Merged-chr16-94066378-29
NR13--MA0089.1.MAFG::NFE2L1	chr1	10037936	10037941	+	0.000	0.000	Merged-chr1-10038044-60
NR5067--MA0089.1.MAFG::NFE2L1	chr18	32598298	32598303	-	0.000	0.000	Merged-chr18-32598271-33
NR8142--MA0089.1.MAFG::NFE2L1	chr5	3494541	3494546	-	0.000	0.000	Merged-chr5-3494641-74
NR11367--MA0495.2.MAFF	chrX	142385191	142385211	-	0.000	0.000	Merged-chrX-142385026-32
NR11152--MA0495.2.MAFF	chr9	116223450	116223470	-	0.000	0.000	Merged-chr9-116223599-38
NR122--MA0496.2.MAFK	chr1	43888561	43888579	+	0.000	0.000	Merged-chr1-43888618-32
NR756--MA0089.1.MAFG::NFE2L1	chr1	170255725	170255730	+	0.000	0.000	Merged-chr1-170255603-48
NR7994--MA0089.1.MAFG::NFE2L1	chr4	140948246	140948251	-	0.000	0.000	Merged-chr4-140948211-54
NR3924--MA0501.1.MAF::NFE2	chr15	66445477	66445491	+	0.000	0.000	Merged-chr15-66445527-47
NR5951--MA0496.2.MAFK	chr2	68350756	68350774	+	0.000	0.000	Merged-chr2-68350885-39
NR8004--MA0501.1.MAF::NFE2	chr4	141862177	141862191	+	0.000	0.000	Merged-chr4-141862091-43
NR2020--MA0591.1.Bach1::Mafk	chr11	109434796	109434810	-	0.000	0.000	Merged-chr11-109434619-26
NR3543--MA0496.2.MAFK	chr14	73253943	73253961	-	0.000	0.000	Merged-chr14-73253840-37
NR9864--MA0089.1.MAFG::NFE2L1	chr7	109781589	109781594	-	0.000	0.000	Merged-chr7-109781592-85
NR3899--MA0591.1.Bach1::Mafk	chr15	62824907	62824921	+	0.000	0.000	Merged-chr15-62824757-73
NR10599--MA0496.2.MAFK	chr8	127446918	127446936	+	0.000	0.000	Merged-chr8-127446843-1
NR9771--MA0117.2.Mafb	chr7	89842174	89842185	-	0.000	0.000	Merged-chr7-89842093-31
NR4125--MA0591.1.Bach1::Mafk	chr16	4964367	4964381	+	0.000	0.000	Merged-chr16-4964383-52
NR9943--MA0501.1.MAF::NFE2	chr7	119861794	119861808	+	0.000	0.000	Merged-chr7-119861539-102
NR2319--MA0496.2.MAFK	chr12	75529625	75529643	+	0.000	0.000	Merged-chr12-75529598-12
NR140--MA0496.2.MAFK	chr1	52066890	52066908	-	0.000	0.000	Merged-chr1-52066714-41
NR8979--MA0496.2.MAFK	chr6	67668205	67668223	-	0.000	0.000	Merged-chr6-67668321-12
NR2026--MA0659.1.MAFG	chr11	109495015	109495035	-	0.000	0.000	Merged-chr11-109495099-18
NR9460--MA0089.1.MAFG::NFE2L1	chr6	146185759	146185764	-	0.000	0.000	Merged-chr6-146185680-43
NR10551--MA0089.1.MAFG::NFE2L1	chr8	124509489	124509494	+	0.000	0.000	Merged-chr8-124509346-29
NR243--MA0501.1.MAF::NFE2	chr1	69242170	69242184	-	0.000	0.000	Merged-chr1-69242042-51
NR10073--MA0117.2.Mafb	chr7	143649695	143649706	-	0.000	0.000	Merged-chr7-143649559-54
NR5410--MA0495.2.MAFF	chr19	5878141	5878161	-	0.000	0.000	Merged-chr19-5878025-63
NR8746--MA0089.1.MAFG::NFE2L1	chr5	148678739	148678744	+	0.000	0.000	Merged-chr5-148678733-37
NR8120--MA0495.2.MAFF	chr4	156255097	156255117	+	0.000	0.000	Merged-chr4-156255097-67
NR10643--MA0591.1.Bach1::Mafk	chr9	14559642	14559656	+	0.000	0.000	Merged-chr9-14559722-16
NR2468--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR1800--MA0089.1.MAFG::NFE2L1	chr11	70762833	70762838	-	0.000	0.000	Merged-chr11-70762814-15
NR3116--MA0659.1.MAFG	chr13	112396928	112396948	+	0.000	0.000	Merged-chr13-112396740-45
NR1818--MA0117.2.Mafb	chr11	73137763	73137774	-	0.000	0.000	Merged-chr11-73137945-101
NR6715--MA0495.2.MAFF	chr3	18243867	18243887	+	0.000	0.000	Merged-chr3-18243680-52
NR953--MA0659.1.MAFG	chr10	8176313	8176333	+	0.000	0.000	Merged-chr10-8176500-34
NR293--MA0495.2.MAFF	chr1	78422793	78422813	-	0.000	0.000	Merged-chr1-78422740-38
NR5835--MA0496.2.MAFK	chr2	38536552	38536570	+	0.000	0.000	Merged-chr2-38536477-82
NR8545--MA0496.2.MAFK	chr5	105306181	105306199	-	0.000	0.000	Merged-chr5-105306151-101
NR10940--MA0089.1.MAFG::NFE2L1	chr9	80026232	80026237	-	0.000	0.000	Merged-chr9-80026146-29
NR6511--MA0591.1.Bach1::Mafk	chr2	163122626	163122640	+	0.000	0.000	Merged-chr2-163122630-45
NR6612--MA0495.2.MAFF	chr2	174515117	174515137	-	0.000	0.000	Merged-chr2-174515148-16
NR4433--MA0501.1.MAF::NFE2	chr16	84864848	84864862	-	0.000	0.000	Merged-chr16-84864807-26
NR10967--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR11269--MA0495.2.MAFF	chrX	57177427	57177447	+	0.000	0.000	Merged-chrX-57177488-49
NR8465--MA0495.2.MAFF	chr5	92348938	92348958	-	0.000	0.000	Merged-chr5-92348973-52
NR5945--MA0089.1.MAFG::NFE2L1	chr2	66102404	66102409	+	0.000	0.000	Merged-chr2-66102335-49
NR4525--MA0089.1.MAFG::NFE2L1	chr16	95728885	95728890	+	0.000	0.000	Merged-chr16-95728966-56
NR6125--MA0591.1.Bach1::Mafk	chr2	104561561	104561575	-	0.000	0.000	Merged-chr2-104561694-40
NR8010--MA0117.2.Mafb	chr4	142153734	142153745	+	0.000	0.000	Merged-chr4-142153700-30
NR10850--MA0496.2.MAFK	chr9	61745392	61745410	+	0.000	0.000	Merged-chr9-61745239-9
NR3468--MA0495.2.MAFF	chr14	64884951	64884971	-	0.000	0.000	Merged-chr14-64885056-34
NR10751--MA0089.1.MAFG::NFE2L1	chr9	40612453	40612458	+	0.000	0.000	Merged-chr9-40612438-22
NR4621--MA0591.1.Bach1::Mafk	chr17	12656030	12656044	-	0.000	0.000	Merged-chr17-12655999-51
NR9616--MA0591.1.Bach1::Mafk	chr7	51892733	51892747	+	0.000	0.000	Merged-chr7-51892724-31
NR8122--MA0117.2.Mafb	chr4	156255106	156255117	-	0.000	0.000	Merged-chr4-156255097-67
NR6296--MA0089.1.MAFG::NFE2L1	chr2	130642558	130642563	+	0.000	0.000	Merged-chr2-130642738-65
NR6672--MA0089.1.MAFG::NFE2L1	chr2	181879159	181879164	+	0.000	0.000	Merged-chr2-181879155-37
NR7411--MA0089.1.MAFG::NFE2L1	chr3	153911770	153911775	+	0.000	0.000	Merged-chr3-153911762-31
NR6181--MA0089.1.MAFG::NFE2L1	chr2	115610676	115610681	+	0.000	0.000	Merged-chr2-115610633-33
NR6940--MA0501.1.MAF::NFE2	chr3	79336208	79336222	-	0.000	0.000	Merged-chr3-79336264-23
NR10891--MA0495.2.MAFF	chr9	70484950	70484970	+	0.000	0.000	Merged-chr9-70485119-27
NR11047--MA0117.2.Mafb	chr9	99009234	99009245	-	0.000	0.000	Merged-chr9-99009472-110
NR1825--MA0496.2.MAFK	chr11	73137755	73137773	-	0.000	0.000	Merged-chr11-73137945-101
NR3003--MA0089.1.MAFG::NFE2L1	chr13	101664126	101664131	-	0.000	0.000	Merged-chr13-101664276-40
NR6717--MA0117.2.Mafb	chr3	18243876	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR2268--MA0117.2.Mafb	chr12	54313288	54313299	-	0.000	0.000	Merged-chr12-54313214-97
NR10423--MA0659.1.MAFG	chr8	95887900	95887920	-	0.000	0.000	Merged-chr8-95888021-125
NR3463--MA0496.2.MAFK	chr14	63124032	63124050	-	0.000	0.000	Merged-chr14-63124091-32
NR8140--MA0117.2.Mafb	chr5	3383784	3383795	+	0.000	0.000	Merged-chr5-3383814-54
NR4903--MA0501.1.MAF::NFE2	chr17	80419035	80419049	-	0.000	0.000	Merged-chr17-80418993-27
NR3900--MA0501.1.MAF::NFE2	chr15	62824910	62824924	+	0.000	0.000	Merged-chr15-62824757-73
NR7915--MA0089.1.MAFG::NFE2L1	chr4	124752709	124752714	-	0.000	0.000	Merged-chr4-124752780-50
NR11301--MA0591.1.Bach1::Mafk	chrX	74244953	74244967	+	0.000	0.000	Merged-chrX-74244811-5
NR10535--MA0659.1.MAFG	chr8	123287510	123287530	+	0.000	0.000	Merged-chr8-123287508-25
NR7920--MA0591.1.Bach1::Mafk	chr4	125124925	125124939	-	0.000	0.000	Merged-chr4-125124916-51
NR9397--MA0089.1.MAFG::NFE2L1	chr6	140613971	140613976	+	0.000	0.000	Merged-chr6-140613913-33
NR11214--MA0089.1.MAFG::NFE2L1	chr9	124442459	124442464	-	0.000	0.000	Merged-chr9-124442594-4
NR104--MA0591.1.Bach1::Mafk	chr1	40847727	40847741	-	0.000	0.000	Merged-chr1-40847809-27
NR6570--MA0089.1.MAFG::NFE2L1	chr2	170319456	170319461	+	0.000	0.000	Merged-chr2-170319256-54
NR5958--MA0501.1.MAF::NFE2	chr2	69002538	69002552	+	0.000	0.000	Merged-chr2-69002641-39
NR2451--MA0089.1.MAFG::NFE2L1	chr12	100871925	100871930	+	0.000	0.000	Merged-chr12-100871796-44
NR10660--MA0117.2.Mafb	chr9	15582149	15582160	-	0.000	0.000	Merged-chr9-15582230-13
NR3016--MA0089.1.MAFG::NFE2L1	chr13	102899574	102899579	+	0.000	0.000	Merged-chr13-102899540-65
NR8769--MA0591.1.Bach1::Mafk	chr6	3345466	3345480	+	0.000	0.000	Merged-chr6-3345422-65
NR5522--MA0496.2.MAFK	chr19	32262950	32262968	-	0.000	0.000	Merged-chr19-32262868-44
NR3859--MA0591.1.Bach1::Mafk	chr15	59533004	59533018	-	0.000	0.000	Merged-chr15-59533034-12
NR4321--MA0089.1.MAFG::NFE2L1	chr16	49016785	49016790	+	0.000	0.000	Merged-chr16-49016858-18
NR678--MA0089.1.MAFG::NFE2L1	chr1	154788086	154788091	+	0.000	0.000	Merged-chr1-154788185-9
NR6306--MA0089.1.MAFG::NFE2L1	chr2	132282172	132282177	+	0.000	0.000	Merged-chr2-132282020-68
NR705--MA0591.1.Bach1::Mafk	chr1	160179675	160179689	+	0.000	0.000	Merged-chr1-160179671-30
NR2377--MA0089.1.MAFG::NFE2L1	chr12	86592686	86592691	+	0.000	0.000	Merged-chr12-86592700-17
NR5452--MA0089.1.MAFG::NFE2L1	chr19	16329332	16329337	-	0.000	0.000	Merged-chr19-16329432-55
NR3161--MA0117.2.Mafb	chr13	119801171	119801182	-	0.000	0.000	Merged-chr13-119801166-44
NR7281--MA0496.2.MAFK	chr3	135604826	135604844	+	0.000	0.000	Merged-chr3-135604723-37
NR6235--MA0591.1.Bach1::Mafk	chr2	120599712	120599726	-	0.000	0.000	Merged-chr2-120599667-35
NR9322--MA0496.2.MAFK	chr6	128345841	128345859	+	0.000	0.000	Merged-chr6-128345779-18
NR3488--MA0501.1.MAF::NFE2	chr14	68034706	68034720	-	0.000	0.000	Merged-chr14-68034570-19
NR9712--MA0501.1.MAF::NFE2	chr7	75641364	75641378	-	0.000	0.000	Merged-chr7-75641429-31
NR5896--MA0117.2.Mafb	chr2	52955271	52955282	+	0.000	0.000	Merged-chr2-52955279-28
NR3831--MA0495.2.MAFF	chr15	51744250	51744270	-	0.000	0.000	Merged-chr15-51744193-14
NR8391--MA0117.2.Mafb	chr5	72844385	72844396	-	0.000	0.000	Merged-chr5-72844506-23
NR10307--MA0659.1.MAFG	chr8	75108698	75108718	+	0.000	0.000	Merged-chr8-75108809-1
NR3023--MA0591.1.Bach1::Mafk	chr13	104041239	104041253	-	0.000	0.000	Merged-chr13-104041328-31
NR2819--MA0117.2.Mafb	chr13	67609462	67609473	-	0.000	0.000	Merged-chr13-67609632-78
NR6798--MA0089.1.MAFG::NFE2L1	chr3	36863707	36863712	-	0.000	0.000	Merged-chr3-36863683-1
NR5378--MA0089.1.MAFG::NFE2L1	chr18	86557915	86557920	-	0.000	0.000	Merged-chr18-86558016-9
NR2607--MA0495.2.MAFF	chr12	119388172	119388192	+	0.000	0.000	Merged-chr12-119388101-32
NR2754--MA0591.1.Bach1::Mafk	chr13	45917562	45917576	-	0.000	0.000	Merged-chr13-45917473-39
NR7749--MA0591.1.Bach1::Mafk	chr4	88912419	88912433	+	0.000	0.000	Merged-chr4-88912378-27
NR5173--MA0591.1.Bach1::Mafk	chr18	54860890	54860904	+	0.000	0.000	Merged-chr18-54860804-67
NR5102--MA0495.2.MAFF	chr18	39657280	39657300	+	0.000	0.000	Merged-chr18-39657147-8
NR3920--MA0496.2.MAFK	chr15	64086085	64086103	-	0.000	0.000	Merged-chr15-64086046-11
NR9920--MA0591.1.Bach1::Mafk	chr7	118104856	118104870	-	0.000	0.000	Merged-chr7-118104738-1,Merged-chr7-118105003-9
NR11038--MA0089.1.MAFG::NFE2L1	chr9	96714303	96714308	-	0.000	0.000	Merged-chr9-96714307-38
NR6765--MA0495.2.MAFF	chr3	30876873	30876893	-	0.000	0.000	Merged-chr3-30876888-40
NR6550--MA0495.2.MAFF	chr2	169089214	169089234	-	0.000	0.000	Merged-chr2-169089199-37
NR1179--MA0501.1.MAF::NFE2	chr10	59580702	59580716	-	0.000	0.000	Merged-chr10-59580769-23
NR9260--MA0495.2.MAFF	chr6	120955347	120955367	+	0.000	0.000	Merged-chr6-120955395-24
NR9118--MA0089.1.MAFG::NFE2L1	chr6	99402040	99402045	-	0.000	0.000	Merged-chr6-99401904-51
NR5464--MA0501.1.MAF::NFE2	chr19	20393788	20393802	+	0.000	0.000	Merged-chr19-20393834-21
NR6742--MA0496.2.MAFK	chr3	21917648	21917666	-	0.000	0.000	Merged-chr3-21917648-70
NR1098--MA0117.2.Mafb	chr10	40164852	40164863	+	0.000	0.000	Merged-chr10-40165050-35
NR5368--MA0501.1.MAF::NFE2	chr18	83011960	83011974	+	0.000	0.000	Merged-chr18-83011883-50
NR9899--MA0089.1.MAFG::NFE2L1	chr7	113419565	113419570	-	0.000	0.000	Merged-chr7-113419557-35
NR9063--MA0591.1.Bach1::Mafk	chr6	87503117	87503131	-	0.000	0.000	Merged-chr6-87503108-103
NR2577--MA0089.1.MAFG::NFE2L1	chr12	116269745	116269750	-	0.000	0.000	Merged-chr12-116269685-29
NR1325--MA0501.1.MAF::NFE2	chr10	89590032	89590046	-	0.000	0.000	Merged-chr10-89590018-36
NR11427--MA0089.1.MAFG::NFE2L1	chrY	90800778	90800783	-	0.000	0.000	Merged-chrY-90800606-25
NR10204--MA0117.2.Mafb	chr8	46197117	46197128	+	0.000	0.000	Merged-chr8-46197044-15
NR956--MA0496.2.MAFK	chr10	8176314	8176332	-	0.000	0.000	Merged-chr10-8176500-34
NR1229--MA0501.1.MAF::NFE2	chr10	75170652	75170666	-	0.000	0.000	Merged-chr10-75170572-27
NR9495--MA0089.1.MAFG::NFE2L1	chr7	6383417	6383422	-	0.000	0.000	Merged-chr7-6383352-66
NR3907--MA0496.2.MAFK	chr15	64025379	64025397	+	0.000	0.000	Merged-chr15-64025369-3
NR5337--MA0659.1.MAFG	chr18	79303644	79303664	+	0.000	0.000	Merged-chr18-79303705-44
NR6808--MA0089.1.MAFG::NFE2L1	chr3	37981917	37981922	+	0.000	0.000	Merged-chr3-37982009-31
NR9105--MA0591.1.Bach1::Mafk	chr6	95594523	95594537	+	0.000	0.000	Merged-chr6-95594488-18
NR730--MA0591.1.Bach1::Mafk	chr1	164249609	164249623	+	0.000	0.000	Merged-chr1-164249720-1
NR3495--MA0496.2.MAFK	chr14	68044962	68044980	+	0.000	0.000	Merged-chr14-68044800-35
NR7512--MA0117.2.Mafb	chr4	32906735	32906746	-	0.000	0.000	Merged-chr4-32906813-40
NR2260--MA0089.1.MAFG::NFE2L1	chr12	52796533	52796538	-	0.000	0.000	Merged-chr12-52796443-43
NR8868--MA0089.1.MAFG::NFE2L1	chr6	34029420	34029425	+	0.000	0.000	Merged-chr6-34029485-50
NR8377--MA0089.1.MAFG::NFE2L1	chr5	65991472	65991477	-	0.000	0.000	Merged-chr5-65991414-25
NR3370--MA0591.1.Bach1::Mafk	chr14	46578217	46578231	-	0.000	0.000	Merged-chr14-46578431-37
NR9262--MA0117.2.Mafb	chr6	120955347	120955358	+	0.000	0.000	Merged-chr6-120955395-24
NR9866--MA0501.1.MAF::NFE2	chr7	110109321	110109335	+	0.000	0.000	Merged-chr7-110109267-48
NR4491--MA0496.2.MAFK	chr16	92400160	92400178	-	0.000	0.000	Merged-chr16-92400195-21
NR10886--MA0591.1.Bach1::Mafk	chr9	69125460	69125474	-	0.000	0.000	Merged-chr9-69125560-59
NR8853--MA0659.1.MAFG	chr6	29827423	29827443	-	0.000	0.000	Merged-chr6-29827502-39
NR5698--MA0495.2.MAFF	chr2	11497008	11497028	+	0.000	0.000	Merged-chr2-11496832-15
NR8551--MA0089.1.MAFG::NFE2L1	chr5	105718245	105718250	+	0.000	0.000	Merged-chr5-105718341-55
NR5361--MA0089.1.MAFG::NFE2L1	chr18	81385816	81385821	-	0.000	0.000	Merged-chr18-81385709-31
NR8298--MA0659.1.MAFG	chr5	43355331	43355351	-	0.000	0.000	Merged-chr5-43355421-55
