#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR444--MA0508.2.PRDM1	chr13	3637157	3637166	+	0.000	0.000	Merged-chr13-3636993-50
NR715--MA0508.2.PRDM1	chr16	24238352	24238361	-	0.000	0.000	Merged-chr16-24238458-30
NR18--MA0508.2.PRDM1	chr1	40797657	40797666	+	0.000	0.000	Merged-chr1-40797495-17
NR348--MA0508.2.PRDM1	chr11	106167712	106167721	+	0.000	0.000	Merged-chr11-106167556-51
NR1810--MA0508.2.PRDM1	chr9	91362238	91362247	+	0.000	0.000	Merged-chr9-91362188-45
NR186--MA0508.2.PRDM1	chr10	26562894	26562903	-	0.000	0.000	Merged-chr10-26563078-18
NR314--MA0508.2.PRDM1	chr11	69326100	69326109	-	0.000	0.000	Merged-chr11-69326179-56
NR1108--MA0508.2.PRDM1	chr2	150667384	150667393	+	0.000	0.000	Merged-chr2-150667676-130
NR946--MA0508.2.PRDM1	chr19	41365687	41365696	-	0.000	0.000	Merged-chr19-41365730-30
NR1661--MA0508.2.PRDM1	chr7	127296335	127296344	-	0.000	0.000	Merged-chr7-127296371-62
NR165--MA0508.2.PRDM1	chr10	8952943	8952952	-	0.000	0.000	Merged-chr10-8953091-38
NR959--MA0508.2.PRDM1	chr19	55260853	55260862	+	0.000	0.000	Merged-chr19-55260920-21
NR131--MA0508.2.PRDM1	chr1	179578866	179578875	+	0.000	0.000	Merged-chr1-179578897-31
NR797--MA0508.2.PRDM1	chr17	33919639	33919648	-	0.000	0.000	Merged-chr17-33919703-60
NR383--MA0508.2.PRDM1	chr12	33380161	33380170	-	0.000	0.000	Merged-chr12-33380156-47
NR449--MA0508.2.PRDM1	chr13	14063585	14063594	+	0.000	0.000	Merged-chr13-14063519-130
NR396--MA0508.2.PRDM1	chr12	75531651	75531660	-	0.000	0.000	Merged-chr12-75531793-15
NR319--MA0508.2.PRDM1	chr11	75538881	75538890	+	0.000	0.000	Merged-chr11-75538984-27
NR1871--MA0508.2.PRDM1	chrX	100476535	100476544	-	0.000	0.000	Merged-chrX-100476611-55
NR1884--MA0508.2.PRDM1	chrX	134566758	134566767	+	0.000	0.000	Merged-chrX-134566845-16
NR497--MA0508.2.PRDM1	chr13	75901121	75901130	-	0.000	0.000	Merged-chr13-75901199-5
NR1231--MA0508.2.PRDM1	chr3	138992905	138992914	-	0.000	0.000	Merged-chr3-138992913-17
NR1502--MA0508.2.PRDM1	chr6	87590836	87590845	+	0.000	0.000	Merged-chr6-87590737-28
NR1754--MA0508.2.PRDM1	chr9	20651889	20651898	+	0.000	0.000	Merged-chr9-20651986-63
NR115--MA0508.2.PRDM1	chr1	167340225	167340234	+	0.000	0.000	Merged-chr1-167340348-59
NR1876--MA0508.2.PRDM1	chrX	106602809	106602818	-	0.000	0.000	Merged-chrX-106602991-38
NR346--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR1441--MA0508.2.PRDM1	chr5	137760357	137760366	-	0.000	0.000	Merged-chr5-137760235-32
NR1712--MA0508.2.PRDM1	chr8	70806733	70806742	-	0.000	0.000	Merged-chr8-70806772-33
NR359--MA0508.2.PRDM1	chr11	116398139	116398148	+	0.000	0.000	Merged-chr11-116398180-34
NR216--MA0508.2.PRDM1	chr10	67698037	67698046	-	0.000	0.000	Merged-chr10-67697981-39
NR1292--MA0508.2.PRDM1	chr4	83328130	83328139	-	0.000	0.000	Merged-chr4-83328065-107
NR1576--MA0508.2.PRDM1	chr7	4026913	4026922	-	0.000	0.000	Merged-chr7-4027016-25
NR1162--MA0508.2.PRDM1	chr3	69223750	69223759	+	0.000	0.000	Merged-chr3-69223977-21
NR1433--MA0508.2.PRDM1	chr5	121452195	121452204	-	0.000	0.000	Merged-chr5-121452430-68
NR1704--MA0508.2.PRDM1	chr8	36082795	36082804	+	0.000	0.000	Merged-chr8-36082616-47
NR1271--MA0508.2.PRDM1	chr4	43823007	43823016	-	0.000	0.000	Merged-chr4-43823081-36
NR1794--MA0508.2.PRDM1	chr9	72449548	72449557	-	0.000	0.000	Merged-chr9-72449677-41
NR1698--MA0508.2.PRDM1	chr8	25948927	25948936	+	0.000	0.000	Merged-chr8-25949044-65
NR870--MA0508.2.PRDM1	chr18	39250832	39250841	-	0.000	0.000	Merged-chr18-39250948-35
NR1839--MA0508.2.PRDM1	chr9	118196801	118196810	+	0.000	0.000	Merged-chr9-118196833-13
NR740--MA0508.2.PRDM1	chr16	50555063	50555072	-	0.000	0.000	Merged-chr16-50555141-20
NR1011--MA0508.2.PRDM1	chr2	48322220	48322229	+	0.000	0.000	Merged-chr2-48322438-54
NR43--MA0508.2.PRDM1	chr1	85958266	85958275	+	0.000	0.000	Merged-chr1-85958439-33
NR1438--MA0508.2.PRDM1	chr5	134370949	134370958	+	0.000	0.000	Merged-chr5-134370965-15
NR971--MA0508.2.PRDM1	chr19	60681667	60681676	-	0.000	0.000	Merged-chr19-60681647-27
NR1385--MA0508.2.PRDM1	chr5	72212796	72212805	-	0.000	0.000	Merged-chr5-72212800-19
NR1765--MA0508.2.PRDM1	chr9	36802493	36802502	-	0.000	0.000	Merged-chr9-36802612-8
NR1874--MA0508.2.PRDM1	chrX	102464157	102464166	+	0.000	0.000	Merged-chrX-102464174-20
NR570--MA0508.2.PRDM1	chr14	36932209	36932218	+	0.000	0.000	Merged-chr14-36932132-23
NR1112--MA0508.2.PRDM1	chr2	157201568	157201577	-	0.000	0.000	Merged-chr2-157201456-52
NR1778--MA0508.2.PRDM1	chr9	59565722	59565731	-	0.000	0.000	Merged-chr9-59565831-20
NR602--MA0508.2.PRDM1	chr14	73524812	73524821	+	0.000	0.000	Merged-chr14-73525022-50
NR1330--MA0508.2.PRDM1	chr4	138108135	138108144	+	0.000	0.000	Merged-chr4-138108081-26
NR963--MA0508.2.PRDM1	chr19	57064464	57064473	+	0.000	0.000	Merged-chr19-57064408-9
NR14--MA0508.2.PRDM1	chr1	40190066	40190075	-	0.000	0.000	Merged-chr1-40190206-19
NR1343--MA0508.2.PRDM1	chr4	151051349	151051358	+	0.000	0.000	Merged-chr4-151051420-19
NR1614--MA0508.2.PRDM1	chr7	74459300	74459309	-	0.000	0.000	Merged-chr7-74459467-35
NR976--MA0508.2.PRDM1	chr2	5714496	5714505	+	0.000	0.000	Merged-chr2-5714351-135
NR1595--MA0508.2.PRDM1	chr7	31161098	31161107	-	0.000	0.000	Merged-chr7-31161172-57
NR1866--MA0508.2.PRDM1	chrX	77522749	77522758	+	0.000	0.000	Merged-chrX-77522857-17
NR1290--MA0508.2.PRDM1	chr4	82755955	82755964	+	0.000	0.000	Merged-chr4-82755852-39
NR1085--MA0508.2.PRDM1	chr2	128396017	128396026	-	0.000	0.000	Merged-chr2-128396137-30
NR1051--MA0508.2.PRDM1	chr2	84425370	84425379	+	0.000	0.000	Merged-chr2-84425274-57
NR541--MA0508.2.PRDM1	chr13	112356301	112356310	+	0.000	0.000	Merged-chr13-112356222-16
NR1478--MA0508.2.PRDM1	chr6	47294433	47294442	+	0.000	0.000	Merged-chr6-47294463-18
NR921--MA0508.2.PRDM1	chr19	15146649	15146658	+	0.000	0.000	Merged-chr19-15146589-4
NR1335--MA0508.2.PRDM1	chr4	141958351	141958360	-	0.000	0.000	Merged-chr4-141958409-29
NR96--MA0508.2.PRDM1	chr1	151353177	151353186	-	0.000	0.000	Merged-chr1-151353190-33
NR1587--MA0508.2.PRDM1	chr7	19562253	19562262	+	0.000	0.000	Merged-chr7-19562179-63
NR1173--MA0508.2.PRDM1	chr3	83993486	83993495	+	0.000	0.000	Merged-chr3-83993440-19
NR934--MA0508.2.PRDM1	chr19	32186694	32186703	+	0.000	0.000	Merged-chr19-32186788-54
NR1282--MA0508.2.PRDM1	chr4	59278647	59278656	-	0.000	0.000	Merged-chr4-59278599-46
NR1077--MA0508.2.PRDM1	chr2	121570237	121570246	-	0.000	0.000	Merged-chr2-121570231-16
NR3--MA0508.2.PRDM1	chr1	13281560	13281569	+	0.000	0.000	Merged-chr1-13281685-7
NR1186--MA0508.2.PRDM1	chr3	101033706	101033715	-	0.000	0.000	Merged-chr3-101033836-38
NR1109--MA0508.2.PRDM1	chr2	152332435	152332444	-	0.000	0.000	Merged-chr2-152332475-59
NR947--MA0508.2.PRDM1	chr19	43631045	43631054	-	0.000	0.000	Merged-chr19-43631033-31
NR1566--MA0508.2.PRDM1	chr6	144962135	144962144	-	0.000	0.000	Merged-chr6-144962023-22
NR1152--MA0508.2.PRDM1	chr3	59120161	59120170	-	0.000	0.000	Merged-chr3-59120352-78
NR642--MA0508.2.PRDM1	chr15	38095034	38095043	-	0.000	0.000	Merged-chr15-38095035-21
NR1327--MA0508.2.PRDM1	chr4	136007113	136007122	+	0.000	0.000	Merged-chr4-136007062-25
NR894--MA0508.2.PRDM1	chr18	70611308	70611317	+	0.000	0.000	Merged-chr18-70611498-71
NR480--MA0508.2.PRDM1	chr13	52721659	52721668	+	0.000	0.000	Merged-chr13-52721741-44
NR1707--MA0508.2.PRDM1	chr8	46030337	46030346	-	0.000	0.000	Merged-chr8-46030343-32
NR860--MA0508.2.PRDM1	chr18	24237097	24237106	-	0.000	0.000	Merged-chr18-24237197-17
NR241--MA0508.2.PRDM1	chr10	94021281	94021290	+	0.000	0.000	Merged-chr10-94021256-59
NR493--MA0508.2.PRDM1	chr13	74639845	74639854	+	0.000	0.000	Merged-chr13-74639723-103
NR1449--MA0508.2.PRDM1	chr5	148708242	148708251	-	0.000	0.000	Merged-chr5-148708348-12
NR350--MA0508.2.PRDM1	chr11	106752348	106752357	-	0.000	0.000	Merged-chr11-106752328-41
NR254--MA0508.2.PRDM1	chr10	112160289	112160298	-	0.000	0.000	Merged-chr10-112160366-24
NR1144--MA0508.2.PRDM1	chr3	37231345	37231354	+	0.000	0.000	Merged-chr3-37231395-8
NR1001--MA0508.2.PRDM1	chr2	34204998	34205007	-	0.000	0.000	Merged-chr2-34204759-60
NR33--MA0508.2.PRDM1	chr1	75487493	75487502	-	0.000	0.000	Merged-chr1-75487610-71
NR220--MA0508.2.PRDM1	chr10	76802277	76802286	-	0.000	0.000	Merged-chr10-76802342-40
NR886--MA0508.2.PRDM1	chr18	65015988	65015997	-	0.000	0.000	Merged-chr18-65016159-16
NR743--MA0508.2.PRDM1	chr16	55551064	55551073	-	0.000	0.000	Merged-chr16-55551053-37
NR852--MA0508.2.PRDM1	chr18	13787153	13787162	+	0.000	0.000	Merged-chr18-13787099-71
NR1537--MA0508.2.PRDM1	chr6	124721164	124721173	+	0.000	0.000	Merged-chr6-124721124-13
NR1123--MA0508.2.PRDM1	chr2	173660538	173660547	+	0.000	0.000	Merged-chr2-173660540-10
NR613--MA0508.2.PRDM1	chr14	87066619	87066628	-	0.000	0.000	Merged-chr14-87066806-16
NR865--MA0508.2.PRDM1	chr18	37644127	37644136	+	0.000	0.000	Merged-chr18-37644180-59
NR193--MA0508.2.PRDM1	chr10	39492380	39492389	+	0.000	0.000	Merged-chr10-39492279-24
NR464--MA0508.2.PRDM1	chr13	34163153	34163162	+	0.000	0.000	Merged-chr13-34163217-77
NR1083--MA0508.2.PRDM1	chr2	126920611	126920620	-	0.000	0.000	Merged-chr2-126920604-39
NR38--MA0508.2.PRDM1	chr1	82443775	82443784	-	0.000	0.000	Merged-chr1-82443829-28
NR225--MA0508.2.PRDM1	chr10	80684387	80684396	+	0.000	0.000	Merged-chr10-80684383-19
NR1115--MA0508.2.PRDM1	chr2	157746757	157746766	-	0.000	0.000	Merged-chr2-157746803-36
NR791--MA0508.2.PRDM1	chr17	28966929	28966938	+	0.000	0.000	Merged-chr17-28967141-28
NR857--MA0508.2.PRDM1	chr18	23773231	23773240	-	0.000	0.000	Merged-chr18-23773308-23
NR714--MA0508.2.PRDM1	chr16	24165794	24165803	+	0.000	0.000	Merged-chr16-24165807-44
NR695--MA0508.2.PRDM1	chr15	100973056	100973065	+	0.000	0.000	Merged-chr15-100972938-5
NR966--MA0508.2.PRDM1	chr19	58096025	58096034	+	0.000	0.000	Merged-chr19-58095870-50
NR281--MA0508.2.PRDM1	chr11	6267807	6267816	+	0.000	0.000	Merged-chr11-6267788-45
NR347--MA0508.2.PRDM1	chr11	103951374	103951383	-	0.000	0.000	Merged-chr11-103951331-24
NR618--MA0508.2.PRDM1	chr14	103719037	103719046	+	0.000	0.000	Merged-chr14-103719095-60
NR599--MA0508.2.PRDM1	chr14	69813530	69813539	+	0.000	0.000	Merged-chr14-69813335-19
NR390--MA0508.2.PRDM1	chr12	53032943	53032952	-	0.000	0.000	Merged-chr12-53032976-31
NR185--MA0508.2.PRDM1	chr10	25387422	25387431	+	0.000	0.000	Merged-chr10-25387454-21
NR1075--MA0508.2.PRDM1	chr2	118200040	118200049	+	0.000	0.000	Merged-chr2-118200163-35
NR313--MA0508.2.PRDM1	chr11	68270897	68270906	+	0.000	0.000	Merged-chr11-68271044-32
NR1107--MA0508.2.PRDM1	chr2	150558809	150558818	-	0.000	0.000	Merged-chr2-150558773-40
NR674--MA0508.2.PRDM1	chr15	80697716	80697725	+	0.000	0.000	Merged-chr15-80697819-49
NR945--MA0508.2.PRDM1	chr19	40762273	40762282	+	0.000	0.000	Merged-chr19-40762334-20
NR1359--MA0508.2.PRDM1	chr5	34822734	34822743	-	0.000	0.000	Merged-chr5-34822830-22
NR1197--MA0508.2.PRDM1	chr3	108148129	108148138	-	0.000	0.000	Merged-chr3-108148027-26
NR958--MA0508.2.PRDM1	chr19	54015204	54015213	+	0.000	0.000	Merged-chr19-54015154-21
NR339--MA0508.2.PRDM1	chr11	95678034	95678043	+	0.000	0.000	Merged-chr11-95678187-12
NR796--MA0508.2.PRDM1	chr17	33358908	33358917	-	0.000	0.000	Merged-chr17-33358776-57
NR401--MA0508.2.PRDM1	chr12	80014479	80014488	+	0.000	0.000	Merged-chr12-80014569-41
NR382--MA0508.2.PRDM1	chr12	33017092	33017101	+	0.000	0.000	Merged-chr12-33017102-22
NR448--MA0508.2.PRDM1	chr13	12395238	12395247	-	0.000	0.000	Merged-chr13-12395311-75
NR719--MA0508.2.PRDM1	chr16	25250281	25250290	+	0.000	0.000	Merged-chr16-25250353-21
NR1891--MA0508.2.PRDM1	chrX	166718273	166718282	-	0.000	0.000	Merged-chrX-166718260-20
NR209--MA0508.2.PRDM1	chr10	61658069	61658078	+	0.000	0.000	Merged-chr10-61658061-29
NR395--MA0508.2.PRDM1	chr12	72533804	72533813	+	0.000	0.000	Merged-chr12-72533880-3
NR937--MA0508.2.PRDM1	chr19	32999034	32999043	+	0.000	0.000	Merged-chr19-32999080-29
NR156--MA0508.2.PRDM1	chr10	4341557	4341566	-	0.000	0.000	Merged-chr10-4341594-18
NR536--MA0508.2.PRDM1	chr13	108316207	108316216	-	0.000	0.000	Merged-chr13-108316339-65
NR1870--MA0508.2.PRDM1	chrX	96130406	96130415	-	0.000	0.000	Merged-chrX-96130578-90
NR788--MA0508.2.PRDM1	chr17	27027579	27027588	+	0.000	0.000	Merged-chr17-27027661-33
NR169--MA0508.2.PRDM1	chr10	12823891	12823900	-	0.000	0.000	Merged-chr10-12823956-45
NR483--MA0508.2.PRDM1	chr13	55449888	55449897	+	0.000	0.000	Merged-chr13-55449919-14
NR1883--MA0508.2.PRDM1	chrX	134308039	134308048	+	0.000	0.000	Merged-chrX-134308001-68
NR496--MA0508.2.PRDM1	chr13	75054001	75054010	-	0.000	0.000	Merged-chr13-75053881-13
NR1591--MA0508.2.PRDM1	chr7	25835656	25835665	+	0.000	0.000	Merged-chr7-25835602-47
NR114--MA0508.2.PRDM1	chr1	167212486	167212495	-	0.000	0.000	Merged-chr1-167212500-30
NR637--MA0508.2.PRDM1	chr15	25227789	25227798	-	0.000	0.000	Merged-chr15-25227857-36
NR889--MA0508.2.PRDM1	chr18	66519640	66519649	+	0.000	0.000	Merged-chr18-66519602-50
NR127--MA0508.2.PRDM1	chr1	176996870	176996879	+	0.000	0.000	Merged-chr1-176997002-19
NR1570--MA0508.2.PRDM1	chr6	145285860	145285869	+	0.000	0.000	Merged-chr6-145285757-35
NR1331--MA0508.2.PRDM1	chr4	138282969	138282978	-	0.000	0.000	Merged-chr4-138283015-36
NR183--MA0508.2.PRDM1	chr10	24111283	24111292	+	0.000	0.000	Merged-chr10-24111264-14
NR1711--MA0508.2.PRDM1	chr8	70477076	70477085	-	0.000	0.000	Merged-chr8-70476979-59
NR1562--MA0508.2.PRDM1	chr6	142752600	142752609	+	0.000	0.000	Merged-chr6-142752635-30
NR1780--MA0508.2.PRDM1	chr9	61187255	61187264	+	0.000	0.000	Merged-chr9-61187199-16
NR1703--MA0508.2.PRDM1	chr8	36030434	36030443	+	0.000	0.000	Merged-chr8-36030382-8
NR207--MA0508.2.PRDM1	chr10	59974387	59974396	+	0.000	0.000	Merged-chr10-59974606-81
NR1270--MA0508.2.PRDM1	chr4	41064283	41064292	+	0.000	0.000	Merged-chr4-41064306-11
NR1812--MA0508.2.PRDM1	chr9	92266007	92266016	+	0.000	0.000	Merged-chr9-92266025-66
NR459--MA0508.2.PRDM1	chr13	30166640	30166649	-	0.000	0.000	Merged-chr13-30166672-75
NR1031--MA0508.2.PRDM1	chr2	65792589	65792598	+	0.000	0.000	Merged-chr2-65792584-31
NR1838--MA0508.2.PRDM1	chr9	118196767	118196776	+	0.000	0.000	Merged-chr9-118196833-13
NR1371--MA0508.2.PRDM1	chr5	46445963	46445972	+	0.000	0.000	Merged-chr5-46445949-13
NR1642--MA0508.2.PRDM1	chr7	101970733	101970742	+	0.000	0.000	Merged-chr7-101970646-136
NR1132--MA0508.2.PRDM1	chr3	5272106	5272115	-	0.000	0.000	Merged-chr3-5272073-63
NR1764--MA0508.2.PRDM1	chr9	32759574	32759583	+	0.000	0.000	Merged-chr9-32759617-51
NR1621--MA0508.2.PRDM1	chr7	80918284	80918293	+	0.000	0.000	Merged-chr7-80918248-31
NR1668--MA0508.2.PRDM1	chr7	132335501	132335510	-	0.000	0.000	Merged-chr7-132335509-39
NR1730--MA0508.2.PRDM1	chr8	94413698	94413707	+	0.000	0.000	Merged-chr8-94413719-53
NR1472--MA0508.2.PRDM1	chr6	30671774	30671783	-	0.000	0.000	Merged-chr6-30671721-27
NR1743--MA0508.2.PRDM1	chr8	123162984	123162993	+	0.000	0.000	Merged-chr8-123163099-40
NR1538--MA0508.2.PRDM1	chr6	127219584	127219593	-	0.000	0.000	Merged-chr6-127219541-27
NR1124--MA0508.2.PRDM1	chr2	174723538	174723547	+	0.000	0.000	Merged-chr2-174723668-14
NR962--MA0508.2.PRDM1	chr19	56685687	56685696	+	0.000	0.000	Merged-chr19-56685748-31
NR1852--MA0508.2.PRDM1	chrX	12151831	12151840	+	0.000	0.000	Merged-chrX-12151801-24
NR13--MA0508.2.PRDM1	chr1	39559124	39559133	+	0.000	0.000	Merged-chr1-39559167-24
NR1233--MA0508.2.PRDM1	chr3	142243504	142243513	+	0.000	0.000	Merged-chr3-142243538-27
NR1504--MA0508.2.PRDM1	chr6	87887792	87887801	+	0.000	0.000	Merged-chr6-87887908-55
NR1690--MA0508.2.PRDM1	chr8	13992655	13992664	+	0.000	0.000	Merged-chr8-13992764-55
NR1756--MA0508.2.PRDM1	chr9	21368453	21368462	+	0.000	0.000	Merged-chr9-21368404-8
NR1342--MA0508.2.PRDM1	chr4	150248126	150248135	+	0.000	0.000	Merged-chr4-150248164-26
NR1865--MA0508.2.PRDM1	chrX	70385620	70385629	+	0.000	0.000	Merged-chrX-70385731-95
NR1451--MA0508.2.PRDM1	chr5	149017746	149017755	+	0.000	0.000	Merged-chr5-149017827-20
NR1246--MA0508.2.PRDM1	chr3	152444321	152444330	-	0.000	0.000	Merged-chr3-152444289-29
NR1498--MA0508.2.PRDM1	chr6	82921955	82921964	-	0.000	0.000	Merged-chr6-82922037-57
NR1103--MA0508.2.PRDM1	chr2	144343268	144343277	-	0.000	0.000	Merged-chr2-144343268-23
NR1844--MA0508.2.PRDM1	chr9	122399008	122399017	+	0.000	0.000	Merged-chr9-122399009-31
NR1430--MA0508.2.PRDM1	chr5	120579374	120579383	+	0.000	0.000	Merged-chr5-120579534-1
NR792--MA0508.2.PRDM1	chr17	29552540	29552549	+	0.000	0.000	Merged-chr17-29552502-38
NR1172--MA0508.2.PRDM1	chr3	83988010	83988019	+	0.000	0.000	Merged-chr3-83987942-35
NR1443--MA0508.2.PRDM1	chr5	141000631	141000640	-	0.000	0.000	Merged-chr5-141000440-52
NR1509--MA0508.2.PRDM1	chr6	91660158	91660167	+	0.000	0.000	Merged-chr6-91660194-26
NR410--MA0508.2.PRDM1	chr12	91604033	91604042	-	0.000	0.000	Merged-chr12-91603854-1
NR933--MA0508.2.PRDM1	chr19	32172665	32172674	+	0.000	0.000	Merged-chr19-32172725-56
NR1076--MA0508.2.PRDM1	chr2	121511679	121511688	+	0.000	0.000	Merged-chr2-121511602-35
NR1042--MA0508.2.PRDM1	chr2	75892195	75892204	-	0.000	0.000	Merged-chr2-75892268-38
NR1565--MA0508.2.PRDM1	chr6	144953135	144953144	-	0.000	0.000	Merged-chr6-144953133-29
NR1151--MA0508.2.PRDM1	chr3	58696846	58696855	+	0.000	0.000	Merged-chr3-58696908-1
NR912--MA0508.2.PRDM1	chr19	6339991	6340000	+	0.000	0.000	Merged-chr19-6340106-35
NR1706--MA0508.2.PRDM1	chr8	36359352	36359361	+	0.000	0.000	Merged-chr8-36359202-3
