#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR2034--MA0463.1.Bcl6	chr8	86854001	86854014	-	0.000	0.000	Merged-chr8-86853895-53
NR2230--MA0731.1.BCL6B	chrX	159021780	159021796	+	0.000	0.000	Merged-chrX-159021727-36
NR2146--MA0463.1.Bcl6	chr9	78113247	78113260	-	0.000	0.000	Merged-chr9-78113316-53
NR480--MA0731.1.BCL6B	chr12	112862132	112862148	-	0.000	0.000	Merged-chr12-112862043-16
NR2052--MA0463.1.Bcl6	chr8	107056890	107056903	-	0.000	0.000	Merged-chr8-107056733-66
NR715--MA0463.1.Bcl6	chr14	121000901	121000914	+	0.000	0.000	Merged-chr14-121000827-24
NR1974--MA0463.1.Bcl6	chr8	3631006	3631019	+	0.000	0.000	Merged-chr8-3631064-68
NR2070--MA0463.1.Bcl6	chr8	126758037	126758050	+	0.000	0.000	Merged-chr8-126758131-44
NR350--MA0731.1.BCL6B	chr11	77371459	77371475	-	0.000	0.000	Merged-chr11-77371376-39
NR621--MA0731.1.BCL6B	chr14	27317453	27317469	-	0.000	0.000	Merged-chr14-27317342-44
NR1992--MA0463.1.Bcl6	chr8	34591314	34591327	-	0.000	0.000	Merged-chr8-34591270-22
NR1634--MA0463.1.Bcl6	chr5	96164250	96164263	+	0.000	0.000	Merged-chr5-96164099-57
NR668--MA0731.1.BCL6B	chr14	70076773	70076789	+	0.000	0.000	Merged-chr14-70076912-39
NR982--MA0731.1.BCL6B	chr18	36525746	36525762	+	0.000	0.000	Merged-chr18-36525718-16
NR505--MA0463.1.Bcl6	chr13	17944469	17944482	+	0.000	0.000	Merged-chr13-17944347-3
NR1876--MA0463.1.Bcl6	chr7	66263238	66263251	+	0.000	0.000	Merged-chr7-66263165-72
NR523--MA0463.1.Bcl6	chr13	43250727	43250740	+	0.000	0.000	Merged-chr13-43250604-89
NR1424--MA0463.1.Bcl6	chr4	34886753	34886766	+	0.000	0.000	Merged-chr4-34886762-57
NR993--MA0463.1.Bcl6	chr18	46182171	46182184	-	0.000	0.000	Merged-chr18-46182052-26
NR1321--MA0463.1.Bcl6	chr3	104788596	104788609	+	0.000	0.000	Merged-chr3-104788845-60
NR1648--MA0463.1.Bcl6	chr5	105145863	105145876	+	0.000	0.000	Merged-chr5-105145750-96
NR408--MA0731.1.BCL6B	chr12	16569003	16569019	-	0.000	0.000	Merged-chr12-16569127-88
NR560--MA0731.1.BCL6B	chr13	90886547	90886563	-	0.000	0.000	Merged-chr13-90886593-57
NR1899--MA0463.1.Bcl6	chr7	88277848	88277861	+	0.000	0.000	Merged-chr7-88277726-133
NR210--MA0463.1.Bcl6	chr10	28567824	28567837	+	0.000	0.000	Merged-chr10-28567622-50
NR878--MA0731.1.BCL6B	chr16	97272486	97272502	-	0.000	0.000	Merged-chr16-97272459-57
NR1590--MA0463.1.Bcl6	chr5	35713917	35713930	+	0.000	0.000	Merged-chr5-35713868-16
NR1006--MA0731.1.BCL6B	chr18	56458958	56458974	-	0.000	0.000	Merged-chr18-56459089-42
NR1344--MA0463.1.Bcl6	chr3	116425147	116425160	-	0.000	0.000	Merged-chr3-116425086-10
NR1241--MA0463.1.Bcl6	chr2	165878245	165878258	+	0.000	0.000	Merged-chr2-165878118-38
NR1568--MA0463.1.Bcl6	chr4	154798182	154798195	-	0.000	0.000	Merged-chr4-154798011-18
NR327--MA0463.1.Bcl6	chr11	52231872	52231885	-	0.000	0.000	Merged-chr11-52232101-58
NR591--MA0463.1.Bcl6	chr13	114962206	114962219	+	0.000	0.000	Merged-chr13-114962151-20
NR966--MA0731.1.BCL6B	chr17	86323625	86323641	-	0.000	0.000	Merged-chr17-86323453-65
NR823--MA0731.1.BCL6B	chr16	33966277	33966293	-	0.000	0.000	Merged-chr16-33966287-8
NR2103--MA0463.1.Bcl6	chr9	44319483	44319496	+	0.000	0.000	Merged-chr9-44319418-5
NR204--MA0731.1.BCL6B	chr10	19185108	19185124	+	0.000	0.000	Merged-chr10-19185061-36
NR457--MA0463.1.Bcl6	chr12	85288655	85288668	-	0.000	0.000	Merged-chr12-85288653-36
NR135--MA0463.1.Bcl6	chr1	160307338	160307351	-	0.000	0.000	Merged-chr1-160307254-61
NR1036--MA0463.1.Bcl6	chr18	81927965	81927978	+	0.000	0.000	Merged-chr18-81927811-98
NR2023--MA0731.1.BCL6B	chr8	69919028	69919044	-	0.000	0.000	Merged-chr8-69919023-72
NR247--MA0463.1.Bcl6	chr10	77283098	77283111	+	0.000	0.000	Merged-chr10-77282922-22
NR339--MA0731.1.BCL6B	chr11	64047672	64047688	+	0.000	0.000	Merged-chr11-64047597-23
NR265--MA0463.1.Bcl6	chr10	93431203	93431216	+	0.000	0.000	Merged-chr10-93431068-32
NR1954--MA0463.1.Bcl6	chr7	128724875	128724888	-	0.000	0.000	Merged-chr7-128725026-31
NR498--MA0463.1.Bcl6	chr13	12499444	12499457	-	0.000	0.000	Merged-chr13-12499306-22
NR1605--MA0463.1.Bcl6	chr5	64662326	64662339	-	0.000	0.000	Merged-chr5-64662440-49
NR252--MA0731.1.BCL6B	chr10	80900832	80900848	-	0.000	0.000	Merged-chr10-80900760-63
NR1717--MA0463.1.Bcl6	chr6	43349277	43349290	+	0.000	0.000	Merged-chr6-43349235-32
NR297--MA0463.1.Bcl6	chr10	122578750	122578763	+	0.000	0.000	Merged-chr10-122578660-68
NR25--MA0463.1.Bcl6	chr1	43880588	43880601	-	0.000	0.000	Merged-chr1-43880599-41
NR870--MA0463.1.Bcl6	chr16	95196860	95196873	+	0.000	0.000	Merged-chr16-95196835-29
NR512--MA0463.1.Bcl6	chr13	23757203	23757216	+	0.000	0.000	Merged-chr13-23757090-56
NR278--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR1525--MA0463.1.Bcl6	chr4	128689115	128689128	+	0.000	0.000	Merged-chr4-128689044-23
NR530--MA0463.1.Bcl6	chr13	52702164	52702177	+	0.000	0.000	Merged-chr13-52702318-14
NR1915--MA0731.1.BCL6B	chr7	97737348	97737364	+	0.000	0.000	Merged-chr7-97737267-7
NR1543--MA0463.1.Bcl6	chr4	136082046	136082059	-	0.000	0.000	Merged-chr4-136081901-45
NR528--MA0731.1.BCL6B	chr13	50418684	50418700	-	0.000	0.000	Merged-chr13-50418712-6
NR1888--MA0463.1.Bcl6	chr7	80583354	80583367	-	0.000	0.000	Merged-chr7-80583398-64
NR526--MA0463.1.Bcl6	chr13	48929716	48929729	+	0.000	0.000	Merged-chr13-48929819-47
NR127--MA0731.1.BCL6B	chr1	153749469	153749485	-	0.000	0.000	Merged-chr1-153749539-69
NR1841--MA0731.1.BCL6B	chr7	7130893	7130909	+	0.000	0.000	Merged-chr7-7130705-50
NR75--MA0463.1.Bcl6	chr1	91095055	91095068	+	0.000	0.000	Merged-chr1-91095015-1
NR2076--MA0731.1.BCL6B	chr9	13536952	13536968	-	0.000	0.000	Merged-chr9-13536890-20
NR889--MA0463.1.Bcl6	chr17	8988466	8988479	-	0.000	0.000	Merged-chr17-8988548-64
NR2042--MA0731.1.BCL6B	chr8	95081038	95081054	+	0.000	0.000	Merged-chr8-95081024-85
NR334--MA0463.1.Bcl6	chr11	58183763	58183776	+	0.000	0.000	Merged-chr11-58183866-40
NR629--MA0731.1.BCL6B	chr14	40955957	40955973	-	0.000	0.000	Merged-chr14-40955925-7
NR1141--MA0463.1.Bcl6	chr2	70091937	70091950	+	0.000	0.000	Merged-chr2-70091832-100
NR1347--MA0463.1.Bcl6	chr3	121593488	121593501	-	0.000	0.000	Merged-chr3-121593516-30
NR1920--MA0463.1.Bcl6	chr7	100591176	100591189	-	0.000	0.000	Merged-chr7-100591140-72
NR2164--MA0731.1.BCL6B	chr9	95858479	95858495	+	0.000	0.000	Merged-chr9-95858420-14
NR370--MA0463.1.Bcl6	chr11	99105277	99105290	-	0.000	0.000	Merged-chr11-99105109-62
NR1161--MA0731.1.BCL6B	chr2	91187627	91187643	+	0.000	0.000	Merged-chr2-91187616-14
NR2047--MA0731.1.BCL6B	chr8	104239505	104239521	+	0.000	0.000	Merged-chr8-104239709-64
NR1057--MA0463.1.Bcl6	chr19	14598236	14598249	-	0.000	0.000	Merged-chr19-14598034-110
NR1838--MA0731.1.BCL6B	chr7	3645150	3645166	+	0.000	0.000	Merged-chr7-3645035-83
NR2053--MA0463.1.Bcl6	chr8	107444407	107444420	-	0.000	0.000	Merged-chr8-107444467-9
NR2165--MA0463.1.Bcl6	chr9	96515933	96515946	-	0.000	0.000	Merged-chr9-96515884-18
NR14--MA0463.1.Bcl6	chr1	36445320	36445333	+	0.000	0.000	Merged-chr1-36445137-58
NR1975--MA0463.1.Bcl6	chr8	4613112	4613125	-	0.000	0.000	Merged-chr8-4613108-80
NR1514--MA0463.1.Bcl6	chr4	119127468	119127481	-	0.000	0.000	Merged-chr4-119127359-48
NR1993--MA0463.1.Bcl6	chr8	34817845	34817858	+	0.000	0.000	Merged-chr8-34817852-8
NR1635--MA0463.1.Bcl6	chr5	96176567	96176580	-	0.000	0.000	Merged-chr5-96176703-93
NR179--MA0463.1.Bcl6	chr1	189927907	189927920	+	0.000	0.000	Merged-chr1-189927861-32
NR970--MA0731.1.BCL6B	chr18	6281419	6281435	-	0.000	0.000	Merged-chr18-6281338-48
NR1384--MA0731.1.BCL6B	chr3	146045296	146045312	-	0.000	0.000	Merged-chr3-146045142-29
NR1532--MA0463.1.Bcl6	chr4	132040314	132040327	-	0.000	0.000	Merged-chr4-132040319-80
NR506--MA0463.1.Bcl6	chr13	21750310	21750323	-	0.000	0.000	Merged-chr13-21750455-56
NR2179--MA0463.1.Bcl6	chr9	107975552	107975565	+	0.000	0.000	Merged-chr9-107975775-69
NR2197--MA0463.1.Bcl6	chr9	121277578	121277591	+	0.000	0.000	Merged-chr9-121277649-80
NR654--MA0463.1.Bcl6	chr14	55788653	55788666	+	0.000	0.000	Merged-chr14-55788738-58
NR1124--MA0731.1.BCL6B	chr2	49764785	49764801	-	0.000	0.000	Merged-chr2-49764736-24
NR1470--MA0463.1.Bcl6	chr4	88179521	88179534	+	0.000	0.000	Merged-chr4-88179548-21
NR538--MA0463.1.Bcl6	chr13	67375785	67375798	+	0.000	0.000	Merged-chr13-67375654-59
NR1797--MA0463.1.Bcl6	chr6	127723279	127723292	-	0.000	0.000	Merged-chr6-127723234-26
NR1900--MA0463.1.Bcl6	chr7	88277849	88277862	+	0.000	0.000	Merged-chr7-88277726-133
NR832--MA0731.1.BCL6B	chr16	44394992	44395008	-	0.000	0.000	Merged-chr16-44394866-28
NR216--MA0463.1.Bcl6	chr10	42897936	42897949	-	0.000	0.000	Merged-chr10-42897771-65
NR328--MA0463.1.Bcl6	chr11	52232146	52232159	+	0.000	0.000	Merged-chr11-52232101-58
NR1587--MA0463.1.Bcl6	chr5	30666641	30666654	-	0.000	0.000	Merged-chr5-30666768-54
NR1914--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR1162--MA0463.1.Bcl6	chr2	91742982	91742995	+	0.000	0.000	Merged-chr2-91742889-2
NR1950--MA0463.1.Bcl6	chr7	127471103	127471116	+	0.000	0.000	Merged-chr7-127471246-98
NR1919--MA0463.1.Bcl6	chr7	100448625	100448638	-	0.000	0.000	Merged-chr7-100448653-1
NR248--MA0463.1.Bcl6	chr10	77939508	77939521	+	0.000	0.000	Merged-chr10-77939444-16
NR2118--MA0463.1.Bcl6	chr9	61681177	61681190	-	0.000	0.000	Merged-chr9-61681164-50
NR821--MA0463.1.Bcl6	chr16	33560457	33560470	+	0.000	0.000	Merged-chr16-33560481-14
NR1064--MA0463.1.Bcl6	chr19	23151784	23151797	+	0.000	0.000	Merged-chr19-23151746-23
NR1606--MA0463.1.Bcl6	chr5	65326391	65326404	+	0.000	0.000	Merged-chr5-65326399-35
NR1448--MA0731.1.BCL6B	chr4	57091363	57091379	+	0.000	0.000	Merged-chr4-57091525-28
NR1034--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR1530--MA0463.1.Bcl6	chr4	130292682	130292695	+	0.000	0.000	Merged-chr4-130292538-17
NR1857--MA0463.1.Bcl6	chr7	31208311	31208324	+	0.000	0.000	Merged-chr7-31208401-38
NR362--MA0731.1.BCL6B	chr11	89024448	89024464	+	0.000	0.000	Merged-chr11-89024298-29
NR885--MA0731.1.BCL6B	chr17	5887463	5887479	-	0.000	0.000	Merged-chr17-5887399-51
NR625--MA0463.1.Bcl6	chr14	31215727	31215740	-	0.000	0.000	Merged-chr14-31215684-29
NR1884--MA0463.1.Bcl6	chr7	74529876	74529889	-	0.000	0.000	Merged-chr7-74529693-87
NR1526--MA0463.1.Bcl6	chr4	128884559	128884572	-	0.000	0.000	Merged-chr4-128884596-1
NR503--MA0731.1.BCL6B	chr13	16013042	16013058	-	0.000	0.000	Merged-chr13-16013096-2
NR1169--MA0731.1.BCL6B	chr2	101992706	101992722	+	0.000	0.000	Merged-chr2-101992501-15
NR643--MA0463.1.Bcl6	chr14	47277008	47277021	+	0.000	0.000	Merged-chr14-47276879-81
NR1549--MA0731.1.BCL6B	chr4	141546261	141546277	-	0.000	0.000	Merged-chr4-141546344-177
NR755--MA0463.1.Bcl6	chr15	58655187	58655200	+	0.000	0.000	Merged-chr15-58655104-54
NR450--MA0731.1.BCL6B	chr12	80114298	80114314	+	0.000	0.000	Merged-chr12-80114436-28
NR973--MA0731.1.BCL6B	chr18	21009727	21009743	+	0.000	0.000	Merged-chr18-21009610-34
NR354--MA0731.1.BCL6B	chr11	80142034	80142050	-	0.000	0.000	Merged-chr11-80142193-43
NR773--MA0463.1.Bcl6	chr15	78475676	78475689	+	0.000	0.000	Merged-chr15-78475824-65
NR527--MA0463.1.Bcl6	chr13	50418684	50418697	-	0.000	0.000	Merged-chr13-50418712-6
NR791--MA0463.1.Bcl6	chr15	99276445	99276458	-	0.000	0.000	Merged-chr15-99276334-34
NR2160--MA0731.1.BCL6B	chr9	89842701	89842717	+	0.000	0.000	Merged-chr9-89842601-13
NR909--MA0731.1.BCL6B	chr17	35301754	35301770	-	0.000	0.000	Merged-chr17-35301957-54
NR747--MA0731.1.BCL6B	chr15	53724500	53724516	+	0.000	0.000	Merged-chr15-53724398-47
NR1558--MA0463.1.Bcl6	chr4	147808507	147808520	-	0.000	0.000	Merged-chr4-147808670-28
NR333--MA0731.1.BCL6B	chr11	57962660	57962676	+	0.000	0.000	Merged-chr11-57962717-47
NR1889--MA0731.1.BCL6B	chr7	80583354	80583370	+	0.000	0.000	Merged-chr7-80583398-64
NR965--MA0731.1.BCL6B	chr17	86301247	86301263	+	0.000	0.000	Merged-chr17-86301226-81
NR617--MA0731.1.BCL6B	chr14	18002243	18002259	+	0.000	0.000	Merged-chr14-18002163-39
NR353--MA0463.1.Bcl6	chr11	80142037	80142050	+	0.000	0.000	Merged-chr11-80142193-43
NR1469--MA0463.1.Bcl6	chr4	86722040	86722053	+	0.000	0.000	Merged-chr4-86721990-52
NR29--MA0731.1.BCL6B	chr1	52113878	52113894	-	0.000	0.000	Merged-chr1-52113700-66
NR2223--MA0463.1.Bcl6	chrX	105711080	105711093	+	0.000	0.000	Merged-chrX-105710929-18
NR371--MA0463.1.Bcl6	chr11	100822682	100822695	-	0.000	0.000	Merged-chr11-100822526-37
NR1228--MA0731.1.BCL6B	chr2	154754139	154754155	-	0.000	0.000	Merged-chr2-154754253-27
NR447--MA0731.1.BCL6B	chr12	76923262	76923278	-	0.000	0.000	Merged-chr12-76923289-32
NR394--MA0731.1.BCL6B	chr11	115128418	115128434	-	0.000	0.000	Merged-chr11-115128624-38
NR774--MA0731.1.BCL6B	chr15	78475673	78475689	+	0.000	0.000	Merged-chr15-78475824-65
NR298--MA0731.1.BCL6B	chr10	122652250	122652266	-	0.000	0.000	Merged-chr10-122652152-42
NR945--MA0463.1.Bcl6	chr17	71485897	71485910	+	0.000	0.000	Merged-chr17-71486096-96
NR1058--MA0731.1.BCL6B	chr19	14598236	14598252	+	0.000	0.000	Merged-chr19-14598034-110
NR605--MA0463.1.Bcl6	chr14	7791703	7791716	+	0.000	0.000	Merged-chr14-7791631-72
NR2136--MA0731.1.BCL6B	chr9	75209477	75209493	+	0.000	0.000	Merged-chr9-75209368-16
NR2072--MA0463.1.Bcl6	chr8	128223633	128223646	+	0.000	0.000	Merged-chr8-128223372-20
NR1994--MA0463.1.Bcl6	chr8	35428798	35428811	-	0.000	0.000	Merged-chr8-35428921-45
NR2083--MA0731.1.BCL6B	chr9	24517085	24517101	-	0.000	0.000	Merged-chr9-24516952-28
NR1037--MA0731.1.BCL6B	chr18	81927962	81927978	-	0.000	0.000	Merged-chr18-81927811-98
NR190--MA0731.1.BCL6B	chr10	6954861	6954877	+	0.000	0.000	Merged-chr10-6954726-16
NR1784--MA0463.1.Bcl6	chr6	116682455	116682468	+	0.000	0.000	Merged-chr6-116682504-22
NR222--MA0731.1.BCL6B	chr10	57448093	57448109	-	0.000	0.000	Merged-chr10-57448269-42
NR1896--MA0463.1.Bcl6	chr7	83564940	83564953	-	0.000	0.000	Merged-chr7-83565043-35
NR2198--MA0463.1.Bcl6	chr9	121277576	121277589	-	0.000	0.000	Merged-chr9-121277649-80
NR440--MA0463.1.Bcl6	chr12	70999554	70999567	+	0.000	0.000	Merged-chr12-70999631-61
NR1471--MA0463.1.Bcl6	chr4	88179562	88179575	-	0.000	0.000	Merged-chr4-88179548-21
NR519--MA0731.1.BCL6B	chr13	35871507	35871523	-	0.000	0.000	Merged-chr13-35871308-48
NR1853--MA0731.1.BCL6B	chr7	25282140	25282156	+	0.000	0.000	Merged-chr7-25282176-85
NR2216--MA0731.1.BCL6B	chrX	77586167	77586183	+	0.000	0.000	Merged-chrX-77586206-37
NR342--MA0463.1.Bcl6	chr11	68104421	68104434	-	0.000	0.000	Merged-chr11-68104420-13
NR118--MA0731.1.BCL6B	chr1	137074991	137075007	-	0.000	0.000	Merged-chr1-137074990-14
NR227--MA0731.1.BCL6B	chr10	60290536	60290552	-	0.000	0.000	Merged-chr10-60290356-31
NR329--MA0463.1.Bcl6	chr11	53519878	53519891	-	0.000	0.000	Merged-chr11-53519837-32
NR114--MA0463.1.Bcl6	chr1	135729462	135729475	+	0.000	0.000	Merged-chr1-135729206-62
NR1670--MA0731.1.BCL6B	chr5	134456207	134456223	+	0.000	0.000	Merged-chr5-134456399-53
NR226--MA0463.1.Bcl6	chr10	60290539	60290552	+	0.000	0.000	Merged-chr10-60290356-31
NR1391--MA0463.1.Bcl6	chr3	149225719	149225732	+	0.000	0.000	Merged-chr3-149225806-29
NR2123--MA0463.1.Bcl6	chr9	64824823	64824836	+	0.000	0.000	Merged-chr9-64824731-59
NR150--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR1540--MA0731.1.BCL6B	chr4	134273386	134273402	+	0.000	0.000	Merged-chr4-134273569-45
NR458--MA0731.1.BCL6B	chr12	85686651	85686667	-	0.000	0.000	Merged-chr12-85686710-55
NR137--MA0463.1.Bcl6	chr1	161999713	161999726	-	0.000	0.000	Merged-chr1-161999882-38
NR1662--MA0731.1.BCL6B	chr5	122288737	122288753	-	0.000	0.000	Merged-chr5-122288620-47
NR2119--MA0463.1.Bcl6	chr9	62344858	62344871	-	0.000	0.000	Merged-chr9-62344675-54
NR822--MA0463.1.Bcl6	chr16	33966280	33966293	+	0.000	0.000	Merged-chr16-33966287-8
NR2025--MA0463.1.Bcl6	chr8	71396896	71396909	+	0.000	0.000	Merged-chr8-71396788-46
NR934--MA0463.1.Bcl6	chr17	63460248	63460261	-	0.000	0.000	Merged-chr17-63460148-16
NR1168--MA0463.1.Bcl6	chr2	101992706	101992719	-	0.000	0.000	Merged-chr2-101992501-15
NR379--MA0463.1.Bcl6	chr11	107459062	107459075	+	0.000	0.000	Merged-chr11-107459149-15
NR840--MA0463.1.Bcl6	chr16	57176300	57176313	+	0.000	0.000	Merged-chr16-57176339-30
NR1065--MA0463.1.Bcl6	chr19	25078268	25078281	+	0.000	0.000	Merged-chr19-25078332-36
NR275--MA0731.1.BCL6B	chr10	98785560	98785576	+	0.000	0.000	Merged-chr10-98785565-23
NR1880--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR1965--MA0463.1.Bcl6	chr7	135715716	135715729	+	0.000	0.000	Merged-chr7-135715650-1
NR288--MA0731.1.BCL6B	chr10	110920255	110920271	-	0.000	0.000	Merged-chr10-110920143-70
NR836--MA0463.1.Bcl6	chr16	51807614	51807627	-	0.000	0.000	Merged-chr16-51807556-50
NR2039--MA0463.1.Bcl6	chr8	92355967	92355980	+	0.000	0.000	Merged-chr8-92356096-76
NR20--MA0731.1.BCL6B	chr1	39923234	39923250	+	0.000	0.000	Merged-chr1-39923270-90
NR514--MA0463.1.Bcl6	chr13	30166874	30166887	+	0.000	0.000	Merged-chr13-30166672-75
NR984--MA0463.1.Bcl6	chr18	36801844	36801857	-	0.000	0.000	Merged-chr18-36801841-54
NR1312--MA0463.1.Bcl6	chr3	96576887	96576900	+	0.000	0.000	Merged-chr3-96576802-53
NR1657--MA0463.1.Bcl6	chr5	117089731	117089744	-	0.000	0.000	Merged-chr5-117089766-42
NR877--MA0463.1.Bcl6	chr16	97272489	97272502	+	0.000	0.000	Merged-chr16-97272459-57
NR1341--MA0731.1.BCL6B	chr3	115695463	115695479	+	0.000	0.000	Merged-chr3-115695393-20
NR831--MA0731.1.BCL6B	chr16	42909887	42909903	-	0.000	0.000	Merged-chr16-42910111-17
NR59--MA0463.1.Bcl6	chr1	80758532	80758545	-	0.000	0.000	Merged-chr1-80758556-27
NR1354--MA0731.1.BCL6B	chr3	130810033	130810049	-	0.000	0.000	Merged-chr3-130810133-82
NR1559--MA0463.1.Bcl6	chr4	147808540	147808553	-	0.000	0.000	Merged-chr4-147808670-28
NR129--MA0731.1.BCL6B	chr1	153900210	153900226	-	0.000	0.000	Merged-chr1-153900207-95
NR564--MA0463.1.Bcl6	chr13	95685910	95685923	+	0.000	0.000	Merged-chr13-95685937-61
NR1107--MA0463.1.Bcl6	chr2	15055493	15055506	-	0.000	0.000	Merged-chr2-15055346-111
NR95--MA0463.1.Bcl6	chr1	118403981	118403994	-	0.000	0.000	Merged-chr1-118403887-21
NR797--MA0463.1.Bcl6	chr15	102296158	102296171	-	0.000	0.000	Merged-chr15-102296189-42
NR582--MA0463.1.Bcl6	chr13	106999000	106999013	+	0.000	0.000	Merged-chr13-106998870-40
NR1681--MA0731.1.BCL6B	chr5	147323704	147323720	-	0.000	0.000	Merged-chr5-147323630-31
NR1022--MA0463.1.Bcl6	chr18	69939302	69939315	+	0.000	0.000	Merged-chr18-69939182-2
NR1273--MA0463.1.Bcl6	chr3	37747939	37747952	-	0.000	0.000	Merged-chr3-37748093-56
NR126--MA0463.1.Bcl6	chr1	153749472	153749485	+	0.000	0.000	Merged-chr1-153749539-69
NR1150--MA0731.1.BCL6B	chr2	79127665	79127681	+	0.000	0.000	Merged-chr2-79127545-30
NR811--MA0463.1.Bcl6	chr16	18127358	18127371	-	0.000	0.000	Merged-chr16-18127553-42
NR1269--MA0463.1.Bcl6	chr3	30968811	30968824	-	0.000	0.000	Merged-chr3-30968967-129
NR1272--MA0731.1.BCL6B	chr3	36495642	36495658	-	0.000	0.000	Merged-chr3-36495675-35
NR2050--MA0463.1.Bcl6	chr8	105855013	105855026	-	0.000	0.000	Merged-chr8-105855087-69
NR292--MA0463.1.Bcl6	chr10	117392027	117392040	+	0.000	0.000	Merged-chr10-117392128-22
NR1708--MA0463.1.Bcl6	chr6	34955547	34955560	+	0.000	0.000	Merged-chr6-34955632-40
NR1699--MA0731.1.BCL6B	chr6	29272518	29272534	+	0.000	0.000	Merged-chr6-29272695-53
NR1614--MA0463.1.Bcl6	chr5	73557130	73557143	+	0.000	0.000	Merged-chr5-73557249-47
