#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR7843--MA0684.1.RUNX3	chr8	119948547	119948556	-	0.000	0.000	Merged-chr8-119948606-34
NR3087--MA0511.2.RUNX2	chr16	14088508	14088516	-	0.000	0.000	Merged-chr16-14088440-49
NR2482--MA0002.2.RUNX1	chr14	60712417	60712427	-	0.000	0.000	Merged-chr14-60712353-74
NR2753--MA0002.2.RUNX1	chr15	31357121	31357131	-	0.000	0.000	Merged-chr15-31357016-32
NR7380--MA0511.2.RUNX2	chr7	123369088	123369096	+	0.000	0.000	Merged-chr7-123369010-1,Merged-chr7-123369239-2
NR894--MA0002.2.RUNX1	chr10	75282835	75282845	-	0.000	0.000	Merged-chr10-75282925-47
NR1456--MA0684.1.RUNX3	chr11	100921652	100921661	-	0.000	0.000	Merged-chr11-100921492-18
NR6841--MA0002.2.RUNX1	chr6	129997722	129997732	-	0.000	0.000	Merged-chr6-129997694-33
NR3420--MA0511.2.RUNX2	chr17	21733926	21733934	+	0.000	0.000	Merged-chr17-21733799-41
NR7347--MA0002.2.RUNX1	chr7	117635774	117635784	-	0.000	0.000	Merged-chr7-117635751-13
NR3116--MA0002.2.RUNX1	chr16	23226084	23226094	+	0.000	0.000	Merged-chr16-23226158-41
NR4271--MA0002.2.RUNX1	chr2	17671833	17671843	-	0.000	0.000	Merged-chr2-17671925-58
NR2862--MA0002.2.RUNX1	chr15	64284836	64284846	+	0.000	0.000	Merged-chr15-64284652-32
NR7599--MA0002.2.RUNX1	chr8	40963101	40963111	+	0.000	0.000	Merged-chr8-40963134-88
NR3516--MA0684.1.RUNX3	chr17	46074013	46074022	-	0.000	0.000	Merged-chr17-46073947-66
NR7555--MA0511.2.RUNX2	chr8	22405902	22405910	-	0.000	0.000	Merged-chr8-22405869-37
NR4942--MA0684.1.RUNX3	chr3	52555267	52555276	-	0.000	0.000	Merged-chr3-52555195-52
NR2991--MA0684.1.RUNX3	chr15	96684620	96684629	+	0.000	0.000	Merged-chr15-96684531-29
NR926--MA0002.2.RUNX1	chr10	79797737	79797747	+	0.000	0.000	Merged-chr10-79797598-16,Merged-chr10-79797957-4
NR5034--MA0684.1.RUNX3	chr3	84046444	84046453	+	0.000	0.000	Merged-chr3-84046424-40
NR3477--MA0002.2.RUNX1	chr17	35758916	35758926	-	0.000	0.000	Merged-chr17-35758886-16
NR5113--MA0511.2.RUNX2	chr3	103206571	103206579	+	0.000	0.000	Merged-chr3-103206656-43
NR7713--MA0684.1.RUNX3	chr8	83594295	83594304	-	0.000	0.000	Merged-chr8-83594488-70
NR3433--MA0511.2.RUNX2	chr17	25248490	25248498	+	0.000	0.000	Merged-chr17-25248347-49
NR4303--MA0002.2.RUNX1	chr2	28518534	28518544	-	0.000	0.000	Merged-chr2-28518472-28
NR370--MA0684.1.RUNX3	chr1	131446757	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR3063--MA0002.2.RUNX1	chr16	8655804	8655814	+	0.000	0.000	Merged-chr16-8655850-21
NR7316--MA0511.2.RUNX2	chr7	114082292	114082300	-	0.000	0.000	Merged-chr7-114082253-23
NR6440--MA0002.2.RUNX1	chr6	22424382	22424392	+	0.000	0.000	Merged-chr6-22424289-78
NR1178--MA0002.2.RUNX1	chr11	20611092	20611102	+	0.000	0.000	Merged-chr11-20611228-24
NR4760--MA0002.2.RUNX1	chr2	164522113	164522123	+	0.000	0.000	Merged-chr2-164522011-62
NR3685--MA0511.2.RUNX2	chr17	83646771	83646779	-	0.000	0.000	Merged-chr17-83646891-48
NR6840--MA0684.1.RUNX3	chr6	129917745	129917754	+	0.000	0.000	Merged-chr6-129917853-39
NR8372--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR145--MA0002.2.RUNX1	chr1	58311395	58311405	-	0.000	0.000	Merged-chr1-58311498-34
NR7568--MA0511.2.RUNX2	chr8	27023845	27023853	-	0.000	0.000	Merged-chr8-27023676-72
NR1306--MA0002.2.RUNX1	chr11	61602865	61602875	-	0.000	0.000	Merged-chr11-61602995-47
NR2461--MA0002.2.RUNX1	chr14	54183150	54183160	+	0.000	0.000	Merged-chr14-54183191-18
NR5666--MA0684.1.RUNX3	chr4	107006388	107006397	-	0.000	0.000	Merged-chr4-107006366-21
NR3509--MA0002.2.RUNX1	chr17	44893814	44893824	+	0.000	0.000	Merged-chr17-44893726-24
NR3794--MA0511.2.RUNX2	chr18	32192321	32192329	-	0.000	0.000	Merged-chr18-32192400-28
NR4393--MA0002.2.RUNX1	chr2	60774692	60774702	-	0.000	0.000	Merged-chr2-60774747-55
NR7598--MA0684.1.RUNX3	chr8	40584804	40584813	+	0.000	0.000	Merged-chr8-40584789-43
NR5252--MA0684.1.RUNX3	chr3	133328655	133328664	-	0.000	0.000	Merged-chr3-133328719-18
NR730--MA0002.2.RUNX1	chr10	21354055	21354065	+	0.000	0.000	Merged-chr10-21353968-32
NR254--MA0002.2.RUNX1	chr1	85953486	85953496	-	0.000	0.000	Merged-chr1-85953523-25
NR1100--MA0511.2.RUNX2	chr10	119382451	119382459	-	0.000	0.000	Merged-chr10-119382475-33
NR7849--MA0002.2.RUNX1	chr8	120889313	120889323	-	0.000	0.000	Merged-chr8-120889347-18
NR6182--MA0002.2.RUNX1	chr5	106677005	106677015	-	0.000	0.000	Merged-chr5-106676986-37
NR5378--MA0511.2.RUNX2	chr3	157572189	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR2970--MA0684.1.RUNX3	chr15	93275367	93275376	+	0.000	0.000	Merged-chr15-93275409-98
NR7120--MA0511.2.RUNX2	chr7	64090256	64090264	-	0.000	0.000	Merged-chr7-64090173-26
NR6310--MA0002.2.RUNX1	chr5	135134329	135134339	+	0.000	0.000	Merged-chr5-135134293-53
NR2950--MA0002.2.RUNX1	chr15	85982270	85982280	-	0.000	0.000	Merged-chr15-85982300-69
NR7687--MA0002.2.RUNX1	chr8	77630398	77630408	+	0.000	0.000	Merged-chr8-77630286-33
NR1382--MA0684.1.RUNX3	chr11	80323508	80323517	+	0.000	0.000	Merged-chr11-80323459-26
NR5407--MA0002.2.RUNX1	chr4	10940894	10940904	+	0.000	0.000	Merged-chr4-10940994-39
NR7167--MA0511.2.RUNX2	chr7	75600561	75600569	+	0.000	0.000	Merged-chr7-75600674-52
NR36--MA0511.2.RUNX2	chr1	23321313	23321321	-	0.000	0.000	Merged-chr1-23321414-28
NR5758--MA0511.2.RUNX2	chr4	136106913	136106921	+	0.000	0.000	Merged-chr4-136106995-34
NR3412--MA0511.2.RUNX2	chr17	18458391	18458399	+	0.000	0.000	Merged-chr17-18458447-27
NR5265--MA0684.1.RUNX3	chr3	135402594	135402603	+	0.000	0.000	Merged-chr3-135402581-53
NR4948--MA0002.2.RUNX1	chr3	55419613	55419623	+	0.000	0.000	Merged-chr3-55419547-37
NR2997--MA0002.2.RUNX1	chr15	97843390	97843400	+	0.000	0.000	Merged-chr15-97843455-26
NR6691--MA0684.1.RUNX3	chr6	99811595	99811604	-	0.000	0.000	Merged-chr6-99811499-44
NR2460--MA0684.1.RUNX3	chr14	53078509	53078518	+	0.000	0.000	Merged-chr14-53078717-37
NR4805--MA0002.2.RUNX1	chr2	172440378	172440388	-	0.000	0.000	Merged-chr2-172440509-70
NR1113--MA0511.2.RUNX2	chr10	121189374	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR938--MA0684.1.RUNX3	chr10	80763638	80763647	+	0.000	0.000	Merged-chr10-80763655-40
NR600--MA0002.2.RUNX1	chr1	184534536	184534546	+	0.000	0.000	Merged-chr1-184534660-49
NR4991--MA0002.2.RUNX1	chr3	68784215	68784225	-	0.000	0.000	Merged-chr3-68784168-43
NR7--MA0684.1.RUNX3	chr1	10325539	10325548	+	0.000	0.000	Merged-chr1-10325689-27
NR7719--MA0002.2.RUNX1	chr8	84832332	84832342	+	0.000	0.000	Merged-chr8-84832139-76
NR2791--MA0511.2.RUNX2	chr15	41846676	41846684	-	0.000	0.000	Merged-chr15-41846585-48
NR376--MA0002.2.RUNX1	chr1	132264780	132264790	-	0.000	0.000	Merged-chr1-132264829-22
NR647--MA0002.2.RUNX1	chr1	192510749	192510759	-	0.000	0.000	Merged-chr1-192510804-31
NR4520--MA0684.1.RUNX3	chr2	102913220	102913229	-	0.000	0.000	Merged-chr2-102913155-52
NR6323--MA0002.2.RUNX1	chr5	139303758	139303768	-	0.000	0.000	Merged-chr5-139303910-62
NR3346--MA0684.1.RUNX3	chr17	6154601	6154610	-	0.000	0.000	Merged-chr17-6154576-19
NR5149--MA0002.2.RUNX1	chr3	108164894	108164904	-	0.000	0.000	Merged-chr3-108164973-25
NR1000--MA0684.1.RUNX3	chr10	93452105	93452114	-	0.000	0.000	Merged-chr10-93452213-43
NR7656--MA0511.2.RUNX2	chr8	70510632	70510640	+	0.000	0.000	Merged-chr8-70510598-66
NR899--MA0002.2.RUNX1	chr10	75326632	75326642	-	0.000	0.000	Merged-chr10-75326754-53
NR2714--MA0511.2.RUNX2	chr15	8280359	8280367	+	0.000	0.000	Merged-chr15-8280344-8
NR6846--MA0002.2.RUNX1	chr6	130342279	130342289	-	0.000	0.000	Merged-chr6-130342331-49
NR2221--MA0684.1.RUNX3	chr13	101707407	101707416	-	0.000	0.000	Merged-chr13-101707362-90
NR2820--MA0002.2.RUNX1	chr15	51736897	51736907	+	0.000	0.000	Merged-chr15-51736919-43
NR7557--MA0002.2.RUNX1	chr8	22405907	22405917	+	0.000	0.000	Merged-chr8-22405869-37
NR2344--MA0002.2.RUNX1	chr14	18820779	18820789	+	0.000	0.000	Merged-chr14-18820757-45
NR1047--MA0684.1.RUNX3	chr10	108168050	108168059	-	0.000	0.000	Merged-chr10-108168166-48
NR7308--MA0511.2.RUNX2	chr7	112860096	112860104	-	0.000	0.000	Merged-chr7-112860209-23
NR3011--MA0511.2.RUNX2	chr15	100312650	100312658	+	0.000	0.000	Merged-chr15-100312549-27
NR5135--MA0684.1.RUNX3	chr3	107631519	107631528	-	0.000	0.000	Merged-chr3-107631473-90
NR3184--MA0684.1.RUNX3	chr16	46022400	46022409	+	0.000	0.000	Merged-chr16-46022516-69
NR7338--MA0684.1.RUNX3	chr7	117394184	117394193	+	0.000	0.000	Merged-chr7-117394201-50
NR594--MA0002.2.RUNX1	chr1	183180409	183180419	-	0.000	0.000	Merged-chr1-183180587-56
NR5466--MA0511.2.RUNX2	chr4	43562674	43562682	-	0.000	0.000	Merged-chr4-43562415-82
NR5244--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR2976--MA0002.2.RUNX1	chr15	93913639	93913649	-	0.000	0.000	Merged-chr15-93913565-49
NR7318--MA0002.2.RUNX1	chr7	114356664	114356674	+	0.000	0.000	Merged-chr7-114356592-29
NR6941--MA0684.1.RUNX3	chr6	146434552	146434561	+	0.000	0.000	Merged-chr6-146434496-35
NR3372--MA0511.2.RUNX2	chr17	12165580	12165588	+	0.000	0.000	Merged-chr17-12165459-54
NR6859--MA0002.2.RUNX1	chr6	133904798	133904808	+	0.000	0.000	Merged-chr6-133904717-21
NR45--MA0684.1.RUNX3	chr1	36264445	36264454	-	0.000	0.000	Merged-chr1-36264360-59
NR7718--MA0684.1.RUNX3	chr8	84759290	84759299	+	0.000	0.000	Merged-chr8-84759322-6
NR3438--MA0511.2.RUNX2	chr17	25867734	25867742	-	0.000	0.000	Merged-chr17-25867746-11
NR1487--MA0511.2.RUNX2	chr11	106961728	106961736	+	0.000	0.000	Merged-chr11-106961822-47
NR2628--MA0002.2.RUNX1	chr14	103469257	103469267	+	0.000	0.000	Merged-chr14-103469232-2
NR917--MA0684.1.RUNX3	chr10	77627623	77627632	-	0.000	0.000	Merged-chr10-77627731-24
NR498--MA0002.2.RUNX1	chr1	164960257	164960267	+	0.000	0.000	Merged-chr1-164960365-86
NR103--MA0002.2.RUNX1	chr1	51578024	51578034	-	0.000	0.000	Merged-chr1-51577937-41
NR4913--MA0684.1.RUNX3	chr3	40653321	40653330	-	0.000	0.000	Merged-chr3-40653222-50
NR4494--MA0002.2.RUNX1	chr2	93428095	93428105	-	0.000	0.000	Merged-chr2-93428012-126
NR3197--MA0684.1.RUNX3	chr16	49774780	49774789	-	0.000	0.000	Merged-chr16-49774880-113
NR4080--MA0002.2.RUNX1	chr19	31337712	31337722	+	0.000	0.000	Merged-chr19-31337693-86
NR2614--MA0684.1.RUNX3	chr14	102806376	102806385	+	0.000	0.000	Merged-chr14-102806505-76
NR2671--MA0002.2.RUNX1	chr14	120405403	120405413	+	0.000	0.000	Merged-chr14-120405299-37
NR960--MA0684.1.RUNX3	chr10	85030095	85030104	-	0.000	0.000	Merged-chr10-85030062-18
NR2466--MA0002.2.RUNX1	chr14	55106333	55106343	+	0.000	0.000	Merged-chr14-55106427-54
NR5128--MA0002.2.RUNX1	chr3	105806850	105806860	+	0.000	0.000	Merged-chr3-105806958-26
NR6160--MA0684.1.RUNX3	chr5	105313659	105313668	+	0.000	0.000	Merged-chr5-105313637-29
NR7635--MA0511.2.RUNX2	chr8	64872008	64872016	-	0.000	0.000	Merged-chr8-64871934-64
NR3448--MA0002.2.RUNX1	chr17	29304535	29304545	-	0.000	0.000	Merged-chr17-29304449-24
NR4751--MA0684.1.RUNX3	chr2	163160531	163160540	-	0.000	0.000	Merged-chr2-163160622-8
NR6825--MA0002.2.RUNX1	chr6	129284635	129284645	-	0.000	0.000	Merged-chr6-129284661-64
NR4874--MA0002.2.RUNX1	chr3	21965700	21965710	-	0.000	0.000	Merged-chr3-21965803-23
NR2200--MA0684.1.RUNX3	chr13	95813839	95813848	-	0.000	0.000	Merged-chr13-95813903-46
NR3799--MA0511.2.RUNX2	chr18	34827831	34827839	-	0.000	0.000	Merged-chr18-34827772-23
NR2866--MA0684.1.RUNX3	chr15	67095476	67095485	+	0.000	0.000	Merged-chr15-67095617-30
NR4003--MA0002.2.RUNX1	chr18	89238258	89238268	+	0.000	0.000	Merged-chr18-89238329-52
NR1519--MA0511.2.RUNX2	chr11	115231721	115231729	+	0.000	0.000	Merged-chr11-115231746-46
NR7221--MA0511.2.RUNX2	chr7	88459939	88459947	-	0.000	0.000	Merged-chr7-88459917-15
NR6140--MA0002.2.RUNX1	chr5	100916620	100916630	-	0.000	0.000	Merged-chr5-100916697-39
NR6411--MA0002.2.RUNX1	chr6	6149482	6149492	+	0.000	0.000	Merged-chr6-6149577-22
NR7394--MA0684.1.RUNX3	chr7	125635628	125635637	-	0.000	0.000	Merged-chr7-125635870-68
NR4460--MA0002.2.RUNX1	chr2	80639075	80639085	+	0.000	0.000	Merged-chr2-80638943-54
NR7665--MA0684.1.RUNX3	chr8	72169509	72169518	+	0.000	0.000	Merged-chr8-72169499-55
NR1278--MA0684.1.RUNX3	chr11	55072723	55072732	+	0.000	0.000	Merged-chr11-55072689-24
NR1549--MA0684.1.RUNX3	chr11	119671400	119671409	-	0.000	0.000	Merged-chr11-119671227-50
NR4860--MA0684.1.RUNX3	chr3	18624050	18624059	+	0.000	0.000	Merged-chr3-18624063-31
NR6729--MA0002.2.RUNX1	chr6	113696958	113696968	-	0.000	0.000	Merged-chr6-113697016-110
NR4112--MA0002.2.RUNX1	chr19	41365781	41365791	-	0.000	0.000	Merged-chr19-41365730-30
NR7317--MA0684.1.RUNX3	chr7	114082291	114082300	-	0.000	0.000	Merged-chr7-114082253-23
NR4734--MA0511.2.RUNX2	chr2	160397949	160397957	+	0.000	0.000	Merged-chr2-160397958-31
NR8200--MA0002.2.RUNX1	chr9	90259616	90259626	+	0.000	0.000	Merged-chr9-90259820-55
NR2561--MA0684.1.RUNX3	chr14	76569400	76569409	+	0.000	0.000	Merged-chr14-76569463-39
NR4093--MA0002.2.RUNX1	chr19	34192734	34192744	+	0.000	0.000	Merged-chr19-34192635-86
NR8551--MA0511.2.RUNX2	chrX	167206002	167206010	+	0.000	0.000	Merged-chrX-167206151-49
NR4364--MA0002.2.RUNX1	chr2	49313370	49313380	-	0.000	0.000	Merged-chr2-49313171-56
NR1929--MA0684.1.RUNX3	chr13	13557078	13557087	-	0.000	0.000	Merged-chr13-13557258-36
NR6772--MA0002.2.RUNX1	chr6	120539196	120539206	+	0.000	0.000	Merged-chr6-120539283-23
NR1830--MA0002.2.RUNX1	chr12	111966937	111966947	-	0.000	0.000	Merged-chr12-111966900-57
NR3417--MA0511.2.RUNX2	chr17	21463758	21463766	+	0.000	0.000	Merged-chr17-21463736-49
NR2812--MA0002.2.RUNX1	chr15	50400602	50400612	+	0.000	0.000	Merged-chr15-50400444-64
NR1737--MA0511.2.RUNX2	chr12	85447231	85447239	+	0.000	0.000	Merged-chr12-85447254-58
NR3047--MA0002.2.RUNX1	chr16	3988470	3988480	+	0.000	0.000	Merged-chr16-3988637-25
NR477--MA0002.2.RUNX1	chr1	161309625	161309635	-	0.000	0.000	Merged-chr1-161309457-43
