#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR25392--MA0740.1.KLF14	chr2	57181814	57181827	+	0.000	0.000	Merged-chr2-57181943-78
NR10923--MA0039.3.KLF4	chr12	107011797	107011807	-	0.000	0.000	Merged-chr12-107011663-34
NR9423--MA0599.1.KLF5	chr11	121847867	121847876	-	0.000	0.000	Merged-chr11-121848040-41
NR30008--MA0740.1.KLF14	chr3	129901424	129901437	-	0.000	0.000	Merged-chr3-129901484-63
NR29555--MA0599.1.KLF5	chr3	103058279	103058288	-	0.000	0.000	Merged-chr3-103058357-51
NR48805--MA0740.1.KLF14	chr9	122294564	122294577	-	0.000	0.000	Merged-chr9-122294367-85
NR21399--MA1107.1.KLF9	chr18	34202688	34202700	+	0.000	0.000	Merged-chr18-34202543-19
NR15332--MA0741.1.KLF16	chr15	38452895	38452905	-	0.000	0.000	Merged-chr15-38452892-28
NR46583--MA0740.1.KLF14	chr9	21033405	21033418	+	0.000	0.000	Merged-chr9-21033444-26
NR24301--MA0039.3.KLF4	chr2	7254631	7254641	-	0.000	0.000	Merged-chr2-7254714-17
NR44295--MA1107.1.KLF9	chr8	46163664	46163676	-	0.000	0.000	Merged-chr8-46163589-57
NR9629--MA0599.1.KLF5	chr12	16895072	16895081	-	0.000	0.000	Merged-chr12-16894984-114
NR41031--MA0599.1.KLF5	chr7	27447823	27447832	+	0.000	0.000	Merged-chr7-27447621-80
NR24311--MA0493.1.Klf1	chr2	9792596	9792606	-	0.000	0.000	Merged-chr2-9792573-15
NR18594--MA0741.1.KLF16	chr17	3314336	3314346	-	0.000	0.000	Merged-chr17-3314377-47
NR28201--MA0741.1.KLF16	chr3	10012300	10012310	-	0.000	0.000	Merged-chr3-10012460-1
NR21521--MA0599.1.KLF5	chr18	35830184	35830193	+	0.000	0.000	Merged-chr18-35830192-19
NR33883--MA0742.1.Klf12	chr4	148160235	148160249	+	0.000	0.000	Merged-chr4-148160107-67
NR25852--MA0039.3.KLF4	chr2	77249875	77249885	+	0.000	0.000	Merged-chr2-77250040-39
NR22396--MA0599.1.KLF5	chr18	81405005	81405014	+	0.000	0.000	Merged-chr18-81404957-28
NR1664--MA0742.1.Klf12	chr1	134344789	134344803	+	0.000	0.000	Merged-chr1-134344743-32
NR30005--MA0599.1.KLF5	chr3	129831343	129831352	+	0.000	0.000	Merged-chr3-129831268-81
NR34572--MA0741.1.KLF16	chr5	24751254	24751264	+	0.000	0.000	Merged-chr5-24751438-125
NR21227--MA0740.1.KLF14	chr18	12947305	12947318	+	0.000	0.000	Merged-chr18-12947466-4
NR47712--MA0741.1.KLF16	chr9	78427563	78427573	-	0.000	0.000	Merged-chr9-78427642-36
NR31627--MA0493.1.Klf1	chr4	59805747	59805757	-	0.000	0.000	Merged-chr4-59805793-13
NR22038--MA0599.1.KLF5	chr18	66464887	66464896	-	0.000	0.000	Merged-chr18-66464965-21
NR26379--MA0493.1.Klf1	chr2	117328733	117328743	-	0.000	0.000	Merged-chr2-117328790-53
NR38830--MA1107.1.KLF9	chr6	86127147	86127159	-	0.000	0.000	Merged-chr6-86127203-6
NR17740--MA0741.1.KLF16	chr16	37685082	37685092	+	0.000	0.000	Merged-chr16-37685032-63
NR478--MA1107.1.KLF9	chr1	43880615	43880627	-	0.000	0.000	Merged-chr1-43880599-41
NR25969--MA1107.1.KLF9	chr2	84799142	84799154	-	0.000	0.000	Merged-chr2-84799053-115
NR33927--MA1107.1.KLF9	chr4	148742741	148742753	-	0.000	0.000	Merged-chr4-148742861-33
NR37766--MA0742.1.Klf12	chr5	149604967	149604981	+	0.000	0.000	Merged-chr5-149605038-10
NR33398--MA0741.1.KLF16	chr4	137468658	137468668	-	0.000	0.000	Merged-chr4-137468629-23
NR10798--MA0741.1.KLF16	chr12	102283591	102283601	-	0.000	0.000	Merged-chr12-102283791-1
NR14532--MA0599.1.KLF5	chr14	77580701	77580710	+	0.000	0.000	Merged-chr14-77580770-64
NR12213--MA0493.1.Klf1	chr13	56704046	56704056	-	0.000	0.000	Merged-chr13-56703613-154
NR41530--MA0741.1.KLF16	chr7	44901357	44901367	+	0.000	0.000	Merged-chr7-44901527-50
NR12073--MA0742.1.Klf12	chr13	52061984	52061998	-	0.000	0.000	Merged-chr13-52062065-10
NR45807--MA0599.1.KLF5	chr8	115826665	115826674	-	0.000	0.000	Merged-chr8-115826691-38
NR26831--MA0493.1.Klf1	chr2	131492234	131492244	-	0.000	0.000	Merged-chr2-131492046-74
NR1179--MA0741.1.KLF16	chr1	90740949	90740959	+	0.000	0.000	Merged-chr1-90740920-30
NR34238--MA1107.1.KLF9	chr4	155217448	155217460	-	0.000	0.000	Merged-chr4-155217471-52
NR46261--MA0599.1.KLF5	chr8	124949359	124949368	-	0.000	0.000	Merged-chr8-124949178-105
NR8538--MA1107.1.KLF9	chr11	104599948	104599960	-	0.000	0.000	Merged-chr11-104599870-16
NR23364--MA0740.1.KLF14	chr19	29708133	29708146	+	0.000	0.000	Merged-chr19-29708210-36
NR10298--MA0599.1.KLF5	chr12	78918352	78918361	-	0.000	0.000	Merged-chr12-78918469-28
NR34023--MA1107.1.KLF9	chr4	150138195	150138207	-	0.000	0.000	Merged-chr4-150138254-13
NR4556--MA0741.1.KLF16	chr10	81106243	81106253	-	0.000	0.000	Merged-chr10-81106055-81
NR21831--MA0741.1.KLF16	chr18	55549348	55549358	+	0.000	0.000	Merged-chr18-55549446-130
NR46404--MA0742.1.Klf12	chr8	127909815	127909829	-	0.000	0.000	Merged-chr8-127909842-31
NR26741--MA0740.1.KLF14	chr2	129065932	129065945	-	0.000	0.000	Merged-chr2-129066183-78
NR38970--MA0599.1.KLF5	chr6	90422785	90422794	+	0.000	0.000	Merged-chr6-90422836-47
NR23346--MA1107.1.KLF9	chr19	29362020	29362032	-	0.000	0.000	Merged-chr19-29361880-50
NR18098--MA1107.1.KLF9	chr16	70314385	70314397	+	0.000	0.000	Merged-chr16-70314268-76
NR29103--MA0599.1.KLF5	chr3	89378432	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR15716--MA0599.1.KLF5	chr15	73151040	73151049	+	0.000	0.000	Merged-chr15-73151082-33
NR18426--MA0599.1.KLF5	chr16	94371683	94371692	-	0.000	0.000	Merged-chr16-94371721-8
NR7127--MA0599.1.KLF5	chr11	69881016	69881025	+	0.000	0.000	Merged-chr11-69881120-86
NR44049--MA1107.1.KLF9	chr8	25962354	25962366	+	0.000	0.000	Merged-chr8-25962203-9
NR25894--MA0599.1.KLF5	chr2	79255378	79255387	+	0.000	0.000	Merged-chr2-79255338-118
NR10607--MA0599.1.KLF5	chr12	91849246	91849255	+	0.000	0.000	Merged-chr12-91849094-58
NR42201--MA0493.1.Klf1	chr7	83742755	83742765	+	0.000	0.000	Merged-chr7-83742815-34
NR5133--MA0742.1.Klf12	chr10	99206156	99206170	+	0.000	0.000	Merged-chr10-99206263-19
NR3555--MA0740.1.KLF14	chr10	40883450	40883463	+	0.000	0.000	Merged-chr10-40883582-128
NR10--MA0599.1.KLF5	chr1	7088889	7088898	-	0.000	0.000	Merged-chr1-7088906-84
NR6693--MA0741.1.KLF16	chr11	57644559	57644569	+	0.000	0.000	Merged-chr11-57644449-7
NR19762--MA0599.1.KLF5	chr17	34647221	34647230	-	0.000	0.000	Merged-chr17-34647250-57
NR20928--MA0741.1.KLF16	chr17	84226514	84226524	+	0.000	0.000	Merged-chr17-84226544-42
NR36361--MA0741.1.KLF16	chr5	114823235	114823245	+	0.000	0.000	Merged-chr5-114823339-44
NR31998--MA1107.1.KLF9	chr4	101419613	101419625	-	0.000	0.000	Merged-chr4-101419713-70
NR6932--MA0740.1.KLF14	chr11	62076873	62076886	-	0.000	0.000	Merged-chr11-62077068-25
NR25321--MA0599.1.KLF5	chr2	49482469	49482478	+	0.000	0.000	Merged-chr2-49482478-20
NR28229--MA0740.1.KLF14	chr3	13473162	13473175	-	0.000	0.000	Merged-chr3-13473058-20
NR9323--MA0740.1.KLF14	chr11	120467665	120467678	-	0.000	0.000	Merged-chr11-120467501-52
NR32995--MA0599.1.KLF5	chr4	132808285	132808294	-	0.000	0.000	Merged-chr4-132808337-17
NR16991--MA0740.1.KLF14	chr15	102136243	102136256	+	0.000	0.000	Merged-chr15-102136200-54
NR47074--MA0741.1.KLF16	chr9	48985182	48985192	-	0.000	0.000	Merged-chr9-48985134-97
NR2733--MA0741.1.KLF16	chr1	184845488	184845498	+	0.000	0.000	Merged-chr1-184845635-123
NR16218--MA0741.1.KLF16	chr15	80930407	80930417	-	0.000	0.000	Merged-chr15-80930587-88
NR40052--MA1107.1.KLF9	chr6	143327066	143327078	-	0.000	0.000	Merged-chr6-143327148-45
NR12245--MA0599.1.KLF5	chr13	59557513	59557522	-	0.000	0.000	Merged-chr13-59557232-89
NR37746--MA0599.1.KLF5	chr5	149184691	149184700	-	0.000	0.000	Merged-chr5-149184513-135
NR26863--MA0599.1.KLF5	chr2	132263281	132263290	-	0.000	0.000	Merged-chr2-132263342-118
NR26177--MA1107.1.KLF9	chr2	103485241	103485253	-	0.000	0.000	Merged-chr2-103485172-63
NR42527--MA0740.1.KLF14	chr7	101934070	101934083	-	0.000	0.000	Merged-chr7-101933899-55
NR7065--MA0742.1.Klf12	chr11	69326238	69326252	-	0.000	0.000	Merged-chr11-69326179-56
NR27104--MA0740.1.KLF14	chr2	152344143	152344156	+	0.000	0.000	Merged-chr2-152344055-110
NR48090--MA0039.3.KLF4	chr9	100460385	100460395	-	0.000	0.000	Merged-chr9-100460410-54
NR45531--MA0742.1.Klf12	chr8	105965475	105965489	+	0.000	0.000	Merged-chr8-105965531-1
NR2488--MA0599.1.KLF5	chr1	175693727	175693736	+	0.000	0.000	Merged-chr1-175693836-3
NR49607--MA0599.1.KLF5	chrX	104857286	104857295	+	0.000	0.000	Merged-chrX-104857124-25
NR33898--MA0657.1.KLF13	chr4	148444829	148444846	-	0.000	0.000	Merged-chr4-148444677-50
NR26882--MA0741.1.KLF16	chr2	132669326	132669336	+	0.000	0.000	Merged-chr2-132669439-31
NR30014--MA0599.1.KLF5	chr3	129969952	129969961	-	0.000	0.000	Merged-chr3-129969913-90
NR44664--MA0740.1.KLF14	chr8	70477023	70477036	-	0.000	0.000	Merged-chr8-70476979-59
NR39384--MA0599.1.KLF5	chr6	118479373	118479382	+	0.000	0.000	Merged-chr6-118479300-37
NR26850--MA0740.1.KLF14	chr2	132145118	132145131	-	0.000	0.000	Merged-chr2-132145154-79
NR1290--MA0493.1.Klf1	chr1	105443763	105443773	+	0.000	0.000	Merged-chr1-105443622-43
NR34140--MA0493.1.Klf1	chr4	152178084	152178094	-	0.000	0.000	Merged-chr4-152178295-75
NR20682--MA0599.1.KLF5	chr17	74528212	74528221	+	0.000	0.000	Merged-chr17-74528327-98
NR26948--MA0741.1.KLF16	chr2	142901479	142901489	+	0.000	0.000	Merged-chr2-142901369-75
NR34275--MA0599.1.KLF5	chr4	155774592	155774601	+	0.000	0.000	Merged-chr4-155774656-37
NR19188--MA1107.1.KLF9	chr17	25584051	25584063	-	0.000	0.000	Merged-chr17-25583989-33
NR42860--MA0741.1.KLF16	chr7	118129764	118129774	-	0.000	0.000	Merged-chr7-118129582-70
NR7327--MA0741.1.KLF16	chr11	74838402	74838412	-	0.000	0.000	Merged-chr11-74838365-145
NR23708--MA0742.1.Klf12	chr19	45075212	45075226	+	0.000	0.000	Merged-chr19-45075087-111
NR37595--MA0741.1.KLF16	chr5	144358277	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR26378--MA0039.3.KLF4	chr2	117328731	117328741	-	0.000	0.000	Merged-chr2-117328790-53
NR34604--MA0741.1.KLF16	chr5	25499041	25499051	-	0.000	0.000	Merged-chr5-25499095-193
NR29393--MA0657.1.KLF13	chr3	96938951	96938968	-	0.000	0.000	Merged-chr3-96938962-26
NR45282--MA1107.1.KLF9	chr8	93810271	93810283	-	0.000	0.000	Merged-chr8-93810346-59
NR29512--MA0740.1.KLF14	chr3	101748387	101748400	+	0.000	0.000	Merged-chr3-101748481-44
NR42265--MA0657.1.KLF13	chr7	90475995	90476012	-	0.000	0.000	Merged-chr7-90476243-63
NR42429--MA1107.1.KLF9	chr7	99381501	99381513	-	0.000	0.000	Merged-chr7-99381387-71
NR31546--MA1107.1.KLF9	chr4	57295369	57295381	+	0.000	0.000	Merged-chr4-57295265-18
NR5846--MA1107.1.KLF9	chr11	3142878	3142890	-	0.000	0.000	Merged-chr11-3142857-101
NR30788--MA0493.1.Klf1	chr4	11007762	11007772	+	0.000	0.000	Merged-chr4-11007928-2
NR14244--MA0657.1.KLF13	chr14	66281025	66281042	+	0.000	0.000	Merged-chr14-66280950-46
NR5615--MA0740.1.KLF14	chr10	123076427	123076440	+	0.000	0.000	Merged-chr10-123076393-79
NR45317--MA0741.1.KLF16	chr8	94331137	94331147	+	0.000	0.000	Merged-chr8-94330995-25
NR35315--MA0741.1.KLF16	chr5	72844503	72844513	+	0.000	0.000	Merged-chr5-72844506-23
NR14385--MA0742.1.Klf12	chr14	71795867	71795881	-	0.000	0.000	Merged-chr14-71795835-20
NR45913--MA0657.1.KLF13	chr8	119840579	119840596	+	0.000	0.000	Merged-chr8-119840588-52
NR1058--MA0599.1.KLF5	chr1	85649963	85649972	-	0.000	0.000	Merged-chr1-85650206-39
NR3232--MA1107.1.KLF9	chr10	17796273	17796285	-	0.000	0.000	Merged-chr10-17796351-83
NR48304--MA0657.1.KLF13	chr9	107526843	107526860	-	0.000	0.000	Merged-chr9-107526799-38
NR33159--MA0741.1.KLF16	chr4	134365428	134365438	-	0.000	0.000	Merged-chr4-134365385-7
NR44086--MA0599.1.KLF5	chr8	27174693	27174702	+	0.000	0.000	Merged-chr8-27174593-51
NR10559--MA0741.1.KLF16	chr12	87411320	87411330	-	0.000	0.000	Merged-chr12-87411276-22
NR35459--MA0599.1.KLF5	chr5	75978494	75978503	-	0.000	0.000	Merged-chr5-75978410-42
NR41957--MA0741.1.KLF16	chr7	75455509	75455519	+	0.000	0.000	Merged-chr7-75455651-68
NR20361--MA0742.1.Klf12	chr17	56673177	56673191	+	0.000	0.000	Merged-chr17-56673330-61
NR45492--MA0039.3.KLF4	chr8	105685994	105686004	+	0.000	0.000	Merged-chr8-105686142-54
NR18212--MA0741.1.KLF16	chr16	87597815	87597825	+	0.000	0.000	Merged-chr16-87597793-27
NR26750--MA1107.1.KLF9	chr2	129065945	129065957	-	0.000	0.000	Merged-chr2-129066183-78
NR13693--MA0599.1.KLF5	chr14	34549236	34549245	+	0.000	0.000	Merged-chr14-34549308-78
NR49513--MA0599.1.KLF5	chrX	95444854	95444863	-	0.000	0.000	Merged-chrX-95444661-110
NR18998--MA1107.1.KLF9	chr17	21617593	21617605	-	0.000	0.000	Merged-chr17-21617473-39
NR47678--MA0599.1.KLF5	chr9	77456634	77456643	+	0.000	0.000	Merged-chr9-77456588-28
NR4435--MA0599.1.KLF5	chr10	80539161	80539170	-	0.000	0.000	Merged-chr10-80539129-37
NR23023--MA0742.1.Klf12	chr19	9107573	9107587	-	0.000	0.000	Merged-chr19-9107544-7
NR38630--MA0599.1.KLF5	chr6	71322742	71322751	+	0.000	0.000	Merged-chr6-71322825-41
NR42434--MA0493.1.Klf1	chr7	99535118	99535128	-	0.000	0.000	Merged-chr7-99535229-9
NR24218--MA0599.1.KLF5	chr2	3713432	3713441	+	0.000	0.000	Merged-chr2-3713630-67
NR42094--MA0740.1.KLF14	chr7	80192612	80192625	-	0.000	0.000	Merged-chr7-80192617-45
NR50053--MA0741.1.KLF16	chrX	164382160	164382170	+	0.000	0.000	Merged-chrX-164382152-46
NR24557--MA1107.1.KLF9	chr2	22957681	22957693	-	0.000	0.000	Merged-chr2-22957628-19
NR11238--MA0740.1.KLF14	chr12	117447280	117447293	+	0.000	0.000	Merged-chr12-117447459-59
NR143--MA0493.1.Klf1	chr1	21079233	21079243	+	0.000	0.000	Merged-chr1-21079276-92
NR45064--MA0599.1.KLF5	chr8	83997020	83997029	+	0.000	0.000	Merged-chr8-83997144-69
NR37420--MA0740.1.KLF14	chr5	140704767	140704780	-	0.000	0.000	Merged-chr5-140704817-83
NR30802--MA0599.1.KLF5	chr4	11455284	11455293	-	0.000	0.000	Merged-chr4-11455280-34
NR27960--MA0741.1.KLF16	chr2	173578284	173578294	+	0.000	0.000	Merged-chr2-173578364-53
NR22032--MA0741.1.KLF16	chr18	65924895	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR33512--MA0599.1.KLF5	chr4	139192856	139192865	-	0.000	0.000	Merged-chr4-139192859-89
NR12691--MA0039.3.KLF4	chr13	95007619	95007629	-	0.000	0.000	Merged-chr13-95007446-38
NR45569--MA0741.1.KLF16	chr8	106893331	106893341	+	0.000	0.000	Merged-chr8-106893474-83
NR43690--MA0599.1.KLF5	chr7	143822973	143822982	+	0.000	0.000	Merged-chr7-143822961-65
NR45946--MA0599.1.KLF5	chr8	120319625	120319634	-	0.000	0.000	Merged-chr8-120319667-36
NR112--MA0741.1.KLF16	chr1	17097961	17097971	+	0.000	0.000	Merged-chr1-17097864-27
NR29728--MA0742.1.Klf12	chr3	108383957	108383971	-	0.000	0.000	Merged-chr3-108383794-50
NR42329--MA0742.1.Klf12	chr7	97842856	97842870	-	0.000	0.000	Merged-chr7-97843006-38
NR16375--MA1107.1.KLF9	chr15	83205235	83205247	-	0.000	0.000	Merged-chr15-83205313-23
NR5413--MA0599.1.KLF5	chr10	118002221	118002230	+	0.000	0.000	Merged-chr10-118002133-33
NR30950--MA0657.1.KLF13	chr4	32657094	32657111	-	0.000	0.000	Merged-chr4-32657142-58
NR34109--MA0493.1.Klf1	chr4	151996279	151996289	-	0.000	0.000	Merged-chr4-151996356-68
NR17452--MA0493.1.Klf1	chr16	21204698	21204708	-	0.000	0.000	Merged-chr16-21204669-33
NR40649--MA0742.1.Klf12	chr7	18991251	18991265	-	0.000	0.000	Merged-chr7-18991096-73
NR28942--MA0741.1.KLF16	chr3	84345594	84345604	+	0.000	0.000	Merged-chr3-84345416-77
NR49591--MA0741.1.KLF16	chrX	103616961	103616971	-	0.000	0.000	Merged-chrX-103616839-86
NR31336--MA0741.1.KLF16	chr4	46507435	46507445	-	0.000	0.000	Merged-chr4-46507538-69
NR38145--MA0039.3.KLF4	chr6	38669824	38669834	+	0.000	0.000	Merged-chr6-38669877-14
NR26786--MA0741.1.KLF16	chr2	130642856	130642866	+	0.000	0.000	Merged-chr2-130642738-65
NR46248--MA0599.1.KLF5	chr8	124722119	124722128	+	0.000	0.000	Merged-chr8-124722082-66
NR46146--MA0742.1.Klf12	chr8	123318641	123318655	+	0.000	0.000	Merged-chr8-123318633-49
NR44954--MA0493.1.Klf1	chr8	79029378	79029388	-	0.000	0.000	Merged-chr8-79029406-228
NR35365--MA0599.1.KLF5	chr5	73490933	73490942	-	0.000	0.000	Merged-chr5-73491046-72
NR9665--MA0599.1.KLF5	chr12	20815769	20815778	-	0.000	0.000	Merged-chr12-20815724-27
NR5090--MA0493.1.Klf1	chr10	97313608	97313618	+	0.000	0.000	Merged-chr10-97313434-109
NR14643--MA1107.1.KLF9	chr14	99099846	99099858	-	0.000	0.000	Merged-chr14-99099807-63
NR49983--MA0599.1.KLF5	chrX	160138220	160138229	+	0.000	0.000	Merged-chrX-160138243-80
NR45918--MA1107.1.KLF9	chr8	119840580	119840592	+	0.000	0.000	Merged-chr8-119840588-52
NR44198--MA0599.1.KLF5	chr8	36030410	36030419	+	0.000	0.000	Merged-chr8-36030382-8
NR46372--MA1107.1.KLF9	chr8	126882106	126882118	-	0.000	0.000	Merged-chr8-126881934-28
NR12930--MA0599.1.KLF5	chr13	105047444	105047453	-	0.000	0.000	Merged-chr13-105047400-59
