#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR4451--MA0482.1.Gata4	chr5	149246270	149246280	-	0.000	0.000	Merged-chr5-149246178-51
NR245--MA0766.1.GATA5	chr1	151346963	151346970	-	0.000	0.000	Merged-chr1-151346878-17
NR2923--MA0035.3.Gata1	chr2	3764477	3764487	+	0.000	0.000	Merged-chr2-3764311-29
NR4512--MA0766.1.GATA5	chr6	29279099	29279106	+	0.000	0.000	Merged-chr6-29279043-26
NR5685--MA0482.1.Gata4	chr9	61681487	61681497	-	0.000	0.000	Merged-chr9-61681687-3
NR1157--MA1104.1.GATA6	chr12	70078944	70078956	+	0.000	0.000	Merged-chr12-70078875-55
NR625--MA0766.1.GATA5	chr10	83733969	83733976	-	0.000	0.000	Merged-chr10-83733897-13
NR5608--MA0482.1.Gata4	chr9	13536927	13536937	-	0.000	0.000	Merged-chr9-13536890-20
NR2440--MA1104.1.GATA6	chr17	19435142	19435154	+	0.000	0.000	Merged-chr17-19435269-18
NR852--MA1104.1.GATA6	chr11	52314534	52314546	+	0.000	0.000	Merged-chr11-52314367-60
NR2051--MA0766.1.GATA5	chr15	78571806	78571813	+	0.000	0.000	Merged-chr15-78571844-37
NR2322--MA0766.1.GATA5	chr16	76449024	76449031	+	0.000	0.000	Merged-chr16-76449016-10
NR2963--MA1104.1.GATA6	chr2	26753535	26753547	+	0.000	0.000	Merged-chr2-26753671-30
NR5083--MA1104.1.GATA6	chr7	110204277	110204289	-	0.000	0.000	Merged-chr7-110204373-3
NR2665--MA0035.3.Gata1	chr18	34783578	34783588	+	0.000	0.000	Merged-chr18-34783714-45
NR5327--MA0035.3.Gata1	chr8	36130498	36130508	-	0.000	0.000	Merged-chr8-36130475-35
NR4500--MA1104.1.GATA6	chr6	8641187	8641199	+	0.000	0.000	Merged-chr6-8641126-10
NR4777--MA0766.1.GATA5	chr6	130102978	130102985	-	0.000	0.000	Merged-chr6-130103023-31
NR187--MA0035.3.Gata1	chr1	127297165	127297175	+	0.000	0.000	Merged-chr1-127297024-52
NR2226--MA0766.1.GATA5	chr16	33073043	33073050	+	0.000	0.000	Merged-chr16-33073178-28
NR572--MA0766.1.GATA5	chr10	61559864	61559871	-	0.000	0.000	Merged-chr10-61559785-43
NR3114--MA0140.2.GATA1::TAL1	chr2	84072964	84072981	+	0.000	0.000	Merged-chr2-84072968-7
NR4454--MA0035.3.Gata1	chr5	149246271	149246281	-	0.000	0.000	Merged-chr5-149246178-51
NR3758--MA0140.2.GATA1::TAL1	chr4	11323571	11323588	+	0.000	0.000	Merged-chr4-11323536-26
NR1324--MA0482.1.Gata4	chr12	114587399	114587409	+	0.000	0.000	Merged-chr12-114587375-26
NR4210--MA0036.3.GATA2	chr5	53566529	53566539	+	0.000	0.000	Merged-chr5-53566690-62
NR2086--MA0037.3.GATA3	chr15	86182104	86182111	-	0.000	0.000	Merged-chr15-86182201-2
NR2310--MA1104.1.GATA6	chr16	76225742	76225754	+	0.000	0.000	Merged-chr16-76225808-94
NR3849--MA0037.3.GATA3	chr4	59438376	59438383	+	0.000	0.000	Merged-chr4-59438300-38
NR1461--MA0140.2.GATA1::TAL1	chr13	59672352	59672369	+	0.000	0.000	Merged-chr13-59672449-39
NR722--MA1104.1.GATA6	chr10	117959504	117959516	+	0.000	0.000	Merged-chr10-117959672-9
NR2009--MA0037.3.GATA3	chr15	60112102	60112109	-	0.000	0.000	Merged-chr15-60111990-62
NR2858--MA0766.1.GATA5	chr19	32275770	32275777	-	0.000	0.000	Merged-chr19-32275869-3
NR1546--MA0140.2.GATA1::TAL1	chr13	91484431	91484448	-	0.000	0.000	Merged-chr13-91484361-55
NR1755--MA0037.3.GATA3	chr14	47476788	47476795	+	0.000	0.000	Merged-chr14-47476839-9
NR1008--MA0036.3.GATA2	chr11	109495691	109495701	-	0.000	0.000	Merged-chr11-109495747-14
NR4738--MA0035.3.Gata1	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR25--MA1104.1.GATA6	chr1	43521164	43521176	+	0.000	0.000	Merged-chr1-43521160-6
NR923--MA0482.1.Gata4	chr11	83271749	83271759	+	0.000	0.000	Merged-chr11-83271704-105
NR4647--MA0766.1.GATA5	chr6	87041205	87041212	+	0.000	0.000	Merged-chr6-87041204-35
NR533--MA0035.3.Gata1	chr10	40451941	40451951	+	0.000	0.000	Merged-chr10-40451996-39
NR627--MA0140.2.GATA1::TAL1	chr10	83733970	83733987	+	0.000	0.000	Merged-chr10-83733897-13
NR2644--MA0035.3.Gata1	chr18	14654056	14654066	+	0.000	0.000	Merged-chr18-14653924-40
NR4888--MA0140.2.GATA1::TAL1	chr7	16405771	16405788	-	0.000	0.000	Merged-chr7-16405720-76
NR3608--MA0140.2.GATA1::TAL1	chr3	123444669	123444686	+	0.000	0.000	Merged-chr3-123444791-39
NR2619--MA0766.1.GATA5	chr17	86880653	86880660	-	0.000	0.000	Merged-chr17-86880662-37
NR4874--MA1104.1.GATA6	chr7	6127300	6127312	-	0.000	0.000	Merged-chr7-6127268-44
NR2609--MA0036.3.GATA2	chr17	85982146	85982156	+	0.000	0.000	Merged-chr17-85982062-9
NR3059--MA0766.1.GATA5	chr2	65195783	65195790	-	0.000	0.000	Merged-chr2-65195826-52
NR5677--MA0482.1.Gata4	chr9	51020611	51020621	+	0.000	0.000	Merged-chr9-51020554-22
NR827--MA0482.1.Gata4	chr11	46389539	46389549	+	0.000	0.000	Merged-chr11-46389577-59
NR1354--MA1104.1.GATA6	chr12	118423352	118423364	+	0.000	0.000	Merged-chr12-118423452-8
NR1768--MA0037.3.GATA3	chr14	56284605	56284612	-	0.000	0.000	Merged-chr14-56284559-51
NR2253--MA0482.1.Gata4	chr16	39629651	39629661	+	0.000	0.000	Merged-chr16-39629566-1
NR859--MA0036.3.GATA2	chr11	58189860	58189870	-	0.000	0.000	Merged-chr11-58189839-18
NR2270--MA1104.1.GATA6	chr16	46107592	46107604	-	0.000	0.000	Merged-chr16-46107609-30
NR3047--MA1104.1.GATA6	chr2	60328748	60328760	-	0.000	0.000	Merged-chr2-60328757-33
NR3318--MA1104.1.GATA6	chr2	170126512	170126524	-	0.000	0.000	Merged-chr2-170126544-26
NR4175--MA0035.3.Gata1	chr5	30887491	30887501	-	0.000	0.000	Merged-chr5-30887642-12
NR5276--MA0482.1.Gata4	chr8	19703585	19703595	-	0.000	0.000	Merged-chr8-19703358-67
NR2495--MA0035.3.Gata1	chr17	47521585	47521595	-	0.000	0.000	Merged-chr17-47521683-42
NR1316--MA0482.1.Gata4	chr12	114300003	114300013	+	0.000	0.000	Merged-chr12-114300093-52
NR4698--MA0035.3.Gata1	chr6	108607017	108607027	+	0.000	0.000	Merged-chr6-108607013-11
NR2921--MA1104.1.GATA6	chr2	3764476	3764488	-	0.000	0.000	Merged-chr2-3764311-29
NR2352--MA0035.3.Gata1	chr16	93918465	93918475	+	0.000	0.000	Merged-chr16-93918388-61
NR1178--MA0035.3.Gata1	chr12	76375664	76375674	-	0.000	0.000	Merged-chr12-76375733-19
NR5931--MA0037.3.GATA3	chrX	134601054	134601061	-	0.000	0.000	Merged-chrX-134601254-82
NR2123--MA0482.1.Gata4	chr15	97790275	97790285	-	0.000	0.000	Merged-chr15-97790248-21
NR197--MA0766.1.GATA5	chr1	130508695	130508702	+	0.000	0.000	Merged-chr1-130508777-21
NR3028--MA0036.3.GATA2	chr2	58153801	58153811	+	0.000	0.000	Merged-chr2-58153859-22
NR264--MA0482.1.Gata4	chr1	156462834	156462844	-	0.000	0.000	Merged-chr1-156462820-12
NR4141--MA0035.3.Gata1	chr5	23615691	23615701	-	0.000	0.000	Merged-chr5-23615697-5
NR4040--MA0036.3.GATA2	chr4	145312626	145312636	-	0.000	0.000	Merged-chr4-145312696-44
NR966--MA1104.1.GATA6	chr11	99105267	99105279	-	0.000	0.000	Merged-chr11-99105109-62
NR1999--MA0037.3.GATA3	chr15	51846832	51846839	+	0.000	0.000	Merged-chr15-51846915-35
NR2022--MA0766.1.GATA5	chr15	62779103	62779110	-	0.000	0.000	Merged-chr15-62779143-25
NR2012--MA0036.3.GATA2	chr15	60112101	60112111	+	0.000	0.000	Merged-chr15-60111990-62
NR2959--MA0766.1.GATA5	chr2	26663356	26663363	+	0.000	0.000	Merged-chr2-26663568-32
NR2570--MA0035.3.Gata1	chr17	72948414	72948424	-	0.000	0.000	Merged-chr17-72948323-25
NR4316--MA0035.3.Gata1	chr5	100798624	100798634	-	0.000	0.000	Merged-chr5-100798615-58
NR3169--MA1104.1.GATA6	chr2	120026842	120026854	+	0.000	0.000	Merged-chr2-120026874-2
NR1442--MA0037.3.GATA3	chr13	42101817	42101824	-	0.000	0.000	Merged-chr13-42101708-35
NR5848--MA1104.1.GATA6	chr9	118059235	118059247	-	0.000	0.000	Merged-chr9-118059304-13
NR727--MA1104.1.GATA6	chr10	121505612	121505624	-	0.000	0.000	Merged-chr10-121505410-37
NR158--MA0035.3.Gata1	chr1	105803093	105803103	-	0.000	0.000	Merged-chr1-105803155-19
NR5851--MA0035.3.Gata1	chr9	118059236	118059246	+	0.000	0.000	Merged-chr9-118059304-13
NR5782--MA0037.3.GATA3	chr9	102867024	102867031	+	0.000	0.000	Merged-chr9-102867048-29
NR56--MA0482.1.Gata4	chr1	62829837	62829847	-	0.000	0.000	Merged-chr1-62829921-36
NR2060--MA0035.3.Gata1	chr15	79657975	79657985	-	0.000	0.000	Merged-chr15-79658151-9
NR591--MA0482.1.Gata4	chr10	67065797	67065807	+	0.000	0.000	Merged-chr10-67065679-35
NR4561--MA1104.1.GATA6	chr6	50387873	50387885	+	0.000	0.000	Merged-chr6-50387910-30
NR4292--MA0140.2.GATA1::TAL1	chr5	96949074	96949091	+	0.000	0.000	Merged-chr5-96949155-39
NR2676--MA1104.1.GATA6	chr18	39831976	39831988	-	0.000	0.000	Merged-chr18-39831959-21
NR5633--MA0140.2.GATA1::TAL1	chr9	20492719	20492736	-	0.000	0.000	Merged-chr9-20492841-60
NR5609--MA1104.1.GATA6	chr9	13536927	13536939	+	0.000	0.000	Merged-chr9-13536890-20
NR2277--MA0036.3.GATA2	chr16	49774802	49774812	+	0.000	0.000	Merged-chr16-49774880-113
NR3464--MA0140.2.GATA1::TAL1	chr3	58622621	58622638	+	0.000	0.000	Merged-chr3-58622670-34
NR100--MA0482.1.Gata4	chr1	86048456	86048466	-	0.000	0.000	Merged-chr1-86048437-13
NR4372--MA0035.3.Gata1	chr5	118069583	118069593	-	0.000	0.000	Merged-chr5-118069472-39
NR2877--MA0482.1.Gata4	chr19	40818905	40818915	+	0.000	0.000	Merged-chr19-40819012-30
NR2080--MA0140.2.GATA1::TAL1	chr15	85879173	85879190	+	0.000	0.000	Merged-chr15-85879337-71
NR2001--MA0766.1.GATA5	chr15	51846832	51846839	+	0.000	0.000	Merged-chr15-51846915-35
NR4895--MA0035.3.Gata1	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR2048--MA0766.1.GATA5	chr15	78495178	78495185	+	0.000	0.000	Merged-chr15-78495177-43
NR4752--MA0035.3.Gata1	chr6	124901073	124901083	+	0.000	0.000	Merged-chr6-124900946-82
NR1069--MA0036.3.GATA2	chr12	25270022	25270032	-	0.000	0.000	Merged-chr12-25270049-10
NR342--MA0035.3.Gata1	chr1	170977452	170977462	+	0.000	0.000	Merged-chr1-170977420-4
NR783--MA0037.3.GATA3	chr11	6568134	6568141	-	0.000	0.000	Merged-chr11-6568162-40
NR3624--MA0037.3.GATA3	chr3	133557018	133557025	+	0.000	0.000	Merged-chr3-133556901-17
NR984--MA0482.1.Gata4	chr11	104538423	104538433	-	0.000	0.000	Merged-chr11-104538419-8
NR2147--MA0036.3.GATA2	chr15	100984052	100984062	-	0.000	0.000	Merged-chr15-100983947-40
NR2224--MA0482.1.Gata4	chr16	33073040	33073050	-	0.000	0.000	Merged-chr16-33073178-28
NR298--MA0766.1.GATA5	chr1	161693533	161693540	+	0.000	0.000	Merged-chr1-161693596-37
NR3873--MA0140.2.GATA1::TAL1	chr4	75278964	75278981	-	0.000	0.000	Merged-chr4-75279089-1
NR246--MA0035.3.Gata1	chr1	151346962	151346972	+	0.000	0.000	Merged-chr1-151346878-17
NR3711--MA0766.1.GATA5	chr3	152928850	152928857	-	0.000	0.000	Merged-chr3-152928852-31
NR103--MA0035.3.Gata1	chr1	86048457	86048467	-	0.000	0.000	Merged-chr1-86048437-13
NR924--MA1104.1.GATA6	chr11	83271747	83271759	-	0.000	0.000	Merged-chr11-83271704-105
NR4188--MA0036.3.GATA2	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR4469--MA0766.1.GATA5	chr5	150593213	150593220	-	0.000	0.000	Merged-chr5-150593583-231
NR626--MA0035.3.Gata1	chr10	83733968	83733978	+	0.000	0.000	Merged-chr10-83733897-13
NR2195--MA0035.3.Gata1	chr16	19985150	19985160	-	0.000	0.000	Merged-chr16-19985121-18
NR4993--MA0482.1.Gata4	chr7	72308183	72308193	+	0.000	0.000	Merged-chr7-72308227-31
NR5774--MA0037.3.GATA3	chr9	100522273	100522280	+	0.000	0.000	Merged-chr9-100522209-27
NR5569--MA0037.3.GATA3	chr8	127589470	127589477	-	0.000	0.000	Merged-chr8-127589399-43
NR4967--MA1104.1.GATA6	chr7	58452223	58452235	-	0.000	0.000	Merged-chr7-58452206-46
NR787--MA0766.1.GATA5	chr11	6568134	6568141	-	0.000	0.000	Merged-chr11-6568162-40
NR2616--MA0140.2.GATA1::TAL1	chr17	86880559	86880576	+	0.000	0.000	Merged-chr17-86880662-37
NR2052--MA0035.3.Gata1	chr15	78571804	78571814	-	0.000	0.000	Merged-chr15-78571844-37
NR2323--MA0035.3.Gata1	chr16	76449022	76449032	-	0.000	0.000	Merged-chr16-76449016-10
NR1250--MA0766.1.GATA5	chr12	98247087	98247094	-	0.000	0.000	Merged-chr12-98247130-40
NR4578--MA0766.1.GATA5	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR828--MA1104.1.GATA6	chr11	46389537	46389549	-	0.000	0.000	Merged-chr11-46389577-59
NR2049--MA0037.3.GATA3	chr15	78571806	78571813	+	0.000	0.000	Merged-chr15-78571844-37
NR510--MA0037.3.GATA3	chr10	34172906	34172913	+	0.000	0.000	Merged-chr10-34172961-40
NR2755--MA0766.1.GATA5	chr18	74780032	74780039	+	0.000	0.000	Merged-chr18-74780023-15
NR1450--MA0035.3.Gata1	chr13	45693763	45693773	-	0.000	0.000	Merged-chr13-45693757-77
NR5861--MA0766.1.GATA5	chr9	123058987	123058994	+	0.000	0.000	Merged-chr9-123058823-37
NR5551--MA0140.2.GATA1::TAL1	chr8	123212784	123212801	-	0.000	0.000	Merged-chr8-123212744-66
NR4778--MA0035.3.Gata1	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR3060--MA0140.2.GATA1::TAL1	chr2	65198588	65198605	+	0.000	0.000	Merged-chr2-65198704-18
NR4933--MA1104.1.GATA6	chr7	30373719	30373731	+	0.000	0.000	Merged-chr7-30373731-40
NR3900--MA0482.1.Gata4	chr4	95068326	95068336	-	0.000	0.000	Merged-chr4-95068269-28
NR201--MA0482.1.Gata4	chr1	131135104	131135114	-	0.000	0.000	Merged-chr1-131135243-3
NR4130--MA0766.1.GATA5	chr5	21369076	21369083	+	0.000	0.000	Merged-chr5-21368960-21
NR4929--MA0482.1.Gata4	chr7	30280499	30280509	-	0.000	0.000	Merged-chr7-30280528-94
NR5098--MA0482.1.Gata4	chr7	112136763	112136773	+	0.000	0.000	Merged-chr7-112136797-13
NR3759--MA0037.3.GATA3	chr4	11961006	11961013	+	0.000	0.000	Merged-chr4-11960864-24
NR5277--MA1104.1.GATA6	chr8	19703585	19703597	+	0.000	0.000	Merged-chr8-19703358-67
NR1208--MA0037.3.GATA3	chr12	84773167	84773174	-	0.000	0.000	Merged-chr12-84773092-54
NR1317--MA1104.1.GATA6	chr12	114300001	114300013	-	0.000	0.000	Merged-chr12-114300093-52
NR980--MA0037.3.GATA3	chr11	101627409	101627416	-	0.000	0.000	Merged-chr11-101627512-104
NR4648--MA0035.3.Gata1	chr6	87041203	87041213	-	0.000	0.000	Merged-chr6-87041204-35
NR2124--MA1104.1.GATA6	chr15	97790275	97790287	+	0.000	0.000	Merged-chr15-97790248-21
NR265--MA1104.1.GATA6	chr1	156462834	156462846	+	0.000	0.000	Merged-chr1-156462820-12
NR408--MA0036.3.GATA2	chr1	191803662	191803672	+	0.000	0.000	Merged-chr1-191803516-12
NR1481--MA0766.1.GATA5	chr13	64315647	64315654	+	0.000	0.000	Merged-chr13-64315696-19
NR1298--MA0037.3.GATA3	chr12	107139203	107139210	+	0.000	0.000	Merged-chr12-107139139-48
NR1700--MA0035.3.Gata1	chr14	14019692	14019702	-	0.000	0.000	Merged-chr14-14019640-26
NR2899--MA1104.1.GATA6	chr19	53424926	53424938	+	0.000	0.000	Merged-chr19-53424819-25
NR4395--MA0766.1.GATA5	chr5	129715422	129715429	-	0.000	0.000	Merged-chr5-129715582-48
NR3629--MA0037.3.GATA3	chr3	135590667	135590674	+	0.000	0.000	Merged-chr3-135590750-10
NR1664--MA0140.2.GATA1::TAL1	chr13	115011717	115011734	-	0.000	0.000	Merged-chr13-115011790-8
NR850--MA0037.3.GATA3	chr11	52314537	52314544	+	0.000	0.000	Merged-chr11-52314367-60
NR1535--MA0037.3.GATA3	chr13	91180551	91180558	-	0.000	0.000	Merged-chr13-91180481-23
NR575--MA0482.1.Gata4	chr10	62327712	62327722	-	0.000	0.000	Merged-chr10-62327638-49
NR3119--MA1104.1.GATA6	chr2	90562250	90562262	+	0.000	0.000	Merged-chr2-90562207-12
NR2961--MA0037.3.GATA3	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR5081--MA0037.3.GATA3	chr7	110204279	110204286	-	0.000	0.000	Merged-chr7-110204373-3
NR1832--MA0482.1.Gata4	chr14	78687948	78687958	+	0.000	0.000	Merged-chr14-78687892-42
NR5703--MA0140.2.GATA1::TAL1	chr9	63782892	63782909	+	0.000	0.000	Merged-chr9-63782809-13
NR5572--MA0036.3.GATA2	chr8	127589469	127589479	+	0.000	0.000	Merged-chr8-127589399-43
NR2180--MA1104.1.GATA6	chr16	13796689	13796701	-	0.000	0.000	Merged-chr16-13796850-44
NR3892--MA0036.3.GATA2	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR592--MA1104.1.GATA6	chr10	67065795	67065807	-	0.000	0.000	Merged-chr10-67065679-35
NR1098--MA0482.1.Gata4	chr12	35686611	35686621	-	0.000	0.000	Merged-chr12-35686484-17
NR2947--MA0035.3.Gata1	chr2	19201776	19201786	-	0.000	0.000	Merged-chr2-19201871-12
NR4061--MA0482.1.Gata4	chr4	150217426	150217436	+	0.000	0.000	Merged-chr4-150217269-5
NR4603--MA0482.1.Gata4	chr6	72993526	72993536	-	0.000	0.000	Merged-chr6-72993527-59
NR101--MA1104.1.GATA6	chr1	86048456	86048468	+	0.000	0.000	Merged-chr1-86048437-13
NR2878--MA1104.1.GATA6	chr19	40818903	40818915	-	0.000	0.000	Merged-chr19-40819012-30
NR316--MA0140.2.GATA1::TAL1	chr1	165763682	165763699	-	0.000	0.000	Merged-chr1-165763682-102
NR445--MA0482.1.Gata4	chr10	17550174	17550184	-	0.000	0.000	Merged-chr10-17550297-37
NR4159--MA0036.3.GATA2	chr5	29901929	29901939	+	0.000	0.000	Merged-chr5-29901920-39
NR4620--MA1104.1.GATA6	chr6	82922014	82922026	+	0.000	0.000	Merged-chr6-82922037-57
NR1657--MA0037.3.GATA3	chr13	112474409	112474416	+	0.000	0.000	Merged-chr13-112474497-27
NR2065--MA0036.3.GATA2	chr15	82914620	82914630	-	0.000	0.000	Merged-chr15-82914694-36
NR3762--MA0036.3.GATA2	chr4	11961004	11961014	-	0.000	0.000	Merged-chr4-11960864-24
NR2023--MA0035.3.Gata1	chr15	62779102	62779112	+	0.000	0.000	Merged-chr15-62779143-25
NR1211--MA0036.3.GATA2	chr12	84773166	84773176	+	0.000	0.000	Merged-chr12-84773092-54
NR5381--MA0035.3.Gata1	chr8	81773503	81773513	+	0.000	0.000	Merged-chr8-81773679-46
NR2455--MA0766.1.GATA5	chr17	32350601	32350608	-	0.000	0.000	Merged-chr17-32350599-47
NR2881--MA0140.2.GATA1::TAL1	chr19	40818906	40818923	+	0.000	0.000	Merged-chr19-40819012-30
NR1853--MA0766.1.GATA5	chr14	79557829	79557836	+	0.000	0.000	Merged-chr14-79557870-40
NR3210--MA0035.3.Gata1	chr2	129385479	129385489	-	0.000	0.000	Merged-chr2-129385556-29
NR3632--MA0036.3.GATA2	chr3	135590665	135590675	-	0.000	0.000	Merged-chr3-135590750-10
NR1747--MA0036.3.GATA2	chr14	40927277	40927287	-	0.000	0.000	Merged-chr14-40927194-29
NR4409--MA0036.3.GATA2	chr5	137170916	137170926	-	0.000	0.000	Merged-chr5-137171021-10
NR2729--MA0036.3.GATA2	chr18	67671647	67671657	+	0.000	0.000	Merged-chr18-67671688-18
NR3045--MA0037.3.GATA3	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR676--MA0482.1.Gata4	chr10	99194849	99194859	+	0.000	0.000	Merged-chr10-99194642-78
NR1861--MA0140.2.GATA1::TAL1	chr14	99046999	99047016	+	0.000	0.000	Merged-chr14-99046970-2
NR5893--MA0482.1.Gata4	chrX	37110341	37110351	-	0.000	0.000	Merged-chrX-37110282-56
NR1662--MA0482.1.Gata4	chr13	115011725	115011735	-	0.000	0.000	Merged-chr13-115011790-8
NR1570--MA1104.1.GATA6	chr13	97857805	97857817	+	0.000	0.000	Merged-chr13-97858038-42
NR2254--MA0035.3.Gata1	chr16	39629650	39629660	+	0.000	0.000	Merged-chr16-39629566-1
NR2618--MA1104.1.GATA6	chr17	86880651	86880663	-	0.000	0.000	Merged-chr17-86880662-37
NR3058--MA1104.1.GATA6	chr2	65195781	65195793	-	0.000	0.000	Merged-chr2-65195826-52
NR5606--MA0766.1.GATA5	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR5009--MA0037.3.GATA3	chr7	80417200	80417207	-	0.000	0.000	Merged-chr7-80417217-49
NR964--MA0037.3.GATA3	chr11	99105269	99105276	-	0.000	0.000	Merged-chr11-99105109-62
NR3712--MA0035.3.Gata1	chr3	152928849	152928859	+	0.000	0.000	Merged-chr3-152928852-31
NR5323--MA0037.3.GATA3	chr8	36130500	36130507	+	0.000	0.000	Merged-chr8-36130475-35
NR835--MA0140.2.GATA1::TAL1	chr11	50134334	50134351	-	0.000	0.000	Merged-chr11-50134469-13
NR2238--MA0140.2.GATA1::TAL1	chr16	35765625	35765642	+	0.000	0.000	Merged-chr16-35765641-23
NR5846--MA0037.3.GATA3	chr9	118059237	118059244	-	0.000	0.000	Merged-chr9-118059304-13
NR2243--MA0482.1.Gata4	chr16	36941474	36941484	+	0.000	0.000	Merged-chr16-36941313-47
NR2309--MA0482.1.Gata4	chr16	76225742	76225752	-	0.000	0.000	Merged-chr16-76225808-94
NR1139--MA0037.3.GATA3	chr12	54568788	54568795	+	0.000	0.000	Merged-chr12-54568862-31
NR4450--MA0037.3.GATA3	chr5	149246273	149246280	+	0.000	0.000	Merged-chr5-149246178-51
NR1784--MA0482.1.Gata4	chr14	66218980	66218990	+	0.000	0.000	Merged-chr14-66218968-32
NR4388--MA0140.2.GATA1::TAL1	chr5	122990540	122990557	-	0.000	0.000	Merged-chr5-122990565-55
NR1251--MA0035.3.Gata1	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR4969--MA0482.1.Gata4	chr7	58731046	58731056	+	0.000	0.000	Merged-chr7-58731125-46
NR5933--MA0766.1.GATA5	chrX	134601054	134601061	-	0.000	0.000	Merged-chrX-134601254-82
NR4488--MA0766.1.GATA5	chr6	4664524	4664531	-	0.000	0.000	Merged-chr6-4664595-18
NR3844--MA0482.1.Gata4	chr4	59281127	59281137	+	0.000	0.000	Merged-chr4-59281104-23
NR5607--MA0037.3.GATA3	chr9	13536930	13536937	+	0.000	0.000	Merged-chr9-13536890-20
NR5862--MA0035.3.Gata1	chr9	123058985	123058995	-	0.000	0.000	Merged-chr9-123058823-37
