#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR19435--MA0740.1.KLF14	chr17	23924758	23924771	-	0.000	0.000	Merged-chr17-23924911-57
NR29782--MA1107.1.KLF9	chr3	94786491	94786503	+	0.000	0.000	Merged-chr3-94786570-53
NR39813--MA0742.1.Klf12	chr6	108895258	108895272	+	0.000	0.000	Merged-chr6-108895381-27
NR32307--MA0740.1.KLF14	chr4	88641321	88641334	-	0.000	0.000	Merged-chr4-88641244-84
NR43972--MA0741.1.KLF16	chr7	139213315	139213325	-	0.000	0.000	Merged-chr7-139213268-54
NR10947--MA0599.1.KLF5	chr12	103443674	103443683	-	0.000	0.000	Merged-chr12-103443723-55
NR43101--MA0741.1.KLF16	chr7	101466453	101466463	-	0.000	0.000	Merged-chr7-101466620-78
NR2697--MA1107.1.KLF9	chr1	180936916	180936928	-	0.000	0.000	Merged-chr1-180936862-28
NR27589--MA1107.1.KLF9	chr2	152344143	152344155	+	0.000	0.000	Merged-chr2-152344055-110
NR3764--MA0039.3.KLF4	chr10	58812540	58812550	-	0.000	0.000	Merged-chr10-58812517-33
NR31793--MA0599.1.KLF5	chr4	45342150	45342159	-	0.000	0.000	Merged-chr4-45342285-81
NR27035--MA0599.1.KLF5	chr2	125859002	125859011	-	0.000	0.000	Merged-chr2-125858986-61
NR36759--MA0599.1.KLF5	chr5	117115939	117115948	+	0.000	0.000	Merged-chr5-117115821-87
NR16152--MA0599.1.KLF5	chr15	74919883	74919892	-	0.000	0.000	Merged-chr15-74919753-23
NR33834--MA0599.1.KLF5	chr4	137866426	137866435	-	0.000	0.000	Merged-chr4-137866445-39
NR45108--MA0493.1.Klf1	chr8	64947148	64947158	-	0.000	0.000	Merged-chr8-64947122-116
NR14993--MA0599.1.KLF5	chr14	100461639	100461648	+	0.000	0.000	Merged-chr14-100461621-38
NR33631--MA0742.1.Klf12	chr4	134750293	134750307	-	0.000	0.000	Merged-chr4-134750367-60
NR41693--MA0493.1.Klf1	chr7	28766556	28766566	+	0.000	0.000	Merged-chr7-28766574-67
NR13638--MA1107.1.KLF9	chr14	20479948	20479960	-	0.000	0.000	Merged-chr14-20479960-47
NR11249--MA0599.1.KLF5	chr12	112629101	112629110	-	0.000	0.000	Merged-chr12-112629266-49
NR20552--MA0599.1.KLF5	chr17	52461924	52461933	-	0.000	0.000	Merged-chr17-52461953-32
NR45152--MA1107.1.KLF9	chr8	69790614	69790626	+	0.000	0.000	Merged-chr8-69790538-1
NR32095--MA0599.1.KLF5	chr4	59805776	59805785	+	0.000	0.000	Merged-chr4-59805793-13
NR11710--MA0599.1.KLF5	chr13	24965646	24965655	-	0.000	0.000	Merged-chr13-24965743-47
NR24952--MA0740.1.KLF14	chr2	26389182	26389195	-	0.000	0.000	Merged-chr2-26389230-66
NR25642--MA1107.1.KLF9	chr2	52742517	52742529	-	0.000	0.000	Merged-chr2-52742375-90
NR34812--MA0599.1.KLF5	chr5	21056139	21056148	+	0.000	0.000	Merged-chr5-21055956-115
NR12370--MA0599.1.KLF5	chr13	58067795	58067804	-	0.000	0.000	Merged-chr13-58067754-68
NR14626--MA0599.1.KLF5	chr14	67008975	67008984	-	0.000	0.000	Merged-chr14-67008836-73
NR40034--MA1107.1.KLF9	chr6	118197419	118197431	-	0.000	0.000	Merged-chr6-118197312-39
NR41246--MA0599.1.KLF5	chr7	19282496	19282505	+	0.000	0.000	Merged-chr7-19282647-45
NR48534--MA0740.1.KLF14	chr9	86571958	86571971	+	0.000	0.000	Merged-chr9-86572090-93
NR26159--MA1107.1.KLF9	chr2	78973957	78973969	+	0.000	0.000	Merged-chr2-78973866-41
NR904--MA0657.1.KLF13	chr1	75487812	75487829	-	0.000	0.000	Merged-chr1-75487610-71
NR28201--MA0741.1.KLF16	chr2	167503403	167503413	+	0.000	0.000	Merged-chr2-167503343-74
NR3344--MA0742.1.Klf12	chr10	19591964	19591978	+	0.000	0.000	Merged-chr10-19591977-65
NR4859--MA1107.1.KLF9	chr10	89678047	89678059	+	0.000	0.000	Merged-chr10-89678215-34
NR47548--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR30005--MA0599.1.KLF5	chr3	97658194	97658203	-	0.000	0.000	Merged-chr3-97658299-79
NR23010--MA0742.1.Klf12	chr19	4283169	4283183	-	0.000	0.000	Merged-chr19-4283203-50
NR39230--MA0039.3.KLF4	chr6	83078272	83078282	-	0.000	0.000	Merged-chr6-83078364-77
NR24570--MA0741.1.KLF16	chr2	6872688	6872698	-	0.000	0.000	Merged-chr2-6872514-89
NR29321--MA1107.1.KLF9	chr3	65974830	65974842	+	0.000	0.000	Merged-chr3-65974924-71
NR22038--MA0599.1.KLF5	chr18	49979473	49979482	+	0.000	0.000	Merged-chr18-49979677-114
NR209--MA0039.3.KLF4	chr1	34852519	34852529	-	0.000	0.000	Merged-chr1-34852651-24
NR42147--MA0740.1.KLF14	chr7	44901356	44901369	+	0.000	0.000	Merged-chr7-44901527-50
NR8351--MA0599.1.KLF5	chr11	97052422	97052431	-	0.000	0.000	Merged-chr11-97052422-15
NR45285--MA0741.1.KLF16	chr8	70608614	70608624	-	0.000	0.000	Merged-chr8-70608498-6
NR33721--MA1107.1.KLF9	chr4	135920659	135920671	+	0.000	0.000	Merged-chr4-135920669-69
NR12478--MA0741.1.KLF16	chr13	62964827	62964837	-	0.000	0.000	Merged-chr13-62964984-53
NR22924--MA0740.1.KLF14	chr19	3325549	3325562	-	0.000	0.000	Merged-chr19-3325405-49
NR39347--MA1107.1.KLF9	chr6	86472280	86472292	+	0.000	0.000	Merged-chr6-86472482-99
NR25315--MA0740.1.KLF14	chr2	32847223	32847236	-	0.000	0.000	Merged-chr2-32847236-54
NR20306--MA0599.1.KLF5	chr17	46383665	46383674	-	0.000	0.000	Merged-chr17-46383696-57
NR41054--MA0741.1.KLF16	chr7	13024878	13024888	-	0.000	0.000	Merged-chr7-13025033-4
NR15129--MA0493.1.Klf1	chr14	115092203	115092213	-	0.000	0.000	Merged-chr14-115092344-57
NR26751--MA0599.1.KLF5	chr2	118861936	118861945	+	0.000	0.000	Merged-chr2-118861899-53
NR46133--MA0742.1.Klf12	chr8	107403594	107403608	-	0.000	0.000	Merged-chr8-107403354-63
NR39166--MA0741.1.KLF16	chr6	72899984	72899994	+	0.000	0.000	Merged-chr6-72899738-161
NR22239--MA0493.1.Klf1	chr18	61555163	61555173	-	0.000	0.000	Merged-chr18-61555267-68
NR16250--MA0493.1.Klf1	chr15	76639949	76639959	+	0.000	0.000	Merged-chr15-76639801-70
NR5086--MA0599.1.KLF5	chr10	102445313	102445322	+	0.000	0.000	Merged-chr10-102445269-25
NR5538--MA0741.1.KLF16	chr10	121501346	121501356	-	0.000	0.000	Merged-chr10-121501347-25
NR43191--MA0741.1.KLF16	chr7	109703628	109703638	+	0.000	0.000	Merged-chr7-109703745-52
NR2018--MA0599.1.KLF5	chr1	155087075	155087084	-	0.000	0.000	Merged-chr1-155087045-33
NR8678--MA0599.1.KLF5	chr11	102467223	102467232	-	0.000	0.000	Merged-chr11-102467251-44
NR31453--MA0599.1.KLF5	chr4	21688682	21688691	+	0.000	0.000	Merged-chr4-21688730-23
NR35672--MA0742.1.Klf12	chr5	72844495	72844509	+	0.000	0.000	Merged-chr5-72844506-23
NR42460--MA1107.1.KLF9	chr7	64161143	64161155	-	0.000	0.000	Merged-chr7-64160970-41
NR16151--MA1107.1.KLF9	chr15	74919695	74919707	+	0.000	0.000	Merged-chr15-74919753-23
NR12683--MA0493.1.Klf1	chr13	74208606	74208616	+	0.000	0.000	Merged-chr13-74208762-59
NR31575--MA0741.1.KLF16	chr4	40948352	40948362	+	0.000	0.000	Merged-chr4-40948225-82
NR9084--MA0741.1.KLF16	chr11	115367746	115367756	+	0.000	0.000	Merged-chr11-115367614-40
NR15393--MA0493.1.Klf1	chr15	10600110	10600120	+	0.000	0.000	Merged-chr15-10600289-14
NR23486--MA0599.1.KLF5	chr19	21373453	21373462	+	0.000	0.000	Merged-chr19-21373569-18
NR33121--MA0742.1.Klf12	chr4	124817985	124817999	-	0.000	0.000	Merged-chr4-124818011-13
NR31543--MA0740.1.KLF14	chr4	35225875	35225888	+	0.000	0.000	Merged-chr4-35225977-93
NR19067--MA1107.1.KLF9	chr17	7945885	7945897	-	0.000	0.000	Merged-chr17-7945790-77
NR712--MA0599.1.KLF5	chr1	64737868	64737877	+	0.000	0.000	Merged-chr1-64737763-173
NR3345--MA0599.1.KLF5	chr10	19591965	19591974	+	0.000	0.000	Merged-chr10-19591977-65
NR24474--MA0741.1.KLF16	chr2	3284058	3284068	-	0.000	0.000	Merged-chr2-3284320-138
NR6394--MA1107.1.KLF9	chr11	32582970	32582982	+	0.000	0.000	Merged-chr11-32583029-49
NR4896--MA0599.1.KLF5	chr10	91123594	91123603	-	0.000	0.000	Merged-chr10-91123790-83
NR29788--MA0599.1.KLF5	chr3	94786591	94786600	-	0.000	0.000	Merged-chr3-94786570-53
NR18760--MA0039.3.KLF4	chr16	93682879	93682889	-	0.000	0.000	Merged-chr16-93683048-46
NR39920--MA1107.1.KLF9	chr6	114847990	114848002	-	0.000	0.000	Merged-chr6-114847947-23
NR20542--MA1107.1.KLF9	chr17	51880044	51880056	-	0.000	0.000	Merged-chr17-51879858-102
NR25508--MA1107.1.KLF9	chr2	38481506	38481518	+	0.000	0.000	Merged-chr2-38481334-22
NR32049--MA0740.1.KLF14	chr4	57956426	57956439	+	0.000	0.000	Merged-chr4-57956340-134
NR874--MA0741.1.KLF16	chr1	75168735	75168745	-	0.000	0.000	Merged-chr1-75168775-61
NR6036--MA1107.1.KLF9	chr11	6000801	6000813	+	0.000	0.000	Merged-chr11-6000952-1
NR398--MA0741.1.KLF16	chr1	40681254	40681264	-	0.000	0.000	Merged-chr1-40681401-64
NR33680--MA0740.1.KLF14	chr4	135273031	135273044	-	0.000	0.000	Merged-chr4-135272795-85
NR15622--MA0599.1.KLF5	chr15	36337091	36337100	+	0.000	0.000	Merged-chr15-36337000-24
NR11468--MA0493.1.Klf1	chr13	6648841	6648851	-	0.000	0.000	Merged-chr13-6648891-51
NR15693--MA0741.1.KLF16	chr15	38634539	38634549	+	0.000	0.000	Merged-chr15-38634612-4
NR48024--MA0740.1.KLF14	chr9	65551206	65551219	+	0.000	0.000	Merged-chr9-65551237-57
NR42312--MA0039.3.KLF4	chr7	47104263	47104273	-	0.000	0.000	Merged-chr7-47104097-36
NR27921--MA0493.1.Klf1	chr2	160731190	160731200	-	0.000	0.000	Merged-chr2-160731143-4
NR10176--MA1107.1.KLF9	chr12	69168544	69168556	+	0.000	0.000	Merged-chr12-69168736-61
NR39679--MA0493.1.Klf1	chr6	99666840	99666850	+	0.000	0.000	Merged-chr6-99666817-4
NR29000--MA0599.1.KLF5	chr3	36000610	36000619	+	0.000	0.000	Merged-chr3-36000561-63
NR20309--MA0741.1.KLF16	chr17	46383664	46383674	-	0.000	0.000	Merged-chr17-46383696-57
NR50754--MA1107.1.KLF9	chrX	169973433	169973445	+	0.000	0.000	Merged-chrX-169973362-71
NR30568--MA1107.1.KLF9	chr3	122419931	122419943	-	0.000	0.000	Merged-chr3-122419865-81
NR6616--MA0741.1.KLF16	chr11	51858475	51858485	-	0.000	0.000	Merged-chr11-51858304-83
NR30014--MA0599.1.KLF5	chr3	97767778	97767787	+	0.000	0.000	Merged-chr3-97767840-101
NR22395--MA1107.1.KLF9	chr18	67449336	67449348	-	0.000	0.000	Merged-chr18-67449102-80
NR26677--MA0741.1.KLF16	chr2	114654695	114654705	+	0.000	0.000	Merged-chr2-114654748-80
NR913--MA0493.1.Klf1	chr1	75487846	75487856	+	0.000	0.000	Merged-chr1-75487610-71
NR22180--MA1107.1.KLF9	chr18	60844153	60844165	-	0.000	0.000	Merged-chr18-60844209-77
NR11462--MA0741.1.KLF16	chr13	6648788	6648798	+	0.000	0.000	Merged-chr13-6648891-51
NR16199--MA0741.1.KLF16	chr15	75921577	75921587	-	0.000	0.000	Merged-chr15-75921460-55
NR43999--MA0599.1.KLF5	chr7	139978794	139978803	+	0.000	0.000	Merged-chr7-139978703-39
NR32981--MA0493.1.Klf1	chr4	120731119	120731129	-	0.000	0.000	Merged-chr4-120731377-66
NR16643--MA0740.1.KLF14	chr15	86067658	86067671	-	0.000	0.000	Merged-chr15-86067664-48
NR24602--MA0741.1.KLF16	chr2	10080532	10080542	+	0.000	0.000	Merged-chr2-10080401-75
NR45282--MA1107.1.KLF9	chr8	70594443	70594455	-	0.000	0.000	Merged-chr8-70594498-62
NR44357--MA0742.1.Klf12	chr8	4253082	4253096	+	0.000	0.000	Merged-chr8-4253306-81
NR17475--MA0599.1.KLF5	chr16	13437275	13437284	-	0.000	0.000	Merged-chr16-13437543-89
NR460--MA0741.1.KLF16	chr1	46852859	46852869	+	0.000	0.000	Merged-chr1-46852788-5
NR6923--MA0493.1.Klf1	chr11	59202428	59202438	+	0.000	0.000	Merged-chr11-59202348-68
NR45371--MA0657.1.KLF13	chr8	71367508	71367525	+	0.000	0.000	Merged-chr8-71367350-68
NR17230--MA0741.1.KLF16	chr15	101846036	101846046	+	0.000	0.000	Merged-chr15-101846140-39
NR22717--MA0741.1.KLF16	chr18	80256435	80256445	+	0.000	0.000	Merged-chr18-80256267-110
NR41446--MA0039.3.KLF4	chr7	25209559	25209569	-	0.000	0.000	Merged-chr7-25209520-33
NR43426--MA0599.1.KLF5	chr7	118533055	118533064	+	0.000	0.000	Merged-chr7-118533138-91
NR43366--MA0741.1.KLF16	chr7	115217063	115217073	-	0.000	0.000	Merged-chr7-115217038-43
NR25108--MA0741.1.KLF16	chr2	30178516	30178526	-	0.000	0.000	Merged-chr2-30178500-45
NR38925--MA0493.1.Klf1	chr6	54972572	54972582	-	0.000	0.000	Merged-chr6-54972728-67
NR6202--MA0741.1.KLF16	chr11	21174713	21174723	-	0.000	0.000	Merged-chr11-21174541-55
NR36741--MA0741.1.KLF16	chr5	115300992	115301002	+	0.000	0.000	Merged-chr5-115300886-74
NR38169--MA0599.1.KLF5	chr5	149336071	149336080	+	0.000	0.000	Merged-chr5-149336038-32
NR4522--MA0741.1.KLF16	chr10	80848578	80848588	-	0.000	0.000	Merged-chr10-80848752-35
NR42649--MA0493.1.Klf1	chr7	79228726	79228736	+	0.000	0.000	Merged-chr7-79228655-16
NR18575--MA0740.1.KLF14	chr16	90197543	90197556	-	0.000	0.000	Merged-chr16-90197695-59
NR15734--MA0599.1.KLF5	chr15	43477246	43477255	+	0.000	0.000	Merged-chr15-43477381-63
NR26805--MA0741.1.KLF16	chr2	119338030	119338040	+	0.000	0.000	Merged-chr2-119337945-63
NR39360--MA0039.3.KLF4	chr6	86645288	86645298	-	0.000	0.000	Merged-chr6-86645182-42
NR11985--MA0741.1.KLF16	chr13	43215659	43215669	+	0.000	0.000	Merged-chr13-43215803-84
NR34856--MA0741.1.KLF16	chr5	24041599	24041609	-	0.000	0.000	Merged-chr5-24041571-31
NR50324--MA0741.1.KLF16	chrX	102157253	102157263	-	0.000	0.000	Merged-chrX-102157189-61
NR50312--MA0599.1.KLF5	chrX	101532600	101532609	-	0.000	0.000	Merged-chrX-101532762-58
NR24003--MA0599.1.KLF5	chr19	45790796	45790805	+	0.000	0.000	Merged-chr19-45790675-51
NR26499--MA0039.3.KLF4	chr2	102034565	102034575	-	0.000	0.000	Merged-chr2-102034492-49
NR19557--MA0740.1.KLF14	chr17	25913669	25913682	+	0.000	0.000	Merged-chr17-25913616-30
NR1392--MA0039.3.KLF4	chr1	125560980	125560990	-	0.000	0.000	Merged-chr1-125561126-1
NR40026--MA0493.1.Klf1	chr6	118139189	118139199	+	0.000	0.000	Merged-chr6-118139138-58
NR16712--MA0599.1.KLF5	chr15	89149574	89149583	+	0.000	0.000	Merged-chr15-89149704-89
NR6288--MA0599.1.KLF5	chr11	29515067	29515076	+	0.000	0.000	Merged-chr11-29515062-56
NR20147--MA0741.1.KLF16	chr17	36020596	36020606	-	0.000	0.000	Merged-chr17-36020745-74
NR29886--MA0493.1.Klf1	chr3	96172478	96172488	+	0.000	0.000	Merged-chr3-96172434-58
NR5619--MA0599.1.KLF5	chr10	127060328	127060337	+	0.000	0.000	Merged-chr10-127060313-39
NR39814--MA0599.1.KLF5	chr6	108895259	108895268	+	0.000	0.000	Merged-chr6-108895381-27
NR5958--MA1107.1.KLF9	chr11	4319737	4319749	+	0.000	0.000	Merged-chr11-4319663-56
NR10113--MA0740.1.KLF14	chr12	59011943	59011956	+	0.000	0.000	Merged-chr12-59012056-72
NR46391--MA0599.1.KLF5	chr8	117282248	117282257	-	0.000	0.000	Merged-chr8-117282187-1
NR42326--MA1107.1.KLF9	chr7	48900918	48900930	-	0.000	0.000	Merged-chr7-48900758-41
NR13251--MA0741.1.KLF16	chr13	107903242	107903252	-	0.000	0.000	Merged-chr13-107903395-95
NR1907--MA0740.1.KLF14	chr1	151670211	151670224	+	0.000	0.000	Merged-chr1-151670167-23
NR6955--MA0599.1.KLF5	chr11	59662470	59662479	+	0.000	0.000	Merged-chr11-59662530-59
NR24482--MA0599.1.KLF5	chr2	3284123	3284132	-	0.000	0.000	Merged-chr2-3284320-138
NR39179--MA0741.1.KLF16	chr6	73248456	73248466	+	0.000	0.000	Merged-chr6-73248594-64
NR13068--MA0742.1.Klf12	chr13	101569566	101569580	+	0.000	0.000	Merged-chr13-101569413-14
NR44466--MA0742.1.Klf12	chr8	13785831	13785845	-	0.000	0.000	Merged-chr8-13785827-81
NR4341--MA0599.1.KLF5	chr10	78244758	78244767	-	0.000	0.000	Merged-chr10-78244740-95
NR37104--MA0741.1.KLF16	chr5	124729991	124730001	+	0.000	0.000	Merged-chr5-124729814-15
NR16818--MA0740.1.KLF14	chr15	93552337	93552350	-	0.000	0.000	Merged-chr15-93552269-41
NR50433--MA0599.1.KLF5	chrX	134541676	134541685	+	0.000	0.000	Merged-chrX-134541555-76
NR50301--MA0657.1.KLF13	chrX	100774417	100774434	-	0.000	0.000	Merged-chrX-100774527-35
NR7390--MA1107.1.KLF9	chr11	70650449	70650461	-	0.000	0.000	Merged-chr11-70650559-28
NR43304--MA1107.1.KLF9	chr7	113369587	113369599	+	0.000	0.000	Merged-chr7-113369471-104
NR29439--MA0599.1.KLF5	chr3	81835923	81835932	-	0.000	0.000	Merged-chr3-81835793-30
NR8862--MA0741.1.KLF16	chr11	107479408	107479418	+	0.000	0.000	Merged-chr11-107479567-52
NR14624--MA0657.1.KLF13	chr14	67008969	67008986	-	0.000	0.000	Merged-chr14-67008836-73
NR2013--MA0493.1.Klf1	chr1	155059667	155059677	+	0.000	0.000	Merged-chr1-155059784-49
NR11191--MA0599.1.KLF5	chr12	110840949	110840958	-	0.000	0.000	Merged-chr12-110840876-47
NR36619--MA0039.3.KLF4	chr5	113844896	113844906	+	0.000	0.000	Merged-chr5-113844899-22
NR44301--MA0599.1.KLF5	chr7	144896378	144896387	-	0.000	0.000	Merged-chr7-144896188-46
NR22421--MA0742.1.Klf12	chr18	68195221	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR14853--MA0039.3.KLF4	chr14	76188266	76188276	+	0.000	0.000	Merged-chr14-76188312-28
NR47011--MA0599.1.KLF5	chr9	8042875	8042884	-	0.000	0.000	Merged-chr9-8042887-59
NR22811--MA0039.3.KLF4	chr18	82868018	82868028	-	0.000	0.000	Merged-chr18-82868234-58
NR33539--MA0741.1.KLF16	chr4	134000953	134000963	-	0.000	0.000	Merged-chr4-134000910-52
NR7238--MA1107.1.KLF9	chr11	69326240	69326252	-	0.000	0.000	Merged-chr11-69326179-56
NR1645--MA0657.1.KLF13	chr1	134747727	134747744	+	0.000	0.000	Merged-chr1-134747834-30
NR17779--MA0493.1.Klf1	chr16	25059320	25059330	+	0.000	0.000	Merged-chr16-25059362-85
NR33659--MA0657.1.KLF13	chr4	135168037	135168054	+	0.000	0.000	Merged-chr4-135168211-13
NR48623--MA0039.3.KLF4	chr9	89874469	89874479	-	0.000	0.000	Merged-chr9-89874599-29
NR27707--MA0599.1.KLF5	chr2	155050908	155050917	-	0.000	0.000	Merged-chr2-155050840-76
NR31285--MA0740.1.KLF14	chr4	3938672	3938685	-	0.000	0.000	Merged-chr4-3938834-66
NR26643--MA0741.1.KLF16	chr2	112239736	112239746	+	0.000	0.000	Merged-chr2-112239905-127
NR16824--MA0599.1.KLF5	chr15	93712783	93712792	+	0.000	0.000	Merged-chr15-93712745-43
NR2680--MA0741.1.KLF16	chr1	180548107	180548117	-	0.000	0.000	Merged-chr1-180548194-33
NR37885--MA0599.1.KLF5	chr5	142551117	142551126	-	0.000	0.000	Merged-chr5-142551043-31
NR34694--MA0741.1.KLF16	chr4	156203250	156203260	+	0.000	0.000	Merged-chr4-156203414-81
NR842--MA0599.1.KLF5	chr1	74791534	74791543	+	0.000	0.000	Merged-chr1-74791717-28
NR8574--MA1107.1.KLF9	chr11	100939600	100939612	+	0.000	0.000	Merged-chr11-100939606-96
NR24963--MA0741.1.KLF16	chr2	26483449	26483459	-	0.000	0.000	Merged-chr2-26483579-52
NR14088--MA1107.1.KLF9	chr14	48246371	48246383	+	0.000	0.000	Merged-chr14-48246381-22
NR22046--MA1107.1.KLF9	chr18	50128327	50128339	-	0.000	0.000	Merged-chr18-50128270-63
NR39926--MA0599.1.KLF5	chr6	114921848	114921857	-	0.000	0.000	Merged-chr6-114921846-42
NR24487--MA0741.1.KLF16	chr2	3284146	3284156	-	0.000	0.000	Merged-chr2-3284320-138
NR16404--MA0740.1.KLF14	chr15	80264439	80264452	-	0.000	0.000	Merged-chr15-80264351-45
NR27051--MA0740.1.KLF14	chr2	126552952	126552965	-	0.000	0.000	Merged-chr2-126553067-12
NR43989--MA1107.1.KLF9	chr7	139388915	139388927	+	0.000	0.000	Merged-chr7-139388959-78
NR27384--MA0493.1.Klf1	chr2	144195224	144195234	+	0.000	0.000	Merged-chr2-144195285-6
NR35676--MA0741.1.KLF16	chr5	72844496	72844506	+	0.000	0.000	Merged-chr5-72844506-23
NR30463--MA0741.1.KLF16	chr3	116007465	116007475	-	0.000	0.000	Merged-chr3-116007490-170
NR43774--MA1107.1.KLF9	chr7	128175967	128175979	-	0.000	0.000	Merged-chr7-128175944-11
NR15967--MA0599.1.KLF5	chr15	62092799	62092808	-	0.000	0.000	Merged-chr15-62092754-58
NR10254--MA0741.1.KLF16	chr12	70825387	70825397	-	0.000	0.000	Merged-chr12-70825421-128
NR14417--MA0742.1.Klf12	chr14	60634652	60634666	-	0.000	0.000	Merged-chr14-60634625-83
NR8794--MA0493.1.Klf1	chr11	106167607	106167617	+	0.000	0.000	Merged-chr11-106167556-51
NR3052--MA0742.1.Klf12	chr1	193146634	193146648	-	0.000	0.000	Merged-chr1-193146532-29
NR44085--MA1107.1.KLF9	chr7	141072276	141072288	+	0.000	0.000	Merged-chr7-141072410-71
NR41447--MA0741.1.KLF16	chr7	25209556	25209566	-	0.000	0.000	Merged-chr7-25209520-33
NR38854--MA0599.1.KLF5	chr6	51524554	51524563	-	0.000	0.000	Merged-chr6-51524468-76
NR42648--MA0039.3.KLF4	chr7	79228728	79228738	+	0.000	0.000	Merged-chr7-79228655-16
NR46357--MA0740.1.KLF14	chr8	116587810	116587823	+	0.000	0.000	Merged-chr8-116587690-56
NR16349--MA0493.1.Klf1	chr15	79281443	79281453	+	0.000	0.000	Merged-chr15-79281486-15
NR42372--MA0599.1.KLF5	chr7	52006261	52006270	+	0.000	0.000	Merged-chr7-52006054-77
NR33600--MA0039.3.KLF4	chr4	134535427	134535437	+	0.000	0.000	Merged-chr4-134535132-103
NR18368--MA0741.1.KLF16	chr16	70314386	70314396	+	0.000	0.000	Merged-chr16-70314268-76
NR21953--MA0741.1.KLF16	chr18	38418885	38418895	-	0.000	0.000	Merged-chr18-38418851-3
NR11951--MA0741.1.KLF16	chr13	41079696	41079706	+	0.000	0.000	Merged-chr13-41079558-23
NR2332--MA0741.1.KLF16	chr1	167270957	167270967	-	0.000	0.000	Merged-chr1-167270824-44
NR32871--MA0741.1.KLF16	chr4	118428088	118428098	+	0.000	0.000	Merged-chr4-118428295-102
NR31417--MA0493.1.Klf1	chr4	15945419	15945429	-	0.000	0.000	Merged-chr4-15945326-46
NR9978--MA0493.1.Klf1	chr12	52383148	52383158	-	0.000	0.000	Merged-chr12-52383146-23
NR30986--MA0741.1.KLF16	chr3	144689450	144689460	-	0.000	0.000	Merged-chr3-144689428-21
NR21870--MA0493.1.Klf1	chr18	35942353	35942363	-	0.000	0.000	Merged-chr18-35942527-59
NR11612--MA0599.1.KLF5	chr13	21366909	21366918	+	0.000	0.000	Merged-chr13-21366779-27
NR38173--MA0493.1.Klf1	chr5	149427524	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR46131--MA0493.1.Klf1	chr8	107403278	107403288	-	0.000	0.000	Merged-chr8-107403354-63
NR15943--MA0039.3.KLF4	chr15	61441929	61441939	+	0.000	0.000	Merged-chr15-61441836-34
NR25544--MA1107.1.KLF9	chr2	43737935	43737947	-	0.000	0.000	Merged-chr2-43737811-44
NR8019--MA0740.1.KLF14	chr11	86600446	86600459	-	0.000	0.000	Merged-chr11-86600317-16
NR26756--MA0599.1.KLF5	chr2	118896764	118896773	-	0.000	0.000	Merged-chr2-118896613-64
