#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR596--MA0036.3.GATA2	chr10	13993678	13993688	+	0.000	0.000	Merged-chr10-13993632-56
NR2803--MA0482.1.Gata4	chr17	65954138	65954148	+	0.000	0.000	Merged-chr17-65954196-36
NR6099--MA0037.3.GATA3	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR6272--MA0036.3.GATA2	chr9	78193950	78193960	-	0.000	0.000	Merged-chr9-78194112-30
NR2073--MA0037.3.GATA3	chr14	79481997	79482004	-	0.000	0.000	Merged-chr14-79481875-1
NR918--MA1104.1.GATA6	chr10	122578484	122578496	-	0.000	0.000	Merged-chr10-122578660-68
NR368--MA0140.2.GATA1::TAL1	chr1	144006745	144006762	-	0.000	0.000	Merged-chr1-144006692-45
NR1148--MA0766.1.GATA5	chr11	72550344	72550351	-	0.000	0.000	Merged-chr11-72550348-34
NR4895--MA1104.1.GATA6	chr5	143038556	143038568	-	0.000	0.000	Merged-chr5-143038769-30
NR1653--MA0140.2.GATA1::TAL1	chr13	32829147	32829164	+	0.000	0.000	Merged-chr13-32829119-10
NR848--MA0482.1.Gata4	chr10	96204411	96204421	+	0.000	0.000	Merged-chr10-96204406-28
NR2421--MA0036.3.GATA2	chr16	24151676	24151686	-	0.000	0.000	Merged-chr16-24151708-115
NR4349--MA0140.2.GATA1::TAL1	chr4	86725373	86725390	+	0.000	0.000	Merged-chr4-86725378-12
NR4481--MA1104.1.GATA6	chr4	134047864	134047876	+	0.000	0.000	Merged-chr4-134047792-28
NR5354--MA0037.3.GATA3	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR5463--MA1104.1.GATA6	chr7	58448923	58448935	+	0.000	0.000	Merged-chr7-58449082-90
NR3004--MA0482.1.Gata4	chr18	56711396	56711406	-	0.000	0.000	Merged-chr18-56711213-24
NR3849--MA1104.1.GATA6	chr3	28318055	28318067	-	0.000	0.000	Merged-chr3-28318064-9
NR1324--MA0482.1.Gata4	chr11	118244026	118244036	+	0.000	0.000	Merged-chr11-118244031-17
NR1232--MA1104.1.GATA6	chr11	99124338	99124350	-	0.000	0.000	Merged-chr11-99124300-22
NR85--MA0482.1.Gata4	chr1	62348503	62348513	+	0.000	0.000	Merged-chr1-62348670-1
NR1580--MA0037.3.GATA3	chr12	116254803	116254810	+	0.000	0.000	Merged-chr12-116254823-28
NR5096--MA1104.1.GATA6	chr6	87041202	87041214	+	0.000	0.000	Merged-chr6-87041204-35
NR2291--MA1104.1.GATA6	chr15	78835266	78835278	+	0.000	0.000	Merged-chr15-78835387-37
NR5358--MA0766.1.GATA5	chr7	19332941	19332948	-	0.000	0.000	Merged-chr7-19332998-44
NR735--MA1104.1.GATA6	chr10	62984253	62984265	+	0.000	0.000	Merged-chr10-62984405-51
NR1973--MA0037.3.GATA3	chr14	45041136	45041143	-	0.000	0.000	Merged-chr14-45041159-62
NR88--MA0035.3.Gata1	chr1	62348502	62348512	+	0.000	0.000	Merged-chr1-62348670-1
NR1670--MA0036.3.GATA2	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR1083--MA0037.3.GATA3	chr11	58948727	58948734	+	0.000	0.000	Merged-chr11-58948790-70
NR4137--MA0140.2.GATA1::TAL1	chr3	148491490	148491507	-	0.000	0.000	Merged-chr3-148491583-74
NR6545--MA0766.1.GATA5	chrX	166329313	166329320	-	0.000	0.000	Merged-chrX-166329162-24
NR2065--MA0037.3.GATA3	chr14	78436108	78436115	+	0.000	0.000	Merged-chr14-78436014-44
NR5167--MA0482.1.Gata4	chr6	108168405	108168415	-	0.000	0.000	Merged-chr6-108168461-115
NR4712--MA0036.3.GATA2	chr5	73630383	73630393	+	0.000	0.000	Merged-chr5-73630268-26
NR4246--MA0766.1.GATA5	chr4	47319835	47319842	+	0.000	0.000	Merged-chr4-47319930-54
NR5329--MA0140.2.GATA1::TAL1	chr6	146909428	146909445	-	0.000	0.000	Merged-chr6-146909380-33
NR2541--MA1104.1.GATA6	chr16	66086700	66086712	-	0.000	0.000	Merged-chr16-66086640-17
NR5199--MA0036.3.GATA2	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR3871--MA0037.3.GATA3	chr3	37738511	37738518	+	0.000	0.000	Merged-chr3-37738517-40
NR4175--MA0035.3.Gata1	chr3	159505787	159505797	-	0.000	0.000	Merged-chr3-159505893-1
NR334--MA1104.1.GATA6	chr1	136254737	136254749	+	0.000	0.000	Merged-chr1-136254796-4
NR4345--MA0036.3.GATA2	chr4	86725371	86725381	+	0.000	0.000	Merged-chr4-86725378-12
NR2081--MA0035.3.Gata1	chr14	79499548	79499558	+	0.000	0.000	Merged-chr14-79499625-44
NR6492--MA0766.1.GATA5	chrX	77580110	77580117	+	0.000	0.000	Merged-chrX-77580117-37
NR5041--MA0037.3.GATA3	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR2190--MA0035.3.Gata1	chr15	25817329	25817339	+	0.000	0.000	Merged-chr15-25817272-36
NR2917--MA0482.1.Gata4	chr18	15552481	15552491	+	0.000	0.000	Merged-chr18-15552635-38
NR4977--MA0036.3.GATA2	chr6	33060310	33060320	+	0.000	0.000	Merged-chr6-33060163-72
NR2155--MA0036.3.GATA2	chr15	3958131	3958141	-	0.000	0.000	Merged-chr15-3958155-12
NR2707--MA0766.1.GATA5	chr17	13654888	13654895	+	0.000	0.000	Merged-chr17-13654932-70
NR4358--MA0036.3.GATA2	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR5075--MA0140.2.GATA1::TAL1	chr6	70805954	70805971	+	0.000	0.000	Merged-chr6-70805784-73
NR5325--MA1104.1.GATA6	chr6	146072073	146072085	-	0.000	0.000	Merged-chr6-146072064-12
NR4484--MA0140.2.GATA1::TAL1	chr4	134245682	134245699	-	0.000	0.000	Merged-chr4-134245533-47
NR2341--MA0482.1.Gata4	chr15	100750372	100750382	+	0.000	0.000	Merged-chr15-100750259-57
NR5922--MA0766.1.GATA5	chr8	88298195	88298202	-	0.000	0.000	Merged-chr8-88298148-50
NR3690--MA0036.3.GATA2	chr2	150667355	150667365	-	0.000	0.000	Merged-chr2-150667676-130
NR947--MA0036.3.GATA2	chr11	3105380	3105390	-	0.000	0.000	Merged-chr11-3105314-74
NR6362--MA0766.1.GATA5	chr9	100522273	100522280	+	0.000	0.000	Merged-chr9-100522209-27
NR1694--MA0037.3.GATA3	chr13	62880365	62880372	+	0.000	0.000	Merged-chr13-62880327-44
NR4324--MA0036.3.GATA2	chr4	75278973	75278983	-	0.000	0.000	Merged-chr4-75279089-1
NR4011--MA0035.3.Gata1	chr3	101800464	101800474	+	0.000	0.000	Merged-chr3-101800601-48
NR2602--MA0035.3.Gata1	chr16	95798613	95798623	+	0.000	0.000	Merged-chr16-95798581-80
NR4576--MA0036.3.GATA2	chr5	3887082	3887092	-	0.000	0.000	Merged-chr5-3887091-30
NR1598--MA0037.3.GATA3	chr13	12460569	12460576	+	0.000	0.000	Merged-chr13-12460683-3
NR4228--MA0036.3.GATA2	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR2804--MA1104.1.GATA6	chr17	65954136	65954148	-	0.000	0.000	Merged-chr17-65954196-36
NR2211--MA0482.1.Gata4	chr15	41429626	41429636	-	0.000	0.000	Merged-chr15-41429607-8
NR4643--MA0035.3.Gata1	chr5	30343455	30343465	-	0.000	0.000	Merged-chr5-30343363-21
NR849--MA1104.1.GATA6	chr10	96204409	96204421	-	0.000	0.000	Merged-chr10-96204406-28
NR2524--MA0766.1.GATA5	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR5447--MA0037.3.GATA3	chr7	56083272	56083279	-	0.000	0.000	Merged-chr7-56083151-9
NR1146--MA0482.1.Gata4	chr11	72550344	72550354	+	0.000	0.000	Merged-chr11-72550348-34
NR86--MA1104.1.GATA6	chr1	62348501	62348513	-	0.000	0.000	Merged-chr1-62348670-1
NR1912--MA0036.3.GATA2	chr14	20803593	20803603	+	0.000	0.000	Merged-chr14-20803678-27
NR594--MA0035.3.Gata1	chr10	12806116	12806126	+	0.000	0.000	Merged-chr10-12806040-40
NR4549--MA0140.2.GATA1::TAL1	chr4	150570132	150570149	-	0.000	0.000	Merged-chr4-150570161-6
NR4555--MA0036.3.GATA2	chr4	150938225	150938235	+	0.000	0.000	Merged-chr4-150938152-39
NR4836--MA0766.1.GATA5	chr5	122232124	122232131	+	0.000	0.000	Merged-chr5-122232202-28
NR426--MA0766.1.GATA5	chr1	161309343	161309350	+	0.000	0.000	Merged-chr1-161309457-43
NR3528--MA0037.3.GATA3	chr2	106985121	106985128	-	0.000	0.000	Merged-chr2-106985167-21
NR2086--MA0035.3.Gata1	chr14	79562878	79562888	+	0.000	0.000	Merged-chr14-79562923-36
NR6102--MA0766.1.GATA5	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR474--MA0482.1.Gata4	chr1	171038447	171038457	-	0.000	0.000	Merged-chr1-171038318-80
NR4830--MA0140.2.GATA1::TAL1	chr5	116029138	116029155	+	0.000	0.000	Merged-chr5-116029183-58
NR777--MA0036.3.GATA2	chr10	80827013	80827023	-	0.000	0.000	Merged-chr10-80827107-1
NR3808--MA0140.2.GATA1::TAL1	chr2	180227650	180227667	-	0.000	0.000	Merged-chr2-180227803-24
NR2280--MA0482.1.Gata4	chr15	66899761	66899771	+	0.000	0.000	Merged-chr15-66899723-44
NR6096--MA0766.1.GATA5	chr9	7576787	7576794	+	0.000	0.000	Merged-chr9-7576753-19
NR1033--MA0037.3.GATA3	chr11	32489306	32489313	+	0.000	0.000	Merged-chr11-32489418-40
NR5168--MA1104.1.GATA6	chr6	108168405	108168417	+	0.000	0.000	Merged-chr6-108168461-115
NR3900--MA0482.1.Gata4	chr3	55115681	55115691	+	0.000	0.000	Merged-chr3-55115739-6
NR1830--MA0035.3.Gata1	chr13	108045780	108045790	+	0.000	0.000	Merged-chr13-108045887-18
NR635--MA0140.2.GATA1::TAL1	chr10	22714647	22714664	+	0.000	0.000	Merged-chr10-22714818-39
NR4566--MA1104.1.GATA6	chr4	154334810	154334822	+	0.000	0.000	Merged-chr4-154334922-29
NR4473--MA0035.3.Gata1	chr4	129276508	129276518	-	0.000	0.000	Merged-chr4-129276649-33
NR3964--MA0037.3.GATA3	chr3	84654326	84654333	+	0.000	0.000	Merged-chr3-84654205-56
NR1046--MA1104.1.GATA6	chr11	44469871	44469883	+	0.000	0.000	Merged-chr11-44469765-3
NR2600--MA1104.1.GATA6	chr16	95798612	95798624	-	0.000	0.000	Merged-chr16-95798581-80
NR1726--MA0140.2.GATA1::TAL1	chr13	75739164	75739181	-	0.000	0.000	Merged-chr13-75739041-26
NR4818--MA0036.3.GATA2	chr5	114505393	114505403	+	0.000	0.000	Merged-chr5-114505492-44
NR5405--MA0037.3.GATA3	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR2739--MA0482.1.Gata4	chr17	32350601	32350611	+	0.000	0.000	Merged-chr17-32350599-47
NR2918--MA1104.1.GATA6	chr18	15552479	15552491	-	0.000	0.000	Merged-chr18-15552635-38
NR2078--MA0035.3.Gata1	chr14	79481996	79482006	+	0.000	0.000	Merged-chr14-79481875-1
NR2248--MA0036.3.GATA2	chr15	60112101	60112111	+	0.000	0.000	Merged-chr15-60111990-62
NR1700--MA0035.3.Gata1	chr13	62880392	62880402	+	0.000	0.000	Merged-chr13-62880327-44
NR4191--MA0482.1.Gata4	chr4	8928626	8928636	+	0.000	0.000	Merged-chr4-8928787-42
NR3632--MA0035.3.Gata1	chr2	132497593	132497603	-	0.000	0.000	Merged-chr2-132497706-22
NR3531--MA0036.3.GATA2	chr2	106985120	106985130	+	0.000	0.000	Merged-chr2-106985167-21
NR4242--MA0036.3.GATA2	chr4	41569652	41569662	+	0.000	0.000	Merged-chr4-41569502-63
NR2357--MA0036.3.GATA2	chr16	8412518	8412528	-	0.000	0.000	Merged-chr16-8412399-34
NR4038--MA0140.2.GATA1::TAL1	chr3	116200222	116200239	-	0.000	0.000	Merged-chr3-116200281-40
NR5983--MA0140.2.GATA1::TAL1	chr8	113669781	113669798	-	0.000	0.000	Merged-chr8-113669969-10
NR2434--MA0482.1.Gata4	chr16	32645538	32645548	+	0.000	0.000	Merged-chr16-32645495-50
NR846--MA0482.1.Gata4	chr10	96204337	96204347	-	0.000	0.000	Merged-chr10-96204406-28
NR4637--MA0482.1.Gata4	chr5	30343454	30343464	-	0.000	0.000	Merged-chr5-30343363-21
NR5572--MA0036.3.GATA2	chr7	104290767	104290777	+	0.000	0.000	Merged-chr7-104290775-33
NR4003--MA0036.3.GATA2	chr3	99234131	99234141	-	0.000	0.000	Merged-chr3-99234214-90
NR2575--MA0036.3.GATA2	chr16	91917848	91917858	+	0.000	0.000	Merged-chr16-91917917-41
NR6493--MA0035.3.Gata1	chrX	77580108	77580118	-	0.000	0.000	Merged-chrX-77580117-37
NR2084--MA1104.1.GATA6	chr14	79562877	79562889	-	0.000	0.000	Merged-chr14-79562923-36
NR1450--MA0036.3.GATA2	chr12	82187423	82187433	+	0.000	0.000	Merged-chr12-82187311-20
NR2664--MA0140.2.GATA1::TAL1	chr17	12745979	12745996	-	0.000	0.000	Merged-chr17-12746015-29
NR5094--MA0037.3.GATA3	chr6	87041205	87041212	+	0.000	0.000	Merged-chr6-87041204-35
NR5907--MA0037.3.GATA3	chr8	81695137	81695144	-	0.000	0.000	Merged-chr8-81695130-10
NR2212--MA1104.1.GATA6	chr15	41429626	41429638	+	0.000	0.000	Merged-chr15-41429607-8
NR5200--MA0766.1.GATA5	chr6	122742624	122742631	-	0.000	0.000	Merged-chr6-122742614-91
NR1386--MA0037.3.GATA3	chr12	55388541	55388548	-	0.000	0.000	Merged-chr12-55388568-28
NR3592--MA0035.3.Gata1	chr2	121457052	121457062	+	0.000	0.000	Merged-chr2-121457132-54
NR6439--MA0482.1.Gata4	chr9	121477469	121477479	-	0.000	0.000	Merged-chr9-121477472-25
NR832--MA0140.2.GATA1::TAL1	chr10	95262217	95262234	+	0.000	0.000	Merged-chr10-95262119-13
NR1514--MA0037.3.GATA3	chr12	98247087	98247094	-	0.000	0.000	Merged-chr12-98247130-40
NR554--MA0482.1.Gata4	chr1	192693231	192693241	-	0.000	0.000	Merged-chr1-192693207-29
NR3720--MA0035.3.Gata1	chr2	156882817	156882827	+	0.000	0.000	Merged-chr2-156882642-42
NR206--MA0482.1.Gata4	chr1	89646726	89646736	+	0.000	0.000	Merged-chr1-89646801-35
NR2225--MA1104.1.GATA6	chr15	50667569	50667581	-	0.000	0.000	Merged-chr15-50667671-62
NR2322--MA0140.2.GATA1::TAL1	chr15	93751199	93751216	-	0.000	0.000	Merged-chr15-93751087-35
NR1582--MA0766.1.GATA5	chr12	116254803	116254810	+	0.000	0.000	Merged-chr12-116254823-28
NR4040--MA0482.1.Gata4	chr3	121689284	121689294	-	0.000	0.000	Merged-chr3-121689232-23
NR6437--MA0036.3.GATA2	chr9	120961808	120961818	-	0.000	0.000	Merged-chr9-120961674-26
NR475--MA1104.1.GATA6	chr1	171038447	171038459	+	0.000	0.000	Merged-chr1-171038318-80
NR4471--MA1104.1.GATA6	chr4	129276507	129276519	+	0.000	0.000	Merged-chr4-129276649-33
NR1859--MA0140.2.GATA1::TAL1	chr13	114076310	114076327	-	0.000	0.000	Merged-chr13-114076115-29
NR3043--MA0140.2.GATA1::TAL1	chr18	67212824	67212841	+	0.000	0.000	Merged-chr18-67212775-57
NR6100--MA0482.1.Gata4	chr9	13466581	13466591	-	0.000	0.000	Merged-chr9-13466686-68
NR2535--MA0482.1.Gata4	chr16	64758765	64758775	-	0.000	0.000	Merged-chr16-64758494-145
NR1333--MA0036.3.GATA2	chr12	3427691	3427701	+	0.000	0.000	Merged-chr12-3427631-4
NR3571--MA0035.3.Gata1	chr2	117412149	117412159	-	0.000	0.000	Merged-chr2-117412269-30
NR4467--MA0482.1.Gata4	chr4	126813243	126813253	-	0.000	0.000	Merged-chr4-126813400-21
NR4348--MA0035.3.Gata1	chr4	86725381	86725391	-	0.000	0.000	Merged-chr4-86725378-12
NR2644--MA0482.1.Gata4	chr17	11680877	11680887	+	0.000	0.000	Merged-chr17-11680819-2
NR2525--MA0035.3.Gata1	chr16	58670209	58670219	+	0.000	0.000	Merged-chr16-58670422-58
NR3951--MA0035.3.Gata1	chr3	81531228	81531238	+	0.000	0.000	Merged-chr3-81531232-1
NR6256--MA0482.1.Gata4	chr9	77921712	77921722	+	0.000	0.000	Merged-chr9-77921756-17
NR6137--MA0035.3.Gata1	chr9	32495843	32495853	-	0.000	0.000	Merged-chr9-32495799-63
NR3850--MA0036.3.GATA2	chr3	28318056	28318066	+	0.000	0.000	Merged-chr3-28318064-9
NR3630--MA1104.1.GATA6	chr2	132292253	132292265	+	0.000	0.000	Merged-chr2-132292299-25
NR3901--MA1104.1.GATA6	chr3	55115679	55115691	-	0.000	0.000	Merged-chr3-55115739-6
NR70--MA0766.1.GATA5	chr1	54840242	54840249	+	0.000	0.000	Merged-chr1-54840313-21
NR3332--MA0035.3.Gata1	chr2	25111312	25111322	+	0.000	0.000	Merged-chr2-25111409-51
NR5514--MA0140.2.GATA1::TAL1	chr7	82691362	82691379	-	0.000	0.000	Merged-chr7-82691396-43
NR725--MA1104.1.GATA6	chr10	59958196	59958208	-	0.000	0.000	Merged-chr10-59958273-13
NR4245--MA1104.1.GATA6	chr4	47319832	47319844	+	0.000	0.000	Merged-chr4-47319930-54
NR2538--MA0035.3.Gata1	chr16	64758766	64758776	-	0.000	0.000	Merged-chr16-64758494-145
NR3693--MA0035.3.Gata1	chr2	150909931	150909941	+	0.000	0.000	Merged-chr2-150909929-87
NR5814--MA0036.3.GATA2	chr8	34276125	34276135	+	0.000	0.000	Merged-chr8-34276285-23
NR6264--MA0766.1.GATA5	chr9	78024981	78024988	-	0.000	0.000	Merged-chr9-78024957-31
NR1293--MA0036.3.GATA2	chr11	111065128	111065138	-	0.000	0.000	Merged-chr11-111065000-37
NR3972--MA0036.3.GATA2	chr3	87504390	87504400	+	0.000	0.000	Merged-chr3-87504504-5
NR3767--MA0036.3.GATA2	chr2	167486079	167486089	-	0.000	0.000	Merged-chr2-167485904-9
NR4192--MA1104.1.GATA6	chr4	8928624	8928636	-	0.000	0.000	Merged-chr4-8928787-42
NR2802--MA0037.3.GATA3	chr17	65954138	65954145	-	0.000	0.000	Merged-chr17-65954196-36
NR6097--MA0035.3.Gata1	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR2435--MA1104.1.GATA6	chr16	32645536	32645548	-	0.000	0.000	Merged-chr16-32645495-50
NR3046--MA0140.2.GATA1::TAL1	chr18	67270258	67270275	-	0.000	0.000	Merged-chr18-67270168-25
NR4638--MA1104.1.GATA6	chr5	30343443	30343455	+	0.000	0.000	Merged-chr5-30343363-21
NR3289--MA0037.3.GATA3	chr2	11173735	11173742	-	0.000	0.000	Merged-chr2-11173621-55
NR1654--MA0482.1.Gata4	chr13	35129616	35129626	+	0.000	0.000	Merged-chr13-35129636-40
NR5675--MA0766.1.GATA5	chr7	127285339	127285346	-	0.000	0.000	Merged-chr7-127285389-45
NR3995--MA0766.1.GATA5	chr3	97211485	97211492	+	0.000	0.000	Merged-chr3-97211392-28
NR5742--MA0482.1.Gata4	chr7	141049042	141049052	-	0.000	0.000	Merged-chr7-141049009-7
NR1444--MA0766.1.GATA5	chr12	75494881	75494888	+	0.000	0.000	Merged-chr12-75494766-18
NR3918--MA0766.1.GATA5	chr3	67033856	67033863	-	0.000	0.000	Merged-chr3-67033715-15
NR1492--MA0482.1.Gata4	chr12	91384509	91384519	-	0.000	0.000	Merged-chr12-91384407-62
NR6361--MA0037.3.GATA3	chr9	100522273	100522280	+	0.000	0.000	Merged-chr9-100522209-27
NR1272--MA0036.3.GATA2	chr11	108910989	108910999	+	0.000	0.000	Merged-chr11-108910906-74
NR1230--MA0035.3.Gata1	chr11	99105268	99105278	+	0.000	0.000	Merged-chr11-99105109-62
NR990--MA0140.2.GATA1::TAL1	chr11	21220876	21220893	+	0.000	0.000	Merged-chr11-21220663-98
NR1065--MA0037.3.GATA3	chr11	52283071	52283078	-	0.000	0.000	Merged-chr11-52283114-54
NR376--MA0482.1.Gata4	chr1	150465598	150465608	-	0.000	0.000	Merged-chr1-150465561-21
NR4171--MA0037.3.GATA3	chr3	159505789	159505796	+	0.000	0.000	Merged-chr3-159505893-1
NR555--MA1104.1.GATA6	chr1	192693231	192693243	+	0.000	0.000	Merged-chr1-192693207-29
NR4438--MA0482.1.Gata4	chr4	115709914	115709924	+	0.000	0.000	Merged-chr4-115710043-30
NR2344--MA0482.1.Gata4	chr15	102296188	102296198	-	0.000	0.000	Merged-chr15-102296189-42
NR3759--MA0036.3.GATA2	chr2	163719273	163719283	+	0.000	0.000	Merged-chr2-163719480-37
NR980--MA0036.3.GATA2	chr11	18957237	18957247	-	0.000	0.000	Merged-chr11-18957219-3
NR137--MA0482.1.Gata4	chr1	79752487	79752497	-	0.000	0.000	Merged-chr1-79752241-78
NR3330--MA1104.1.GATA6	chr2	25111311	25111323	-	0.000	0.000	Merged-chr2-25111409-51
NR3969--MA0035.3.Gata1	chr3	84654324	84654334	-	0.000	0.000	Merged-chr3-84654205-56
NR4041--MA1104.1.GATA6	chr3	121689284	121689296	+	0.000	0.000	Merged-chr3-121689232-23
NR5830--MA0482.1.Gata4	chr8	47173240	47173250	+	0.000	0.000	Merged-chr8-47173269-33
NR1317--MA0036.3.GATA2	chr11	117334107	117334117	-	0.000	0.000	Merged-chr11-117334271-49
NR3760--MA0035.3.Gata1	chr2	163719273	163719283	+	0.000	0.000	Merged-chr2-163719480-37
NR6336--MA0482.1.Gata4	chr9	95279770	95279780	+	0.000	0.000	Merged-chr9-95279790-94
NR5166--MA0037.3.GATA3	chr6	108168408	108168415	+	0.000	0.000	Merged-chr6-108168461-115
NR6101--MA1104.1.GATA6	chr9	13466581	13466593	+	0.000	0.000	Merged-chr9-13466686-68
NR1461--MA0035.3.Gata1	chr12	83929662	83929672	-	0.000	0.000	Merged-chr12-83929616-29
NR5872--MA0766.1.GATA5	chr8	69206542	69206549	+	0.000	0.000	Merged-chr8-69206595-20
NR3714--MA0140.2.GATA1::TAL1	chr2	156730705	156730722	+	0.000	0.000	Merged-chr2-156730705-70
NR2536--MA1104.1.GATA6	chr16	64758765	64758777	+	0.000	0.000	Merged-chr16-64758494-145
NR1631--MA0036.3.GATA2	chr13	20163550	20163560	+	0.000	0.000	Merged-chr13-20163476-1
NR1902--MA0036.3.GATA2	chr14	18820857	18820867	+	0.000	0.000	Merged-chr14-18820757-45
NR4835--MA0037.3.GATA3	chr5	122232124	122232131	+	0.000	0.000	Merged-chr5-122232202-28
NR4468--MA1104.1.GATA6	chr4	126813243	126813255	+	0.000	0.000	Merged-chr4-126813400-21
NR3292--MA0036.3.GATA2	chr2	11173734	11173744	+	0.000	0.000	Merged-chr2-11173621-55
NR5819--MA0140.2.GATA1::TAL1	chr8	34689583	34689600	-	0.000	0.000	Merged-chr8-34689485-59
NR5201--MA0035.3.Gata1	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR4906--MA0140.2.GATA1::TAL1	chr5	146303708	146303725	+	0.000	0.000	Merged-chr5-146303586-42
NR850--MA0036.3.GATA2	chr10	96204410	96204420	+	0.000	0.000	Merged-chr10-96204406-28
NR2645--MA1104.1.GATA6	chr17	11680875	11680887	-	0.000	0.000	Merged-chr17-11680819-2
NR6257--MA1104.1.GATA6	chr9	77921710	77921722	-	0.000	0.000	Merged-chr9-77921756-17
NR3477--MA0766.1.GATA5	chr2	84887896	84887903	-	0.000	0.000	Merged-chr2-84887926-27
NR2266--MA0140.2.GATA1::TAL1	chr15	64687468	64687485	-	0.000	0.000	Merged-chr15-64687342-16
