#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR5155--MA0511.2.RUNX2	chr3	108737883	108737891	-	0.000	0.000	Merged-chr3-108737869-29
NR1573--MA0684.1.RUNX3	chr12	8847369	8847378	-	0.000	0.000	Merged-chr12-8847092-48
NR1368--MA0684.1.RUNX3	chr11	77215062	77215071	+	0.000	0.000	Merged-chr11-77214932-26
NR1639--MA0684.1.RUNX3	chr12	41331184	41331193	-	0.000	0.000	Merged-chr12-41331287-30
NR62--MA0002.2.RUNX1	chr1	38597955	38597965	+	0.000	0.000	Merged-chr1-38597807-10
NR5456--MA0684.1.RUNX3	chr4	41327100	41327109	-	0.000	0.000	Merged-chr4-41327094-33
NR2522--MA0002.2.RUNX1	chr14	67993312	67993322	-	0.000	0.000	Merged-chr14-67993349-29
NR7388--MA0684.1.RUNX3	chr7	125472360	125472369	-	0.000	0.000	Merged-chr7-125472313-74
NR3--MA0002.2.RUNX1	chr1	7095993	7096003	+	0.000	0.000	Merged-chr1-7096130-35
NR7987--MA0002.2.RUNX1	chr9	37554385	37554395	+	0.000	0.000	Merged-chr9-37554470-32
NR2730--MA0511.2.RUNX2	chr15	25828626	25828634	-	0.000	0.000	Merged-chr15-25828667-44
NR6862--MA0002.2.RUNX1	chr6	134058473	134058483	-	0.000	0.000	Merged-chr6-134058621-9
NR1205--MA0002.2.RUNX1	chr11	32113240	32113250	+	0.000	0.000	Merged-chr11-32113342-16
NR3885--MA0684.1.RUNX3	chr18	55681639	55681648	+	0.000	0.000	Merged-chr18-55681578-17
NR3071--MA0002.2.RUNX1	chr16	10959031	10959041	-	0.000	0.000	Merged-chr16-10959125-1
NR772--MA0002.2.RUNX1	chr10	34417549	34417559	+	0.000	0.000	Merged-chr10-34417335-17
NR3693--MA0511.2.RUNX2	chr17	84119797	84119805	+	0.000	0.000	Merged-chr17-84119713-65
NR5151--MA0684.1.RUNX3	chr3	108562546	108562555	-	0.000	0.000	Merged-chr3-108562830-113
NR7225--MA0002.2.RUNX1	chr7	89171966	89171976	-	0.000	0.000	Merged-chr7-89172043-28
NR5274--MA0002.2.RUNX1	chr3	135629097	135629107	-	0.000	0.000	Merged-chr3-135628984-19
NR5545--MA0002.2.RUNX1	chr4	62634221	62634231	+	0.000	0.000	Merged-chr4-62634288-50
NR1586--MA0684.1.RUNX3	chr12	16532566	16532575	+	0.000	0.000	Merged-chr12-16532570-85
NR900--MA0002.2.RUNX1	chr10	75536367	75536377	+	0.000	0.000	Merged-chr10-75536310-39
NR7625--MA0684.1.RUNX3	chr8	57638074	57638083	-	0.000	0.000	Merged-chr8-57637972-56
NR5797--MA0002.2.RUNX1	chr4	144996003	144996013	-	0.000	0.000	Merged-chr4-144996009-47
NR7433--MA0511.2.RUNX2	chr7	136164676	136164684	+	0.000	0.000	Merged-chr7-136164647-23
NR1295--MA0002.2.RUNX1	chr11	60033002	60033012	+	0.000	0.000	Merged-chr11-60032831-21
NR5548--MA0511.2.RUNX2	chr4	63655008	63655016	-	0.000	0.000	Merged-chr4-63655103-11
NR4672--MA0002.2.RUNX1	chr2	144658003	144658013	-	0.000	0.000	Merged-chr2-144658008-6
NR632--MA0511.2.RUNX2	chr1	190896288	190896296	-	0.000	0.000	Merged-chr1-190896359-15
NR3868--MA0511.2.RUNX2	chr18	54970185	54970193	+	0.000	0.000	Merged-chr18-54970177-21
NR903--MA0511.2.RUNX2	chr10	76355126	76355134	+	0.000	0.000	Merged-chr10-76355086-35
NR5055--MA0684.1.RUNX3	chr3	87274420	87274429	-	0.000	0.000	Merged-chr3-87274512-10
NR7334--MA0002.2.RUNX1	chr7	117127939	117127949	+	0.000	0.000	Merged-chr7-117127897-39
NR7129--MA0002.2.RUNX1	chr7	65705252	65705262	+	0.000	0.000	Merged-chr7-65705151-59
NR1695--MA0684.1.RUNX3	chr12	73598395	73598404	-	0.000	0.000	Merged-chr12-73598343-51
NR2028--MA0511.2.RUNX2	chr13	41615012	41615020	-	0.000	0.000	Merged-chr13-41614922-33
NR7463--MA0684.1.RUNX3	chr7	141059125	141059134	-	0.000	0.000	Merged-chr7-141058987-66
NR61--MA0684.1.RUNX3	chr1	38557783	38557792	+	0.000	0.000	Merged-chr1-38557840-50
NR5783--MA0684.1.RUNX3	chr4	141184099	141184108	-	0.000	0.000	Merged-chr4-141184066-30
NR785--MA0002.2.RUNX1	chr10	39600324	39600334	-	0.000	0.000	Merged-chr10-39600436-54
NR7813--MA0511.2.RUNX2	chr8	115045818	115045826	+	0.000	0.000	Merged-chr8-115045943-98
NR5657--MA0511.2.RUNX2	chr4	105316961	105316969	-	0.000	0.000	Merged-chr4-105316897-22
NR470--MA0511.2.RUNX2	chr1	160150957	160150965	+	0.000	0.000	Merged-chr1-160150850-1
NR4781--MA0002.2.RUNX1	chr2	169423922	169423932	+	0.000	0.000	Merged-chr2-169423761-9
NR7986--MA0684.1.RUNX3	chr9	37554339	37554348	-	0.000	0.000	Merged-chr9-37554470-32
NR5164--MA0684.1.RUNX3	chr3	109740742	109740751	+	0.000	0.000	Merged-chr3-109740806-11
NR5706--MA0684.1.RUNX3	chr4	126181386	126181395	+	0.000	0.000	Merged-chr4-126181413-29
NR2852--MA0511.2.RUNX2	chr15	60141833	60141841	+	0.000	0.000	Merged-chr15-60141822-49
NR3358--MA0511.2.RUNX2	chr17	7164085	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR1678--MA0511.2.RUNX2	chr12	70018330	70018338	+	0.000	0.000	Merged-chr12-70018283-21
NR88--MA0002.2.RUNX1	chr1	43361816	43361826	-	0.000	0.000	Merged-chr1-43361754-62
NR3407--MA0684.1.RUNX3	chr17	17841016	17841025	+	0.000	0.000	Merged-chr17-17841002-20
NR1185--MA0684.1.RUNX3	chr11	21690733	21690742	-	0.000	0.000	Merged-chr11-21690668-23
NR1535--MA0511.2.RUNX2	chr11	118209711	118209719	+	0.000	0.000	Merged-chr11-118209707-5
NR5623--MA0511.2.RUNX2	chr4	99829122	99829130	+	0.000	0.000	Merged-chr4-99829355-64
NR1436--MA0002.2.RUNX1	chr11	96996527	96996537	-	0.000	0.000	Merged-chr11-96996617-51
NR6222--MA0002.2.RUNX1	chr5	115235863	115235873	+	0.000	0.000	Merged-chr5-115235706-91
NR5147--MA0511.2.RUNX2	chr3	108123698	108123706	+	0.000	0.000	Merged-chr3-108123589-5
NR74--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR3368--MA0002.2.RUNX1	chr17	8206813	8206823	+	0.000	0.000	Merged-chr17-8206780-14
NR6745--MA0002.2.RUNX1	chr6	117431711	117431721	-	0.000	0.000	Merged-chr6-117431708-65
NR754--MA0511.2.RUNX2	chr10	26879362	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR5719--MA0684.1.RUNX3	chr4	128811607	128811616	+	0.000	0.000	Merged-chr4-128811652-46
NR655--MA0002.2.RUNX1	chr1	193146437	193146447	-	0.000	0.000	Merged-chr1-193146532-29
NR6331--MA0002.2.RUNX1	chr5	140151425	140151435	+	0.000	0.000	Merged-chr5-140151320-8
NR5256--MA0511.2.RUNX2	chr3	133563768	133563776	-	0.000	0.000	Merged-chr3-133563771-42
NR2495--MA0002.2.RUNX1	chr14	64182482	64182492	-	0.000	0.000	Merged-chr14-64182620-14
NR7979--MA0002.2.RUNX1	chr9	35017027	35017037	-	0.000	0.000	Merged-chr9-35016972-25
NR863--MA0511.2.RUNX2	chr10	67891369	67891377	+	0.000	0.000	Merged-chr10-67891340-18
NR7089--MA0002.2.RUNX1	chr7	51621951	51621961	-	0.000	0.000	Merged-chr7-51621902-16
NR6711--MA0002.2.RUNX1	chr6	108810489	108810499	+	0.000	0.000	Merged-chr6-108810607-11
NR4826--MA0002.2.RUNX1	chr2	178520324	178520334	+	0.000	0.000	Merged-chr2-178520326-2
NR3258--MA0684.1.RUNX3	chr16	75343467	75343476	+	0.000	0.000	Merged-chr16-75343528-33
NR1578--MA0684.1.RUNX3	chr12	12289775	12289784	+	0.000	0.000	Merged-chr12-12289844-38
NR2831--MA0511.2.RUNX2	chr15	55327443	55327451	-	0.000	0.000	Merged-chr15-55327422-12
NR2190--MA0002.2.RUNX1	chr13	94154624	94154634	+	0.000	0.000	Merged-chr13-94154628-40
NR67--MA0002.2.RUNX1	chr1	39478710	39478720	-	0.000	0.000	Merged-chr1-39478588-52
NR750--MA0684.1.RUNX3	chr10	26562869	26562878	-	0.000	0.000	Merged-chr10-26563078-18
NR3115--MA0684.1.RUNX3	chr16	23181795	23181804	-	0.000	0.000	Merged-chr16-23181616-66
NR873--MA0002.2.RUNX1	chr10	70156646	70156656	+	0.000	0.000	Merged-chr10-70156646-22
NR397--MA0002.2.RUNX1	chr1	138148985	138148995	-	0.000	0.000	Merged-chr1-138149059-47
NR668--MA0002.2.RUNX1	chr10	5194832	5194842	-	0.000	0.000	Merged-chr10-5194873-88
NR5474--MA0511.2.RUNX2	chr4	46508331	46508339	+	0.000	0.000	Merged-chr4-46508172-31
NR6820--MA0002.2.RUNX1	chr6	128889199	128889209	+	0.000	0.000	Merged-chr6-128889092-57
NR1558--MA0002.2.RUNX1	chr12	3322310	3322320	+	0.000	0.000	Merged-chr12-3322326-39
NR5318--MA0684.1.RUNX3	chr3	144354995	144355004	+	0.000	0.000	Merged-chr3-144355213-9
NR3096--MA0684.1.RUNX3	chr16	18626674	18626683	-	0.000	0.000	Merged-chr16-18626617-64
NR3909--MA0684.1.RUNX3	chr18	64991733	64991742	+	0.000	0.000	Merged-chr18-64991575-63
NR525--MA0002.2.RUNX1	chr1	170835005	170835015	-	0.000	0.000	Merged-chr1-170834968-22
NR210--MA0511.2.RUNX2	chr1	74398244	74398252	+	0.000	0.000	Merged-chr1-74398237-10
NR6724--MA0002.2.RUNX1	chr6	113442547	113442557	-	0.000	0.000	Merged-chr6-113442615-46
NR6976--MA0002.2.RUNX1	chr7	3442747	3442757	+	0.000	0.000	Merged-chr7-3442801-18
NR3555--MA0511.2.RUNX2	chr17	56443647	56443655	+	0.000	0.000	Merged-chr17-56443573-18
NR2745--MA0002.2.RUNX1	chr15	27828051	27828061	-	0.000	0.000	Merged-chr15-27828052-47
NR3128--MA0684.1.RUNX3	chr16	25466146	25466155	+	0.000	0.000	Merged-chr16-25466054-6
NR6562--MA0002.2.RUNX1	chr6	55057574	55057584	+	0.000	0.000	Merged-chr6-55057514-12
NR571--MA0511.2.RUNX2	chr1	180296300	180296308	-	0.000	0.000	Merged-chr1-180296318-42
NR267--MA0002.2.RUNX1	chr1	88475603	88475613	-	0.000	0.000	Merged-chr1-88475619-20
NR5615--MA0511.2.RUNX2	chr4	98040364	98040372	+	0.000	0.000	Merged-chr4-98040330-51
NR3508--MA0684.1.RUNX3	chr17	44702645	44702654	+	0.000	0.000	Merged-chr17-44702881-69
NR8351--MA0002.2.RUNX1	chr9	119823990	119824000	-	0.000	0.000	Merged-chr9-119823942-29
NR6737--MA0002.2.RUNX1	chr6	114907625	114907635	-	0.000	0.000	Merged-chr6-114907699-38
NR2711--MA0002.2.RUNX1	chr15	5580586	5580596	+	0.000	0.000	Merged-chr15-5580453-13
NR5497--MA0002.2.RUNX1	chr4	53278160	53278170	+	0.000	0.000	Merged-chr4-53278272-26
NR6989--MA0002.2.RUNX1	chr7	12949614	12949624	+	0.000	0.000	Merged-chr7-12949725-56
NR4372--MA0002.2.RUNX1	chr2	57276327	57276337	+	0.000	0.000	Merged-chr2-57276322-22
NR3297--MA0511.2.RUNX2	chr16	90331260	90331268	+	0.000	0.000	Merged-chr16-90331129-56
NR7034--MA0002.2.RUNX1	chr7	27541512	27541522	+	0.000	0.000	Merged-chr7-27541584-49
NR5026--MA0684.1.RUNX3	chr3	81789077	81789086	-	0.000	0.000	Merged-chr3-81789091-24
NR2758--MA0002.2.RUNX1	chr15	36521489	36521499	-	0.000	0.000	Merged-chr15-36521520-11
NR110--MA0684.1.RUNX3	chr1	52228149	52228158	+	0.000	0.000	Merged-chr1-52228321-29
NR8460--MA0002.2.RUNX1	chrX	77510080	77510090	+	0.000	0.000	Merged-chrX-77510141-17
NR504--MA0002.2.RUNX1	chr1	164988110	164988120	-	0.000	0.000	Merged-chr1-164988206-12
NR5549--MA0684.1.RUNX3	chr4	63655007	63655016	-	0.000	0.000	Merged-chr4-63655103-11
NR3203--MA0684.1.RUNX3	chr16	51807559	51807568	+	0.000	0.000	Merged-chr16-51807556-50
NR904--MA0684.1.RUNX3	chr10	76355126	76355135	+	0.000	0.000	Merged-chr10-76355086-35
NR5006--MA0002.2.RUNX1	chr3	75714111	75714121	-	0.000	0.000	Merged-chr3-75714014-36
NR4547--MA0002.2.RUNX1	chr2	106985141	106985151	-	0.000	0.000	Merged-chr2-106985167-21
NR3578--MA0002.2.RUNX1	chr17	62784252	62784262	-	0.000	0.000	Merged-chr17-62784192-42
NR6640--MA0511.2.RUNX2	chr6	88423852	88423860	-	0.000	0.000	Merged-chr6-88423860-14
NR3041--MA0684.1.RUNX3	chr15	103264019	103264028	+	0.000	0.000	Merged-chr15-103264085-19
NR6270--MA0002.2.RUNX1	chr5	122708203	122708213	+	0.000	0.000	Merged-chr5-122708188-2
NR722--MA0002.2.RUNX1	chr10	19962968	19962978	-	0.000	0.000	Merged-chr10-19962974-43
NR4990--MA0684.1.RUNX3	chr3	68240229	68240238	+	0.000	0.000	Merged-chr3-68240034-18
NR8330--MA0002.2.RUNX1	chr9	118167867	118167877	-	0.000	0.000	Merged-chr9-118167872-33
NR3068--MA0002.2.RUNX1	chr16	10665409	10665419	-	0.000	0.000	Merged-chr16-10665545-75
NR930--MA0511.2.RUNX2	chr10	80271340	80271348	-	0.000	0.000	Merged-chr10-80271512-28
NR4765--MA0002.2.RUNX1	chr2	166549238	166549248	-	0.000	0.000	Merged-chr2-166549284-30
NR5148--MA0684.1.RUNX3	chr3	108123698	108123707	+	0.000	0.000	Merged-chr3-108123589-5
NR232--MA0684.1.RUNX3	chr1	80597107	80597116	+	0.000	0.000	Merged-chr1-80596993-13
NR7778--MA0511.2.RUNX2	chr8	105259797	105259805	+	0.000	0.000	Merged-chr8-105259865-21
NR6697--MA0002.2.RUNX1	chr6	100390382	100390392	-	0.000	0.000	Merged-chr6-100390476-26
NR2942--MA0002.2.RUNX1	chr15	84388981	84388991	+	0.000	0.000	Merged-chr15-84388969-27
NR6283--MA0002.2.RUNX1	chr5	124241815	124241825	-	0.000	0.000	Merged-chr5-124241668-15
NR563--MA0511.2.RUNX2	chr1	179240818	179240826	+	0.000	0.000	Merged-chr1-179240877-38
NR2052--MA0002.2.RUNX1	chr13	48528485	48528495	+	0.000	0.000	Merged-chr13-48528650-27
NR464--MA0002.2.RUNX1	chr1	156615802	156615812	+	0.000	0.000	Merged-chr1-156615670-66
NR3229--MA0684.1.RUNX3	chr16	58519518	58519527	+	0.000	0.000	Merged-chr16-58519695-16
NR7268--MA0511.2.RUNX2	chr7	102695634	102695642	-	0.000	0.000	Merged-chr7-102695617-27
NR1086--MA0511.2.RUNX2	chr10	118714234	118714242	+	0.000	0.000	Merged-chr10-118714396-52
NR5174--MA0511.2.RUNX2	chr3	115642456	115642464	+	0.000	0.000	Merged-chr3-115642696-110
NR4986--MA0511.2.RUNX2	chr3	67033903	67033911	+	0.000	0.000	Merged-chr3-67033715-15
NR8181--MA0002.2.RUNX1	chr9	86103760	86103770	-	0.000	0.000	Merged-chr9-86103730-10
NR430--MA0002.2.RUNX1	chr1	151096213	151096223	-	0.000	0.000	Merged-chr1-151096153-39
NR7377--MA0511.2.RUNX2	chr7	123188910	123188918	+	0.000	0.000	Merged-chr7-123188758-28
NR2911--MA0511.2.RUNX2	chr15	80034441	80034449	-	0.000	0.000	Merged-chr15-80034536-17
NR2065--MA0002.2.RUNX1	chr13	51638885	51638895	-	0.000	0.000	Merged-chr13-51638880-34
NR7549--MA0002.2.RUNX1	chr8	19161780	19161790	-	0.000	0.000	Merged-chr8-19161757-88
NR830--MA0684.1.RUNX3	chr10	58480391	58480400	+	0.000	0.000	Merged-chr10-58480234-23
NR4572--MA0511.2.RUNX2	chr2	117365400	117365408	-	0.000	0.000	Merged-chr2-117365460-12
NR7505--MA0511.2.RUNX2	chr8	4608984	4608992	+	0.000	0.000	Merged-chr8-4608994-5
NR6980--MA0511.2.RUNX2	chr7	4501006	4501014	+	0.000	0.000	Merged-chr7-4501103-9
NR8290--MA0002.2.RUNX1	chr9	114369562	114369572	-	0.000	0.000	Merged-chr9-114369467-17
NR84--MA0511.2.RUNX2	chr1	43207414	43207422	+	0.000	0.000	Merged-chr1-43207362-30
NR2051--MA0684.1.RUNX3	chr13	46984009	46984018	-	0.000	0.000	Merged-chr13-46984100-22
NR7387--MA0002.2.RUNX1	chr7	125472359	125472369	+	0.000	0.000	Merged-chr7-125472313-74
NR7072--MA0511.2.RUNX2	chr7	46839006	46839014	-	0.000	0.000	Merged-chr7-46838931-53
NR7343--MA0511.2.RUNX2	chr7	117559222	117559230	-	0.000	0.000	Merged-chr7-117559166-31
NR586--MA0002.2.RUNX1	chr1	181866671	181866681	+	0.000	0.000	Merged-chr1-181866572-42
NR2845--MA0684.1.RUNX3	chr15	59010818	59010827	+	0.000	0.000	Merged-chr15-59010782-34
NR6884--MA0511.2.RUNX2	chr6	136944726	136944734	+	0.000	0.000	Merged-chr6-136944749-25
NR5088--MA0002.2.RUNX1	chr3	96881060	96881070	+	0.000	0.000	Merged-chr3-96881145-10
NR443--MA0002.2.RUNX1	chr1	153092419	153092429	-	0.000	0.000	Merged-chr1-153092391-33
NR4111--MA0684.1.RUNX3	chr19	41354448	41354457	-	0.000	0.000	Merged-chr19-41354593-71
NR5315--MA0511.2.RUNX2	chr3	144232151	144232159	-	0.000	0.000	Merged-chr3-144232172-58
NR3364--MA0511.2.RUNX2	chr17	8195732	8195740	-	0.000	0.000	Merged-chr17-8195901-46
NR8421--MA0511.2.RUNX2	chrX	48429665	48429673	-	0.000	0.000	Merged-chrX-48429732-34
NR6470--MA0511.2.RUNX2	chr6	33261174	33261182	-	0.000	0.000	Merged-chr6-33261248-23
NR2825--MA0002.2.RUNX1	chr15	52899991	52900001	+	0.000	0.000	Merged-chr15-52899831-78
NR1257--MA0684.1.RUNX3	chr11	52320785	52320794	-	0.000	0.000	Merged-chr11-52320694-9
NR922--MA0511.2.RUNX2	chr10	78396356	78396364	+	0.000	0.000	Merged-chr10-78396427-32
NR7148--MA0002.2.RUNX1	chr7	68287043	68287053	+	0.000	0.000	Merged-chr7-68287108-65
NR8451--MA0684.1.RUNX3	chrX	74400223	74400232	-	0.000	0.000	Merged-chrX-74400032-30
NR281--MA0002.2.RUNX1	chr1	91908146	91908156	+	0.000	0.000	Merged-chr1-91908187-5
NR2762--MA0511.2.RUNX2	chr15	36565768	36565776	-	0.000	0.000	Merged-chr15-36565719-31
NR1952--MA0002.2.RUNX1	chr13	21579853	21579863	+	0.000	0.000	Merged-chr13-21579773-26
NR4343--MA0002.2.RUNX1	chr2	35464736	35464746	-	0.000	0.000	Merged-chr2-35464612-20
NR2392--MA0002.2.RUNX1	chr14	27384346	27384356	-	0.000	0.000	Merged-chr14-27384235-54
NR7085--MA0511.2.RUNX2	chr7	49495095	49495103	-	0.000	0.000	Merged-chr7-49494921-17
NR6546--MA0002.2.RUNX1	chr6	54127371	54127381	+	0.000	0.000	Merged-chr6-54127507-32
NR4866--MA0002.2.RUNX1	chr3	19894898	19894908	+	0.000	0.000	Merged-chr3-19894950-73
NR7213--MA0511.2.RUNX2	chr7	84740072	84740080	-	0.000	0.000	Merged-chr7-84740151-41
NR4600--MA0684.1.RUNX3	chr2	126322787	126322796	-	0.000	0.000	Merged-chr2-126322901-6
NR2920--MA0684.1.RUNX3	chr15	81831534	81831543	-	0.000	0.000	Merged-chr15-81831606-30
NR6384--MA0002.2.RUNX1	chr5	149617111	149617121	-	0.000	0.000	Merged-chr5-149617083-13
NR2301--MA0684.1.RUNX3	chr13	117242260	117242269	+	0.000	0.000	Merged-chr13-117242416-107
NR4499--MA0002.2.RUNX1	chr2	94052331	94052341	-	0.000	0.000	Merged-chr2-94052189-10
NR7051--MA0511.2.RUNX2	chr7	38189540	38189548	-	0.000	0.000	Merged-chr7-38189634-49
NR7988--MA0511.2.RUNX2	chr9	37554457	37554465	-	0.000	0.000	Merged-chr9-37554470-32
NR3850--MA0002.2.RUNX1	chr18	49721779	49721789	-	0.000	0.000	Merged-chr18-49721855-41
NR4627--MA0002.2.RUNX1	chr2	130291707	130291717	-	0.000	0.000	Merged-chr2-130291664-33
NR5215--MA0684.1.RUNX3	chr3	123508536	123508545	+	0.000	0.000	Merged-chr3-123508551-84
NR2676--MA0002.2.RUNX1	chr14	121291071	121291081	-	0.000	0.000	Merged-chr14-121291161-18
NR2947--MA0002.2.RUNX1	chr15	84987897	84987907	-	0.000	0.000	Merged-chr15-84988046-80
NR6493--MA0002.2.RUNX1	chr6	43619393	43619403	-	0.000	0.000	Merged-chr6-43619418-19
NR4213--MA0002.2.RUNX1	chr2	3332759	3332769	+	0.000	0.000	Merged-chr2-3332756-84
NR280--MA0684.1.RUNX3	chr1	91755271	91755280	-	0.000	0.000	Merged-chr1-91755348-8
NR2804--MA0002.2.RUNX1	chr15	43869990	43870000	-	0.000	0.000	Merged-chr15-43869939-26
NR2741--MA0511.2.RUNX2	chr15	27668288	27668296	-	0.000	0.000	Merged-chr15-27668249-55
NR1660--MA0002.2.RUNX1	chr12	55366899	55366909	+	0.000	0.000	Merged-chr12-55366796-37
NR6397--MA0002.2.RUNX1	chr6	3398260	3398270	-	0.000	0.000	Merged-chr6-3397761-82
NR4051--MA0002.2.RUNX1	chr19	16790168	16790178	-	0.000	0.000	Merged-chr19-16790195-21
NR2708--MA0002.2.RUNX1	chr15	5108560	5108570	+	0.000	0.000	Merged-chr15-5108448-64
NR4944--MA0511.2.RUNX2	chr3	52840403	52840411	-	0.000	0.000	Merged-chr3-52840378-53
NR8410--MA0002.2.RUNX1	chrX	36689855	36689865	-	0.000	0.000	Merged-chrX-36689951-23
NR2689--MA0002.2.RUNX1	chr14	121961887	121961897	+	0.000	0.000	Merged-chr14-121961744-29
