#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR57465--MA1107.1.KLF9	chr9	37208162	37208174	+	0.000	0.000	Merged-chr9-37208217-52
NR52017--MA0599.1.KLF5	chr7	98120355	98120364	-	0.000	0.000	Merged-chr7-98120517-47
NR50597--MA0741.1.KLF16	chr7	30440121	30440131	+	0.000	0.000	Merged-chr7-30439933-8
NR47603--MA0741.1.KLF16	chr6	86365578	86365588	-	0.000	0.000	Merged-chr6-86365536-92
NR32783--MA0741.1.KLF16	chr2	130642856	130642866	+	0.000	0.000	Merged-chr2-130642738-65
NR47794--MA0599.1.KLF5	chr6	90988826	90988835	+	0.000	0.000	Merged-chr6-90988729-111
NR40292--MA0740.1.KLF14	chr4	129542699	129542712	-	0.000	0.000	Merged-chr4-129542711-60
NR29782--MA1107.1.KLF9	chr2	11187422	11187434	-	0.000	0.000	Merged-chr2-11187260-69
NR385--MA0741.1.KLF16	chr1	39478751	39478761	+	0.000	0.000	Merged-chr1-39478588-52
NR22284--MA0599.1.KLF5	chr16	55526638	55526647	-	0.000	0.000	Merged-chr16-55526472-43
NR47099--MA1107.1.KLF9	chr6	54228988	54229000	-	0.000	0.000	Merged-chr6-54229087-24
NR4532--MA1107.1.KLF9	chr10	17946972	17946984	+	0.000	0.000	Merged-chr10-17947093-1
NR38551--MA0741.1.KLF16	chr4	45530893	45530903	+	0.000	0.000	Merged-chr4-45530813-118
NR48677--MA0740.1.KLF14	chr6	124802457	124802470	-	0.000	0.000	Merged-chr6-124802456-11
NR33291--MA1107.1.KLF9	chr2	152293827	152293839	-	0.000	0.000	Merged-chr2-152293907-74
NR1990--MA0741.1.KLF16	chr1	125435613	125435623	+	0.000	0.000	Merged-chr1-125435397-141
NR54685--MA0741.1.KLF16	chr8	57653081	57653091	+	0.000	0.000	Merged-chr8-57652766-224
NR42318--MA0599.1.KLF5	chr5	30814858	30814867	+	0.000	0.000	Merged-chr5-30814661-60
NR27917--MA0599.1.KLF5	chr19	4269338	4269347	-	0.000	0.000	Merged-chr19-4269199-28
NR21575--MA0740.1.KLF14	chr16	17530863	17530876	-	0.000	0.000	Merged-chr16-17530947-63
NR34484--MA1107.1.KLF9	chr2	178737425	178737437	-	0.000	0.000	Merged-chr2-178737531-4
NR24113--MA0741.1.KLF16	chr17	31821539	31821549	+	0.000	0.000	Merged-chr17-31821541-43
NR7109--MA0741.1.KLF16	chr10	117532123	117532133	+	0.000	0.000	Merged-chr10-117532128-28
NR51951--MA1107.1.KLF9	chr7	96456561	96456573	+	0.000	0.000	Merged-chr7-96456783-25
NR12585--MA0599.1.KLF5	chr12	51829347	51829356	+	0.000	0.000	Merged-chr12-51829476-120
NR39235--MA1107.1.KLF9	chr4	93335898	93335910	+	0.000	0.000	Merged-chr4-93335749-2
NR50249--MA0741.1.KLF16	chr7	25659075	25659085	-	0.000	0.000	Merged-chr7-25659026-65
NR54661--MA1107.1.KLF9	chr8	57488714	57488726	-	0.000	0.000	Merged-chr8-57488538-11
NR14474--MA0740.1.KLF14	chr13	21180146	21180159	+	0.000	0.000	Merged-chr13-21180368-143
NR7575--MA0742.1.Klf12	chr10	126901415	126901429	-	0.000	0.000	Merged-chr10-126901254-64
NR3327--MA0599.1.KLF5	chr1	172217400	172217409	-	0.000	0.000	Merged-chr1-172217304-35
NR35697--MA0741.1.KLF16	chr3	88592489	88592499	+	0.000	0.000	Merged-chr3-88592466-55
NR35687--MA0599.1.KLF5	chr3	88493137	88493146	-	0.000	0.000	Merged-chr3-88493035-35
NR17336--MA0599.1.KLF5	chr14	45318591	45318600	+	0.000	0.000	Merged-chr14-45318502-85
NR14372--MA0742.1.Klf12	chr13	12395084	12395098	-	0.000	0.000	Merged-chr13-12395311-75
NR19510--MA1107.1.KLF9	chr15	57973088	57973100	+	0.000	0.000	Merged-chr15-57973125-18
NR5278--MA0657.1.KLF13	chr10	60752847	60752864	+	0.000	0.000	Merged-chr10-60752721-60
NR513--MA0741.1.KLF16	chr1	44101588	44101598	+	0.000	0.000	Merged-chr1-44101717-6
NR61135--MA0740.1.KLF14	chrX	103695423	103695436	+	0.000	0.000	Merged-chrX-103695530-55
NR30008--MA0740.1.KLF14	chr2	21205619	21205632	+	0.000	0.000	Merged-chr2-21205632-118
NR31994--MA0493.1.Klf1	chr2	104122713	104122723	-	0.000	0.000	Merged-chr2-104122905-60
NR56017--MA0741.1.KLF16	chr8	107403249	107403259	+	0.000	0.000	Merged-chr8-107403354-63
NR18672--MA0599.1.KLF5	chr14	115092203	115092212	-	0.000	0.000	Merged-chr14-115092344-57
NR28201--MA0741.1.KLF16	chr19	8967025	8967035	+	0.000	0.000	Merged-chr19-8966988-63
NR47618--MA0039.3.KLF4	chr6	86397186	86397196	+	0.000	0.000	Merged-chr6-86397021-74
NR32743--MA1107.1.KLF9	chr2	129180409	129180421	+	0.000	0.000	Merged-chr2-129180345-59
NR33279--MA0599.1.KLF5	chr2	152105578	152105587	-	0.000	0.000	Merged-chr2-152105524-67
NR24231--MA0599.1.KLF5	chr17	33810396	33810405	+	0.000	0.000	Merged-chr17-33810472-35
NR22396--MA0599.1.KLF5	chr16	58728178	58728187	-	0.000	0.000	Merged-chr16-58728165-77
NR36523--MA0741.1.KLF16	chr3	108653860	108653870	+	0.000	0.000	Merged-chr3-108653855-66
NR3670--MA0039.3.KLF4	chr1	181230952	181230962	+	0.000	0.000	Merged-chr1-181230993-50
NR33955--MA0599.1.KLF5	chr2	167129420	167129429	-	0.000	0.000	Merged-chr2-167129340-35
NR1934--MA1107.1.KLF9	chr1	119504865	119504877	-	0.000	0.000	Merged-chr1-119504796-62
NR18833--MA0740.1.KLF14	chr14	121147893	121147906	+	0.000	0.000	Merged-chr14-121147875-4
NR47333--MA0599.1.KLF5	chr6	71271794	71271803	-	0.000	0.000	Merged-chr6-71271585-90
NR7354--MA1107.1.KLF9	chr10	120864863	120864875	+	0.000	0.000	Merged-chr10-120864704-29
NR59416--MA0742.1.Klf12	chr9	106685996	106686010	+	0.000	0.000	Merged-chr9-106686186-2
NR32892--MA0741.1.KLF16	chr2	132816018	132816028	+	0.000	0.000	Merged-chr2-132816065-55
NR9112--MA0742.1.Klf12	chr11	61762126	61762140	-	0.000	0.000	Merged-chr11-61762062-61
NR24690--MA0657.1.KLF13	chr17	46383659	46383676	-	0.000	0.000	Merged-chr17-46383696-57
NR54869--MA0742.1.Klf12	chr8	70152707	70152721	-	0.000	0.000	Merged-chr8-70152708-31
NR52688--MA0493.1.Klf1	chr7	117428995	117429005	-	0.000	0.000	Merged-chr7-117429043-56
NR8351--MA0599.1.KLF5	chr11	29373593	29373602	-	0.000	0.000	Merged-chr11-29373741-75
NR57233--MA0493.1.Klf1	chr9	21918141	21918151	+	0.000	0.000	Merged-chr9-21918186-50
NR45285--MA0741.1.KLF16	chr5	135778403	135778413	-	0.000	0.000	Merged-chr5-135778496-71
NR22685--MA0741.1.KLF16	chr16	87597815	87597825	+	0.000	0.000	Merged-chr16-87597793-27
NR44604--MA1107.1.KLF9	chr5	122989230	122989242	-	0.000	0.000	Merged-chr5-122989293-40
NR58425--MA0741.1.KLF16	chr9	66834833	66834843	-	0.000	0.000	Merged-chr9-66834917-64
NR38598--MA0493.1.Klf1	chr4	46489495	46489505	-	0.000	0.000	Merged-chr4-46489438-58
NR52393--MA0599.1.KLF5	chr7	109703643	109703652	+	0.000	0.000	Merged-chr7-109703745-52
NR37929--MA0493.1.Klf1	chr4	8774988	8774998	-	0.000	0.000	Merged-chr4-8775093-51
NR51038--MA1107.1.KLF9	chr7	46100748	46100760	-	0.000	0.000	Merged-chr7-46100790-26
NR12446--MA0740.1.KLF14	chr12	33220653	33220666	+	0.000	0.000	Merged-chr12-33220672-27
NR20973--MA0740.1.KLF14	chr15	99875586	99875599	-	0.000	0.000	Merged-chr15-99875491-38
NR9893--MA0599.1.KLF5	chr11	80153968	80153977	+	0.000	0.000	Merged-chr11-80154113-41
NR4490--MA0741.1.KLF16	chr10	13869051	13869061	+	0.000	0.000	Merged-chr10-13868873-62
NR10766--MA0740.1.KLF14	chr11	100939600	100939613	+	0.000	0.000	Merged-chr11-100939606-96
NR55985--MA0599.1.KLF5	chr8	106150312	106150321	-	0.000	0.000	Merged-chr8-106150404-50
NR9605--MA0039.3.KLF4	chr11	74897114	74897124	-	0.000	0.000	Merged-chr11-74897454-145
NR54762--MA0740.1.KLF14	chr8	64947145	64947158	-	0.000	0.000	Merged-chr8-64947122-116
NR24422--MA0039.3.KLF4	chr17	36023772	36023782	-	0.000	0.000	Merged-chr17-36023858-33
NR9498--MA0741.1.KLF16	chr11	71033512	71033522	-	0.000	0.000	Merged-chr11-71033460-26
NR49373--MA0741.1.KLF16	chr6	145002396	145002406	-	0.000	0.000	Merged-chr6-145002461-23
NR32525--MA0599.1.KLF5	chr2	122765317	122765326	+	0.000	0.000	Merged-chr2-122765389-48
NR13157--MA0740.1.KLF14	chr12	84409017	84409030	+	0.000	0.000	Merged-chr12-84409124-8
NR10935--MA0742.1.Klf12	chr11	102309136	102309150	-	0.000	0.000	Merged-chr11-102309316-55
NR18999--MA0599.1.KLF5	chr15	6520157	6520166	-	0.000	0.000	Merged-chr15-6520162-57
NR13428--MA0740.1.KLF14	chr12	98628093	98628106	-	0.000	0.000	Merged-chr12-98628210-48
NR15049--MA0599.1.KLF5	chr13	51598238	51598247	-	0.000	0.000	Merged-chr13-51598262-24
NR39166--MA0741.1.KLF16	chr4	88641323	88641333	-	0.000	0.000	Merged-chr4-88641244-84
NR32544--MA0741.1.KLF16	chr2	124698265	124698275	-	0.000	0.000	Merged-chr2-124698312-1
NR55025--MA0657.1.KLF13	chr8	71367447	71367464	+	0.000	0.000	Merged-chr8-71367350-68
NR58011--MA0741.1.KLF16	chr9	57633795	57633805	+	0.000	0.000	Merged-chr9-57633729-59
NR29309--MA0599.1.KLF5	chr19	55403003	55403012	+	0.000	0.000	Merged-chr19-55402966-18
NR38275--MA1107.1.KLF9	chr4	41255748	41255760	+	0.000	0.000	Merged-chr4-41255920-18
NR53940--MA0741.1.KLF16	chr8	8661411	8661421	+	0.000	0.000	Merged-chr8-8661451-105
NR39342--MA0039.3.KLF4	chr4	101235174	101235184	+	0.000	0.000	Merged-chr4-101235092-24
NR20591--MA0741.1.KLF16	chr15	90224258	90224268	+	0.000	0.000	Merged-chr15-90224402-90
NR12105--MA1107.1.KLF9	chr12	8359566	8359578	-	0.000	0.000	Merged-chr12-8359734-34
NR52007--MA1107.1.KLF9	chr7	98103320	98103332	+	0.000	0.000	Merged-chr7-98103355-56
NR8373--MA0741.1.KLF16	chr11	30268238	30268248	-	0.000	0.000	Merged-chr11-30268446-3
NR38818--MA0599.1.KLF5	chr4	55532658	55532667	-	0.000	0.000	Merged-chr4-55532798-90
NR22608--MA0741.1.KLF16	chr16	78375877	78375887	-	0.000	0.000	Merged-chr16-78375798-8
NR30241--MA1107.1.KLF9	chr2	27745309	27745321	-	0.000	0.000	Merged-chr2-27745249-10
NR471--MA0657.1.KLF13	chr1	40790693	40790710	+	0.000	0.000	Merged-chr1-40790646-63
NR10--MA0599.1.KLF5	chr1	6454098	6454107	+	0.000	0.000	Merged-chr1-6454252-50
NR33526--MA0741.1.KLF16	chr2	158028756	158028766	+	0.000	0.000	Merged-chr2-158028591-76
NR13441--MA1107.1.KLF9	chr12	98628094	98628106	-	0.000	0.000	Merged-chr12-98628210-48
NR12596--MA0742.1.Klf12	chr12	52383031	52383045	+	0.000	0.000	Merged-chr12-52383146-23
NR40962--MA0599.1.KLF5	chr4	139130274	139130283	+	0.000	0.000	Merged-chr4-139130290-8
NR23048--MA0741.1.KLF16	chr16	95821068	95821078	-	0.000	0.000	Merged-chr16-95821218-29
NR54555--MA0599.1.KLF5	chr8	46739659	46739668	-	0.000	0.000	Merged-chr8-46739803-90
NR3724--MA0742.1.Klf12	chr1	182282589	182282603	+	0.000	0.000	Merged-chr1-182282541-87
NR51630--MA0599.1.KLF5	chr7	80343009	80343018	-	0.000	0.000	Merged-chr7-80343202-48
NR35738--MA0742.1.Klf12	chr3	89196691	89196705	+	0.000	0.000	Merged-chr3-89196645-47
NR54717--MA0741.1.KLF16	chr8	61224155	61224165	+	0.000	0.000	Merged-chr8-61224285-72
NR28031--MA0599.1.KLF5	chr19	5964209	5964218	+	0.000	0.000	Merged-chr19-5964165-54
NR35785--MA0493.1.Klf1	chr3	89730629	89730639	-	0.000	0.000	Merged-chr3-89730861-61
NR49368--MA0039.3.KLF4	chr6	145002297	145002307	-	0.000	0.000	Merged-chr6-145002461-23
NR21065--MA0740.1.KLF14	chr15	101173927	101173940	+	0.000	0.000	Merged-chr15-101174007-56
NR26425--MA0741.1.KLF16	chr18	34777006	34777016	-	0.000	0.000	Merged-chr18-34776840-4
NR39862--MA0740.1.KLF14	chr4	118428081	118428094	+	0.000	0.000	Merged-chr4-118428295-102
NR39459--MA1107.1.KLF9	chr4	106842060	106842072	-	0.000	0.000	Merged-chr4-106841993-21
NR57823--MA0741.1.KLF16	chr9	50699059	50699069	+	0.000	0.000	Merged-chr9-50698950-38
NR60422--MA0741.1.KLF16	chrX	7722001	7722011	-	0.000	0.000	Merged-chrX-7722151-53
NR28576--MA1107.1.KLF9	chr19	29355218	29355230	+	0.000	0.000	Merged-chr19-29355447-56
NR60659--MA1107.1.KLF9	chrX	38182049	38182061	-	0.000	0.000	Merged-chrX-38181994-21
NR7643--MA0740.1.KLF14	chr10	127183959	127183972	+	0.000	0.000	Merged-chr10-127183958-4
NR37343--MA0741.1.KLF16	chr3	142881038	142881048	-	0.000	0.000	Merged-chr3-142881152-2
NR50215--MA0741.1.KLF16	chr7	25279018	25279028	+	0.000	0.000	Merged-chr7-25278932-64
NR45665--MA0741.1.KLF16	chr5	140649146	140649156	+	0.000	0.000	Merged-chr5-140649068-64
NR39555--MA0742.1.Klf12	chr4	107923662	107923676	+	0.000	0.000	Merged-chr4-107923581-50
NR7709--MA0740.1.KLF14	chr10	127662245	127662258	+	0.000	0.000	Merged-chr10-127662313-49
NR35347--MA0599.1.KLF5	chr3	65974774	65974783	-	0.000	0.000	Merged-chr3-65974924-71
NR35686--MA1107.1.KLF9	chr3	88493102	88493114	-	0.000	0.000	Merged-chr3-88493035-35
NR49965--MA0599.1.KLF5	chr7	19272373	19272382	-	0.000	0.000	Merged-chr7-19272512-2
NR43644--MA1107.1.KLF9	chr5	100079133	100079145	+	0.000	0.000	Merged-chr5-100079287-27
NR30587--MA0599.1.KLF5	chr2	33908524	33908533	+	0.000	0.000	Merged-chr2-33908583-50
NR8896--MA0741.1.KLF16	chr11	57791223	57791233	+	0.000	0.000	Merged-chr11-57791276-17
NR25870--MA0039.3.KLF4	chr17	84838066	84838076	+	0.000	0.000	Merged-chr17-84837991-26
NR35729--MA0741.1.KLF16	chr3	89160245	89160255	-	0.000	0.000	Merged-chr3-89160160-27
NR28590--MA0493.1.Klf1	chr19	29813037	29813047	-	0.000	0.000	Merged-chr19-29812997-45
NR55524--MA0599.1.KLF5	chr8	84990580	84990589	-	0.000	0.000	Merged-chr8-84990479-83
NR27002--MA0742.1.Klf12	chr18	61726368	61726382	+	0.000	0.000	Merged-chr18-61726319-69
NR12826--MA0740.1.KLF14	chr12	70937780	70937793	+	0.000	0.000	Merged-chr12-70937913-56
NR22136--MA0493.1.Klf1	chr16	44173588	44173598	+	0.000	0.000	Merged-chr16-44173749-3
NR33475--MA0740.1.KLF14	chr2	156720993	156721006	-	0.000	0.000	Merged-chr2-156720984-78
NR10307--MA0741.1.KLF16	chr11	94716773	94716783	+	0.000	0.000	Merged-chr11-94716911-29
NR12217--MA1107.1.KLF9	chr12	14152275	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR28357--MA0741.1.KLF16	chr19	14598248	14598258	+	0.000	0.000	Merged-chr19-14598034-110
NR54666--MA0740.1.KLF14	chr8	57511791	57511804	-	0.000	0.000	Merged-chr8-57511963-83
NR33400--MA0599.1.KLF5	chr2	155050908	155050917	-	0.000	0.000	Merged-chr2-155050840-76
NR7700--MA0599.1.KLF5	chr10	127621629	127621638	-	0.000	0.000	Merged-chr10-127621595-57
NR16478--MA1107.1.KLF9	chr13	108158544	108158556	+	0.000	0.000	Merged-chr13-108158650-72
NR24060--MA0741.1.KLF16	chr17	30363634	30363644	+	0.000	0.000	Merged-chr17-30363504-27
NR60584--MA0599.1.KLF5	chrX	19237927	19237936	+	0.000	0.000	Merged-chrX-19237824-57
NR55191--MA0039.3.KLF4	chr8	72400470	72400480	+	0.000	0.000	Merged-chr8-72400536-10
NR57447--MA0039.3.KLF4	chr9	36767718	36767728	-	0.000	0.000	Merged-chr9-36767872-68
NR47597--MA0741.1.KLF16	chr6	86004519	86004529	+	0.000	0.000	Merged-chr6-86004473-33
NR54667--MA0599.1.KLF5	chr8	57511794	57511803	-	0.000	0.000	Merged-chr8-57511963-83
NR15495--MA0039.3.KLF4	chr13	65070139	65070149	+	0.000	0.000	Merged-chr13-65070187-24
NR17475--MA0599.1.KLF5	chr14	52316285	52316294	-	0.000	0.000	Merged-chr14-52316174-44
NR25772--MA1107.1.KLF9	chr17	83730354	83730366	-	0.000	0.000	Merged-chr17-83730341-26
NR7592--MA0493.1.Klf1	chr10	126990558	126990568	+	0.000	0.000	Merged-chr10-126990485-30
NR14861--MA0742.1.Klf12	chr13	41638188	41638202	-	0.000	0.000	Merged-chr13-41638264-26
NR35323--MA0039.3.KLF4	chr3	65352914	65352924	+	0.000	0.000	Merged-chr3-65352895-35
NR53844--MA0741.1.KLF16	chr7	144237193	144237203	-	0.000	0.000	Merged-chr7-144237167-1
NR27779--MA0657.1.KLF13	chr18	84889087	84889104	-	0.000	0.000	Merged-chr18-84889023-40
NR9553--MA0599.1.KLF5	chr11	73177100	73177109	+	0.000	0.000	Merged-chr11-73177173-60
NR3459--MA0740.1.KLF14	chr1	175692697	175692710	+	0.000	0.000	Merged-chr1-175692845-123
NR41686--MA0741.1.KLF16	chr4	155217449	155217459	-	0.000	0.000	Merged-chr4-155217471-52
NR59194--MA0740.1.KLF14	chr9	101251856	101251869	+	0.000	0.000	Merged-chr9-101251656-72
NR56203--MA0740.1.KLF14	chr8	111933847	111933860	-	0.000	0.000	Merged-chr8-111933748-53
NR1182--MA1107.1.KLF9	chr1	78684196	78684208	-	0.000	0.000	Merged-chr1-78684287-14
NR52720--MA0599.1.KLF5	chr7	118533055	118533064	+	0.000	0.000	Merged-chr7-118533138-91
NR50401--MA0493.1.Klf1	chr7	28312051	28312061	+	0.000	0.000	Merged-chr7-28312068-51
NR56972--MA0742.1.Klf12	chr9	7576597	7576611	-	0.000	0.000	Merged-chr9-7576753-19
NR48716--MA0742.1.Klf12	chr6	125191790	125191804	-	0.000	0.000	Merged-chr6-125191910-87
NR29121--MA0599.1.KLF5	chr19	46148487	46148496	+	0.000	0.000	Merged-chr19-46148494-21
NR25982--MA0039.3.KLF4	chr17	87282824	87282834	+	0.000	0.000	Merged-chr17-87283099-186
NR34790--MA0741.1.KLF16	chr3	21936140	21936150	-	0.000	0.000	Merged-chr3-21936128-91
NR58140--MA0599.1.KLF5	chr9	61331059	61331068	+	0.000	0.000	Merged-chr9-61330912-12
NR31766--MA0493.1.Klf1	chr2	90847174	90847184	-	0.000	0.000	Merged-chr2-90847182-63
NR39971--MA0740.1.KLF14	chr4	120925029	120925042	+	0.000	0.000	Merged-chr4-120925095-66
NR38630--MA0599.1.KLF5	chr4	46650225	46650234	+	0.000	0.000	Merged-chr4-46650246-65
NR49405--MA0741.1.KLF16	chr6	145469421	145469431	-	0.000	0.000	Merged-chr6-145469437-17
NR36795--MA0599.1.KLF5	chr3	122619752	122619761	-	0.000	0.000	Merged-chr3-122619797-100
NR56090--MA0599.1.KLF5	chr8	110079694	110079703	-	0.000	0.000	Merged-chr8-110079856-46
NR45144--MA0493.1.Klf1	chr5	134507454	134507464	-	0.000	0.000	Merged-chr5-134507549-21
NR2366--MA0741.1.KLF16	chr1	138149140	138149150	+	0.000	0.000	Merged-chr1-138149059-47
NR39766--MA0740.1.KLF14	chr4	116464348	116464361	-	0.000	0.000	Merged-chr4-116464160-92
NR8561--MA0493.1.Klf1	chr11	48817474	48817484	-	0.000	0.000	Merged-chr11-48817248-85
NR50324--MA0741.1.KLF16	chr7	27447696	27447706	-	0.000	0.000	Merged-chr7-27447621-80
NR10410--MA0599.1.KLF5	chr11	96824104	96824113	+	0.000	0.000	Merged-chr11-96824192-47
NR2908--MA0741.1.KLF16	chr1	162477630	162477640	+	0.000	0.000	Merged-chr1-162477637-47
NR60490--MA0599.1.KLF5	chrX	11807628	11807637	-	0.000	0.000	Merged-chrX-11807540-17
NR29186--MA0742.1.Klf12	chr19	47537136	47537150	+	0.000	0.000	Merged-chr19-47537261-82
NR26294--MA0493.1.Klf1	chr18	23752604	23752614	-	0.000	0.000	Merged-chr18-23752563-64
NR20794--MA0599.1.KLF5	chr15	97908340	97908349	+	0.000	0.000	Merged-chr15-97908198-86
NR58492--MA0657.1.KLF13	chr9	69715607	69715624	+	0.000	0.000	Merged-chr9-69715630-17
NR43223--MA0741.1.KLF16	chr5	76588987	76588997	+	0.000	0.000	Merged-chr5-76588936-82
NR945--MA0599.1.KLF5	chr1	71557131	71557140	-	0.000	0.000	Merged-chr1-71557349-80
NR58709--MA0741.1.KLF16	chr9	78427562	78427572	-	0.000	0.000	Merged-chr9-78427642-36
NR14877--MA0599.1.KLF5	chr13	43215663	43215672	+	0.000	0.000	Merged-chr13-43215803-84
NR8123--MA0599.1.KLF5	chr11	11519490	11519499	+	0.000	0.000	Merged-chr11-11519616-36
NR20147--MA0741.1.KLF16	chr15	80091319	80091329	-	0.000	0.000	Merged-chr15-80091336-26
NR53003--MA1107.1.KLF9	chr7	126928942	126928954	-	0.000	0.000	Merged-chr7-126928885-54
NR3197--MA0657.1.KLF13	chr1	168432373	168432390	+	0.000	0.000	Merged-chr1-168432368-41
NR31319--MA0599.1.KLF5	chr2	71546134	71546143	-	0.000	0.000	Merged-chr2-71546213-41
NR20418--MA0741.1.KLF16	chr15	84988040	84988050	+	0.000	0.000	Merged-chr15-84988046-80
NR1044--MA0493.1.Klf1	chr1	74601427	74601437	-	0.000	0.000	Merged-chr1-74601351-54
NR10416--MA0741.1.KLF16	chr11	96824275	96824285	+	0.000	0.000	Merged-chr11-96824192-47
NR46391--MA0599.1.KLF5	chr6	17307666	17307675	-	0.000	0.000	Merged-chr6-17307561-30
NR29671--MA0493.1.Klf1	chr2	5012760	5012770	+	0.000	0.000	Merged-chr2-5012765-52
NR26881--MA0599.1.KLF5	chr18	56562410	56562419	+	0.000	0.000	Merged-chr18-56562419-49
NR39384--MA0741.1.KLF16	chr4	101419614	101419624	-	0.000	0.000	Merged-chr4-101419713-70
NR49657--MA0741.1.KLF16	chr7	5014855	5014865	-	0.000	0.000	Merged-chr7-5015037-175
NR49982--MA0657.1.KLF13	chr7	19381995	19382012	+	0.000	0.000	Merged-chr7-19382105-63
NR9665--MA0599.1.KLF5	chr11	75655963	75655972	+	0.000	0.000	Merged-chr11-75656010-33
NR49297--MA1107.1.KLF9	chr6	143874561	143874573	-	0.000	0.000	Merged-chr6-143874490-1
NR19609--MA1107.1.KLF9	chr15	62079499	62079511	+	0.000	0.000	Merged-chr15-62079594-24
NR2791--MA0740.1.KLF14	chr1	156718767	156718780	+	0.000	0.000	Merged-chr1-156718849-76
NR9450--MA0599.1.KLF5	chr11	70647233	70647242	-	0.000	0.000	Merged-chr11-70647218-85
NR46372--MA1107.1.KLF9	chr6	14900920	14900932	-	0.000	0.000	Merged-chr6-14901186-100
NR1631--MA0599.1.KLF5	chr1	93478856	93478865	-	0.000	0.000	Merged-chr1-93478837-136
NR45631--MA0741.1.KLF16	chr5	140389319	140389329	+	0.000	0.000	Merged-chr5-140389352-56
NR38957--MA0599.1.KLF5	chr4	62502282	62502291	+	0.000	0.000	Merged-chr4-62502251-45
NR61655--MA1107.1.KLF9	chrX	167207913	167207925	-	0.000	0.000	Merged-chrX-167207953-22
NR28903--MA1107.1.KLF9	chr19	41482635	41482647	-	0.000	0.000	Merged-chr19-41482747-122
NR27465--MA0740.1.KLF14	chr18	77767827	77767840	+	0.000	0.000	Merged-chr18-77767671-52
NR46700--MA0599.1.KLF5	chr6	39348140	39348149	+	0.000	0.000	Merged-chr6-39348126-65
NR29778--MA1107.1.KLF9	chr2	11173725	11173737	+	0.000	0.000	Merged-chr2-11173621-55
NR49410--MA0599.1.KLF5	chr6	145855845	145855854	+	0.000	0.000	Merged-chr6-145855967-35
NR33919--MA0493.1.Klf1	chr2	166713838	166713848	-	0.000	0.000	Merged-chr2-166713802-88
NR11191--MA0599.1.KLF5	chr11	106723165	106723174	-	0.000	0.000	Merged-chr11-106723126-20
NR8657--MA0741.1.KLF16	chr11	51858452	51858462	-	0.000	0.000	Merged-chr11-51858304-83
NR44301--MA0599.1.KLF5	chr5	115845264	115845273	-	0.000	0.000	Merged-chr5-115845068-57
NR38530--MA0741.1.KLF16	chr4	45418398	45418408	+	0.000	0.000	Merged-chr4-45418381-22
NR56059--MA0599.1.KLF5	chr8	109693351	109693360	-	0.000	0.000	Merged-chr8-109693387-98
NR56600--MA0493.1.Klf1	chr8	122611553	122611563	-	0.000	0.000	Merged-chr8-122611468-64
NR54765--MA0493.1.Klf1	chr8	64947148	64947158	-	0.000	0.000	Merged-chr8-64947122-116
