#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR52209--MA0493.1.Klf1	chr9	66795792	66795802	-	0.000	0.000	Merged-chr9-66795647-70
NR5126--MA0740.1.KLF14	chr10	80329781	80329794	+	0.000	0.000	Merged-chr10-80329943-52
NR20739--MA1107.1.KLF9	chr17	6743912	6743924	-	0.000	0.000	Merged-chr17-6743810-66
NR32076--MA1107.1.KLF9	chr3	94658907	94658919	+	0.000	0.000	Merged-chr3-94658975-68
NR12226--MA0741.1.KLF16	chr12	110737981	110737991	-	0.000	0.000	Merged-chr12-110737948-78
NR6376--MA1107.1.KLF9	chr10	121429455	121429467	+	0.000	0.000	Merged-chr10-121429289-15
NR35472--MA0599.1.KLF5	chr4	116676423	116676432	+	0.000	0.000	Merged-chr4-116676285-17
NR8535--MA0741.1.KLF16	chr11	76261294	76261304	-	0.000	0.000	Merged-chr11-76261435-35
NR32619--MA0599.1.KLF5	chr3	108554598	108554607	-	0.000	0.000	Merged-chr3-108554472-74
NR15332--MA0741.1.KLF16	chr14	51884492	51884502	+	0.000	0.000	Merged-chr14-51884339-35
NR33417--MA0741.1.KLF16	chr3	146521126	146521136	+	0.000	0.000	Merged-chr3-146521265-92
NR40916--MA1107.1.KLF9	chr5	147418414	147418426	+	0.000	0.000	Merged-chr5-147418611-52
NR9629--MA0599.1.KLF5	chr11	106193615	106193624	+	0.000	0.000	Merged-chr11-106193514-84
NR41031--MA0599.1.KLF5	chr5	148959614	148959623	-	0.000	0.000	Merged-chr5-148959732-5
NR28596--MA0741.1.KLF16	chr2	91921972	91921982	-	0.000	0.000	Merged-chr2-91921982-40
NR23910--MA1107.1.KLF9	chr18	38495701	38495713	+	0.000	0.000	Merged-chr18-38495928-26
NR54337--MA0741.1.KLF16	chrX	71492869	71492879	-	0.000	0.000	Merged-chrX-71492883-59
NR41912--MA0740.1.KLF14	chr6	52640416	52640429	-	0.000	0.000	Merged-chr6-52640387-58
NR50540--MA0599.1.KLF5	chr8	119344374	119344383	-	0.000	0.000	Merged-chr8-119344551-61
NR23535--MA0657.1.KLF13	chr18	12947643	12947660	+	0.000	0.000	Merged-chr18-12947466-4
NR33955--MA0599.1.KLF5	chr4	32335952	32335961	+	0.000	0.000	Merged-chr4-32335883-56
NR3886--MA0493.1.Klf1	chr10	21188024	21188034	+	0.000	0.000	Merged-chr10-21187975-21
NR26641--MA0657.1.KLF13	chr19	60183109	60183126	+	0.000	0.000	Merged-chr19-60182957-49
NR27823--MA0599.1.KLF5	chr2	49787653	49787662	-	0.000	0.000	Merged-chr2-49787857-37
NR32892--MA0741.1.KLF16	chr3	123267328	123267338	-	0.000	0.000	Merged-chr3-123267512-110
NR39380--MA0742.1.Klf12	chr5	114826423	114826437	+	0.000	0.000	Merged-chr5-114826460-42
NR43099--MA0599.1.KLF5	chr6	114931316	114931325	+	0.000	0.000	Merged-chr6-114931387-12
NR11494--MA1107.1.KLF9	chr12	78919426	78919438	+	0.000	0.000	Merged-chr12-78919443-34
NR52523--MA0742.1.Klf12	chr9	80164634	80164648	+	0.000	0.000	Merged-chr9-80164813-89
NR765--MA0741.1.KLF16	chr1	60410142	60410152	+	0.000	0.000	Merged-chr1-60410229-3
NR52393--MA0599.1.KLF5	chr9	73240349	73240358	-	0.000	0.000	Merged-chr9-73240337-9
NR51261--MA0741.1.KLF16	chr9	22050702	22050712	-	0.000	0.000	Merged-chr9-22050682-22
NR25415--MA0599.1.KLF5	chr19	7295136	7295145	-	0.000	0.000	Merged-chr19-7295405-60
NR54434--MA0599.1.KLF5	chrX	85871842	85871851	+	0.000	0.000	Merged-chrX-85871800-21
NR46440--MA0740.1.KLF14	chr7	98489935	98489948	-	0.000	0.000	Merged-chr7-98489839-41
NR34238--MA1107.1.KLF9	chr4	42949696	42949708	+	0.000	0.000	Merged-chr4-42949963-85
NR17581--MA1107.1.KLF9	chr15	73067454	73067466	+	0.000	0.000	Merged-chr15-73067607-62
NR38477--MA0742.1.Klf12	chr5	74092964	74092978	+	0.000	0.000	Merged-chr5-74093137-75
NR9498--MA0741.1.KLF16	chr11	102556216	102556226	+	0.000	0.000	Merged-chr11-102556174-73
NR36775--MA0741.1.KLF16	chr4	148140484	148140494	-	0.000	0.000	Merged-chr4-148140424-95
NR49933--MA0493.1.Klf1	chr8	94977058	94977068	-	0.000	0.000	Merged-chr8-94977226-37
NR4556--MA0741.1.KLF16	chr10	63023265	63023275	+	0.000	0.000	Merged-chr10-63023225-2
NR9466--MA0740.1.KLF14	chr11	102408672	102408685	-	0.000	0.000	Merged-chr11-102408513-28
NR44068--MA0599.1.KLF5	chr7	4510114	4510123	+	0.000	0.000	Merged-chr7-4510038-30
NR23346--MA1107.1.KLF9	chr17	88379503	88379515	+	0.000	0.000	Merged-chr17-88379493-23
NR42764--MA0039.3.KLF4	chr6	97149008	97149018	+	0.000	0.000	Merged-chr6-97148793-82
NR54200--MA1107.1.KLF9	chrX	48439329	48439341	+	0.000	0.000	Merged-chrX-48439360-33
NR12800--MA0599.1.KLF5	chr13	29857495	29857504	-	0.000	0.000	Merged-chr13-29857643-15
NR1840--MA1107.1.KLF9	chr1	132316072	132316084	-	0.000	0.000	Merged-chr1-132316198-37
NR50087--MA0741.1.KLF16	chr8	105266992	105267002	+	0.000	0.000	Merged-chr8-105267114-39
NR29103--MA0599.1.KLF5	chr2	121355268	121355277	+	0.000	0.000	Merged-chr2-121355266-61
NR9906--MA0742.1.Klf12	chr11	115276976	115276990	+	0.000	0.000	Merged-chr11-115277112-67
NR7814--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR50629--MA0741.1.KLF16	chr8	120276431	120276441	+	0.000	0.000	Merged-chr8-120276586-37
NR39352--MA0493.1.Klf1	chr5	114691023	114691033	+	0.000	0.000	Merged-chr5-114690919-54
NR22337--MA0741.1.KLF16	chr17	53567628	53567638	+	0.000	0.000	Merged-chr17-53567719-192
NR13317--MA0599.1.KLF5	chr13	55339417	55339426	+	0.000	0.000	Merged-chr13-55339554-36
NR53219--MA0599.1.KLF5	chr9	110132000	110132009	-	0.000	0.000	Merged-chr9-110132063-73
NR53735--MA0741.1.KLF16	chr9	121286205	121286215	+	0.000	0.000	Merged-chr9-121286095-53
NR54446--MA0741.1.KLF16	chrX	93701030	93701040	-	0.000	0.000	Merged-chrX-93701009-42
NR40008--MA0493.1.Klf1	chr5	129941868	129941878	+	0.000	0.000	Merged-chr5-129941845-102
NR22950--MA1107.1.KLF9	chr17	80169132	80169144	+	0.000	0.000	Merged-chr17-80169005-20
NR25321--MA0599.1.KLF5	chr19	6236306	6236315	-	0.000	0.000	Merged-chr19-6236407-1
NR14859--MA0599.1.KLF5	chr14	21653988	21653997	+	0.000	0.000	Merged-chr14-21654080-31
NR19743--MA1107.1.KLF9	chr16	44320524	44320536	+	0.000	0.000	Merged-chr16-44320422-17
NR42102--MA1107.1.KLF9	chr6	61206748	61206760	+	0.000	0.000	Merged-chr6-61206745-14
NR9989--MA0740.1.KLF14	chr11	116198828	116198841	+	0.000	0.000	Merged-chr11-116198930-70
NR11210--MA0741.1.KLF16	chr12	69184147	69184157	-	0.000	0.000	Merged-chr12-69184335-85
NR20757--MA1107.1.KLF9	chr17	6978823	6978835	-	0.000	0.000	Merged-chr17-6979052-61
NR52147--MA0599.1.KLF5	chr9	65294245	65294254	-	0.000	0.000	Merged-chr9-65294356-65
NR50853--MA0493.1.Klf1	chr8	124434604	124434614	+	0.000	0.000	Merged-chr8-124434522-47
NR2362--MA0493.1.Klf1	chr1	156956497	156956507	+	0.000	0.000	Merged-chr1-156956579-55
NR27254--MA0493.1.Klf1	chr2	27693905	27693915	-	0.000	0.000	Merged-chr2-27693880-30
NR10195--MA0599.1.KLF5	chr11	118248640	118248649	+	0.000	0.000	Merged-chr11-118248688-60
NR50681--MA0742.1.Klf12	chr8	120701894	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR40934--MA1107.1.KLF9	chr5	147431346	147431358	-	0.000	0.000	Merged-chr5-147431237-9
NR1070--MA1107.1.KLF9	chr1	80389547	80389559	-	0.000	0.000	Merged-chr1-80389705-48
NR39826--MA0742.1.Klf12	chr5	124095849	124095863	-	0.000	0.000	Merged-chr5-124095874-61
NR2558--MA0039.3.KLF4	chr1	165609744	165609754	-	0.000	0.000	Merged-chr1-165609765-26
NR30721--MA0741.1.KLF16	chr2	177206283	177206293	+	0.000	0.000	Merged-chr2-177206510-82
NR32761--MA1107.1.KLF9	chr3	115758850	115758862	-	0.000	0.000	Merged-chr3-115758930-94
NR14410--MA1107.1.KLF9	chr13	112398453	112398465	+	0.000	0.000	Merged-chr13-112398369-43
NR7033--MA0599.1.KLF5	chr11	12072489	12072498	+	0.000	0.000	Merged-chr11-12072507-15
NR20309--MA0741.1.KLF16	chr16	91406245	91406255	-	0.000	0.000	Merged-chr16-91406385-87
NR12217--MA1107.1.KLF9	chr12	110446948	110446960	-	0.000	0.000	Merged-chr12-110446911-117
NR9413--MA1107.1.KLF9	chr11	102074293	102074305	+	0.000	0.000	Merged-chr11-102074455-23
NR2469--MA1107.1.KLF9	chr1	162186920	162186932	+	0.000	0.000	Merged-chr1-162187046-32
NR40129--MA0493.1.Klf1	chr5	134393838	134393848	-	0.000	0.000	Merged-chr5-134393835-14
NR33400--MA0599.1.KLF5	chr3	146308448	146308457	+	0.000	0.000	Merged-chr3-146308303-21
NR52491--MA0493.1.Klf1	chr9	78588047	78588057	-	0.000	0.000	Merged-chr9-78588077-71
NR27146--MA1107.1.KLF9	chr2	25983491	25983503	+	0.000	0.000	Merged-chr2-25983366-83
NR24331--MA0741.1.KLF16	chr18	65430913	65430923	+	0.000	0.000	Merged-chr18-65430843-87
NR39817--MA0741.1.KLF16	chr5	124035857	124035867	-	0.000	0.000	Merged-chr5-124035854-90
NR460--MA0741.1.KLF16	chr1	40400001	40400011	+	0.000	0.000	Merged-chr1-40399864-38
NR8217--MA0599.1.KLF5	chr11	69073168	69073177	-	0.000	0.000	Merged-chr11-69073010-1
NR10181--MA0493.1.Klf1	chr11	118000673	118000683	-	0.000	0.000	Merged-chr11-118000770-19
NR43842--MA0741.1.KLF16	chr6	142835010	142835020	+	0.000	0.000	Merged-chr6-142835169-31
NR35529--MA0039.3.KLF4	chr4	119108859	119108869	-	0.000	0.000	Merged-chr4-119108962-94
NR35539--MA0493.1.Klf1	chr4	119195347	119195357	+	0.000	0.000	Merged-chr4-119195443-60
NR43962--MA0657.1.KLF13	chr6	146642703	146642720	-	0.000	0.000	Merged-chr6-146642604-68
NR12310--MA0742.1.Klf12	chr12	112644658	112644672	+	0.000	0.000	Merged-chr12-112644805-96
NR32749--MA0599.1.KLF5	chr3	115730963	115730972	+	0.000	0.000	Merged-chr3-115730795-45
NR54284--MA0741.1.KLF16	chrX	57253875	57253885	+	0.000	0.000	Merged-chrX-57253722-63
NR805--MA1107.1.KLF9	chr1	62875787	62875799	-	0.000	0.000	Merged-chr1-62876051-68
NR14737--MA1107.1.KLF9	chr14	13960287	13960299	+	0.000	0.000	Merged-chr14-13960318-1
NR46867--MA0740.1.KLF14	chr7	112679260	112679273	+	0.000	0.000	Merged-chr7-112679423-49
NR29407--MA0493.1.Klf1	chr2	131186879	131186889	+	0.000	0.000	Merged-chr2-131186955-76
NR34790--MA0741.1.KLF16	chr4	63544714	63544724	+	0.000	0.000	Merged-chr4-63544778-69
NR1725--MA0599.1.KLF5	chr1	128570201	128570210	+	0.000	0.000	Merged-chr1-128570257-50
NR49134--MA0741.1.KLF16	chr8	70439603	70439613	+	0.000	0.000	Merged-chr8-70439592-70
NR49513--MA0599.1.KLF5	chr8	81342481	81342490	-	0.000	0.000	Merged-chr8-81342289-116
NR13405--MA0039.3.KLF4	chr13	58157713	58157723	-	0.000	0.000	Merged-chr13-58157645-3
NR2571--MA0741.1.KLF16	chr1	165634660	165634670	+	0.000	0.000	Merged-chr1-165634538-53
NR8561--MA0493.1.Klf1	chr11	77484084	77484094	+	0.000	0.000	Merged-chr11-77483872-51
NR27953--MA0599.1.KLF5	chr2	58137898	58137907	+	0.000	0.000	Merged-chr2-58137903-53
NR24003--MA0599.1.KLF5	chr18	46312001	46312010	-	0.000	0.000	Merged-chr18-46311857-50
NR50651--MA1107.1.KLF9	chr8	120404059	120404071	+	0.000	0.000	Merged-chr8-120404007-24
NR42263--MA0742.1.Klf12	chr6	72641690	72641704	-	0.000	0.000	Merged-chr6-72641623-29
NR23574--MA0039.3.KLF4	chr18	19524403	19524413	+	0.000	0.000	Merged-chr18-19524471-22
NR37177--MA0493.1.Klf1	chr4	155563676	155563686	+	0.000	0.000	Merged-chr4-155563706-85
NR35567--MA0741.1.KLF16	chr4	119947767	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR32056--MA0742.1.Klf12	chr3	94456698	94456712	+	0.000	0.000	Merged-chr3-94456653-34
NR3077--MA0741.1.KLF16	chr1	181877140	181877150	+	0.000	0.000	Merged-chr1-181877231-15
NR16375--MA1107.1.KLF9	chr14	101879180	101879192	+	0.000	0.000	Merged-chr14-101879110-69
NR5765--MA0742.1.Klf12	chr10	94147974	94147988	-	0.000	0.000	Merged-chr10-94148003-115
NR35535--MA0740.1.KLF14	chr4	119195347	119195360	+	0.000	0.000	Merged-chr4-119195443-60
NR20320--MA0740.1.KLF14	chr16	91485216	91485229	-	0.000	0.000	Merged-chr16-91485256-80
NR25545--MA0599.1.KLF5	chr19	10881579	10881588	+	0.000	0.000	Merged-chr19-10881723-47
NR39138--MA0599.1.KLF5	chr5	110448820	110448829	+	0.000	0.000	Merged-chr5-110448541-117
NR5619--MA0599.1.KLF5	chr10	88504070	88504079	-	0.000	0.000	Merged-chr10-88503867-73
NR41543--MA0741.1.KLF16	chr6	38342899	38342909	-	0.000	0.000	Merged-chr6-38343062-1
NR9745--MA0493.1.Klf1	chr11	109671886	109671896	-	0.000	0.000	Merged-chr11-109672054-52
NR6955--MA0599.1.KLF5	chr11	6415818	6415827	-	0.000	0.000	Merged-chr11-6415741-2
NR43877--MA1107.1.KLF9	chr6	143100086	143100098	+	0.000	0.000	Merged-chr6-143099903-99
NR54206--MA0599.1.KLF5	chrX	48454368	48454377	-	0.000	0.000	Merged-chrX-48454297-63
NR52256--MA0741.1.KLF16	chr9	67840241	67840251	+	0.000	0.000	Merged-chr9-67840387-69
NR21129--MA0741.1.KLF16	chr17	23829184	23829194	+	0.000	0.000	Merged-chr17-23829127-85
NR49928--MA0741.1.KLF16	chr8	94973447	94973457	-	0.000	0.000	Merged-chr8-94973516-27
NR18330--MA0742.1.Klf12	chr15	89355663	89355677	+	0.000	0.000	Merged-chr15-89355790-78
NR26738--MA0599.1.KLF5	chr2	4455010	4455019	+	0.000	0.000	Merged-chr2-4454837-7
NR16579--MA0741.1.KLF16	chr14	118925408	118925418	+	0.000	0.000	Merged-chr14-118925428-79
NR44874--MA0599.1.KLF5	chr7	28866205	28866214	-	0.000	0.000	Merged-chr7-28866044-60
NR5182--MA0740.1.KLF14	chr10	80622635	80622648	+	0.000	0.000	Merged-chr10-80622471-84
NR32015--MA0740.1.KLF14	chr3	90491158	90491171	-	0.000	0.000	Merged-chr3-90491108-72
NR9307--MA0599.1.KLF5	chr11	99230458	99230467	+	0.000	0.000	Merged-chr11-99230573-70
NR22154--MA0493.1.Klf1	chr17	47943394	47943404	-	0.000	0.000	Merged-chr17-47943297-31
NR32421--MA1107.1.KLF9	chr3	103397745	103397757	-	0.000	0.000	Merged-chr3-103397699-44
NR16237--MA0493.1.Klf1	chr14	79587564	79587574	+	0.000	0.000	Merged-chr14-79587561-73
NR51970--MA0740.1.KLF14	chr9	57708502	57708515	+	0.000	0.000	Merged-chr9-57708660-35
NR49606--MA1107.1.KLF9	chr8	84004816	84004828	+	0.000	0.000	Merged-chr8-84004825-54
NR53810--MA0599.1.KLF5	chr9	123021306	123021315	+	0.000	0.000	Merged-chr9-123021299-81
NR36334--MA0599.1.KLF5	chr4	136206252	136206261	-	0.000	0.000	Merged-chr4-136206356-47
NR23132--MA0742.1.Klf12	chr17	84226728	84226742	+	0.000	0.000	Merged-chr17-84226544-42
NR49514--MA0741.1.KLF16	chr8	81342480	81342490	-	0.000	0.000	Merged-chr8-81342289-116
NR9866--MA0493.1.Klf1	chr11	114699692	114699702	-	0.000	0.000	Merged-chr11-114699717-26
NR47292--MA0741.1.KLF16	chr7	127089494	127089504	-	0.000	0.000	Merged-chr7-127089684-33
NR47563--MA0741.1.KLF16	chr7	132735466	132735476	+	0.000	0.000	Merged-chr7-132735427-53
NR9607--MA0740.1.KLF14	chr11	106036720	106036733	-	0.000	0.000	Merged-chr11-106036906-50
NR9651--MA0493.1.Klf1	chr11	106273004	106273014	+	0.000	0.000	Merged-chr11-106272877-78
NR23597--MA1107.1.KLF9	chr18	20962690	20962702	-	0.000	0.000	Merged-chr18-20962550-26
NR44860--MA0493.1.Klf1	chr7	28693780	28693790	-	0.000	0.000	Merged-chr7-28693715-55
NR40670--MA0741.1.KLF16	chr5	142629479	142629489	-	0.000	0.000	Merged-chr5-142629635-77
NR16805--MA1107.1.KLF9	chr15	5762718	5762730	-	0.000	0.000	Merged-chr15-5762586-40
NR36100--MA1107.1.KLF9	chr4	133910768	133910780	+	0.000	0.000	Merged-chr4-133910816-66
NR25371--MA0740.1.KLF14	chr19	6974934	6974947	-	0.000	0.000	Merged-chr19-6974819-71
NR34808--MA0599.1.KLF5	chr4	72200153	72200162	+	0.000	0.000	Merged-chr4-72200027-3
NR30233--MA0493.1.Klf1	chr2	164900266	164900276	+	0.000	0.000	Merged-chr2-164900061-35
NR29415--MA0039.3.KLF4	chr2	131352923	131352933	-	0.000	0.000	Merged-chr2-131352831-82
NR53085--MA0742.1.Klf12	chr9	107334536	107334550	+	0.000	0.000	Merged-chr9-107334469-86
NR44986--MA0599.1.KLF5	chr7	29906112	29906121	-	0.000	0.000	Merged-chr7-29906235-59
NR8514--MA0741.1.KLF16	chr11	75654264	75654274	+	0.000	0.000	Merged-chr11-75654262-32
NR41375--MA1107.1.KLF9	chr6	29529030	29529042	-	0.000	0.000	Merged-chr6-29528931-31
NR8784--MA0039.3.KLF4	chr11	83427184	83427194	-	0.000	0.000	Merged-chr11-83427228-21
NR51925--MA0741.1.KLF16	chr9	56041933	56041943	+	0.000	0.000	Merged-chr9-56042037-52
NR24236--MA0599.1.KLF5	chr18	61481815	61481824	-	0.000	0.000	Merged-chr18-61481826-14
NR33591--MA0742.1.Klf12	chr3	152943151	152943165	+	0.000	0.000	Merged-chr3-152943273-41
NR53120--MA0493.1.Klf1	chr9	107635392	107635402	-	0.000	0.000	Merged-chr9-107635488-56
NR11383--MA0493.1.Klf1	chr12	73964748	73964758	-	0.000	0.000	Merged-chr12-73964699-57
NR53255--MA0599.1.KLF5	chr9	110709971	110709980	+	0.000	0.000	Merged-chr9-110709973-43
NR36231--MA0741.1.KLF16	chr4	135073649	135073659	-	0.000	0.000	Merged-chr4-135073658-24
NR52094--MA0741.1.KLF16	chr9	61946826	61946836	-	0.000	0.000	Merged-chr9-61946765-66
NR33386--MA0742.1.Klf12	chr3	146150217	146150231	-	0.000	0.000	Merged-chr3-146150347-97
NR21953--MA0741.1.KLF16	chr17	44738169	44738179	+	0.000	0.000	Merged-chr17-44738227-48
NR51881--MA0599.1.KLF5	chr9	55110582	55110591	+	0.000	0.000	Merged-chr9-55110680-29
NR33530--MA0599.1.KLF5	chr3	152209704	152209713	-	0.000	0.000	Merged-chr3-152209810-2
NR7830--MA0599.1.KLF5	chr11	55194499	55194508	+	0.000	0.000	Merged-chr11-55194635-21
NR16810--MA0493.1.Klf1	chr15	6554964	6554974	-	0.000	0.000	Merged-chr15-6554904-39
NR37871--MA0493.1.Klf1	chr5	34949389	34949399	+	0.000	0.000	Merged-chr5-34949325-82
NR11599--MA0740.1.KLF14	chr12	84451283	84451296	+	0.000	0.000	Merged-chr12-84451236-79
NR2998--MA0741.1.KLF16	chr1	180256289	180256299	+	0.000	0.000	Merged-chr1-180256121-75
NR2721--MA0599.1.KLF5	chr1	169969298	169969307	+	0.000	0.000	Merged-chr1-169969262-62
NR27952--MA1107.1.KLF9	chr2	58137812	58137824	-	0.000	0.000	Merged-chr2-58137903-53
NR49503--MA1107.1.KLF9	chr8	81012392	81012404	+	0.000	0.000	Merged-chr8-81012350-63
NR32000--MA0741.1.KLF16	chr3	89960695	89960705	+	0.000	0.000	Merged-chr3-89960726-41
NR51186--MA1107.1.KLF9	chr9	21136483	21136495	+	0.000	0.000	Merged-chr9-21136453-63
NR53791--MA0741.1.KLF16	chr9	122294386	122294396	-	0.000	0.000	Merged-chr9-122294367-85
NR32968--MA0493.1.Klf1	chr3	127896436	127896446	-	0.000	0.000	Merged-chr3-127896285-76
NR40926--MA0493.1.Klf1	chr5	147431247	147431257	-	0.000	0.000	Merged-chr5-147431237-9
NR53227--MA1107.1.KLF9	chr9	110246172	110246184	-	0.000	0.000	Merged-chr9-110246216-6
NR32753--MA0493.1.Klf1	chr3	115730974	115730984	+	0.000	0.000	Merged-chr3-115730795-45
NR50719--MA0740.1.KLF14	chr8	121907779	121907792	+	0.000	0.000	Merged-chr8-121907786-62
NR40846--MA0599.1.KLF5	chr5	146824775	146824784	+	0.000	0.000	Merged-chr5-146824723-50
NR8100--MA0741.1.KLF16	chr11	62248946	62248956	+	0.000	0.000	Merged-chr11-62248917-36
NR51240--MA0741.1.KLF16	chr9	21760522	21760532	-	0.000	0.000	Merged-chr9-21760442-62
NR6973--MA0599.1.KLF5	chr11	6626118	6626127	+	0.000	0.000	Merged-chr11-6626110-55
NR27538--MA0742.1.Klf12	chr2	32725449	32725463	-	0.000	0.000	Merged-chr2-32725453-72
NR46051--MA0599.1.KLF5	chr7	80198273	80198282	+	0.000	0.000	Merged-chr7-80198491-59
NR54297--MA0741.1.KLF16	chrX	59568129	59568139	-	0.000	0.000	Merged-chrX-59568240-6
NR3846--MA0742.1.Klf12	chr10	19506204	19506218	+	0.000	0.000	Merged-chr10-19506242-43
NR21996--MA0599.1.KLF5	chr17	45686922	45686931	-	0.000	0.000	Merged-chr17-45686924-2
NR18225--MA0741.1.KLF16	chr15	86034253	86034263	+	0.000	0.000	Merged-chr15-86034188-82
NR6278--MA1107.1.KLF9	chr10	118470797	118470809	-	0.000	0.000	Merged-chr10-118470709-40
NR4535--MA0741.1.KLF16	chr10	62544706	62544716	+	0.000	0.000	Merged-chr10-62544557-11
NR18789--MA0599.1.KLF5	chr15	101266788	101266797	+	0.000	0.000	Merged-chr15-101266934-77
NR54205--MA1107.1.KLF9	chrX	48439402	48439414	-	0.000	0.000	Merged-chrX-48439360-33
NR53447--MA0493.1.Klf1	chr9	115387583	115387593	+	0.000	0.000	Merged-chr9-115387656-46
NR23136--MA1107.1.KLF9	chr17	84226728	84226740	+	0.000	0.000	Merged-chr17-84226544-42
NR39416--MA0741.1.KLF16	chr5	115489194	115489204	+	0.000	0.000	Merged-chr5-115489040-3
NR9110--MA0599.1.KLF5	chr11	96064607	96064616	-	0.000	0.000	Merged-chr11-96064642-6
