#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR404--MA0508.2.PRDM1	chr12	52830983	52830992	-	0.000	0.000	Merged-chr12-52830906-26
NR385--MA0508.2.PRDM1	chr12	16532201	16532210	+	0.000	0.000	Merged-chr12-16532110-1
NR242--MA0508.2.PRDM1	chr10	98691936	98691945	-	0.000	0.000	Merged-chr10-98692018-7
NR765--MA0508.2.PRDM1	chr17	10319059	10319068	+	0.000	0.000	Merged-chr17-10319331-178
NR112--MA0508.2.PRDM1	chr1	167212486	167212495	-	0.000	0.000	Merged-chr1-167212500-30
NR635--MA0508.2.PRDM1	chr15	43869972	43869981	-	0.000	0.000	Merged-chr15-43869939-26
NR996--MA0508.2.PRDM1	chr2	62648769	62648778	+	0.000	0.000	Merged-chr2-62648846-15
NR648--MA0508.2.PRDM1	chr15	61983452	61983461	+	0.000	0.000	Merged-chr15-61983458-31
NR1028--MA0508.2.PRDM1	chr2	103945883	103945892	-	0.000	0.000	Merged-chr2-103945791-52
NR866--MA0508.2.PRDM1	chr18	56374044	56374053	-	0.000	0.000	Merged-chr18-56374140-32
NR213--MA0508.2.PRDM1	chr10	76802277	76802286	-	0.000	0.000	Merged-chr10-76802342-40
NR1007--MA0508.2.PRDM1	chr2	70930947	70930956	+	0.000	0.000	Merged-chr2-70931049-24
NR1259--MA0508.2.PRDM1	chr4	88544152	88544161	-	0.000	0.000	Merged-chr4-88544037-33
NR1831--MA0508.2.PRDM1	chr9	92266007	92266016	+	0.000	0.000	Merged-chr9-92266025-66
NR335--MA0508.2.PRDM1	chr11	88011922	88011931	-	0.000	0.000	Merged-chr11-88011784-26
NR715--MA0508.2.PRDM1	chr16	36602819	36602828	+	0.000	0.000	Merged-chr16-36602811-38
NR301--MA0508.2.PRDM1	chr11	49204074	49204083	-	0.000	0.000	Merged-chr11-49204089-8
NR553--MA0508.2.PRDM1	chr14	32201971	32201980	-	0.000	0.000	Merged-chr14-32201951-64
NR348--MA0508.2.PRDM1	chr11	99386273	99386282	-	0.000	0.000	Merged-chr11-99386173-34
NR728--MA0508.2.PRDM1	chr16	52147413	52147422	+	0.000	0.000	Merged-chr16-52147489-52
NR314--MA0508.2.PRDM1	chr11	66905954	66905963	-	0.000	0.000	Merged-chr11-66906049-23
NR152--MA0508.2.PRDM1	chr1	189799184	189799193	-	0.000	0.000	Merged-chr1-189799097-29
NR218--MA0508.2.PRDM1	chr10	79417231	79417240	-	0.000	0.000	Merged-chr10-79417442-89
NR707--MA0508.2.PRDM1	chr16	30550527	30550536	-	0.000	0.000	Merged-chr16-30550510-54
NR688--MA0508.2.PRDM1	chr15	102234150	102234159	+	0.000	0.000	Merged-chr15-102234091-17
NR274--MA0508.2.PRDM1	chr10	122696373	122696382	-	0.000	0.000	Merged-chr10-122696439-5
NR131--MA0508.2.PRDM1	chr1	177441889	177441898	+	0.000	0.000	Merged-chr1-177442185-139
NR178--MA0508.2.PRDM1	chr10	21077327	21077336	+	0.000	0.000	Merged-chr10-21077347-58
NR1783--MA0508.2.PRDM1	chr9	45984926	45984935	+	0.000	0.000	Merged-chr9-45984810-70
NR306--MA0508.2.PRDM1	chr11	53128858	53128867	+	0.000	0.000	Merged-chr11-53128879-36
NR287--MA0508.2.PRDM1	chr11	4289425	4289434	+	0.000	0.000	Merged-chr11-4289401-53
NR829--MA0508.2.PRDM1	chr17	88042613	88042622	+	0.000	0.000	Merged-chr17-88042729-54
NR415--MA0508.2.PRDM1	chr12	76752972	76752981	+	0.000	0.000	Merged-chr12-76753055-50
NR938--MA0508.2.PRDM1	chr19	53414518	53414527	+	0.000	0.000	Merged-chr19-53414363-16
NR157--MA0508.2.PRDM1	chr1	193303781	193303790	+	0.000	0.000	Merged-chr1-193303652-18
NR428--MA0508.2.PRDM1	chr12	86859399	86859408	-	0.000	0.000	Merged-chr12-86859498-23
NR537--MA0508.2.PRDM1	chr13	110044564	110044573	+	0.000	0.000	Merged-chr13-110044688-32
NR123--MA0508.2.PRDM1	chr1	171412291	171412300	+	0.000	0.000	Merged-chr1-171412217-14
NR375--MA0508.2.PRDM1	chr11	120916737	120916746	+	0.000	0.000	Merged-chr11-120916714-19
NR646--MA0508.2.PRDM1	chr15	61539129	61539138	+	0.000	0.000	Merged-chr15-61539170-27
NR1361--MA0508.2.PRDM1	chr5	32767903	32767912	+	0.000	0.000	Merged-chr5-32768073-31
NR136--MA0508.2.PRDM1	chr1	178838616	178838625	-	0.000	0.000	Merged-chr1-178838604-1
NR659--MA0508.2.PRDM1	chr15	72859553	72859562	+	0.000	0.000	Merged-chr15-72859470-25
NR1754--MA0508.2.PRDM1	chr8	126852266	126852275	+	0.000	0.000	Merged-chr8-126852398-19
NR1340--MA0508.2.PRDM1	chr4	155962350	155962359	-	0.000	0.000	Merged-chr4-155962384-39
NR1611--MA0508.2.PRDM1	chr7	42980381	42980390	-	0.000	0.000	Merged-chr7-42980472-32
NR1191--MA0508.2.PRDM1	chr3	137879433	137879442	+	0.000	0.000	Merged-chr3-137879521-3
NR1462--MA0508.2.PRDM1	chr6	15715133	15715142	+	0.000	0.000	Merged-chr6-15715270-33
NR80--MA0508.2.PRDM1	chr1	136625575	136625584	+	0.000	0.000	Merged-chr1-136625526-2
NR346--MA0508.2.PRDM1	chr11	98655308	98655317	+	0.000	0.000	Merged-chr11-98655229-18
NR1746--MA0508.2.PRDM1	chr8	120368996	120369005	-	0.000	0.000	Merged-chr8-120369076-43
NR1603--MA0508.2.PRDM1	chr7	30184078	30184087	+	0.000	0.000	Merged-chr7-30184154-42
NR359--MA0508.2.PRDM1	chr11	108088210	108088219	-	0.000	0.000	Merged-chr11-108088190-36
NR216--MA0508.2.PRDM1	chr10	78457885	78457894	-	0.000	0.000	Merged-chr10-78458040-65
NR229--MA0508.2.PRDM1	chr10	88404340	88404349	-	0.000	0.000	Merged-chr10-88404346-22
NR1563--MA0508.2.PRDM1	chr6	140657671	140657680	-	0.000	0.000	Merged-chr6-140657459-39
NR1738--MA0508.2.PRDM1	chr8	109863613	109863622	-	0.000	0.000	Merged-chr8-109863558-21
NR176--MA0508.2.PRDM1	chr10	19068670	19068679	-	0.000	0.000	Merged-chr10-19068545-34
NR1781--MA0508.2.PRDM1	chr9	42229690	42229699	+	0.000	0.000	Merged-chr9-42229723-12
NR1576--MA0508.2.PRDM1	chr6	145616546	145616555	-	0.000	0.000	Merged-chr6-145616643-48
NR1433--MA0508.2.PRDM1	chr5	121179304	121179313	-	0.000	0.000	Merged-chr5-121179549-53
NR1704--MA0508.2.PRDM1	chr8	35628452	35628461	+	0.000	0.000	Merged-chr8-35628375-52
NR189--MA0508.2.PRDM1	chr10	40212569	40212578	+	0.000	0.000	Merged-chr10-40212600-39
NR1651--MA0508.2.PRDM1	chr7	96818425	96818434	+	0.000	0.000	Merged-chr7-96818578-56
NR1717--MA0508.2.PRDM1	chr8	68735089	68735098	+	0.000	0.000	Merged-chr8-68735158-122
NR1698--MA0508.2.PRDM1	chr8	13992655	13992664	+	0.000	0.000	Merged-chr8-13992764-55
NR1303--MA0508.2.PRDM1	chr4	132040423	132040432	+	0.000	0.000	Merged-chr4-132040319-80
NR1141--MA0508.2.PRDM1	chr3	89196480	89196489	+	0.000	0.000	Merged-chr3-89196645-47
NR1250--MA0508.2.PRDM1	chr4	59278647	59278656	-	0.000	0.000	Merged-chr4-59278599-46
NR1521--MA0508.2.PRDM1	chr6	99435202	99435211	+	0.000	0.000	Merged-chr6-99435291-39
NR1752--MA0508.2.PRDM1	chr8	126699471	126699480	+	0.000	0.000	Merged-chr8-126699390-72
NR1765--MA0508.2.PRDM1	chr9	13894666	13894675	-	0.000	0.000	Merged-chr9-13894754-54
NR1351--MA0508.2.PRDM1	chr5	20082632	20082641	+	0.000	0.000	Merged-chr5-20082786-46
NR1417--MA0508.2.PRDM1	chr5	107289392	107289401	+	0.000	0.000	Merged-chr5-107289121-92
NR984--MA0508.2.PRDM1	chr2	46371247	46371256	-	0.000	0.000	Merged-chr2-46371309-56
NR1778--MA0508.2.PRDM1	chr9	42124343	42124352	+	0.000	0.000	Merged-chr9-42124176-82
NR950--MA0508.2.PRDM1	chr19	60681667	60681676	-	0.000	0.000	Merged-chr19-60681647-27
NR1635--MA0508.2.PRDM1	chr7	75821776	75821785	+	0.000	0.000	Merged-chr7-75821795-19
NR820--MA0508.2.PRDM1	chr17	80933884	80933893	+	0.000	0.000	Merged-chr17-80933774-41
NR724--MA0508.2.PRDM1	chr16	49936393	49936402	-	0.000	0.000	Merged-chr16-49936333-53
NR1343--MA0508.2.PRDM1	chr5	3968538	3968547	+	0.000	0.000	Merged-chr5-3968600-20
NR1595--MA0508.2.PRDM1	chr7	17135547	17135556	+	0.000	0.000	Merged-chr7-17135418-14
NR1518--MA0508.2.PRDM1	chr6	97352996	97353005	-	0.000	0.000	Merged-chr6-97352887-53
NR1104--MA0508.2.PRDM1	chr2	179966863	179966872	-	0.000	0.000	Merged-chr2-179966777-32
NR70--MA0508.2.PRDM1	chr1	128617825	128617834	+	0.000	0.000	Merged-chr1-128617938-22
NR270--MA0508.2.PRDM1	chr10	120628368	120628377	+	0.000	0.000	Merged-chr10-120628264-28
NR1478--MA0508.2.PRDM1	chr6	38789506	38789515	+	0.000	0.000	Merged-chr6-38789563-52
NR1335--MA0508.2.PRDM1	chr4	150030759	150030768	+	0.000	0.000	Merged-chr4-150030709-46
NR302--MA0508.2.PRDM1	chr11	51577599	51577608	-	0.000	0.000	Merged-chr11-51577778-26
NR1858--MA0508.2.PRDM1	chr9	118814784	118814793	-	0.000	0.000	Merged-chr9-118814710-13
NR825--MA0508.2.PRDM1	chr17	86040918	86040927	-	0.000	0.000	Merged-chr17-86040828-28
NR1715--MA0508.2.PRDM1	chr8	61283285	61283294	-	0.000	0.000	Merged-chr8-61283229-50
NR411--MA0508.2.PRDM1	chr12	70995479	70995488	+	0.000	0.000	Merged-chr12-70995410-19
NR1696--MA0508.2.PRDM1	chr8	8334599	8334608	-	0.000	0.000	Merged-chr8-8334812-71
NR3--MA0508.2.PRDM1	chr1	20260006	20260015	+	0.000	0.000	Merged-chr1-20260109-34
NR1186--MA0508.2.PRDM1	chr3	133758636	133758645	+	0.000	0.000	Merged-chr3-133758511-65
NR900--MA0508.2.PRDM1	chr19	4332933	4332942	+	0.000	0.000	Merged-chr19-4332907-33
NR424--MA0508.2.PRDM1	chr12	83987859	83987868	+	0.000	0.000	Merged-chr12-83987988-78
NR75--MA0508.2.PRDM1	chr1	131821018	131821027	-	0.000	0.000	Merged-chr1-131821005-30
NR881--MA0508.2.PRDM1	chr18	73613608	73613617	-	0.000	0.000	Merged-chr18-73613587-25
NR1566--MA0508.2.PRDM1	chr6	140888731	140888740	-	0.000	0.000	Merged-chr6-140888778-3
NR1423--MA0508.2.PRDM1	chr5	112311087	112311096	+	0.000	0.000	Merged-chr5-112310969-9
NR642--MA0508.2.PRDM1	chr15	53724376	53724385	+	0.000	0.000	Merged-chr15-53724398-47
NR913--MA0508.2.PRDM1	chr19	16781168	16781177	+	0.000	0.000	Merged-chr19-16781022-84
NR1436--MA0508.2.PRDM1	chr5	121838728	121838737	+	0.000	0.000	Merged-chr5-121838614-43
NR655--MA0508.2.PRDM1	chr15	67087609	67087618	-	0.000	0.000	Merged-chr15-67087587-27
NR873--MA0508.2.PRDM1	chr18	62494738	62494747	-	0.000	0.000	Merged-chr18-62494919-16
NR1829--MA0508.2.PRDM1	chr9	91362238	91362247	+	0.000	0.000	Merged-chr9-91362188-45
NR254--MA0508.2.PRDM1	chr10	107948235	107948244	+	0.000	0.000	Merged-chr10-107948089-22
NR1415--MA0508.2.PRDM1	chr5	105872384	105872393	-	0.000	0.000	Merged-chr5-105872355-24
NR33--MA0508.2.PRDM1	chr1	75533541	75533550	+	0.000	0.000	Merged-chr1-75533497-24
NR1319--MA0508.2.PRDM1	chr4	145300435	145300444	+	0.000	0.000	Merged-chr4-145300303-61
NR1157--MA0508.2.PRDM1	chr3	104641014	104641023	-	0.000	0.000	Merged-chr3-104641156-30
NR46--MA0508.2.PRDM1	chr1	88240590	88240599	+	0.000	0.000	Merged-chr1-88240785-1
NR581--MA0508.2.PRDM1	chr14	73524812	73524821	+	0.000	0.000	Merged-chr14-73525022-50
NR233--MA0508.2.PRDM1	chr10	93453449	93453458	-	0.000	0.000	Merged-chr10-93453277-72
NR1027--MA0508.2.PRDM1	chr2	101755965	101755974	-	0.000	0.000	Merged-chr2-101756112-111
NR865--MA0508.2.PRDM1	chr18	54987137	54987146	-	0.000	0.000	Merged-chr18-54986948-23
NR180--MA0508.2.PRDM1	chr10	21354033	21354042	+	0.000	0.000	Merged-chr10-21353968-32
NR451--MA0508.2.PRDM1	chr12	112130380	112130389	+	0.000	0.000	Merged-chr12-112130474-63
NR1497--MA0508.2.PRDM1	chr6	70103465	70103474	-	0.000	0.000	Merged-chr6-70103466-27
NR193--MA0508.2.PRDM1	chr10	44529602	44529611	+	0.000	0.000	Merged-chr10-44529535-56
NR321--MA0508.2.PRDM1	chr11	78328290	78328299	-	0.000	0.000	Merged-chr11-78328473-53
NR38--MA0508.2.PRDM1	chr1	82879333	82879342	-	0.000	0.000	Merged-chr1-82879357-31
NR639--MA0508.2.PRDM1	chr15	50400562	50400571	+	0.000	0.000	Merged-chr15-50400444-64
NR477--MA0508.2.PRDM1	chr13	19457226	19457235	-	0.000	0.000	Merged-chr13-19457344-7
NR1367--MA0508.2.PRDM1	chr5	52149276	52149285	+	0.000	0.000	Merged-chr5-52149380-37
NR172--MA0508.2.PRDM1	chr10	17920153	17920162	+	0.000	0.000	Merged-chr10-17920210-30
NR443--MA0508.2.PRDM1	chr12	104245383	104245392	+	0.000	0.000	Merged-chr12-104245314-3
NR661--MA0508.2.PRDM1	chr15	74918567	74918576	-	0.000	0.000	Merged-chr15-74918683-40
NR185--MA0508.2.PRDM1	chr10	30655970	30655979	+	0.000	0.000	Merged-chr10-30655945-56
NR326--MA0508.2.PRDM1	chr11	80666403	80666412	+	0.000	0.000	Merged-chr11-80666360-28
NR849--MA0508.2.PRDM1	chr18	34118175	34118184	-	0.000	0.000	Merged-chr18-34118477-76
NR687--MA0508.2.PRDM1	chr15	100605063	100605072	+	0.000	0.000	Merged-chr15-100605074-53
NR958--MA0508.2.PRDM1	chr2	16356665	16356674	-	0.000	0.000	Merged-chr2-16356419-87
NR273--MA0508.2.PRDM1	chr10	121493869	121493878	+	0.000	0.000	Merged-chr10-121494014-41
NR305--MA0508.2.PRDM1	chr11	52261119	52261128	+	0.000	0.000	Merged-chr11-52261104-14
NR557--MA0508.2.PRDM1	chr14	41013849	41013858	+	0.000	0.000	Merged-chr14-41013855-53
NR937--MA0508.2.PRDM1	chr19	53216906	53216915	-	0.000	0.000	Merged-chr19-53217094-55
NR523--MA0508.2.PRDM1	chr13	95891033	95891042	+	0.000	0.000	Merged-chr13-95891213-14
NR775--MA0508.2.PRDM1	chr17	28080535	28080544	+	0.000	0.000	Merged-chr17-28080670-10
NR122--MA0508.2.PRDM1	chr1	171281209	171281218	+	0.000	0.000	Merged-chr1-171281333-62
NR169--MA0508.2.PRDM1	chr10	14087506	14087515	-	0.000	0.000	Merged-chr10-14087523-10
NR658--MA0508.2.PRDM1	chr15	71917885	71917894	+	0.000	0.000	Merged-chr15-71917869-36
NR101--MA0508.2.PRDM1	chr1	156206230	156206239	+	0.000	0.000	Merged-chr1-156206326-26
NR1862--MA0508.2.PRDM1	chr9	120415749	120415758	+	0.000	0.000	Merged-chr9-120415677-25
NR908--MA0508.2.PRDM1	chr19	14305953	14305962	-	0.000	0.000	Merged-chr19-14305924-12
NR998--MA0508.2.PRDM1	chr2	65182903	65182912	+	0.000	0.000	Merged-chr2-65182800-62
NR1732--MA0508.2.PRDM1	chr8	101687071	101687080	-	0.000	0.000	Merged-chr8-101687261-3
NR629--MA0508.2.PRDM1	chr15	37436177	37436186	-	0.000	0.000	Merged-chr15-37436235-28
NR215--MA0508.2.PRDM1	chr10	77609845	77609854	-	0.000	0.000	Merged-chr10-77609801-14
NR196--MA0508.2.PRDM1	chr10	48433432	48433441	+	0.000	0.000	Merged-chr10-48433479-24
NR467--MA0508.2.PRDM1	chr13	3360931	3360940	+	0.000	0.000	Merged-chr13-3361067-38
NR576--MA0508.2.PRDM1	chr14	66792052	66792061	-	0.000	0.000	Merged-chr14-66791932-41
NR1291--MA0508.2.PRDM1	chr4	121074469	121074478	+	0.000	0.000	Merged-chr4-121074413-23
NR175--MA0508.2.PRDM1	chr10	19009376	19009385	+	0.000	0.000	Merged-chr10-19009477-32
NR1432--MA0508.2.PRDM1	chr5	120831156	120831165	+	0.000	0.000	Merged-chr5-120831228-43
NR459--MA0508.2.PRDM1	chr12	115812900	115812909	-	0.000	0.000	Merged-chr12-115813006-23
NR316--MA0508.2.PRDM1	chr11	72689898	72689907	+	0.000	0.000	Merged-chr11-72690099-58
NR1533--MA0508.2.PRDM1	chr6	115853308	115853317	-	0.000	0.000	Merged-chr6-115853380-61
NR1804--MA0508.2.PRDM1	chr9	63738502	63738511	+	0.000	0.000	Merged-chr9-63738316-120
NR1798--MA0508.2.PRDM1	chr9	61216396	61216405	-	0.000	0.000	Merged-chr9-61216256-31
NR1860--MA0508.2.PRDM1	chr9	118908499	118908508	+	0.000	0.000	Merged-chr9-118908380-27
NR1493--MA0508.2.PRDM1	chr6	67266807	67266816	+	0.000	0.000	Merged-chr6-67267043-98
NR840--MA0508.2.PRDM1	chr18	11855960	11855969	+	0.000	0.000	Merged-chr18-11856054-18
NR1111--MA0508.2.PRDM1	chr3	21953034	21953043	+	0.000	0.000	Merged-chr3-21953185-77
NR1809--MA0508.2.PRDM1	chr9	75515654	75515663	-	0.000	0.000	Merged-chr9-75515692-28
NR1581--MA0508.2.PRDM1	chr6	149343925	149343934	+	0.000	0.000	Merged-chr6-149343874-27
NR1233--MA0508.2.PRDM1	chr4	26338665	26338674	+	0.000	0.000	Merged-chr4-26338850-16
NR1485--MA0508.2.PRDM1	chr6	52987520	52987529	-	0.000	0.000	Merged-chr6-52987651-24
NR1594--MA0508.2.PRDM1	chr7	16205020	16205029	+	0.000	0.000	Merged-chr7-16205032-23
NR1722--MA0508.2.PRDM1	chr8	81881703	81881712	-	0.000	0.000	Merged-chr8-81881786-34
NR1103--MA0508.2.PRDM1	chr2	179875336	179875345	-	0.000	0.000	Merged-chr2-179875422-32
NR941--MA0508.2.PRDM1	chr19	53900127	53900136	-	0.000	0.000	Merged-chr19-53900039-75
NR1477--MA0508.2.PRDM1	chr6	38759310	38759319	+	0.000	0.000	Merged-chr6-38759354-27
NR1748--MA0508.2.PRDM1	chr8	121187737	121187746	-	0.000	0.000	Merged-chr8-121187823-40
NR1334--MA0508.2.PRDM1	chr4	148998272	148998281	-	0.000	0.000	Merged-chr4-148998288-20
NR1857--MA0508.2.PRDM1	chr9	118453825	118453834	-	0.000	0.000	Merged-chr9-118453688-29
NR824--MA0508.2.PRDM1	chr17	83633001	83633010	+	0.000	0.000	Merged-chr17-83632909-17
NR1172--MA0508.2.PRDM1	chr3	121494298	121494307	+	0.000	0.000	Merged-chr3-121494135-61
NR2--MA0508.2.PRDM1	chr1	7206748	7206757	+	0.000	0.000	Merged-chr1-7206621-34
NR1456--MA0508.2.PRDM1	chr5	149184615	149184624	-	0.000	0.000	Merged-chr5-149184513-135
NR1469--MA0508.2.PRDM1	chr6	29467965	29467974	+	0.000	0.000	Merged-chr6-29467922-63
NR912--MA0508.2.PRDM1	chr19	16773612	16773621	-	0.000	0.000	Merged-chr19-16773610-74
NR750--MA0508.2.PRDM1	chr16	92443872	92443881	-	0.000	0.000	Merged-chr16-92443749-37
NR654--MA0508.2.PRDM1	chr15	67039754	67039763	-	0.000	0.000	Merged-chr15-67039723-60
NR925--MA0508.2.PRDM1	chr19	32292730	32292739	+	0.000	0.000	Merged-chr19-32292783-63
NR1544--MA0508.2.PRDM1	chr6	129366092	129366101	+	0.000	0.000	Merged-chr6-129366136-25
NR1815--MA0508.2.PRDM1	chr9	80026192	80026201	-	0.000	0.000	Merged-chr9-80026146-29
NR763--MA0508.2.PRDM1	chr17	5975985	5975994	+	0.000	0.000	Merged-chr17-5975830-101
NR1653--MA0508.2.PRDM1	chr7	98108972	98108981	+	0.000	0.000	Merged-chr7-98109106-60
NR1448--MA0508.2.PRDM1	chr5	137760357	137760366	-	0.000	0.000	Merged-chr5-137760235-32
NR1305--MA0508.2.PRDM1	chr4	132898346	132898355	+	0.000	0.000	Merged-chr4-132898365-25
NR66--MA0508.2.PRDM1	chr1	127305894	127305903	-	0.000	0.000	Merged-chr1-127306069-79
NR872--MA0508.2.PRDM1	chr18	61638217	61638226	+	0.000	0.000	Merged-chr18-61638222-61
NR110--MA0508.2.PRDM1	chr1	166379635	166379644	+	0.000	0.000	Merged-chr1-166379453-149
NR1252--MA0508.2.PRDM1	chr4	63853965	63853974	+	0.000	0.000	Merged-chr4-63853989-30
NR885--MA0508.2.PRDM1	chr18	81047062	81047071	+	0.000	0.000	Merged-chr18-81046946-36
NR471--MA0508.2.PRDM1	chr13	12395238	12395247	-	0.000	0.000	Merged-chr13-12395311-75
NR1679--MA0508.2.PRDM1	chr7	125190145	125190154	-	0.000	0.000	Merged-chr7-125190262-47
NR917--MA0508.2.PRDM1	chr19	18766571	18766580	+	0.000	0.000	Merged-chr19-18766611-24
NR1807--MA0508.2.PRDM1	chr9	69467470	69467479	-	0.000	0.000	Merged-chr9-69467550-22
NR960--MA0508.2.PRDM1	chr2	22721962	22721971	-	0.000	0.000	Merged-chr2-22721936-56
NR755--MA0508.2.PRDM1	chr16	94414378	94414387	+	0.000	0.000	Merged-chr16-94414336-19
NR341--MA0508.2.PRDM1	chr11	94601809	94601818	-	0.000	0.000	Merged-chr11-94601858-52
NR58--MA0508.2.PRDM1	chr1	106515769	106515778	+	0.000	0.000	Merged-chr1-106515798-55
NR1483--MA0508.2.PRDM1	chr6	49208974	49208983	-	0.000	0.000	Merged-chr6-49208830-66
NR211--MA0508.2.PRDM1	chr10	76238051	76238060	-	0.000	0.000	Merged-chr10-76237890-83
NR1767--MA0508.2.PRDM1	chr9	22085631	22085640	+	0.000	0.000	Merged-chr9-22085425-60
NR734--MA0508.2.PRDM1	chr16	59007264	59007273	-	0.000	0.000	Merged-chr16-59007299-38
NR1353--MA0508.2.PRDM1	chr5	21370728	21370737	+	0.000	0.000	Merged-chr5-21370599-51
NR999--MA0508.2.PRDM1	chr2	65337991	65338000	+	0.000	0.000	Merged-chr2-65337948-45
NR1223--MA0508.2.PRDM1	chr4	7987507	7987516	+	0.000	0.000	Merged-chr4-7987596-39
NR1889--MA0508.2.PRDM1	chrX	100476535	100476544	-	0.000	0.000	Merged-chrX-100476611-55
NR856--MA0508.2.PRDM1	chr18	41951239	41951248	+	0.000	0.000	Merged-chr18-41951172-76
NR93--MA0508.2.PRDM1	chr1	151685410	151685419	-	0.000	0.000	Merged-chr1-151685302-45
NR203--MA0508.2.PRDM1	chr10	60390940	60390949	+	0.000	0.000	Merged-chr10-60390878-57
NR869--MA0508.2.PRDM1	chr18	60625548	60625557	-	0.000	0.000	Merged-chr18-60625535-13
NR1249--MA0508.2.PRDM1	chr4	59037014	59037023	+	0.000	0.000	Merged-chr4-59036834-36
NR1087--MA0508.2.PRDM1	chr2	165407905	165407914	+	0.000	0.000	Merged-chr2-165408039-24
