#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR7578--MA0002.2.RUNX1	chr7	105554388	105554398	+	0.000	0.000	Merged-chr7-105554530-56
NR7849--MA0002.2.RUNX1	chr8	25962251	25962261	-	0.000	0.000	Merged-chr8-25962203-9
NR654--MA0684.1.RUNX3	chr1	184005826	184005835	+	0.000	0.000	Merged-chr1-184005889-70
NR2907--MA0002.2.RUNX1	chr14	121348863	121348873	-	0.000	0.000	Merged-chr14-121348977-3
NR777--MA0002.2.RUNX1	chr10	21252329	21252339	+	0.000	0.000	Merged-chr10-21252266-47
NR6182--MA0002.2.RUNX1	chr5	8455670	8455680	+	0.000	0.000	Merged-chr5-8455674-7
NR3698--MA0511.2.RUNX2	chr17	25792337	25792345	+	0.000	0.000	Merged-chr17-25792455-102
NR2888--MA0002.2.RUNX1	chr14	115250747	115250757	+	0.000	0.000	Merged-chr14-115250840-27
NR3476--MA0684.1.RUNX3	chr16	70326813	70326822	-	0.000	0.000	Merged-chr16-70326807-66
NR634--MA0002.2.RUNX1	chr1	181860899	181860909	+	0.000	0.000	Merged-chr1-181860828-54
NR4425--MA0002.2.RUNX1	chr19	41896008	41896018	+	0.000	0.000	Merged-chr19-41895947-91
NR2474--MA0002.2.RUNX1	chr13	98803826	98803836	-	0.000	0.000	Merged-chr13-98803850-12
NR763--MA0684.1.RUNX3	chr10	18892345	18892354	+	0.000	0.000	Merged-chr10-18892324-9
NR220--MA0002.2.RUNX1	chr1	87607792	87607802	-	0.000	0.000	Merged-chr1-87607643-76
NR886--MA0002.2.RUNX1	chr10	60389726	60389736	+	0.000	0.000	Merged-chr10-60389736-64
NR7167--MA0511.2.RUNX2	chr6	129817783	129817791	-	0.000	0.000	Merged-chr6-129817846-22
NR8513--MA0002.2.RUNX1	chr9	108452786	108452796	-	0.000	0.000	Merged-chr9-108452722-45
NR5487--MA0511.2.RUNX2	chr3	126690816	126690824	-	0.000	0.000	Merged-chr3-126690917-48
NR2060--MA0002.2.RUNX1	chr12	108635808	108635818	+	0.000	0.000	Merged-chr12-108635835-63
NR620--MA0684.1.RUNX3	chr1	180296299	180296308	-	0.000	0.000	Merged-chr1-180296318-42
NR5659--MA0002.2.RUNX1	chr4	11960899	11960909	-	0.000	0.000	Merged-chr4-11960864-24
NR4904--MA0511.2.RUNX2	chr2	118700448	118700456	+	0.000	0.000	Merged-chr2-118700490-41
NR538--MA0002.2.RUNX1	chr1	171222657	171222667	+	0.000	0.000	Merged-chr1-171222616-56
NR1157--MA0002.2.RUNX1	chr10	118083228	118083238	-	0.000	0.000	Merged-chr10-118083304-59
NR66--MA0684.1.RUNX3	chr1	40515391	40515400	+	0.000	0.000	Merged-chr1-40515347-62
NR1779--MA0511.2.RUNX2	chr12	16584080	16584088	+	0.000	0.000	Merged-chr12-16584018-49
NR124--MA0002.2.RUNX1	chr1	60240666	60240676	+	0.000	0.000	Merged-chr1-60240726-17
NR6942--MA0002.2.RUNX1	chr6	86593285	86593295	-	0.000	0.000	Merged-chr6-86593452-56
NR5867--MA0511.2.RUNX2	chr4	99829122	99829130	+	0.000	0.000	Merged-chr4-99829355-64
NR3316--MA0511.2.RUNX2	chr16	14088391	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR7177--MA0002.2.RUNX1	chr6	130136707	130136717	-	0.000	0.000	Merged-chr6-130136655-31
NR7448--MA0002.2.RUNX1	chr7	67412918	67412928	-	0.000	0.000	Merged-chr7-67412970-14
NR852--MA0002.2.RUNX1	chr10	51481775	51481785	-	0.000	0.000	Merged-chr10-51481748-14
NR918--MA0002.2.RUNX1	chr10	68512654	68512664	+	0.000	0.000	Merged-chr10-68512591-23
NR5724--MA0511.2.RUNX2	chr4	46508331	46508339	+	0.000	0.000	Merged-chr4-46508172-31
NR2758--MA0002.2.RUNX1	chr14	65085943	65085953	-	0.000	0.000	Merged-chr14-65085907-26
NR5149--MA0002.2.RUNX1	chr2	173077075	173077085	+	0.000	0.000	Merged-chr2-173077118-17
NR8460--MA0002.2.RUNX1	chr9	94441585	94441595	-	0.000	0.000	Merged-chr9-94441414-62
NR7385--MA0511.2.RUNX2	chr7	47146289	47146297	+	0.000	0.000	Merged-chr7-47146350-32
NR5105--MA0511.2.RUNX2	chr2	166565694	166565702	+	0.000	0.000	Merged-chr2-166565613-5
NR7705--MA0684.1.RUNX3	chr7	128158950	128158959	-	0.000	0.000	Merged-chr7-128158931-27
NR3869--MA0684.1.RUNX3	chr17	65864755	65864764	-	0.000	0.000	Merged-chr17-65864949-20
NR3326--MA0002.2.RUNX1	chr16	17452025	17452035	+	0.000	0.000	Merged-chr16-17452028-79
NR8112--MA0002.2.RUNX1	chr8	121187895	121187905	-	0.000	0.000	Merged-chr8-121187823-40
NR7037--MA0511.2.RUNX2	chr6	108630934	108630942	-	0.000	0.000	Merged-chr6-108631007-44
NR5258--MA0002.2.RUNX1	chr3	52401307	52401317	+	0.000	0.000	Merged-chr3-52401346-35
NR5529--MA0002.2.RUNX1	chr3	135192019	135192029	-	0.000	0.000	Merged-chr3-135191984-24
NR92--MA0511.2.RUNX2	chr1	53774180	53774188	+	0.000	0.000	Merged-chr1-53774073-61
NR342--MA0002.2.RUNX1	chr1	131613518	131613528	-	0.000	0.000	Merged-chr1-131613618-28
NR2823--MA0511.2.RUNX2	chr14	78631954	78631962	-	0.000	0.000	Merged-chr14-78631890-10
NR8635--MA0002.2.RUNX1	chr9	123754697	123754707	+	0.000	0.000	Merged-chr9-123754572-46
NR4881--MA0684.1.RUNX3	chr2	114145119	114145128	+	0.000	0.000	Merged-chr2-114145226-70
NR408--MA0002.2.RUNX1	chr1	144355776	144355786	+	0.000	0.000	Merged-chr1-144355940-45
NR5214--MA0511.2.RUNX2	chr3	28244428	28244436	-	0.000	0.000	Merged-chr3-28244555-21
NR964--MA0511.2.RUNX2	chr10	75429721	75429729	+	0.000	0.000	Merged-chr10-75429705-8
NR2453--MA0002.2.RUNX1	chr13	92722551	92722561	+	0.000	0.000	Merged-chr13-92722597-29
NR7351--MA0511.2.RUNX2	chr7	34313587	34313595	-	0.000	0.000	Merged-chr7-34313409-64
NR5195--MA0511.2.RUNX2	chr3	21987884	21987892	+	0.000	0.000	Merged-chr3-21988078-85
NR6541--MA0002.2.RUNX1	chr5	113165187	113165197	-	0.000	0.000	Merged-chr5-113165071-16
NR123--MA0684.1.RUNX3	chr1	60240634	60240643	-	0.000	0.000	Merged-chr1-60240726-17
NR6941--MA0684.1.RUNX3	chr6	86548166	86548175	-	0.000	0.000	Merged-chr6-86548021-53
NR3438--MA0511.2.RUNX2	chr16	55787758	55787766	-	0.000	0.000	Merged-chr16-55787794-30
NR1758--MA0511.2.RUNX2	chr12	11300798	11300806	-	0.000	0.000	Merged-chr12-11300955-23
NR917--MA0684.1.RUNX3	chr10	68241004	68241013	+	0.000	0.000	Merged-chr10-68240828-58
NR769--MA0002.2.RUNX1	chr10	19718861	19718871	+	0.000	0.000	Merged-chr10-19718932-45
NR6921--MA0002.2.RUNX1	chr6	72588426	72588436	-	0.000	0.000	Merged-chr6-72588479-8
NR8681--MA0511.2.RUNX2	chrX	48429665	48429673	-	0.000	0.000	Merged-chrX-48429732-34
NR2962--MA0684.1.RUNX3	chr15	6512302	6512311	-	0.000	0.000	Merged-chr15-6512431-6
NR25--MA0002.2.RUNX1	chr1	21333806	21333816	+	0.000	0.000	Merged-chr1-21333700-62
NR4721--MA0511.2.RUNX2	chr2	60845519	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR6031--MA0002.2.RUNX1	chr4	136177838	136177848	+	0.000	0.000	Merged-chr4-136177885-58
NR6302--MA0002.2.RUNX1	chr5	36089621	36089631	-	0.000	0.000	Merged-chr5-36089478-45
NR7556--MA0684.1.RUNX3	chr7	99536408	99536417	+	0.000	0.000	Merged-chr7-99536356-6
NR4417--MA0002.2.RUNX1	chr19	41282853	41282863	-	0.000	0.000	Merged-chr19-41282944-15
NR7679--MA0002.2.RUNX1	chr7	125489925	125489935	-	0.000	0.000	Merged-chr7-125489902-8
NR2737--MA0002.2.RUNX1	chr14	59691123	59691133	+	0.000	0.000	Merged-chr14-59691138-19
NR6160--MA0684.1.RUNX3	chr4	154825980	154825989	+	0.000	0.000	Merged-chr4-154825978-24
NR3177--MA0002.2.RUNX1	chr15	79062909	79062919	-	0.000	0.000	Merged-chr15-79062914-54
NR6554--MA0002.2.RUNX1	chr5	114041829	114041839	-	0.000	0.000	Merged-chr5-114041714-24
NR5479--MA0511.2.RUNX2	chr3	123508536	123508544	+	0.000	0.000	Merged-chr3-123508551-84
NR2866--MA0684.1.RUNX3	chr14	103088718	103088727	-	0.000	0.000	Merged-chr14-103088795-24
NR6140--MA0002.2.RUNX1	chr4	150915454	150915464	+	0.000	0.000	Merged-chr4-150915440-35
NR2181--MA0684.1.RUNX3	chr13	5847055	5847064	+	0.000	0.000	Merged-chr13-5847113-25
NR2780--MA0002.2.RUNX1	chr14	67887047	67887057	-	0.000	0.000	Merged-chr14-67887091-21
NR6392--MA0002.2.RUNX1	chr5	73152453	73152463	+	0.000	0.000	Merged-chr5-73152389-40
NR2432--MA0002.2.RUNX1	chr13	83597593	83597603	+	0.000	0.000	Merged-chr13-83597704-20
NR5445--MA0511.2.RUNX2	chr3	115692546	115692554	+	0.000	0.000	Merged-chr3-115692552-34
NR1258--MA0002.2.RUNX1	chr11	5429995	5430005	+	0.000	0.000	Merged-chr11-5429912-13
NR2290--MA0684.1.RUNX3	chr13	37783871	37783880	+	0.000	0.000	Merged-chr13-37783892-22
NR6315--MA0002.2.RUNX1	chr5	37259132	37259142	-	0.000	0.000	Merged-chr5-37259222-30
NR8551--MA0511.2.RUNX2	chr9	115611929	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR2832--MA0684.1.RUNX3	chr14	78914393	78914402	-	0.000	0.000	Merged-chr14-78914359-46
NR6871--MA0511.2.RUNX2	chr6	54685314	54685322	-	0.000	0.000	Merged-chr6-54685260-34
NR1009--MA0511.2.RUNX2	chr10	85030096	85030104	-	0.000	0.000	Merged-chr10-85030062-18
NR102--MA0684.1.RUNX3	chr1	53970833	53970842	-	0.000	0.000	Merged-chr1-53970777-7
NR1387--MA0684.1.RUNX3	chr11	53795093	53795102	+	0.000	0.000	Merged-chr11-53795155-60
NR4221--MA0002.2.RUNX1	chr18	81924232	81924242	+	0.000	0.000	Merged-chr18-81924193-7
NR1195--MA0511.2.RUNX2	chr10	121429780	121429788	+	0.000	0.000	Merged-chr10-121429882-65
NR2812--MA0002.2.RUNX1	chr14	75516354	75516364	+	0.000	0.000	Merged-chr14-75516404-45
NR7505--MA0511.2.RUNX2	chr7	83660503	83660511	-	0.000	0.000	Merged-chr7-83660655-125
NR6153--MA0002.2.RUNX1	chr4	152447688	152447698	-	0.000	0.000	Merged-chr4-152447863-18
NR162--MA0511.2.RUNX2	chr1	71594393	71594401	+	0.000	0.000	Merged-chr1-71594444-22
NR4473--MA0002.2.RUNX1	chr19	53925632	53925642	+	0.000	0.000	Merged-chr19-53925558-26
NR3299--MA0002.2.RUNX1	chr16	8731900	8731910	-	0.000	0.000	Merged-chr16-8732071-1
NR605--MA0002.2.RUNX1	chr1	178406386	178406396	+	0.000	0.000	Merged-chr1-178406202-119
NR2322--MA0684.1.RUNX3	chr13	45455949	45455958	+	0.000	0.000	Merged-chr13-45455779-40
NR6361--MA0511.2.RUNX2	chr5	66096184	66096192	+	0.000	0.000	Merged-chr5-66096250-16
NR1082--MA0684.1.RUNX3	chr10	98494580	98494589	+	0.000	0.000	Merged-chr10-98494547-28
