#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR2456--MA0493.1.Klf1	chr1	153583483	153583493	-	0.000	0.000	Merged-chr1-153583385-34
NR29284--MA0657.1.KLF13	chr2	44159726	44159743	+	0.000	0.000	Merged-chr2-44159655-18
NR40375--MA0493.1.Klf1	chr5	35673328	35673338	+	0.000	0.000	Merged-chr5-35673221-20
NR16385--MA0599.1.KLF5	chr14	54876807	54876816	-	0.000	0.000	Merged-chr14-54876940-94
NR37454--MA0740.1.KLF14	chr4	101419673	101419686	-	0.000	0.000	Merged-chr4-101419713-70
NR19095--MA0599.1.KLF5	chr15	78947795	78947804	+	0.000	0.000	Merged-chr15-78947844-18
NR58328--MA0599.1.KLF5	chrX	136708240	136708249	-	0.000	0.000	Merged-chrX-136708336-25
NR32398--MA0039.3.KLF4	chr2	167959748	167959758	+	0.000	0.000	Merged-chr2-167959658-81
NR19977--MA0599.1.KLF5	chr15	99416327	99416336	+	0.000	0.000	Merged-chr15-99416581-16
NR3434--MA0493.1.Klf1	chr1	181247330	181247340	+	0.000	0.000	Merged-chr1-181247290-45
NR13102--MA0599.1.KLF5	chr12	113098552	113098561	+	0.000	0.000	Merged-chr12-113098398-71
NR3826--MA0740.1.KLF14	chr1	191098369	191098382	-	0.000	0.000	Merged-chr1-191098452-17
NR13441--MA1107.1.KLF9	chr13	14064967	14064979	-	0.000	0.000	Merged-chr13-14064853-34
NR28310--MA0741.1.KLF16	chr2	10825983	10825993	+	0.000	0.000	Merged-chr2-10825844-43
NR21157--MA0039.3.KLF4	chr16	55858712	55858722	+	0.000	0.000	Merged-chr16-55858701-29
NR46668--MA0493.1.Klf1	chr6	129049281	129049291	-	0.000	0.000	Merged-chr6-129049251-27
NR26154--MA0741.1.KLF16	chr18	76222439	76222449	+	0.000	0.000	Merged-chr18-76222464-24
NR45713--MA0599.1.KLF5	chr6	99429074	99429083	+	0.000	0.000	Merged-chr6-99429138-37
NR51921--MA0742.1.Klf12	chr8	34652091	34652105	+	0.000	0.000	Merged-chr8-34651925-47
NR23271--MA0599.1.KLF5	chr17	36083546	36083555	+	0.000	0.000	Merged-chr17-36083529-56
NR39023--MA0741.1.KLF16	chr4	139574612	139574622	-	0.000	0.000	Merged-chr4-139574722-95
NR48423--MA0599.1.KLF5	chr7	30373583	30373592	+	0.000	0.000	Merged-chr7-30373731-40
NR10316--MA0742.1.Klf12	chr11	110903883	110903897	+	0.000	0.000	Merged-chr11-110903981-18
NR1971--MA0599.1.KLF5	chr1	133801881	133801890	+	0.000	0.000	Merged-chr1-133801920-3
NR18906--MA0742.1.Klf12	chr15	76204310	76204324	+	0.000	0.000	Merged-chr15-76204240-36
NR26177--MA1107.1.KLF9	chr18	77743802	77743814	-	0.000	0.000	Merged-chr18-77743762-23
NR15980--MA0599.1.KLF5	chr14	32492708	32492717	+	0.000	0.000	Merged-chr14-32492758-31
NR52271--MA1107.1.KLF9	chr8	57592743	57592755	-	0.000	0.000	Merged-chr8-57592904-21
NR35360--MA0740.1.KLF14	chr3	142688677	142688690	-	0.000	0.000	Merged-chr3-142688787-41
NR35686--MA1107.1.KLF9	chr3	152478119	152478131	+	0.000	0.000	Merged-chr3-152477985-13
NR15837--MA0599.1.KLF5	chr14	25522574	25522583	+	0.000	0.000	Merged-chr14-25522595-18
NR12858--MA0741.1.KLF16	chr12	108903183	108903193	-	0.000	0.000	Merged-chr12-108903153-23
NR14410--MA1107.1.KLF9	chr13	65127820	65127832	+	0.000	0.000	Merged-chr13-65127861-27
NR44856--MA0599.1.KLF5	chr6	54849700	54849709	-	0.000	0.000	Merged-chr6-54849565-61
NR58449--MA0599.1.KLF5	chrX	153498121	153498130	-	0.000	0.000	Merged-chrX-153498293-79
NR52128--MA1107.1.KLF9	chr8	46723065	46723077	-	0.000	0.000	Merged-chr8-46722876-13
NR33973--MA0599.1.KLF5	chr3	93556019	93556028	+	0.000	0.000	Merged-chr3-93556036-11
NR1288--MA0741.1.KLF16	chr1	87185098	87185108	-	0.000	0.000	Merged-chr1-87185093-29
NR51289--MA0740.1.KLF14	chr7	143636936	143636949	+	0.000	0.000	Merged-chr7-143636805-37
NR9628--MA1107.1.KLF9	chr11	97428308	97428320	+	0.000	0.000	Merged-chr11-97428252-25
NR22812--MA0493.1.Klf1	chr17	27826187	27826197	-	0.000	0.000	Merged-chr17-27826379-77
NR18538--MA0599.1.KLF5	chr15	59739392	59739401	+	0.000	0.000	Merged-chr15-59739461-33
NR27841--MA0599.1.KLF5	chr19	53277084	53277093	+	0.000	0.000	Merged-chr19-53277179-10
NR31227--MA0741.1.KLF16	chr2	132669326	132669336	+	0.000	0.000	Merged-chr2-132669439-31
NR25728--MA0493.1.Klf1	chr18	64340190	64340200	+	0.000	0.000	Merged-chr18-64340039-11
NR16139--MA0599.1.KLF5	chr14	46832053	46832062	+	0.000	0.000	Merged-chr14-46832058-73
NR54747--MA0493.1.Klf1	chr9	32740969	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR24060--MA0741.1.KLF16	chr17	65951222	65951232	+	0.000	0.000	Merged-chr17-65951140-56
NR38029--MA1107.1.KLF9	chr4	122872982	122872994	+	0.000	0.000	Merged-chr4-122873226-42
NR19874--MA0599.1.KLF5	chr15	98145546	98145555	-	0.000	0.000	Merged-chr15-98145682-47
NR54564--MA0742.1.Klf12	chr9	21265257	21265271	-	0.000	0.000	Merged-chr9-21265250-55
NR2985--MA0741.1.KLF16	chr1	167393857	167393867	+	0.000	0.000	Merged-chr1-167393932-88
NR24997--MA0741.1.KLF16	chr18	21300192	21300202	+	0.000	0.000	Merged-chr18-21300237-62
NR14765--MA0599.1.KLF5	chr13	92332385	92332394	+	0.000	0.000	Merged-chr13-92332424-46
NR47868--MA0741.1.KLF16	chr7	19790020	19790030	+	0.000	0.000	Merged-chr7-19790098-49
NR29098--MA0493.1.Klf1	chr2	33543825	33543835	-	0.000	0.000	Merged-chr2-33543891-59
NR42429--MA1107.1.KLF9	chr5	122209862	122209874	-	0.000	0.000	Merged-chr5-122209892-38
NR39365--MA1107.1.KLF9	chr4	148060458	148060470	+	0.000	0.000	Merged-chr4-148060529-23
NR42948--MA0742.1.Klf12	chr5	134932358	134932372	+	0.000	0.000	Merged-chr5-134932473-29
NR33364--MA0741.1.KLF16	chr3	52732180	52732190	+	0.000	0.000	Merged-chr3-52732187-17
NR51298--MA0657.1.KLF13	chr7	143649682	143649699	+	0.000	0.000	Merged-chr7-143649559-54
NR10559--MA0741.1.KLF16	chr11	115839163	115839173	+	0.000	0.000	Merged-chr11-115839007-18
NR23701--MA0599.1.KLF5	chr17	48586259	48586268	-	0.000	0.000	Merged-chr17-48586084-53
NR33230--MA0742.1.Klf12	chr3	37761155	37761169	-	0.000	0.000	Merged-chr3-37761034-43
NR13693--MA0599.1.KLF5	chr13	34154450	34154459	+	0.000	0.000	Merged-chr13-34154699-84
NR18007--MA0741.1.KLF16	chr15	12375672	12375682	-	0.000	0.000	Merged-chr15-12375841-43
NR57661--MA0741.1.KLF16	chrX	12977813	12977823	-	0.000	0.000	Merged-chrX-12977868-18
NR7901--MA0493.1.Klf1	chr11	49244244	49244254	-	0.000	0.000	Merged-chr11-49244035-93
NR51061--MA0493.1.Klf1	chr7	139991038	139991048	-	0.000	0.000	Merged-chr7-139991181-9
NR27071--MA0599.1.KLF5	chr19	21623522	21623531	-	0.000	0.000	Merged-chr19-21623609-22
NR39403--MA0741.1.KLF16	chr4	148900881	148900891	+	0.000	0.000	Merged-chr4-148901056-98
NR21072--MA0742.1.Klf12	chr16	48594801	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR24854--MA0741.1.KLF16	chr18	3933637	3933647	-	0.000	0.000	Merged-chr18-3933786-31
NR14065--MA0039.3.KLF4	chr13	52062116	52062126	+	0.000	0.000	Merged-chr13-52062065-10
NR14376--MA0741.1.KLF16	chr13	64161707	64161717	+	0.000	0.000	Merged-chr13-64161873-63
NR11710--MA0657.1.KLF13	chr12	69228210	69228227	+	0.000	0.000	Merged-chr12-69228126-55
NR52909--MA0740.1.KLF14	chr8	83955247	83955260	+	0.000	0.000	Merged-chr8-83955457-59
NR8481--MA0599.1.KLF5	chr11	64186980	64186989	-	0.000	0.000	Merged-chr11-64187104-15
NR22871--MA0740.1.KLF14	chr17	28341319	28341332	+	0.000	0.000	Merged-chr17-28341153-22
NR50958--MA0740.1.KLF14	chr7	136894538	136894551	+	0.000	0.000	Merged-chr7-136894538-85
NR14957--MA0493.1.Klf1	chr13	98692033	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR58167--MA0741.1.KLF16	chrX	100777198	100777208	+	0.000	0.000	Merged-chrX-100777014-69
NR57283--MA0599.1.KLF5	chr9	119963510	119963519	+	0.000	0.000	Merged-chr9-119963439-34
NR18210--MA1107.1.KLF9	chr15	36688648	36688660	+	0.000	0.000	Merged-chr15-36688481-45
NR12558--MA0493.1.Klf1	chr12	102628406	102628416	+	0.000	0.000	Merged-chr12-102628169-116
NR19085--MA1107.1.KLF9	chr15	78835207	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR19422--MA0599.1.KLF5	chr15	83564473	83564482	-	0.000	0.000	Merged-chr15-83564488-10
NR28737--MA0741.1.KLF16	chr2	27442340	27442350	+	0.000	0.000	Merged-chr2-27442428-51
NR54000--MA0599.1.KLF5	chr8	122433016	122433025	-	0.000	0.000	Merged-chr8-122432955-76
NR49862--MA0741.1.KLF16	chr7	101321065	101321075	-	0.000	0.000	Merged-chr7-101321217-65
NR1263--MA0742.1.Klf12	chr1	86434475	86434489	+	0.000	0.000	Merged-chr1-86434514-65
NR26818--MA0493.1.Klf1	chr19	8252263	8252273	-	0.000	0.000	Merged-chr19-8252316-31
NR39384--MA0741.1.KLF16	chr4	148591492	148591502	+	0.000	0.000	Merged-chr4-148591552-64
NR46113--MA0493.1.Klf1	chr6	115734956	115734966	-	0.000	0.000	Merged-chr6-115735083-5
NR29518--MA0039.3.KLF4	chr2	59513731	59513741	-	0.000	0.000	Merged-chr2-59513816-12
NR46146--MA0742.1.Klf12	chr6	116673869	116673883	+	0.000	0.000	Merged-chr6-116673934-58
NR10948--MA0742.1.Klf12	chr11	121388259	121388273	+	0.000	0.000	Merged-chr11-121388378-24
NR36771--MA0039.3.KLF4	chr4	53491581	53491591	-	0.000	0.000	Merged-chr4-53491453-32
NR50576--MA0741.1.KLF16	chr7	127296299	127296309	+	0.000	0.000	Merged-chr7-127296371-62
NR28021--MA1107.1.KLF9	chr19	57124063	57124075	-	0.000	0.000	Merged-chr19-57123944-45
NR39481--MA0039.3.KLF4	chr4	150029911	150029921	-	0.000	0.000	Merged-chr4-150029862-9
NR55362--MA0741.1.KLF16	chr9	61373597	61373607	-	0.000	0.000	Merged-chr9-61373564-8
NR21077--MA1107.1.KLF9	chr16	48594803	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR9919--MA0742.1.Klf12	chr11	102295409	102295423	-	0.000	0.000	Merged-chr11-102295518-39
NR34259--MA0742.1.Klf12	chr3	101588934	101588948	+	0.000	0.000	Merged-chr3-101588946-10
NR2228--MA0493.1.Klf1	chr1	143079721	143079731	-	0.000	0.000	Merged-chr1-143079576-1
NR34588--MA0493.1.Klf1	chr3	108788473	108788483	-	0.000	0.000	Merged-chr3-108788342-25
NR12077--MA0741.1.KLF16	chr12	84114216	84114226	-	0.000	0.000	Merged-chr12-84114389-28
NR46014--MA1107.1.KLF9	chr6	113442660	113442672	-	0.000	0.000	Merged-chr6-113442615-46
NR10737--MA0599.1.KLF5	chr11	118129997	118130006	-	0.000	0.000	Merged-chr11-118130065-25
NR45892--MA0742.1.Klf12	chr6	108571217	108571231	+	0.000	0.000	Merged-chr6-108571232-71
NR30371--MA1107.1.KLF9	chr2	101817055	101817067	+	0.000	0.000	Merged-chr2-101816960-10
NR42466--MA0599.1.KLF5	chr5	122644205	122644214	-	0.000	0.000	Merged-chr5-122644331-31
NR6040--MA0741.1.KLF16	chr10	89747863	89747873	+	0.000	0.000	Merged-chr10-89747839-80
NR22811--MA0039.3.KLF4	chr17	27826185	27826195	-	0.000	0.000	Merged-chr17-27826379-77
NR10668--MA0741.1.KLF16	chr11	117326034	117326044	-	0.000	0.000	Merged-chr11-117325818-58
NR44507--MA0599.1.KLF5	chr6	47454243	47454252	-	0.000	0.000	Merged-chr6-47454445-101
NR39259--MA0599.1.KLF5	chr4	145342060	145342069	+	0.000	0.000	Merged-chr4-145342099-62
NR18537--MA1107.1.KLF9	chr15	59707937	59707949	+	0.000	0.000	Merged-chr15-59707926-13
NR54188--MA0741.1.KLF16	chr8	124434605	124434615	+	0.000	0.000	Merged-chr8-124434522-47
NR3484--MA0599.1.KLF5	chr1	182764154	182764163	+	0.000	0.000	Merged-chr1-182764155-66
NR17779--MA0493.1.Klf1	chr14	122011888	122011898	-	0.000	0.000	Merged-chr14-122012077-50
NR51617--MA0599.1.KLF5	chr8	14996108	14996117	-	0.000	0.000	Merged-chr8-14996187-57
NR46224--MA0039.3.KLF4	chr6	119388795	119388805	+	0.000	0.000	Merged-chr6-119388745-63
NR29998--MA0493.1.Klf1	chr2	77176680	77176690	+	0.000	0.000	Merged-chr2-77176488-48
NR52476--MA0740.1.KLF14	chr8	70527733	70527746	-	0.000	0.000	Merged-chr8-70527862-52
NR23258--MA0599.1.KLF5	chr17	36001751	36001760	+	0.000	0.000	Merged-chr17-36001765-70
NR55885--MA0741.1.KLF16	chr9	78489204	78489214	+	0.000	0.000	Merged-chr9-78489122-54
NR50130--MA0740.1.KLF14	chr7	112679301	112679314	+	0.000	0.000	Merged-chr7-112679423-49
NR23597--MA1107.1.KLF9	chr17	47171163	47171175	-	0.000	0.000	Merged-chr17-47171280-54
NR44860--MA0493.1.Klf1	chr6	54849700	54849710	-	0.000	0.000	Merged-chr6-54849565-61
NR9571--MA0599.1.KLF5	chr11	97096194	97096203	-	0.000	0.000	Merged-chr11-97096321-4
NR47802--MA0740.1.KLF14	chr7	19131637	19131650	-	0.000	0.000	Merged-chr7-19131543-49
NR22928--MA1107.1.KLF9	chr17	29152729	29152741	-	0.000	0.000	Merged-chr17-29152803-18
NR55138--MA0740.1.KLF14	chr9	51764953	51764966	-	0.000	0.000	Merged-chr9-51764760-1
NR8902--MA0599.1.KLF5	chr11	75654264	75654273	+	0.000	0.000	Merged-chr11-75654262-32
NR28009--MA0599.1.KLF5	chr19	57116884	57116893	+	0.000	0.000	Merged-chr19-57117009-44
NR21884--MA0599.1.KLF5	chr16	94371560	94371569	+	0.000	0.000	Merged-chr16-94371721-8
NR43061--MA0741.1.KLF16	chr5	135689095	135689105	-	0.000	0.000	Merged-chr5-135689128-71
NR23925--MA0599.1.KLF5	chr17	57080129	57080138	-	0.000	0.000	Merged-chr17-57080070-15
NR43603--MA0741.1.KLF16	chr5	144190115	144190125	+	0.000	0.000	Merged-chr5-144190229-35
NR17267--MA0657.1.KLF13	chr14	99266178	99266195	-	0.000	0.000	Merged-chr14-99266048-28
NR5398--MA0742.1.Klf12	chr10	79767186	79767200	-	0.000	0.000	Merged-chr10-79767054-76
NR10723--MA0493.1.Klf1	chr11	117963610	117963620	-	0.000	0.000	Merged-chr11-117963575-48
NR58515--MA0740.1.KLF14	chrX	159809741	159809754	-	0.000	0.000	Merged-chrX-159809700-46
NR48513--MA0740.1.KLF14	chr7	35056702	35056715	-	0.000	0.000	Merged-chr7-35056859-1
NR33125--MA0741.1.KLF16	chr3	28781208	28781218	-	0.000	0.000	Merged-chr3-28781211-76
NR2134--MA0493.1.Klf1	chr1	136672790	136672800	+	0.000	0.000	Merged-chr1-136672733-46
NR15311--MA0741.1.KLF16	chr13	111287006	111287016	-	0.000	0.000	Merged-chr13-111286910-46
NR9419--MA0599.1.KLF5	chr11	94211178	94211187	+	0.000	0.000	Merged-chr11-94211019-172
NR1474--MA0740.1.KLF14	chr1	93804368	93804381	+	0.000	0.000	Merged-chr1-93804567-2
