#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR92--MA0463.1.Bcl6	chr1	171939422	171939435	-	0.000	0.000	Merged-chr1-171939454-57
NR1480--MA0463.1.Bcl6	chrX	57184979	57184992	-	0.000	0.000	Merged-chrX-57185087-24
NR1140--MA0463.1.Bcl6	chr5	137770941	137770954	+	0.000	0.000	Merged-chr5-137770863-20
NR351--MA0463.1.Bcl6	chr12	108765905	108765918	+	0.000	0.000	Merged-chr12-108765872-68
NR88--MA0463.1.Bcl6	chr1	170632632	170632645	+	0.000	0.000	Merged-chr1-170632592-34
NR846--MA0731.1.BCL6B	chr2	158794583	158794599	-	0.000	0.000	Merged-chr2-158794730-73
NR584--MA0463.1.Bcl6	chr16	97948931	97948944	+	0.000	0.000	Merged-chr16-97949035-17
NR1024--MA0463.1.Bcl6	chr4	136082046	136082059	-	0.000	0.000	Merged-chr4-136081901-45
NR270--MA0731.1.BCL6B	chr11	98487928	98487944	+	0.000	0.000	Merged-chr11-98487809-30
NR812--MA0731.1.BCL6B	chr2	128312320	128312336	-	0.000	0.000	Merged-chr2-128312373-31
NR911--MA0463.1.Bcl6	chr3	110336449	110336462	+	0.000	0.000	Merged-chr3-110336379-1
NR793--MA0731.1.BCL6B	chr2	112676831	112676847	+	0.000	0.000	Merged-chr2-112676754-32
NR554--MA0731.1.BCL6B	chr16	51878441	51878457	+	0.000	0.000	Merged-chr16-51878445-21
NR1239--MA0731.1.BCL6B	chr6	143373889	143373905	-	0.000	0.000	Merged-chr6-143373914-47
NR701--MA0463.1.Bcl6	chr19	8984677	8984690	-	0.000	0.000	Merged-chr19-8984601-50
NR1152--MA0731.1.BCL6B	chr5	147323704	147323720	-	0.000	0.000	Merged-chr5-147323630-31
NR708--MA0731.1.BCL6B	chr19	18603016	18603032	-	0.000	0.000	Merged-chr19-18603214-44
NR961--MA0463.1.Bcl6	chr4	12778303	12778316	+	0.000	0.000	Merged-chr4-12778412-28
NR191--MA0463.1.Bcl6	chr10	122815227	122815240	-	0.000	0.000	Merged-chr10-122815337-49
NR845--MA0463.1.Bcl6	chr2	158794586	158794599	+	0.000	0.000	Merged-chr2-158794730-73
NR1079--MA0463.1.Bcl6	chr5	65929255	65929268	-	0.000	0.000	Merged-chr5-65929353-41
NR751--MA0463.1.Bcl6	chr2	53051573	53051586	+	0.000	0.000	Merged-chr2-53051556-37
NR982--MA0731.1.BCL6B	chr4	89351187	89351203	+	0.000	0.000	Merged-chr4-89351221-94
NR33--MA0731.1.BCL6B	chr1	80749438	80749454	-	0.000	0.000	Merged-chr1-80749491-6
NR634--MA0731.1.BCL6B	chr17	74020526	74020542	+	0.000	0.000	Merged-chr17-74020674-41
NR1424--MA0463.1.Bcl6	chr9	70310173	70310186	-	0.000	0.000	Merged-chr9-70310142-32
NR376--MA0731.1.BCL6B	chr13	33001651	33001667	-	0.000	0.000	Merged-chr13-33001523-50
NR647--MA0731.1.BCL6B	chr17	86506945	86506961	-	0.000	0.000	Merged-chr17-86506766-3,Merged-chr17-86507070-1
NR45--MA0463.1.Bcl6	chr1	120887655	120887668	+	0.000	0.000	Merged-chr1-120887644-1
NR756--MA0731.1.BCL6B	chr2	59441660	59441676	-	0.000	0.000	Merged-chr2-59441702-10
NR653--MA0463.1.Bcl6	chr17	88511351	88511364	+	0.000	0.000	Merged-chr17-88511397-31
NR865--MA0731.1.BCL6B	chr2	180456447	180456463	+	0.000	0.000	Merged-chr2-180456418-79
NR765--MA0463.1.Bcl6	chr2	70091937	70091950	+	0.000	0.000	Merged-chr2-70091832-100
NR886--MA0463.1.Bcl6	chr3	84314662	84314675	-	0.000	0.000	Merged-chr3-84314739-19
NR671--MA0463.1.Bcl6	chr18	54839477	54839490	+	0.000	0.000	Merged-chr18-54839471-21
NR3--MA0463.1.Bcl6	chr1	20740783	20740796	+	0.000	0.000	Merged-chr1-20740658-39
NR81--MA0463.1.Bcl6	chr1	164974106	164974119	+	0.000	0.000	Merged-chr1-164974050-5
NR735--MA0731.1.BCL6B	chr2	13718738	13718754	-	0.000	0.000	Merged-chr2-13718816-55
NR844--MA0731.1.BCL6B	chr2	158175262	158175278	-	0.000	0.000	Merged-chr2-158175276-28
NR667--MA0463.1.Bcl6	chr18	46182171	46182184	-	0.000	0.000	Merged-chr18-46182052-26
NR682--MA0731.1.BCL6B	chr18	69547883	69547899	-	0.000	0.000	Merged-chr18-69547959-32
NR1362--MA0463.1.Bcl6	chr8	104631458	104631471	-	0.000	0.000	Merged-chr8-104631259-113
NR215--MA0463.1.Bcl6	chr11	29526252	29526265	+	0.000	0.000	Merged-chr11-29526463-59
NR327--MA0463.1.Bcl6	chr12	86687071	86687084	-	0.000	0.000	Merged-chr12-86687051-28
NR591--MA0463.1.Bcl6	chr17	12165427	12165440	+	0.000	0.000	Merged-chr17-12165459-54
NR966--MA0731.1.BCL6B	chr4	41723223	41723239	+	0.000	0.000	Merged-chr4-41723185-51
NR900--MA0463.1.Bcl6	chr3	104788596	104788609	+	0.000	0.000	Merged-chr3-104788845-60
NR1134--MA0463.1.Bcl6	chr5	134295811	134295824	-	0.000	0.000	Merged-chr5-134295794-17
NR204--MA0731.1.BCL6B	chr11	3193514	3193530	+	0.000	0.000	Merged-chr11-3193402-56
NR251--MA0463.1.Bcl6	chr11	78780533	78780546	+	0.000	0.000	Merged-chr11-78780322-31
NR185--MA0731.1.BCL6B	chr10	117677622	117677638	-	0.000	0.000	Merged-chr10-117677545-62
NR1143--MA0463.1.Bcl6	chr5	143037420	143037433	-	0.000	0.000	Merged-chr5-143037431-5
NR363--MA0463.1.Bcl6	chr13	12412143	12412156	-	0.000	0.000	Merged-chr13-12412239-11
NR1018--MA0463.1.Bcl6	chr4	134767951	134767964	-	0.000	0.000	Merged-chr4-134767796-55
NR247--MA0463.1.Bcl6	chr11	71996080	71996093	-	0.000	0.000	Merged-chr11-71996185-51
NR706--MA0731.1.BCL6B	chr19	14305846	14305862	-	0.000	0.000	Merged-chr19-14305924-12
NR273--MA0731.1.BCL6B	chr11	98942644	98942660	+	0.000	0.000	Merged-chr11-98942713-4
NR377--MA0463.1.Bcl6	chr13	34046548	34046561	+	0.000	0.000	Merged-chr13-34046570-24
NR99--MA0731.1.BCL6B	chr1	177793201	177793217	+	0.000	0.000	Merged-chr1-177793096-44
NR414--MA0731.1.BCL6B	chr13	100790432	100790448	+	0.000	0.000	Merged-chr13-100790409-21
NR937--MA0731.1.BCL6B	chr3	139064354	139064370	+	0.000	0.000	Merged-chr3-139064319-48
NR610--MA0463.1.Bcl6	chr17	36023838	36023851	-	0.000	0.000	Merged-chr17-36023858-33
NR252--MA0731.1.BCL6B	chr11	78780530	78780546	-	0.000	0.000	Merged-chr11-78780322-31
NR775--MA0731.1.BCL6B	chr2	79005093	79005109	-	0.000	0.000	Merged-chr2-79004997-23
NR78--MA0731.1.BCL6B	chr1	161309642	161309658	+	0.000	0.000	Merged-chr1-161309457-43
NR279--MA0463.1.Bcl6	chr11	105093186	105093199	+	0.000	0.000	Merged-chr11-105093103-10
NR645--MA0731.1.BCL6B	chr17	86185103	86185119	+	0.000	0.000	Merged-chr17-86185009-23
NR1413--MA0463.1.Bcl6	chr9	57288792	57288805	+	0.000	0.000	Merged-chr9-57288731-24
NR991--MA0463.1.Bcl6	chr4	108454817	108454830	-	0.000	0.000	Merged-chr4-108454883-7
NR530--MA0463.1.Bcl6	chr16	11157864	11157877	-	0.000	0.000	Merged-chr16-11157893-21
NR1431--MA0463.1.Bcl6	chr9	80332335	80332348	+	0.000	0.000	Merged-chr9-80332405-28
NR857--MA0463.1.Bcl6	chr2	169634167	169634180	-	0.000	0.000	Merged-chr2-169634008-43
NR52--MA0463.1.Bcl6	chr1	131010627	131010640	-	0.000	0.000	Merged-chr1-131010715-50
NR875--MA0463.1.Bcl6	chr3	37978799	37978812	-	0.000	0.000	Merged-chr3-37978790-50
NR1409--MA0463.1.Bcl6	chr9	50697906	50697919	+	0.000	0.000	Merged-chr9-50697835-15
NR987--MA0463.1.Bcl6	chr4	101292089	101292102	+	0.000	0.000	Merged-chr4-101292169-1
NR629--MA0463.1.Bcl6	chr17	66101675	66101688	+	0.000	0.000	Merged-chr17-66101673-100
NR1315--MA0463.1.Bcl6	chr7	139068522	139068535	+	0.000	0.000	Merged-chr7-139068338-42
NR320--MA0463.1.Bcl6	chr12	82166450	82166463	-	0.000	0.000	Merged-chr12-82166286-58
NR544--MA0463.1.Bcl6	chr16	29865386	29865399	+	0.000	0.000	Merged-chr16-29865304-40
NR75--MA0463.1.Bcl6	chr1	155050360	155050373	-	0.000	0.000	Merged-chr1-155050378-11
NR683--MA0463.1.Bcl6	chr18	69644888	69644901	-	0.000	0.000	Merged-chr18-69644802-19
NR889--MA0463.1.Bcl6	chr3	88043087	88043100	+	0.000	0.000	Merged-chr3-88043136-39
NR93--MA0463.1.Bcl6	chr1	172312126	172312139	+	0.000	0.000	Merged-chr1-172312178-79
NR437--MA0463.1.Bcl6	chr14	20836586	20836599	-	0.000	0.000	Merged-chr14-20836673-54
NR222--MA0463.1.Bcl6	chr11	46083685	46083698	+	0.000	0.000	Merged-chr11-46083791-69
NR1481--MA0463.1.Bcl6	chrX	59593655	59593668	-	0.000	0.000	Merged-chrX-59593697-6
NR549--MA0463.1.Bcl6	chr16	45952452	45952465	-	0.000	0.000	Merged-chr16-45952504-43
NR1235--MA0463.1.Bcl6	chr6	140657588	140657601	+	0.000	0.000	Merged-chr6-140657459-39
NR1141--MA0463.1.Bcl6	chr5	138116873	138116886	+	0.000	0.000	Merged-chr5-138117022-54
NR1468--MA0463.1.Bcl6	chr9	120140752	120140765	-	0.000	0.000	Merged-chr9-120140845-26
NR679--MA0463.1.Bcl6	chr18	65272282	65272295	+	0.000	0.000	Merged-chr18-65272227-29
NR89--MA0463.1.Bcl6	chr1	170853712	170853725	+	0.000	0.000	Merged-chr1-170853758-47
NR1025--MA0463.1.Bcl6	chr4	137641724	137641737	-	0.000	0.000	Merged-chr4-137641838-36
NR142--MA0463.1.Bcl6	chr10	59952068	59952081	+	0.000	0.000	Merged-chr10-59952014-65
NR175--MA0731.1.BCL6B	chr10	108118739	108118755	-	0.000	0.000	Merged-chr10-108118585-91
NR160--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR1061--MA0463.1.Bcl6	chr5	21786687	21786700	-	0.000	0.000	Merged-chr5-21786800-52
NR599--MA0463.1.Bcl6	chr17	29304584	29304597	-	0.000	0.000	Merged-chr17-29304449-24
NR1031--MA0731.1.BCL6B	chr4	144909007	144909023	-	0.000	0.000	Merged-chr4-144908993-28
NR138--MA0463.1.Bcl6	chr10	42897936	42897949	-	0.000	0.000	Merged-chr10-42897771-65
NR1039--MA0463.1.Bcl6	chr4	149912659	149912672	-	0.000	0.000	Merged-chr4-149912693-20
NR901--MA0731.1.BCL6B	chr3	104788593	104788609	-	0.000	0.000	Merged-chr3-104788845-60
NR167--MA0731.1.BCL6B	chr10	97712894	97712910	+	0.000	0.000	Merged-chr10-97712811-31
NR174--MA0463.1.Bcl6	chr10	108118742	108118755	+	0.000	0.000	Merged-chr10-108118585-91
NR295--MA0463.1.Bcl6	chr11	116377261	116377274	-	0.000	0.000	Merged-chr11-116377399-54
NR604--MA0463.1.Bcl6	chr17	32634927	32634940	-	0.000	0.000	Merged-chr17-32635115-43
NR192--MA0463.1.Bcl6	chr10	122916066	122916079	+	0.000	0.000	Merged-chr10-122916175-12
NR14--MA0463.1.Bcl6	chr1	39196811	39196824	+	0.000	0.000	Merged-chr1-39196974-45
NR308--MA0731.1.BCL6B	chr12	36473986	36474002	-	0.000	0.000	Merged-chr12-36474027-1
NR622--MA0463.1.Bcl6	chr17	56885000	56885013	+	0.000	0.000	Merged-chr17-56885050-19
NR1023--MA0731.1.BCL6B	chr4	136031599	136031615	-	0.000	0.000	Merged-chr4-136031447-41
NR32--MA0463.1.Bcl6	chr1	80181248	80181261	-	0.000	0.000	Merged-chr1-80181298-9
NR734--MA0463.1.Bcl6	chr2	11429807	11429820	-	0.000	0.000	Merged-chr2-11429787-25
NR1420--MA0463.1.Bcl6	chr9	63738565	63738578	+	0.000	0.000	Merged-chr9-63738316-120
NR50--MA0463.1.Bcl6	chr1	128772682	128772695	-	0.000	0.000	Merged-chr1-128772538-19
NR864--MA0463.1.Bcl6	chr2	180347333	180347346	+	0.000	0.000	Merged-chr2-180347205-36
NR1098--MA0463.1.Bcl6	chr5	97964534	97964547	-	0.000	0.000	Merged-chr5-97964675-19
NR28--MA0463.1.Bcl6	chr1	60977868	60977881	-	0.000	0.000	Merged-chr1-60977872-47
NR1210--MA0463.1.Bcl6	chr6	117882343	117882356	-	0.000	0.000	Merged-chr6-117882212-27
NR636--MA0463.1.Bcl6	chr17	79100012	79100025	-	0.000	0.000	Merged-chr17-79100085-51
NR64--MA0463.1.Bcl6	chr1	151344108	151344121	+	0.000	0.000	Merged-chr1-151344132-5
NR691--MA0731.1.BCL6B	chr18	80042054	80042070	+	0.000	0.000	Merged-chr18-80041946-55
NR1452--MA0463.1.Bcl6	chr9	115387588	115387601	+	0.000	0.000	Merged-chr9-115387656-46
NR784--MA0463.1.Bcl6	chr2	93823660	93823673	+	0.000	0.000	Merged-chr2-93823719-41
NR426--MA0463.1.Bcl6	chr13	109685729	109685742	+	0.000	0.000	Merged-chr13-109685834-42
NR896--MA0463.1.Bcl6	chr3	100162318	100162331	+	0.000	0.000	Merged-chr3-100162487-59
NR1224--MA0463.1.Bcl6	chr6	131276621	131276634	-	0.000	0.000	Merged-chr6-131276753-31
NR444--MA0463.1.Bcl6	chr14	55604120	55604133	-	0.000	0.000	Merged-chr14-55604128-61
NR1345--MA0463.1.Bcl6	chr8	71537438	71537451	+	0.000	0.000	Merged-chr8-71537469-55
NR556--MA0463.1.Bcl6	chr16	52450931	52450944	-	0.000	0.000	Merged-chr16-52450720-60
NR462--MA0463.1.Bcl6	chr14	78436194	78436207	-	0.000	0.000	Merged-chr14-78436014-44
NR216--MA0463.1.Bcl6	chr11	32039801	32039814	-	0.000	0.000	Merged-chr11-32039842-30
NR1014--MA0463.1.Bcl6	chr4	132748936	132748949	-	0.000	0.000	Merged-chr4-132748989-25
NR346--MA0463.1.Bcl6	chr12	107964456	107964469	-	0.000	0.000	Merged-chr12-107964691-26
NR1334--MA0731.1.BCL6B	chr8	46543352	46543368	+	0.000	0.000	Merged-chr8-46543326-23
NR1172--MA0731.1.BCL6B	chr6	31088367	31088383	-	0.000	0.000	Merged-chr6-31088452-52
NR1377--MA0463.1.Bcl6	chr8	116590512	116590525	+	0.000	0.000	Merged-chr8-116590566-65
NR1076--MA0731.1.BCL6B	chr5	53430101	53430117	+	0.000	0.000	Merged-chr5-53430269-40
NR1162--MA0463.1.Bcl6	chr6	13650990	13651003	-	0.000	0.000	Merged-chr6-13650892-33
NR1019--MA0463.1.Bcl6	chr4	134796611	134796624	-	0.000	0.000	Merged-chr4-134796618-44
NR1204--MA0731.1.BCL6B	chr6	106805128	106805144	+	0.000	0.000	Merged-chr6-106805157-19
NR494--MA0463.1.Bcl6	chr15	53414979	53414992	-	0.000	0.000	Merged-chr15-53415050-1
NR880--MA0731.1.BCL6B	chr3	69005920	69005936	-	0.000	0.000	Merged-chr3-69006115-39
NR261--MA0731.1.BCL6B	chr11	87935686	87935702	-	0.000	0.000	Merged-chr11-87935646-41
NR1198--MA0731.1.BCL6B	chr6	87533002	87533018	+	0.000	0.000	Merged-chr6-87533114-52
NR893--MA0731.1.BCL6B	chr3	96563333	96563349	+	0.000	0.000	Merged-chr3-96563377-23
NR131--MA0731.1.BCL6B	chr10	19333573	19333589	+	0.000	0.000	Merged-chr10-19333654-15
NR705--MA0463.1.Bcl6	chr19	14305849	14305862	+	0.000	0.000	Merged-chr19-14305924-12
NR298--MA0463.1.Bcl6	chr11	118200471	118200484	+	0.000	0.000	Merged-chr11-118200400-19
NR646--MA0731.1.BCL6B	chr17	86206439	86206455	-	0.000	0.000	Merged-chr17-86206449-38
NR917--MA0731.1.BCL6B	chr3	121570746	121570762	-	0.000	0.000	Merged-chr3-121570822-16
NR960--MA0731.1.BCL6B	chr4	10770224	10770240	+	0.000	0.000	Merged-chr4-10770192-53
NR1432--MA0463.1.Bcl6	chr9	81864078	81864091	+	0.000	0.000	Merged-chr9-81863870-55
NR643--MA0463.1.Bcl6	chr17	83457346	83457359	+	0.000	0.000	Merged-chr17-83457442-35
NR1406--MA0731.1.BCL6B	chr9	46067768	46067784	+	0.000	0.000	Merged-chr9-46067902-17
NR303--MA0463.1.Bcl6	chr12	3745717	3745730	-	0.000	0.000	Merged-chr12-3745858-43
NR1244--MA0731.1.BCL6B	chr6	145469503	145469519	+	0.000	0.000	Merged-chr6-145469437-17
NR1101--MA0463.1.Bcl6	chr5	100621394	100621407	+	0.000	0.000	Merged-chr5-100621410-46
NR894--MA0463.1.Bcl6	chr3	96576887	96576900	+	0.000	0.000	Merged-chr3-96576802-53
NR321--MA0463.1.Bcl6	chr12	82245675	82245688	-	0.000	0.000	Merged-chr12-82245636-66
NR1428--MA0463.1.Bcl6	chr9	75441295	75441308	-	0.000	0.000	Merged-chr9-75441511-87
NR572--MA0731.1.BCL6B	chr16	89986157	89986173	+	0.000	0.000	Merged-chr16-89986478-112
NR638--MA0731.1.BCL6B	chr17	80139994	80140010	+	0.000	0.000	Merged-chr17-80140059-47
NR1257--MA0731.1.BCL6B	chr7	24134130	24134146	+	0.000	0.000	Merged-chr7-24134230-46
NR545--MA0463.1.Bcl6	chr16	30181354	30181367	+	0.000	0.000	Merged-chr16-30181350-22
NR76--MA0463.1.Bcl6	chr1	155122339	155122352	+	0.000	0.000	Merged-chr1-155122137-29
NR333--MA0731.1.BCL6B	chr12	94115005	94115021	-	0.000	0.000	Merged-chr12-94114920-18
NR585--MA0731.1.BCL6B	chr16	97948928	97948944	-	0.000	0.000	Merged-chr16-97949035-17
NR508--MA0731.1.BCL6B	chr15	75704135	75704151	+	0.000	0.000	Merged-chr15-75704194-31
NR796--MA0463.1.Bcl6	chr2	117441216	117441229	+	0.000	0.000	Merged-chr2-117441143-41
NR581--MA0463.1.Bcl6	chr16	97272489	97272502	+	0.000	0.000	Merged-chr16-97272459-57
NR120--MA0463.1.Bcl6	chr1	193421645	193421658	+	0.000	0.000	Merged-chr1-193421738-60
NR447--MA0463.1.Bcl6	chr14	59695347	59695360	+	0.000	0.000	Merged-chr14-59695356-42
NR184--MA0731.1.BCL6B	chr10	117665899	117665915	+	0.000	0.000	Merged-chr10-117665862-11
NR726--MA0731.1.BCL6B	chr19	47821244	47821260	-	0.000	0.000	Merged-chr19-47821465-21
NR1254--MA0463.1.Bcl6	chr7	16201363	16201376	+	0.000	0.000	Merged-chr7-16201318-27
NR1249--MA0731.1.BCL6B	chr7	4922877	4922893	+	0.000	0.000	Merged-chr7-4922801-35
NR371--MA0463.1.Bcl6	chr13	24481889	24481902	-	0.000	0.000	Merged-chr13-24481997-16
NR468--MA0731.1.BCL6B	chr14	100235597	100235613	-	0.000	0.000	Merged-chr14-100235821-25
NR1478--MA0463.1.Bcl6	chrX	48462749	48462762	-	0.000	0.000	Merged-chrX-48462861-31
NR483--MA0463.1.Bcl6	chr15	25884648	25884661	-	0.000	0.000	Merged-chr15-25884835-36
NR125--MA0463.1.Bcl6	chr10	11450003	11450016	+	0.000	0.000	Merged-chr10-11450038-22
NR1026--MA0463.1.Bcl6	chr4	138259675	138259688	+	0.000	0.000	Merged-chr4-138259629-9
NR1290--MA0463.1.Bcl6	chr7	110796785	110796798	+	0.000	0.000	Merged-chr7-110796753-46
NR1138--MA0463.1.Bcl6	chr5	135134247	135134260	+	0.000	0.000	Merged-chr5-135134293-53
NR810--MA0463.1.Bcl6	chr2	127143236	127143249	+	0.000	0.000	Merged-chr2-127143269-68
NR814--MA0731.1.BCL6B	chr2	128698283	128698299	-	0.000	0.000	Merged-chr2-128698451-42
NR139--MA0463.1.Bcl6	chr10	43004816	43004829	+	0.000	0.000	Merged-chr10-43004823-13
NR5--MA0731.1.BCL6B	chr1	20825167	20825183	-	0.000	0.000	Merged-chr1-20825313-33
NR949--MA0731.1.BCL6B	chr3	148419638	148419654	-	0.000	0.000	Merged-chr3-148419698-33
NR1297--MA0731.1.BCL6B	chr7	121059631	121059647	+	0.000	0.000	Merged-chr7-121059708-48
NR945--MA0463.1.Bcl6	chr3	146063290	146063303	-	0.000	0.000	Merged-chr3-146063322-20
NR15--MA0463.1.Bcl6	chr1	39205234	39205247	-	0.000	0.000	Merged-chr1-39205202-13
NR502--MA0463.1.Bcl6	chr15	67460444	67460457	-	0.000	0.000	Merged-chr15-67460467-5
NR482--MA0731.1.BCL6B	chr15	12895527	12895543	+	0.000	0.000	Merged-chr15-12895648-51
NR1403--MA0463.1.Bcl6	chr9	43784218	43784231	+	0.000	0.000	Merged-chr9-43784156-3
NR981--MA0463.1.Bcl6	chr4	89178165	89178178	+	0.000	0.000	Merged-chr4-89178152-23
NR829--MA0463.1.Bcl6	chr2	144198942	144198955	+	0.000	0.000	Merged-chr2-144198804-26
NR614--MA0463.1.Bcl6	chr17	44536756	44536769	-	0.000	0.000	Merged-chr17-44536693-17
NR1421--MA0463.1.Bcl6	chr9	65622936	65622949	-	0.000	0.000	Merged-chr9-65622988-15
NR495--MA0731.1.BCL6B	chr15	55106667	55106683	-	0.000	0.000	Merged-chr15-55106704-24
NR766--MA0731.1.BCL6B	chr2	70091934	70091950	-	0.000	0.000	Merged-chr2-70091832-100
NR418--MA0731.1.BCL6B	chr13	106998766	106998782	-	0.000	0.000	Merged-chr13-106998870-40
NR198--MA0463.1.Bcl6	chr10	127135769	127135782	-	0.000	0.000	Merged-chr10-127135675-65
NR1289--MA0731.1.BCL6B	chr7	109781530	109781546	-	0.000	0.000	Merged-chr7-109781592-85
NR771--MA0463.1.Bcl6	chr2	76421639	76421652	+	0.000	0.000	Merged-chr2-76421582-29
NR977--MA0463.1.Bcl6	chr4	83315713	83315726	+	0.000	0.000	Merged-chr4-83315815-4
NR310--MA0463.1.Bcl6	chr12	41852146	41852159	-	0.000	0.000	Merged-chr12-41852230-53
NR1211--MA0463.1.Bcl6	chr6	119479228	119479241	-	0.000	0.000	Merged-chr6-119479144-6
NR745--MA0731.1.BCL6B	chr2	34957044	34957060	+	0.000	0.000	Merged-chr2-34957169-1
NR552--MA0463.1.Bcl6	chr16	49854276	49854289	-	0.000	0.000	Merged-chr16-49854418-36
NR409--MA0463.1.Bcl6	chr13	95390450	95390463	-	0.000	0.000	Merged-chr13-95390499-34
