#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR10755--MA0089.1.MAFG::NFE2L1	chr9	41048503	41048508	-	0.000	0.000	Merged-chr9-41048392-23
NR11355--MA0117.2.Mafb	chrX	114474311	114474322	-	0.000	0.000	Merged-chrX-114474330-36
NR9285--MA0496.2.MAFK	chr6	122447999	122448017	-	0.000	0.000	Merged-chr6-122448134-20
NR10165--MA0495.2.MAFF	chr8	34208104	34208124	-	0.000	0.000	Merged-chr8-34208072-51
NR576--MA0501.1.MAF::NFE2	chr1	135807950	135807964	-	0.000	0.000	Merged-chr1-135808114-1
NR1598--MA0117.2.Mafb	chr11	11506121	11506132	-	0.000	0.000	Merged-chr11-11506320-40
NR3794--MA0495.2.MAFF	chr15	36474672	36474692	-	0.000	0.000	Merged-chr15-36474869-12
NR10466--MA0089.1.MAFG::NFE2L1	chr8	111449951	111449956	-	0.000	0.000	Merged-chr8-111449964-18
NR737--MA0501.1.MAF::NFE2	chr1	165075766	165075780	+	0.000	0.000	Merged-chr1-165075837-38
NR677--MA0496.2.MAFK	chr1	154786534	154786552	-	0.000	0.000	Merged-chr1-154786384-57
NR10055--MA0659.1.MAFG	chr7	141072584	141072604	-	0.000	0.000	Merged-chr7-141072410-71
NR1513--MA0089.1.MAFG::NFE2L1	chr10	122748724	122748729	-	0.000	0.000	Merged-chr10-122748643-28
NR8737--MA0496.2.MAFK	chr5	146287224	146287242	+	0.000	0.000	Merged-chr5-146287302-17
NR573--MA0591.1.Bach1::Mafk	chr1	134560540	134560554	+	0.000	0.000	Merged-chr1-134560564-90
NR5953--MA0117.2.Mafb	chr2	68435697	68435708	+	0.000	0.000	Merged-chr2-68436038-76
NR10351--MA0089.1.MAFG::NFE2L1	chr8	84257256	84257261	-	0.000	0.000	Merged-chr8-84257332-3
NR9039--MA0496.2.MAFK	chr6	83428485	83428503	+	0.000	0.000	Merged-chr6-83428521-21
NR7115--MA0495.2.MAFF	chr3	108537560	108537580	+	0.000	0.000	Merged-chr3-108537509-16
NR1070--MA0659.1.MAFG	chr10	34297734	34297754	+	0.000	0.000	Merged-chr10-34297700-62
NR3778--MA0501.1.MAF::NFE2	chr15	28081382	28081396	+	0.000	0.000	Merged-chr15-28081319-36
NR2153--MA0089.1.MAFG::NFE2L1	chr12	16049797	16049802	-	0.000	0.000	Merged-chr12-16049748-36
NR3883--MA0496.2.MAFK	chr15	61539210	61539228	-	0.000	0.000	Merged-chr15-61539170-27
NR9970--MA0496.2.MAFK	chr7	126725175	126725193	+	0.000	0.000	Merged-chr7-126725257-13
NR4185--MA0496.2.MAFK	chr16	22607123	22607141	+	0.000	0.000	Merged-chr16-22607261-13
NR4517--MA0495.2.MAFF	chr16	94066241	94066261	-	0.000	0.000	Merged-chr16-94066378-29
NR13--MA0089.1.MAFG::NFE2L1	chr1	10037936	10037941	+	0.000	0.000	Merged-chr1-10038044-60
NR5067--MA0089.1.MAFG::NFE2L1	chr18	32598298	32598303	-	0.000	0.000	Merged-chr18-32598271-33
NR11152--MA0495.2.MAFF	chr9	116223450	116223470	-	0.000	0.000	Merged-chr9-116223599-38
NR1706--MA0659.1.MAFG	chr11	51883865	51883885	+	0.000	0.000	Merged-chr11-51883874-36
NR11341--MA0591.1.Bach1::Mafk	chrX	103616989	103617003	-	0.000	0.000	Merged-chrX-103616839-86
NR1596--MA0496.2.MAFK	chr11	11497908	11497926	+	0.000	0.000	Merged-chr11-11498094-24
NR7117--MA0659.1.MAFG	chr3	108537560	108537580	-	0.000	0.000	Merged-chr3-108537509-16
NR2008--MA0659.1.MAFG	chr11	107443912	107443932	-	0.000	0.000	Merged-chr11-107443890-34
NR1713--MA0495.2.MAFF	chr11	53096985	53097005	-	0.000	0.000	Merged-chr11-53097142-34
NR2664--MA0501.1.MAF::NFE2	chr13	21721950	21721964	-	0.000	0.000	Merged-chr13-21721967-70
NR10364--MA0089.1.MAFG::NFE2L1	chr8	87721607	87721612	-	0.000	0.000	Merged-chr8-87721462-1
NR7952--MA0501.1.MAF::NFE2	chr4	129565429	129565443	-	0.000	0.000	Merged-chr4-129565342-28
NR5951--MA0496.2.MAFK	chr2	68350756	68350774	+	0.000	0.000	Merged-chr2-68350885-39
NR2020--MA0591.1.Bach1::Mafk	chr11	109434796	109434810	-	0.000	0.000	Merged-chr11-109434619-26
NR1158--MA0495.2.MAFF	chr10	58393204	58393224	+	0.000	0.000	Merged-chr10-58393245-48
NR3543--MA0496.2.MAFK	chr14	73253943	73253961	-	0.000	0.000	Merged-chr14-73253840-37
NR7024--MA0089.1.MAFG::NFE2L1	chr3	95511979	95511984	+	0.000	0.000	Merged-chr3-95512078-41
NR6661--MA0591.1.Bach1::Mafk	chr2	180227846	180227860	-	0.000	0.000	Merged-chr2-180227803-24
NR10599--MA0496.2.MAFK	chr8	127446918	127446936	+	0.000	0.000	Merged-chr8-127446843-1
NR9771--MA0117.2.Mafb	chr7	89842174	89842185	-	0.000	0.000	Merged-chr7-89842093-31
NR1811--MA0496.2.MAFK	chr11	72941084	72941102	-	0.000	0.000	Merged-chr11-72940930-27
NR7590--MA0089.1.MAFG::NFE2L1	chr4	46095679	46095684	+	0.000	0.000	Merged-chr4-46095668-16
NR4170--MA0591.1.Bach1::Mafk	chr16	17722440	17722454	-	0.000	0.000	Merged-chr16-17722645-80
NR2319--MA0496.2.MAFK	chr12	75529625	75529643	+	0.000	0.000	Merged-chr12-75529598-12
NR140--MA0496.2.MAFK	chr1	52066890	52066908	-	0.000	0.000	Merged-chr1-52066714-41
NR4447--MA0591.1.Bach1::Mafk	chr16	87700101	87700115	-	0.000	0.000	Merged-chr16-87700097-27
NR5819--MA0501.1.MAF::NFE2	chr2	34826226	34826240	-	0.000	0.000	Merged-chr2-34826203-51
NR243--MA0501.1.MAF::NFE2	chr1	69242170	69242184	-	0.000	0.000	Merged-chr1-69242042-51
NR11319--MA0591.1.Bach1::Mafk	chrX	94366729	94366743	-	0.000	0.000	Merged-chrX-94367013-59
NR278--MA0089.1.MAFG::NFE2L1	chr1	74227568	74227573	-	0.000	0.000	Merged-chr1-74227561-37
NR8120--MA0495.2.MAFF	chr4	156255097	156255117	+	0.000	0.000	Merged-chr4-156255097-67
NR10643--MA0591.1.Bach1::Mafk	chr9	14559642	14559656	+	0.000	0.000	Merged-chr9-14559722-16
NR9299--MA0089.1.MAFG::NFE2L1	chr6	125215542	125215547	-	0.000	0.000	Merged-chr6-125215615-63
NR2010--MA0496.2.MAFK	chr11	107443913	107443931	-	0.000	0.000	Merged-chr11-107443890-34
NR109--MA0496.2.MAFK	chr1	43207346	43207364	+	0.000	0.000	Merged-chr1-43207362-30
NR11257--MA0117.2.Mafb	chrX	41400301	41400312	-	0.000	0.000	Merged-chrX-41400129-1
NR1800--MA0089.1.MAFG::NFE2L1	chr11	70762833	70762838	-	0.000	0.000	Merged-chr11-70762814-15
NR1818--MA0117.2.Mafb	chr11	73137763	73137774	-	0.000	0.000	Merged-chr11-73137945-101
NR5758--MA0089.1.MAFG::NFE2L1	chr2	25356354	25356359	-	0.000	0.000	Merged-chr2-25356445-26
NR2337--MA0496.2.MAFK	chr12	77666583	77666601	-	0.000	0.000	Merged-chr12-77666709-12
NR4448--MA0501.1.MAF::NFE2	chr16	87700098	87700112	-	0.000	0.000	Merged-chr16-87700097-27
NR8997--MA0496.2.MAFK	chr6	70714456	70714474	-	0.000	0.000	Merged-chr6-70714490-34
NR2263--MA0117.2.Mafb	chr12	53032990	53033001	+	0.000	0.000	Merged-chr12-53032976-31
NR10257--MA0591.1.Bach1::Mafk	chr8	66495990	66496004	-	0.000	0.000	Merged-chr8-66495916-40
NR6715--MA0495.2.MAFF	chr3	18243867	18243887	+	0.000	0.000	Merged-chr3-18243680-52
NR5404--MA0591.1.Bach1::Mafk	chr19	5850316	5850330	-	0.000	0.000	Merged-chr19-5850230-41
NR1265--MA0496.2.MAFK	chr10	79937281	79937299	+	0.000	0.000	Merged-chr10-79937148-47
NR293--MA0495.2.MAFF	chr1	78422793	78422813	-	0.000	0.000	Merged-chr1-78422740-38
NR1726--MA0089.1.MAFG::NFE2L1	chr11	55461091	55461096	+	0.000	0.000	Merged-chr11-55461087-74
NR3427--MA0591.1.Bach1::Mafk	chr14	60705218	60705232	-	0.000	0.000	Merged-chr14-60705209-36
NR5532--MA0501.1.MAF::NFE2	chr19	34505418	34505432	-	0.000	0.000	Merged-chr19-34505331-35
NR4210--MA0117.2.Mafb	chr16	24840221	24840232	+	0.000	0.000	Merged-chr16-24840158-23
NR10940--MA0089.1.MAFG::NFE2L1	chr9	80026232	80026237	-	0.000	0.000	Merged-chr9-80026146-29
NR6511--MA0591.1.Bach1::Mafk	chr2	163122626	163122640	+	0.000	0.000	Merged-chr2-163122630-45
NR11265--MA0501.1.MAF::NFE2	chrX	52679494	52679508	-	0.000	0.000	Merged-chrX-52679336-26
NR118--MA0496.2.MAFK	chr1	43474710	43474728	-	0.000	0.000	Merged-chr1-43474630-75
NR5403--MA0117.2.Mafb	chr19	5850313	5850324	+	0.000	0.000	Merged-chr19-5850230-41
NR6612--MA0495.2.MAFF	chr2	174515117	174515137	-	0.000	0.000	Merged-chr2-174515148-16
NR10967--MA0495.2.MAFF	chr9	83564270	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR9007--MA0089.1.MAFG::NFE2L1	chr6	72601835	72601840	-	0.000	0.000	Merged-chr6-72601954-26
NR10062--MA0496.2.MAFK	chr7	141173685	141173703	+	0.000	0.000	Merged-chr7-141173685-15
NR3786--MA0089.1.MAFG::NFE2L1	chr15	31649912	31649917	+	0.000	0.000	Merged-chr15-31649789-27
NR4525--MA0089.1.MAFG::NFE2L1	chr16	95728885	95728890	+	0.000	0.000	Merged-chr16-95728966-56
NR10160--MA0089.1.MAFG::NFE2L1	chr8	34120559	34120564	+	0.000	0.000	Merged-chr8-34120698-35
NR6125--MA0591.1.Bach1::Mafk	chr2	104561561	104561575	-	0.000	0.000	Merged-chr2-104561694-40
NR8010--MA0117.2.Mafb	chr4	142153734	142153745	+	0.000	0.000	Merged-chr4-142153700-30
NR11229--MA0089.1.MAFG::NFE2L1	chrX	13230708	13230713	-	0.000	0.000	Merged-chrX-13230719-52
NR10850--MA0496.2.MAFK	chr9	61745392	61745410	+	0.000	0.000	Merged-chr9-61745239-9
NR254--MA0591.1.Bach1::Mafk	chr1	69548600	69548614	-	0.000	0.000	Merged-chr1-69548718-45
NR10751--MA0089.1.MAFG::NFE2L1	chr9	40612453	40612458	+	0.000	0.000	Merged-chr9-40612438-22
NR10151--MA0501.1.MAF::NFE2	chr8	25256137	25256151	-	0.000	0.000	Merged-chr8-25256219-29
NR9616--MA0591.1.Bach1::Mafk	chr7	51892733	51892747	+	0.000	0.000	Merged-chr7-51892724-31
NR5229--MA0501.1.MAF::NFE2	chr18	64516556	64516570	+	0.000	0.000	Merged-chr18-64516532-71
NR8122--MA0117.2.Mafb	chr4	156255106	156255117	-	0.000	0.000	Merged-chr4-156255097-67
NR8254--MA0501.1.MAF::NFE2	chr5	34430987	34431001	+	0.000	0.000	Merged-chr5-34430803-28
NR1037--MA0496.2.MAFK	chr10	25140547	25140565	-	0.000	0.000	Merged-chr10-25140477-16
NR6296--MA0089.1.MAFG::NFE2L1	chr2	130642558	130642563	+	0.000	0.000	Merged-chr2-130642738-65
NR2156--MA0117.2.Mafb	chr12	16509400	16509411	+	0.000	0.000	Merged-chr12-16509548-40
NR5813--MA0591.1.Bach1::Mafk	chr2	33204854	33204868	-	0.000	0.000	Merged-chr2-33204916-18
NR8243--MA0117.2.Mafb	chr5	32950849	32950860	-	0.000	0.000	Merged-chr5-32950856-18
NR1839--MA0089.1.MAFG::NFE2L1	chr11	75976831	75976836	+	0.000	0.000	Merged-chr11-75977007-45
NR9586--MA0089.1.MAFG::NFE2L1	chr7	46389921	46389926	-	0.000	0.000	Merged-chr7-46389781-48
NR9962--MA0089.1.MAFG::NFE2L1	chr7	125423153	125423158	-	0.000	0.000	Merged-chr7-125423125-27
NR1825--MA0496.2.MAFK	chr11	73137755	73137773	-	0.000	0.000	Merged-chr11-73137945-101
NR6717--MA0117.2.Mafb	chr3	18243876	18243887	-	0.000	0.000	Merged-chr3-18243680-52
NR2268--MA0117.2.Mafb	chr12	54313288	54313299	-	0.000	0.000	Merged-chr12-54313214-97
NR3463--MA0496.2.MAFK	chr14	63124032	63124050	-	0.000	0.000	Merged-chr14-63124091-32
NR11018--MA0496.2.MAFK	chr9	92602541	92602559	-	0.000	0.000	Merged-chr9-92602445-4
NR6974--MA0089.1.MAFG::NFE2L1	chr3	88337499	88337504	-	0.000	0.000	Merged-chr3-88337526-21
NR4903--MA0501.1.MAF::NFE2	chr17	80419035	80419049	-	0.000	0.000	Merged-chr17-80418993-27
NR6896--MA0501.1.MAF::NFE2	chr3	65858259	65858273	+	0.000	0.000	Merged-chr3-65858192-18
NR5983--MA0496.2.MAFK	chr2	72874252	72874270	-	0.000	0.000	Merged-chr2-72874420-46
NR2582--MA0591.1.Bach1::Mafk	chr12	117268663	117268677	+	0.000	0.000	Merged-chr12-117268849-13
NR7920--MA0591.1.Bach1::Mafk	chr4	125124925	125124939	-	0.000	0.000	Merged-chr4-125124916-51
NR2566--MA0089.1.MAFG::NFE2L1	chr12	115008646	115008651	-	0.000	0.000	Merged-chr12-115008718-17
NR5538--MA0659.1.MAFG	chr19	35125724	35125744	+	0.000	0.000	Merged-chr19-35125605-25
NR104--MA0591.1.Bach1::Mafk	chr1	40847727	40847741	-	0.000	0.000	Merged-chr1-40847809-27
NR6570--MA0089.1.MAFG::NFE2L1	chr2	170319456	170319461	+	0.000	0.000	Merged-chr2-170319256-54
NR2451--MA0089.1.MAFG::NFE2L1	chr12	100871925	100871930	+	0.000	0.000	Merged-chr12-100871796-44
NR7176--MA0659.1.MAFG	chr3	121874812	121874832	-	0.000	0.000	Merged-chr3-121874730-10
NR10660--MA0117.2.Mafb	chr9	15582149	15582160	-	0.000	0.000	Merged-chr9-15582230-13
NR10688--MA0501.1.MAF::NFE2	chr9	24331963	24331977	-	0.000	0.000	Merged-chr9-24331833-14
NR8769--MA0591.1.Bach1::Mafk	chr6	3345466	3345480	+	0.000	0.000	Merged-chr6-3345422-65
NR8440--MA0089.1.MAFG::NFE2L1	chr5	89123458	89123463	+	0.000	0.000	Merged-chr5-89123277-21
NR3859--MA0591.1.Bach1::Mafk	chr15	59533004	59533018	-	0.000	0.000	Merged-chr15-59533034-12
NR3582--MA0089.1.MAFG::NFE2L1	chr14	79331566	79331571	+	0.000	0.000	Merged-chr14-79331457-66
NR4321--MA0089.1.MAFG::NFE2L1	chr16	49016785	49016790	+	0.000	0.000	Merged-chr16-49016858-18
NR678--MA0089.1.MAFG::NFE2L1	chr1	154788086	154788091	+	0.000	0.000	Merged-chr1-154788185-9
NR6306--MA0089.1.MAFG::NFE2L1	chr2	132282172	132282177	+	0.000	0.000	Merged-chr2-132282020-68
NR2377--MA0089.1.MAFG::NFE2L1	chr12	86592686	86592691	+	0.000	0.000	Merged-chr12-86592700-17
NR5452--MA0089.1.MAFG::NFE2L1	chr19	16329332	16329337	-	0.000	0.000	Merged-chr19-16329432-55
NR9080--MA0089.1.MAFG::NFE2L1	chr6	90370355	90370360	+	0.000	0.000	Merged-chr6-90370434-4
NR7295--MA0495.2.MAFF	chr3	138686818	138686838	+	0.000	0.000	Merged-chr3-138686837-12
NR3161--MA0117.2.Mafb	chr13	119801171	119801182	-	0.000	0.000	Merged-chr13-119801166-44
NR7281--MA0496.2.MAFK	chr3	135604826	135604844	+	0.000	0.000	Merged-chr3-135604723-37
NR9322--MA0496.2.MAFK	chr6	128345841	128345859	+	0.000	0.000	Merged-chr6-128345779-18
NR3488--MA0501.1.MAF::NFE2	chr14	68034706	68034720	-	0.000	0.000	Merged-chr14-68034570-19
NR1709--MA0496.2.MAFK	chr11	51883866	51883884	-	0.000	0.000	Merged-chr11-51883874-36
NR7322--MA0089.1.MAFG::NFE2L1	chr3	142765458	142765463	-	0.000	0.000	Merged-chr3-142765352-73
NR5896--MA0117.2.Mafb	chr2	52955271	52955282	+	0.000	0.000	Merged-chr2-52955279-28
NR3831--MA0495.2.MAFF	chr15	51744250	51744270	-	0.000	0.000	Merged-chr15-51744193-14
NR175--MA0501.1.MAF::NFE2	chr1	58315777	58315791	-	0.000	0.000	Merged-chr1-58315756-13
NR11195--MA0117.2.Mafb	chr9	120130060	120130071	-	0.000	0.000	Merged-chr9-120130104-3
NR8391--MA0117.2.Mafb	chr5	72844385	72844396	-	0.000	0.000	Merged-chr5-72844506-23
NR8250--MA0496.2.MAFK	chr5	33521071	33521089	-	0.000	0.000	Merged-chr5-33521045-58
NR3023--MA0591.1.Bach1::Mafk	chr13	104041239	104041253	-	0.000	0.000	Merged-chr13-104041328-31
NR9963--MA0591.1.Bach1::Mafk	chr7	125638956	125638970	-	0.000	0.000	Merged-chr7-125638939-46
NR489--MA0089.1.MAFG::NFE2L1	chr1	119913076	119913081	+	0.000	0.000	Merged-chr1-119913218-55
NR5378--MA0089.1.MAFG::NFE2L1	chr18	86557915	86557920	-	0.000	0.000	Merged-chr18-86558016-9
NR3989--MA0591.1.Bach1::Mafk	chr15	79893196	79893210	+	0.000	0.000	Merged-chr15-79893324-4
NR6431--MA0659.1.MAFG	chr2	152810316	152810336	-	0.000	0.000	Merged-chr2-152810370-23
NR2607--MA0495.2.MAFF	chr12	119388172	119388192	+	0.000	0.000	Merged-chr12-119388101-32
NR7749--MA0591.1.Bach1::Mafk	chr4	88912419	88912433	+	0.000	0.000	Merged-chr4-88912378-27
NR9363--MA0495.2.MAFF	chr6	134921317	134921337	-	0.000	0.000	Merged-chr6-134921517-36
NR3920--MA0496.2.MAFK	chr15	64086085	64086103	-	0.000	0.000	Merged-chr15-64086046-11
NR7248--MA0089.1.MAFG::NFE2L1	chr3	132684128	132684133	-	0.000	0.000	Merged-chr3-132684136-80
NR5969--MA0089.1.MAFG::NFE2L1	chr2	70920017	70920022	+	0.000	0.000	Merged-chr2-70920097-22
NR9920--MA0591.1.Bach1::Mafk	chr7	118104856	118104870	-	0.000	0.000	Merged-chr7-118104738-1,Merged-chr7-118105003-9
NR6758--MA0659.1.MAFG	chr3	28031826	28031846	-	0.000	0.000	Merged-chr3-28031945-16
NR540--MA0495.2.MAFF	chr1	130633970	130633990	-	0.000	0.000	Merged-chr1-130634050-52
NR5979--MA0496.2.MAFK	chr2	72035826	72035844	-	0.000	0.000	Merged-chr2-72035754-16
NR6550--MA0495.2.MAFF	chr2	169089214	169089234	-	0.000	0.000	Merged-chr2-169089199-37
NR9260--MA0495.2.MAFF	chr6	120955347	120955367	+	0.000	0.000	Merged-chr6-120955395-24
NR5406--MA0496.2.MAFK	chr19	5850314	5850332	+	0.000	0.000	Merged-chr19-5850230-41
