#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR12227--MA0599.1.KLF5	chr12	12302020	12302029	+	0.000	0.000	Merged-chr12-12302009-51
NR56888--MA0741.1.KLF16	chr8	46470994	46471004	-	0.000	0.000	Merged-chr8-46471112-117
NR35292--MA0742.1.Klf12	chr2	160471238	160471252	+	0.000	0.000	Merged-chr2-160471164-70
NR58910--MA0742.1.Klf12	chr8	119840580	119840594	+	0.000	0.000	Merged-chr8-119840588-52
NR33985--MA0740.1.KLF14	chr2	122765299	122765312	-	0.000	0.000	Merged-chr2-122765389-48
NR42662--MA0493.1.Klf1	chr4	138262483	138262493	+	0.000	0.000	Merged-chr4-138262353-56
NR586--MA0493.1.Klf1	chr1	43827866	43827876	+	0.000	0.000	Merged-chr1-43827662-129
NR35834--MA0742.1.Klf12	chr2	170247906	170247920	+	0.000	0.000	Merged-chr2-170247949-28
NR43626--MA1107.1.KLF9	chr4	155774591	155774603	+	0.000	0.000	Merged-chr4-155774656-37
NR13381--MA0741.1.KLF16	chr12	81853607	81853617	-	0.000	0.000	Merged-chr12-81853682-19
NR62593--MA0741.1.KLF16	chr9	118669783	118669793	+	0.000	0.000	Merged-chr9-118669839-33
NR42582--MA0599.1.KLF5	chr4	137883662	137883671	-	0.000	0.000	Merged-chr4-137883798-33
NR24231--MA0599.1.KLF5	chr16	94328389	94328398	+	0.000	0.000	Merged-chr16-94328439-39
NR15008--MA0657.1.KLF13	chr13	32338770	32338787	+	0.000	0.000	Merged-chr13-32338674-80
NR28572--MA0493.1.Klf1	chr18	65430789	65430799	+	0.000	0.000	Merged-chr18-65430843-87
NR31061--MA0742.1.Klf12	chr19	54115002	54115016	-	0.000	0.000	Merged-chr19-54115142-50
NR44962--MA1107.1.KLF9	chr5	75067331	75067343	+	0.000	0.000	Merged-chr5-75067173-97
NR26611--MA1107.1.KLF9	chr17	70886786	70886798	-	0.000	0.000	Merged-chr17-70886838-34
NR2353--MA0741.1.KLF16	chr1	144004194	144004204	-	0.000	0.000	Merged-chr1-144004210-81
NR16264--MA0599.1.KLF5	chr13	85127081	85127090	-	0.000	0.000	Merged-chr13-85127059-129
NR45490--MA0741.1.KLF16	chr5	100846146	100846156	-	0.000	0.000	Merged-chr5-100846236-82
NR55763--MA0741.1.KLF16	chr7	137437580	137437590	-	0.000	0.000	Merged-chr7-137437784-89
NR60360--MA0599.1.KLF5	chr9	50528489	50528498	+	0.000	0.000	Merged-chr9-50528435-81
NR20879--MA0599.1.KLF5	chr15	78457487	78457496	-	0.000	0.000	Merged-chr15-78457531-6
NR14158--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR31547--MA0599.1.KLF5	chr2	17741857	17741866	+	0.000	0.000	Merged-chr2-17741978-82
NR30070--MA0741.1.KLF16	chr19	14668709	14668719	-	0.000	0.000	Merged-chr19-14668781-26
NR58154--MA0741.1.KLF16	chr8	94977057	94977067	-	0.000	0.000	Merged-chr8-94977226-37
NR45479--MA1107.1.KLF9	chr5	100728943	100728955	+	0.000	0.000	Merged-chr5-100728924-32
NR17740--MA0741.1.KLF16	chr14	31496375	31496385	-	0.000	0.000	Merged-chr14-31496339-23
NR32963--MA0493.1.Klf1	chr2	73450285	73450295	+	0.000	0.000	Merged-chr2-73450405-66
NR24502--MA0742.1.Klf12	chr17	6640949	6640963	-	0.000	0.000	Merged-chr17-6640870-18
NR43766--MA0599.1.KLF5	chr5	8997237	8997246	+	0.000	0.000	Merged-chr5-8996968-123
NR28679--MA1107.1.KLF9	chr18	67768668	67768680	-	0.000	0.000	Merged-chr18-67768535-29
NR51038--MA1107.1.KLF9	chr6	136967760	136967772	-	0.000	0.000	Merged-chr6-136967705-9
NR6170--MA0741.1.KLF16	chr10	88357206	88357216	+	0.000	0.000	Merged-chr10-88357084-77
NR20405--MA0741.1.KLF16	chr15	61538990	61539000	+	0.000	0.000	Merged-chr15-61539170-27
NR6441--MA0741.1.KLF16	chr10	95515005	95515015	-	0.000	0.000	Merged-chr10-95515183-85
NR9893--MA0599.1.KLF5	chr11	79790392	79790401	-	0.000	0.000	Merged-chr11-79790505-24
NR45807--MA0599.1.KLF5	chr5	110780679	110780688	-	0.000	0.000	Merged-chr5-110780503-76
NR17242--MA0599.1.KLF5	chr13	117203126	117203135	+	0.000	0.000	Merged-chr13-117203167-67
NR1179--MA0741.1.KLF16	chr1	75487847	75487857	+	0.000	0.000	Merged-chr1-75487610-71
NR37634--MA0599.1.KLF5	chr3	94974666	94974675	+	0.000	0.000	Merged-chr3-94974574-1
NR54589--MA0741.1.KLF16	chr7	105633653	105633663	+	0.000	0.000	Merged-chr7-105633562-65
NR43408--MA0599.1.KLF5	chr4	152178079	152178088	-	0.000	0.000	Merged-chr4-152178295-75
NR30555--MA0493.1.Klf1	chr19	40513855	40513865	-	0.000	0.000	Merged-chr19-40513581-97
NR18571--MA0657.1.KLF13	chr14	70074962	70074979	-	0.000	0.000	Merged-chr14-70074999-77
NR23140--MA1107.1.KLF9	chr16	37539667	37539679	+	0.000	0.000	Merged-chr16-37539862-73
NR4556--MA0741.1.KLF16	chr10	37141206	37141216	+	0.000	0.000	Merged-chr10-37141158-12
NR46799--MA0742.1.Klf12	chr5	130171816	130171830	-	0.000	0.000	Merged-chr5-130171993-118
NR2456--MA0493.1.Klf1	chr1	151125220	151125230	+	0.000	0.000	Merged-chr1-151125310-30
NR26893--MA0657.1.KLF13	chr17	78916467	78916484	-	0.000	0.000	Merged-chr17-78916603-61
NR57125--MA1107.1.KLF9	chr8	61283214	61283226	+	0.000	0.000	Merged-chr8-61283229-50
NR13055--MA0742.1.Klf12	chr12	69724875	69724889	+	0.000	0.000	Merged-chr12-69724974-63
NR18300--MA0493.1.Klf1	chr14	59341183	59341193	+	0.000	0.000	Merged-chr14-59341391-54
NR55966--MA1107.1.KLF9	chr7	141194123	141194135	-	0.000	0.000	Merged-chr7-141194198-81
NR5086--MA0599.1.KLF5	chr10	61452982	61452991	-	0.000	0.000	Merged-chr10-61452794-18
NR5440--MA0740.1.KLF14	chr10	75517499	75517512	+	0.000	0.000	Merged-chr10-75517574-101
NR13460--MA0599.1.KLF5	chr12	84409018	84409027	+	0.000	0.000	Merged-chr12-84409124-8
NR15716--MA0599.1.KLF5	chr13	58113428	58113437	+	0.000	0.000	Merged-chr13-58113406-71
NR27392--MA1107.1.KLF9	chr17	88597598	88597610	+	0.000	0.000	Merged-chr17-88597413-65
NR22283--MA1107.1.KLF9	chr15	103182420	103182432	+	0.000	0.000	Merged-chr15-103182450-32
NR36562--MA0599.1.KLF5	chr3	37419787	37419796	+	0.000	0.000	Merged-chr3-37419954-169
NR8644--MA0741.1.KLF16	chr11	50826915	50826925	+	0.000	0.000	Merged-chr11-50827073-2
NR40080--MA0599.1.KLF5	chr4	41664748	41664757	+	0.000	0.000	Merged-chr4-41664876-20
NR14723--MA0039.3.KLF4	chr13	17943971	17943981	+	0.000	0.000	Merged-chr13-17943897-84
NR62728--MA0599.1.KLF5	chr9	119894846	119894855	-	0.000	0.000	Merged-chr9-119894778-5
NR33526--MA0741.1.KLF16	chr2	104494455	104494465	+	0.000	0.000	Merged-chr2-104494393-9
NR4299--MA0039.3.KLF4	chr10	18084140	18084150	+	0.000	0.000	Merged-chr10-18084037-10
NR40017--MA0742.1.Klf12	chr4	40757924	40757938	+	0.000	0.000	Merged-chr4-40757747-77
NR40286--MA0599.1.KLF5	chr4	45530858	45530867	+	0.000	0.000	Merged-chr4-45530813-118
NR48781--MA0599.1.KLF5	chr6	48395566	48395575	+	0.000	0.000	Merged-chr6-48395696-62
NR28976--MA0741.1.KLF16	chr18	76277934	76277944	-	0.000	0.000	Merged-chr18-76277898-1
NR13761--MA0741.1.KLF16	chr12	98628095	98628105	-	0.000	0.000	Merged-chr12-98628210-48
NR36632--MA0741.1.KLF16	chr3	41083302	41083312	-	0.000	0.000	Merged-chr3-41083179-113
NR44501--MA1107.1.KLF9	chr5	45669764	45669776	+	0.000	0.000	Merged-chr5-45669606-116
NR48638--MA0599.1.KLF5	chr6	40471463	40471472	-	0.000	0.000	Merged-chr6-40471503-55
NR13881--MA0657.1.KLF13	chr12	101718627	101718644	+	0.000	0.000	Merged-chr12-101718493-65
NR16991--MA0740.1.KLF14	chr13	111725455	111725468	+	0.000	0.000	Merged-chr13-111725455-80
NR42102--MA1107.1.KLF9	chr4	132178843	132178855	-	0.000	0.000	Merged-chr4-132178810-24
NR46588--MA0599.1.KLF5	chr5	123907116	123907125	+	0.000	0.000	Merged-chr5-123907214-53
NR16120--MA0740.1.KLF14	chr13	76018737	76018750	-	0.000	0.000	Merged-chr13-76018576-95
NR2733--MA0741.1.KLF16	chr1	156474388	156474398	+	0.000	0.000	Merged-chr1-156474258-59
NR24745--MA0741.1.KLF16	chr17	15704866	15704876	+	0.000	0.000	Merged-chr17-15704757-20
NR27244--MA0039.3.KLF4	chr17	86353927	86353937	-	0.000	0.000	Merged-chr17-86353995-34
NR55819--MA0493.1.Klf1	chr7	139389026	139389036	+	0.000	0.000	Merged-chr7-139388959-78
NR23252--MA1107.1.KLF9	chr16	45389935	45389947	+	0.000	0.000	Merged-chr16-45389886-49
NR18627--MA0493.1.Klf1	chr14	70618082	70618092	-	0.000	0.000	Merged-chr14-70618190-41
NR2558--MA0039.3.KLF4	chr1	153129486	153129496	-	0.000	0.000	Merged-chr1-153129578-2
NR12284--MA0740.1.KLF14	chr12	17266576	17266589	-	0.000	0.000	Merged-chr12-17266603-58
NR16577--MA0493.1.Klf1	chr13	98263096	98263106	-	0.000	0.000	Merged-chr13-98263093-64
NR1613--MA0599.1.KLF5	chr1	105990277	105990286	-	0.000	0.000	Merged-chr1-105990318-9
NR33973--MA0599.1.KLF5	chr2	122485771	122485780	+	0.000	0.000	Merged-chr2-122485879-27
NR61767--MA0740.1.KLF14	chr9	101034635	101034648	-	0.000	0.000	Merged-chr9-101034724-70
NR8149--MA0740.1.KLF14	chr11	23124543	23124556	+	0.000	0.000	Merged-chr11-23124595-33
NR56378--MA0741.1.KLF16	chr8	13494558	13494568	-	0.000	0.000	Merged-chr8-13494435-15
NR63616--MA0742.1.Klf12	chrX	99136006	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR36683--MA0599.1.KLF5	chr3	51701527	51701536	+	0.000	0.000	Merged-chr3-51701450-64
NR18332--MA0599.1.KLF5	chr14	59695003	59695012	+	0.000	0.000	Merged-chr14-59694915-1
NR41434--MA0741.1.KLF16	chr4	115828023	115828033	+	0.000	0.000	Merged-chr4-115828181-99
NR38724--MA0599.1.KLF5	chr3	130180728	130180737	+	0.000	0.000	Merged-chr3-130180656-30
NR51831--MA0493.1.Klf1	chr7	6383308	6383318	-	0.000	0.000	Merged-chr7-6383352-66
NR54303--MA0741.1.KLF16	chr7	99152959	99152969	-	0.000	0.000	Merged-chr7-99152763-21
NR62083--MA0741.1.KLF16	chr9	107630088	107630098	-	0.000	0.000	Merged-chr9-107629977-18
NR18355--MA0741.1.KLF16	chr14	60726312	60726322	-	0.000	0.000	Merged-chr14-60726237-28
NR9413--MA1107.1.KLF9	chr11	69838156	69838168	-	0.000	0.000	Merged-chr11-69838250-77
NR4394--MA0741.1.KLF16	chr10	24149303	24149313	-	0.000	0.000	Merged-chr10-24149317-57
NR24060--MA0741.1.KLF16	chr16	91547006	91547016	-	0.000	0.000	Merged-chr16-91546772-86
NR45497--MA1107.1.KLF9	chr5	100846229	100846241	-	0.000	0.000	Merged-chr5-100846236-82
NR2985--MA0741.1.KLF16	chr1	165174116	165174126	-	0.000	0.000	Merged-chr1-165174283-37
NR37595--MA0741.1.KLF16	chr3	94377325	94377335	+	0.000	0.000	Merged-chr3-94377332-17
NR39395--MA0657.1.KLF13	chr3	152943181	152943198	+	0.000	0.000	Merged-chr3-152943273-41
NR20404--MA0493.1.Klf1	chr15	61538989	61538999	+	0.000	0.000	Merged-chr15-61539170-27
NR56708--MA0599.1.KLF5	chr8	33517431	33517440	-	0.000	0.000	Merged-chr8-33517413-71
NR45522--MA0741.1.KLF16	chr5	103365781	103365791	-	0.000	0.000	Merged-chr5-103365833-17
NR26984--MA0599.1.KLF5	chr17	80373615	80373624	-	0.000	0.000	Merged-chr17-80373576-67
NR35044--MA0741.1.KLF16	chr2	154408096	154408106	-	0.000	0.000	Merged-chr2-154408006-43
NR47019--MA0742.1.Klf12	chr5	134688823	134688837	+	0.000	0.000	Merged-chr5-134688853-79
NR12239--MA0741.1.KLF16	chr12	12580878	12580888	+	0.000	0.000	Merged-chr12-12580881-28
NR33364--MA0741.1.KLF16	chr2	92434218	92434228	+	0.000	0.000	Merged-chr2-92434096-58
NR39007--MA1107.1.KLF9	chr3	137879366	137879378	-	0.000	0.000	Merged-chr3-137879521-3
NR23157--MA0741.1.KLF16	chr16	38341878	38341888	-	0.000	0.000	Merged-chr16-38341800-18
NR61768--MA0599.1.KLF5	chr9	101034638	101034647	-	0.000	0.000	Merged-chr9-101034724-70
NR52720--MA0599.1.KLF5	chr7	30956566	30956575	+	0.000	0.000	Merged-chr7-30956486-124
NR44077--MA0741.1.KLF16	chr5	29195955	29195965	-	0.000	0.000	Merged-chr5-29195906-68
NR10527--MA0740.1.KLF14	chr11	97052319	97052332	+	0.000	0.000	Merged-chr11-97052422-15
NR42639--MA0039.3.KLF4	chr4	138166745	138166755	-	0.000	0.000	Merged-chr4-138166790-8
NR1725--MA0599.1.KLF5	chr1	119648669	119648678	+	0.000	0.000	Merged-chr1-119648725-80
NR2116--MA0493.1.Klf1	chr1	134344789	134344799	+	0.000	0.000	Merged-chr1-134344743-32
NR53317--MA0493.1.Klf1	chr7	49759100	49759110	-	0.000	0.000	Merged-chr7-49759209-49
NR49405--MA0741.1.KLF16	chr6	83349414	83349424	-	0.000	0.000	Merged-chr6-83349503-47
NR358--MA0493.1.Klf1	chr1	36920565	36920575	+	0.000	0.000	Merged-chr1-36920402-81
NR11985--MA0741.1.KLF16	chr11	120581251	120581261	-	0.000	0.000	Merged-chr11-120581105-4
NR10288--MA1107.1.KLF9	chr11	90182637	90182649	+	0.000	0.000	Merged-chr11-90182579-9
NR58685--MA1107.1.KLF9	chr8	115045031	115045043	-	0.000	0.000	Merged-chr8-115045189-13
NR34261--MA0493.1.Klf1	chr2	131955381	131955391	+	0.000	0.000	Merged-chr2-131955415-30
NR29764--MA0740.1.KLF14	chr19	6401629	6401642	-	0.000	0.000	Merged-chr19-6401537-23
NR24378--MA0741.1.KLF16	chr16	97922643	97922653	-	0.000	0.000	Merged-chr16-97922460-77
NR2637--MA0741.1.KLF16	chr1	155050430	155050440	-	0.000	0.000	Merged-chr1-155050378-11
NR9125--MA0742.1.Klf12	chr11	60727258	60727272	+	0.000	0.000	Merged-chr11-60727194-59
NR42636--MA0740.1.KLF14	chr4	138166744	138166757	-	0.000	0.000	Merged-chr4-138166790-8
NR44949--MA1107.1.KLF9	chr5	75066851	75066863	+	0.000	0.000	Merged-chr5-75066831-3
NR13120--MA0599.1.KLF5	chr12	72085742	72085751	-	0.000	0.000	Merged-chr12-72085712-110
NR51187--MA0599.1.KLF5	chr6	140614956	140614965	-	0.000	0.000	Merged-chr6-140614999-43
NR2160--MA1107.1.KLF9	chr1	135659659	135659671	-	0.000	0.000	Merged-chr1-135659715-46
NR50119--MA0741.1.KLF16	chr6	113638699	113638709	+	0.000	0.000	Merged-chr6-113638545-51
NR21409--MA0742.1.Klf12	chr15	85036989	85037003	+	0.000	0.000	Merged-chr15-85036968-63
NR32058--MA0039.3.KLF4	chr2	31186228	31186238	-	0.000	0.000	Merged-chr2-31186156-11
NR32056--MA0742.1.Klf12	chr2	31186226	31186240	-	0.000	0.000	Merged-chr2-31186156-11
NR53078--MA0740.1.KLF14	chr7	45163899	45163912	+	0.000	0.000	Merged-chr7-45163982-19
NR14877--MA0599.1.KLF5	chr13	24547221	24547230	-	0.000	0.000	Merged-chr13-24547194-39
NR3578--MA0599.1.KLF5	chr1	182383216	182383225	-	0.000	0.000	Merged-chr1-182383219-38
NR43896--MA0599.1.KLF5	chr5	21645778	21645787	-	0.000	0.000	Merged-chr5-21645848-87
NR11952--MA0599.1.KLF5	chr11	120316240	120316249	+	0.000	0.000	Merged-chr11-120316357-56
NR39138--MA0599.1.KLF5	chr3	144570223	144570232	+	0.000	0.000	Merged-chr3-144570161-115
NR8462--MA1107.1.KLF9	chr11	44520373	44520385	-	0.000	0.000	Merged-chr11-44520256-56
NR44287--MA0493.1.Klf1	chr5	34949281	34949291	+	0.000	0.000	Merged-chr5-34949325-82
NR20418--MA0741.1.KLF16	chr15	62092798	62092808	-	0.000	0.000	Merged-chr15-62092754-58
NR43960--MA0742.1.Klf12	chr5	24348299	24348313	+	0.000	0.000	Merged-chr5-24348360-46
NR28594--MA1107.1.KLF9	chr18	65924898	65924910	-	0.000	0.000	Merged-chr18-65924997-33
NR62192--MA0741.1.KLF16	chr9	109832978	109832988	-	0.000	0.000	Merged-chr9-109832794-85
NR31065--MA0741.1.KLF16	chr19	54115005	54115015	-	0.000	0.000	Merged-chr19-54115142-50
NR46080--MA0742.1.Klf12	chr5	114826374	114826388	+	0.000	0.000	Merged-chr5-114826460-42
NR29671--MA0493.1.Klf1	chr19	5771457	5771467	-	0.000	0.000	Merged-chr19-5771303-55
NR28737--MA0741.1.KLF16	chr18	69344385	69344395	-	0.000	0.000	Merged-chr18-69344405-52
NR61754--MA0493.1.Klf1	chr9	99479260	99479270	-	0.000	0.000	Merged-chr9-99479335-46
NR63387--MA1107.1.KLF9	chrX	56597730	56597742	+	0.000	0.000	Merged-chrX-56597586-1
NR4774--MA0741.1.KLF16	chr10	43742722	43742732	-	0.000	0.000	Merged-chr10-43742761-23
NR36517--MA0740.1.KLF14	chr3	36475705	36475718	+	0.000	0.000	Merged-chr3-36475795-73
NR49657--MA0741.1.KLF16	chr6	89644403	89644413	-	0.000	0.000	Merged-chr6-89644280-112
NR5080--MA0039.3.KLF4	chr10	61452857	61452867	-	0.000	0.000	Merged-chr10-61452794-18
NR39081--MA0740.1.KLF14	chr3	142882208	142882221	+	0.000	0.000	Merged-chr3-142881954-134
NR55757--MA0599.1.KLF5	chr7	137437539	137437548	-	0.000	0.000	Merged-chr7-137437784-89
NR21978--MA0599.1.KLF5	chr15	99284982	99284991	-	0.000	0.000	Merged-chr15-99284805-29
NR18430--MA0493.1.Klf1	chr14	63227933	63227943	+	0.000	0.000	Merged-chr14-63227977-21
NR30317--MA0039.3.KLF4	chr19	29323608	29323618	-	0.000	0.000	Merged-chr19-29323777-46
NR16650--MA0742.1.Klf12	chr13	100744699	100744713	+	0.000	0.000	Merged-chr13-100744526-62
NR5972--MA0493.1.Klf1	chr10	81320715	81320725	+	0.000	0.000	Merged-chr10-81320765-75
NR7404--MA0740.1.KLF14	chr10	123076520	123076533	+	0.000	0.000	Merged-chr10-123076393-79
NR18350--MA0599.1.KLF5	chr14	60634464	60634473	-	0.000	0.000	Merged-chr14-60634625-83
NR9307--MA0599.1.KLF5	chr11	67025020	67025029	+	0.000	0.000	Merged-chr11-67025090-52
NR20408--MA1107.1.KLF9	chr15	61538991	61539003	+	0.000	0.000	Merged-chr15-61539170-27
NR30247--MA0599.1.KLF5	chr19	23758634	23758643	-	0.000	0.000	Merged-chr19-23758716-100
NR58592--MA0740.1.KLF14	chr8	111933847	111933860	-	0.000	0.000	Merged-chr8-111933748-53
NR53953--MA0741.1.KLF16	chr7	81868239	81868249	+	0.000	0.000	Merged-chr7-81868327-26
NR12348--MA0741.1.KLF16	chr12	21373699	21373709	+	0.000	0.000	Merged-chr12-21373648-61
NR63977--MA0742.1.Klf12	chrX	150813353	150813367	+	0.000	0.000	Merged-chrX-150813149-62
NR21405--MA0599.1.KLF5	chr15	84988063	84988072	+	0.000	0.000	Merged-chr15-84988046-80
NR36629--MA0493.1.Klf1	chr3	41083264	41083274	-	0.000	0.000	Merged-chr3-41083179-113
NR16157--MA0599.1.KLF5	chr13	80885694	80885703	-	0.000	0.000	Merged-chr13-80885729-117
NR921--MA0039.3.KLF4	chr1	69689204	69689214	+	0.000	0.000	Merged-chr1-69689104-39
NR22956--MA0599.1.KLF5	chr16	31066971	31066980	+	0.000	0.000	Merged-chr16-31066889-60
NR59300--MA0039.3.KLF4	chr8	124663341	124663351	+	0.000	0.000	Merged-chr8-124663205-81
NR43882--MA0493.1.Klf1	chr5	21187053	21187063	+	0.000	0.000	Merged-chr5-21187049-4
NR8593--MA0599.1.KLF5	chr11	49271606	49271615	+	0.000	0.000	Merged-chr11-49271409-24
NR53473--MA1107.1.KLF9	chr7	64012066	64012078	-	0.000	0.000	Merged-chr7-64011985-78
NR63249--MA0493.1.Klf1	chrX	38635160	38635170	-	0.000	0.000	Merged-chrX-38635204-84
NR16904--MA0493.1.Klf1	chr13	109190530	109190540	-	0.000	0.000	Merged-chr13-109190361-18
NR12214--MA0742.1.Klf12	chr12	11281779	11281793	-	0.000	0.000	Merged-chr12-11281796-7
NR501--MA0742.1.Klf12	chr1	39950263	39950277	-	0.000	0.000	Merged-chr1-39950256-21
NR28376--MA0599.1.KLF5	chr18	56562382	56562391	+	0.000	0.000	Merged-chr18-56562419-49
NR17779--MA0493.1.Klf1	chr14	33447335	33447345	-	0.000	0.000	Merged-chr14-33447186-64
NR19749--MA0599.1.KLF5	chr15	10981746	10981755	-	0.000	0.000	Merged-chr15-10981797-77
NR18322--MA1107.1.KLF9	chr14	59558939	59558951	-	0.000	0.000	Merged-chr14-59558966-13
NR16824--MA0599.1.KLF5	chr13	107022114	107022123	-	0.000	0.000	Merged-chr13-107022238-141
NR62115--MA0741.1.KLF16	chr9	108094582	108094592	-	0.000	0.000	Merged-chr9-108094601-54
NR842--MA0599.1.KLF5	chr1	64303111	64303120	-	0.000	0.000	Merged-chr1-64302994-36
NR12445--MA0039.3.KLF4	chr12	25266907	25266917	-	0.000	0.000	Merged-chr12-25266933-26
