#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR35--MA0508.2.PRDM1	chr1	91086381	91086390	-	0.000	0.000	Merged-chr1-91086368-53
NR570--MA0508.2.PRDM1	chr15	98623492	98623501	-	0.000	0.000	Merged-chr15-98623504-45
NR1526--MA0508.2.PRDM1	chrX	7865710	7865719	+	0.000	0.000	Merged-chrX-7865862-63
NR1112--MA0508.2.PRDM1	chr5	29920646	29920655	-	0.000	0.000	Merged-chr5-29920570-23
NR1093--MA0508.2.PRDM1	chr4	148998232	148998241	+	0.000	0.000	Merged-chr4-148998288-20
NR1268--MA0508.2.PRDM1	chr6	129366092	129366101	+	0.000	0.000	Merged-chr6-129366136-25
NR440--MA0508.2.PRDM1	chr13	112447339	112447348	-	0.000	0.000	Merged-chr13-112447320-26
NR711--MA0508.2.PRDM1	chr17	85975159	85975168	-	0.000	0.000	Merged-chr17-85975060-32
NR1330--MA0508.2.PRDM1	chr7	66661999	66662008	+	0.000	0.000	Merged-chr7-66661793-46
NR963--MA0508.2.PRDM1	chr3	89961607	89961616	+	0.000	0.000	Merged-chr3-89961609-14
NR14--MA0508.2.PRDM1	chr1	43897353	43897362	-	0.000	0.000	Merged-chr1-43897288-49
NR820--MA0508.2.PRDM1	chr2	18765756	18765765	-	0.000	0.000	Merged-chr2-18765910-35
NR1234--MA0508.2.PRDM1	chr6	85357124	85357133	-	0.000	0.000	Merged-chr6-85357195-19
NR562--MA0508.2.PRDM1	chr15	94589964	94589973	+	0.000	0.000	Merged-chr15-94589770-65
NR833--MA0508.2.PRDM1	chr2	29849261	29849270	+	0.000	0.000	Merged-chr2-29849136-11
NR1247--MA0508.2.PRDM1	chr6	108717980	108717989	-	0.000	0.000	Merged-chr6-108717791-30
NR70--MA0508.2.PRDM1	chr1	162094529	162094538	-	0.000	0.000	Merged-chr1-162094499-16
NR671--MA0508.2.PRDM1	chr17	29660669	29660678	-	0.000	0.000	Merged-chr17-29660811-69
NR1290--MA0508.2.PRDM1	chr7	4082990	4082999	-	0.000	0.000	Merged-chr7-4082893-63
NR1213--MA0508.2.PRDM1	chr6	39681946	39681955	-	0.000	0.000	Merged-chr6-39681895-13
NR1194--MA0508.2.PRDM1	chr5	149599472	149599481	-	0.000	0.000	Merged-chr5-149599468-27
NR1465--MA0508.2.PRDM1	chr9	43242609	43242618	+	0.000	0.000	Merged-chr9-43242516-24
NR432--MA0508.2.PRDM1	chr13	108170339	108170348	-	0.000	0.000	Merged-chr13-108170237-20
NR703--MA0508.2.PRDM1	chr17	70973593	70973602	+	0.000	0.000	Merged-chr17-70973710-59
NR1117--MA0508.2.PRDM1	chr5	34198627	34198636	+	0.000	0.000	Merged-chr5-34198802-20
NR83--MA0508.2.PRDM1	chr1	171966123	171966132	-	0.000	0.000	Merged-chr1-171966306-50
NR684--MA0508.2.PRDM1	chr17	36205666	36205675	-	0.000	0.000	Merged-chr17-36205720-56
NR1369--MA0508.2.PRDM1	chr7	110824188	110824197	+	0.000	0.000	Merged-chr7-110824322-44
NR541--MA0508.2.PRDM1	chr15	63971691	63971700	-	0.000	0.000	Merged-chr15-63971776-11
NR1226--MA0508.2.PRDM1	chr6	66472924	66472933	+	0.000	0.000	Merged-chr6-66473070-26
NR1335--MA0508.2.PRDM1	chr7	75650168	75650177	-	0.000	0.000	Merged-chr7-75650126-47
NR19--MA0508.2.PRDM1	chr1	60746310	60746319	-	0.000	0.000	Merged-chr1-60746290-59
NR825--MA0508.2.PRDM1	chr2	26235387	26235396	+	0.000	0.000	Merged-chr2-26235322-12
NR1173--MA0508.2.PRDM1	chr5	120777721	120777730	+	0.000	0.000	Merged-chr5-120777652-8
NR140--MA0508.2.PRDM1	chr10	58675637	58675646	+	0.000	0.000	Merged-chr10-58675736-25
NR1301--MA0508.2.PRDM1	chr7	28803074	28803083	-	0.000	0.000	Merged-chr7-28802927-28
NR934--MA0508.2.PRDM1	chr3	32438008	32438017	-	0.000	0.000	Merged-chr3-32438051-51
NR3--MA0508.2.PRDM1	chr1	16688664	16688673	-	0.000	0.000	Merged-chr1-16688563-89
NR1314--MA0508.2.PRDM1	chr7	42490994	42491003	+	0.000	0.000	Merged-chr7-42490994-43
NR881--MA0508.2.PRDM1	chr2	114018786	114018795	+	0.000	0.000	Merged-chr2-114018705-9
NR262--MA0508.2.PRDM1	chr11	94210257	94210266	+	0.000	0.000	Merged-chr11-94210319-4
NR1218--MA0508.2.PRDM1	chr6	51060200	51060209	+	0.000	0.000	Merged-chr6-51060161-45
NR785--MA0508.2.PRDM1	chr19	40257561	40257570	+	0.000	0.000	Merged-chr19-40257605-57
NR1199--MA0508.2.PRDM1	chr6	4047309	4047318	+	0.000	0.000	Merged-chr6-4047358-2
NR642--MA0508.2.PRDM1	chr16	92743911	92743920	-	0.000	0.000	Merged-chr16-92743989-33
NR1327--MA0508.2.PRDM1	chr7	58568577	58568586	+	0.000	0.000	Merged-chr7-58568543-2
NR480--MA0508.2.PRDM1	chr14	64867111	64867120	+	0.000	0.000	Merged-chr14-64867013-43
NR132--MA0508.2.PRDM1	chr10	44786361	44786370	-	0.000	0.000	Merged-chr10-44786456-11
NR403--MA0508.2.PRDM1	chr13	67500479	67500488	+	0.000	0.000	Merged-chr13-67500378-53
NR1022--MA0508.2.PRDM1	chr4	11077714	11077723	+	0.000	0.000	Merged-chr4-11077783-17
NR54--MA0508.2.PRDM1	chr1	136625575	136625584	+	0.000	0.000	Merged-chr1-136625526-2
NR384--MA0508.2.PRDM1	chr13	44394994	44395003	+	0.000	0.000	Merged-chr13-44394997-10
NR926--MA0508.2.PRDM1	chr3	9151819	9151828	+	0.000	0.000	Merged-chr3-9151770-9
NR1274--MA0508.2.PRDM1	chr6	134282187	134282196	-	0.000	0.000	Merged-chr6-134282243-30
NR1069--MA0508.2.PRDM1	chr4	132611523	132611532	-	0.000	0.000	Merged-chr4-132611394-12
NR241--MA0508.2.PRDM1	chr11	72954003	72954012	-	0.000	0.000	Merged-chr11-72953852-64
NR1383--MA0508.2.PRDM1	chr7	128738213	128738222	-	0.000	0.000	Merged-chr7-128738261-29
NR1449--MA0508.2.PRDM1	chr9	22366938	22366947	+	0.000	0.000	Merged-chr9-22366928-17
NR621--MA0508.2.PRDM1	chr16	52374266	52374275	+	0.000	0.000	Merged-chr16-52374285-15
NR1306--MA0508.2.PRDM1	chr7	31028776	31028785	+	0.000	0.000	Merged-chr7-31028766-21
NR873--MA0508.2.PRDM1	chr2	102853438	102853447	-	0.000	0.000	Merged-chr2-102853359-14
NR939--MA0508.2.PRDM1	chr3	51559774	51559783	-	0.000	0.000	Merged-chr3-51559853-4
NR777--MA0508.2.PRDM1	chr19	30924247	30924256	-	0.000	0.000	Merged-chr19-30924347-34
NR634--MA0508.2.PRDM1	chr16	78573066	78573075	-	0.000	0.000	Merged-chr16-78573118-8
NR905--MA0508.2.PRDM1	chr2	150558809	150558818	-	0.000	0.000	Merged-chr2-150558773-40
NR1319--MA0508.2.PRDM1	chr7	44344860	44344869	+	0.000	0.000	Merged-chr7-44344765-20
NR743--MA0508.2.PRDM1	chr18	65189545	65189554	-	0.000	0.000	Merged-chr18-65189388-18
NR1428--MA0508.2.PRDM1	chr8	121643629	121643638	+	0.000	0.000	Merged-chr8-121643486-24
NR1014--MA0508.2.PRDM1	chr3	157572173	157572182	+	0.000	0.000	Merged-chr3-157572162-49
NR46--MA0508.2.PRDM1	chr1	127619457	127619466	-	0.000	0.000	Merged-chr1-127619429-18
NR581--MA0508.2.PRDM1	chr16	10741345	10741354	+	0.000	0.000	Merged-chr16-10741370-34
NR647--MA0508.2.PRDM1	chr16	95860900	95860909	+	0.000	0.000	Merged-chr16-95860989-42
NR233--MA0508.2.PRDM1	chr11	63908573	63908582	-	0.000	0.000	Merged-chr11-63908633-20
NR756--MA0508.2.PRDM1	chr18	83934415	83934424	-	0.000	0.000	Merged-chr18-83934444-16
NR342--MA0508.2.PRDM1	chr12	101053592	101053601	-	0.000	0.000	Merged-chr12-101053641-9
NR1027--MA0508.2.PRDM1	chr4	32424569	32424578	+	0.000	0.000	Merged-chr4-32424580-38
NR594--MA0508.2.PRDM1	chr16	24152155	24152164	+	0.000	0.000	Merged-chr16-24152137-5
NR865--MA0508.2.PRDM1	chr2	77946205	77946214	-	0.000	0.000	Merged-chr2-77946084-74
NR1279--MA0508.2.PRDM1	chr6	140801362	140801371	+	0.000	0.000	Merged-chr6-140801246-11
NR769--MA0508.2.PRDM1	chr19	14534658	14534667	+	0.000	0.000	Merged-chr19-14534548-20
NR25--MA0508.2.PRDM1	chr1	74379260	74379269	+	0.000	0.000	Merged-chr1-74379433-14
NR355--MA0508.2.PRDM1	chr12	116620104	116620113	+	0.000	0.000	Merged-chr12-116620074-47
NR626--MA0508.2.PRDM1	chr16	59617374	59617383	-	0.000	0.000	Merged-chr16-59617351-29
NR212--MA0508.2.PRDM1	chr11	19977900	19977909	+	0.000	0.000	Merged-chr11-19977912-19
NR193--MA0508.2.PRDM1	chr10	120556122	120556131	+	0.000	0.000	Merged-chr10-120556279-62
NR464--MA0508.2.PRDM1	chr14	34548765	34548774	+	0.000	0.000	Merged-chr14-34548727-1
NR1083--MA0508.2.PRDM1	chr4	145319390	145319399	-	0.000	0.000	Merged-chr4-145319470-38
NR1006--MA0508.2.PRDM1	chr3	152792767	152792776	+	0.000	0.000	Merged-chr3-152792742-10
NR38--MA0508.2.PRDM1	chr1	95573081	95573090	+	0.000	0.000	Merged-chr1-95573255-46
NR844--MA0508.2.PRDM1	chr2	46055866	46055875	+	0.000	0.000	Merged-chr2-46055859-5
NR1258--MA0508.2.PRDM1	chr6	122804546	122804555	-	0.000	0.000	Merged-chr6-122804652-39
NR430--MA0508.2.PRDM1	chr13	107940218	107940227	+	0.000	0.000	Merged-chr13-107940409-34
NR701--MA0508.2.PRDM1	chr17	65741428	65741437	+	0.000	0.000	Merged-chr17-65741371-24
NR1115--MA0508.2.PRDM1	chr5	31918817	31918826	-	0.000	0.000	Merged-chr5-31918818-43
NR682--MA0508.2.PRDM1	chr17	35861165	35861174	+	0.000	0.000	Merged-chr17-35861437-48
NR477--MA0508.2.PRDM1	chr14	61953304	61953313	+	0.000	0.000	Merged-chr14-61953231-1
NR748--MA0508.2.PRDM1	chr18	68190173	68190182	-	0.000	0.000	Merged-chr18-68190088-51
NR1096--MA0508.2.PRDM1	chr4	155208111	155208120	+	0.000	0.000	Merged-chr4-155208089-31
NR1367--MA0508.2.PRDM1	chr7	109861567	109861576	-	0.000	0.000	Merged-chr7-109861640-6
NR334--MA0508.2.PRDM1	chr12	91736376	91736385	+	0.000	0.000	Merged-chr12-91736459-30
NR605--MA0508.2.PRDM1	chr16	32190297	32190306	-	0.000	0.000	Merged-chr16-32190230-31
NR443--MA0508.2.PRDM1	chr13	113198060	113198069	+	0.000	0.000	Merged-chr13-113198047-76
NR714--MA0508.2.PRDM1	chr17	88379600	88379609	+	0.000	0.000	Merged-chr17-88379493-23
NR695--MA0508.2.PRDM1	chr17	50729678	50729687	+	0.000	0.000	Merged-chr17-50729760-39
NR966--MA0508.2.PRDM1	chr3	96557067	96557076	-	0.000	0.000	Merged-chr3-96557157-22
NR281--MA0508.2.PRDM1	chr11	116398139	116398148	+	0.000	0.000	Merged-chr11-116398180-34
NR313--MA0508.2.PRDM1	chr12	52830983	52830992	-	0.000	0.000	Merged-chr12-52830906-26
