#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR4491--MA0089.1.MAFG::NFE2L1	chr18	64913497	64913502	+	0.000	0.000	Merged-chr18-64913437-34
NR9162--MA0591.1.Bach1::Mafk	chr9	88380293	88380307	+	0.000	0.000	Merged-chr9-88380352-55
NR4091--MA0495.2.MAFF	chr17	42997888	42997908	-	0.000	0.000	Merged-chr17-42997897-25
NR5830--MA0591.1.Bach1::Mafk	chr3	84220944	84220958	+	0.000	0.000	Merged-chr3-84220800-59
NR5432--MA0089.1.MAFG::NFE2L1	chr2	150362521	150362526	+	0.000	0.000	Merged-chr2-150362676-64
NR8893--MA0591.1.Bach1::Mafk	chr9	14171981	14171995	+	0.000	0.000	Merged-chr9-14171965-37
NR486--MA0591.1.Bach1::Mafk	chr1	156076642	156076656	-	0.000	0.000	Merged-chr1-156076663-15
NR8596--MA0501.1.MAF::NFE2	chr8	57576373	57576387	+	0.000	0.000	Merged-chr8-57576457-48
NR4405--MA0501.1.MAF::NFE2	chr18	49983083	49983097	-	0.000	0.000	Merged-chr18-49983163-13
NR9502--MA0117.2.Mafb	chrX	151343999	151344010	-	0.000	0.000	Merged-chrX-151344027-1
NR3509--MA0591.1.Bach1::Mafk	chr15	85477770	85477784	+	0.000	0.000	Merged-chr15-85477783-17
NR8244--MA0089.1.MAFG::NFE2L1	chr7	98341602	98341607	+	0.000	0.000	Merged-chr7-98341648-39
NR4125--MA0089.1.MAFG::NFE2L1	chr17	52463365	52463370	-	0.000	0.000	Merged-chr17-52463426-13
NR8620--MA0089.1.MAFG::NFE2L1	chr8	68206907	68206912	-	0.000	0.000	Merged-chr8-68206925-32
NR5841--MA0117.2.Mafb	chr3	84772208	84772219	-	0.000	0.000	Merged-chr3-84772067-31
NR1992--MA0089.1.MAFG::NFE2L1	chr12	52818837	52818842	-	0.000	0.000	Merged-chr12-52818712-31
NR8743--MA0591.1.Bach1::Mafk	chr8	107324383	107324397	+	0.000	0.000	Merged-chr8-107324257-32
NR8459--MA0089.1.MAFG::NFE2L1	chr7	132772572	132772577	+	0.000	0.000	Merged-chr7-132772585-7
NR5121--MA0501.1.MAF::NFE2	chr2	84938408	84938422	+	0.000	0.000	Merged-chr2-84938594-55
NR3086--MA0501.1.MAF::NFE2	chr14	77783766	77783780	-	0.000	0.000	Merged-chr14-77783619-20
NR5025--MA0501.1.MAF::NFE2	chr2	55251757	55251771	-	0.000	0.000	Merged-chr2-55251694-22
NR8055--MA0089.1.MAFG::NFE2L1	chr7	30322327	30322332	+	0.000	0.000	Merged-chr7-30322363-141
NR4803--MA0089.1.MAFG::NFE2L1	chr19	56721528	56721533	-	0.000	0.000	Merged-chr19-56721379-1
NR9214--MA0501.1.MAF::NFE2	chr9	103434193	103434207	-	0.000	0.000	Merged-chr9-103434341-31
NR7011--MA0089.1.MAFG::NFE2L1	chr5	89123458	89123463	+	0.000	0.000	Merged-chr5-89123277-21
NR1600--MA0089.1.MAFG::NFE2L1	chr11	74897215	74897220	-	0.000	0.000	Merged-chr11-74897454-145
NR2153--MA0089.1.MAFG::NFE2L1	chr12	91745195	91745200	-	0.000	0.000	Merged-chr12-91745246-3
NR1145--MA0501.1.MAF::NFE2	chr10	89487169	89487183	+	0.000	0.000	Merged-chr10-89487316-19
NR3082--MA0089.1.MAFG::NFE2L1	chr14	76701107	76701112	-	0.000	0.000	Merged-chr14-76701003-15
NR669--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR7717--MA0089.1.MAFG::NFE2L1	chr6	108537159	108537164	+	0.000	0.000	Merged-chr6-108536943-79
NR2453--MA0496.2.MAFK	chr13	45623968	45623986	+	0.000	0.000	Merged-chr13-45624002-39
NR8873--MA0591.1.Bach1::Mafk	chr8	128391561	128391575	-	0.000	0.000	Merged-chr8-128391383-45
NR2063--MA0591.1.Bach1::Mafk	chr12	76191163	76191177	-	0.000	0.000	Merged-chr12-76191112-17
NR2236--MA0117.2.Mafb	chr12	107144772	107144783	-	0.000	0.000	Merged-chr12-107144688-5
NR7325--MA0496.2.MAFK	chr5	135134346	135134364	-	0.000	0.000	Merged-chr5-135134293-53
NR2831--MA0089.1.MAFG::NFE2L1	chr14	17414426	17414431	+	0.000	0.000	Merged-chr14-17414498-32
NR8444--MA0089.1.MAFG::NFE2L1	chr7	130774229	130774234	-	0.000	0.000	Merged-chr7-130774226-12
NR7659--MA0591.1.Bach1::Mafk	chr6	94700143	94700157	+	0.000	0.000	Merged-chr6-94700200-117
NR1135--MA0496.2.MAFK	chr10	88875145	88875163	-	0.000	0.000	Merged-chr10-88875114-36
NR7578--MA0117.2.Mafb	chr6	71156852	71156863	+	0.000	0.000	Merged-chr6-71156958-28
NR1337--MA0089.1.MAFG::NFE2L1	chr10	127945529	127945534	+	0.000	0.000	Merged-chr10-127945571-21
NR1182--MA0117.2.Mafb	chr10	94689338	94689349	-	0.000	0.000	Merged-chr10-94689288-1
NR7938--MA0591.1.Bach1::Mafk	chr6	145374189	145374203	+	0.000	0.000	Merged-chr6-145374203-80
NR7475--MA0117.2.Mafb	chr6	43311014	43311025	+	0.000	0.000	Merged-chr6-43311066-1
NR9299--MA0089.1.MAFG::NFE2L1	chr9	117962264	117962269	-	0.000	0.000	Merged-chr9-117962245-44
NR1800--MA0089.1.MAFG::NFE2L1	chr11	117092971	117092976	-	0.000	0.000	Merged-chr11-117092893-43
NR4338--MA0089.1.MAFG::NFE2L1	chr18	23913275	23913280	+	0.000	0.000	Merged-chr18-23913382-65
NR4714--MA0089.1.MAFG::NFE2L1	chr19	33053369	33053374	+	0.000	0.000	Merged-chr19-33053321-32
NR5267--MA0089.1.MAFG::NFE2L1	chr2	122666672	122666677	+	0.000	0.000	Merged-chr2-122666523-63
NR8733--MA0501.1.MAF::NFE2	chr8	105121285	105121299	+	0.000	0.000	Merged-chr8-105121168-27
NR6398--MA0089.1.MAFG::NFE2L1	chr4	88544128	88544133	+	0.000	0.000	Merged-chr4-88544037-33
NR7135--MA0117.2.Mafb	chr5	105732235	105732246	+	0.000	0.000	Merged-chr5-105732037-124
NR5835--MA0496.2.MAFK	chr3	84314783	84314801	-	0.000	0.000	Merged-chr3-84314739-19
NR2655--MA0089.1.MAFG::NFE2L1	chr13	99148661	99148666	-	0.000	0.000	Merged-chr13-99148566-18
NR1258--MA0591.1.Bach1::Mafk	chr10	111506614	111506628	-	0.000	0.000	Merged-chr10-111506860-100
NR1503--MA0495.2.MAFF	chr11	53657073	53657093	-	0.000	0.000	Merged-chr11-53657053-47
NR3212--MA0496.2.MAFK	chr14	122290558	122290576	-	0.000	0.000	Merged-chr14-122290582-19
NR4020--MA0591.1.Bach1::Mafk	chr17	22165863	22165877	-	0.000	0.000	Merged-chr17-22165943-71
NR9015--MA0591.1.Bach1::Mafk	chr9	56506608	56506622	+	0.000	0.000	Merged-chr9-56506504-89
NR8644--MA0089.1.MAFG::NFE2L1	chr8	72343868	72343873	+	0.000	0.000	Merged-chr8-72343901-44
NR7224--MA0089.1.MAFG::NFE2L1	chr5	118082386	118082391	+	0.000	0.000	Merged-chr5-118082270-75
NR552--MA0089.1.MAFG::NFE2L1	chr1	165730219	165730224	+	0.000	0.000	Merged-chr1-165730262-25
NR8798--MA0117.2.Mafb	chr8	120563931	120563942	-	0.000	0.000	Merged-chr8-120564046-29
NR832--MA0117.2.Mafb	chr10	17775282	17775293	+	0.000	0.000	Merged-chr10-17775311-43
NR6019--MA0089.1.MAFG::NFE2L1	chr3	116331916	116331921	-	0.000	0.000	Merged-chr3-116332074-27
NR6961--MA0089.1.MAFG::NFE2L1	chr5	65391538	65391543	+	0.000	0.000	Merged-chr5-65391425-67
NR478--MA0089.1.MAFG::NFE2L1	chr1	153709620	153709625	-	0.000	0.000	Merged-chr1-153709572-22
NR854--MA0089.1.MAFG::NFE2L1	chr10	20281670	20281675	-	0.000	0.000	Merged-chr10-20281832-45
NR9532--MA0496.2.MAFK	chrX	166661609	166661627	-	0.000	0.000	Merged-chrX-166661565-108
NR6672--MA0089.1.MAFG::NFE2L1	chr4	142015107	142015112	+	0.000	0.000	Merged-chr4-142015063-42
NR2553--MA0089.1.MAFG::NFE2L1	chr13	73505811	73505816	-	0.000	0.000	Merged-chr13-73505885-27
NR947--MA0495.2.MAFF	chr10	44821834	44821854	+	0.000	0.000	Merged-chr10-44821803-43
NR8791--MA0591.1.Bach1::Mafk	chr8	120319586	120319600	-	0.000	0.000	Merged-chr8-120319667-36
NR4893--MA0496.2.MAFK	chr2	12406863	12406881	-	0.000	0.000	Merged-chr2-12406910-25
NR5467--MA0089.1.MAFG::NFE2L1	chr2	154603870	154603875	+	0.000	0.000	Merged-chr2-154603925-61
NR8317--MA0591.1.Bach1::Mafk	chr7	109457130	109457144	-	0.000	0.000	Merged-chr7-109457062-27
NR9095--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR7171--MA0117.2.Mafb	chr5	112343031	112343042	-	0.000	0.000	Merged-chr5-112343084-79
NR6408--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR8757--MA0089.1.MAFG::NFE2L1	chr8	111527337	111527342	-	0.000	0.000	Merged-chr8-111527388-53
NR147--MA0591.1.Bach1::Mafk	chr1	66649752	66649766	-	0.000	0.000	Merged-chr1-66649832-31
NR7140--MA0501.1.MAF::NFE2	chr5	106885761	106885775	-	0.000	0.000	Merged-chr5-106885750-27
NR8998--MA0501.1.MAF::NFE2	chr9	52349363	52349377	+	0.000	0.000	Merged-chr9-52349266-37
NR4134--MA0089.1.MAFG::NFE2L1	chr17	56819798	56819803	+	0.000	0.000	Merged-chr17-56819789-51
NR2855--MA0089.1.MAFG::NFE2L1	chr14	20023997	20024002	-	0.000	0.000	Merged-chr14-20024041-29
NR949--MA0659.1.MAFG	chr10	44821834	44821854	-	0.000	0.000	Merged-chr10-44821803-43
NR5791--MA0495.2.MAFF	chr3	65435236	65435256	+	0.000	0.000	Merged-chr3-65435198-48
NR3923--MA0591.1.Bach1::Mafk	chr16	92698151	92698165	+	0.000	0.000	Merged-chr16-92698104-140
NR4859--MA0501.1.MAF::NFE2	chr2	7254564	7254578	+	0.000	0.000	Merged-chr2-7254714-17
NR6881--MA0501.1.MAF::NFE2	chr5	28402908	28402922	-	0.000	0.000	Merged-chr5-28402904-51
NR6397--MA0496.2.MAFK	chr4	88079189	88079207	-	0.000	0.000	Merged-chr4-88079193-33
NR3394--MA0659.1.MAFG	chr15	64041700	64041720	+	0.000	0.000	Merged-chr15-64041818-65
NR4115--MA0495.2.MAFF	chr17	47600781	47600801	-	0.000	0.000	Merged-chr17-47600829-80
NR6621--MA0591.1.Bach1::Mafk	chr4	134757074	134757088	+	0.000	0.000	Merged-chr4-134757166-23
NR7707--MA0495.2.MAFF	chr6	108277100	108277120	-	0.000	0.000	Merged-chr6-108277136-27
NR9481--MA0659.1.MAFG	chrX	139610652	139610672	+	0.000	0.000	Merged-chrX-139610581-86
NR9005--MA0089.1.MAFG::NFE2L1	chr9	54612918	54612923	-	0.000	0.000	Merged-chr9-54612864-43
NR7625--MA0501.1.MAF::NFE2	chr6	86850830	86850844	+	0.000	0.000	Merged-chr6-86850884-40
NR9329--MA0659.1.MAFG	chr9	120960855	120960875	+	0.000	0.000	Merged-chr9-120960803-26
NR6622--MA0501.1.MAF::NFE2	chr4	134757077	134757091	+	0.000	0.000	Merged-chr4-134757166-23
NR8655--MA0089.1.MAFG::NFE2L1	chr8	75084011	75084016	-	0.000	0.000	Merged-chr8-75083999-30
NR2753--MA0089.1.MAFG::NFE2L1	chr13	112288403	112288408	+	0.000	0.000	Merged-chr13-112288360-131
NR5778--MA0495.2.MAFF	chr3	61344268	61344288	+	0.000	0.000	Merged-chr3-61344207-16
NR7813--MA0089.1.MAFG::NFE2L1	chr6	128889035	128889040	+	0.000	0.000	Merged-chr6-128889092-57
NR5667--MA0089.1.MAFG::NFE2L1	chr3	7503509	7503514	-	0.000	0.000	Merged-chr3-7503455-65
NR3884--MA0089.1.MAFG::NFE2L1	chr16	87665487	87665492	-	0.000	0.000	Merged-chr16-87665627-46
NR2840--MA0089.1.MAFG::NFE2L1	chr14	17414480	17414485	+	0.000	0.000	Merged-chr14-17414498-32
NR7709--MA0659.1.MAFG	chr6	108277100	108277120	-	0.000	0.000	Merged-chr6-108277136-27
NR2679--MA0089.1.MAFG::NFE2L1	chr13	102645056	102645061	-	0.000	0.000	Merged-chr13-102645059-45
NR5495--MA0591.1.Bach1::Mafk	chr2	162931537	162931551	+	0.000	0.000	Merged-chr2-162931607-133
NR2470--MA0501.1.MAF::NFE2	chr13	49213774	49213788	-	0.000	0.000	Merged-chr13-49213785-35
NR8145--MA0117.2.Mafb	chr7	65705190	65705201	+	0.000	0.000	Merged-chr7-65705151-59
NR3920--MA0496.2.MAFK	chr16	92059199	92059217	+	0.000	0.000	Merged-chr16-92059027-26
NR7624--MA0089.1.MAFG::NFE2L1	chr6	86594870	86594875	-	0.000	0.000	Merged-chr6-86595040-14
NR1346--MA0089.1.MAFG::NFE2L1	chr10	128526174	128526179	-	0.000	0.000	Merged-chr10-128526022-11
NR8497--MA0495.2.MAFF	chr7	140983129	140983149	-	0.000	0.000	Merged-chr7-140983161-18
NR6770--MA0089.1.MAFG::NFE2L1	chr4	154899154	154899159	+	0.000	0.000	Merged-chr4-154899180-52
NR3946--MA0591.1.Bach1::Mafk	chr16	95984808	95984822	-	0.000	0.000	Merged-chr16-95984628-5
NR3782--MA0089.1.MAFG::NFE2L1	chr16	50305353	50305358	-	0.000	0.000	Merged-chr16-50305396-32
NR2003--MA0591.1.Bach1::Mafk	chr12	54835306	54835320	-	0.000	0.000	Merged-chr12-54835214-18
NR6877--MA0495.2.MAFF	chr5	28402908	28402928	-	0.000	0.000	Merged-chr5-28402904-51
NR4930--MA0495.2.MAFF	chr2	27693883	27693903	+	0.000	0.000	Merged-chr2-27693880-30
NR8150--MA0591.1.Bach1::Mafk	chr7	66292087	66292101	+	0.000	0.000	Merged-chr7-66292206-13
NR4368--MA0659.1.MAFG	chr18	32941393	32941413	+	0.000	0.000	Merged-chr18-32941218-63
NR3240--MA0591.1.Bach1::Mafk	chr15	6555766	6555780	+	0.000	0.000	Merged-chr15-6555772-24
NR5131--MA0659.1.MAFG	chr2	90904454	90904474	+	0.000	0.000	Merged-chr2-90904623-58
NR6102--MA0089.1.MAFG::NFE2L1	chr3	133563756	133563761	-	0.000	0.000	Merged-chr3-133563771-42
NR549--MA0501.1.MAF::NFE2	chr1	165075766	165075780	+	0.000	0.000	Merged-chr1-165075837-38
NR1998--MA0117.2.Mafb	chr12	54696857	54696868	+	0.000	0.000	Merged-chr12-54696952-12
NR1857--MA0496.2.MAFK	chr11	120800211	120800229	+	0.000	0.000	Merged-chr11-120800256-20
NR6292--MA0089.1.MAFG::NFE2L1	chr4	40774488	40774493	+	0.000	0.000	Merged-chr4-40774587-31
NR387--MA0591.1.Bach1::Mafk	chr1	132264733	132264747	-	0.000	0.000	Merged-chr1-132264829-22
NR2976--MA0117.2.Mafb	chr14	55604058	55604069	+	0.000	0.000	Merged-chr14-55604128-61
NR8040--MA0496.2.MAFK	chr7	24593962	24593980	-	0.000	0.000	Merged-chr7-24593848-34
NR8653--MA0089.1.MAFG::NFE2L1	chr8	73353510	73353515	-	0.000	0.000	Merged-chr8-73353537-91
NR1096--MA0496.2.MAFK	chr10	83719047	83719065	+	0.000	0.000	Merged-chr10-83719047-59
NR815--MA0591.1.Bach1::Mafk	chr10	12875022	12875036	-	0.000	0.000	Merged-chr10-12875013-52
NR8162--MA0089.1.MAFG::NFE2L1	chr7	72111021	72111026	+	0.000	0.000	Merged-chr7-72110898-16
NR7020--MA0501.1.MAF::NFE2	chr5	92373330	92373344	-	0.000	0.000	Merged-chr5-92373310-21
NR4043--MA0089.1.MAFG::NFE2L1	chr17	28007368	28007373	-	0.000	0.000	Merged-chr17-28007418-17
NR630--MA0501.1.MAF::NFE2	chr1	173767027	173767041	-	0.000	0.000	Merged-chr1-173767204-76
NR6655--MA0117.2.Mafb	chr4	139579225	139579236	+	0.000	0.000	Merged-chr4-139579133-70
NR7939--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR4749--MA0089.1.MAFG::NFE2L1	chr19	46970217	46970222	+	0.000	0.000	Merged-chr19-46970347-33
NR487--MA0089.1.MAFG::NFE2L1	chr1	156303263	156303268	-	0.000	0.000	Merged-chr1-156303466-35
NR2421--MA0117.2.Mafb	chr13	36513353	36513364	-	0.000	0.000	Merged-chr13-36513295-29
NR6761--MA0501.1.MAF::NFE2	chr4	152362350	152362364	+	0.000	0.000	Merged-chr4-152362349-23
NR4003--MA0591.1.Bach1::Mafk	chr17	12656030	12656044	-	0.000	0.000	Merged-chr17-12655999-51
NR5698--MA0495.2.MAFF	chr3	21961368	21961388	+	0.000	0.000	Merged-chr3-21961340-12
NR3503--MA0089.1.MAFG::NFE2L1	chr15	84389022	84389027	+	0.000	0.000	Merged-chr15-84388969-27
NR5476--MA0089.1.MAFG::NFE2L1	chr2	156278796	156278801	-	0.000	0.000	Merged-chr2-156278789-33
NR2777--MA0089.1.MAFG::NFE2L1	chr13	114887326	114887331	-	0.000	0.000	Merged-chr13-114887526-35
NR9000--MA0591.1.Bach1::Mafk	chr9	52356771	52356785	-	0.000	0.000	Merged-chr9-52356728-32
NR8766--MA0089.1.MAFG::NFE2L1	chr8	115110609	115110614	+	0.000	0.000	Merged-chr8-115110593-29
NR7346--MA0089.1.MAFG::NFE2L1	chr5	139161770	139161775	-	0.000	0.000	Merged-chr5-139161823-20
NR2488--MA0089.1.MAFG::NFE2L1	chr13	52874100	52874105	+	0.000	0.000	Merged-chr13-52874286-33
NR1444--MA0089.1.MAFG::NFE2L1	chr11	32012001	32012006	-	0.000	0.000	Merged-chr11-32012025-22
NR9191--MA0089.1.MAFG::NFE2L1	chr9	96936080	96936085	-	0.000	0.000	Merged-chr9-96936027-74
NR2994--MA0591.1.Bach1::Mafk	chr14	59553428	59553442	+	0.000	0.000	Merged-chr14-59553394-22
NR2951--MA0089.1.MAFG::NFE2L1	chr14	48199267	48199272	-	0.000	0.000	Merged-chr14-48199252-26
NR561--MA0591.1.Bach1::Mafk	chr1	166360345	166360359	+	0.000	0.000	Merged-chr1-166360361-34
NR883--MA0591.1.Bach1::Mafk	chr10	25457377	25457391	-	0.000	0.000	Merged-chr10-25457296-47
NR8582--MA0591.1.Bach1::Mafk	chr8	40584824	40584838	-	0.000	0.000	Merged-chr8-40584789-43
NR8853--MA0117.2.Mafb	chr8	126828328	126828339	-	0.000	0.000	Merged-chr8-126828287-16
NR1209--MA0495.2.MAFF	chr10	96516088	96516108	-	0.000	0.000	Merged-chr10-96516077-12
NR426--MA0117.2.Mafb	chr1	138542815	138542826	-	0.000	0.000	Merged-chr1-138542700-22
NR6794--MA0089.1.MAFG::NFE2L1	chr5	3494541	3494546	-	0.000	0.000	Merged-chr5-3494641-74
NR7768--MA0659.1.MAFG	chr6	121210700	121210720	+	0.000	0.000	Merged-chr6-121210795-40
NR979--MA0496.2.MAFK	chr10	59636869	59636887	-	0.000	0.000	Merged-chr10-59636988-40
NR175--MA0591.1.Bach1::Mafk	chr1	79581567	79581581	-	0.000	0.000	Merged-chr1-79581562-59
NR2415--MA0501.1.MAF::NFE2	chr13	33003920	33003934	-	0.000	0.000	Merged-chr13-33003757-27
NR9518--MA0089.1.MAFG::NFE2L1	chrX	162888460	162888465	-	0.000	0.000	Merged-chrX-162888353-56
NR3397--MA0496.2.MAFK	chr15	64041701	64041719	-	0.000	0.000	Merged-chr15-64041818-65
NR7414--MA0117.2.Mafb	chr6	4749194	4749205	+	0.000	0.000	Merged-chr6-4749300-25
NR7735--MA0089.1.MAFG::NFE2L1	chr6	114644708	114644713	-	0.000	0.000	Merged-chr6-114644613-24
NR8664--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR9484--MA0496.2.MAFK	chrX	139610653	139610671	-	0.000	0.000	Merged-chrX-139610581-86
NR1450--MA0496.2.MAFK	chr11	32561586	32561604	-	0.000	0.000	Merged-chr11-32561785-56
NR5465--MA0496.2.MAFK	chr2	154603807	154603825	+	0.000	0.000	Merged-chr2-154603925-61
NR4297--MA0501.1.MAF::NFE2	chr18	4292134	4292148	-	0.000	0.000	Merged-chr18-4292169-11
NR6236--MA0501.1.MAF::NFE2	chr4	9066649	9066663	-	0.000	0.000	Merged-chr4-9066622-31
NR2529--MA0117.2.Mafb	chr13	67683322	67683333	-	0.000	0.000	Merged-chr13-67683532-62
NR411--MA0591.1.Bach1::Mafk	chr1	135268316	135268330	+	0.000	0.000	Merged-chr1-135268339-27
NR7770--MA0496.2.MAFK	chr6	121210701	121210719	+	0.000	0.000	Merged-chr6-121210795-40
NR4672--MA0591.1.Bach1::Mafk	chr19	16898716	16898730	+	0.000	0.000	Merged-chr19-16898713-14
NR6002--MA0117.2.Mafb	chr3	110250667	110250678	+	0.000	0.000	Merged-chr3-110250588-142
NR8677--MA0089.1.MAFG::NFE2L1	chr8	83742440	83742445	-	0.000	0.000	Merged-chr8-83742460-39
NR7553--MA0117.2.Mafb	chr6	65144859	65144870	-	0.000	0.000	Merged-chr6-65144806-50
NR894--MA0496.2.MAFK	chr10	29313191	29313209	-	0.000	0.000	Merged-chr10-29313390-69
NR4067--MA0089.1.MAFG::NFE2L1	chr17	33552441	33552446	+	0.000	0.000	Merged-chr17-33552490-32
NR6428--MA0089.1.MAFG::NFE2L1	chr4	94979063	94979068	+	0.000	0.000	Merged-chr4-94979011-66
NR5542--MA0591.1.Bach1::Mafk	chr2	166607154	166607168	-	0.000	0.000	Merged-chr2-166607083-27
NR4073--MA0117.2.Mafb	chr17	34398757	34398768	+	0.000	0.000	Merged-chr17-34398614-61
NR1946--MA0089.1.MAFG::NFE2L1	chr12	28829738	28829743	-	0.000	0.000	Merged-chr12-28829718-31
NR1079--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR1455--MA0089.1.MAFG::NFE2L1	chr11	34010295	34010300	+	0.000	0.000	Merged-chr11-34010377-133
NR6024--MA0089.1.MAFG::NFE2L1	chr3	116751425	116751430	+	0.000	0.000	Merged-chr3-116751371-23
NR5369--MA0117.2.Mafb	chr2	140042604	140042615	-	0.000	0.000	Merged-chr2-140042676-83
NR8884--MA0591.1.Bach1::Mafk	chr8	128744905	128744919	+	0.000	0.000	Merged-chr8-128744840-1
NR2447--MA0495.2.MAFF	chr13	45623967	45623987	-	0.000	0.000	Merged-chr13-45624002-39
NR7531--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR8084--MA0089.1.MAFG::NFE2L1	chr7	45338435	45338440	-	0.000	0.000	Merged-chr7-45338434-19
NR4832--MA0089.1.MAFG::NFE2L1	chr19	61084458	61084463	-	0.000	0.000	Merged-chr19-61084505-65
NR2888--MA0089.1.MAFG::NFE2L1	chr14	27237989	27237994	-	0.000	0.000	Merged-chr14-27238003-64
NR4928--MA0501.1.MAF::NFE2	chr2	26639282	26639296	+	0.000	0.000	Merged-chr2-26639367-50
NR8926--MA0591.1.Bach1::Mafk	chr9	22475800	22475814	-	0.000	0.000	Merged-chr9-22475755-58
NR4857--MA0659.1.MAFG	chr2	7254558	7254578	+	0.000	0.000	Merged-chr2-7254714-17
NR9091--MA0591.1.Bach1::Mafk	chr9	72390559	72390573	+	0.000	0.000	Merged-chr9-72390608-30
NR8979--MA0117.2.Mafb	chr9	44562998	44563009	-	0.000	0.000	Merged-chr9-44562997-28
NR3729--MA0496.2.MAFK	chr16	36681939	36681957	-	0.000	0.000	Merged-chr16-36682013-4
NR9075--MA0117.2.Mafb	chr9	69440179	69440190	+	0.000	0.000	Merged-chr9-69440174-25
NR5183--MA0089.1.MAFG::NFE2L1	chr2	109334490	109334495	+	0.000	0.000	Merged-chr2-109334470-7
NR6286--MA0591.1.Bach1::Mafk	chr4	33073040	33073054	+	0.000	0.000	Merged-chr4-33073054-38
NR3801--MA0089.1.MAFG::NFE2L1	chr16	52143291	52143296	-	0.000	0.000	Merged-chr16-52143257-58
NR6582--MA0501.1.MAF::NFE2	chr4	126262259	126262273	-	0.000	0.000	Merged-chr4-126262300-51
NR6486--MA0501.1.MAF::NFE2	chr4	106598585	106598599	-	0.000	0.000	Merged-chr4-106598618-21
NR6743--MA0501.1.MAF::NFE2	chr4	150517617	150517631	+	0.000	0.000	Merged-chr4-150517532-35
NR148--MA0501.1.MAF::NFE2	chr1	66649749	66649763	-	0.000	0.000	Merged-chr1-66649832-31
