#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR5077--MA0002.2.RUNX1	chr19	53461507	53461517	-	0.000	0.000	Merged-chr19-53461472-73
NR5619--MA0002.2.RUNX1	chr2	128470658	128470668	-	0.000	0.000	Merged-chr2-128470524-44
NR432--MA0002.2.RUNX1	chr1	150396149	150396159	-	0.000	0.000	Merged-chr1-150396130-66
NR3939--MA0002.2.RUNX1	chr16	75983972	75983982	+	0.000	0.000	Merged-chr16-75984013-36
NR9979--MA0684.1.RUNX3	chrX	52760335	52760344	+	0.000	0.000	Merged-chrX-52760494-47
NR1673--MA0511.2.RUNX2	chr11	83808656	83808664	-	0.000	0.000	Merged-chr11-83808724-4
NR7756--MA0002.2.RUNX1	chr6	3398260	3398270	-	0.000	0.000	Merged-chr6-3397761-82
NR1180--MA0684.1.RUNX3	chr10	95300007	95300016	-	0.000	0.000	Merged-chr10-95299831-73
NR5205--MA0002.2.RUNX1	chr2	11195199	11195209	+	0.000	0.000	Merged-chr2-11195107-54
NR9294--MA0684.1.RUNX3	chr8	122565095	122565104	+	0.000	0.000	Merged-chr8-122564920-4
NR6360--MA0002.2.RUNX1	chr3	133078627	133078637	-	0.000	0.000	Merged-chr3-133078514-46
NR2943--MA0684.1.RUNX3	chr14	25466393	25466402	+	0.000	0.000	Merged-chr14-25466444-5
NR1054--MA0511.2.RUNX2	chr10	77583830	77583838	+	0.000	0.000	Merged-chr10-77583883-9
NR9644--MA0511.2.RUNX2	chr9	80820290	80820298	+	0.000	0.000	Merged-chr9-80820177-30
NR5457--MA0002.2.RUNX1	chr2	79774564	79774574	+	0.000	0.000	Merged-chr2-79774648-24
NR6883--MA0002.2.RUNX1	chr4	120959454	120959464	-	0.000	0.000	Merged-chr4-120959527-5
NR5586--MA0684.1.RUNX3	chr2	121125628	121125637	+	0.000	0.000	Merged-chr2-121125577-7
NR2652--MA0002.2.RUNX1	chr13	67375569	67375579	-	0.000	0.000	Merged-chr13-67375654-59
NR2923--MA0002.2.RUNX1	chr14	18002201	18002211	+	0.000	0.000	Merged-chr14-18002163-39
NR941--MA0684.1.RUNX3	chr10	58354857	58354866	+	0.000	0.000	Merged-chr10-58354769-20
NR5314--MA0002.2.RUNX1	chr2	34074241	34074251	+	0.000	0.000	Merged-chr2-34074171-45
NR6740--MA0002.2.RUNX1	chr4	88088942	88088952	+	0.000	0.000	Merged-chr4-88088936-18
NR9131--MA0002.2.RUNX1	chr8	94413638	94413648	+	0.000	0.000	Merged-chr8-94413719-53
NR7246--MA0002.2.RUNX1	chr5	33629631	33629641	-	0.000	0.000	Merged-chr5-33629620-114
NR3492--MA0684.1.RUNX3	chr15	66476037	66476046	+	0.000	0.000	Merged-chr15-66476281-69
NR7517--MA0002.2.RUNX1	chr5	112278260	112278270	+	0.000	0.000	Merged-chr5-112278382-13
NR10084--MA0684.1.RUNX3	chrX	159828383	159828392	+	0.000	0.000	Merged-chrX-159828290-35
NR8943--MA0002.2.RUNX1	chr8	14088823	14088833	+	0.000	0.000	Merged-chr8-14088778-16
NR7868--MA0511.2.RUNX2	chr6	48733041	48733049	-	0.000	0.000	Merged-chr6-48733072-56
NR9802--MA0684.1.RUNX3	chr9	115526286	115526295	-	0.000	0.000	Merged-chr9-115526484-32
NR5317--MA0511.2.RUNX2	chr2	34976483	34976491	-	0.000	0.000	Merged-chr2-34976600-12
NR4170--MA0002.2.RUNX1	chr17	22738845	22738855	-	0.000	0.000	Merged-chr17-22738801-8
NR4441--MA0002.2.RUNX1	chr17	74779458	74779468	+	0.000	0.000	Merged-chr17-74779621-5
NR2761--MA0002.2.RUNX1	chr13	96555284	96555294	+	0.000	0.000	Merged-chr13-96555289-36
NR8086--MA0684.1.RUNX3	chr6	114893967	114893976	+	0.000	0.000	Merged-chr6-114894029-89
NR9610--MA0511.2.RUNX2	chr9	73176780	73176788	-	0.000	0.000	Merged-chr9-73176903-12
NR5423--MA0002.2.RUNX1	chr2	73003253	73003263	+	0.000	0.000	Merged-chr2-73003231-27
NR5218--MA0002.2.RUNX1	chr2	13407476	13407486	-	0.000	0.000	Merged-chr2-13407564-49
NR52--MA0511.2.RUNX2	chr1	36264446	36264454	-	0.000	0.000	Merged-chr1-36264360-59
NR3538--MA0002.2.RUNX1	chr15	78804299	78804309	-	0.000	0.000	Merged-chr15-78804260-4
NR1858--MA0002.2.RUNX1	chr11	113174260	113174270	-	0.000	0.000	Merged-chr11-113174221-33
NR4693--MA0002.2.RUNX1	chr18	56413120	56413130	+	0.000	0.000	Merged-chr18-56413005-50
NR5618--MA0684.1.RUNX3	chr2	128430847	128430856	-	0.000	0.000	Merged-chr2-128430953-27
NR1338--MA0511.2.RUNX2	chr10	127107654	127107662	+	0.000	0.000	Merged-chr10-127107710-55
NR5199--MA0002.2.RUNX1	chr2	9871365	9871375	+	0.000	0.000	Merged-chr2-9871528-52
NR9928--MA0511.2.RUNX2	chrX	7618418	7618426	+	0.000	0.000	Merged-chrX-7618327-48
NR7311--MA0511.2.RUNX2	chr5	62772103	62772111	+	0.000	0.000	Merged-chr5-62772215-28
NR3475--MA0511.2.RUNX2	chr15	61981667	61981675	+	0.000	0.000	Merged-chr15-61981669-16
NR9287--MA0002.2.RUNX1	chr8	122474323	122474333	-	0.000	0.000	Merged-chr8-122474248-52
NR683--MA0684.1.RUNX3	chr1	187348590	187348599	-	0.000	0.000	Merged-chr1-187348669-52
NR5056--MA0002.2.RUNX1	chr19	47133351	47133361	+	0.000	0.000	Merged-chr19-47133332-21
NR7292--MA0511.2.RUNX2	chr5	53509645	53509653	+	0.000	0.000	Merged-chr5-53509705-20
NR411--MA0002.2.RUNX1	chr1	143731099	143731109	+	0.000	0.000	Merged-chr1-143731119-20
NR9892--MA0684.1.RUNX3	chr9	122188844	122188853	+	0.000	0.000	Merged-chr9-122188885-48
NR3647--MA0002.2.RUNX1	chr15	99153609	99153619	+	0.000	0.000	Merged-chr15-99153648-13
NR491--MA0511.2.RUNX2	chr1	164960259	164960267	-	0.000	0.000	Merged-chr1-164960365-86
NR2079--MA0684.1.RUNX3	chr12	70999749	70999758	-	0.000	0.000	Merged-chr12-70999631-61
NR7193--MA0002.2.RUNX1	chr5	20941441	20941451	+	0.000	0.000	Merged-chr5-20941444-45
NR7464--MA0002.2.RUNX1	chr5	106639782	106639792	-	0.000	0.000	Merged-chr5-106639695-17
NR3110--MA0684.1.RUNX3	chr14	70279890	70279899	+	0.000	0.000	Merged-chr14-70280048-7
NR392--MA0002.2.RUNX1	chr1	138952394	138952404	-	0.000	0.000	Merged-chr1-138952405-35
NR6610--MA0002.2.RUNX1	chr4	43478608	43478618	+	0.000	0.000	Merged-chr4-43478535-62
NR1348--MA0002.2.RUNX1	chr10	127655182	127655192	-	0.000	0.000	Merged-chr10-127655253-25
NR1619--MA0002.2.RUNX1	chr11	76479869	76479879	+	0.000	0.000	Merged-chr11-76479734-64
NR9667--MA0002.2.RUNX1	chr9	86624344	86624354	+	0.000	0.000	Merged-chr9-86624608-86
NR2774--MA0002.2.RUNX1	chr13	99385785	99385795	+	0.000	0.000	Merged-chr13-99385771-3
NR7672--MA0511.2.RUNX2	chr5	139206777	139206785	-	0.000	0.000	Merged-chr5-139206711-28
NR6591--MA0002.2.RUNX1	chr4	40721076	40721086	-	0.000	0.000	Merged-chr4-40721165-38
NR6862--MA0002.2.RUNX1	chr4	116678003	116678013	+	0.000	0.000	Merged-chr4-116678042-15
NR3441--MA0511.2.RUNX2	chr15	55851162	55851170	-	0.000	0.000	Merged-chr15-55851119-54
NR5022--MA0002.2.RUNX1	chr19	40618053	40618063	+	0.000	0.000	Merged-chr19-40618053-6
NR8794--MA0002.2.RUNX1	chr7	128105589	128105599	-	0.000	0.000	Merged-chr7-128105500-13
NR9382--MA0684.1.RUNX3	chr9	14568690	14568699	+	0.000	0.000	Merged-chr9-14568666-36
NR567--MA0002.2.RUNX1	chr1	172312074	172312084	-	0.000	0.000	Merged-chr1-172312178-79
NR5373--MA0511.2.RUNX2	chr2	59631587	59631595	+	0.000	0.000	Merged-chr2-59631488-48
NR9448--MA0684.1.RUNX3	chr9	43096539	43096548	+	0.000	0.000	Merged-chr9-43096353-58
NR9110--MA0002.2.RUNX1	chr8	84759262	84759272	+	0.000	0.000	Merged-chr8-84759322-6
NR9776--MA0002.2.RUNX1	chr9	110657967	110657977	+	0.000	0.000	Merged-chr9-110657917-11
NR3537--MA0684.1.RUNX3	chr15	78614724	78614733	-	0.000	0.000	Merged-chr15-78614745-50
NR3808--MA0684.1.RUNX3	chr16	36588197	36588206	+	0.000	0.000	Merged-chr16-36588182-35
NR153--MA0002.2.RUNX1	chr1	62829800	62829810	+	0.000	0.000	Merged-chr1-62829921-36
NR1043--MA0002.2.RUNX1	chr10	76541562	76541572	+	0.000	0.000	Merged-chr10-76541498-12
NR9091--MA0002.2.RUNX1	chr8	77630398	77630408	+	0.000	0.000	Merged-chr8-77630286-33
NR553--MA0684.1.RUNX3	chr1	171796426	171796435	-	0.000	0.000	Merged-chr1-171796405-6
NR2806--MA0002.2.RUNX1	chr13	107867024	107867034	-	0.000	0.000	Merged-chr13-107866970-30
NR1443--MA0684.1.RUNX3	chr11	30191844	30191853	+	0.000	0.000	Merged-chr11-30191741-3
NR9491--MA0684.1.RUNX3	chr9	52073829	52073838	-	0.000	0.000	Merged-chr9-52073999-13
NR5277--MA0511.2.RUNX2	chr2	29669165	29669173	-	0.000	0.000	Merged-chr2-29669203-21
NR1251--MA0511.2.RUNX2	chr10	116914010	116914018	+	0.000	0.000	Merged-chr10-116914032-56
NR2121--MA0002.2.RUNX1	chr12	79612932	79612942	+	0.000	0.000	Merged-chr12-79612957-24
NR9570--MA0511.2.RUNX2	chr9	65623040	65623048	-	0.000	0.000	Merged-chr9-65622988-15
NR262--MA0002.2.RUNX1	chr1	91380683	91380693	+	0.000	0.000	Merged-chr1-91380709-23
NR7192--MA0684.1.RUNX3	chr5	20931537	20931546	+	0.000	0.000	Merged-chr5-20931511-6
NR1569--MA0511.2.RUNX2	chr11	62538548	62538556	+	0.000	0.000	Merged-chr11-62538363-2
NR2915--MA0002.2.RUNX1	chr14	16173513	16173523	-	0.000	0.000	Merged-chr14-16173543-50
NR933--MA0684.1.RUNX3	chr10	57799672	57799681	+	0.000	0.000	Merged-chr10-57799667-19
NR1281--MA0684.1.RUNX3	chr10	118458933	118458942	+	0.000	0.000	Merged-chr10-118459008-40
NR6190--MA0002.2.RUNX1	chr3	103091903	103091913	+	0.000	0.000	Merged-chr3-103091976-34
NR5386--MA0511.2.RUNX2	chr2	65133924	65133932	+	0.000	0.000	Merged-chr2-65133825-19
NR4009--MA0684.1.RUNX3	chr16	91458321	91458330	+	0.000	0.000	Merged-chr16-91458456-57
NR9789--MA0002.2.RUNX1	chr9	114440787	114440797	+	0.000	0.000	Merged-chr9-114440811-53
NR2230--MA0002.2.RUNX1	chr12	100508856	100508866	-	0.000	0.000	Merged-chr12-100508863-24
NR5435--MA0684.1.RUNX3	chr2	75638208	75638217	+	0.000	0.000	Merged-chr2-75638306-35
NR7238--MA0002.2.RUNX1	chr5	31291240	31291250	+	0.000	0.000	Merged-chr5-31291240-53
NR642--MA0002.2.RUNX1	chr1	182543311	182543321	+	0.000	0.000	Merged-chr1-182543382-10
NR3834--MA0511.2.RUNX2	chr16	43699129	43699137	-	0.000	0.000	Merged-chr16-43699187-66
NR9646--MA0002.2.RUNX1	chr9	80820301	80820311	-	0.000	0.000	Merged-chr9-80820177-30
NR4704--MA0002.2.RUNX1	chr18	60059189	60059199	-	0.000	0.000	Merged-chr18-60059257-14
NR6940--MA0511.2.RUNX2	chr4	129365349	129365357	+	0.000	0.000	Merged-chr4-129365384-41
NR3341--MA0684.1.RUNX3	chr15	12030380	12030389	+	0.000	0.000	Merged-chr15-12030440-19
NR5144--MA0002.2.RUNX1	chr19	58358241	58358251	+	0.000	0.000	Merged-chr19-58358384-21
NR8250--MA0002.2.RUNX1	chr6	136415932	136415942	-	0.000	0.000	Merged-chr6-136415785-62
NR7717--MA0511.2.RUNX2	chr5	146762748	146762756	-	0.000	0.000	Merged-chr5-146762885-14
NR5495--MA0511.2.RUNX2	chr2	98662610	98662618	-	0.000	0.000	Merged-chr2-98662597-69
NR2610--MA0002.2.RUNX1	chr13	55405693	55405703	+	0.000	0.000	Merged-chr13-55405739-52
NR5396--MA0002.2.RUNX1	chr2	66127275	66127285	-	0.000	0.000	Merged-chr2-66127129-8
NR8921--MA0684.1.RUNX3	chr7	144074937	144074946	-	0.000	0.000	Merged-chr7-144074974-28
NR2961--MA0511.2.RUNX2	chr14	27405577	27405585	-	0.000	0.000	Merged-chr14-27405576-56
NR546--MA0002.2.RUNX1	chr1	171643821	171643831	-	0.000	0.000	Merged-chr1-171643793-46
NR5352--MA0511.2.RUNX2	chr2	55082025	55082033	-	0.000	0.000	Merged-chr2-55082182-18
NR6222--MA0002.2.RUNX1	chr3	107761655	107761665	+	0.000	0.000	Merged-chr3-107761625-19
NR4542--MA0002.2.RUNX1	chr18	4304982	4304992	+	0.000	0.000	Merged-chr18-4305032-14
NR2928--MA0002.2.RUNX1	chr14	20025508	20025518	-	0.000	0.000	Merged-chr14-20025381-48
NR9235--MA0511.2.RUNX2	chr8	116636099	116636107	+	0.000	0.000	Merged-chr8-116636119-54
NR8630--MA0002.2.RUNX1	chr7	97463491	97463501	+	0.000	0.000	Merged-chr7-97463655-18
NR1836--MA0684.1.RUNX3	chr11	109497186	109497195	-	0.000	0.000	Merged-chr11-109497188-14
NR798--MA0002.2.RUNX1	chr10	19104783	19104793	-	0.000	0.000	Merged-chr10-19104955-55
NR3639--MA0002.2.RUNX1	chr15	97836697	97836707	+	0.000	0.000	Merged-chr15-97837039-84
NR3053--MA0511.2.RUNX2	chr14	59691125	59691133	-	0.000	0.000	Merged-chr14-59691138-19
NR5382--MA0684.1.RUNX3	chr2	60904337	60904346	+	0.000	0.000	Merged-chr2-60904375-31
NR2243--MA0002.2.RUNX1	chr12	102330445	102330455	-	0.000	0.000	Merged-chr12-102330247-36
NR6701--MA0511.2.RUNX2	chr4	63668487	63668495	-	0.000	0.000	Merged-chr4-63668506-36
NR5719--MA0684.1.RUNX3	chr2	154754253	154754262	-	0.000	0.000	Merged-chr2-154754253-27
NR803--MA0684.1.RUNX3	chr10	19185167	19185176	-	0.000	0.000	Merged-chr10-19185061-36
NR6159--MA0684.1.RUNX3	chr3	95722626	95722635	-	0.000	0.000	Merged-chr3-95722546-39
NR9536--MA0684.1.RUNX3	chr9	61702787	61702796	-	0.000	0.000	Merged-chr9-61702629-64
NR5256--MA0511.2.RUNX2	chr2	25913387	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR9388--MA0002.2.RUNX1	chr9	14908226	14908236	-	0.000	0.000	Merged-chr9-14908176-52
NR2971--MA0002.2.RUNX1	chr14	30579522	30579532	-	0.000	0.000	Merged-chr14-30579338-21
NR4717--MA0002.2.RUNX1	chr18	62164362	62164372	+	0.000	0.000	Merged-chr18-62164450-51
NR2495--MA0002.2.RUNX1	chr13	32868423	32868433	-	0.000	0.000	Merged-chr13-32868285-30
NR784--MA0684.1.RUNX3	chr10	14066228	14066237	+	0.000	0.000	Merged-chr10-14066140-19
NR9344--MA0511.2.RUNX2	chr8	127968207	127968215	-	0.000	0.000	Merged-chr8-127968270-33
NR3162--MA0511.2.RUNX2	chr14	78692184	78692192	-	0.000	0.000	Merged-chr14-78692214-30
NR9245--MA0002.2.RUNX1	chr8	117157046	117157056	-	0.000	0.000	Merged-chr8-117157080-16
NR1819--MA0511.2.RUNX2	chr11	108318068	108318076	+	0.000	0.000	Merged-chr11-108318112-2
NR5014--MA0002.2.RUNX1	chr19	36242598	36242608	-	0.000	0.000	Merged-chr19-36242711-48
NR9867--MA0511.2.RUNX2	chr9	120030617	120030625	-	0.000	0.000	Merged-chr9-120030518-100
NR7694--MA0684.1.RUNX3	chr5	142441698	142441707	-	0.000	0.000	Merged-chr5-142441652-9
NR4760--MA0002.2.RUNX1	chr18	70544482	70544492	-	0.000	0.000	Merged-chr18-70544560-36
NR2752--MA0684.1.RUNX3	chr13	95449935	95449944	+	0.000	0.000	Merged-chr13-95449730-51
NR5143--MA0684.1.RUNX3	chr19	58357531	58357540	+	0.000	0.000	Merged-chr19-58357454-6
NR9182--MA0511.2.RUNX2	chr8	107503111	107503119	-	0.000	0.000	Merged-chr8-107503239-42
NR10055--MA0684.1.RUNX3	chrX	132288302	132288311	-	0.000	0.000	Merged-chrX-132288230-18
NR2560--MA0511.2.RUNX2	chr13	47105883	47105891	+	0.000	0.000	Merged-chr13-47106094-91
NR145--MA0002.2.RUNX1	chr1	60744504	60744514	+	0.000	0.000	Merged-chr1-60744410-6
NR6692--MA0002.2.RUNX1	chr4	62367820	62367830	-	0.000	0.000	Merged-chr4-62367859-6
NR6963--MA0002.2.RUNX1	chr4	133122361	133122371	+	0.000	0.000	Merged-chr4-133122243-22
NR1306--MA0002.2.RUNX1	chr10	121297636	121297646	-	0.000	0.000	Merged-chr10-121297598-43
NR8279--MA0511.2.RUNX2	chr6	140508637	140508645	-	0.000	0.000	Merged-chr6-140508405-40
NR3337--MA0511.2.RUNX2	chr15	12030380	12030388	+	0.000	0.000	Merged-chr15-12030440-19
NR5395--MA0684.1.RUNX3	chr2	66102008	66102017	-	0.000	0.000	Merged-chr2-66101928-1
NR3608--MA0511.2.RUNX2	chr15	93302064	93302072	-	0.000	0.000	Merged-chr15-93302109-22
NR1558--MA0002.2.RUNX1	chr11	59404344	59404354	-	0.000	0.000	Merged-chr11-59404501-17
NR2984--MA0002.2.RUNX1	chr14	32492741	32492751	+	0.000	0.000	Merged-chr14-32492758-31
NR7326--MA0002.2.RUNX1	chr5	65019501	65019511	-	0.000	0.000	Merged-chr5-65019357-18
NR402--MA0684.1.RUNX3	chr1	139413630	139413639	-	0.000	0.000	Merged-chr1-139413614-14
NR525--MA0002.2.RUNX1	chr1	170861934	170861944	+	0.000	0.000	Merged-chr1-170861853-46
NR1144--MA0002.2.RUNX1	chr10	93195083	93195093	-	0.000	0.000	Merged-chr10-93194947-1
NR4250--MA0002.2.RUNX1	chr17	35246462	35246472	+	0.000	0.000	Merged-chr17-35246340-22
NR7455--MA0684.1.RUNX3	chr5	105511446	105511455	+	0.000	0.000	Merged-chr5-105511271-25
NR876--MA0511.2.RUNX2	chr10	40171418	40171426	-	0.000	0.000	Merged-chr10-40171372-15
NR1273--MA0684.1.RUNX3	chr10	117975594	117975603	+	0.000	0.000	Merged-chr10-117975710-27
NR10021--MA0684.1.RUNX3	chrX	98259805	98259814	+	0.000	0.000	Merged-chrX-98259743-49
NR982--MA0002.2.RUNX1	chr10	67049461	67049471	+	0.000	0.000	Merged-chr10-67049355-33
NR7041--MA0684.1.RUNX3	chr4	143143849	143143858	+	0.000	0.000	Merged-chr4-143143811-50
NR2222--MA0002.2.RUNX1	chr12	99610533	99610543	+	0.000	0.000	Merged-chr12-99610571-42
NR1418--MA0511.2.RUNX2	chr11	14117782	14117790	+	0.000	0.000	Merged-chr11-14117736-17
NR634--MA0002.2.RUNX1	chr1	181860899	181860909	+	0.000	0.000	Merged-chr1-181860828-54
NR905--MA0002.2.RUNX1	chr10	44821756	44821766	+	0.000	0.000	Merged-chr10-44821803-43
NR10001--MA0002.2.RUNX1	chrX	77580135	77580145	+	0.000	0.000	Merged-chrX-77580117-37
NR5235--MA0511.2.RUNX2	chr2	18939019	18939027	+	0.000	0.000	Merged-chr2-18939077-26
NR4425--MA0002.2.RUNX1	chr17	73274048	73274058	-	0.000	0.000	Merged-chr17-73273981-22
NR7687--MA0002.2.RUNX1	chr5	142319491	142319501	+	0.000	0.000	Merged-chr5-142319535-22
NR5136--MA0002.2.RUNX1	chr19	57100038	57100048	-	0.000	0.000	Merged-chr19-57100169-47
NR5407--MA0002.2.RUNX1	chr2	70021984	70021994	+	0.000	0.000	Merged-chr2-70022122-26
NR8242--MA0002.2.RUNX1	chr6	134068685	134068695	-	0.000	0.000	Merged-chr6-134068734-14
NR7438--MA0511.2.RUNX2	chr5	103856510	103856518	+	0.000	0.000	Merged-chr5-103856392-25
NR3141--MA0511.2.RUNX2	chr14	75136962	75136970	-	0.000	0.000	Merged-chr14-75136836-26
NR4882--MA0002.2.RUNX1	chr19	5295397	5295407	-	0.000	0.000	Merged-chr19-5295476-59
NR3412--MA0511.2.RUNX2	chr15	44229501	44229509	+	0.000	0.000	Merged-chr15-44229418-16
NR10004--MA0511.2.RUNX2	chrX	77640461	77640469	-	0.000	0.000	Merged-chrX-77640531-25
NR9575--MA0511.2.RUNX2	chr9	66265018	66265026	-	0.000	0.000	Merged-chr9-66264955-10
NR1034--MA0684.1.RUNX3	chr10	75697171	75697180	+	0.000	0.000	Merged-chr10-75697186-22
NR3108--MA0002.2.RUNX1	chr14	70057125	70057135	-	0.000	0.000	Merged-chr14-70057023-74
NR1157--MA0002.2.RUNX1	chr10	94021163	94021173	+	0.000	0.000	Merged-chr10-94021256-59
NR2731--MA0684.1.RUNX3	chr13	90981481	90981490	-	0.000	0.000	Merged-chr13-90981461-11
NR7468--MA0684.1.RUNX3	chr5	106677005	106677014	+	0.000	0.000	Merged-chr5-106676986-37
NR4805--MA0002.2.RUNX1	chr18	80686276	80686286	-	0.000	0.000	Merged-chr18-80686265-50
NR1779--MA0511.2.RUNX2	chr11	102209021	102209029	-	0.000	0.000	Merged-chr11-102208952-14
NR872--MA0684.1.RUNX3	chr10	39402666	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR8894--MA0684.1.RUNX3	chr7	141264990	141264999	+	0.000	0.000	Merged-chr7-141265158-17
NR9703--MA0511.2.RUNX2	chr9	94993757	94993765	+	0.000	0.000	Merged-chr9-94993790-30
NR938--MA0684.1.RUNX3	chr10	58282405	58282414	-	0.000	0.000	Merged-chr10-58282409-26
NR10091--MA0002.2.RUNX1	chrX	167025097	167025107	-	0.000	0.000	Merged-chrX-167025120-15
NR3089--MA0002.2.RUNX1	chr14	65113811	65113821	+	0.000	0.000	Merged-chr14-65113927-33
NR124--MA0002.2.RUNX1	chr1	54493676	54493686	-	0.000	0.000	Merged-chr1-54493640-19
NR8973--MA0511.2.RUNX2	chr8	27023845	27023853	-	0.000	0.000	Merged-chr8-27023676-72
NR9128--MA0002.2.RUNX1	chr8	94010097	94010107	-	0.000	0.000	Merged-chr8-94010222-45
NR9257--MA0684.1.RUNX3	chr8	119605005	119605014	+	0.000	0.000	Merged-chr8-119605101-59
NR6323--MA0002.2.RUNX1	chr3	127689369	127689379	-	0.000	0.000	Merged-chr3-127689346-13
NR4643--MA0002.2.RUNX1	chr18	39102372	39102382	+	0.000	0.000	Merged-chr18-39102352-12
NR3568--MA0511.2.RUNX2	chr15	84313601	84313609	-	0.000	0.000	Merged-chr15-84313700-40
NR2906--MA0684.1.RUNX3	chr14	14088430	14088439	+	0.000	0.000	Merged-chr14-14088309-59
NR1222--MA0511.2.RUNX2	chr10	109115371	109115379	-	0.000	0.000	Merged-chr10-109115316-22
NR2963--MA0002.2.RUNX1	chr14	27405595	27405605	+	0.000	0.000	Merged-chr14-27405576-56
NR5026--MA0684.1.RUNX3	chr19	41354448	41354457	-	0.000	0.000	Merged-chr19-41354593-71
NR7305--MA0002.2.RUNX1	chr5	57857510	57857520	-	0.000	0.000	Merged-chr5-57857424-31
NR981--MA0684.1.RUNX3	chr10	64084227	64084236	+	0.000	0.000	Merged-chr10-64084079-2
NR2758--MA0002.2.RUNX1	chr13	95892234	95892244	-	0.000	0.000	Merged-chr13-95891948-150
NR776--MA0684.1.RUNX3	chr10	12985259	12985268	+	0.000	0.000	Merged-chr10-12985296-24
