#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR1850--MA0508.2.PRDM1	chr9	114794702	114794711	-	0.000	0.000	Merged-chr9-114794637-24
NR1231--MA0508.2.PRDM1	chr4	24567248	24567257	-	0.000	0.000	Merged-chr4-24567177-10
NR529--MA0508.2.PRDM1	chr13	102926144	102926153	-	0.000	0.000	Merged-chr13-102926006-9
NR476--MA0508.2.PRDM1	chr13	19139078	19139087	-	0.000	0.000	Merged-chr13-19139213-36
NR1210--MA0508.2.PRDM1	chr3	152193887	152193896	+	0.000	0.000	Merged-chr3-152193769-51
NR1876--MA0508.2.PRDM1	chrX	48410118	48410127	-	0.000	0.000	Merged-chrX-48410237-53
NR237--MA0508.2.PRDM1	chr10	94552159	94552168	+	0.000	0.000	Merged-chr10-94552139-57
NR489--MA0508.2.PRDM1	chr13	41471645	41471654	+	0.000	0.000	Merged-chr13-41471691-6
NR468--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR1202--MA0508.2.PRDM1	chr3	145933876	145933885	+	0.000	0.000	Merged-chr3-145933993-23
NR1454--MA0508.2.PRDM1	chr5	144753283	144753292	+	0.000	0.000	Merged-chr5-144753020-44
NR1311--MA0508.2.PRDM1	chr4	134923860	134923869	+	0.000	0.000	Merged-chr4-134923798-69
NR1420--MA0508.2.PRDM1	chr5	108349919	108349928	-	0.000	0.000	Merged-chr5-108349848-29
NR1800--MA0508.2.PRDM1	chr9	61707836	61707845	-	0.000	0.000	Merged-chr9-61708026-57
NR1685--MA0508.2.PRDM1	chr7	132335501	132335510	-	0.000	0.000	Merged-chr7-132335509-39
NR208--MA0508.2.PRDM1	chr10	68356277	68356286	+	0.000	0.000	Merged-chr10-68356186-29
NR1271--MA0508.2.PRDM1	chr4	101194281	101194290	-	0.000	0.000	Merged-chr4-101194365-30
NR1794--MA0508.2.PRDM1	chr9	58271320	58271329	-	0.000	0.000	Merged-chr9-58271289-37
NR870--MA0508.2.PRDM1	chr18	61383784	61383793	-	0.000	0.000	Merged-chr18-61383683-2
NR1664--MA0508.2.PRDM1	chr7	107664528	107664537	+	0.000	0.000	Merged-chr7-107664561-57
NR30--MA0508.2.PRDM1	chr1	74303941	74303950	-	0.000	0.000	Merged-chr1-74304047-56
NR168--MA0508.2.PRDM1	chr10	14052465	14052474	+	0.000	0.000	Merged-chr10-14052449-13
NR1630--MA0508.2.PRDM1	chr7	72275540	72275549	-	0.000	0.000	Merged-chr7-72275636-59
NR1154--MA0508.2.PRDM1	chr3	101274870	101274879	-	0.000	0.000	Merged-chr3-101274930-55
NR1425--MA0508.2.PRDM1	chr5	115013301	115013310	-	0.000	0.000	Merged-chr5-115013221-2
NR1882--MA0508.2.PRDM1	chrX	57196547	57196556	-	0.000	0.000	Merged-chrX-57196423-53
NR1677--MA0508.2.PRDM1	chr7	121120463	121120472	-	0.000	0.000	Merged-chr7-121120410-28
NR43--MA0508.2.PRDM1	chr1	86005800	86005809	+	0.000	0.000	Merged-chr1-86005917-70
NR1805--MA0508.2.PRDM1	chr9	64179231	64179240	-	0.000	0.000	Merged-chr9-64179300-60
NR1438--MA0508.2.PRDM1	chr5	122422482	122422491	+	0.000	0.000	Merged-chr5-122422317-77
NR862--MA0508.2.PRDM1	chr18	50009075	50009084	+	0.000	0.000	Merged-chr18-50009042-56
NR1547--MA0508.2.PRDM1	chr6	130538653	130538662	-	0.000	0.000	Merged-chr6-130538609-12
NR1133--MA0508.2.PRDM1	chr3	68692366	68692375	-	0.000	0.000	Merged-chr3-68692376-11
NR1799--MA0508.2.PRDM1	chr9	61332385	61332394	+	0.000	0.000	Merged-chr9-61332388-31
NR971--MA0508.2.PRDM1	chr2	29820433	29820442	+	0.000	0.000	Merged-chr2-29820454-25
NR1385--MA0508.2.PRDM1	chr5	72938449	72938458	+	0.000	0.000	Merged-chr5-72938590-38
NR1656--MA0508.2.PRDM1	chr7	101348396	101348405	-	0.000	0.000	Merged-chr7-101348573-1
NR22--MA0508.2.PRDM1	chr1	55088169	55088178	-	0.000	0.000	Merged-chr1-55087990-104
NR1308--MA0508.2.PRDM1	chr4	133757633	133757642	-	0.000	0.000	Merged-chr4-133757542-4
NR1622--MA0508.2.PRDM1	chr7	58475299	58475308	-	0.000	0.000	Merged-chr7-58475361-44
NR1146--MA0508.2.PRDM1	chr3	96764775	96764784	+	0.000	0.000	Merged-chr3-96764776-19
NR1364--MA0508.2.PRDM1	chr5	36538824	36538833	+	0.000	0.000	Merged-chr5-36538864-43
NR1221--MA0508.2.PRDM1	chr4	3954239	3954248	+	0.000	0.000	Merged-chr4-3954116-51
NR1887--MA0508.2.PRDM1	chrX	95026091	95026100	-	0.000	0.000	Merged-chrX-95026288-90
NR854--MA0508.2.PRDM1	chr18	39250832	39250841	-	0.000	0.000	Merged-chr18-39250948-35
NR1473--MA0508.2.PRDM1	chr6	34518136	34518145	-	0.000	0.000	Merged-chr6-34518021-7
NR1744--MA0508.2.PRDM1	chr8	117305652	117305661	-	0.000	0.000	Merged-chr8-117305515-32
NR711--MA0508.2.PRDM1	chr16	33371117	33371126	+	0.000	0.000	Merged-chr16-33371009-21
NR692--MA0508.2.PRDM1	chr16	10769881	10769890	+	0.000	0.000	Merged-chr16-10769811-36
NR1377--MA0508.2.PRDM1	chr5	64488158	64488167	+	0.000	0.000	Merged-chr5-64487990-63
NR1505--MA0508.2.PRDM1	chr6	85131880	85131889	-	0.000	0.000	Merged-chr6-85131905-22
NR1072--MA0508.2.PRDM1	chr2	150915348	150915357	-	0.000	0.000	Merged-chr2-150915256-26
NR1614--MA0508.2.PRDM1	chr7	47118661	47118670	-	0.000	0.000	Merged-chr7-47118680-1
NR1409--MA0508.2.PRDM1	chr5	100637487	100637496	+	0.000	0.000	Merged-chr5-100637307-83
NR976--MA0508.2.PRDM1	chr2	34904947	34904956	+	0.000	0.000	Merged-chr2-34905139-61
NR1200--MA0508.2.PRDM1	chr3	145292666	145292675	+	0.000	0.000	Merged-chr3-145292538-3
NR1452--MA0508.2.PRDM1	chr5	140847300	140847309	+	0.000	0.000	Merged-chr5-140847444-22
NR1879--MA0508.2.PRDM1	chrX	53370386	53370395	-	0.000	0.000	Merged-chrX-53370330-90
NR780--MA0508.2.PRDM1	chr17	31136504	31136513	-	0.000	0.000	Merged-chr17-31136628-21
NR1736--MA0508.2.PRDM1	chr8	106821470	106821479	+	0.000	0.000	Merged-chr8-106821433-20
NR703--MA0508.2.PRDM1	chr16	27349410	27349419	-	0.000	0.000	Merged-chr16-27349554-54
NR955--MA0508.2.PRDM1	chr2	10101440	10101449	-	0.000	0.000	Merged-chr2-10101354-20
NR1845--MA0508.2.PRDM1	chr9	109000832	109000841	+	0.000	0.000	Merged-chr9-109000906-26
NR541--MA0508.2.PRDM1	chr13	112447339	112447348	-	0.000	0.000	Merged-chr13-112447320-26
NR812--MA0508.2.PRDM1	chr17	73814695	73814704	-	0.000	0.000	Merged-chr17-73814943-62
NR1226--MA0508.2.PRDM1	chr4	8928580	8928589	+	0.000	0.000	Merged-chr4-8928787-42
NR1683--MA0508.2.PRDM1	chr7	128392695	128392704	-	0.000	0.000	Merged-chr7-128392760-60
NR1749--MA0508.2.PRDM1	chr8	121898697	121898706	-	0.000	0.000	Merged-chr8-121898554-47
NR650--MA0508.2.PRDM1	chr15	66454132	66454141	+	0.000	0.000	Merged-chr15-66454152-12
NR1606--MA0508.2.PRDM1	chr7	31028776	31028785	+	0.000	0.000	Merged-chr7-31028766-21
NR1239--MA0508.2.PRDM1	chr4	40852943	40852952	-	0.000	0.000	Merged-chr4-40853123-14
NR663--MA0508.2.PRDM1	chr15	76251890	76251899	-	0.000	0.000	Merged-chr15-76251941-7
NR1282--MA0508.2.PRDM1	chr4	109438199	109438208	+	0.000	0.000	Merged-chr4-109438159-42
NR1077--MA0508.2.PRDM1	chr2	157006813	157006822	-	0.000	0.000	Merged-chr2-157006933-70
NR520--MA0508.2.PRDM1	chr13	92354948	92354957	+	0.000	0.000	Merged-chr13-92354723-122
NR1728--MA0508.2.PRDM1	chr8	88298238	88298247	-	0.000	0.000	Merged-chr8-88298148-50
NR947--MA0508.2.PRDM1	chr19	57083166	57083175	+	0.000	0.000	Merged-chr19-57083093-37
NR533--MA0508.2.PRDM1	chr13	107114044	107114053	+	0.000	0.000	Merged-chr13-107114151-28
NR804--MA0508.2.PRDM1	chr17	50580594	50580603	-	0.000	0.000	Merged-chr17-50580565-35
NR1152--MA0508.2.PRDM1	chr3	99233965	99233974	-	0.000	0.000	Merged-chr3-99234214-90
NR785--MA0508.2.PRDM1	chr17	36023756	36023765	-	0.000	0.000	Merged-chr17-36023858-33
NR751--MA0508.2.PRDM1	chr16	93454563	93454572	-	0.000	0.000	Merged-chr16-93454367-31
NR132--MA0508.2.PRDM1	chr1	177443491	177443500	-	0.000	0.000	Merged-chr1-177443382-16
NR1022--MA0508.2.PRDM1	chr2	92464857	92464866	+	0.000	0.000	Merged-chr2-92464936-24
NR1274--MA0508.2.PRDM1	chr4	103154946	103154955	+	0.000	0.000	Merged-chr4-103155011-10
NR1545--MA0508.2.PRDM1	chr6	129406200	129406209	+	0.000	0.000	Merged-chr6-129406250-15
NR1797--MA0508.2.PRDM1	chr9	60991674	60991683	+	0.000	0.000	Merged-chr9-60991715-48
NR493--MA0508.2.PRDM1	chr13	54209589	54209598	-	0.000	0.000	Merged-chr13-54209586-83
NR350--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR1306--MA0508.2.PRDM1	chr4	133130921	133130930	-	0.000	0.000	Merged-chr4-133130897-8
NR1558--MA0508.2.PRDM1	chr6	135011572	135011581	-	0.000	0.000	Merged-chr6-135011680-51
NR730--MA0508.2.PRDM1	chr16	52468480	52468489	+	0.000	0.000	Merged-chr16-52468577-24
NR777--MA0508.2.PRDM1	chr17	29552540	29552549	+	0.000	0.000	Merged-chr17-29552502-38
NR905--MA0508.2.PRDM1	chr19	7217751	7217760	+	0.000	0.000	Merged-chr19-7217648-56
NR886--MA0508.2.PRDM1	chr18	81423491	81423500	-	0.000	0.000	Merged-chr18-81423542-12
NR472--MA0508.2.PRDM1	chr13	14063585	14063594	+	0.000	0.000	Merged-chr13-14063519-130
NR809--MA0508.2.PRDM1	chr17	69401401	69401410	-	0.000	0.000	Merged-chr17-69401476-24
NR1428--MA0508.2.PRDM1	chr5	117938513	117938522	+	0.000	0.000	Merged-chr5-117938550-41
NR46--MA0508.2.PRDM1	chr1	88240590	88240599	+	0.000	0.000	Merged-chr1-88240544-1
NR1537--MA0508.2.PRDM1	chr6	120251072	120251081	+	0.000	0.000	Merged-chr6-120251204-14
NR504--MA0508.2.PRDM1	chr13	74639845	74639854	+	0.000	0.000	Merged-chr13-74639723-103
NR690--MA0508.2.PRDM1	chr16	4736454	4736463	-	0.000	0.000	Merged-chr16-4736414-28
NR59--MA0508.2.PRDM1	chr1	106647497	106647506	-	0.000	0.000	Merged-chr1-106647524-44
NR1279--MA0508.2.PRDM1	chr4	106935013	106935022	-	0.000	0.000	Merged-chr4-106934885-1
NR1136--MA0508.2.PRDM1	chr3	79210558	79210567	-	0.000	0.000	Merged-chr3-79210417-27
NR355--MA0508.2.PRDM1	chr11	106556714	106556723	-	0.000	0.000	Merged-chr11-106556790-19
NR626--MA0508.2.PRDM1	chr15	27784087	27784096	+	0.000	0.000	Merged-chr15-27783998-63
NR1006--MA0508.2.PRDM1	chr2	69043581	69043590	-	0.000	0.000	Merged-chr2-69043604-35
NR573--MA0508.2.PRDM1	chr14	64884950	64884959	+	0.000	0.000	Merged-chr14-64885056-34
NR701--MA0508.2.PRDM1	chr16	24426393	24426402	+	0.000	0.000	Merged-chr16-24426257-40
NR1115--MA0508.2.PRDM1	chr3	22138119	22138128	-	0.000	0.000	Merged-chr3-22138280-48
NR1019--MA0508.2.PRDM1	chr2	90503453	90503462	+	0.000	0.000	Merged-chr2-90503478-20
NR857--MA0508.2.PRDM1	chr18	46465381	46465390	+	0.000	0.000	Merged-chr18-46465475-35
NR714--MA0508.2.PRDM1	chr16	36598480	36598489	+	0.000	0.000	Merged-chr16-36598490-46
NR1128--MA0508.2.PRDM1	chr3	52791142	52791151	+	0.000	0.000	Merged-chr3-52791161-46
NR695--MA0508.2.PRDM1	chr16	11688496	11688505	+	0.000	0.000	Merged-chr16-11688393-56
NR300--MA0508.2.PRDM1	chr11	49085037	49085046	-	0.000	0.000	Merged-chr11-49085061-48
NR966--MA0508.2.PRDM1	chr2	26739164	26739173	-	0.000	0.000	Merged-chr2-26739075-19
NR17--MA0508.2.PRDM1	chr1	43897353	43897362	-	0.000	0.000	Merged-chr1-43897288-49
NR281--MA0508.2.PRDM1	chr10	128232264	128232273	+	0.000	0.000	Merged-chr10-128232191-128
NR347--MA0508.2.PRDM1	chr11	99105132	99105141	-	0.000	0.000	Merged-chr11-99105109-62
NR1237--MA0508.2.PRDM1	chr4	40823900	40823909	+	0.000	0.000	Merged-chr4-40823922-38
NR204--MA0508.2.PRDM1	chr10	61336241	61336250	-	0.000	0.000	Merged-chr10-61336292-21
NR727--MA0508.2.PRDM1	chr16	52132955	52132964	-	0.000	0.000	Merged-chr16-52133067-26
NR1075--MA0508.2.PRDM1	chr2	153345647	153345656	-	0.000	0.000	Merged-chr2-153345751-112
NR313--MA0508.2.PRDM1	chr11	62822045	62822054	-	0.000	0.000	Merged-chr11-62822095-14
NR294--MA0508.2.PRDM1	chr11	23699882	23699891	+	0.000	0.000	Merged-chr11-23700003-38
NR565--MA0508.2.PRDM1	chr14	54158672	54158681	+	0.000	0.000	Merged-chr14-54158757-16
NR422--MA0508.2.PRDM1	chr12	80198741	80198750	+	0.000	0.000	Merged-chr12-80198800-18
NR1107--MA0508.2.PRDM1	chr2	181581085	181581094	+	0.000	0.000	Merged-chr2-181581172-2
NR945--MA0508.2.PRDM1	chr19	56548050	56548059	+	0.000	0.000	Merged-chr19-56547872-1
NR469--MA0508.2.PRDM1	chr13	6633782	6633791	-	0.000	0.000	Merged-chr13-6633671-76
NR260--MA0508.2.PRDM1	chr10	111171227	111171236	-	0.000	0.000	Merged-chr10-111171404-37
NR783--MA0508.2.PRDM1	chr17	33929607	33929616	+	0.000	0.000	Merged-chr17-33929694-59
NR578--MA0508.2.PRDM1	chr14	69813530	69813539	+	0.000	0.000	Merged-chr14-69813335-19
NR164--MA0508.2.PRDM1	chr10	8056067	8056076	+	0.000	0.000	Merged-chr10-8056065-1
NR1229--MA0508.2.PRDM1	chr4	14882162	14882171	+	0.000	0.000	Merged-chr4-14882054-55
NR1801--MA0508.2.PRDM1	chr9	62349320	62349329	+	0.000	0.000	Merged-chr9-62349502-36
NR653--MA0508.2.PRDM1	chr15	66778835	66778844	-	0.000	0.000	Merged-chr15-66778898-35
NR448--MA0508.2.PRDM1	chr12	107734619	107734628	+	0.000	0.000	Merged-chr12-107734744-35
NR99--MA0508.2.PRDM1	chr1	155167682	155167691	-	0.000	0.000	Merged-chr1-155167798-18
NR286--MA0508.2.PRDM1	chr11	3105458	3105467	+	0.000	0.000	Merged-chr11-3105314-74
NR1891--MA0508.2.PRDM1	chrX	101429573	101429582	+	0.000	0.000	Merged-chrX-101429503-77
NR666--MA0508.2.PRDM1	chr15	78576459	78576468	+	0.000	0.000	Merged-chr15-78576586-27
NR6--MA0508.2.PRDM1	chr1	21960481	21960490	+	0.000	0.000	Merged-chr1-21960580-1
NR361--MA0508.2.PRDM1	chr11	108268593	108268602	-	0.000	0.000	Merged-chr11-108268786-21
NR78--MA0508.2.PRDM1	chr1	134494812	134494821	-	0.000	0.000	Merged-chr1-134494732-69
NR679--MA0508.2.PRDM1	chr15	96377569	96377578	+	0.000	0.000	Merged-chr15-96377378-14
NR536--MA0508.2.PRDM1	chr13	108426961	108426970	+	0.000	0.000	Merged-chr13-108426890-1
NR807--MA0508.2.PRDM1	chr17	56162285	56162294	+	0.000	0.000	Merged-chr17-56162461-54
NR374--MA0508.2.PRDM1	chr11	120631338	120631347	-	0.000	0.000	Merged-chr11-120631318-28
NR645--MA0508.2.PRDM1	chr15	60101702	60101711	+	0.000	0.000	Merged-chr15-60101772-22
NR916--MA0508.2.PRDM1	chr19	18591303	18591312	-	0.000	0.000	Merged-chr19-18591291-34
NR483--MA0508.2.PRDM1	chr13	32833408	32833417	-	0.000	0.000	Merged-chr13-32833384-31
NR549--MA0508.2.PRDM1	chr14	20012725	20012734	+	0.000	0.000	Merged-chr14-20012848-52
NR1883--MA0508.2.PRDM1	chrX	70385620	70385629	+	0.000	0.000	Merged-chrX-70385731-95
NR406--MA0508.2.PRDM1	chr12	55499288	55499297	+	0.000	0.000	Merged-chr12-55499248-31
NR387--MA0508.2.PRDM1	chr12	25043334	25043343	-	0.000	0.000	Merged-chr12-25043320-9
NR929--MA0508.2.PRDM1	chr19	40545094	40545103	-	0.000	0.000	Merged-chr19-40545079-13
NR244--MA0508.2.PRDM1	chr10	98776467	98776476	+	0.000	0.000	Merged-chr10-98776574-38
