#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR5083--MA0591.1.Bach1::Mafk	chr2	3713418	3713432	-	0.000	0.000	Merged-chr2-3713630-67
NR1811--MA0496.2.MAFK	chr12	3359626	3359644	-	0.000	0.000	Merged-chr12-3359484-30
NR9957--MA0496.2.MAFK	chr9	116319685	116319703	-	0.000	0.000	Merged-chr9-116319642-35
NR2621--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR7923--MA0659.1.MAFG	chr5	150262788	150262808	-	0.000	0.000	Merged-chr5-150262822-29
NR3380--MA0501.1.MAF::NFE2	chr15	41612398	41612412	+	0.000	0.000	Merged-chr15-41612397-47
NR9304--MA0495.2.MAFF	chr8	84914096	84914116	+	0.000	0.000	Merged-chr8-84914135-5
NR8572--MA0501.1.MAF::NFE2	chr7	19272322	19272336	-	0.000	0.000	Merged-chr7-19272512-2
NR4671--MA0117.2.Mafb	chr18	63708707	63708718	-	0.000	0.000	Merged-chr18-63708781-66
NR7917--MA0089.1.MAFG::NFE2L1	chr5	149647571	149647576	-	0.000	0.000	Merged-chr5-149647772-15
NR5758--MA0089.1.MAFG::NFE2L1	chr2	150918919	150918924	-	0.000	0.000	Merged-chr2-150918832-31
NR6232--MA0591.1.Bach1::Mafk	chr3	86142721	86142735	-	0.000	0.000	Merged-chr3-86142688-69
NR5047--MA0496.2.MAFK	chr19	55921602	55921620	+	0.000	0.000	Merged-chr19-55921677-2
NR2442--MA0501.1.MAF::NFE2	chr13	45623894	45623908	-	0.000	0.000	Merged-chr13-45624002-39
NR956--MA0089.1.MAFG::NFE2L1	chr10	57448140	57448145	+	0.000	0.000	Merged-chr10-57448269-42
NR6605--MA0659.1.MAFG	chr3	152969868	152969888	-	0.000	0.000	Merged-chr3-152970035-36
NR6774--MA0089.1.MAFG::NFE2L1	chr4	59225038	59225043	+	0.000	0.000	Merged-chr4-59225002-19
NR2655--MA0089.1.MAFG::NFE2L1	chr13	92722632	92722637	+	0.000	0.000	Merged-chr13-92722597-29
NR1235--MA0089.1.MAFG::NFE2L1	chr10	122758497	122758502	-	0.000	0.000	Merged-chr10-122758293-88
NR7281--MA0495.2.MAFF	chr4	155129613	155129633	-	0.000	0.000	Merged-chr4-155129607-22
NR9015--MA0591.1.Bach1::Mafk	chr7	131371345	131371359	-	0.000	0.000	Merged-chr7-131371271-75
NR9007--MA0089.1.MAFG::NFE2L1	chr7	130886494	130886499	-	0.000	0.000	Merged-chr7-130886495-31
NR2281--MA0117.2.Mafb	chr12	117820747	117820758	-	0.000	0.000	Merged-chr12-117820691-48
NR1322--MA0089.1.MAFG::NFE2L1	chr11	20477620	20477625	+	0.000	0.000	Merged-chr11-20477652-51
NR4103--MA0659.1.MAFG	chr17	10840174	10840194	+	0.000	0.000	Merged-chr17-10840429-74
NR4325--MA0495.2.MAFF	chr17	57209637	57209657	+	0.000	0.000	Merged-chr17-57209545-27
NR6019--MA0089.1.MAFG::NFE2L1	chr2	177897167	177897172	-	0.000	0.000	Merged-chr2-177897114-64
NR4236--MA0089.1.MAFG::NFE2L1	chr17	36121480	36121485	+	0.000	0.000	Merged-chr17-36121498-70
NR713--MA0501.1.MAF::NFE2	chr1	185193695	185193709	-	0.000	0.000	Merged-chr1-185193700-43
NR7702--MA0495.2.MAFF	chr5	107703513	107703533	+	0.000	0.000	Merged-chr5-107703649-53
NR8946--MA0089.1.MAFG::NFE2L1	chr7	120754786	120754791	+	0.000	0.000	Merged-chr7-120754842-25
NR9875--MA0089.1.MAFG::NFE2L1	chr9	103208081	103208086	+	0.000	0.000	Merged-chr9-103208007-48
NR6296--MA0089.1.MAFG::NFE2L1	chr3	96161361	96161366	-	0.000	0.000	Merged-chr3-96161251-32
NR6672--MA0089.1.MAFG::NFE2L1	chr4	9136098	9136103	-	0.000	0.000	Merged-chr4-9136012-29
NR1133--MA0089.1.MAFG::NFE2L1	chr10	98744405	98744410	+	0.000	0.000	Merged-chr10-98744325-45
NR5148--MA0591.1.Bach1::Mafk	chr2	13793236	13793250	-	0.000	0.000	Merged-chr2-13793433-83
NR6726--MA0591.1.Bach1::Mafk	chr4	35155806	35155820	-	0.000	0.000	Merged-chr4-35155649-6
NR37--MA0089.1.MAFG::NFE2L1	chr1	17097958	17097963	+	0.000	0.000	Merged-chr1-17097864-27
NR3118--MA0089.1.MAFG::NFE2L1	chr14	73049212	73049217	-	0.000	0.000	Merged-chr14-73049322-54
NR6056--MA0501.1.MAF::NFE2	chr2	181319651	181319665	-	0.000	0.000	Merged-chr2-181319811-50
NR177--MA0495.2.MAFF	chr1	69752817	69752837	+	0.000	0.000	Merged-chr1-69753005-34
NR3966--MA0591.1.Bach1::Mafk	chr16	87700101	87700115	-	0.000	0.000	Merged-chr16-87700097-27
NR7828--MA0089.1.MAFG::NFE2L1	chr5	140265351	140265356	+	0.000	0.000	Merged-chr5-140265304-19
NR6408--MA0089.1.MAFG::NFE2L1	chr3	116474739	116474744	-	0.000	0.000	Merged-chr3-116474712-27
NR5178--MA0089.1.MAFG::NFE2L1	chr2	25356371	25356376	+	0.000	0.000	Merged-chr2-25356445-26
NR3967--MA0501.1.MAF::NFE2	chr16	87700098	87700112	-	0.000	0.000	Merged-chr16-87700097-27
NR7610--MA0659.1.MAFG	chr5	92353778	92353798	+	0.000	0.000	Merged-chr5-92353751-46
NR5430--MA0117.2.Mafb	chr2	101756238	101756249	-	0.000	0.000	Merged-chr2-101756112-111
NR4134--MA0089.1.MAFG::NFE2L1	chr17	21009212	21009217	+	0.000	0.000	Merged-chr17-21009057-52
NR1077--MA0501.1.MAF::NFE2	chr10	84727103	84727117	-	0.000	0.000	Merged-chr10-84727239-54
NR1937--MA0496.2.MAFK	chr12	51543642	51543660	-	0.000	0.000	Merged-chr12-51543736-20
NR9888--MA0089.1.MAFG::NFE2L1	chr9	106394745	106394750	-	0.000	0.000	Merged-chr9-106394684-34
NR5797--MA0501.1.MAF::NFE2	chr2	155079761	155079775	+	0.000	0.000	Merged-chr2-155079749-45
NR1146--MA0089.1.MAFG::NFE2L1	chr10	107946511	107946516	+	0.000	0.000	Merged-chr10-107946593-22
NR6106--MA0501.1.MAF::NFE2	chr3	18243873	18243887	+	0.000	0.000	Merged-chr3-18243680-52
NR3952--MA0501.1.MAF::NFE2	chr16	84496928	84496942	-	0.000	0.000	Merged-chr16-84496971-26
NR4128--MA0591.1.Bach1::Mafk	chr17	17399078	17399092	+	0.000	0.000	Merged-chr17-17398936-24
NR463--MA0089.1.MAFG::NFE2L1	chr1	138348637	138348642	+	0.000	0.000	Merged-chr1-138348736-39
NR5365--MA0089.1.MAFG::NFE2L1	chr2	73547503	73547508	+	0.000	0.000	Merged-chr2-73547425-29
NR3036--MA0659.1.MAFG	chr14	59087335	59087355	-	0.000	0.000	Merged-chr14-59087274-14
NR9362--MA0591.1.Bach1::Mafk	chr8	95633390	95633404	-	0.000	0.000	Merged-chr8-95633517-53
NR5657--MA0495.2.MAFF	chr2	132874100	132874120	-	0.000	0.000	Merged-chr2-132874056-29
NR1658--MA0501.1.MAF::NFE2	chr11	104001531	104001545	-	0.000	0.000	Merged-chr11-104001412-21
NR10171--MA0089.1.MAFG::NFE2L1	chrX	162888460	162888465	-	0.000	0.000	Merged-chrX-162888353-56
NR5323--MA0117.2.Mafb	chr2	62619135	62619146	+	0.000	0.000	Merged-chr2-62619105-22
NR6057--MA0496.2.MAFK	chr2	181319652	181319670	+	0.000	0.000	Merged-chr2-181319811-50
NR6086--MA0591.1.Bach1::Mafk	chr3	9833533	9833547	-	0.000	0.000	Merged-chr3-9833444-80
NR3480--MA0089.1.MAFG::NFE2L1	chr15	65787159	65787164	-	0.000	0.000	Merged-chr15-65787268-60
NR9475--MA0495.2.MAFF	chr8	121187821	121187841	+	0.000	0.000	Merged-chr8-121187823-40
NR3150--MA0496.2.MAFK	chr14	78436218	78436236	-	0.000	0.000	Merged-chr14-78436014-44
NR756--MA0501.1.MAF::NFE2	chr1	191275742	191275756	+	0.000	0.000	Merged-chr1-191275783-38
NR8755--MA0089.1.MAFG::NFE2L1	chr7	75887069	75887074	-	0.000	0.000	Merged-chr7-75887103-1
NR7335--MA0089.1.MAFG::NFE2L1	chr5	8807529	8807534	-	0.000	0.000	Merged-chr5-8807445-55
NR300--MA0117.2.Mafb	chr1	92119350	92119361	-	0.000	0.000	Merged-chr1-92119439-48
NR5335--MA0495.2.MAFF	chr2	65182839	65182859	+	0.000	0.000	Merged-chr2-65182800-62
NR9365--MA0659.1.MAFG	chr8	95887900	95887920	-	0.000	0.000	Merged-chr8-95888021-125
NR2362--MA0089.1.MAFG::NFE2L1	chr13	21735093	21735098	-	0.000	0.000	Merged-chr13-21734996-112
NR3291--MA0089.1.MAFG::NFE2L1	chr15	7987655	7987660	-	0.000	0.000	Merged-chr15-7987589-29
NR985--MA0117.2.Mafb	chr10	68199582	68199593	+	0.000	0.000	Merged-chr10-68199721-19
NR5066--MA0591.1.Bach1::Mafk	chr19	59239699	59239713	-	0.000	0.000	Merged-chr19-59239601-46
NR3927--MA0117.2.Mafb	chr16	70421351	70421362	+	0.000	0.000	Merged-chr16-70421204-38
NR5192--MA0501.1.MAF::NFE2	chr2	28540201	28540215	+	0.000	0.000	Merged-chr2-28540150-39
NR5816--MA0591.1.Bach1::Mafk	chr2	157457673	157457687	-	0.000	0.000	Merged-chr2-157457672-72
NR6409--MA0659.1.MAFG	chr3	116474786	116474806	+	0.000	0.000	Merged-chr3-116474712-27
NR4938--MA0089.1.MAFG::NFE2L1	chr19	32255271	32255276	-	0.000	0.000	Merged-chr19-32255197-53
NR3090--MA0501.1.MAF::NFE2	chr14	66190631	66190645	+	0.000	0.000	Merged-chr14-66190567-42
NR7000--MA0591.1.Bach1::Mafk	chr4	114908909	114908923	-	0.000	0.000	Merged-chr4-114908814-141
NR902--MA0501.1.MAF::NFE2	chr10	39418588	39418602	+	0.000	0.000	Merged-chr10-39418565-23
NR7146--MA0089.1.MAFG::NFE2L1	chr4	134124479	134124484	-	0.000	0.000	Merged-chr4-134124326-44
NR4375--MA0495.2.MAFF	chr17	71192185	71192205	-	0.000	0.000	Merged-chr17-71192022-46
NR2288--MA0089.1.MAFG::NFE2L1	chr12	118359434	118359439	+	0.000	0.000	Merged-chr12-118359478-26
NR2664--MA0089.1.MAFG::NFE2L1	chr13	95517981	95517986	-	0.000	0.000	Merged-chr13-95518086-22
NR2858--MA0495.2.MAFF	chr14	8099810	8099830	-	0.000	0.000	Merged-chr14-8099733-53
NR9507--MA0089.1.MAFG::NFE2L1	chr8	122937744	122937749	+	0.000	0.000	Merged-chr8-122937627-31
NR8653--MA0089.1.MAFG::NFE2L1	chr7	45338435	45338440	-	0.000	0.000	Merged-chr7-45338434-19
NR9986--MA0591.1.Bach1::Mafk	chr9	119254766	119254780	-	0.000	0.000	Merged-chr9-119254891-26
NR3176--MA0591.1.Bach1::Mafk	chr14	99266004	99266018	-	0.000	0.000	Merged-chr14-99266048-28
NR5463--MA0089.1.MAFG::NFE2L1	chr2	115610676	115610681	+	0.000	0.000	Merged-chr2-115610633-33
NR4043--MA0089.1.MAFG::NFE2L1	chr16	94601665	94601670	-	0.000	0.000	Merged-chr16-94601702-50
NR9914--MA0495.2.MAFF	chr9	111290147	111290167	+	0.000	0.000	Merged-chr9-111290022-34
NR8835--MA0659.1.MAFG	chr7	98995279	98995299	+	0.000	0.000	Merged-chr7-98995432-21
NR4106--MA0496.2.MAFK	chr17	10840175	10840193	-	0.000	0.000	Merged-chr17-10840429-74
NR7824--MA0089.1.MAFG::NFE2L1	chr5	139161770	139161775	-	0.000	0.000	Merged-chr5-139161823-20
NR6404--MA0089.1.MAFG::NFE2L1	chr3	116332015	116332020	+	0.000	0.000	Merged-chr3-116332074-27
NR5146--MA0501.1.MAF::NFE2	chr2	13413679	13413693	+	0.000	0.000	Merged-chr2-13413769-49
NR9820--MA0495.2.MAFF	chr9	95151979	95151999	+	0.000	0.000	Merged-chr9-95151869-50
NR3175--MA0117.2.Mafb	chr14	99266001	99266012	+	0.000	0.000	Merged-chr14-99266048-28
NR9809--MA0089.1.MAFG::NFE2L1	chr9	92249676	92249681	+	0.000	0.000	Merged-chr9-92249565-3
NR8687--MA0591.1.Bach1::Mafk	chr7	63999460	63999474	+	0.000	0.000	Merged-chr7-63999373-46
NR2041--MA0501.1.MAF::NFE2	chr12	84417265	84417279	+	0.000	0.000	Merged-chr12-84417394-49
NR9866--MA0501.1.MAF::NFE2	chr9	102636862	102636876	+	0.000	0.000	Merged-chr9-102636753-27
NR5389--MA0089.1.MAFG::NFE2L1	chr2	80638781	80638786	+	0.000	0.000	Merged-chr2-80638943-54
NR4820--MA0117.2.Mafb	chr19	4169565	4169576	+	0.000	0.000	Merged-chr19-4169695-50
NR3982--MA0089.1.MAFG::NFE2L1	chr16	90727330	90727335	+	0.000	0.000	Merged-chr16-90727331-89
NR5122--MA0117.2.Mafb	chr2	9946706	9946717	-	0.000	0.000	Merged-chr2-9946908-17
NR2083--MA0496.2.MAFK	chr12	86832642	86832660	+	0.000	0.000	Merged-chr12-86832591-69
NR8385--MA0496.2.MAFK	chr6	129533739	129533757	+	0.000	0.000	Merged-chr6-129533929-3
NR7716--MA0496.2.MAFK	chr5	112130146	112130164	+	0.000	0.000	Merged-chr5-112130163-21
NR8060--MA0089.1.MAFG::NFE2L1	chr6	50601913	50601918	+	0.000	0.000	Merged-chr6-50601872-31
NR5727--MA0501.1.MAF::NFE2	chr2	145905332	145905346	+	0.000	0.000	Merged-chr2-145905286-60
NR3721--MA0501.1.MAF::NFE2	chr16	11685960	11685974	+	0.000	0.000	Merged-chr16-11685753-75
NR4245--MA0496.2.MAFK	chr17	36121587	36121605	-	0.000	0.000	Merged-chr17-36121498-70
NR2622--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR9950--MA0495.2.MAFF	chr9	116319684	116319704	-	0.000	0.000	Merged-chr9-116319642-35
NR314--MA0117.2.Mafb	chr1	97650196	97650207	-	0.000	0.000	Merged-chr1-97650227-42
NR4734--MA0089.1.MAFG::NFE2L1	chr18	75410352	75410357	+	0.000	0.000	Merged-chr18-75410439-27
NR1671--MA0501.1.MAF::NFE2	chr11	106546291	106546305	-	0.000	0.000	Merged-chr11-106546230-32
NR4613--MA0501.1.MAF::NFE2	chr18	50066182	50066196	+	0.000	0.000	Merged-chr18-50066137-40
NR7302--MA0591.1.Bach1::Mafk	chr4	156255100	156255114	-	0.000	0.000	Merged-chr4-156255097-67
NR9548--MA0501.1.MAF::NFE2	chr8	126867736	126867750	+	0.000	0.000	Merged-chr8-126867742-65
NR5040--MA0495.2.MAFF	chr19	55921601	55921621	-	0.000	0.000	Merged-chr19-55921677-2
NR6797--MA0495.2.MAFF	chr4	63840667	63840687	+	0.000	0.000	Merged-chr4-63840637-20
NR4919--MA0117.2.Mafb	chr19	24477455	24477466	-	0.000	0.000	Merged-chr19-24477262-125
NR7446--MA0501.1.MAF::NFE2	chr5	31576819	31576833	+	0.000	0.000	Merged-chr5-31576784-60
NR10142--MA0659.1.MAFG	chrX	142737929	142737949	-	0.000	0.000	Merged-chrX-142737886-3
NR5777--MA0591.1.Bach1::Mafk	chr2	152914598	152914612	-	0.000	0.000	Merged-chr2-152914724-49
NR6900--MA0495.2.MAFF	chr4	97757599	97757619	+	0.000	0.000	Merged-chr4-97757803-77
NR4850--MA0495.2.MAFF	chr19	5878141	5878161	-	0.000	0.000	Merged-chr19-5878025-63
NR1665--MA0496.2.MAFK	chr11	106001903	106001921	-	0.000	0.000	Merged-chr11-106001838-18
NR3771--MA0659.1.MAFG	chr16	29839634	29839654	+	0.000	0.000	Merged-chr16-29839502-37
NR1450--MA0496.2.MAFK	chr11	67588854	67588872	-	0.000	0.000	Merged-chr11-67588977-22
NR4041--MA0089.1.MAFG::NFE2L1	chr16	94524782	94524787	-	0.000	0.000	Merged-chr16-94524850-22
NR8959--MA0495.2.MAFF	chr7	123110334	123110354	-	0.000	0.000	Merged-chr7-123110483-20
NR4610--MA0117.2.Mafb	chr18	50016872	50016883	+	0.000	0.000	Merged-chr18-50017066-69
NR8375--MA0089.1.MAFG::NFE2L1	chr6	128803270	128803275	+	0.000	0.000	Merged-chr6-128803141-52
NR4071--MA0591.1.Bach1::Mafk	chr16	96467764	96467778	-	0.000	0.000	Merged-chr16-96467664-37
NR4281--MA0496.2.MAFK	chr17	47189997	47190015	-	0.000	0.000	Merged-chr17-47189896-43
NR6463--MA0117.2.Mafb	chr3	130900325	130900336	+	0.000	0.000	Merged-chr3-130900467-40
NR9680--MA0089.1.MAFG::NFE2L1	chr9	53673866	53673871	+	0.000	0.000	Merged-chr9-53673777-24
NR6902--MA0659.1.MAFG	chr4	97757599	97757619	+	0.000	0.000	Merged-chr4-97757803-77
NR7546--MA0089.1.MAFG::NFE2L1	chr5	66137392	66137397	+	0.000	0.000	Merged-chr5-66137441-17
NR7517--MA0591.1.Bach1::Mafk	chr5	58084110	58084124	+	0.000	0.000	Merged-chr5-58084122-29
NR8099--MA0089.1.MAFG::NFE2L1	chr6	65538444	65538449	-	0.000	0.000	Merged-chr6-65538516-95
NR1588--MA0591.1.Bach1::Mafk	chr11	94370924	94370938	+	0.000	0.000	Merged-chr11-94371007-27
NR1800--MA0495.2.MAFF	chr12	3359625	3359645	+	0.000	0.000	Merged-chr12-3359484-30
NR8486--MA0501.1.MAF::NFE2	chr6	144902836	144902850	-	0.000	0.000	Merged-chr6-144902713-143
NR9416--MA0089.1.MAFG::NFE2L1	chr8	111527344	111527349	+	0.000	0.000	Merged-chr8-111527388-53
NR10003--MA0089.1.MAFG::NFE2L1	chr9	121354996	121355001	-	0.000	0.000	Merged-chr9-121354935-22
NR470--MA0089.1.MAFG::NFE2L1	chr1	143819709	143819714	-	0.000	0.000	Merged-chr1-143819749-20
NR9500--MA0117.2.Mafb	chr8	122702491	122702502	-	0.000	0.000	Merged-chr8-122702580-1
NR669--MA0591.1.Bach1::Mafk	chr1	181139063	181139077	-	0.000	0.000	Merged-chr1-181138902-31
NR3075--MA0496.2.MAFK	chr14	64434221	64434239	+	0.000	0.000	Merged-chr14-64434245-45
NR3971--MA0501.1.MAF::NFE2	chr16	87713182	87713196	+	0.000	0.000	Merged-chr16-87713250-69
NR3087--MA0501.1.MAF::NFE2	chr14	65106715	65106729	-	0.000	0.000	Merged-chr14-65106693-26
NR6452--MA0496.2.MAFK	chr3	129421936	129421954	-	0.000	0.000	Merged-chr3-129421994-33
NR2782--MA0591.1.Bach1::Mafk	chr13	112318290	112318304	+	0.000	0.000	Merged-chr13-112318352-37
NR3779--MA0501.1.MAF::NFE2	chr16	30024847	30024861	-	0.000	0.000	Merged-chr16-30024852-47
NR562--MA0501.1.MAF::NFE2	chr1	164316842	164316856	+	0.000	0.000	Merged-chr1-164316890-23
NR2668--MA0117.2.Mafb	chr13	95765097	95765108	+	0.000	0.000	Merged-chr13-95765232-46
NR1542--MA0089.1.MAFG::NFE2L1	chr11	83649458	83649463	-	0.000	0.000	Merged-chr11-83649434-27
NR695--MA0117.2.Mafb	chr1	182657754	182657765	-	0.000	0.000	Merged-chr1-182657860-43
