#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR1478--MA0463.1.Bcl6	chr7	38090387	38090400	-	0.000	0.000	Merged-chr7-38090413-30
NR1196--MA0731.1.BCL6B	chr4	126058201	126058217	+	0.000	0.000	Merged-chr4-126058461-53
NR810--MA0463.1.Bcl6	chr18	89197733	89197746	-	0.000	0.000	Merged-chr18-89197638-86
NR1044--MA0463.1.Bcl6	chr3	89340645	89340658	+	0.000	0.000	Merged-chr3-89340758-16
NR1711--MA0463.1.Bcl6	chr9	105694012	105694025	-	0.000	0.000	Merged-chr9-105694036-2
NR795--MA0731.1.BCL6B	chr18	74789488	74789504	+	0.000	0.000	Merged-chr18-74789604-25
NR367--MA0463.1.Bcl6	chr12	71136982	71136995	-	0.000	0.000	Merged-chr12-71136923-106
NR1268--MA0463.1.Bcl6	chr5	72161046	72161059	+	0.000	0.000	Merged-chr5-72161207-53
NR1080--MA0463.1.Bcl6	chr3	126596843	126596856	+	0.000	0.000	Merged-chr3-126597082-207
NR815--MA0463.1.Bcl6	chr19	6299245	6299258	-	0.000	0.000	Merged-chr19-6299304-31
NR5--MA0731.1.BCL6B	chr1	36744681	36744697	+	0.000	0.000	Merged-chr1-36744670-45
NR251--MA0731.1.BCL6B	chr10	121507005	121507021	-	0.000	0.000	Merged-chr10-121506841-15
NR1058--MA0463.1.Bcl6	chr3	103405529	103405542	-	0.000	0.000	Merged-chr3-103405452-17
NR730--MA0463.1.Bcl6	chr17	56269274	56269287	+	0.000	0.000	Merged-chr17-56269390-41
NR264--MA0731.1.BCL6B	chr11	11751131	11751147	+	0.000	0.000	Merged-chr11-11751252-25
NR1743--MA0463.1.Bcl6	chrX	59999515	59999528	-	0.000	0.000	Merged-chrX-59999627-14
NR33--MA0463.1.Bcl6	chr1	88450668	88450681	-	0.000	0.000	Merged-chr1-88450830-24
NR865--MA0463.1.Bcl6	chr2	11653488	11653501	-	0.000	0.000	Merged-chr2-11653612-53
NR650--MA0463.1.Bcl6	chr16	34700313	34700326	-	0.000	0.000	Merged-chr16-34700432-30
NR507--MA0463.1.Bcl6	chr14	7989485	7989498	-	0.000	0.000	Merged-chr14-7989613-33
NR771--MA0463.1.Bcl6	chr18	50009001	50009014	-	0.000	0.000	Merged-chr18-50009042-56
NR113--MA0731.1.BCL6B	chr1	173451214	173451230	-	0.000	0.000	Merged-chr1-173451146-1
NR636--MA0731.1.BCL6B	chr16	17508848	17508864	-	0.000	0.000	Merged-chr16-17508961-62
NR310--MA0463.1.Bcl6	chr11	99244269	99244282	-	0.000	0.000	Merged-chr11-99244239-11
NR422--MA0463.1.Bcl6	chr12	115242929	115242942	-	0.000	0.000	Merged-chr12-115242881-34
NR1538--MA0463.1.Bcl6	chr7	132852671	132852684	-	0.000	0.000	Merged-chr7-132852579-62
NR543--MA0463.1.Bcl6	chr14	62851048	62851061	-	0.000	0.000	Merged-chr14-62851095-38
NR1731--MA0731.1.BCL6B	chr9	121317182	121317198	+	0.000	0.000	Merged-chr9-121317284-25
NR552--MA0463.1.Bcl6	chr14	70181186	70181199	-	0.000	0.000	Merged-chr14-70181266-30
NR344--MA0731.1.BCL6B	chr12	8208411	8208427	+	0.000	0.000	Merged-chr12-8208226-52
NR879--MA0463.1.Bcl6	chr2	36049404	36049417	-	0.000	0.000	Merged-chr2-36049261-79
NR575--MA0463.1.Bcl6	chr15	12230264	12230277	-	0.000	0.000	Merged-chr15-12230253-88
NR360--MA0463.1.Bcl6	chr12	51871653	51871666	-	0.000	0.000	Merged-chr12-51871812-58
NR1561--MA0731.1.BCL6B	chr8	8662014	8662030	+	0.000	0.000	Merged-chr8-8661992-1
NR114--MA0463.1.Bcl6	chr1	173534021	173534034	+	0.000	0.000	Merged-chr1-173534011-13
NR593--MA0463.1.Bcl6	chr15	67161962	67161975	-	0.000	0.000	Merged-chr15-67161850-18
NR347--MA0463.1.Bcl6	chr12	16006905	16006918	+	0.000	0.000	Merged-chr12-16006817-52
NR1266--MA0463.1.Bcl6	chr5	67260766	67260779	+	0.000	0.000	Merged-chr5-67260794-69
NR1051--MA0463.1.Bcl6	chr3	95722519	95722532	-	0.000	0.000	Merged-chr3-95722546-39
NR477--MA0463.1.Bcl6	chr13	73740708	73740721	-	0.000	0.000	Merged-chr13-73740559-35
NR187--MA0731.1.BCL6B	chr10	67623465	67623481	+	0.000	0.000	Merged-chr10-67623487-11
NR589--MA0463.1.Bcl6	chr15	58171635	58171648	-	0.000	0.000	Merged-chr15-58171434-29
NR1275--MA0463.1.Bcl6	chr5	74277806	74277819	-	0.000	0.000	Merged-chr5-74277818-39
NR1181--MA0463.1.Bcl6	chr4	115102019	115102032	+	0.000	0.000	Merged-chr4-115101833-38
NR1391--MA0731.1.BCL6B	chr6	86570932	86570948	-	0.000	0.000	Merged-chr6-86570900-55
NR1602--MA0463.1.Bcl6	chr8	90828934	90828947	+	0.000	0.000	Merged-chr8-90828979-56
NR1662--MA0731.1.BCL6B	chr9	57910764	57910780	+	0.000	0.000	Merged-chr9-57910842-63
NR275--MA0731.1.BCL6B	chr11	49984226	49984242	+	0.000	0.000	Merged-chr11-49984021-27
NR1741--MA0463.1.Bcl6	chrX	52760348	52760361	+	0.000	0.000	Merged-chrX-52760494-47
NR706--MA0463.1.Bcl6	chr17	32424202	32424215	-	0.000	0.000	Merged-chr17-32424197-48
NR970--MA0463.1.Bcl6	chr2	144527546	144527559	-	0.000	0.000	Merged-chr2-144527541-67
NR288--MA0731.1.BCL6B	chr11	68768669	68768685	+	0.000	0.000	Merged-chr11-68768507-16
NR939--MA0463.1.Bcl6	chr2	117374548	117374561	-	0.000	0.000	Merged-chr2-117374468-47
NR872--MA0463.1.Bcl6	chr2	19389000	19389013	+	0.000	0.000	Merged-chr2-19388892-38
NR1312--MA0463.1.Bcl6	chr5	122264605	122264618	-	0.000	0.000	Merged-chr5-122264410-49
NR859--MA0463.1.Bcl6	chr2	4872985	4872998	+	0.000	0.000	Merged-chr2-4872960-25
NR1742--MA0731.1.BCL6B	chrX	52760345	52760361	-	0.000	0.000	Merged-chrX-52760494-47
NR877--MA0463.1.Bcl6	chr2	34982564	34982577	+	0.000	0.000	Merged-chr2-34982434-20
NR1563--MA0463.1.Bcl6	chr8	12672243	12672256	+	0.000	0.000	Merged-chr8-12672209-68
NR989--MA0463.1.Bcl6	chr2	160397600	160397613	-	0.000	0.000	Merged-chr2-160397546-3
NR1581--MA0463.1.Bcl6	chr8	47533574	47533587	+	0.000	0.000	Merged-chr8-47533612-62
NR59--MA0463.1.Bcl6	chr1	131867396	131867409	+	0.000	0.000	Merged-chr1-131867489-64
NR1447--MA0463.1.Bcl6	chr6	143684265	143684278	+	0.000	0.000	Merged-chr6-143684370-8
NR1107--MA0463.1.Bcl6	chr3	142744061	142744074	-	0.000	0.000	Merged-chr3-142744255-26
NR676--MA0463.1.Bcl6	chr16	75894458	75894471	-	0.000	0.000	Merged-chr16-75894553-32
NR797--MA0463.1.Bcl6	chr18	76931712	76931725	-	0.000	0.000	Merged-chr18-76931867-1
